"pgstib","year","migback","n","percent","lower_confidence","upper_confidence"
"Beamte, gehobener Dienst","2007","kein Migrationshintergrund","384","0.0165461629608725","0.0146795666371965","0.0184127592845484"
"Beamte, gehobener Dienst","2007","direkter Migrationshintergrund","","","",""
"Beamte, gehobener Dienst","2007","indirekter Migrationshintergrund","","","",""
"Beamte, höherer Dienst","2007","kein Migrationshintergrund","267","0.0101772609997033","0.00870860887692613","0.0116459131224805"
"Beamte, höherer Dienst","2007","direkter Migrationshintergrund","","","",""
"Beamte, höherer Dienst","2007","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","2008","kein Migrationshintergrund","1082","0.0585835478412923","0.05504320825029","0.0621238874322946"
"nicht erwerbstätig (NE): keine weitere Angaben","2008","direkter Migrationshintergrund","248","0.129845333585595","0.114798385084492","0.144892282086697"
"nicht erwerbstätig (NE): keine weitere Angaben","2008","indirekter Migrationshintergrund","125","0.155154391191446","0.130434008113082","0.179874774269811"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2008","kein Migrationshintergrund","760","0.0374269374998086","0.0345655597668975","0.0402883152327197"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2008","direkter Migrationshintergrund","48","0.0319218417061305","0.0240525396563999","0.0397911437558611"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2008","indirekter Migrationshintergrund","119","0.108127788407714","0.0869244394140694","0.129331137401358"
"NE: arbeitslos gemeldet","2008","kein Migrationshintergrund","766","0.0481896342666062","0.0449610046557605","0.0514182638774519"
"NE: arbeitslos gemeldet","2008","direkter Migrationshintergrund","141","0.0852919928868957","0.0727884696372075","0.097795516136584"
"NE: arbeitslos gemeldet","2008","indirekter Migrationshintergrund","58","0.0811309894145648","0.0624884670051453","0.0997735118239843"
"NE: Rentner/Rentnerin","2008","kein Migrationshintergrund","4756","0.300479235726015","0.293567713109801","0.307390758342229"
"NE: Rentner/Rentnerin","2008","direkter Migrationshintergrund","452","0.223869724517019","0.20521013741763","0.242529311616409"
"NE: Rentner/Rentnerin","2008","indirekter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2008","kein Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2008","direkter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2008","indirekter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2008","kein Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2008","direkter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2008","indirekter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2008","kein Migrationshintergrund","211","0.0136669029249652","0.0119166006658709","0.0154172051840596"
"Auszubildende, gewerblich-technisch (ab 2000)","2008","direkter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2008","indirekter Migrationshintergrund","46","0.0459739314722109","0.0316744454297385","0.0602734175146833"
"Auszubildende, kaufmännisch (ab 2000)","2008","kein Migrationshintergrund","122","0.00729069047873108","0.00600817807782917","0.00857320287963299"
"Auszubildende, kaufmännisch (ab 2000)","2008","direkter Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2008","indirekter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","2008","kein Migrationshintergrund","44","0.0027750140281749","0.00198197353645388","0.00356805451989592"
"Volontäre, Praktikanten","2008","direkter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","2008","indirekter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","2008","kein Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","2008","direkter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","2008","indirekter Migrationshintergrund","","","",""
"ungelernter Arbeiter","2008","kein Migrationshintergrund","330","0.0228157350008214","0.0205647548786989","0.025066715122944"
"ungelernter Arbeiter","2008","direkter Migrationshintergrund","139","0.0866208459049517","0.0740294525169034","0.0992122392929999"
"ungelernter Arbeiter","2008","indirekter Migrationshintergrund","31","0.0474375607767396","0.0329233847335498","0.0619517368199295"
"angelernter Arbeiter","2008","kein Migrationshintergrund","658","0.0458399922400513","0.0426871730308389","0.0489928114492637"
"angelernter Arbeiter","2008","direkter Migrationshintergrund","245","0.130800245295777","0.115706357704514","0.14589413288704"
"angelernter Arbeiter","2008","indirekter Migrationshintergrund","47","0.0580106993237971","0.0420496470241441","0.0739717516234501"
"gelernte und Facharbeiter","2008","kein Migrationshintergrund","1018","0.0638882649318142","0.0602015412643606","0.0675749885992677"
"gelernte und Facharbeiter","2008","direkter Migrationshintergrund","143","0.0684576365178144","0.0571531903479825","0.0797620826876464"
"gelernte und Facharbeiter","2008","indirekter Migrationshintergrund","71","0.106738938696044","0.0856558067508499","0.127822070641238"
"Vorarbeiter, Kolonnenführer","2008","kein Migrationshintergrund","165","0.0101523036922815","0.00864106632362929","0.0116635410609337"
"Vorarbeiter, Kolonnenführer","2008","direkter Migrationshintergrund","","","",""
"Vorarbeiter, Kolonnenführer","2008","indirekter Migrationshintergrund","","","",""
"Meister, Polier","2008","kein Migrationshintergrund","75","0.00679274808069572","0.00555449650172678","0.00803099965966465"
"Meister, Polier","2008","direkter Migrationshintergrund","","","",""
"Meister, Polier","2008","indirekter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2008","kein Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2008","direkter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2008","indirekter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2008","kein Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2008","direkter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2008","indirekter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2008","kein Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2008","direkter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2008","indirekter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2008","kein Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2008","direkter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2008","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt","2008","kein Migrationshintergrund","","","",""
"selbständiger Landwirt","2008","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt","2008","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2008","kein Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2008","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2008","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2008","kein Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2008","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2008","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2008","kein Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2008","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2008","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker","2008","kein Migrationshintergrund","","","",""
"Freiberufler, Akademiker","2008","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker","2008","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2008","kein Migrationshintergrund","203","0.010558389506009","0.00901754036637779","0.0120992386456403"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2008","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2008","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2008","kein Migrationshintergrund","146","0.0061453532304203","0.00496720195693291","0.00732350450390769"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2008","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2008","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2008","kein Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2008","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2008","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger","2008","kein Migrationshintergrund","","","",""
"sonstige selbständiger","2008","direkter Migrationshintergrund","","","",""
"sonstige selbständiger","2008","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2008","kein Migrationshintergrund","356","0.0217366982913259","0.0195383785251716","0.0239350180574801"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2008","direkter Migrationshintergrund","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2008","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2008","kein Migrationshintergrund","231","0.0103365365037406","0.00881179056503747","0.0118612824424437"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2008","direkter Migrationshintergrund","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2008","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2008","kein Migrationshintergrund","48","0.00216015930682464","0.00146025364684947","0.0028600649667998"
"sonstige selbständiger, 10+ Mitarbeiter","2008","direkter Migrationshintergrund","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2008","indirekter Migrationshintergrund","","","",""
"mithelfende Familienangehörige","2008","kein Migrationshintergrund","45","0.00303740492087882","0.00220782740354115","0.00386698243821649"
"mithelfende Familienangehörige","2008","direkter Migrationshintergrund","","","",""
"mithelfende Familienangehörige","2008","indirekter Migrationshintergrund","","","",""
"Angestellte, Industrie- und Werkmeister","2008","kein Migrationshintergrund","55","0.00301282736477663","0.00218660279760171","0.00383905193195156"
"Angestellte, Industrie- und Werkmeister","2008","direkter Migrationshintergrund","","","",""
"Angestellte, Industrie- und Werkmeister","2008","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2008","kein Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2008","direkter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2008","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2008","kein Migrationshintergrund","360","0.0221854801769128","0.0199650922731887","0.0244058680806368"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2008","direkter Migrationshintergrund","63","0.0349334471373846","0.0267141176930415","0.0431527765817278"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2008","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2008","kein Migrationshintergrund","765","0.0485020627759211","0.0452635156169275","0.0517406099349146"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2008","direkter Migrationshintergrund","71","0.0381117835465583","0.0295408333124134","0.0466827337807032"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2008","indirekter Migrationshintergrund","60","0.0711418035385647","0.0535900048327587","0.0886936022443708"
"Angestellte, qualifizierte Tätigkeit","2008","kein Migrationshintergrund","2230","0.128679259055383","0.123631373534866","0.133727144575901"
"Angestellte, qualifizierte Tätigkeit","2008","direkter Migrationshintergrund","127","0.0572485570842996","0.0468489265618489","0.0676481876067503"
"Angestellte, qualifizierte Tätigkeit","2008","indirekter Migrationshintergrund","97","0.114382470687908","0.09265108979928","0.136113851576535"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2008","kein Migrationshintergrund","1390","0.074004653865213","0.0700582628550799","0.0779510448753462"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2008","direkter Migrationshintergrund","65","0.0348956042492156","0.0266805668881413","0.0431106416102899"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2008","indirekter Migrationshintergrund","55","0.0826017035952622","0.0638060275093819","0.101397379681142"
"Angestellte, umfassende Führungsaufgaben","2008","kein Migrationshintergrund","199","0.0077917691991779","0.00646625114359434","0.00911728725476146"
"Angestellte, umfassende Führungsaufgaben","2008","direkter Migrationshintergrund","","","",""
"Angestellte, umfassende Führungsaufgaben","2008","indirekter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2008","kein Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2008","direkter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2008","indirekter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2008","kein Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2008","direkter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2008","indirekter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","2008","kein Migrationshintergrund","174","0.0109004822529643","0.00933514094358135","0.0124658235623473"
"Beamte, mittlerer Dienst","2008","direkter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","2008","indirekter Migrationshintergrund","","","",""
