"pgstib","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Angestellte, qualifizierte Tätigkeit","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","300","0.118795065089163","0.105238112026922","0.132352018151405"
"Angestellte, qualifizierte Tätigkeit","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, qualifizierte Tätigkeit","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","237","0.0728157153902821","0.0644104488479816","0.0812209819325825"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","45","0.0351868570872206","0.0248051863717532","0.0455685278026879"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","405","0.0885566305437151","0.0809466368919686","0.0961666241954616"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","190","0.0793295237157458","0.0680056774703883","0.0906533699611033"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","58","0.0130735651241347","0.0100309409200317","0.0161161893282378"
"Angestellte, umfassende Führungsaufgaben","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","52","0.0154833973572897","0.0114894664213932","0.0194773282931861"
"Beamte, mittlerer Dienst","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","80","0.0156064209839643","0.0122863684734252","0.0189264734945033"
"Beamte, mittlerer Dienst","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, gehobener Dienst","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","31","0.0121705265121074","0.00862360505078583","0.015717447973429"
"Beamte, gehobener Dienst","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, gehobener Dienst","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","136","0.0287483995182772","0.0242724867166204","0.033224312319934"
"Beamte, gehobener Dienst","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, gehobener Dienst","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, gehobener Dienst","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, höherer Dienst","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, höherer Dienst","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, höherer Dienst","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","84","0.017521623013803","0.014007171354247","0.021036074673359"
"Beamte, höherer Dienst","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, höherer Dienst","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, höherer Dienst","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","441","0.112657366519104","0.102099432356547","0.123215300681662"
"nicht erwerbstätig (NE): keine weitere Angaben","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","64","0.0562823435295251","0.0430822572441433","0.0694824298149069"
"nicht erwerbstätig (NE): keine weitere Angaben","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","682","0.124077027315842","0.115097660438025","0.133056394193658"
"nicht erwerbstätig (NE): keine weitere Angaben","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","48","0.0225046827693737","0.0162133458748828","0.0287960196638647"
"nicht erwerbstätig (NE): keine weitere Angaben","1999","66 und älter","Westdeutschland, alte Bundeslaender","38","0.0187878696341903","0.0115235983187147","0.026052140949666"
"nicht erwerbstätig (NE): keine weitere Angaben","1999","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","462","0.147759668092814","0.135909828461018","0.159609507724609"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","195","0.153738734507981","0.133079533274304","0.174397935741658"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1999","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1999","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","156","0.0456430008921269","0.0386735910476106","0.0526124107366433"
"NE: arbeitslos gemeldet","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","127","0.122191667161068","0.103433504901564","0.140949829420573"
"NE: arbeitslos gemeldet","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","318","0.0588283736976161","0.0524193053618804","0.0652374420333517"
"NE: arbeitslos gemeldet","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","290","0.142990641697976","0.128141691828031","0.157839591567921"
"NE: arbeitslos gemeldet","1999","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1999","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","638","0.133753734887843","0.124482433172915","0.143025036602772"
"NE: Rentner/Rentnerin","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","374","0.215439980311936","0.198000827296797","0.232879133327075"
"NE: Rentner/Rentnerin","1999","66 und älter","Westdeutschland, alte Bundeslaender","1262","0.949851373288605","0.938174429679294","0.961528316897917"
"NE: Rentner/Rentnerin","1999","66 und älter","Ostdeutschland, neue Bundeslaender","488","0.990725694533869","0.982264298107859","0.999187090959879"
"NE: Wehr- und Zivildienst","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1999","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1999","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","278","0.0862851623893525","0.0769089620774934","0.0956613627012115"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","151","0.10171544949039","0.0844025395463473","0.119028359434432"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1999","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1999","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1999","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1999","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1999","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1999","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","37","0.0123695562919223","0.00867869458528777","0.0160604179985569"
"Volontäre, Praktikanten","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1999","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1999","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1999","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1999","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","111","0.0310063816731926","0.0252182356272288","0.0367945277191564"
"ungelernter Arbeiter","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","176","0.02771894606523","0.0232474656158697","0.0321904265145902"
"ungelernter Arbeiter","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","52","0.0217679240616419","0.0155780956834805","0.0279577524398033"
"ungelernter Arbeiter","1999","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"ungelernter Arbeiter","1999","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"angelernter Arbeiter","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","244","0.0552994942995904","0.0476670941439917","0.0629318944551891"
"angelernter Arbeiter","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","53","0.0540349404580993","0.0410856930121785","0.0669841879040201"
"angelernter Arbeiter","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","576","0.0919389962067792","0.0840690011489457","0.0998089912646127"
"angelernter Arbeiter","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","113","0.0496573331631977","0.0404426382391926","0.0588720280872029"
"angelernter Arbeiter","1999","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"angelernter Arbeiter","1999","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"gelernte und Facharbeiter","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","361","0.0962047697894678","0.0863581582969989","0.106051381281937"
"gelernte und Facharbeiter","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","161","0.151519679322206","0.13098324447494","0.172056114169472"
"gelernte und Facharbeiter","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","423","0.0725186521215728","0.0654547524566697","0.0795825517864759"
"gelernte und Facharbeiter","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","311","0.142329743301501","0.127509437700814","0.157150048902188"
"gelernte und Facharbeiter","1999","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"gelernte und Facharbeiter","1999","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","37","0.0101097892533027","0.00676923873512197","0.0134503397714834"
"Vorarbeiter, Kolonnenführer","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","56","0.0117117291698327","0.00878137982065775","0.0146420785190076"
"Vorarbeiter, Kolonnenführer","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","33","0.0135093817758848","0.00861257047747811","0.0184061930742915"
"Vorarbeiter, Kolonnenführer","1999","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1999","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","1999","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","1999","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
