"pgstib","year","sex","n","percent","lower_confidence","upper_confidence"
"angelernter Arbeiter","2006","maennlich","579","0.0617701878580545","0.0571989289453117","0.0663414467707972"
"angelernter Arbeiter","2006","weiblich","484","0.0444842805240408","0.0407458173569146","0.048222743691167"
"gelernte und Facharbeiter","2006","maennlich","1172","0.117436539658517","0.111323371543397","0.123549707773637"
"gelernte und Facharbeiter","2006","weiblich","206","0.01813131743621","0.0157118917480628","0.0205507431243571"
"Vorarbeiter, Kolonnenführer","2006","maennlich","159","0.0153037194830002","0.012972724215645","0.0176347147503554"
"Vorarbeiter, Kolonnenführer","2006","weiblich","","","",""
"Meister, Polier","2006","maennlich","77","0.0081152958724859","0.0064116688487716","0.00981892289620021"
"Meister, Polier","2006","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2006","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2006","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2006","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2006","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2006","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2006","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2006","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2006","weiblich","","","",""
"selbständiger Landwirt","2006","maennlich","","","",""
"selbständiger Landwirt","2006","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2006","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2006","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2006","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2006","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2006","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2006","weiblich","","","",""
"Freiberufler, Akademiker","2006","maennlich","","","",""
"Freiberufler, Akademiker","2006","weiblich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2006","maennlich","117","0.00993714262052476","0.00805369351018415","0.0118205917308654"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2006","weiblich","119","0.00890752097810584","0.0072037688165803","0.0106112731396314"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2006","maennlich","125","0.00774259286166036","0.00607823339336394","0.00940695232995678"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2006","weiblich","58","0.00346022566778876","0.00239541980684837","0.00452503152872914"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2006","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2006","weiblich","","","",""
"sonstige selbständiger","2006","maennlich","","","",""
"sonstige selbständiger","2006","weiblich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2006","maennlich","305","0.0317810450509382","0.0284501371699809","0.0351119529318955"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2006","weiblich","200","0.0160261691489198","0.0137490930858432","0.0183032452119964"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2006","maennlich","254","0.0210369065193534","0.0183119106829851","0.0237619023557216"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2006","weiblich","75","0.00411591805542643","0.00295498104160406","0.00527685506924881"
"sonstige selbständiger, 10+ Mitarbeiter","2006","maennlich","58","0.00362053076307881","0.00248004399526765","0.00476101753088998"
"sonstige selbständiger, 10+ Mitarbeiter","2006","weiblich","","","",""
"mithelfende Familienangehörige","2006","maennlich","","","",""
"mithelfende Familienangehörige","2006","weiblich","55","0.00362673091053592","0.002536698017697","0.00471676380337483"
"Angestellte, Industrie- und Werkmeister","2006","maennlich","57","0.0054468546899283","0.00404926838244185","0.00684444099741475"
"Angestellte, Industrie- und Werkmeister","2006","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2006","maennlich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2006","weiblich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2006","maennlich","106","0.0116972299274246","0.00965559416487291","0.0137388656899763"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2006","weiblich","370","0.0292511044928153","0.0261955116095559","0.0323066973760748"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2006","maennlich","196","0.0222032904157498","0.0194054386560846","0.0250011421754151"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2006","weiblich","721","0.0670095299871861","0.0624755688589796","0.0715434911153926"
"Angestellte, qualifizierte Tätigkeit","2006","maennlich","830","0.0857199740279647","0.0804041282088733","0.091035819847056"
"Angestellte, qualifizierte Tätigkeit","2006","weiblich","1910","0.14167274855116","0.135349496214778","0.147996000887543"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2006","maennlich","1088","0.0872666687123724","0.0819076176041081","0.0926257198206366"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2006","weiblich","531","0.0382689046131384","0.0347901744130142","0.0417476348132626"
"Angestellte, umfassende Führungsaufgaben","2006","maennlich","196","0.0123663320089186","0.0102678263770307","0.0144648376408065"
"Angestellte, umfassende Führungsaufgaben","2006","weiblich","40","0.00308418331775448","0.00207871072341069","0.00408965591209827"
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2006","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2006","weiblich","","","",""
"Beamte, einfacher Dienst","2006","maennlich","","","",""
"Beamte, einfacher Dienst","2006","weiblich","","","",""
"Beamte, mittlerer Dienst","2006","maennlich","137","0.0134348934965635","0.0112487848888273","0.0156210021042998"
"Beamte, mittlerer Dienst","2006","weiblich","88","0.00575675055958541","0.00438490275027385","0.00712859836889698"
"Beamte, gehobener Dienst","2006","maennlich","211","0.0159435305346953","0.013565080654712","0.0183219804146786"
"Beamte, gehobener Dienst","2006","weiblich","196","0.00989458975834503","0.00809981267431426","0.0116893668423758"
"Beamte, höherer Dienst","2006","maennlich","189","0.0108173526968942","0.00885313108863904","0.0127815743051494"
"Beamte, höherer Dienst","2006","weiblich","93","0.00509375140605596","0.00380288631917299","0.00638461649293893"
"nicht erwerbstätig (NE): keine weitere Angaben","2007","maennlich","284","0.0284681366557686","0.0252059872318777","0.0317302860796596"
"nicht erwerbstätig (NE): keine weitere Angaben","2007","weiblich","1405","0.12221765185826","0.116081716744407","0.128353586972113"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2007","maennlich","447","0.0404273749655079","0.0365639498297036","0.0442908001013123"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2007","weiblich","524","0.0392475296274801","0.0356097843379715","0.0428852749169887"
"NE: arbeitslos gemeldet","2007","maennlich","549","0.064223287771375","0.0594145821790104","0.0690319933637396"
"NE: arbeitslos gemeldet","2007","weiblich","617","0.0626268231947882","0.0580878583276092","0.0671657880619672"
"NE: Rentner/Rentnerin","2007","maennlich","2548","0.251536284909192","0.243025267057107","0.260047302761276"
"NE: Rentner/Rentnerin","2007","weiblich","2888","0.304849627137654","0.296225749550649","0.313473504724659"
"NE: Wehr- und Zivildienst","2007","maennlich","52","0.00458918631828014","0.00326342657618898","0.0059149460603713"
"NE: Wehr- und Zivildienst","2007","weiblich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2007","maennlich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2007","weiblich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2007","maennlich","184","0.0182618962724653","0.0156354618337799","0.0208883307111508"
"Auszubildende, gewerblich-technisch (ab 2000)","2007","weiblich","89","0.00847003825329856","0.00675325299258533","0.0101868235140118"
"Auszubildende, kaufmännisch (ab 2000)","2007","maennlich","74","0.00741579997827467","0.00573289929240379","0.00909870066414554"
"Auszubildende, kaufmännisch (ab 2000)","2007","weiblich","103","0.0103499229244295","0.00845396035847035","0.0122458854903887"
"Volontäre, Praktikanten","2007","maennlich","","","",""
"Volontäre, Praktikanten","2007","weiblich","43","0.00374948469128412","0.00260452435786444","0.0048944450247038"
"Aspiranten (1990 Ost)","2007","maennlich","","","",""
"Aspiranten (1990 Ost)","2007","weiblich","","","",""
"ungelernter Arbeiter","2007","maennlich","172","0.0244163662392365","0.0213889748370822","0.0274437576413909"
"ungelernter Arbeiter","2007","weiblich","324","0.034248167629749","0.0308411701697835","0.0376551650897144"
"angelernter Arbeiter","2007","maennlich","585","0.0650515374151564","0.060214065871821","0.0698890089584917"
"angelernter Arbeiter","2007","weiblich","447","0.0435489678176041","0.0397256476102567","0.0473722880249515"
"gelernte und Facharbeiter","2007","maennlich","1084","0.119797845760169","0.113428255111023","0.126167436409315"
"gelernte und Facharbeiter","2007","weiblich","200","0.0186729857920915","0.0161370740788401","0.0212088975053429"
"Vorarbeiter, Kolonnenführer","2007","maennlich","184","0.0184893173868622","0.0158468857581252","0.0211317490155992"
"Vorarbeiter, Kolonnenführer","2007","weiblich","","","",""
"Meister, Polier","2007","maennlich","91","0.00967707296960991","0.00775682979750205","0.0115973161417178"
"Meister, Polier","2007","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2007","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2007","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2007","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2007","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2007","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2007","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2007","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2007","weiblich","","","",""
"selbständiger Landwirt","2007","maennlich","","","",""
"selbständiger Landwirt","2007","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2007","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2007","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2007","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2007","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2007","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2007","weiblich","","","",""
"Freiberufler, Akademiker","2007","maennlich","","","",""
"Freiberufler, Akademiker","2007","weiblich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2007","maennlich","117","0.0117354158120707","0.00962298904441778","0.0138478425797236"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2007","weiblich","111","0.00854568234639211","0.00682131378554875","0.0102700509072355"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2007","maennlich","113","0.00788534225053018","0.00615039205643817","0.00962029244462219"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2007","weiblich","53","0.00258035426216994","0.00162997052574353","0.00353073799859636"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2007","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2007","weiblich","","","",""
"sonstige selbständiger","2007","maennlich","","","",""
"sonstige selbständiger","2007","weiblich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2007","maennlich","253","0.0264899748426757","0.0233400021281713","0.02963994755718"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2007","weiblich","171","0.0125777989159253","0.010490069855058","0.0146655279767926"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2007","maennlich","229","0.0191219505253394","0.0164355583869353","0.0218083426637435"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2007","weiblich","68","0.00531492304343188","0.0039528146766517","0.00667703141021205"
"sonstige selbständiger, 10+ Mitarbeiter","2007","maennlich","63","0.00504349015029826","0.00365397450114803","0.00643300579944848"
"sonstige selbständiger, 10+ Mitarbeiter","2007","weiblich","","","",""
"mithelfende Familienangehörige","2007","maennlich","","","",""
"mithelfende Familienangehörige","2007","weiblich","42","0.00239295201511476","0.00147764430964032","0.00330825972058921"
"Angestellte, Industrie- und Werkmeister","2007","maennlich","55","0.00585510680819472","0.00435856774051803","0.0073516458758714"
"Angestellte, Industrie- und Werkmeister","2007","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2007","maennlich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2007","weiblich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2007","maennlich","131","0.0147649106217847","0.012399093603675","0.0171307276398944"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2007","weiblich","380","0.0352885307175819","0.0318320361537347","0.0387450252814291"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2007","maennlich","207","0.0227905077565944","0.0198632117260531","0.0257178037871358"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2007","weiblich","738","0.0686050638806975","0.0638695687776725","0.0733405589837226"
"Angestellte, qualifizierte Tätigkeit","2007","maennlich","752","0.0818240105308865","0.0764475167001745","0.0872005043615985"
"Angestellte, qualifizierte Tätigkeit","2007","weiblich","1727","0.138432149799887","0.131962457989455","0.144901841610319"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2007","maennlich","1029","0.0910206138227489","0.0853784888433206","0.0966627388021772"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2007","weiblich","528","0.0419955427140409","0.038237984366867","0.0457531010612147"
"Angestellte, umfassende Führungsaufgaben","2007","maennlich","176","0.0101719008845924","0.00820366677493284","0.012140134994252"
"Angestellte, umfassende Führungsaufgaben","2007","weiblich","41","0.00244432254833785","0.00151926617744237","0.00336937891923333"
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2007","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2007","weiblich","","","",""
"Beamte, einfacher Dienst","2007","maennlich","","","",""
"Beamte, einfacher Dienst","2007","weiblich","","","",""
"Beamte, mittlerer Dienst","2007","maennlich","134","0.0143835267382939","0.0120480127428095","0.0167190407337784"
"Beamte, mittlerer Dienst","2007","weiblich","82","0.00742247641456304","0.00581450989963378","0.0090304429294923"
"Beamte, gehobener Dienst","2007","maennlich","201","0.016321874510723","0.0138364113580777","0.0188073376633683"
"Beamte, gehobener Dienst","2007","weiblich","192","0.0117279329491234","0.00971110260663751","0.0137447632916094"
"Beamte, höherer Dienst","2007","maennlich","175","0.0115296184702178","0.00943557784324877","0.0136236590971869"
