"pgstib","year","sampreg","n","percent","lower_confidence","upper_confidence"
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2007","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2007","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2007","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2007","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2007","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","2007","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker","2007","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2007","Westdeutschland, alte Bundeslaender","178","0.0103723611625389","0.00879363847954001","0.0119510838455378"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2007","Ostdeutschland, neue Bundeslaender","50","0.00890124453250667","0.0063257301997078","0.0114767588653055"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2007","Westdeutschland, alte Bundeslaender","136","0.00548084378464213","0.00433041056410088","0.00663127700518338"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2007","Ostdeutschland, neue Bundeslaender","30","0.0037633917954499","0.0020843902155078","0.00544239337539201"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2007","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2007","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","2007","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger","2007","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2007","Westdeutschland, alte Bundeslaender","321","0.0185169626663097","0.0164162947603118","0.0206176305723076"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2007","Ostdeutschland, neue Bundeslaender","103","0.0228527320021221","0.0187551352768118","0.0269503287274324"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2007","Westdeutschland, alte Bundeslaender","228","0.0118548775414489","0.0101683632432429","0.0135413918396549"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2007","Ostdeutschland, neue Bundeslaender","69","0.0127345678638588","0.00965996369817304","0.0158091720295446"
"sonstige selbständiger, 10+ Mitarbeiter","2007","Westdeutschland, alte Bundeslaender","62","0.00322678521337415","0.00234306592453608","0.00411050450221222"
"sonstige selbständiger, 10+ Mitarbeiter","2007","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","2007","Westdeutschland, alte Bundeslaender","45","0.00179711321121304","0.00113713704070542","0.00245708938172065"
"mithelfende Familienangehörige","2007","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","2007","Westdeutschland, alte Bundeslaender","50","0.00371658914897765","0.00276840028046947","0.00466477801748584"
"Angestellte, Industrie- und Werkmeister","2007","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2007","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2007","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2007","Westdeutschland, alte Bundeslaender","412","0.027200620506084","0.0246658877693848","0.0297353532427831"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2007","Ostdeutschland, neue Bundeslaender","99","0.0172324732541545","0.0136640254792352","0.0208009210290739"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2007","Westdeutschland, alte Bundeslaender","703","0.0452370097289893","0.0419986442712657","0.0484753751867128"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2007","Ostdeutschland, neue Bundeslaender","242","0.0511569854883445","0.0451156939465485","0.0571982770301405"
"Angestellte, qualifizierte Tätigkeit","2007","Westdeutschland, alte Bundeslaender","1932","0.115022869423886","0.110051348764731","0.119994390083041"
"Angestellte, qualifizierte Tätigkeit","2007","Ostdeutschland, neue Bundeslaender","547","0.0933674663259161","0.0853894746992573","0.101345457952575"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2007","Westdeutschland, alte Bundeslaender","1201","0.0688968783450924","0.0649502176592981","0.0728435390308867"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2007","Ostdeutschland, neue Bundeslaender","356","0.0525111062558293","0.0463947498036967","0.0586274627079619"
"Angestellte, umfassende Führungsaufgaben","2007","Westdeutschland, alte Bundeslaender","176","0.00673506035416349","0.0054605762455438","0.00800954446278318"
"Angestellte, umfassende Führungsaufgaben","2007","Ostdeutschland, neue Bundeslaender","41","0.00388496408095319","0.00217916297595929","0.00559076518594709"
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2007","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2007","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","2007","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","2007","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","2007","Westdeutschland, alte Bundeslaender","185","0.0114109345420617","0.00975592830783382","0.0130659407762896"
"Beamte, mittlerer Dienst","2007","Ostdeutschland, neue Bundeslaender","31","0.00818964355231629","0.00571833507440226","0.0106609520302303"
"Beamte, gehobener Dienst","2007","Westdeutschland, alte Bundeslaender","341","0.0159456840730034","0.0139937630635075","0.0178976050824993"
"Beamte, gehobener Dienst","2007","Ostdeutschland, neue Bundeslaender","52","0.00541330040124123","0.00340127931740055","0.00742532148508191"
"Beamte, höherer Dienst","2007","Westdeutschland, alte Bundeslaender","241","0.00937652673771044","0.00787474634030788","0.010878307135113"
"Beamte, höherer Dienst","2007","Ostdeutschland, neue Bundeslaender","33","0.0049200073998806","0.00300137393672249","0.00683864086303872"
"nicht erwerbstätig (NE): keine weitere Angaben","2008","Westdeutschland, alte Bundeslaender","1304","0.0815671711552159","0.0771607019720292","0.0859736403384025"
"nicht erwerbstätig (NE): keine weitere Angaben","2008","Ostdeutschland, neue Bundeslaender","151","0.0312316629691279","0.0263226183130716","0.0361407076251842"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2008","Westdeutschland, alte Bundeslaender","688","0.0390881651458378","0.0359680275193001","0.0422083027723755"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2008","Ostdeutschland, neue Bundeslaender","239","0.0451222806700089","0.0392641526093001","0.0509804087307177"
"NE: arbeitslos gemeldet","2008","Westdeutschland, alte Bundeslaender","530","0.0439003566333368","0.0406020202938262","0.0471986929728473"
"NE: arbeitslos gemeldet","2008","Ostdeutschland, neue Bundeslaender","435","0.101386139434099","0.0928675966345595","0.109904682233639"
"NE: Rentner/Rentnerin","2008","Westdeutschland, alte Bundeslaender","3787","0.269729452752774","0.262584235870511","0.276874669635037"
"NE: Rentner/Rentnerin","2008","Ostdeutschland, neue Bundeslaender","1436","0.309118098055742","0.296075816109729","0.322160380001755"
"NE: Wehr- und Zivildienst","2008","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","2008","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2008","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2008","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2008","Westdeutschland, alte Bundeslaender","179","0.0137917249323881","0.0119141254713034","0.0156693243934729"
"Auszubildende, gewerblich-technisch (ab 2000)","2008","Ostdeutschland, neue Bundeslaender","91","0.0184170276144677","0.0146224561389812","0.0222115990899542"
"Auszubildende, kaufmännisch (ab 2000)","2008","Westdeutschland, alte Bundeslaender","119","0.00919786794241549","0.0076609651892607","0.0107347706955703"
"Auszubildende, kaufmännisch (ab 2000)","2008","Ostdeutschland, neue Bundeslaender","39","0.00676510242477327","0.00445169229289879","0.00907851255664776"
"Volontäre, Praktikanten","2008","Westdeutschland, alte Bundeslaender","39","0.00235980947980062","0.00157865886948244","0.0031409600901188"
"Volontäre, Praktikanten","2008","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2008","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2008","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","2008","Westdeutschland, alte Bundeslaender","408","0.0337913317961251","0.0308823067770525","0.0367003568151978"
"ungelernter Arbeiter","2008","Ostdeutschland, neue Bundeslaender","92","0.024421910491759","0.0200656855564503","0.0287781354270676"
"angelernter Arbeiter","2008","Westdeutschland, alte Bundeslaender","748","0.0592728371073628","0.0554712141890704","0.0630744600256552"
"angelernter Arbeiter","2008","Ostdeutschland, neue Bundeslaender","202","0.0477270138361695","0.0417103974306029","0.0537436302417362"
"gelernte und Facharbeiter","2008","Westdeutschland, alte Bundeslaender","812","0.0611042921754103","0.0572481425846473","0.0649604417661732"
"gelernte und Facharbeiter","2008","Ostdeutschland, neue Bundeslaender","420","0.0907700860966601","0.0826623857049755","0.0988777864883446"
"Vorarbeiter, Kolonnenführer","2008","Westdeutschland, alte Bundeslaender","145","0.0103723061259431","0.00874119736484154","0.0120034148870446"
"Vorarbeiter, Kolonnenführer","2008","Ostdeutschland, neue Bundeslaender","48","0.00746610473753827","0.00503664798437574","0.0098955614907008"
"Meister, Polier","2008","Westdeutschland, alte Bundeslaender","62","0.00582339839284099","0.00459841737967798","0.00704837940600399"
"Meister, Polier","2008","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2008","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2008","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2008","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2008","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2008","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2008","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2008","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2008","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","2008","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","2008","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2008","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2008","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2008","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2008","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2008","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2008","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","2008","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker","2008","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2008","Westdeutschland, alte Bundeslaender","180","0.0104650831279523","0.00882677253128324","0.0121033937246214"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2008","Ostdeutschland, neue Bundeslaender","43","0.00724780310089826","0.00485386409125735","0.00964174211053917"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2008","Westdeutschland, alte Bundeslaender","132","0.00564446153035522","0.00443833895975447","0.00685058410095596"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2008","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2008","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2008","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","2008","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger","2008","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2008","Westdeutschland, alte Bundeslaender","271","0.0176583680714639","0.0155379773513172","0.0197787587916106"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2008","Ostdeutschland, neue Bundeslaender","121","0.0296555383614145","0.0248680764472023","0.0344430002756267"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2008","Westdeutschland, alte Bundeslaender","207","0.0104078546811316","0.00877398254271653","0.0120417268195467"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2008","Ostdeutschland, neue Bundeslaender","58","0.00972148627441575","0.0069524128486115","0.01249055970022"
"sonstige selbständiger, 10+ Mitarbeiter","2008","Westdeutschland, alte Bundeslaender","44","0.00222312144218491","0.00146487977013638","0.00298136311423344"
"sonstige selbständiger, 10+ Mitarbeiter","2008","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","2008","Westdeutschland, alte Bundeslaender","41","0.00267579225362706","0.00184411712548816","0.00350746738176596"
"mithelfende Familienangehörige","2008","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","2008","Westdeutschland, alte Bundeslaender","46","0.00274474212165435","0.00190244895310607","0.00358703529020264"
"Angestellte, Industrie- und Werkmeister","2008","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2008","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2008","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2008","Westdeutschland, alte Bundeslaender","352","0.0245391429547854","0.022048313709933","0.0270299721996378"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2008","Ostdeutschland, neue Bundeslaender","91","0.0201346958944638","0.0161705905478586","0.0240988012410691"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2008","Westdeutschland, alte Bundeslaender","666","0.0479600650739195","0.0445199196460334","0.0514002105018056"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2008","Ostdeutschland, neue Bundeslaender","230","0.0498178486681603","0.0436776082131949","0.0559580891231257"
"Angestellte, qualifizierte Tätigkeit","2008","Westdeutschland, alte Bundeslaender","1943","0.125094385958775","0.119768291690812","0.130420480226739"
"Angestellte, qualifizierte Tätigkeit","2008","Ostdeutschland, neue Bundeslaender","511","0.0918401564777038","0.0836896064983271","0.0999907064570806"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2008","Westdeutschland, alte Bundeslaender","1156","0.0716749341388314","0.0675221149061723","0.0758277533714905"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2008","Ostdeutschland, neue Bundeslaender","354","0.0598357365042414","0.0531419531811713","0.0665295198273114"
"Angestellte, umfassende Führungsaufgaben","2008","Westdeutschland, alte Bundeslaender","166","0.0070488103344744","0.0057019232137406","0.0083956974552082"
