"pgstib","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","69","0.00599265867784904","0.00466095588805272","0.00732436146764536"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","226","0.0188508201760013","0.0165042400387558","0.0211974003132469"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","96","0.0200674764066182","0.0162875103294727","0.0238474424837637"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","42","0.018673901767965","0.0136606935136761","0.023687110022254"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","246","0.0184734690250791","0.0161500475864473","0.0207968904637109"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","89","0.0160959019944239","0.0127037330014656","0.0194880709873822"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","33","0.0102326224105302","0.00650568946790336","0.013959555353157"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","50","0.0037861176513211","0.00272643435241115","0.00484580095023105"
"sonstige selbständiger, 10+ Mitarbeiter","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","43","0.00269686858969323","0.001802026864824","0.00359171031456245"
"mithelfende Familienangehörige","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"mithelfende Familienangehörige","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"mithelfende Familienangehörige","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","61","0.00429401502782288","0.00316577869527763","0.00542225136036814"
"Angestellte, Industrie- und Werkmeister","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","314","0.0217234718376961","0.0192081232681015","0.0242388204072907"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","94","0.0166039027112275","0.0131595091712644","0.0200482962511905"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","85","0.0310135064367178","0.0245936423486609","0.0374333705247747"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","547","0.0409340370127064","0.0375152718450069","0.0443528021804059"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","237","0.0398849762871465","0.0346101308603102","0.0451598217139828"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","73","0.0258633527024221","0.0199851590593025","0.0317415463455417"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, qualifizierte Tätigkeit","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1880","0.138883669937291","0.132916625844998","0.144850714029585"
"Angestellte, qualifizierte Tätigkeit","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","606","0.103042451168854","0.0948476679202028","0.111237234417505"
"Angestellte, qualifizierte Tätigkeit","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","159","0.0634943842226947","0.0544638303572745","0.0725249380881149"
"Angestellte, qualifizierte Tätigkeit","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, qualifizierte Tätigkeit","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","88","0.126098847581315","0.10205083085547","0.15014686430716"
"Angestellte, qualifizierte Tätigkeit","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","956","0.0696331324950356","0.0652413803043964","0.0740248846856748"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","353","0.0587615183954268","0.0524222406836476","0.065100796107206"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","85","0.0389639759629404","0.0317977086557111","0.0461302432701698"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","36","0.055513200260935","0.0389254064246144","0.0721009940972557"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","113","0.00915638100185811","0.00751289038610768","0.0107998716176085"
"Angestellte, umfassende Führungsaufgaben","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","196","0.0127911373341279","0.0108522086029616","0.0147300660652942"
