"ple0044_h","year","bula_h","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2009","Bayern","4","390","0.676177570859403","0.637559339270045","0.714795802448761"
"Ja","2009","Bayern","5 Einkommensstärkstes Quintil","459","0.693980024969236","0.659240560771646","0.728719489166826"
"Ja","2009","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2009","Saarland","2","","","",""
"Ja","2009","Saarland","3","","","",""
"Ja","2009","Saarland","4","","","",""
"Ja","2009","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2009","Berlin","1 Einkommensschwächstes Quintil","89","0.793387642751657","0.720947661328964","0.86582762417435"
"Ja","2009","Berlin","2","79","0.682282140779635","0.596055415012637","0.768508866546633"
"Ja","2009","Berlin","3","98","0.787721450069543","0.715455298549473","0.859987601589612"
"Ja","2009","Berlin","4","119","0.770738338321677","0.705807000338444","0.83566967630491"
"Ja","2009","Berlin","5 Einkommensstärkstes Quintil","103","0.664239452716506","0.588411012548433","0.740067892884578"
"Ja","2009","Brandenburg","1 Einkommensschwächstes Quintil","131","0.692701454354999","0.624731847173025","0.760671061536972"
"Ja","2009","Brandenburg","2","123","0.733219141509819","0.664473723219014","0.801964559800624"
"Ja","2009","Brandenburg","3","139","0.698500622872936","0.63070239136458","0.766298854381292"
"Ja","2009","Brandenburg","4","113","0.724794466805121","0.653559105284143","0.796029828326099"
"Ja","2009","Brandenburg","5 Einkommensstärkstes Quintil","63","0.553938654773688","0.456512351982633","0.651364957564742"
"Ja","2009","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","79","0.804805126594005","0.727121827399336","0.882488425788675"
"Ja","2009","Mecklenburg-Vorpommern","2","93","0.803656924551147","0.733169553047347","0.874144296054947"
"Ja","2009","Mecklenburg-Vorpommern","3","69","0.861991186897261","0.790334304219758","0.933648069574764"
"Ja","2009","Mecklenburg-Vorpommern","4","60","0.621980995070919","0.517030005096502","0.726931985045336"
"Ja","2009","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","47","0.607048645361315","0.490100905786158","0.723996384936471"
"Ja","2009","Sachsen","1 Einkommensschwächstes Quintil","202","0.708438505197536","0.655204978562696","0.761672031832376"
"Ja","2009","Sachsen","2","305","0.770176008695919","0.728790765464573","0.811561251927265"
"Ja","2009","Sachsen","3","233","0.753318174840452","0.706233675758542","0.800402673922362"
"Ja","2009","Sachsen","4","125","0.642532154809798","0.579489059495498","0.705575250124097"
"Ja","2009","Sachsen","5 Einkommensstärkstes Quintil","58","0.507659014117175","0.414232360178038","0.601085668056312"
"Ja","2009","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","120","0.780425589217911","0.716283261972778","0.844567916463043"
"Ja","2009","Sachsen-Anhalt","2","157","0.796070431037423","0.741182259270195","0.850958602804651"
"Ja","2009","Sachsen-Anhalt","3","137","0.825536653504749","0.768820842427978","0.882252464581519"
"Ja","2009","Sachsen-Anhalt","4","83","0.575556055538439","0.491556641743997","0.659555469332881"
"Ja","2009","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","36","0.509389545725079","0.396250927004265","0.622528164445893"
"Ja","2009","Thüringen","1 Einkommensschwächstes Quintil","156","0.768942216451683","0.71124188411286","0.826642548790507"
"Ja","2009","Thüringen","2","190","0.72906305608575","0.673748566363776","0.784377545807724"
"Ja","2009","Thüringen","3","128","0.710207132110071","0.642010961060485","0.778403303159657"
"Ja","2009","Thüringen","4","87","0.62815211905625","0.543427786823486","0.712876451289014"
"Ja","2009","Thüringen","5 Einkommensstärkstes Quintil","40","0.644064999569181","0.52291521024448","0.765214788893883"
"Nein","2010","Schleswig-Holstein","1 Einkommensschwächstes Quintil","28","","",""
"Nein","2010","Schleswig-Holstein","2","45","0.234992707502758","0.169902707895926","0.30008270710959"
"Nein","2010","Schleswig-Holstein","3","40","0.217143049093115","0.150941351097366","0.283344747088864"
"Nein","2010","Schleswig-Holstein","4","35","0.273126278567085","0.200351972538551","0.345900584595619"
"Nein","2010","Schleswig-Holstein","5 Einkommensstärkstes Quintil","41","0.252110612169076","0.177752784751977","0.326468439586175"
"Nein","2010","Hamburg","1 Einkommensschwächstes Quintil","12","","",""
"Nein","2010","Hamburg","2","25","","",""
"Nein","2010","Hamburg","3","16","","",""
"Nein","2010","Hamburg","4","22","","",""
"Nein","2010","Hamburg","5 Einkommensstärkstes Quintil","42","0.314960170700114","0.231503637457027","0.398416703943202"
"Nein","2010","Niedersachsen","1 Einkommensschwächstes Quintil","118","0.267658175305164","0.22610042572675","0.309215924883578"
"Nein","2010","Niedersachsen","2","134","0.228239232066707","0.189759991819778","0.266718472313636"
"Nein","2010","Niedersachsen","3","109","0.246908672686048","0.202911283768672","0.290906061603424"
"Nein","2010","Niedersachsen","4","146","0.301773408031628","0.260185809704021","0.343361006359234"
"Nein","2010","Niedersachsen","5 Einkommensstärkstes Quintil","140","0.295340864847809","0.25276336945096","0.337918360244657"
"Nein","2010","Bremen","1 Einkommensschwächstes Quintil","6","","",""
"Nein","2010","Bremen","2","14","","",""
"Nein","2010","Bremen","3","6","","",""
"Nein","2010","Bremen","4","6","","",""
"Nein","2010","Bremen","5 Einkommensstärkstes Quintil","7","","",""
"Nein","2010","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","226","0.180040171371824","0.155684497971505","0.204395844772143"
"Nein","2010","Nordrhein-Westfalen","2","322","0.228444191666524","0.203735141529434","0.253153241803614"
"Nein","2010","Nordrhein-Westfalen","3","261","0.335578571641678","0.302713814813982","0.368443328469373"
"Nein","2010","Nordrhein-Westfalen","4","279","0.260686671244797","0.232843411012336","0.288529931477258"
"Nein","2010","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","371","0.331928667611966","0.304275855998465","0.359581479225468"
"Nein","2010","Hessen","1 Einkommensschwächstes Quintil","67","0.186711678761864","0.141862230789038","0.231561126734689"
"Nein","2010","Hessen","2","99","0.28516645166003","0.237033619118294","0.333299284201765"
"Nein","2010","Hessen","3","55","0.174817447475083","0.129088357397744","0.220546537552422"
"Nein","2010","Hessen","4","93","0.297841799407893","0.246934793615742","0.348748805200044"
"Nein","2010","Hessen","5 Einkommensstärkstes Quintil","125","0.315664997282736","0.273005742889389","0.358324251676083"
"Nein","2010","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","66","0.220148549865253","0.169880539736254","0.270416559994252"
"Nein","2010","Rheinland-Pfalz,Saarland","2","99","0.277979782967631","0.227199656079096","0.328759909856167"
"Nein","2010","Rheinland-Pfalz,Saarland","3","83","0.33180680955467","0.274127270853281","0.38948634825606"
"Nein","2010","Rheinland-Pfalz,Saarland","4","90","0.310870947786858","0.255662370298767","0.366079525274949"
"Nein","2010","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","84","0.396783527304761","0.334497973347839","0.459069081261684"
"Nein","2010","Baden-Württemberg","1 Einkommensschwächstes Quintil","107","0.20697727937109","0.165640269352293","0.248314289389887"
"Nein","2010","Baden-Württemberg","2","173","0.319768775795555","0.281548273932873","0.357989277658236"
"Nein","2010","Baden-Württemberg","3","130","0.211195269241141","0.175490759131418","0.246899779350864"
"Nein","2010","Baden-Württemberg","4","222","0.32989296964361","0.295308785573607","0.364477153713614"
"Nein","2010","Baden-Württemberg","5 Einkommensstärkstes Quintil","186","0.257611685970417","0.225376014011996","0.289847357928838"
"Nein","2010","Bayern","1 Einkommensschwächstes Quintil","150","0.199950385398184","0.167622372483342","0.232278398313025"
"Nein","2010","Bayern","2","246","0.262382938839725","0.232632613406224","0.292133264273227"
"Nein","2010","Bayern","3","173","0.291500722323302","0.254892658393977","0.328108786252626"
"Nein","2010","Bayern","4","226","0.302661091300477","0.268505961947608","0.336816220653345"
"Nein","2010","Bayern","5 Einkommensstärkstes Quintil","257","0.313510809846998","0.281757845462614","0.345263774231382"
"Nein","2010","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","Saarland","2","","","",""
"Nein","2010","Saarland","3","","","",""
"Nein","2010","Saarland","4","","","",""
"Nein","2010","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","Berlin","1 Einkommensschwächstes Quintil","40","0.176104623701422","0.124463419588136","0.227745827814708"
"Nein","2010","Berlin","2","45","0.230068948783616","0.167352716343066","0.292785181224165"
"Nein","2010","Berlin","3","28","","",""
"Nein","2010","Berlin","4","47","0.251489046386103","0.192526661597251","0.310451431174954"
"Nein","2010","Berlin","5 Einkommensstärkstes Quintil","58","0.345020713932527","0.27777976338778","0.412261664477275"
"Nein","2010","Brandenburg","1 Einkommensschwächstes Quintil","65","0.223165105218663","0.173034533132863","0.273295677304464"
"Nein","2010","Brandenburg","2","64","0.182002312211356","0.131360393680273","0.232644230742439"
"Nein","2010","Brandenburg","3","47","0.323182115480486","0.255788027644426","0.390576203316545"
"Nein","2010","Brandenburg","4","53","0.323015158891657","0.253532826103849","0.392497491679466"
"Nein","2010","Brandenburg","5 Einkommensstärkstes Quintil","30","0.197647395372746","0.119203586137623","0.276091204607868"
"Nein","2010","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","44","0.318036804542117","0.245875020964618","0.390198588119615"
"Nein","2010","Mecklenburg-Vorpommern","2","40","0.260198131740757","0.18803527496782","0.332360988513694"
"Nein","2010","Mecklenburg-Vorpommern","3","43","0.204198099807652","0.135167638238596","0.273228561376708"
"Nein","2010","Mecklenburg-Vorpommern","4","26","","",""
"Nein","2010","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","23","","",""
"Nein","2010","Sachsen","1 Einkommensschwächstes Quintil","129","0.310919452372757","0.267067882189981","0.354771022555533"
"Nein","2010","Sachsen","2","148","0.269922520227888","0.229443393057951","0.310401647397825"
"Nein","2010","Sachsen","3","98","0.277289493988803","0.231046522604596","0.32353246537301"
"Nein","2010","Sachsen","4","110","0.401742705097865","0.342036947941273","0.461448462254458"
"Nein","2010","Sachsen","5 Einkommensstärkstes Quintil","59","0.429295941075595","0.347304608481673","0.511287273669516"
"Nein","2010","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","76","0.32407311873464","0.263188649281138","0.384957588188141"
"Nein","2010","Sachsen-Anhalt","2","74","0.270013089003304","0.216048190793036","0.323977987213572"
"Nein","2010","Sachsen-Anhalt","3","47","0.217952837457021","0.158136436037415","0.277769238876627"
"Nein","2010","Sachsen-Anhalt","4","37","0.26477380680451","0.191688164444178","0.337859449164842"
"Nein","2010","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","36","0.333691411362324","0.235173096431487","0.432209726293161"
"Nein","2010","Thüringen","1 Einkommensschwächstes Quintil","61","0.20908077206338","0.155345448901719","0.26281609522504"
"Nein","2010","Thüringen","2","87","0.297471175919671","0.244765948869642","0.350176402969701"
"Nein","2010","Thüringen","3","41","0.230548196313985","0.168847061601605","0.292249331026365"
"Nein","2010","Thüringen","4","57","0.465971396868397","0.390984476285467","0.540958317451327"
"Nein","2010","Thüringen","5 Einkommensstärkstes Quintil","31","0.35266671403522","0.251092181253055","0.454241246817385"
"Ja","2010","Schleswig-Holstein","1 Einkommensschwächstes Quintil","109","0.737912297746795","0.66427234465217","0.81155225084142"
"Ja","2010","Schleswig-Holstein","2","118","0.765007292497242","0.69991729289041","0.830097292104074"
"Ja","2010","Schleswig-Holstein","3","109","0.782856950906885","0.716655252911136","0.849058648902634"
"Ja","2010","Schleswig-Holstein","4","109","0.726873721432915","0.654099415404381","0.799648027461449"
"Ja","2010","Schleswig-Holstein","5 Einkommensstärkstes Quintil","90","0.747889387830924","0.673531560413825","0.822247215248023"
"Ja","2010","Hamburg","1 Einkommensschwächstes Quintil","30","0.899198007618116","0.808146808045025","0.990249207191206"
"Ja","2010","Hamburg","2","60","0.697114151002368","0.599428658778687","0.794799643226049"
"Ja","2010","Hamburg","3","45","0.778452079097049","0.674236426034676","0.882667732159422"
"Ja","2010","Hamburg","4","51","0.779347249782858","0.684219584721935","0.87447491484378"
"Ja","2010","Hamburg","5 Einkommensstärkstes Quintil","77","0.685039829299885","0.601583296056798","0.768496362542973"
"Ja","2010","Niedersachsen","1 Einkommensschwächstes Quintil","318","0.732341824694836","0.690784075116422","0.77389957427325"
"Ja","2010","Niedersachsen","2","323","0.771760767933293","0.733281527686364","0.810240008180222"
"Ja","2010","Niedersachsen","3","260","0.753091327313952","0.709093938396576","0.797088716231328"
"Ja","2010","Niedersachsen","4","322","0.698226591968372","0.656638993640766","0.739814190295979"
"Ja","2010","Niedersachsen","5 Einkommensstärkstes Quintil","301","0.704659135152191","0.662081639755343","0.74723663054904"
"Ja","2010","Bremen","1 Einkommensschwächstes Quintil","31","0.75899207244011","0.621181824847223","0.896802320032996"
"Ja","2010","Bremen","2","28","","",""
"Ja","2010","Bremen","3","19","","",""
"Ja","2010","Bremen","4","17","","",""
"Ja","2010","Bremen","5 Einkommensstärkstes Quintil","34","0.753152417211567","0.621171227399624","0.88513360702351"
"Ja","2010","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","730","0.819959828628176","0.795604155227857","0.844315502028495"
"Ja","2010","Nordrhein-Westfalen","2","787","0.771555808333476","0.746846758196386","0.796264858470566"
"Ja","2010","Nordrhein-Westfalen","3","532","0.664421428358322","0.631556671530627","0.697286185186018"
"Ja","2010","Nordrhein-Westfalen","4","676","0.739313328755203","0.711470068522742","0.767156588987664"
"Ja","2010","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","743","0.668071332388034","0.640418520774532","0.695724144001535"
"Ja","2010","Hessen","1 Einkommensschwächstes Quintil","223","0.813288321238136","0.768438873265311","0.858137769210962"
"Ja","2010","Hessen","2","239","0.71483354833997","0.666700715798234","0.762966380881706"
"Ja","2010","Hessen","3","210","0.825182552524917","0.779453462447578","0.870911642602256"
"Ja","2010","Hessen","4","217","0.702158200592107","0.651251194799956","0.753065206384258"
"Ja","2010","Hessen","5 Einkommensstärkstes Quintil","331","0.684335002717264","0.641675748323917","0.726994257110611"
"Ja","2010","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","195","0.779851450134747","0.729583440005748","0.830119460263746"
"Ja","2010","Rheinland-Pfalz,Saarland","2","200","0.722020217032369","0.671240090143833","0.772800343920904"
"Ja","2010","Rheinland-Pfalz,Saarland","3","173","0.66819319044533","0.61051365174394","0.725872729146719"
"Ja","2010","Rheinland-Pfalz,Saarland","4","180","0.689129052213142","0.633920474725051","0.744337629701233"
"Ja","2010","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","153","0.603216472695239","0.540930918738316","0.665502026652161"
"Ja","2010","Baden-Württemberg","1 Einkommensschwächstes Quintil","262","0.79302272062891","0.751685710610113","0.834359730647707"
"Ja","2010","Baden-Württemberg","2","399","0.680231224204445","0.642010722341764","0.718451726067127"
"Ja","2010","Baden-Württemberg","3","372","0.788804730758859","0.753100220649136","0.824509240868582"
"Ja","2010","Baden-Württemberg","4","488","0.67010703035639","0.635522846286386","0.704691214426393"
"Ja","2010","Baden-Württemberg","5 Einkommensstärkstes Quintil","521","0.742388314029583","0.710152642071162","0.774623985988004"
"Ja","2010","Bayern","1 Einkommensschwächstes Quintil","438","0.800049614601816","0.767721601686975","0.832377627516658"
