"religion","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"evangelisch","2010","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","Realschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","Realschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","AkademikerInnen","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","AkademikerInnen","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"konfessionslos","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2010","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2010","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2010","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2010","Realschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2010","Realschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2010","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2010","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"konfessionslos","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"konfessionslos","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"konfessionslos","2010","AkademikerInnen","kein Migrationshintergrund","","","",""
"konfessionslos","2010","AkademikerInnen","direkter Migrationshintergrund","","","",""
"konfessionslos","2010","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"andere","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"andere","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"andere","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"andere","2010","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"andere","2010","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2010","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2010","Realschulabschluss","kein Migrationshintergrund","","","",""
"andere","2010","Realschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2010","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2010","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"andere","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"andere","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"andere","2010","AkademikerInnen","kein Migrationshintergrund","","","",""
"andere","2010","AkademikerInnen","direkter Migrationshintergrund","","","",""
"andere","2010","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"katholisch","2011","(noch) kein Abschluss","kein Migrationshintergrund","126","0.280116004909977","0.236911974450008","0.323320035369945"
"katholisch","2011","(noch) kein Abschluss","direkter Migrationshintergrund","41","0.293483467755649","0.218054692081918","0.368912243429381"
"katholisch","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","32","0.373175287278413","0.265843025121737","0.480507549435089"
"katholisch","2011","Hauptschulabschluss","kein Migrationshintergrund","2181","0.349943607472459","0.338160515414779","0.36172669953014"
"katholisch","2011","Hauptschulabschluss","direkter Migrationshintergrund","355","0.437121629667857","0.405155824121001","0.469087435214713"
"katholisch","2011","Hauptschulabschluss","indirekter Migrationshintergrund","77","0.33544162559052","0.273052083921775","0.397831167259264"
"katholisch","2011","Realschulabschluss","kein Migrationshintergrund","1331","0.235866353583494","0.224746206917179","0.24698650024981"
"katholisch","2011","Realschulabschluss","direkter Migrationshintergrund","52","0.249818105968704","0.187267081902073","0.312369130035336"
"katholisch","2011","Realschulabschluss","indirekter Migrationshintergrund","69","0.346534676424525","0.282019844394846","0.411049508454204"
"katholisch","2011","(Fach-)Abitur","kein Migrationshintergrund","561","0.238864404241824","0.220731074076369","0.256997734407278"
"katholisch","2011","(Fach-)Abitur","direkter Migrationshintergrund","138","0.322816649496697","0.278207600550328","0.367425698443067"
"katholisch","2011","(Fach-)Abitur","indirekter Migrationshintergrund","63","0.437410226594115","0.35956604182001","0.515254411368221"
"katholisch","2011","AkademikerInnen","kein Migrationshintergrund","1074","0.257301656747781","0.244404064399168","0.270199249096395"
"katholisch","2011","AkademikerInnen","direkter Migrationshintergrund","113","0.287118251485631","0.242614975059697","0.331621527911564"
"katholisch","2011","AkademikerInnen","indirekter Migrationshintergrund","46","0.518207977854138","0.430613861861197","0.605802093847078"
"evangelisch","2011","(noch) kein Abschluss","kein Migrationshintergrund","191","0.465125076266377","0.417136812357375","0.513113340175379"
"evangelisch","2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2011","Hauptschulabschluss","kein Migrationshintergrund","2469","0.403942093213625","0.39181969617261","0.416064490254641"
"evangelisch","2011","Hauptschulabschluss","direkter Migrationshintergrund","188","0.16300881710981","0.139205185844068","0.186812448375553"
"evangelisch","2011","Hauptschulabschluss","indirekter Migrationshintergrund","35","0.167804890994012","0.118424828226934","0.217184953761089"
"evangelisch","2011","Realschulabschluss","kein Migrationshintergrund","1816","0.317662476930141","0.305467655548528","0.329857298311754"
"evangelisch","2011","Realschulabschluss","direkter Migrationshintergrund","50","0.252190738527911","0.189442842826481","0.31493863422934"
"evangelisch","2011","Realschulabschluss","indirekter Migrationshintergrund","37","0.225265274625765","0.168628490782203","0.281902058469327"
"evangelisch","2011","(Fach-)Abitur","kein Migrationshintergrund","856","0.414003017883866","0.393056092871547","0.434949942896184"
"evangelisch","2011","(Fach-)Abitur","direkter Migrationshintergrund","112","0.268312035206938","0.226037883842679","0.310586186571197"
"evangelisch","2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"evangelisch","2011","AkademikerInnen","kein Migrationshintergrund","1512","0.337105717577081","0.323158540233326","0.351052894920835"
"evangelisch","2011","AkademikerInnen","direkter Migrationshintergrund","90","0.244148227129235","0.201891297016117","0.286405157242354"
"evangelisch","2011","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2011","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2011","(noch) kein Abschluss","direkter Migrationshintergrund","43","0.308059437462849","0.231581577406228","0.384537297519471"
"islamische Religionsgemeinschaft","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2011","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2011","Hauptschulabschluss","direkter Migrationshintergrund","178","0.173316696530125","0.148923595804204","0.197709797256047"
"islamische Religionsgemeinschaft","2011","Hauptschulabschluss","indirekter Migrationshintergrund","52","0.227921970635204","0.172489984043592","0.283353957226816"
"islamische Religionsgemeinschaft","2011","Realschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2011","Realschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2011","Realschulabschluss","indirekter Migrationshintergrund","32","0.0654976446541795","0.0319564915163094","0.0990387977920497"
"islamische Religionsgemeinschaft","2011","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2011","(Fach-)Abitur","direkter Migrationshintergrund","57","0.107886848438262","0.0782872315589268","0.137486465317597"
"islamische Religionsgemeinschaft","2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2011","AkademikerInnen","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2011","AkademikerInnen","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2011","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"konfessionslos","2011","(noch) kein Abschluss","kein Migrationshintergrund","92","0.238621116729294","0.197612143719466","0.279630089739123"
"konfessionslos","2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2011","Hauptschulabschluss","kein Migrationshintergrund","1567","0.234241411587679","0.223778260461147","0.244704562714212"
"konfessionslos","2011","Hauptschulabschluss","direkter Migrationshintergrund","109","0.129619063075453","0.107973626540526","0.151264499610381"
"konfessionslos","2011","Hauptschulabschluss","indirekter Migrationshintergrund","37","0.211428791051113","0.1574728499096","0.265384732192627"
"konfessionslos","2011","Realschulabschluss","kein Migrationshintergrund","2371","0.434519054084377","0.421535121319834","0.44750298684892"
"konfessionslos","2011","Realschulabschluss","direkter Migrationshintergrund","45","0.30208123932128","0.235736958134176","0.368425520508384"
"konfessionslos","2011","Realschulabschluss","indirekter Migrationshintergrund","45","0.219864877609047","0.163716424946076","0.276013330272017"
"konfessionslos","2011","(Fach-)Abitur","kein Migrationshintergrund","671","0.33064693154912","0.310639989577877","0.350653873520363"
"konfessionslos","2011","(Fach-)Abitur","direkter Migrationshintergrund","64","0.179329427741198","0.142727658622766","0.215931196859629"
"konfessionslos","2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"konfessionslos","2011","AkademikerInnen","kein Migrationshintergrund","1769","0.392175031071849","0.3777701271689","0.406579934974798"
"konfessionslos","2011","AkademikerInnen","direkter Migrationshintergrund","119","0.253476628803599","0.210686508926547","0.29626674868065"
"konfessionslos","2011","AkademikerInnen","indirekter Migrationshintergrund","38","0.202292315105463","0.131870913471381","0.272713716739545"
"andere","2011","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"andere","2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"andere","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"andere","2011","Hauptschulabschluss","kein Migrationshintergrund","73","0.0110712784047306","0.00848624533753682","0.0136563114719244"
"andere","2011","Hauptschulabschluss","direkter Migrationshintergrund","95","0.0969337936167543","0.0778671334980871","0.116000453735421"
"andere","2011","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2011","Realschulabschluss","kein Migrationshintergrund","78","0.0109498563902","0.00822397958548545","0.0136757331949145"
"andere","2011","Realschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2011","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2011","(Fach-)Abitur","kein Migrationshintergrund","33","0.0160402310053858","0.010697481472463","0.0213829805383087"
"andere","2011","(Fach-)Abitur","direkter Migrationshintergrund","51","0.121655039116905","0.0904668991977236","0.152843179036086"
"andere","2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"andere","2011","AkademikerInnen","kein Migrationshintergrund","58","0.0134175946032889","0.0100230216755096","0.0168121675310681"
"andere","2011","AkademikerInnen","direkter Migrationshintergrund","50","0.147805105327245","0.112893725079117","0.182716485575373"
