"hlf0094","year","hhtyp","quintil","n","percent","lower_confidence","upper_confidence"
"Guenstig","2008","1-Pers.- Haushalt","3","53","0.364231057457411","0.287730528377866","0.440731586536956"
"Guenstig","2008","1-Pers.- Haushalt","4","72","0.269916979356722","0.215749395451336","0.324084563262108"
"Guenstig","2008","1-Pers.- Haushalt","5","63","0.295365231583551","0.23548859739081","0.355241865776293"
"Guenstig","2008","(Ehe-)Paar ohne Kind(er)","1","102","0.330617049478484","0.276095897861077","0.385138201095891"
"Guenstig","2008","(Ehe-)Paar ohne Kind(er)","2","170","0.291059174770833","0.252746113762494","0.329372235779172"
"Guenstig","2008","(Ehe-)Paar ohne Kind(er)","3","274","0.329104763679742","0.296705372528558","0.361504154830925"
"Guenstig","2008","(Ehe-)Paar ohne Kind(er)","4","300","0.290375441717912","0.261418255829863","0.319332627605961"
"Guenstig","2008","(Ehe-)Paar ohne Kind(er)","5","430","0.258522502578852","0.236824094128936","0.280220911028769"
"Guenstig","2008","Alleinerziehende","1","36","0.37489377791643","0.283168881642756","0.466618674190104"
"Guenstig","2008","Alleinerziehende","2","33","0.274105661510476","0.198010536840724","0.350200786180228"
"Guenstig","2008","Alleinerziehende","3","","","",""
"Guenstig","2008","Alleinerziehende","4","","","",""
"Guenstig","2008","Alleinerziehende","5","","","",""
"Guenstig","2008","Paar mit Kind(ern)","1","197","0.25159640228153","0.221221827544138","0.281970977018922"
"Guenstig","2008","Paar mit Kind(ern)","2","351","0.279696310591589","0.255681839739851","0.303710781443326"
"Guenstig","2008","Paar mit Kind(ern)","3","543","0.264383660976896","0.24442760729629","0.284339714657502"
"Guenstig","2008","Paar mit Kind(ern)","4","443","0.214164284583332","0.196025582049499","0.232302987117166"
"Guenstig","2008","Paar mit Kind(ern)","5","445","0.255063387645821","0.234372952671368","0.275753822620274"
"Guenstig","2008","Sonstige","1","31","0.761032422258237","0.6403904182449","0.881674426271574"
"Guenstig","2008","Sonstige","2","","","",""
"Guenstig","2008","Sonstige","3","","","",""
"Guenstig","2008","Sonstige","4","","","",""
"Guenstig","2008","Sonstige","5","","","",""
"Angemessen","2008","1-Pers.- Haushalt","1","49","0.38826139361153","0.303165644132746","0.473357143090314"
"Angemessen","2008","1-Pers.- Haushalt","2","66","0.51817891657703","0.430932903945976","0.605424929208085"
"Angemessen","2008","1-Pers.- Haushalt","3","69","0.449588687896592","0.370506684970995","0.528670690822189"
"Angemessen","2008","1-Pers.- Haushalt","4","127","0.490216241514486","0.429216908905327","0.551215574123645"
"Angemessen","2008","1-Pers.- Haushalt","5","105","0.445991429438297","0.380750947932796","0.511231910943799"
"Angemessen","2008","(Ehe-)Paar ohne Kind(er)","1","128","0.452658189805228","0.3949709741491","0.510345405461355"
"Angemessen","2008","(Ehe-)Paar ohne Kind(er)","2","260","0.497147432969679","0.454976408893318","0.539318457046039"
"Angemessen","2008","(Ehe-)Paar ohne Kind(er)","3","382","0.473914132164384","0.4394854374116","0.508342826917168"
"Angemessen","2008","(Ehe-)Paar ohne Kind(er)","4","416","0.4716924832805","0.439847944251636","0.503537022309364"
"Angemessen","2008","(Ehe-)Paar ohne Kind(er)","5","804","0.522311256967689","0.497556029962947","0.547066483972431"
"Angemessen","2008","Alleinerziehende","1","44","0.33303753920241","0.243737121139731","0.42233795726509"
"Angemessen","2008","Alleinerziehende","2","74","0.51636674241191","0.431115967394936","0.601617517428884"
"Angemessen","2008","Alleinerziehende","3","49","0.553896631694976","0.444282472060594","0.663510791329357"
"Angemessen","2008","Alleinerziehende","4","54","0.581913640907547","0.490970251262383","0.67285703055271"
"Angemessen","2008","Alleinerziehende","5","37","0.569206401102658","0.448824576608694","0.689588225596621"
"Angemessen","2008","Paar mit Kind(ern)","1","392","0.487634228638842","0.452645577073687","0.522622880203997"
"Angemessen","2008","Paar mit Kind(ern)","2","698","0.475579944399333","0.448860757053108","0.502299131745557"
"Angemessen","2008","Paar mit Kind(ern)","3","941","0.547241076032899","0.524716608792209","0.569765543273588"
"Angemessen","2008","Paar mit Kind(ern)","4","1114","0.570512425961997","0.548626008974429","0.592398842949565"
"Angemessen","2008","Paar mit Kind(ern)","5","918","0.551743870521074","0.528138121988605","0.575349619053544"
"Angemessen","2008","Sonstige","1","","","",""
"Angemessen","2008","Sonstige","2","40","0.428176076048427","0.314667409820156","0.541684742276698"
"Angemessen","2008","Sonstige","3","59","0.642460612531843","0.539352165817604","0.745569059246082"
"Angemessen","2008","Sonstige","4","47","0.208288500272047","0.130615592357464","0.28596140818663"
"Angemessen","2008","Sonstige","5","32","0.9254056085464","0.843984455820843","1.00682676127196"
"Etwas zu hoch","2008","1-Pers.- Haushalt","1","","","",""
"Etwas zu hoch","2008","1-Pers.- Haushalt","2","","","",""
"Etwas zu hoch","2008","1-Pers.- Haushalt","3","","","",""
"Etwas zu hoch","2008","1-Pers.- Haushalt","4","","","",""
"Etwas zu hoch","2008","1-Pers.- Haushalt","5","","","",""
"Etwas zu hoch","2008","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Etwas zu hoch","2008","(Ehe-)Paar ohne Kind(er)","2","46","0.0859860213650034","0.0623408994752921","0.109631143254715"
"Etwas zu hoch","2008","(Ehe-)Paar ohne Kind(er)","3","52","0.0600542204245944","0.0436722710844942","0.0764361697646946"
"Etwas zu hoch","2008","(Ehe-)Paar ohne Kind(er)","4","92","0.111709341528076","0.0916145091764082","0.131804173879743"
"Etwas zu hoch","2008","(Ehe-)Paar ohne Kind(er)","5","104","0.0789084685522148","0.0655473468852223","0.0922695902192072"
"Etwas zu hoch","2008","Alleinerziehende","1","","","",""
"Etwas zu hoch","2008","Alleinerziehende","2","","","",""
"Etwas zu hoch","2008","Alleinerziehende","3","","","",""
"Etwas zu hoch","2008","Alleinerziehende","4","","","",""
"Etwas zu hoch","2008","Alleinerziehende","5","","","",""
"Etwas zu hoch","2008","Paar mit Kind(ern)","1","96","0.111141061789314","0.0891399943423173","0.133142129236311"
"Etwas zu hoch","2008","Paar mit Kind(ern)","2","162","0.172973292458085","0.15273745760338","0.193209127312789"
"Etwas zu hoch","2008","Paar mit Kind(ern)","3","199","0.0933630783307132","0.0801976208163352","0.106528535845091"
"Etwas zu hoch","2008","Paar mit Kind(ern)","4","173","0.0880070308993233","0.0754807760442183","0.100533285754428"
"Etwas zu hoch","2008","Paar mit Kind(ern)","5","151","0.0736181938830618","0.0612224245203905","0.0860139632457331"
"Etwas zu hoch","2008","Sonstige","1","","","",""
"Etwas zu hoch","2008","Sonstige","2","","","",""
"Etwas zu hoch","2008","Sonstige","3","","","",""
"Etwas zu hoch","2008","Sonstige","4","","","",""
"Etwas zu hoch","2008","Sonstige","5","","","",""
"Viel zu hoch","2008","1-Pers.- Haushalt","1","","","",""
"Viel zu hoch","2008","1-Pers.- Haushalt","2","","","",""
"Viel zu hoch","2008","1-Pers.- Haushalt","3","","","",""
"Viel zu hoch","2008","1-Pers.- Haushalt","4","","","",""
"Viel zu hoch","2008","1-Pers.- Haushalt","5","","","",""
"Viel zu hoch","2008","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Viel zu hoch","2008","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Viel zu hoch","2008","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Viel zu hoch","2008","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Viel zu hoch","2008","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Viel zu hoch","2008","Alleinerziehende","1","","","",""
"Viel zu hoch","2008","Alleinerziehende","2","","","",""
"Viel zu hoch","2008","Alleinerziehende","3","","","",""
"Viel zu hoch","2008","Alleinerziehende","4","","","",""
"Viel zu hoch","2008","Alleinerziehende","5","","","",""
"Viel zu hoch","2008","Paar mit Kind(ern)","1","","","",""
"Viel zu hoch","2008","Paar mit Kind(ern)","2","","","",""
"Viel zu hoch","2008","Paar mit Kind(ern)","3","31","0.0205176802573368","0.0141027180321646","0.0269326424825089"
"Viel zu hoch","2008","Paar mit Kind(ern)","4","40","0.0241027860521242","0.0173216497224854","0.0308839223817629"
"Viel zu hoch","2008","Paar mit Kind(ern)","5","","","",""
"Viel zu hoch","2008","Sonstige","1","","","",""
"Viel zu hoch","2008","Sonstige","2","","","",""
"Viel zu hoch","2008","Sonstige","3","","","",""
"Viel zu hoch","2008","Sonstige","4","","","",""
"Viel zu hoch","2008","Sonstige","5","","","",""
"Sehr guenstig","2009","1-Pers.- Haushalt","1","","","",""
"Sehr guenstig","2009","1-Pers.- Haushalt","2","","","",""
"Sehr guenstig","2009","1-Pers.- Haushalt","3","","","",""
"Sehr guenstig","2009","1-Pers.- Haushalt","4","46","0.186148769510766","0.138746317624455","0.233551221397076"
"Sehr guenstig","2009","1-Pers.- Haushalt","5","32","0.14787005470871","0.101175672451617","0.194564436965803"
"Sehr guenstig","2009","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Sehr guenstig","2009","(Ehe-)Paar ohne Kind(er)","2","68","0.138722517041039","0.108782079874197","0.168662954207881"
"Sehr guenstig","2009","(Ehe-)Paar ohne Kind(er)","3","94","0.120277127437908","0.0962486514214619","0.144305603454355"
"Sehr guenstig","2009","(Ehe-)Paar ohne Kind(er)","4","124","0.154185988062201","0.131222059867453","0.177149916256949"
"Sehr guenstig","2009","(Ehe-)Paar ohne Kind(er)","5","204","0.124780635959316","0.108145339433249","0.141415932485383"
"Sehr guenstig","2009","Alleinerziehende","1","","","",""
"Sehr guenstig","2009","Alleinerziehende","2","","","",""
"Sehr guenstig","2009","Alleinerziehende","3","","","",""
"Sehr guenstig","2009","Alleinerziehende","4","","","",""
"Sehr guenstig","2009","Alleinerziehende","5","","","",""
"Sehr guenstig","2009","Paar mit Kind(ern)","1","71","0.156731330217688","0.12724623328764","0.186216427147737"
"Sehr guenstig","2009","Paar mit Kind(ern)","2","107","0.0852365344076541","0.0696631892327854","0.100809879582523"
"Sehr guenstig","2009","Paar mit Kind(ern)","3","147","0.107402658302241","0.0928167033831359","0.121988613221346"
"Sehr guenstig","2009","Paar mit Kind(ern)","4","178","0.0889610304406077","0.07632533455454","0.101596726326675"
"Sehr guenstig","2009","Paar mit Kind(ern)","5","206","0.0991191096998805","0.0847872601975351","0.113450959202226"
"Sehr guenstig","2009","Sonstige","1","","","",""
"Sehr guenstig","2009","Sonstige","2","","","",""
"Sehr guenstig","2009","Sonstige","3","","","",""
"Sehr guenstig","2009","Sonstige","4","","","",""
"Sehr guenstig","2009","Sonstige","5","","","",""
"Guenstig","2009","1-Pers.- Haushalt","1","49","0.437520102032161","0.343960423229647","0.531079780834674"
"Guenstig","2009","1-Pers.- Haushalt","2","42","0.341265022183","0.256077524493503","0.426452519872497"
"Guenstig","2009","1-Pers.- Haushalt","3","46","0.321283329724442","0.245276530494387","0.397290128954498"
"Guenstig","2009","1-Pers.- Haushalt","4","89","0.327203932891647","0.270062754996896","0.384345110786397"
"Guenstig","2009","1-Pers.- Haushalt","5","56","0.274724626665671","0.216006544088553","0.333442709242789"
"Guenstig","2009","(Ehe-)Paar ohne Kind(er)","1","84","0.298124508711703","0.243961636225979","0.352287381197427"
"Guenstig","2009","(Ehe-)Paar ohne Kind(er)","2","160","0.299787317587642","0.260101555463035","0.339473079712249"
"Guenstig","2009","(Ehe-)Paar ohne Kind(er)","3","232","0.32114568437973","0.286655056682005","0.355636312077455"
"Guenstig","2009","(Ehe-)Paar ohne Kind(er)","4","332","0.349923265827553","0.319594481033326","0.380252050621781"
"Guenstig","2009","(Ehe-)Paar ohne Kind(er)","5","406","0.259178539693067","0.237121115924615","0.281235963461519"
"Guenstig","2009","Alleinerziehende","1","","","",""
"Guenstig","2009","Alleinerziehende","2","34","0.350025867812441","0.265038669448387","0.435013066176496"
"Guenstig","2009","Alleinerziehende","3","30","0.260037663510376","0.171361458385196","0.348713868635556"
"Guenstig","2009","Alleinerziehende","4","","","",""
"Guenstig","2009","Alleinerziehende","5","","","",""
"Guenstig","2009","Paar mit Kind(ern)","1","146","0.196360100168017","0.164142066176733","0.228578134159301"
"Guenstig","2009","Paar mit Kind(ern)","2","343","0.257271779751093","0.232892231701111","0.281651327801075"
"Guenstig","2009","Paar mit Kind(ern)","3","526","0.332601883217198","0.310406921643678","0.354796844790718"
"Guenstig","2009","Paar mit Kind(ern)","4","526","0.268326205643664","0.248659977167725","0.287992434119603"
"Guenstig","2009","Paar mit Kind(ern)","5","455","0.273976265967988","0.252585726591434","0.295366805344542"
"Guenstig","2009","Sonstige","1","","","",""
"Guenstig","2009","Sonstige","2","","","",""
"Guenstig","2009","Sonstige","3","","","",""
"Guenstig","2009","Sonstige","4","","","",""
"Guenstig","2009","Sonstige","5","","","",""
"Angemessen","2009","1-Pers.- Haushalt","1","43","0.388661019932441","0.296729857777256","0.480592182087626"
"Angemessen","2009","1-Pers.- Haushalt","2","47","0.395403316812418","0.307556173258413","0.483250460366424"
"Angemessen","2009","1-Pers.- Haushalt","3","75","0.511188393178407","0.429825696023219","0.592551090333595"
"Angemessen","2009","1-Pers.- Haushalt","4","101","0.377513712926343","0.318476007578956","0.43655141827373"
"Angemessen","2009","1-Pers.- Haushalt","5","118","0.520179518353313","0.454461021863603","0.585898014843024"
"Angemessen","2009","(Ehe-)Paar ohne Kind(er)","1","140","0.507500851416795","0.448304636368013","0.566697066465577"
"Angemessen","2009","(Ehe-)Paar ohne Kind(er)","2","224","0.457938823941018","0.414782842836883","0.501094805045154"
"Angemessen","2009","(Ehe-)Paar ohne Kind(er)","3","314","0.45850482609013","0.421697775996055","0.495311876184204"
"Angemessen","2009","(Ehe-)Paar ohne Kind(er)","4","436","0.421784487477927","0.390381102785682","0.453187872170172"
"Angemessen","2009","(Ehe-)Paar ohne Kind(er)","5","782","0.536833127209755","0.511732366180191","0.561933888239319"
"Angemessen","2009","Alleinerziehende","1","61","0.489475399558758","0.39519748113351","0.583753317984005"
"Angemessen","2009","Alleinerziehende","2","60","0.387486285794416","0.30068193717365","0.474290634415181"
"Angemessen","2009","Alleinerziehende","3","41","0.55628145232766","0.455846414944746","0.656716489710575"
"Angemessen","2009","Alleinerziehende","4","54","0.739904307265699","0.646091354447713","0.833717260083685"
"Angemessen","2009","Alleinerziehende","5","36","0.405843283254329","0.289129184305532","0.522557382203126"
"Angemessen","2009","Paar mit Kind(ern)","1","270","0.478619450544106","0.438104598980249","0.519134302107963"
"Angemessen","2009","Paar mit Kind(ern)","2","628","0.501682178160825","0.473796439131334","0.529567917190315"
"Angemessen","2009","Paar mit Kind(ern)","3","908","0.464253523088217","0.440759530735335","0.487747515441099"
"Angemessen","2009","Paar mit Kind(ern)","4","1045","0.519716720165676","0.497541759214759","0.541891681116593"
"Angemessen","2009","Paar mit Kind(ern)","5","853","0.542033451025415","0.518137749842941","0.565929152207889"
"Angemessen","2009","Sonstige","1","","","",""
"Angemessen","2009","Sonstige","2","37","0.587780121180398","0.464255057572457","0.711305184788339"
"Angemessen","2009","Sonstige","3","36","0.449178196942947","0.325364941914039","0.572991451971856"
"Angemessen","2009","Sonstige","4","34","0.276388503012311","0.170868143620493","0.381908862404128"
"Angemessen","2009","Sonstige","5","","","",""
"Etwas zu hoch","2009","1-Pers.- Haushalt","1","","","",""
"Etwas zu hoch","2009","1-Pers.- Haushalt","2","","","",""
"Etwas zu hoch","2009","1-Pers.- Haushalt","3","","","",""
"Etwas zu hoch","2009","1-Pers.- Haushalt","4","","","",""
"Etwas zu hoch","2009","1-Pers.- Haushalt","5","","","",""
"Etwas zu hoch","2009","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Etwas zu hoch","2009","(Ehe-)Paar ohne Kind(er)","2","54","0.0906926252267984","0.0658181198372349","0.115567130616362"
"Etwas zu hoch","2009","(Ehe-)Paar ohne Kind(er)","3","56","0.0914520378655432","0.0701592570041214","0.112744818726965"
"Etwas zu hoch","2009","(Ehe-)Paar ohne Kind(er)","4","54","0.0677451854214336","0.0517645948914472","0.08372577595142"
"Etwas zu hoch","2009","(Ehe-)Paar ohne Kind(er)","5","124","0.0792076971378618","0.065613203870648","0.0928021904050755"
"Etwas zu hoch","2009","Alleinerziehende","1","","","",""
"Etwas zu hoch","2009","Alleinerziehende","2","","","",""
"Etwas zu hoch","2009","Alleinerziehende","3","","","",""
"Etwas zu hoch","2009","Alleinerziehende","4","","","",""
"Etwas zu hoch","2009","Alleinerziehende","5","","","",""
"Etwas zu hoch","2009","Paar mit Kind(ern)","1","88","0.149324659629701","0.120418569267609","0.178230749991793"
"Etwas zu hoch","2009","Paar mit Kind(ern)","2","133","0.11905193942847","0.100990265338543","0.137113613518397"
"Etwas zu hoch","2009","Paar mit Kind(ern)","3","127","0.0762994373194157","0.0637932240987347","0.0888056505400967"
"Etwas zu hoch","2009","Paar mit Kind(ern)","4","177","0.115009144913453","0.100849043488578","0.129169246338329"
"Etwas zu hoch","2009","Paar mit Kind(ern)","5","143","0.0780070339680242","0.0651446774860814","0.0908693904499669"
"Etwas zu hoch","2009","Sonstige","1","","","",""
"Etwas zu hoch","2009","Sonstige","2","","","",""
"Etwas zu hoch","2009","Sonstige","3","","","",""
"Etwas zu hoch","2009","Sonstige","4","","","",""
"Etwas zu hoch","2009","Sonstige","5","","","",""
"Viel zu hoch","2009","1-Pers.- Haushalt","1","","","",""
"Viel zu hoch","2009","1-Pers.- Haushalt","2","","","",""
"Viel zu hoch","2009","1-Pers.- Haushalt","3","","","",""
"Viel zu hoch","2009","1-Pers.- Haushalt","4","","","",""
"Viel zu hoch","2009","1-Pers.- Haushalt","5","","","",""
"Viel zu hoch","2009","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Viel zu hoch","2009","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Viel zu hoch","2009","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Viel zu hoch","2009","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Viel zu hoch","2009","(Ehe-)Paar ohne Kind(er)","5","","","",""
