"hlf0094","year","bula_h","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr guenstig","2004","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2004","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2004","Bayern","2","","","",""
"Sehr guenstig","2004","Bayern","3","","","",""
"Sehr guenstig","2004","Bayern","4","","","",""
"Sehr guenstig","2004","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2004","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2004","Saarland","2","","","",""
"Sehr guenstig","2004","Saarland","3","","","",""
"Sehr guenstig","2004","Saarland","4","","","",""
"Sehr guenstig","2004","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2004","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2004","Berlin","2","","","",""
"Sehr guenstig","2004","Berlin","3","","","",""
"Sehr guenstig","2004","Berlin","4","","","",""
"Sehr guenstig","2004","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2004","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2004","Brandenburg","2","","","",""
"Sehr guenstig","2004","Brandenburg","3","","","",""
"Sehr guenstig","2004","Brandenburg","4","","","",""
"Sehr guenstig","2004","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2004","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2004","Mecklenburg-Vorpommern","2","","","",""
"Sehr guenstig","2004","Mecklenburg-Vorpommern","3","","","",""
"Sehr guenstig","2004","Mecklenburg-Vorpommern","4","","","",""
"Sehr guenstig","2004","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2004","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2004","Sachsen","2","","","",""
"Sehr guenstig","2004","Sachsen","3","","","",""
"Sehr guenstig","2004","Sachsen","4","","","",""
"Sehr guenstig","2004","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2004","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2004","Sachsen-Anhalt","2","","","",""
"Sehr guenstig","2004","Sachsen-Anhalt","3","","","",""
"Sehr guenstig","2004","Sachsen-Anhalt","4","","","",""
"Sehr guenstig","2004","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2004","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2004","Thueringen","2","","","",""
"Sehr guenstig","2004","Thueringen","3","","","",""
"Sehr guenstig","2004","Thueringen","4","","","",""
"Sehr guenstig","2004","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2004","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2004","Schleswig-Holstein","2","","","",""
"Guenstig","2004","Schleswig-Holstein","3","","","",""
"Guenstig","2004","Schleswig-Holstein","4","","","",""
"Guenstig","2004","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2004","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2004","Hamburg","2","","","",""
"Guenstig","2004","Hamburg","3","","","",""
"Guenstig","2004","Hamburg","4","","","",""
"Guenstig","2004","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2004","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2004","Niedersachsen","2","","","",""
"Guenstig","2004","Niedersachsen","3","","","",""
"Guenstig","2004","Niedersachsen","4","","","",""
"Guenstig","2004","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2004","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2004","Bremen","2","","","",""
"Guenstig","2004","Bremen","3","","","",""
"Guenstig","2004","Bremen","4","","","",""
"Guenstig","2004","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2004","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2004","Nordrhein-Westfalen","2","","","",""
"Guenstig","2004","Nordrhein-Westfalen","3","","","",""
"Guenstig","2004","Nordrhein-Westfalen","4","","","",""
"Guenstig","2004","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2004","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2004","Hessen","2","","","",""
"Guenstig","2004","Hessen","3","","","",""
"Guenstig","2004","Hessen","4","","","",""
"Guenstig","2004","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2004","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2004","Rheinland-Pfalz,Saarland","2","","","",""
"Guenstig","2004","Rheinland-Pfalz,Saarland","3","","","",""
"Guenstig","2004","Rheinland-Pfalz,Saarland","4","","","",""
"Guenstig","2004","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2004","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2004","Baden-Wuerttemberg","2","","","",""
"Guenstig","2004","Baden-Wuerttemberg","3","","","",""
"Guenstig","2004","Baden-Wuerttemberg","4","","","",""
"Guenstig","2004","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2004","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2004","Bayern","2","","","",""
"Guenstig","2004","Bayern","3","","","",""
"Guenstig","2004","Bayern","4","","","",""
"Guenstig","2004","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2004","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2004","Saarland","2","","","",""
"Guenstig","2004","Saarland","3","","","",""
"Guenstig","2004","Saarland","4","","","",""
"Guenstig","2004","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2004","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2004","Berlin","2","","","",""
"Guenstig","2004","Berlin","3","","","",""
"Guenstig","2004","Berlin","4","","","",""
"Guenstig","2004","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2004","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2004","Brandenburg","2","","","",""
"Guenstig","2004","Brandenburg","3","","","",""
"Guenstig","2004","Brandenburg","4","","","",""
"Guenstig","2004","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2004","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2004","Mecklenburg-Vorpommern","2","","","",""
"Guenstig","2004","Mecklenburg-Vorpommern","3","","","",""
"Guenstig","2004","Mecklenburg-Vorpommern","4","","","",""
"Guenstig","2004","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2004","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2004","Sachsen","2","","","",""
"Guenstig","2004","Sachsen","3","","","",""
"Guenstig","2004","Sachsen","4","","","",""
"Guenstig","2004","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2004","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2004","Sachsen-Anhalt","2","","","",""
"Guenstig","2004","Sachsen-Anhalt","3","","","",""
"Guenstig","2004","Sachsen-Anhalt","4","","","",""
"Guenstig","2004","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2004","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2004","Thueringen","2","","","",""
"Guenstig","2004","Thueringen","3","","","",""
"Guenstig","2004","Thueringen","4","","","",""
"Guenstig","2004","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2004","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2004","Schleswig-Holstein","2","","","",""
"Angemessen","2004","Schleswig-Holstein","3","","","",""
"Angemessen","2004","Schleswig-Holstein","4","","","",""
"Angemessen","2004","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2004","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2004","Hamburg","2","","","",""
"Angemessen","2004","Hamburg","3","","","",""
"Angemessen","2004","Hamburg","4","","","",""
"Angemessen","2004","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2004","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2004","Niedersachsen","2","","","",""
"Angemessen","2004","Niedersachsen","3","","","",""
"Angemessen","2004","Niedersachsen","4","","","",""
"Angemessen","2004","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2004","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2004","Bremen","2","","","",""
"Angemessen","2004","Bremen","3","","","",""
"Angemessen","2004","Bremen","4","","","",""
"Angemessen","2004","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2004","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2004","Nordrhein-Westfalen","2","","","",""
"Angemessen","2004","Nordrhein-Westfalen","3","","","",""
"Angemessen","2004","Nordrhein-Westfalen","4","","","",""
"Angemessen","2004","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2004","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2004","Hessen","2","","","",""
"Angemessen","2004","Hessen","3","","","",""
"Angemessen","2004","Hessen","4","","","",""
"Angemessen","2004","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2004","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2004","Rheinland-Pfalz,Saarland","2","","","",""
"Angemessen","2004","Rheinland-Pfalz,Saarland","3","","","",""
"Angemessen","2004","Rheinland-Pfalz,Saarland","4","","","",""
"Angemessen","2004","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2004","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2004","Baden-Wuerttemberg","2","","","",""
"Angemessen","2004","Baden-Wuerttemberg","3","","","",""
"Angemessen","2004","Baden-Wuerttemberg","4","","","",""
"Angemessen","2004","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2004","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2004","Bayern","2","","","",""
"Angemessen","2004","Bayern","3","","","",""
"Angemessen","2004","Bayern","4","","","",""
"Angemessen","2004","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2004","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2004","Saarland","2","","","",""
"Angemessen","2004","Saarland","3","","","",""
"Angemessen","2004","Saarland","4","","","",""
"Angemessen","2004","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2004","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2004","Berlin","2","","","",""
"Angemessen","2004","Berlin","3","","","",""
"Angemessen","2004","Berlin","4","","","",""
"Angemessen","2004","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2004","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2004","Brandenburg","2","","","",""
"Angemessen","2004","Brandenburg","3","","","",""
"Angemessen","2004","Brandenburg","4","","","",""
"Angemessen","2004","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2004","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2004","Mecklenburg-Vorpommern","2","","","",""
"Angemessen","2004","Mecklenburg-Vorpommern","3","","","",""
"Angemessen","2004","Mecklenburg-Vorpommern","4","","","",""
"Angemessen","2004","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2004","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2004","Sachsen","2","","","",""
"Angemessen","2004","Sachsen","3","","","",""
"Angemessen","2004","Sachsen","4","","","",""
"Angemessen","2004","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2004","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2004","Sachsen-Anhalt","2","","","",""
"Angemessen","2004","Sachsen-Anhalt","3","","","",""
"Angemessen","2004","Sachsen-Anhalt","4","","","",""
"Angemessen","2004","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2004","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2004","Thueringen","2","","","",""
"Angemessen","2004","Thueringen","3","","","",""
"Angemessen","2004","Thueringen","4","","","",""
"Angemessen","2004","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2004","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2004","Schleswig-Holstein","2","","","",""
"Etwas zu hoch","2004","Schleswig-Holstein","3","","","",""
"Etwas zu hoch","2004","Schleswig-Holstein","4","","","",""
"Etwas zu hoch","2004","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2004","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2004","Hamburg","2","","","",""
"Etwas zu hoch","2004","Hamburg","3","","","",""
"Etwas zu hoch","2004","Hamburg","4","","","",""
"Etwas zu hoch","2004","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2004","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2004","Niedersachsen","2","","","",""
"Etwas zu hoch","2004","Niedersachsen","3","","","",""
"Etwas zu hoch","2004","Niedersachsen","4","","","",""
"Etwas zu hoch","2004","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2004","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2004","Bremen","2","","","",""
"Etwas zu hoch","2004","Bremen","3","","","",""
"Etwas zu hoch","2004","Bremen","4","","","",""
"Etwas zu hoch","2004","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2004","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2004","Nordrhein-Westfalen","2","","","",""
"Etwas zu hoch","2004","Nordrhein-Westfalen","3","","","",""
"Etwas zu hoch","2004","Nordrhein-Westfalen","4","","","",""
"Etwas zu hoch","2004","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2004","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2004","Hessen","2","","","",""
"Etwas zu hoch","2004","Hessen","3","","","",""
"Etwas zu hoch","2004","Hessen","4","","","",""
"Etwas zu hoch","2004","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2004","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2004","Rheinland-Pfalz,Saarland","2","","","",""
"Etwas zu hoch","2004","Rheinland-Pfalz,Saarland","3","","","",""
"Etwas zu hoch","2004","Rheinland-Pfalz,Saarland","4","","","",""
"Etwas zu hoch","2004","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2004","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2004","Baden-Wuerttemberg","2","","","",""
"Etwas zu hoch","2004","Baden-Wuerttemberg","3","","","",""
"Etwas zu hoch","2004","Baden-Wuerttemberg","4","","","",""
"Etwas zu hoch","2004","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2004","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2004","Bayern","2","","","",""
"Etwas zu hoch","2004","Bayern","3","","","",""
"Etwas zu hoch","2004","Bayern","4","","","",""
"Etwas zu hoch","2004","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2004","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2004","Saarland","2","","","",""
"Etwas zu hoch","2004","Saarland","3","","","",""
"Etwas zu hoch","2004","Saarland","4","","","",""
"Etwas zu hoch","2004","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2004","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2004","Berlin","2","","","",""
"Etwas zu hoch","2004","Berlin","3","","","",""
"Etwas zu hoch","2004","Berlin","4","","","",""
"Etwas zu hoch","2004","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2004","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2004","Brandenburg","2","","","",""
"Etwas zu hoch","2004","Brandenburg","3","","","",""
"Etwas zu hoch","2004","Brandenburg","4","","","",""
"Etwas zu hoch","2004","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2004","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2004","Mecklenburg-Vorpommern","2","","","",""
"Etwas zu hoch","2004","Mecklenburg-Vorpommern","3","","","",""
"Etwas zu hoch","2004","Mecklenburg-Vorpommern","4","","","",""
"Etwas zu hoch","2004","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2004","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2004","Sachsen","2","","","",""
"Etwas zu hoch","2004","Sachsen","3","","","",""
"Etwas zu hoch","2004","Sachsen","4","","","",""
"Etwas zu hoch","2004","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2004","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2004","Sachsen-Anhalt","2","","","",""
"Etwas zu hoch","2004","Sachsen-Anhalt","3","","","",""
"Etwas zu hoch","2004","Sachsen-Anhalt","4","","","",""
"Etwas zu hoch","2004","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2004","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2004","Thueringen","2","","","",""
"Etwas zu hoch","2004","Thueringen","3","","","",""
"Etwas zu hoch","2004","Thueringen","4","","","",""
"Etwas zu hoch","2004","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2004","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2004","Schleswig-Holstein","2","","","",""
"Viel zu hoch","2004","Schleswig-Holstein","3","","","",""
"Viel zu hoch","2004","Schleswig-Holstein","4","","","",""
"Viel zu hoch","2004","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2004","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2004","Hamburg","2","","","",""
"Viel zu hoch","2004","Hamburg","3","","","",""
