"pli0098_h","year","bildungsniveau","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Taeglich","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2007","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2007","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","kein Migrationshintergrund","16","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","direkter Migrationshintergrund","32","0.219754250588737","0.152587241332298","0.286921259845175"
"Min 1x pro Woche","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","5","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","Hauptschule","kein Migrationshintergrund","599","0.0991035448805262","0.0915674282709953","0.106639661490057"
"Min 1x pro Woche","2007","Hauptschule","direkter Migrationshintergrund","155","0.152917447714149","0.130873493448543","0.174961401979755"
"Min 1x pro Woche","2007","Hauptschule","indirekter Migrationshintergrund","16","","",""
"Min 1x pro Woche","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","Realschule","kein Migrationshintergrund","319","0.0640582596070148","0.0572740162805022","0.0708425029335274"
"Min 1x pro Woche","2007","Realschule","direkter Migrationshintergrund","29","","",""
"Min 1x pro Woche","2007","Realschule","indirekter Migrationshintergrund","16","","",""
"Min 1x pro Woche","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","kein Migrationshintergrund","94","0.0490386420935681","0.0391795692308615","0.0588977149562747"
"Min 1x pro Woche","2007","(Fach-)Abitur","direkter Migrationshintergrund","61","0.118812728506801","0.0859319407773992","0.151693516236203"
"Min 1x pro Woche","2007","(Fach-)Abitur","indirekter Migrationshintergrund","13","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","AkademikerIn","kein Migrationshintergrund","323","0.0745056538281784","0.0663104239903161","0.0827008836660408"
"Min 1x pro Woche","2007","AkademikerIn","direkter Migrationshintergrund","51","0.13342704742453","0.0973891420404885","0.169464952808573"
"Min 1x pro Woche","2007","AkademikerIn","indirekter Migrationshintergrund","6","","",""
"Min 1x pro Woche","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","kein Migrationshintergrund","29","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","direkter Migrationshintergrund","18","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","6","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","Hauptschule","kein Migrationshintergrund","568","0.0897342217077769","0.082525990071738","0.0969424533438158"
"Min 1x pro Monat","2007","Hauptschule","direkter Migrationshintergrund","120","0.104057955315176","0.0853564865824736","0.122759424047879"
"Min 1x pro Monat","2007","Hauptschule","indirekter Migrationshintergrund","24","","",""
"Min 1x pro Monat","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","Realschule","kein Migrationshintergrund","379","0.0705434451938676","0.063448773214928","0.0776381171728073"
"Min 1x pro Monat","2007","Realschule","direkter Migrationshintergrund","18","","",""
"Min 1x pro Monat","2007","Realschule","indirekter Migrationshintergrund","17","","",""
"Min 1x pro Monat","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","kein Migrationshintergrund","147","0.076787049884741","0.0646313390991704","0.0889427606703116"
"Min 1x pro Monat","2007","(Fach-)Abitur","direkter Migrationshintergrund","33","0.0589056857109976","0.034979591755929","0.0828317796660662"
"Min 1x pro Monat","2007","(Fach-)Abitur","indirekter Migrationshintergrund","11","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","AkademikerIn","kein Migrationshintergrund","389","0.104239539981464","0.09470297823469","0.113776101728238"
"Min 1x pro Monat","2007","AkademikerIn","direkter Migrationshintergrund","36","0.0972257468581115","0.0658267868058935","0.128624706910329"
"Min 1x pro Monat","2007","AkademikerIn","indirekter Migrationshintergrund","5","","",""
"Min 1x pro Monat","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","(noch) kein Abschluss","kein Migrationshintergrund","107","0.288568356486301","0.241368856049618","0.335767856922983"
"Seltener","2007","(noch) kein Abschluss","direkter Migrationshintergrund","34","0.220004302419717","0.152809860124763","0.287198744714672"
"Seltener","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","9","","",""
"Seltener","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","Hauptschule","kein Migrationshintergrund","1836","0.30425382184554","0.29264978732689","0.315857856364189"
"Seltener","2007","Hauptschule","direkter Migrationshintergrund","338","0.29685018119443","0.268867410962632","0.324832951426228"
"Seltener","2007","Hauptschule","indirekter Migrationshintergrund","73","0.270514842036361","0.213839275685746","0.327190408386976"
"Seltener","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","Realschule","kein Migrationshintergrund","1350","0.262150989671905","0.249965332914524","0.274336646429286"
"Seltener","2007","Realschule","direkter Migrationshintergrund","62","0.344683851455901","0.274864792097194","0.414502910814608"
"Seltener","2007","Realschule","indirekter Migrationshintergrund","53","0.243716096413461","0.182989070533875","0.304443122293047"
"Seltener","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","(Fach-)Abitur","kein Migrationshintergrund","573","0.312731985710619","0.291566188019116","0.333897783402122"
"Seltener","2007","(Fach-)Abitur","direkter Migrationshintergrund","128","0.328183292728253","0.280467707463338","0.375898877993168"
"Seltener","2007","(Fach-)Abitur","indirekter Migrationshintergrund","55","0.366270850509821","0.285595506165775","0.446946194853868"
"Seltener","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","AkademikerIn","kein Migrationshintergrund","1173","0.284741620465335","0.270657277523025","0.298825963407646"
"Seltener","2007","AkademikerIn","direkter Migrationshintergrund","89","0.232929640462515","0.188130981170752","0.277728299754277"
"Seltener","2007","AkademikerIn","indirekter Migrationshintergrund","30","0.38431096689623","0.280901398375155","0.487720535417304"
"Seltener","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","(noch) kein Abschluss","kein Migrationshintergrund","202","0.61010691359616","0.559300071709202","0.660913755483118"
"Nie","2007","(noch) kein Abschluss","direkter Migrationshintergrund","62","0.456996082989138","0.376192729873526","0.53779943610475"
"Nie","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","33","0.743189452017765","0.625573466056749","0.860805437978781"
"Nie","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","Hauptschule","kein Migrationshintergrund","3036","0.506908411566157","0.49429902026495","0.519517802867364"
"Nie","2007","Hauptschule","direkter Migrationshintergrund","411","0.446174415776244","0.415727945467199","0.47662088608529"
"Nie","2007","Hauptschule","indirekter Migrationshintergrund","123","0.570195051953599","0.507035430686307","0.63335467322089"
"Nie","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","Realschule","kein Migrationshintergrund","2956","0.603247305527213","0.589692381795315","0.61680222925911"
"Nie","2007","Realschule","direkter Migrationshintergrund","69","0.453784864256576","0.3806465479915","0.526923180521653"
"Nie","2007","Realschule","indirekter Migrationshintergrund","106","0.603094933184116","0.533890544269475","0.672299322098756"
"Nie","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","(Fach-)Abitur","kein Migrationshintergrund","1029","0.561442322311072","0.53878798533195","0.584096659290194"
"Nie","2007","(Fach-)Abitur","direkter Migrationshintergrund","150","0.494098293053948","0.443292133211131","0.544904452896765"
"Nie","2007","(Fach-)Abitur","indirekter Migrationshintergrund","58","0.463163775841072","0.379665788574215","0.546661763107929"
"Nie","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","AkademikerIn","kein Migrationshintergrund","2059","0.536513185725023","0.520950357298214","0.552076014151831"
"Nie","2007","AkademikerIn","direkter Migrationshintergrund","166","0.536417565254844","0.483566953424118","0.589268177085569"
"Nie","2007","AkademikerIn","indirekter Migrationshintergrund","44","0.513980780675609","0.407728370595122","0.620233190756096"
"Nie","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2008","(noch) kein Abschluss","direkter Migrationshintergrund","6","","",""
"Taeglich","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2008","Hauptschule","kein Migrationshintergrund","22","","",""
"Taeglich","2008","Hauptschule","direkter Migrationshintergrund","9","","",""
"Taeglich","2008","Hauptschule","indirekter Migrationshintergrund","1","","",""
"Taeglich","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2008","Realschule","kein Migrationshintergrund","10","","",""
"Taeglich","2008","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2008","Realschule","indirekter Migrationshintergrund","2","","",""
"Taeglich","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2008","(Fach-)Abitur","kein Migrationshintergrund","5","","",""
"Taeglich","2008","(Fach-)Abitur","direkter Migrationshintergrund","3","","",""
"Taeglich","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2008","AkademikerIn","kein Migrationshintergrund","14","","",""
"Taeglich","2008","AkademikerIn","direkter Migrationshintergrund","4","","",""
"Taeglich","2008","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","kein Migrationshintergrund","19","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","direkter Migrationshintergrund","24","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","10","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","Hauptschule","kein Migrationshintergrund","525","0.0949532309687585","0.0872964590222168","0.1026100029153"
"Min 1x pro Woche","2008","Hauptschule","direkter Migrationshintergrund","116","0.120573345685859","0.0994742903007728","0.141672401070946"
"Min 1x pro Woche","2008","Hauptschule","indirekter Migrationshintergrund","14","","",""
"Min 1x pro Woche","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","Realschule","kein Migrationshintergrund","263","0.0532583040323808","0.0468712269946644","0.0596453810700971"
"Min 1x pro Woche","2008","Realschule","direkter Migrationshintergrund","30","0.113873352472232","0.0654042396323437","0.162342465312121"
"Min 1x pro Woche","2008","Realschule","indirekter Migrationshintergrund","8","","",""
"Min 1x pro Woche","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","kein Migrationshintergrund","76","0.0418583218660541","0.032338487267147","0.0513781564649612"
"Min 1x pro Woche","2008","(Fach-)Abitur","direkter Migrationshintergrund","46","0.117970785957151","0.0834796757587428","0.152461896155559"
"Min 1x pro Woche","2008","(Fach-)Abitur","indirekter Migrationshintergrund","12","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","AkademikerIn","kein Migrationshintergrund","276","0.0686006094464007","0.0605456773789554","0.0766555415138459"
"Min 1x pro Woche","2008","AkademikerIn","direkter Migrationshintergrund","41","0.116602498826719","0.0810469051701347","0.152158092483303"
"Min 1x pro Woche","2008","AkademikerIn","indirekter Migrationshintergrund","5","","",""
"Min 1x pro Woche","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","kein Migrationshintergrund","21","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","direkter Migrationshintergrund","15","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2008","Hauptschule","kein Migrationshintergrund","520","0.0868515632916277","0.0794960186211894","0.094207107962066"
"Min 1x pro Monat","2008","Hauptschule","direkter Migrationshintergrund","123","0.128099513639319","0.106445183965006","0.149753843313633"
"Min 1x pro Monat","2008","Hauptschule","indirekter Migrationshintergrund","22","","",""
