"corigin","year","sampreg","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Costa Rica","2003","Ostdeutschland","weiblich","","","",""
"Singapur","2003","Westdeutschland","männlich","","","",""
"Singapur","2003","Westdeutschland","weiblich","1","","",""
"Singapur","2003","Ostdeutschland","männlich","","","",""
"Singapur","2003","Ostdeutschland","weiblich","","","",""
"Burkina Faso","2003","Westdeutschland","männlich","","","",""
"Burkina Faso","2003","Westdeutschland","weiblich","","","",""
"Burkina Faso","2003","Ostdeutschland","männlich","","","",""
"Burkina Faso","2003","Ostdeutschland","weiblich","","","",""
"Sambia","2003","Westdeutschland","männlich","","","",""
"Sambia","2003","Westdeutschland","weiblich","","","",""
"Sambia","2003","Ostdeutschland","männlich","","","",""
"Sambia","2003","Ostdeutschland","weiblich","","","",""
"Ecuador","2003","Westdeutschland","männlich","","","",""
"Ecuador","2003","Westdeutschland","weiblich","","","",""
"Ecuador","2003","Ostdeutschland","männlich","","","",""
"Ecuador","2003","Ostdeutschland","weiblich","","","",""
"Usbekistan","2003","Westdeutschland","männlich","","","",""
"Usbekistan","2003","Westdeutschland","weiblich","3","","",""
"Usbekistan","2003","Ostdeutschland","männlich","","","",""
"Usbekistan","2003","Ostdeutschland","weiblich","","","",""
"Staatenlos","2003","Westdeutschland","männlich","","","",""
"Staatenlos","2003","Westdeutschland","weiblich","","","",""
"Staatenlos","2003","Ostdeutschland","männlich","","","",""
"Staatenlos","2003","Ostdeutschland","weiblich","","","",""
"Laos","2003","Westdeutschland","männlich","","","",""
"Laos","2003","Westdeutschland","weiblich","","","",""
"Laos","2003","Ostdeutschland","männlich","","","",""
"Laos","2003","Ostdeutschland","weiblich","","","",""
"Estland","2003","Westdeutschland","männlich","1","","",""
"Estland","2003","Westdeutschland","weiblich","","","",""
"Estland","2003","Ostdeutschland","männlich","","","",""
"Estland","2003","Ostdeutschland","weiblich","","","",""
"Angola","2003","Westdeutschland","männlich","","","",""
"Angola","2003","Westdeutschland","weiblich","","","",""
"Angola","2003","Ostdeutschland","männlich","","","",""
"Angola","2003","Ostdeutschland","weiblich","","","",""
"Lettland","2003","Westdeutschland","männlich","4","","",""
"Lettland","2003","Westdeutschland","weiblich","2","","",""
"Lettland","2003","Ostdeutschland","männlich","","","",""
"Lettland","2003","Ostdeutschland","weiblich","","","",""
"Namibia","2003","Westdeutschland","männlich","3","","",""
"Namibia","2003","Westdeutschland","weiblich","1","","",""
"Namibia","2003","Ostdeutschland","männlich","","","",""
"Namibia","2003","Ostdeutschland","weiblich","","","",""
"Dominikanische Republik","2003","Westdeutschland","männlich","","","",""
"Dominikanische Republik","2003","Westdeutschland","weiblich","","","",""
"Dominikanische Republik","2003","Ostdeutschland","männlich","","","",""
"Dominikanische Republik","2003","Ostdeutschland","weiblich","","","",""
"Nicaragua","2003","Westdeutschland","männlich","","","",""
"Nicaragua","2003","Westdeutschland","weiblich","","","",""
"Nicaragua","2003","Ostdeutschland","männlich","","","",""
"Nicaragua","2003","Ostdeutschland","weiblich","","","",""
"Kenia","2003","Westdeutschland","männlich","","","",""
"Kenia","2003","Westdeutschland","weiblich","","","",""
"Kenia","2003","Ostdeutschland","männlich","","","",""
"Kenia","2003","Ostdeutschland","weiblich","","","",""
"Libyen","2003","Westdeutschland","männlich","","","",""
"Libyen","2003","Westdeutschland","weiblich","","","",""
"Libyen","2003","Ostdeutschland","männlich","","","",""
"Libyen","2003","Ostdeutschland","weiblich","","","",""
"Botswana","2003","Westdeutschland","männlich","1","","",""
"Botswana","2003","Westdeutschland","weiblich","","","",""
"Botswana","2003","Ostdeutschland","männlich","","","",""
"Botswana","2003","Ostdeutschland","weiblich","","","",""
"Haiti","2003","Westdeutschland","männlich","","","",""
"Haiti","2003","Westdeutschland","weiblich","","","",""
"Haiti","2003","Ostdeutschland","männlich","","","",""
"Haiti","2003","Ostdeutschland","weiblich","","","",""
"Luxemburg","2003","Westdeutschland","männlich","4","","",""
"Luxemburg","2003","Westdeutschland","weiblich","1","","",""
"Luxemburg","2003","Ostdeutschland","männlich","","","",""
"Luxemburg","2003","Ostdeutschland","weiblich","","","",""
"Belgien","2003","Westdeutschland","männlich","6","","",""
"Belgien","2003","Westdeutschland","weiblich","6","","",""
"Belgien","2003","Ostdeutschland","männlich","","","",""
"Belgien","2003","Ostdeutschland","weiblich","","","",""
"Niederlande","2003","Westdeutschland","männlich","13","","",""
"Niederlande","2003","Westdeutschland","weiblich","8","","",""
"Niederlande","2003","Ostdeutschland","männlich","","","",""
"Niederlande","2003","Ostdeutschland","weiblich","","","",""
"Kroatien","2003","Westdeutschland","männlich","34","0.00318640538545034","0.00195740036644741","0.00441541040445328"
"Kroatien","2003","Westdeutschland","weiblich","47","0.00620450227458187","0.00455637086900506","0.00785263368015868"
"Kroatien","2003","Ostdeutschland","männlich","","","",""
"Kroatien","2003","Ostdeutschland","weiblich","","","",""
"Bosnien/Herzegowina","2003","Westdeutschland","männlich","31","0.00454552506504363","0.00307863050946584","0.00601241962062142"
"Bosnien/Herzegowina","2003","Westdeutschland","weiblich","34","0.00384167191948152","0.00254325498773749","0.00514008885122555"
"Bosnien/Herzegowina","2003","Ostdeutschland","männlich","","","",""
"Bosnien/Herzegowina","2003","Ostdeutschland","weiblich","","","",""
"Makedonien","2003","Westdeutschland","männlich","7","","",""
"Makedonien","2003","Westdeutschland","weiblich","12","","",""
"Makedonien","2003","Ostdeutschland","männlich","1","","",""
"Makedonien","2003","Ostdeutschland","weiblich","","","",""
"Slowenien","2003","Westdeutschland","männlich","5","","",""
"Slowenien","2003","Westdeutschland","weiblich","6","","",""
"Slowenien","2003","Ostdeutschland","männlich","","","",""
"Slowenien","2003","Ostdeutschland","weiblich","","","",""
"Slowakei","2003","Westdeutschland","männlich","2","","",""
"Slowakei","2003","Westdeutschland","weiblich","2","","",""
"Slowakei","2003","Ostdeutschland","männlich","","","",""
"Slowakei","2003","Ostdeutschland","weiblich","1","","",""
"Paraguay","2003","Westdeutschland","männlich","2","","",""
"Paraguay","2003","Westdeutschland","weiblich","2","","",""
"Paraguay","2003","Ostdeutschland","männlich","","","",""
"Paraguay","2003","Ostdeutschland","weiblich","","","",""
"Guinea","2003","Westdeutschland","männlich","","","",""
"Guinea","2003","Westdeutschland","weiblich","","","",""
"Guinea","2003","Ostdeutschland","männlich","","","",""
"Guinea","2003","Ostdeutschland","weiblich","","","",""
"Kuwait","2003","Westdeutschland","männlich","","","",""
"Kuwait","2003","Westdeutschland","weiblich","","","",""
"Kuwait","2003","Ostdeutschland","männlich","","","",""
"Kuwait","2003","Ostdeutschland","weiblich","","","",""
"Elfenbeinkueste","2003","Westdeutschland","männlich","","","",""
"Elfenbeinkueste","2003","Westdeutschland","weiblich","","","",""
"Elfenbeinkueste","2003","Ostdeutschland","männlich","","","",""
"Elfenbeinkueste","2003","Ostdeutschland","weiblich","","","",""
"Malaysia_(128)","2003","Westdeutschland","männlich","","","",""
"Malaysia_(128)","2003","Westdeutschland","weiblich","","","",""
"Malaysia_(128)","2003","Ostdeutschland","männlich","","","",""
"Malaysia_(128)","2003","Ostdeutschland","weiblich","","","",""
"Samoa","2003","Westdeutschland","männlich","","","",""
"Samoa","2003","Westdeutschland","weiblich","","","",""
"Samoa","2003","Ostdeutschland","männlich","","","",""
"Samoa","2003","Ostdeutschland","weiblich","","","",""
"Aserbaidschan","2003","Westdeutschland","männlich","2","","",""
"Aserbaidschan","2003","Westdeutschland","weiblich","3","","",""
"Aserbaidschan","2003","Ostdeutschland","männlich","","","",""
"Aserbaidschan","2003","Ostdeutschland","weiblich","","","",""
"Weissrussland","2003","Westdeutschland","männlich","2","","",""
"Weissrussland","2003","Westdeutschland","weiblich","5","","",""
"Weissrussland","2003","Ostdeutschland","männlich","","","",""
"Weissrussland","2003","Ostdeutschland","weiblich","","","",""
"Uruguay","2003","Westdeutschland","männlich","","","",""
"Uruguay","2003","Westdeutschland","weiblich","","","",""
"Uruguay","2003","Ostdeutschland","männlich","","","",""
"Uruguay","2003","Ostdeutschland","weiblich","","","",""
"Uganda","2003","Westdeutschland","männlich","","","",""
"Uganda","2003","Westdeutschland","weiblich","1","","",""
"Uganda","2003","Ostdeutschland","männlich","","","",""
"Uganda","2003","Ostdeutschland","weiblich","","","",""
"Mali","2003","Westdeutschland","männlich","","","",""
"Mali","2003","Westdeutschland","weiblich","","","",""
"Mali","2003","Ostdeutschland","männlich","","","",""
"Mali","2003","Ostdeutschland","weiblich","","","",""
"Kamerun","2003","Westdeutschland","männlich","1","","",""
"Kamerun","2003","Westdeutschland","weiblich","","","",""
"Kamerun","2003","Ostdeutschland","männlich","","","",""
"Kamerun","2003","Ostdeutschland","weiblich","","","",""
"Kosovo-Albaner","2003","Westdeutschland","männlich","15","","",""
"Kosovo-Albaner","2003","Westdeutschland","weiblich","16","","",""
"Kosovo-Albaner","2003","Ostdeutschland","männlich","","","",""
"Kosovo-Albaner","2003","Ostdeutschland","weiblich","","","",""
"Georgien","2003","Westdeutschland","männlich","","","",""
"Georgien","2003","Westdeutschland","weiblich","","","",""
"Georgien","2003","Ostdeutschland","männlich","","","",""
"Georgien","2003","Ostdeutschland","weiblich","","","",""
"Sudan","2003","Westdeutschland","männlich","","","",""
"Sudan","2003","Westdeutschland","weiblich","","","",""
"Sudan","2003","Ostdeutschland","männlich","","","",""
"Sudan","2003","Ostdeutschland","weiblich","","","",""
"Kongo","2003","Westdeutschland","männlich","","","",""
"Kongo","2003","Westdeutschland","weiblich","","","",""
"Kongo","2003","Ostdeutschland","männlich","","","",""
"Kongo","2003","Ostdeutschland","weiblich","","","",""
"Togo","2003","Westdeutschland","männlich","","","",""
"Togo","2003","Westdeutschland","weiblich","","","",""
"Togo","2003","Ostdeutschland","männlich","","","",""
"Togo","2003","Ostdeutschland","weiblich","","","",""
"Mongolei","2003","Westdeutschland","männlich","","","",""
"Mongolei","2003","Westdeutschland","weiblich","","","",""
"Mongolei","2003","Ostdeutschland","männlich","","","",""
"Mongolei","2003","Ostdeutschland","weiblich","","","",""
"Litauen","2003","Westdeutschland","männlich","1","","",""
"Litauen","2003","Westdeutschland","weiblich","","","",""
"Litauen","2003","Ostdeutschland","männlich","","","",""
"Litauen","2003","Ostdeutschland","weiblich","2","","",""
"Tschad","2003","Westdeutschland","männlich","1","","",""
"Tschad","2003","Westdeutschland","weiblich","","","",""
"Tschad","2003","Ostdeutschland","männlich","","","",""
"Tschad","2003","Ostdeutschland","weiblich","","","",""
"Armenien","2003","Westdeutschland","männlich","","","",""
"Armenien","2003","Westdeutschland","weiblich","1","","",""
"Armenien","2003","Ostdeutschland","männlich","","","",""
"Armenien","2003","Ostdeutschland","weiblich","","","",""
"Kurdistan_(149)","2003","Westdeutschland","männlich","","","",""
"Kurdistan_(149)","2003","Westdeutschland","weiblich","","","",""
"Kurdistan_(149)","2003","Ostdeutschland","männlich","","","",""
"Kurdistan_(149)","2003","Ostdeutschland","weiblich","","","",""
"Liberia","2003","Westdeutschland","männlich","1","","",""
"Liberia","2003","Westdeutschland","weiblich","","","",""
"Liberia","2003","Ostdeutschland","männlich","","","",""
"Liberia","2003","Ostdeutschland","weiblich","","","",""
"Jemen","2003","Westdeutschland","männlich","","","",""
"Jemen","2003","Westdeutschland","weiblich","","","",""
"Jemen","2003","Ostdeutschland","männlich","","","",""
"Jemen","2003","Ostdeutschland","weiblich","","","",""
"Palaestina","2003","Westdeutschland","männlich","","","",""
"Palaestina","2003","Westdeutschland","weiblich","","","",""
"Palaestina","2003","Ostdeutschland","männlich","","","",""
"Palaestina","2003","Ostdeutschland","weiblich","","","",""
"Taiwan","2003","Westdeutschland","männlich","","","",""
"Taiwan","2003","Westdeutschland","weiblich","","","",""
"Taiwan","2003","Ostdeutschland","männlich","","","",""
"Taiwan","2003","Ostdeutschland","weiblich","","","",""
"Turkmenistan","2003","Westdeutschland","männlich","","","",""
"Turkmenistan","2003","Westdeutschland","weiblich","","","",""
"Turkmenistan","2003","Ostdeutschland","männlich","","","",""
"Turkmenistan","2003","Ostdeutschland","weiblich","","","",""
"Afrika","2003","Westdeutschland","männlich","","","",""
"Afrika","2003","Westdeutschland","weiblich","","","",""
"Afrika","2003","Ostdeutschland","männlich","","","",""
"Afrika","2003","Ostdeutschland","weiblich","","","",""
"Sierra Leone(Westafrika)","2003","Westdeutschland","männlich","","","",""
"Sierra Leone(Westafrika)","2003","Westdeutschland","weiblich","","","",""
"Sierra Leone(Westafrika)","2003","Ostdeutschland","männlich","","","",""
"Sierra Leone(Westafrika)","2003","Ostdeutschland","weiblich","","","",""
"Senegal","2003","Westdeutschland","männlich","","","",""
"Senegal","2003","Westdeutschland","weiblich","","","",""
"Senegal","2003","Ostdeutschland","männlich","","","",""
"Senegal","2003","Ostdeutschland","weiblich","","","",""
"Malediven","2003","Westdeutschland","männlich","","","",""
"Malediven","2003","Westdeutschland","weiblich","","","",""
"Malediven","2003","Ostdeutschland","männlich","","","",""
"Malediven","2003","Ostdeutschland","weiblich","","","",""
"Serbien","2003","Westdeutschland","männlich","14","","",""
"Serbien","2003","Westdeutschland","weiblich","13","","",""
"Serbien","2003","Ostdeutschland","männlich","","","",""
"Serbien","2003","Ostdeutschland","weiblich","","","",""
"Gambia","2003","Westdeutschland","männlich","","","",""
"Gambia","2003","Westdeutschland","weiblich","","","",""
"Gambia","2003","Ostdeutschland","männlich","","","",""
"Gambia","2003","Ostdeutschland","weiblich","","","",""
"Honduras","2003","Westdeutschland","männlich","","","",""
"Honduras","2003","Westdeutschland","weiblich","","","",""
"Honduras","2003","Ostdeutschland","männlich","","","",""
"Honduras","2003","Ostdeutschland","weiblich","","","",""
"Montenegro_(168)","2003","Westdeutschland","männlich","2","","",""
"Montenegro_(168)","2003","Westdeutschland","weiblich","1","","",""
"Montenegro_(168)","2003","Ostdeutschland","männlich","","","",""
"Montenegro_(168)","2003","Ostdeutschland","weiblich","","","",""
"Kambodscha","2003","Westdeutschland","männlich","","","",""
"Kambodscha","2003","Westdeutschland","weiblich","","","",""
"Kambodscha","2003","Ostdeutschland","männlich","","","",""
"Kambodscha","2003","Ostdeutschland","weiblich","","","",""
"Surinam","2003","Westdeutschland","männlich","","","",""
"Surinam","2003","Westdeutschland","weiblich","","","",""
"Surinam","2003","Ostdeutschland","männlich","","","",""
"Surinam","2003","Ostdeutschland","weiblich","","","",""
"Guyana","2003","Westdeutschland","männlich","","","",""
"Guyana","2003","Westdeutschland","weiblich","","","",""
"Guyana","2003","Ostdeutschland","männlich","","","",""
"Guyana","2003","Ostdeutschland","weiblich","","","",""
