"corigin","year","migback","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Guinea","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Guinea","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Guinea","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Guinea","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Guinea","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Guinea","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Guinea","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Kuwait","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Kuwait","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Kuwait","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Kuwait","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Kuwait","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Kuwait","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Kuwait","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Kuwait","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Elfenbeinkueste","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Elfenbeinkueste","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Elfenbeinkueste","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Elfenbeinkueste","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Elfenbeinkueste","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Elfenbeinkueste","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Elfenbeinkueste","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Elfenbeinkueste","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Malaysia_(128)","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Malaysia_(128)","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Malaysia_(128)","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Malaysia_(128)","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Malaysia_(128)","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Malaysia_(128)","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Malaysia_(128)","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Malaysia_(128)","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Samoa","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Samoa","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Samoa","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Samoa","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Samoa","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Samoa","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Samoa","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Samoa","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Aserbaidschan","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Aserbaidschan","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Aserbaidschan","2004","direkter Migrationshintergrund","Westdeutschland","5","","",""
"Aserbaidschan","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Aserbaidschan","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Aserbaidschan","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Aserbaidschan","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Aserbaidschan","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Weissrussland","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Weissrussland","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Weissrussland","2004","direkter Migrationshintergrund","Westdeutschland","7","","",""
"Weissrussland","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Weissrussland","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Weissrussland","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Weissrussland","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Weissrussland","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Uruguay","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Uruguay","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Uruguay","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Uruguay","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Uruguay","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Uruguay","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Uruguay","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Uruguay","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Uganda","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Uganda","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Uganda","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Uganda","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Uganda","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Uganda","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Uganda","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Uganda","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Mali","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Mali","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Mali","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Mali","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Mali","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Mali","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Mali","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Mali","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Kamerun","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Kamerun","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Kamerun","2004","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Kamerun","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Kamerun","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Kamerun","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Kamerun","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Kamerun","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Kosovo-Albaner","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Kosovo-Albaner","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Kosovo-Albaner","2004","direkter Migrationshintergrund","Westdeutschland","33","0.0130411141876267","0.00851634528518105","0.0175658830900724"
"Kosovo-Albaner","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Kosovo-Albaner","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Kosovo-Albaner","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Kosovo-Albaner","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Kosovo-Albaner","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Georgien","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Georgien","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Georgien","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Georgien","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Georgien","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Georgien","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Georgien","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Georgien","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Sudan","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Sudan","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Sudan","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Sudan","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Sudan","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Sudan","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Sudan","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Sudan","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Kongo","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Kongo","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Kongo","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Kongo","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Kongo","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Kongo","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Kongo","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Kongo","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Togo","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Togo","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Togo","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Togo","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Togo","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Togo","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Togo","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Togo","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Mongolei","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Mongolei","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Mongolei","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Mongolei","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Mongolei","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Mongolei","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Mongolei","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Mongolei","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Litauen","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Litauen","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Litauen","2004","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Litauen","2004","direkter Migrationshintergrund","Ostdeutschland","2","","",""
"Litauen","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Litauen","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Litauen","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Litauen","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Tschad","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Tschad","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Tschad","2004","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Tschad","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Tschad","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Tschad","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Tschad","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Tschad","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Armenien","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Armenien","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Armenien","2004","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Armenien","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Armenien","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Armenien","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Armenien","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Armenien","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Kurdistan_(149)","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Kurdistan_(149)","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Kurdistan_(149)","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Kurdistan_(149)","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Kurdistan_(149)","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Kurdistan_(149)","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Kurdistan_(149)","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Kurdistan_(149)","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Liberia","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Liberia","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Liberia","2004","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Liberia","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Liberia","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
