"corigin","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Vietnam","2005","Realschule","","","",""
"Vietnam","2005","(Fach-)Abitur","1","","",""
"Vietnam","2005","AkademikerIn","1","","",""
"Somalia","2005","(noch) kein Abschluss","","","",""
"Somalia","2005","Hauptschule","","","",""
"Somalia","2005","Realschule","","","",""
"Somalia","2005","(Fach-)Abitur","","","",""
"Somalia","2005","AkademikerIn","","","",""
"Pakistan","2005","(noch) kein Abschluss","1","","",""
"Pakistan","2005","Hauptschule","1","","",""
"Pakistan","2005","Realschule","","","",""
"Pakistan","2005","(Fach-)Abitur","","","",""
"Pakistan","2005","AkademikerIn","1","","",""
"Südafrika","2005","(noch) kein Abschluss","","","",""
"Südafrika","2005","Hauptschule","1","","",""
"Südafrika","2005","Realschule","","","",""
"Südafrika","2005","(Fach-)Abitur","2","","",""
"Südafrika","2005","AkademikerIn","1","","",""
"Vereinigte Arabische Emirate","2005","(noch) kein Abschluss","","","",""
"Vereinigte Arabische Emirate","2005","Hauptschule","","","",""
"Vereinigte Arabische Emirate","2005","Realschule","","","",""
"Vereinigte Arabische Emirate","2005","(Fach-)Abitur","","","",""
"Vereinigte Arabische Emirate","2005","AkademikerIn","1","","",""
"El Salvador","2005","(noch) kein Abschluss","","","",""
"El Salvador","2005","Hauptschule","","","",""
"El Salvador","2005","Realschule","","","",""
"El Salvador","2005","(Fach-)Abitur","","","",""
"El Salvador","2005","AkademikerIn","","","",""
"Eritrea","2005","(noch) kein Abschluss","","","",""
"Eritrea","2005","Hauptschule","2","","",""
"Eritrea","2005","Realschule","","","",""
"Eritrea","2005","(Fach-)Abitur","1","","",""
"Eritrea","2005","AkademikerIn","","","",""
"Jordanien","2005","(noch) kein Abschluss","","","",""
"Jordanien","2005","Hauptschule","","","",""
"Jordanien","2005","Realschule","","","",""
"Jordanien","2005","(Fach-)Abitur","","","",""
"Jordanien","2005","AkademikerIn","","","",""
"Costa Rica","2005","(noch) kein Abschluss","","","",""
"Costa Rica","2005","Hauptschule","","","",""
"Costa Rica","2005","Realschule","","","",""
"Costa Rica","2005","(Fach-)Abitur","1","","",""
"Costa Rica","2005","AkademikerIn","1","","",""
"Singapur","2005","(noch) kein Abschluss","","","",""
"Singapur","2005","Hauptschule","","","",""
"Singapur","2005","Realschule","","","",""
"Singapur","2005","(Fach-)Abitur","1","","",""
"Singapur","2005","AkademikerIn","","","",""
"Burkina Faso","2005","(noch) kein Abschluss","","","",""
"Burkina Faso","2005","Hauptschule","","","",""
"Burkina Faso","2005","Realschule","","","",""
"Burkina Faso","2005","(Fach-)Abitur","","","",""
"Burkina Faso","2005","AkademikerIn","","","",""
"Sambia","2005","(noch) kein Abschluss","","","",""
"Sambia","2005","Hauptschule","","","",""
"Sambia","2005","Realschule","","","",""
"Sambia","2005","(Fach-)Abitur","","","",""
"Sambia","2005","AkademikerIn","","","",""
"Ecuador","2005","(noch) kein Abschluss","","","",""
"Ecuador","2005","Hauptschule","","","",""
"Ecuador","2005","Realschule","","","",""
"Ecuador","2005","(Fach-)Abitur","","","",""
"Ecuador","2005","AkademikerIn","","","",""
"Usbekistan","2005","(noch) kein Abschluss","1","","",""
"Usbekistan","2005","Hauptschule","1","","",""
"Usbekistan","2005","Realschule","3","","",""
"Usbekistan","2005","(Fach-)Abitur","","","",""
"Usbekistan","2005","AkademikerIn","","","",""
"Staatenlos","2005","(noch) kein Abschluss","","","",""
"Staatenlos","2005","Hauptschule","","","",""
"Staatenlos","2005","Realschule","","","",""
"Staatenlos","2005","(Fach-)Abitur","","","",""
"Staatenlos","2005","AkademikerIn","","","",""
"Laos","2005","(noch) kein Abschluss","","","",""
"Laos","2005","Hauptschule","","","",""
"Laos","2005","Realschule","","","",""
"Laos","2005","(Fach-)Abitur","","","",""
"Laos","2005","AkademikerIn","","","",""
"Estland","2005","(noch) kein Abschluss","","","",""
"Estland","2005","Hauptschule","","","",""
"Estland","2005","Realschule","","","",""
"Estland","2005","(Fach-)Abitur","","","",""
"Estland","2005","AkademikerIn","1","","",""
"Angola","2005","(noch) kein Abschluss","","","",""
"Angola","2005","Hauptschule","","","",""
"Angola","2005","Realschule","","","",""
"Angola","2005","(Fach-)Abitur","","","",""
"Angola","2005","AkademikerIn","","","",""
"Lettland","2005","(noch) kein Abschluss","1","","",""
"Lettland","2005","Hauptschule","","","",""
"Lettland","2005","Realschule","1","","",""
"Lettland","2005","(Fach-)Abitur","1","","",""
"Lettland","2005","AkademikerIn","2","","",""
"Namibia","2005","(noch) kein Abschluss","","","",""
"Namibia","2005","Hauptschule","","","",""
"Namibia","2005","Realschule","","","",""
"Namibia","2005","(Fach-)Abitur","2","","",""
"Namibia","2005","AkademikerIn","1","","",""
"Dominikanische Republik","2005","(noch) kein Abschluss","1","","",""
"Dominikanische Republik","2005","Hauptschule","","","",""
"Dominikanische Republik","2005","Realschule","","","",""
"Dominikanische Republik","2005","(Fach-)Abitur","","","",""
"Dominikanische Republik","2005","AkademikerIn","","","",""
"Nicaragua","2005","(noch) kein Abschluss","","","",""
"Nicaragua","2005","Hauptschule","","","",""
"Nicaragua","2005","Realschule","","","",""
"Nicaragua","2005","(Fach-)Abitur","","","",""
"Nicaragua","2005","AkademikerIn","","","",""
"Kenia","2005","(noch) kein Abschluss","","","",""
"Kenia","2005","Hauptschule","","","",""
"Kenia","2005","Realschule","","","",""
"Kenia","2005","(Fach-)Abitur","","","",""
"Kenia","2005","AkademikerIn","","","",""
"Libyen","2005","(noch) kein Abschluss","","","",""
"Libyen","2005","Hauptschule","","","",""
"Libyen","2005","Realschule","","","",""
"Libyen","2005","(Fach-)Abitur","","","",""
"Libyen","2005","AkademikerIn","","","",""
"Botswana","2005","(noch) kein Abschluss","","","",""
"Botswana","2005","Hauptschule","","","",""
"Botswana","2005","Realschule","","","",""
"Botswana","2005","(Fach-)Abitur","1","","",""
"Botswana","2005","AkademikerIn","","","",""
"Haiti","2005","(noch) kein Abschluss","","","",""
"Haiti","2005","Hauptschule","","","",""
"Haiti","2005","Realschule","","","",""
"Haiti","2005","(Fach-)Abitur","","","",""
"Haiti","2005","AkademikerIn","","","",""
"Luxemburg","2005","(noch) kein Abschluss","","","",""
"Luxemburg","2005","Hauptschule","","","",""
"Luxemburg","2005","Realschule","","","",""
"Luxemburg","2005","(Fach-)Abitur","4","","",""
"Luxemburg","2005","AkademikerIn","1","","",""
"Belgien","2005","(noch) kein Abschluss","","","",""
"Belgien","2005","Hauptschule","5","","",""
"Belgien","2005","Realschule","","","",""
"Belgien","2005","(Fach-)Abitur","1","","",""
"Belgien","2005","AkademikerIn","5","","",""
"Niederlande","2005","(noch) kein Abschluss","","","",""
"Niederlande","2005","Hauptschule","8","","",""
"Niederlande","2005","Realschule","1","","",""
"Niederlande","2005","(Fach-)Abitur","5","","",""
"Niederlande","2005","AkademikerIn","7","","",""
"Kroatien","2005","(noch) kein Abschluss","4","","",""
"Kroatien","2005","Hauptschule","45","0.00595567156383844","0.00422147628212795","0.00768986684554893"
"Kroatien","2005","Realschule","6","","",""
"Kroatien","2005","(Fach-)Abitur","4","","",""
"Kroatien","2005","AkademikerIn","4","","",""
"Bosnien/Herzegowina","2005","(noch) kein Abschluss","6","","",""
"Bosnien/Herzegowina","2005","Hauptschule","37","0.00558302731500526","0.00390364763154263","0.00726240699846788"
"Bosnien/Herzegowina","2005","Realschule","2","","",""
"Bosnien/Herzegowina","2005","(Fach-)Abitur","13","","",""
"Bosnien/Herzegowina","2005","AkademikerIn","4","","",""
"Makedonien","2005","(noch) kein Abschluss","4","","",""
"Makedonien","2005","Hauptschule","9","","",""
"Makedonien","2005","Realschule","2","","",""
"Makedonien","2005","(Fach-)Abitur","1","","",""
"Makedonien","2005","AkademikerIn","2","","",""
"Slowenien","2005","(noch) kein Abschluss","1","","",""
"Slowenien","2005","Hauptschule","6","","",""
"Slowenien","2005","Realschule","","","",""
"Slowenien","2005","(Fach-)Abitur","3","","",""
"Slowenien","2005","AkademikerIn","","","",""
"Slowakei","2005","(noch) kein Abschluss","","","",""
"Slowakei","2005","Hauptschule","1","","",""
"Slowakei","2005","Realschule","1","","",""
"Slowakei","2005","(Fach-)Abitur","","","",""
"Slowakei","2005","AkademikerIn","1","","",""
"Paraguay","2005","(noch) kein Abschluss","","","",""
"Paraguay","2005","Hauptschule","3","","",""
"Paraguay","2005","Realschule","","","",""
"Paraguay","2005","(Fach-)Abitur","","","",""
"Paraguay","2005","AkademikerIn","1","","",""
"Guinea","2005","(noch) kein Abschluss","","","",""
"Guinea","2005","Hauptschule","","","",""
"Guinea","2005","Realschule","","","",""
"Guinea","2005","(Fach-)Abitur","","","",""
"Guinea","2005","AkademikerIn","","","",""
"Kuwait","2005","(noch) kein Abschluss","","","",""
"Kuwait","2005","Hauptschule","","","",""
"Kuwait","2005","Realschule","","","",""
"Kuwait","2005","(Fach-)Abitur","","","",""
"Kuwait","2005","AkademikerIn","","","",""
"Elfenbeinkueste","2005","(noch) kein Abschluss","","","",""
"Elfenbeinkueste","2005","Hauptschule","","","",""
"Elfenbeinkueste","2005","Realschule","","","",""
"Elfenbeinkueste","2005","(Fach-)Abitur","","","",""
"Elfenbeinkueste","2005","AkademikerIn","","","",""
"Malaysia_(128)","2005","(noch) kein Abschluss","","","",""
"Malaysia_(128)","2005","Hauptschule","","","",""
"Malaysia_(128)","2005","Realschule","","","",""
"Malaysia_(128)","2005","(Fach-)Abitur","","","",""
"Malaysia_(128)","2005","AkademikerIn","","","",""
"Samoa","2005","(noch) kein Abschluss","","","",""
"Samoa","2005","Hauptschule","","","",""
"Samoa","2005","Realschule","","","",""
"Samoa","2005","(Fach-)Abitur","","","",""
"Samoa","2005","AkademikerIn","","","",""
"Aserbaidschan","2005","(noch) kein Abschluss","","","",""
"Aserbaidschan","2005","Hauptschule","1","","",""
"Aserbaidschan","2005","Realschule","1","","",""
"Aserbaidschan","2005","(Fach-)Abitur","","","",""
"Aserbaidschan","2005","AkademikerIn","3","","",""
"Weissrussland","2005","(noch) kein Abschluss","1","","",""
"Weissrussland","2005","Hauptschule","1","","",""
"Weissrussland","2005","Realschule","2","","",""
"Weissrussland","2005","(Fach-)Abitur","1","","",""
"Weissrussland","2005","AkademikerIn","","","",""
"Uruguay","2005","(noch) kein Abschluss","","","",""
"Uruguay","2005","Hauptschule","","","",""
"Uruguay","2005","Realschule","","","",""
"Uruguay","2005","(Fach-)Abitur","","","",""
"Uruguay","2005","AkademikerIn","","","",""
"Uganda","2005","(noch) kein Abschluss","","","",""
"Uganda","2005","Hauptschule","","","",""
"Uganda","2005","Realschule","","","",""
"Uganda","2005","(Fach-)Abitur","","","",""
"Uganda","2005","AkademikerIn","","","",""
"Mali","2005","(noch) kein Abschluss","","","",""
"Mali","2005","Hauptschule","","","",""
"Mali","2005","Realschule","","","",""
"Mali","2005","(Fach-)Abitur","","","",""
"Mali","2005","AkademikerIn","","","",""
"Kamerun","2005","(noch) kein Abschluss","","","",""
"Kamerun","2005","Hauptschule","","","",""
"Kamerun","2005","Realschule","","","",""
"Kamerun","2005","(Fach-)Abitur","","","",""
"Kamerun","2005","AkademikerIn","","","",""
"Kosovo-Albaner","2005","(noch) kein Abschluss","3","","",""
"Kosovo-Albaner","2005","Hauptschule","14","","",""
"Kosovo-Albaner","2005","Realschule","1","","",""
"Kosovo-Albaner","2005","(Fach-)Abitur","7","","",""
"Kosovo-Albaner","2005","AkademikerIn","2","","",""
"Georgien","2005","(noch) kein Abschluss","","","",""
"Georgien","2005","Hauptschule","","","",""
"Georgien","2005","Realschule","","","",""
"Georgien","2005","(Fach-)Abitur","","","",""
"Georgien","2005","AkademikerIn","","","",""
"Sudan","2005","(noch) kein Abschluss","","","",""
"Sudan","2005","Hauptschule","","","",""
"Sudan","2005","Realschule","","","",""
"Sudan","2005","(Fach-)Abitur","","","",""
"Sudan","2005","AkademikerIn","","","",""
"Kongo","2005","(noch) kein Abschluss","","","",""
"Kongo","2005","Hauptschule","","","",""
"Kongo","2005","Realschule","","","",""
"Kongo","2005","(Fach-)Abitur","","","",""
"Kongo","2005","AkademikerIn","","","",""
"Togo","2005","(noch) kein Abschluss","","","",""
"Togo","2005","Hauptschule","","","",""
"Togo","2005","Realschule","","","",""
"Togo","2005","(Fach-)Abitur","","","",""
"Togo","2005","AkademikerIn","","","",""
"Mongolei","2005","(noch) kein Abschluss","","","",""
"Mongolei","2005","Hauptschule","","","",""
"Mongolei","2005","Realschule","","","",""
"Mongolei","2005","(Fach-)Abitur","","","",""
"Mongolei","2005","AkademikerIn","","","",""
"Litauen","2005","(noch) kein Abschluss","","","",""
"Litauen","2005","Hauptschule","3","","",""
"Litauen","2005","Realschule","1","","",""
"Litauen","2005","(Fach-)Abitur","","","",""
"Litauen","2005","AkademikerIn","","","",""
"Tschad","2005","(noch) kein Abschluss","","","",""
"Tschad","2005","Hauptschule","","","",""
"Tschad","2005","Realschule","","","",""
"Tschad","2005","(Fach-)Abitur","","","",""
"Tschad","2005","AkademikerIn","1","","",""
"Armenien","2005","(noch) kein Abschluss","","","",""
"Armenien","2005","Hauptschule","","","",""
"Armenien","2005","Realschule","","","",""
"Armenien","2005","(Fach-)Abitur","","","",""
"Armenien","2005","AkademikerIn","1","","",""
"Liberia","2005","(noch) kein Abschluss","","","",""
"Liberia","2005","Hauptschule","","","",""
"Liberia","2005","Realschule","","","",""
"Liberia","2005","(Fach-)Abitur","","","",""
"Liberia","2005","AkademikerIn","1","","",""
"Jemen","2005","(noch) kein Abschluss","","","",""
"Jemen","2005","Hauptschule","","","",""
"Jemen","2005","Realschule","","","",""
"Jemen","2005","(Fach-)Abitur","","","",""
"Jemen","2005","AkademikerIn","","","",""
"Palaestina","2005","(noch) kein Abschluss","","","",""
"Palaestina","2005","Hauptschule","","","",""
"Palaestina","2005","Realschule","","","",""
"Palaestina","2005","(Fach-)Abitur","","","",""
"Palaestina","2005","AkademikerIn","","","",""
"Taiwan","2005","(noch) kein Abschluss","","","",""
"Taiwan","2005","Hauptschule","","","",""
"Taiwan","2005","Realschule","","","",""
"Taiwan","2005","(Fach-)Abitur","","","",""
"Taiwan","2005","AkademikerIn","","","",""
"Turkmenistan","2005","(noch) kein Abschluss","","","",""
"Turkmenistan","2005","Hauptschule","","","",""
"Turkmenistan","2005","Realschule","","","",""
"Turkmenistan","2005","(Fach-)Abitur","","","",""
"Turkmenistan","2005","AkademikerIn","","","",""
"Afrika","2005","(noch) kein Abschluss","","","",""
"Afrika","2005","Hauptschule","","","",""
"Afrika","2005","Realschule","","","",""
"Afrika","2005","(Fach-)Abitur","","","",""
"Afrika","2005","AkademikerIn","","","",""
"Sierra Leone(Westafrika)","2005","(noch) kein Abschluss","","","",""
"Sierra Leone(Westafrika)","2005","Hauptschule","","","",""
"Sierra Leone(Westafrika)","2005","Realschule","","","",""
"Sierra Leone(Westafrika)","2005","(Fach-)Abitur","","","",""
"Sierra Leone(Westafrika)","2005","AkademikerIn","","","",""
"Senegal","2005","(noch) kein Abschluss","","","",""
"Senegal","2005","Hauptschule","","","",""
"Senegal","2005","Realschule","","","",""
"Senegal","2005","(Fach-)Abitur","","","",""
"Senegal","2005","AkademikerIn","","","",""
"Malediven","2005","(noch) kein Abschluss","","","",""
"Malediven","2005","Hauptschule","","","",""
"Malediven","2005","Realschule","","","",""
"Malediven","2005","(Fach-)Abitur","","","",""
"Malediven","2005","AkademikerIn","","","",""
"Serbien","2005","(noch) kein Abschluss","3","","",""
"Serbien","2005","Hauptschule","15","","",""
"Serbien","2005","Realschule","2","","",""
"Serbien","2005","(Fach-)Abitur","5","","",""
"Serbien","2005","AkademikerIn","3","","",""
"Gambia","2005","(noch) kein Abschluss","","","",""
"Gambia","2005","Hauptschule","","","",""
"Gambia","2005","Realschule","","","",""
"Gambia","2005","(Fach-)Abitur","","","",""
"Gambia","2005","AkademikerIn","","","",""
"Honduras","2005","(noch) kein Abschluss","","","",""
"Honduras","2005","Hauptschule","","","",""
"Honduras","2005","Realschule","","","",""
"Honduras","2005","(Fach-)Abitur","","","",""
"Honduras","2005","AkademikerIn","","","",""
"Montenegro_(168)","2005","(noch) kein Abschluss","","","",""
"Montenegro_(168)","2005","Hauptschule","2","","",""
"Montenegro_(168)","2005","Realschule","","","",""
"Montenegro_(168)","2005","(Fach-)Abitur","","","",""
"Montenegro_(168)","2005","AkademikerIn","","","",""
"Kambodscha","2005","(noch) kein Abschluss","","","",""
"Kambodscha","2005","Hauptschule","","","",""
"Kambodscha","2005","Realschule","","","",""
"Kambodscha","2005","(Fach-)Abitur","","","",""
"Kambodscha","2005","AkademikerIn","","","",""
"Surinam","2005","(noch) kein Abschluss","","","",""
"Surinam","2005","Hauptschule","","","",""
"Surinam","2005","Realschule","","","",""
"Surinam","2005","(Fach-)Abitur","","","",""
"Surinam","2005","AkademikerIn","","","",""
"Guyana","2005","(noch) kein Abschluss","","","",""
"Guyana","2005","Hauptschule","","","",""
"Guyana","2005","Realschule","","","",""
"Guyana","2005","(Fach-)Abitur","","","",""
"Guyana","2005","AkademikerIn","","","",""
"Simbabwe","2005","(noch) kein Abschluss","","","",""
"Simbabwe","2005","Hauptschule","","","",""
"Simbabwe","2005","Realschule","","","",""
"Simbabwe","2005","(Fach-)Abitur","","","",""
"Simbabwe","2005","AkademikerIn","","","",""
"Madagaskar","2005","(noch) kein Abschluss","","","",""
"Madagaskar","2005","Hauptschule","","","",""
