"corigin","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Slowenien","2011","4","Städtischer Raum","","","",""
"Slowenien","2011","4","Ländlicher Raum","1","","",""
"Slowenien","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Slowenien","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Slowakei","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"Slowakei","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Slowakei","2011","2","Städtischer Raum","2","","",""
"Slowakei","2011","2","Ländlicher Raum","1","","",""
"Slowakei","2011","3","Städtischer Raum","2","","",""
"Slowakei","2011","3","Ländlicher Raum","","","",""
"Slowakei","2011","4","Städtischer Raum","","","",""
"Slowakei","2011","4","Ländlicher Raum","1","","",""
"Slowakei","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"Slowakei","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","2","","",""
"Paraguay","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","3","","",""
"Paraguay","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Paraguay","2011","2","Städtischer Raum","","","",""
"Paraguay","2011","2","Ländlicher Raum","","","",""
"Paraguay","2011","3","Städtischer Raum","1","","",""
"Paraguay","2011","3","Ländlicher Raum","","","",""
"Paraguay","2011","4","Städtischer Raum","","","",""
"Paraguay","2011","4","Ländlicher Raum","","","",""
"Paraguay","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Paraguay","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Guinea","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Guinea","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Guinea","2011","2","Städtischer Raum","","","",""
"Guinea","2011","2","Ländlicher Raum","","","",""
"Guinea","2011","3","Städtischer Raum","","","",""
"Guinea","2011","3","Ländlicher Raum","","","",""
"Guinea","2011","4","Städtischer Raum","","","",""
"Guinea","2011","4","Ländlicher Raum","","","",""
"Guinea","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Guinea","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Kuwait","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Kuwait","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Kuwait","2011","2","Städtischer Raum","","","",""
"Kuwait","2011","2","Ländlicher Raum","","","",""
"Kuwait","2011","3","Städtischer Raum","","","",""
"Kuwait","2011","3","Ländlicher Raum","","","",""
"Kuwait","2011","4","Städtischer Raum","","","",""
"Kuwait","2011","4","Ländlicher Raum","","","",""
"Kuwait","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Kuwait","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Elfenbeinkueste","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Elfenbeinkueste","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Elfenbeinkueste","2011","2","Städtischer Raum","","","",""
"Elfenbeinkueste","2011","2","Ländlicher Raum","","","",""
"Elfenbeinkueste","2011","3","Städtischer Raum","","","",""
"Elfenbeinkueste","2011","3","Ländlicher Raum","","","",""
"Elfenbeinkueste","2011","4","Städtischer Raum","","","",""
"Elfenbeinkueste","2011","4","Ländlicher Raum","","","",""
"Elfenbeinkueste","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Elfenbeinkueste","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Malaysia_(128)","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Malaysia_(128)","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Malaysia_(128)","2011","2","Städtischer Raum","","","",""
"Malaysia_(128)","2011","2","Ländlicher Raum","","","",""
"Malaysia_(128)","2011","3","Städtischer Raum","","","",""
"Malaysia_(128)","2011","3","Ländlicher Raum","","","",""
"Malaysia_(128)","2011","4","Städtischer Raum","","","",""
"Malaysia_(128)","2011","4","Ländlicher Raum","","","",""
"Malaysia_(128)","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Malaysia_(128)","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Samoa","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Samoa","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Samoa","2011","2","Städtischer Raum","","","",""
"Samoa","2011","2","Ländlicher Raum","","","",""
"Samoa","2011","3","Städtischer Raum","","","",""
"Samoa","2011","3","Ländlicher Raum","","","",""
"Samoa","2011","4","Städtischer Raum","","","",""
"Samoa","2011","4","Ländlicher Raum","","","",""
"Samoa","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Samoa","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Aserbaidschan","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","3","","",""
"Aserbaidschan","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","2","","",""
"Aserbaidschan","2011","2","Städtischer Raum","","","",""
"Aserbaidschan","2011","2","Ländlicher Raum","","","",""
"Aserbaidschan","2011","3","Städtischer Raum","","","",""
"Aserbaidschan","2011","3","Ländlicher Raum","","","",""
"Aserbaidschan","2011","4","Städtischer Raum","1","","",""
"Aserbaidschan","2011","4","Ländlicher Raum","","","",""
"Aserbaidschan","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","2","","",""
"Aserbaidschan","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Weissrussland","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","3","","",""
"Weissrussland","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Weissrussland","2011","2","Städtischer Raum","1","","",""
"Weissrussland","2011","2","Ländlicher Raum","3","","",""
"Weissrussland","2011","3","Städtischer Raum","1","","",""
"Weissrussland","2011","3","Ländlicher Raum","1","","",""
"Weissrussland","2011","4","Städtischer Raum","1","","",""
"Weissrussland","2011","4","Ländlicher Raum","","","",""
"Weissrussland","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Weissrussland","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Uruguay","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Uruguay","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Uruguay","2011","2","Städtischer Raum","","","",""
"Uruguay","2011","2","Ländlicher Raum","1","","",""
"Uruguay","2011","3","Städtischer Raum","","","",""
"Uruguay","2011","3","Ländlicher Raum","","","",""
"Uruguay","2011","4","Städtischer Raum","","","",""
"Uruguay","2011","4","Ländlicher Raum","","","",""
"Uruguay","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Uruguay","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Uganda","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"Uganda","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Uganda","2011","2","Städtischer Raum","","","",""
"Uganda","2011","2","Ländlicher Raum","","","",""
"Uganda","2011","3","Städtischer Raum","","","",""
"Uganda","2011","3","Ländlicher Raum","","","",""
"Uganda","2011","4","Städtischer Raum","","","",""
"Uganda","2011","4","Ländlicher Raum","","","",""
"Uganda","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Uganda","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Mali","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Mali","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Mali","2011","2","Städtischer Raum","","","",""
"Mali","2011","2","Ländlicher Raum","","","",""
"Mali","2011","3","Städtischer Raum","","","",""
"Mali","2011","3","Ländlicher Raum","","","",""
"Mali","2011","4","Städtischer Raum","","","",""
"Mali","2011","4","Ländlicher Raum","","","",""
"Mali","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Mali","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Kamerun","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","3","","",""
"Kamerun","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Kamerun","2011","2","Städtischer Raum","1","","",""
"Kamerun","2011","2","Ländlicher Raum","1","","",""
"Kamerun","2011","3","Städtischer Raum","2","","",""
"Kamerun","2011","3","Ländlicher Raum","","","",""
"Kamerun","2011","4","Städtischer Raum","1","","",""
"Kamerun","2011","4","Ländlicher Raum","","","",""
"Kamerun","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Kamerun","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Kosovo-Albaner","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","24","","",""
"Kosovo-Albaner","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","15","","",""
"Kosovo-Albaner","2011","2","Städtischer Raum","21","","",""
"Kosovo-Albaner","2011","2","Ländlicher Raum","7","","",""
"Kosovo-Albaner","2011","3","Städtischer Raum","4","","",""
"Kosovo-Albaner","2011","3","Ländlicher Raum","","","",""
"Kosovo-Albaner","2011","4","Städtischer Raum","5","","",""
"Kosovo-Albaner","2011","4","Ländlicher Raum","","","",""
"Kosovo-Albaner","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","2","","",""
"Kosovo-Albaner","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Georgien","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Georgien","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Georgien","2011","2","Städtischer Raum","","","",""
"Georgien","2011","2","Ländlicher Raum","","","",""
"Georgien","2011","3","Städtischer Raum","","","",""
"Georgien","2011","3","Ländlicher Raum","","","",""
"Georgien","2011","4","Städtischer Raum","","","",""
"Georgien","2011","4","Ländlicher Raum","","","",""
"Georgien","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Georgien","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Sudan","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Sudan","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Sudan","2011","2","Städtischer Raum","","","",""
"Sudan","2011","2","Ländlicher Raum","","","",""
"Sudan","2011","3","Städtischer Raum","","","",""
"Sudan","2011","3","Ländlicher Raum","","","",""
"Sudan","2011","4","Städtischer Raum","","","",""
"Sudan","2011","4","Ländlicher Raum","","","",""
"Sudan","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"Sudan","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Kongo","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","6","","",""
"Kongo","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"Kongo","2011","2","Städtischer Raum","","","",""
"Kongo","2011","2","Ländlicher Raum","","","",""
"Kongo","2011","3","Städtischer Raum","","","",""
"Kongo","2011","3","Ländlicher Raum","","","",""
"Kongo","2011","4","Städtischer Raum","","","",""
"Kongo","2011","4","Ländlicher Raum","","","",""
"Kongo","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"Kongo","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Togo","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","3","","",""
"Togo","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Togo","2011","2","Städtischer Raum","2","","",""
"Togo","2011","2","Ländlicher Raum","","","",""
"Togo","2011","3","Städtischer Raum","","","",""
"Togo","2011","3","Ländlicher Raum","","","",""
"Togo","2011","4","Städtischer Raum","","","",""
"Togo","2011","4","Ländlicher Raum","","","",""
"Togo","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Togo","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Mongolei","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Mongolei","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Mongolei","2011","2","Städtischer Raum","","","",""
"Mongolei","2011","2","Ländlicher Raum","","","",""
"Mongolei","2011","3","Städtischer Raum","","","",""
"Mongolei","2011","3","Ländlicher Raum","","","",""
"Mongolei","2011","4","Städtischer Raum","1","","",""
"Mongolei","2011","4","Ländlicher Raum","","","",""
"Mongolei","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Mongolei","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Litauen","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","2","","",""
"Litauen","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"Litauen","2011","2","Städtischer Raum","1","","",""
"Litauen","2011","2","Ländlicher Raum","1","","",""
"Litauen","2011","3","Städtischer Raum","3","","",""
"Litauen","2011","3","Ländlicher Raum","","","",""
"Litauen","2011","4","Städtischer Raum","1","","",""
"Litauen","2011","4","Ländlicher Raum","","","",""
"Litauen","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","4","","",""
"Litauen","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Tschad","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Tschad","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Tschad","2011","2","Städtischer Raum","","","",""
"Tschad","2011","2","Ländlicher Raum","1","","",""
"Tschad","2011","3","Städtischer Raum","","","",""
"Tschad","2011","3","Ländlicher Raum","","","",""
"Tschad","2011","4","Städtischer Raum","","","",""
"Tschad","2011","4","Ländlicher Raum","","","",""
"Tschad","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Tschad","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Armenien","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Armenien","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Armenien","2011","2","Städtischer Raum","","","",""
"Armenien","2011","2","Ländlicher Raum","","","",""
"Armenien","2011","3","Städtischer Raum","","","",""
"Armenien","2011","3","Ländlicher Raum","","","",""
"Armenien","2011","4","Städtischer Raum","2","","",""
"Armenien","2011","4","Ländlicher Raum","","","",""
"Armenien","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Armenien","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Kurdistan_(149)","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Kurdistan_(149)","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"Kurdistan_(149)","2011","2","Städtischer Raum","","","",""
"Kurdistan_(149)","2011","2","Ländlicher Raum","","","",""
"Kurdistan_(149)","2011","3","Städtischer Raum","","","",""
"Kurdistan_(149)","2011","3","Ländlicher Raum","","","",""
"Kurdistan_(149)","2011","4","Städtischer Raum","","","",""
"Kurdistan_(149)","2011","4","Ländlicher Raum","","","",""
"Kurdistan_(149)","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Kurdistan_(149)","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Liberia","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Liberia","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Liberia","2011","2","Städtischer Raum","","","",""
"Liberia","2011","2","Ländlicher Raum","","","",""
"Liberia","2011","3","Städtischer Raum","","","",""
"Liberia","2011","3","Ländlicher Raum","","","",""
"Liberia","2011","4","Städtischer Raum","","","",""
"Liberia","2011","4","Ländlicher Raum","","","",""
"Liberia","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"Liberia","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Jemen","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Jemen","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Jemen","2011","2","Städtischer Raum","","","",""
"Jemen","2011","2","Ländlicher Raum","","","",""
"Jemen","2011","3","Städtischer Raum","","","",""
"Jemen","2011","3","Ländlicher Raum","","","",""
"Jemen","2011","4","Städtischer Raum","","","",""
"Jemen","2011","4","Ländlicher Raum","","","",""
"Jemen","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Jemen","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
