"corigin","year","regtyp","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Dänemark","1999","Städtischer Raum","männlich","","","",""
"Dänemark","1999","Städtischer Raum","weiblich","","","",""
"Dänemark","1999","Ländlicher Raum","männlich","","","",""
"Dänemark","1999","Ländlicher Raum","weiblich","","","",""
"Grossbritannien","1999","Städtischer Raum","männlich","4","","",""
"Grossbritannien","1999","Städtischer Raum","weiblich","1","","",""
"Grossbritannien","1999","Ländlicher Raum","männlich","","","",""
"Grossbritannien","1999","Ländlicher Raum","weiblich","","","",""
"Schweden","1999","Städtischer Raum","männlich","","","",""
"Schweden","1999","Städtischer Raum","weiblich","","","",""
"Schweden","1999","Ländlicher Raum","männlich","1","","",""
"Schweden","1999","Ländlicher Raum","weiblich","","","",""
"Norwegen","1999","Städtischer Raum","männlich","","","",""
"Norwegen","1999","Städtischer Raum","weiblich","","","",""
"Norwegen","1999","Ländlicher Raum","männlich","","","",""
"Norwegen","1999","Ländlicher Raum","weiblich","","","",""
"Finnland","1999","Städtischer Raum","männlich","","","",""
"Finnland","1999","Städtischer Raum","weiblich","","","",""
"Finnland","1999","Ländlicher Raum","männlich","","","",""
"Finnland","1999","Ländlicher Raum","weiblich","","","",""
"USA","1999","Städtischer Raum","männlich","5","","",""
"USA","1999","Städtischer Raum","weiblich","1","","",""
"USA","1999","Ländlicher Raum","männlich","2","","",""
"USA","1999","Ländlicher Raum","weiblich","2","","",""
"Schweiz","1999","Städtischer Raum","männlich","2","","",""
"Schweiz","1999","Städtischer Raum","weiblich","4","","",""
"Schweiz","1999","Ländlicher Raum","männlich","1","","",""
"Schweiz","1999","Ländlicher Raum","weiblich","1","","",""
"Chile","1999","Städtischer Raum","männlich","2","","",""
"Chile","1999","Städtischer Raum","weiblich","1","","",""
"Chile","1999","Ländlicher Raum","männlich","","","",""
"Chile","1999","Ländlicher Raum","weiblich","","","",""
"Rumaenien","1999","Städtischer Raum","männlich","32","0.00592118114602776","0.00361866249282751","0.00822369979922801"
"Rumaenien","1999","Städtischer Raum","weiblich","40","0.007542350300641","0.00503558067082441","0.0100491199304576"
"Rumaenien","1999","Ländlicher Raum","männlich","4","","",""
"Rumaenien","1999","Ländlicher Raum","weiblich","6","","",""
"Polen","1999","Städtischer Raum","männlich","70","0.0142494376562291","0.0106925434109092","0.017806331901549"
"Polen","1999","Städtischer Raum","weiblich","86","0.0171677748682157","0.0134041894109654","0.020931360325466"
"Polen","1999","Ländlicher Raum","männlich","21","","",""
"Polen","1999","Ländlicher Raum","weiblich","28","","",""
"Korea","1999","Städtischer Raum","männlich","","","",""
"Korea","1999","Städtischer Raum","weiblich","2","","",""
"Korea","1999","Ländlicher Raum","männlich","1","","",""
"Korea","1999","Ländlicher Raum","weiblich","1","","",""
"Iran","1999","Städtischer Raum","männlich","1","","",""
"Iran","1999","Städtischer Raum","weiblich","","","",""
"Iran","1999","Ländlicher Raum","männlich","","","",""
"Iran","1999","Ländlicher Raum","weiblich","","","",""
"Indonesien","1999","Städtischer Raum","männlich","","","",""
"Indonesien","1999","Städtischer Raum","weiblich","","","",""
"Indonesien","1999","Ländlicher Raum","männlich","","","",""
"Indonesien","1999","Ländlicher Raum","weiblich","","","",""
"Ungarn","1999","Städtischer Raum","männlich","4","","",""
"Ungarn","1999","Städtischer Raum","weiblich","11","","",""
"Ungarn","1999","Ländlicher Raum","männlich","3","","",""
"Ungarn","1999","Ländlicher Raum","weiblich","3","","",""
"Bolivien","1999","Städtischer Raum","männlich","","","",""
"Bolivien","1999","Städtischer Raum","weiblich","","","",""
"Bolivien","1999","Ländlicher Raum","männlich","","","",""
"Bolivien","1999","Ländlicher Raum","weiblich","","","",""
"Portugal","1999","Städtischer Raum","männlich","6","","",""
"Portugal","1999","Städtischer Raum","weiblich","4","","",""
"Portugal","1999","Ländlicher Raum","männlich","","","",""
"Portugal","1999","Ländlicher Raum","weiblich","","","",""
"Bulgarien","1999","Städtischer Raum","männlich","2","","",""
"Bulgarien","1999","Städtischer Raum","weiblich","6","","",""
"Bulgarien","1999","Ländlicher Raum","männlich","","","",""
"Bulgarien","1999","Ländlicher Raum","weiblich","1","","",""
"Syrien","1999","Städtischer Raum","männlich","","","",""
"Syrien","1999","Städtischer Raum","weiblich","","","",""
"Syrien","1999","Ländlicher Raum","männlich","","","",""
"Syrien","1999","Ländlicher Raum","weiblich","","","",""
"Tschechien","1999","Städtischer Raum","männlich","17","","",""
"Tschechien","1999","Städtischer Raum","weiblich","22","","",""
"Tschechien","1999","Ländlicher Raum","männlich","10","","",""
"Tschechien","1999","Ländlicher Raum","weiblich","17","","",""
"Russland","1999","Städtischer Raum","männlich","37","0.00748026974067695","0.00489433966556592","0.010066199815788"
"Russland","1999","Städtischer Raum","weiblich","32","0.0059098452916062","0.00368906279689861","0.00813062778631379"
"Russland","1999","Ländlicher Raum","männlich","11","","",""
"Russland","1999","Ländlicher Raum","weiblich","14","","",""
"Mexiko","1999","Städtischer Raum","männlich","","","",""
"Mexiko","1999","Städtischer Raum","weiblich","1","","",""
"Mexiko","1999","Ländlicher Raum","männlich","","","",""
"Mexiko","1999","Ländlicher Raum","weiblich","","","",""
"Argentinien","1999","Städtischer Raum","männlich","1","","",""
"Argentinien","1999","Städtischer Raum","weiblich","","","",""
"Argentinien","1999","Ländlicher Raum","männlich","","","",""
"Argentinien","1999","Ländlicher Raum","weiblich","","","",""
"Benin","1999","Städtischer Raum","männlich","","","",""
"Benin","1999","Städtischer Raum","weiblich","","","",""
"Benin","1999","Ländlicher Raum","männlich","","","",""
"Benin","1999","Ländlicher Raum","weiblich","","","",""
"Philippinen","1999","Städtischer Raum","männlich","","","",""
"Philippinen","1999","Städtischer Raum","weiblich","5","","",""
"Philippinen","1999","Ländlicher Raum","männlich","","","",""
"Philippinen","1999","Ländlicher Raum","weiblich","","","",""
"Israel","1999","Städtischer Raum","männlich","","","",""
"Israel","1999","Städtischer Raum","weiblich","","","",""
"Israel","1999","Ländlicher Raum","männlich","","","",""
"Israel","1999","Ländlicher Raum","weiblich","","","",""
"Japan","1999","Städtischer Raum","männlich","","","",""
"Japan","1999","Städtischer Raum","weiblich","1","","",""
"Japan","1999","Ländlicher Raum","männlich","","","",""
"Japan","1999","Ländlicher Raum","weiblich","","","",""
"Australien","1999","Städtischer Raum","männlich","","","",""
"Australien","1999","Städtischer Raum","weiblich","1","","",""
"Australien","1999","Ländlicher Raum","männlich","","","",""
"Australien","1999","Ländlicher Raum","weiblich","1","","",""
"Indien","1999","Städtischer Raum","männlich","","","",""
"Indien","1999","Städtischer Raum","weiblich","","","",""
"Indien","1999","Ländlicher Raum","männlich","","","",""
"Indien","1999","Ländlicher Raum","weiblich","","","",""
"Afghanistan","1999","Städtischer Raum","männlich","","","",""
"Afghanistan","1999","Städtischer Raum","weiblich","","","",""
"Afghanistan","1999","Ländlicher Raum","männlich","","","",""
"Afghanistan","1999","Ländlicher Raum","weiblich","","","",""
"Thailand","1999","Städtischer Raum","männlich","","","",""
"Thailand","1999","Städtischer Raum","weiblich","","","",""
"Thailand","1999","Ländlicher Raum","männlich","","","",""
"Thailand","1999","Ländlicher Raum","weiblich","","","",""
"Jamaika","1999","Städtischer Raum","männlich","1","","",""
"Jamaika","1999","Städtischer Raum","weiblich","","","",""
"Jamaika","1999","Ländlicher Raum","männlich","","","",""
"Jamaika","1999","Ländlicher Raum","weiblich","","","",""
"Saudi-Arabien","1999","Städtischer Raum","männlich","","","",""
"Saudi-Arabien","1999","Städtischer Raum","weiblich","","","",""
"Saudi-Arabien","1999","Ländlicher Raum","männlich","","","",""
"Saudi-Arabien","1999","Ländlicher Raum","weiblich","","","",""
"Aethiopien","1999","Städtischer Raum","männlich","1","","",""
"Aethiopien","1999","Städtischer Raum","weiblich","","","",""
"Aethiopien","1999","Ländlicher Raum","männlich","","","",""
"Aethiopien","1999","Ländlicher Raum","weiblich","","","",""
"Kolumbien","1999","Städtischer Raum","männlich","","","",""
"Kolumbien","1999","Städtischer Raum","weiblich","","","",""
"Kolumbien","1999","Ländlicher Raum","männlich","","","",""
"Kolumbien","1999","Ländlicher Raum","weiblich","","","",""
"Ghana","1999","Städtischer Raum","männlich","","","",""
"Ghana","1999","Städtischer Raum","weiblich","","","",""
"Ghana","1999","Ländlicher Raum","männlich","","","",""
"Ghana","1999","Ländlicher Raum","weiblich","","","",""
"Bangla Desh","1999","Städtischer Raum","männlich","","","",""
"Bangla Desh","1999","Städtischer Raum","weiblich","","","",""
"Bangla Desh","1999","Ländlicher Raum","männlich","","","",""
"Bangla Desh","1999","Ländlicher Raum","weiblich","","","",""
"Venezuela","1999","Städtischer Raum","männlich","","","",""
"Venezuela","1999","Städtischer Raum","weiblich","","","",""
"Venezuela","1999","Ländlicher Raum","männlich","1","","",""
"Venezuela","1999","Ländlicher Raum","weiblich","","","",""
"Tunesien","1999","Städtischer Raum","männlich","1","","",""
"Tunesien","1999","Städtischer Raum","weiblich","1","","",""
"Tunesien","1999","Ländlicher Raum","männlich","","","",""
"Tunesien","1999","Ländlicher Raum","weiblich","","","",""
"Mauritius","1999","Städtischer Raum","männlich","1","","",""
"Mauritius","1999","Städtischer Raum","weiblich","1","","",""
"Mauritius","1999","Ländlicher Raum","männlich","","","",""
"Mauritius","1999","Ländlicher Raum","weiblich","","","",""
"Nigeria","1999","Städtischer Raum","männlich","","","",""
"Nigeria","1999","Städtischer Raum","weiblich","","","",""
"Nigeria","1999","Ländlicher Raum","männlich","","","",""
"Nigeria","1999","Ländlicher Raum","weiblich","","","",""
"Kanada","1999","Städtischer Raum","männlich","2","","",""
"Kanada","1999","Städtischer Raum","weiblich","1","","",""
"Kanada","1999","Ländlicher Raum","männlich","","","",""
"Kanada","1999","Ländlicher Raum","weiblich","","","",""
"Neuseeland","1999","Städtischer Raum","männlich","","","",""
"Neuseeland","1999","Städtischer Raum","weiblich","","","",""
"Neuseeland","1999","Ländlicher Raum","männlich","","","",""
"Neuseeland","1999","Ländlicher Raum","weiblich","","","",""
"Tansania","1999","Städtischer Raum","männlich","","","",""
"Tansania","1999","Städtischer Raum","weiblich","","","",""
"Tansania","1999","Ländlicher Raum","männlich","","","",""
"Tansania","1999","Ländlicher Raum","weiblich","","","",""
"Zypern","1999","Städtischer Raum","männlich","","","",""
"Zypern","1999","Städtischer Raum","weiblich","","","",""
"Zypern","1999","Ländlicher Raum","männlich","","","",""
"Zypern","1999","Ländlicher Raum","weiblich","","","",""
"Kuba","1999","Städtischer Raum","männlich","","","",""
"Kuba","1999","Städtischer Raum","weiblich","","","",""
"Kuba","1999","Ländlicher Raum","männlich","","","",""
"Kuba","1999","Ländlicher Raum","weiblich","","","",""
"Irak","1999","Städtischer Raum","männlich","","","",""
"Irak","1999","Städtischer Raum","weiblich","","","",""
"Irak","1999","Ländlicher Raum","männlich","","","",""
"Irak","1999","Ländlicher Raum","weiblich","","","",""
"Brasilien","1999","Städtischer Raum","männlich","1","","",""
"Brasilien","1999","Städtischer Raum","weiblich","3","","",""
"Brasilien","1999","Ländlicher Raum","männlich","","","",""
"Brasilien","1999","Ländlicher Raum","weiblich","","","",""
"Hongkong","1999","Städtischer Raum","männlich","","","",""
"Hongkong","1999","Städtischer Raum","weiblich","","","",""
"Hongkong","1999","Ländlicher Raum","männlich","","","",""
"Hongkong","1999","Ländlicher Raum","weiblich","","","",""
"Peru","1999","Städtischer Raum","männlich","","","",""
"Peru","1999","Städtischer Raum","weiblich","","","",""
"Peru","1999","Ländlicher Raum","männlich","","","",""
"Peru","1999","Ländlicher Raum","weiblich","","","",""
"Sri Lanka","1999","Städtischer Raum","männlich","1","","",""
"Sri Lanka","1999","Städtischer Raum","weiblich","1","","",""
"Sri Lanka","1999","Ländlicher Raum","männlich","","","",""
"Sri Lanka","1999","Ländlicher Raum","weiblich","","","",""
"Nepal","1999","Städtischer Raum","männlich","","","",""
"Nepal","1999","Städtischer Raum","weiblich","","","",""
"Nepal","1999","Ländlicher Raum","männlich","","","",""
"Nepal","1999","Ländlicher Raum","weiblich","","","",""
"Marokko","1999","Städtischer Raum","männlich","1","","",""
"Marokko","1999","Städtischer Raum","weiblich","1","","",""
"Marokko","1999","Ländlicher Raum","männlich","","","",""
"Marokko","1999","Ländlicher Raum","weiblich","","","",""
"China","1999","Städtischer Raum","männlich","","","",""
"China","1999","Städtischer Raum","weiblich","","","",""
"China","1999","Ländlicher Raum","männlich","","","",""
"China","1999","Ländlicher Raum","weiblich","","","",""
"Irland","1999","Städtischer Raum","männlich","","","",""
"Irland","1999","Städtischer Raum","weiblich","","","",""
"Irland","1999","Ländlicher Raum","männlich","","","",""
"Irland","1999","Ländlicher Raum","weiblich","","","",""
"Moldawien","1999","Städtischer Raum","männlich","","","",""
"Moldawien","1999","Städtischer Raum","weiblich","1","","",""
"Moldawien","1999","Ländlicher Raum","männlich","","","",""
"Moldawien","1999","Ländlicher Raum","weiblich","","","",""
"Kasachstan","1999","Städtischer Raum","männlich","30","0.00579293513670819","0.00351534103942575","0.00807052923399063"
"Kasachstan","1999","Städtischer Raum","weiblich","35","0.00645967332618773","0.00413852384023763","0.00878082281213783"
"Kasachstan","1999","Ländlicher Raum","männlich","13","","",""
"Kasachstan","1999","Ländlicher Raum","weiblich","7","","",""
"Albanien","1999","Städtischer Raum","männlich","3","","",""
"Albanien","1999","Städtischer Raum","weiblich","1","","",""
"Albanien","1999","Ländlicher Raum","männlich","","","",""
"Albanien","1999","Ländlicher Raum","weiblich","","","",""
"Libanon","1999","Städtischer Raum","männlich","","","",""
"Libanon","1999","Städtischer Raum","weiblich","","","",""
"Libanon","1999","Ländlicher Raum","männlich","","","",""
"Libanon","1999","Ländlicher Raum","weiblich","","","",""
"Kirgistan","1999","Städtischer Raum","männlich","2","","",""
"Kirgistan","1999","Städtischer Raum","weiblich","2","","",""
"Kirgistan","1999","Ländlicher Raum","männlich","","","",""
"Kirgistan","1999","Ländlicher Raum","weiblich","","","",""
"Ukraine","1999","Städtischer Raum","männlich","8","","",""
"Ukraine","1999","Städtischer Raum","weiblich","8","","",""
"Ukraine","1999","Ländlicher Raum","männlich","3","","",""
"Ukraine","1999","Ländlicher Raum","weiblich","2","","",""
"Algerien","1999","Städtischer Raum","männlich","1","","",""
"Algerien","1999","Städtischer Raum","weiblich","","","",""
"Algerien","1999","Ländlicher Raum","männlich","1","","",""
"Algerien","1999","Ländlicher Raum","weiblich","","","",""
"Mocambique","1999","Städtischer Raum","männlich","","","",""
"Mocambique","1999","Städtischer Raum","weiblich","","","",""
