"corigin","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"China","1998","Realschule","weiblich","","","",""
"China","1998","(Fach-)Abitur","männlich","","","",""
"China","1998","(Fach-)Abitur","weiblich","","","",""
"China","1998","AkademikerIn","männlich","","","",""
"China","1998","AkademikerIn","weiblich","","","",""
"Irland","1998","(noch) kein Abschluss","männlich","","","",""
"Irland","1998","(noch) kein Abschluss","weiblich","","","",""
"Irland","1998","Hauptschule","männlich","","","",""
"Irland","1998","Hauptschule","weiblich","","","",""
"Irland","1998","Realschule","männlich","","","",""
"Irland","1998","Realschule","weiblich","","","",""
"Irland","1998","(Fach-)Abitur","männlich","","","",""
"Irland","1998","(Fach-)Abitur","weiblich","","","",""
"Irland","1998","AkademikerIn","männlich","","","",""
"Irland","1998","AkademikerIn","weiblich","","","",""
"Moldawien","1998","(noch) kein Abschluss","männlich","","","",""
"Moldawien","1998","(noch) kein Abschluss","weiblich","","","",""
"Moldawien","1998","Hauptschule","männlich","","","",""
"Moldawien","1998","Hauptschule","weiblich","","","",""
"Moldawien","1998","Realschule","männlich","","","",""
"Moldawien","1998","Realschule","weiblich","","","",""
"Moldawien","1998","(Fach-)Abitur","männlich","","","",""
"Moldawien","1998","(Fach-)Abitur","weiblich","","","",""
"Moldawien","1998","AkademikerIn","männlich","","","",""
"Moldawien","1998","AkademikerIn","weiblich","1","","",""
"Kasachstan","1998","(noch) kein Abschluss","männlich","9","","",""
"Kasachstan","1998","(noch) kein Abschluss","weiblich","6","","",""
"Kasachstan","1998","Hauptschule","männlich","27","","",""
"Kasachstan","1998","Hauptschule","weiblich","17","","",""
"Kasachstan","1998","Realschule","männlich","2","","",""
"Kasachstan","1998","Realschule","weiblich","4","","",""
"Kasachstan","1998","(Fach-)Abitur","männlich","4","","",""
"Kasachstan","1998","(Fach-)Abitur","weiblich","10","","",""
"Kasachstan","1998","AkademikerIn","männlich","5","","",""
"Kasachstan","1998","AkademikerIn","weiblich","3","","",""
"Albanien","1998","(noch) kein Abschluss","männlich","","","",""
"Albanien","1998","(noch) kein Abschluss","weiblich","","","",""
"Albanien","1998","Hauptschule","männlich","1","","",""
"Albanien","1998","Hauptschule","weiblich","1","","",""
"Albanien","1998","Realschule","männlich","","","",""
"Albanien","1998","Realschule","weiblich","","","",""
"Albanien","1998","(Fach-)Abitur","männlich","1","","",""
"Albanien","1998","(Fach-)Abitur","weiblich","","","",""
"Albanien","1998","AkademikerIn","männlich","","","",""
"Albanien","1998","AkademikerIn","weiblich","","","",""
"Libanon","1998","(noch) kein Abschluss","männlich","","","",""
"Libanon","1998","(noch) kein Abschluss","weiblich","","","",""
"Libanon","1998","Hauptschule","männlich","","","",""
"Libanon","1998","Hauptschule","weiblich","","","",""
"Libanon","1998","Realschule","männlich","","","",""
"Libanon","1998","Realschule","weiblich","","","",""
"Libanon","1998","(Fach-)Abitur","männlich","","","",""
"Libanon","1998","(Fach-)Abitur","weiblich","","","",""
"Libanon","1998","AkademikerIn","männlich","","","",""
"Libanon","1998","AkademikerIn","weiblich","","","",""
"Kirgistan","1998","(noch) kein Abschluss","männlich","","","",""
"Kirgistan","1998","(noch) kein Abschluss","weiblich","","","",""
"Kirgistan","1998","Hauptschule","männlich","","","",""
"Kirgistan","1998","Hauptschule","weiblich","4","","",""
"Kirgistan","1998","Realschule","männlich","","","",""
"Kirgistan","1998","Realschule","weiblich","","","",""
"Kirgistan","1998","(Fach-)Abitur","männlich","1","","",""
"Kirgistan","1998","(Fach-)Abitur","weiblich","","","",""
"Kirgistan","1998","AkademikerIn","männlich","","","",""
"Kirgistan","1998","AkademikerIn","weiblich","","","",""
"Ukraine","1998","(noch) kein Abschluss","männlich","5","","",""
"Ukraine","1998","(noch) kein Abschluss","weiblich","4","","",""
"Ukraine","1998","Hauptschule","männlich","5","","",""
"Ukraine","1998","Hauptschule","weiblich","5","","",""
"Ukraine","1998","Realschule","männlich","","","",""
"Ukraine","1998","Realschule","weiblich","","","",""
"Ukraine","1998","(Fach-)Abitur","männlich","","","",""
"Ukraine","1998","(Fach-)Abitur","weiblich","","","",""
"Ukraine","1998","AkademikerIn","männlich","1","","",""
"Ukraine","1998","AkademikerIn","weiblich","2","","",""
"Algerien","1998","(noch) kein Abschluss","männlich","","","",""
"Algerien","1998","(noch) kein Abschluss","weiblich","","","",""
"Algerien","1998","Hauptschule","männlich","","","",""
"Algerien","1998","Hauptschule","weiblich","","","",""
"Algerien","1998","Realschule","männlich","","","",""
"Algerien","1998","Realschule","weiblich","","","",""
"Algerien","1998","(Fach-)Abitur","männlich","","","",""
"Algerien","1998","(Fach-)Abitur","weiblich","","","",""
"Algerien","1998","AkademikerIn","männlich","1","","",""
"Algerien","1998","AkademikerIn","weiblich","","","",""
"Mocambique","1998","(noch) kein Abschluss","männlich","","","",""
"Mocambique","1998","(noch) kein Abschluss","weiblich","","","",""
"Mocambique","1998","Hauptschule","männlich","","","",""
"Mocambique","1998","Hauptschule","weiblich","","","",""
"Mocambique","1998","Realschule","männlich","","","",""
"Mocambique","1998","Realschule","weiblich","","","",""
"Mocambique","1998","(Fach-)Abitur","männlich","","","",""
"Mocambique","1998","(Fach-)Abitur","weiblich","","","",""
"Mocambique","1998","AkademikerIn","männlich","","","",""
"Mocambique","1998","AkademikerIn","weiblich","","","",""
"Aegypten","1998","(noch) kein Abschluss","männlich","","","",""
"Aegypten","1998","(noch) kein Abschluss","weiblich","","","",""
"Aegypten","1998","Hauptschule","männlich","","","",""
"Aegypten","1998","Hauptschule","weiblich","","","",""
"Aegypten","1998","Realschule","männlich","","","",""
"Aegypten","1998","Realschule","weiblich","","","",""
"Aegypten","1998","(Fach-)Abitur","männlich","","","",""
"Aegypten","1998","(Fach-)Abitur","weiblich","","","",""
"Aegypten","1998","AkademikerIn","männlich","","","",""
"Aegypten","1998","AkademikerIn","weiblich","","","",""
"Tadschikistan","1998","(noch) kein Abschluss","männlich","","","",""
"Tadschikistan","1998","(noch) kein Abschluss","weiblich","1","","",""
"Tadschikistan","1998","Hauptschule","männlich","4","","",""
"Tadschikistan","1998","Hauptschule","weiblich","","","",""
"Tadschikistan","1998","Realschule","männlich","","","",""
"Tadschikistan","1998","Realschule","weiblich","1","","",""
"Tadschikistan","1998","(Fach-)Abitur","männlich","","","",""
"Tadschikistan","1998","(Fach-)Abitur","weiblich","1","","",""
"Tadschikistan","1998","AkademikerIn","männlich","","","",""
"Tadschikistan","1998","AkademikerIn","weiblich","2","","",""
"Vietnam","1998","(noch) kein Abschluss","männlich","","","",""
"Vietnam","1998","(noch) kein Abschluss","weiblich","","","",""
"Vietnam","1998","Hauptschule","männlich","1","","",""
"Vietnam","1998","Hauptschule","weiblich","1","","",""
"Vietnam","1998","Realschule","männlich","","","",""
"Vietnam","1998","Realschule","weiblich","","","",""
"Vietnam","1998","(Fach-)Abitur","männlich","1","","",""
"Vietnam","1998","(Fach-)Abitur","weiblich","1","","",""
"Vietnam","1998","AkademikerIn","männlich","","","",""
"Vietnam","1998","AkademikerIn","weiblich","","","",""
"Somalia","1998","(noch) kein Abschluss","männlich","","","",""
"Somalia","1998","(noch) kein Abschluss","weiblich","","","",""
"Somalia","1998","Hauptschule","männlich","","","",""
"Somalia","1998","Hauptschule","weiblich","","","",""
"Somalia","1998","Realschule","männlich","","","",""
"Somalia","1998","Realschule","weiblich","","","",""
"Somalia","1998","(Fach-)Abitur","männlich","","","",""
"Somalia","1998","(Fach-)Abitur","weiblich","","","",""
"Somalia","1998","AkademikerIn","männlich","","","",""
"Somalia","1998","AkademikerIn","weiblich","","","",""
"Pakistan","1998","(noch) kein Abschluss","männlich","","","",""
"Pakistan","1998","(noch) kein Abschluss","weiblich","","","",""
"Pakistan","1998","Hauptschule","männlich","1","","",""
"Pakistan","1998","Hauptschule","weiblich","","","",""
"Pakistan","1998","Realschule","männlich","","","",""
"Pakistan","1998","Realschule","weiblich","","","",""
"Pakistan","1998","(Fach-)Abitur","männlich","","","",""
"Pakistan","1998","(Fach-)Abitur","weiblich","1","","",""
"Pakistan","1998","AkademikerIn","männlich","","","",""
"Pakistan","1998","AkademikerIn","weiblich","","","",""
"Südafrika","1998","(noch) kein Abschluss","männlich","","","",""
"Südafrika","1998","(noch) kein Abschluss","weiblich","","","",""
"Südafrika","1998","Hauptschule","männlich","","","",""
"Südafrika","1998","Hauptschule","weiblich","","","",""
"Südafrika","1998","Realschule","männlich","","","",""
"Südafrika","1998","Realschule","weiblich","","","",""
"Südafrika","1998","(Fach-)Abitur","männlich","","","",""
"Südafrika","1998","(Fach-)Abitur","weiblich","","","",""
"Südafrika","1998","AkademikerIn","männlich","","","",""
"Südafrika","1998","AkademikerIn","weiblich","","","",""
"Vereinigte Arabische Emirate","1998","(noch) kein Abschluss","männlich","","","",""
"Vereinigte Arabische Emirate","1998","(noch) kein Abschluss","weiblich","","","",""
"Vereinigte Arabische Emirate","1998","Hauptschule","männlich","","","",""
"Vereinigte Arabische Emirate","1998","Hauptschule","weiblich","","","",""
"Vereinigte Arabische Emirate","1998","Realschule","männlich","","","",""
"Vereinigte Arabische Emirate","1998","Realschule","weiblich","","","",""
"Vereinigte Arabische Emirate","1998","(Fach-)Abitur","männlich","","","",""
"Vereinigte Arabische Emirate","1998","(Fach-)Abitur","weiblich","","","",""
"Vereinigte Arabische Emirate","1998","AkademikerIn","männlich","","","",""
"Vereinigte Arabische Emirate","1998","AkademikerIn","weiblich","","","",""
"El Salvador","1998","(noch) kein Abschluss","männlich","","","",""
"El Salvador","1998","(noch) kein Abschluss","weiblich","","","",""
"El Salvador","1998","Hauptschule","männlich","","","",""
"El Salvador","1998","Hauptschule","weiblich","","","",""
"El Salvador","1998","Realschule","männlich","","","",""
"El Salvador","1998","Realschule","weiblich","","","",""
"El Salvador","1998","(Fach-)Abitur","männlich","","","",""
"El Salvador","1998","(Fach-)Abitur","weiblich","","","",""
"El Salvador","1998","AkademikerIn","männlich","","","",""
"El Salvador","1998","AkademikerIn","weiblich","","","",""
"Eritrea","1998","(noch) kein Abschluss","männlich","","","",""
"Eritrea","1998","(noch) kein Abschluss","weiblich","","","",""
"Eritrea","1998","Hauptschule","männlich","1","","",""
"Eritrea","1998","Hauptschule","weiblich","1","","",""
"Eritrea","1998","Realschule","männlich","","","",""
"Eritrea","1998","Realschule","weiblich","","","",""
"Eritrea","1998","(Fach-)Abitur","männlich","1","","",""
"Eritrea","1998","(Fach-)Abitur","weiblich","","","",""
"Eritrea","1998","AkademikerIn","männlich","","","",""
"Eritrea","1998","AkademikerIn","weiblich","","","",""
"Jordanien","1998","(noch) kein Abschluss","männlich","","","",""
"Jordanien","1998","(noch) kein Abschluss","weiblich","","","",""
"Jordanien","1998","Hauptschule","männlich","","","",""
"Jordanien","1998","Hauptschule","weiblich","","","",""
"Jordanien","1998","Realschule","männlich","","","",""
"Jordanien","1998","Realschule","weiblich","","","",""
"Jordanien","1998","(Fach-)Abitur","männlich","","","",""
"Jordanien","1998","(Fach-)Abitur","weiblich","","","",""
"Jordanien","1998","AkademikerIn","männlich","","","",""
"Jordanien","1998","AkademikerIn","weiblich","","","",""
"Costa Rica","1998","(noch) kein Abschluss","männlich","","","",""
"Costa Rica","1998","(noch) kein Abschluss","weiblich","","","",""
"Costa Rica","1998","Hauptschule","männlich","","","",""
"Costa Rica","1998","Hauptschule","weiblich","","","",""
"Costa Rica","1998","Realschule","männlich","","","",""
"Costa Rica","1998","Realschule","weiblich","","","",""
"Costa Rica","1998","(Fach-)Abitur","männlich","","","",""
"Costa Rica","1998","(Fach-)Abitur","weiblich","","","",""
"Costa Rica","1998","AkademikerIn","männlich","","","",""
"Costa Rica","1998","AkademikerIn","weiblich","","","",""
"Singapur","1998","(noch) kein Abschluss","männlich","","","",""
"Singapur","1998","(noch) kein Abschluss","weiblich","","","",""
"Singapur","1998","Hauptschule","männlich","","","",""
"Singapur","1998","Hauptschule","weiblich","","","",""
"Singapur","1998","Realschule","männlich","","","",""
"Singapur","1998","Realschule","weiblich","","","",""
"Singapur","1998","(Fach-)Abitur","männlich","","","",""
"Singapur","1998","(Fach-)Abitur","weiblich","","","",""
"Singapur","1998","AkademikerIn","männlich","","","",""
"Singapur","1998","AkademikerIn","weiblich","","","",""
"Burkina Faso","1998","(noch) kein Abschluss","männlich","","","",""
"Burkina Faso","1998","(noch) kein Abschluss","weiblich","","","",""
"Burkina Faso","1998","Hauptschule","männlich","","","",""
"Burkina Faso","1998","Hauptschule","weiblich","","","",""
"Burkina Faso","1998","Realschule","männlich","","","",""
"Burkina Faso","1998","Realschule","weiblich","","","",""
"Burkina Faso","1998","(Fach-)Abitur","männlich","","","",""
"Burkina Faso","1998","(Fach-)Abitur","weiblich","","","",""
"Burkina Faso","1998","AkademikerIn","männlich","","","",""
"Burkina Faso","1998","AkademikerIn","weiblich","","","",""
"Sambia","1998","(noch) kein Abschluss","männlich","","","",""
"Sambia","1998","(noch) kein Abschluss","weiblich","","","",""
"Sambia","1998","Hauptschule","männlich","","","",""
"Sambia","1998","Hauptschule","weiblich","","","",""
"Sambia","1998","Realschule","männlich","","","",""
"Sambia","1998","Realschule","weiblich","","","",""
"Sambia","1998","(Fach-)Abitur","männlich","","","",""
"Sambia","1998","(Fach-)Abitur","weiblich","","","",""
"Sambia","1998","AkademikerIn","männlich","","","",""
"Sambia","1998","AkademikerIn","weiblich","","","",""
"Ecuador","1998","(noch) kein Abschluss","männlich","","","",""
"Ecuador","1998","(noch) kein Abschluss","weiblich","","","",""
"Ecuador","1998","Hauptschule","männlich","","","",""
"Ecuador","1998","Hauptschule","weiblich","","","",""
"Ecuador","1998","Realschule","männlich","","","",""
"Ecuador","1998","Realschule","weiblich","","","",""
"Ecuador","1998","(Fach-)Abitur","männlich","","","",""
"Ecuador","1998","(Fach-)Abitur","weiblich","","","",""
"Ecuador","1998","AkademikerIn","männlich","","","",""
"Ecuador","1998","AkademikerIn","weiblich","","","",""
"Usbekistan","1998","(noch) kein Abschluss","männlich","1","","",""
"Usbekistan","1998","(noch) kein Abschluss","weiblich","1","","",""
"Usbekistan","1998","Hauptschule","männlich","2","","",""
"Usbekistan","1998","Hauptschule","weiblich","1","","",""
"Usbekistan","1998","Realschule","männlich","2","","",""
"Usbekistan","1998","Realschule","weiblich","2","","",""
"Usbekistan","1998","(Fach-)Abitur","männlich","","","",""
"Usbekistan","1998","(Fach-)Abitur","weiblich","","","",""
"Usbekistan","1998","AkademikerIn","männlich","","","",""
"Usbekistan","1998","AkademikerIn","weiblich","","","",""
"Staatenlos","1998","(noch) kein Abschluss","männlich","","","",""
"Staatenlos","1998","(noch) kein Abschluss","weiblich","","","",""
"Staatenlos","1998","Hauptschule","männlich","","","",""
"Staatenlos","1998","Hauptschule","weiblich","","","",""
"Staatenlos","1998","Realschule","männlich","","","",""
"Staatenlos","1998","Realschule","weiblich","","","",""
"Staatenlos","1998","(Fach-)Abitur","männlich","","","",""
"Staatenlos","1998","(Fach-)Abitur","weiblich","","","",""
"Staatenlos","1998","AkademikerIn","männlich","","","",""
"Staatenlos","1998","AkademikerIn","weiblich","","","",""
"Laos","1998","(noch) kein Abschluss","männlich","","","",""
"Laos","1998","(noch) kein Abschluss","weiblich","","","",""
"Laos","1998","Hauptschule","männlich","","","",""
"Laos","1998","Hauptschule","weiblich","","","",""
"Laos","1998","Realschule","männlich","","","",""
"Laos","1998","Realschule","weiblich","","","",""
"Laos","1998","(Fach-)Abitur","männlich","","","",""
