"corigin","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Madagaskar","1999","Realschule","Städtischer Raum","","","",""
"Madagaskar","1999","Realschule","Ländlicher Raum","","","",""
"Madagaskar","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Madagaskar","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Madagaskar","1999","AkademikerIn","Städtischer Raum","","","",""
"Madagaskar","1999","AkademikerIn","Ländlicher Raum","","","",""
"Lesotho","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Lesotho","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Lesotho","1999","Hauptschule","Städtischer Raum","","","",""
"Lesotho","1999","Hauptschule","Ländlicher Raum","","","",""
"Lesotho","1999","Realschule","Städtischer Raum","","","",""
"Lesotho","1999","Realschule","Ländlicher Raum","","","",""
"Lesotho","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Lesotho","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Lesotho","1999","AkademikerIn","Städtischer Raum","","","",""
"Lesotho","1999","AkademikerIn","Ländlicher Raum","","","",""
"Ruanda","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Ruanda","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Ruanda","1999","Hauptschule","Städtischer Raum","","","",""
"Ruanda","1999","Hauptschule","Ländlicher Raum","","","",""
"Ruanda","1999","Realschule","Städtischer Raum","","","",""
"Ruanda","1999","Realschule","Ländlicher Raum","","","",""
"Ruanda","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Ruanda","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Ruanda","1999","AkademikerIn","Städtischer Raum","","","",""
"Ruanda","1999","AkademikerIn","Ländlicher Raum","","","",""
"Myanmar","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Myanmar","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Myanmar","1999","Hauptschule","Städtischer Raum","","","",""
"Myanmar","1999","Hauptschule","Ländlicher Raum","","","",""
"Myanmar","1999","Realschule","Städtischer Raum","","","",""
"Myanmar","1999","Realschule","Ländlicher Raum","","","",""
"Myanmar","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Myanmar","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Myanmar","1999","AkademikerIn","Städtischer Raum","","","",""
"Myanmar","1999","AkademikerIn","Ländlicher Raum","","","",""
"Niger","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Niger","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Niger","1999","Hauptschule","Städtischer Raum","","","",""
"Niger","1999","Hauptschule","Ländlicher Raum","","","",""
"Niger","1999","Realschule","Städtischer Raum","","","",""
"Niger","1999","Realschule","Ländlicher Raum","","","",""
"Niger","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Niger","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Niger","1999","AkademikerIn","Städtischer Raum","","","",""
"Niger","1999","AkademikerIn","Ländlicher Raum","","","",""
"Dschibuti","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Dschibuti","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Dschibuti","1999","Hauptschule","Städtischer Raum","","","",""
"Dschibuti","1999","Hauptschule","Ländlicher Raum","","","",""
"Dschibuti","1999","Realschule","Städtischer Raum","","","",""
"Dschibuti","1999","Realschule","Ländlicher Raum","","","",""
"Dschibuti","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Dschibuti","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Dschibuti","1999","AkademikerIn","Städtischer Raum","","","",""
"Dschibuti","1999","AkademikerIn","Ländlicher Raum","","","",""
"Katar","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Katar","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Katar","1999","Hauptschule","Städtischer Raum","","","",""
"Katar","1999","Hauptschule","Ländlicher Raum","","","",""
"Katar","1999","Realschule","Städtischer Raum","","","",""
"Katar","1999","Realschule","Ländlicher Raum","","","",""
"Katar","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Katar","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Katar","1999","AkademikerIn","Städtischer Raum","","","",""
"Katar","1999","AkademikerIn","Ländlicher Raum","","","",""
"Kosovo","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Kosovo","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Kosovo","1999","Hauptschule","Städtischer Raum","","","",""
"Kosovo","1999","Hauptschule","Ländlicher Raum","","","",""
"Kosovo","1999","Realschule","Städtischer Raum","","","",""
"Kosovo","1999","Realschule","Ländlicher Raum","","","",""
"Kosovo","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Kosovo","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Kosovo","1999","AkademikerIn","Städtischer Raum","","","",""
"Kosovo","1999","AkademikerIn","Ländlicher Raum","","","",""
"Eastern Europe","1999","(noch) kein Abschluss","Städtischer Raum","1","","",""
"Eastern Europe","1999","(noch) kein Abschluss","Ländlicher Raum","1","","",""
"Eastern Europe","1999","Hauptschule","Städtischer Raum","37","0.0120904134351642","0.00868347834213964","0.0154973485281888"
"Eastern Europe","1999","Hauptschule","Ländlicher Raum","29","","",""
"Eastern Europe","1999","Realschule","Städtischer Raum","9","","",""
"Eastern Europe","1999","Realschule","Ländlicher Raum","5","","",""
"Eastern Europe","1999","(Fach-)Abitur","Städtischer Raum","1","","",""
"Eastern Europe","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Eastern Europe","1999","AkademikerIn","Städtischer Raum","4","","",""
"Eastern Europe","1999","AkademikerIn","Ländlicher Raum","7","","",""
"Ethnische Minderheiten","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Ethnische Minderheiten","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Ethnische Minderheiten","1999","Hauptschule","Städtischer Raum","","","",""
"Ethnische Minderheiten","1999","Hauptschule","Ländlicher Raum","","","",""
"Ethnische Minderheiten","1999","Realschule","Städtischer Raum","","","",""
"Ethnische Minderheiten","1999","Realschule","Ländlicher Raum","","","",""
"Ethnische Minderheiten","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Ethnische Minderheiten","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Ethnische Minderheiten","1999","AkademikerIn","Städtischer Raum","","","",""
"Ethnische Minderheiten","1999","AkademikerIn","Ländlicher Raum","","","",""
"Deutschland","2000","(noch) kein Abschluss","Städtischer Raum","331","0.513454789006051","0.475409224501848","0.551500353510254"
"Deutschland","2000","(noch) kein Abschluss","Ländlicher Raum","205","0.795603269481637","0.74610805019613","0.845098488767144"
"Deutschland","2000","Hauptschule","Städtischer Raum","5524","0.835965202689308","0.827247295627881","0.844683109750735"
"Deutschland","2000","Hauptschule","Ländlicher Raum","3408","0.922662115675139","0.914096429768059","0.931227801582219"
"Deutschland","2000","Realschule","Städtischer Raum","3431","0.945342471121865","0.937940736580523","0.952744205663206"
"Deutschland","2000","Realschule","Ländlicher Raum","2603","0.970873225857827","0.964485128567289","0.977261323148366"
"Deutschland","2000","(Fach-)Abitur","Städtischer Raum","1369","0.779008679058842","0.759808926630977","0.798208431486707"
"Deutschland","2000","(Fach-)Abitur","Ländlicher Raum","485","0.86154604357282","0.832760299700593","0.890331787445047"
"Deutschland","2000","AkademikerIn","Städtischer Raum","2286","0.865033797042941","0.851912605358377","0.878154988727506"
"Deutschland","2000","AkademikerIn","Ländlicher Raum","1132","0.920567184608366","0.905305511053679","0.935828858163052"
"Türkei","2000","(noch) kein Abschluss","Städtischer Raum","107","0.143537501718092","0.116848754147735","0.170226249288449"
"Türkei","2000","(noch) kein Abschluss","Ländlicher Raum","12","","",""
"Türkei","2000","Hauptschule","Städtischer Raum","382","0.0380526378925515","0.0335484325662311","0.042556843218872"
"Türkei","2000","Hauptschule","Ländlicher Raum","38","0.00621174492044073","0.00369233755947796","0.0087311522814035"
"Türkei","2000","Realschule","Städtischer Raum","28","","",""
"Türkei","2000","Realschule","Ländlicher Raum","3","","",""
"Türkei","2000","(Fach-)Abitur","Städtischer Raum","77","0.0348667497398499","0.0263781463448104","0.0433553531348893"
"Türkei","2000","(Fach-)Abitur","Ländlicher Raum","4","","",""
"Türkei","2000","AkademikerIn","Städtischer Raum","28","","",""
"Türkei","2000","AkademikerIn","Ländlicher Raum","3","","",""
"Ex-Jugoslawien","2000","(noch) kein Abschluss","Städtischer Raum","10","","",""
"Ex-Jugoslawien","2000","(noch) kein Abschluss","Ländlicher Raum","3","","",""
"Ex-Jugoslawien","2000","Hauptschule","Städtischer Raum","47","0.00524553964427125","0.00354493572358221","0.00694614356496029"
"Ex-Jugoslawien","2000","Hauptschule","Ländlicher Raum","4","","",""
"Ex-Jugoslawien","2000","Realschule","Städtischer Raum","4","","",""
"Ex-Jugoslawien","2000","Realschule","Ländlicher Raum","1","","",""
"Ex-Jugoslawien","2000","(Fach-)Abitur","Städtischer Raum","5","","",""
"Ex-Jugoslawien","2000","(Fach-)Abitur","Ländlicher Raum","4","","",""
"Ex-Jugoslawien","2000","AkademikerIn","Städtischer Raum","3","","",""
"Ex-Jugoslawien","2000","AkademikerIn","Ländlicher Raum","","","",""
"Griechenland","2000","(noch) kein Abschluss","Städtischer Raum","21","","",""
"Griechenland","2000","(noch) kein Abschluss","Ländlicher Raum","2","","",""
"Griechenland","2000","Hauptschule","Städtischer Raum","92","0.0061805278884165","0.00433544161604243","0.00802561416079058"
"Griechenland","2000","Hauptschule","Ländlicher Raum","16","","",""
"Griechenland","2000","Realschule","Städtischer Raum","3","","",""
"Griechenland","2000","Realschule","Ländlicher Raum","1","","",""
"Griechenland","2000","(Fach-)Abitur","Städtischer Raum","14","","",""
"Griechenland","2000","(Fach-)Abitur","Ländlicher Raum","3","","",""
"Griechenland","2000","AkademikerIn","Städtischer Raum","9","","",""
"Griechenland","2000","AkademikerIn","Ländlicher Raum","1","","",""
"Italien","2000","(noch) kein Abschluss","Städtischer Raum","50","0.0753896116908975","0.055292832338702","0.095486391043093"
"Italien","2000","(noch) kein Abschluss","Ländlicher Raum","1","","",""
"Italien","2000","Hauptschule","Städtischer Raum","148","0.0143413015928635","0.0115422706114669","0.01714033257426"
"Italien","2000","Hauptschule","Ländlicher Raum","30","0.00418046677452013","0.0021115293015725","0.00624940424746775"
"Italien","2000","Realschule","Städtischer Raum","8","","",""
"Italien","2000","Realschule","Ländlicher Raum","1","","",""
"Italien","2000","(Fach-)Abitur","Städtischer Raum","23","","",""
"Italien","2000","(Fach-)Abitur","Ländlicher Raum","1","","",""
"Italien","2000","AkademikerIn","Städtischer Raum","9","","",""
"Italien","2000","AkademikerIn","Ländlicher Raum","","","",""
"Spanien","2000","(noch) kein Abschluss","Städtischer Raum","13","","",""
"Spanien","2000","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Spanien","2000","Hauptschule","Städtischer Raum","34","0.00256242444790464","0.00137222830444776","0.00375262059136153"
"Spanien","2000","Hauptschule","Ländlicher Raum","2","","",""
"Spanien","2000","Realschule","Städtischer Raum","6","","",""
"Spanien","2000","Realschule","Ländlicher Raum","","","",""
"Spanien","2000","(Fach-)Abitur","Städtischer Raum","8","","",""
"Spanien","2000","(Fach-)Abitur","Ländlicher Raum","","","",""
"Spanien","2000","AkademikerIn","Städtischer Raum","4","","",""
"Spanien","2000","AkademikerIn","Ländlicher Raum","","","",""
"österreich","2000","(noch) kein Abschluss","Städtischer Raum","1","","",""
"österreich","2000","(noch) kein Abschluss","Ländlicher Raum","","","",""
"österreich","2000","Hauptschule","Städtischer Raum","20","","",""
"österreich","2000","Hauptschule","Ländlicher Raum","9","","",""
"österreich","2000","Realschule","Städtischer Raum","5","","",""
"österreich","2000","Realschule","Ländlicher Raum","2","","",""
"österreich","2000","(Fach-)Abitur","Städtischer Raum","4","","",""
"österreich","2000","(Fach-)Abitur","Ländlicher Raum","2","","",""
"österreich","2000","AkademikerIn","Städtischer Raum","10","","",""
"österreich","2000","AkademikerIn","Ländlicher Raum","2","","",""
"Frankreich","2000","(noch) kein Abschluss","Städtischer Raum","1","","",""
"Frankreich","2000","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Frankreich","2000","Hauptschule","Städtischer Raum","8","","",""
"Frankreich","2000","Hauptschule","Ländlicher Raum","2","","",""
"Frankreich","2000","Realschule","Städtischer Raum","3","","",""
"Frankreich","2000","Realschule","Ländlicher Raum","","","",""
"Frankreich","2000","(Fach-)Abitur","Städtischer Raum","6","","",""
"Frankreich","2000","(Fach-)Abitur","Ländlicher Raum","2","","",""
"Frankreich","2000","AkademikerIn","Städtischer Raum","9","","",""
"Frankreich","2000","AkademikerIn","Ländlicher Raum","","","",""
"Benelux","2000","(noch) kein Abschluss","Städtischer Raum","","","",""
"Benelux","2000","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Benelux","2000","Hauptschule","Städtischer Raum","","","",""
"Benelux","2000","Hauptschule","Ländlicher Raum","","","",""
"Benelux","2000","Realschule","Städtischer Raum","","","",""
"Benelux","2000","Realschule","Ländlicher Raum","","","",""
"Benelux","2000","(Fach-)Abitur","Städtischer Raum","1","","",""
"Benelux","2000","(Fach-)Abitur","Ländlicher Raum","","","",""
"Benelux","2000","AkademikerIn","Städtischer Raum","","","",""
"Benelux","2000","AkademikerIn","Ländlicher Raum","","","",""
"Dänemark","2000","(noch) kein Abschluss","Städtischer Raum","","","",""
"Dänemark","2000","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Dänemark","2000","Hauptschule","Städtischer Raum","1","","",""
"Dänemark","2000","Hauptschule","Ländlicher Raum","1","","",""
"Dänemark","2000","Realschule","Städtischer Raum","","","",""
"Dänemark","2000","Realschule","Ländlicher Raum","1","","",""
"Dänemark","2000","(Fach-)Abitur","Städtischer Raum","","","",""
"Dänemark","2000","(Fach-)Abitur","Ländlicher Raum","","","",""
"Dänemark","2000","AkademikerIn","Städtischer Raum","","","",""
"Dänemark","2000","AkademikerIn","Ländlicher Raum","","","",""
"Grossbritannien","2000","(noch) kein Abschluss","Städtischer Raum","1","","",""
"Grossbritannien","2000","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Grossbritannien","2000","Hauptschule","Städtischer Raum","4","","",""
"Grossbritannien","2000","Hauptschule","Ländlicher Raum","3","","",""
"Grossbritannien","2000","Realschule","Städtischer Raum","","","",""
"Grossbritannien","2000","Realschule","Ländlicher Raum","","","",""
"Grossbritannien","2000","(Fach-)Abitur","Städtischer Raum","1","","",""
"Grossbritannien","2000","(Fach-)Abitur","Ländlicher Raum","1","","",""
"Grossbritannien","2000","AkademikerIn","Städtischer Raum","6","","",""
"Grossbritannien","2000","AkademikerIn","Ländlicher Raum","3","","",""
"Schweden","2000","(noch) kein Abschluss","Städtischer Raum","","","",""
"Schweden","2000","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Schweden","2000","Hauptschule","Städtischer Raum","","","",""
"Schweden","2000","Hauptschule","Ländlicher Raum","","","",""
"Schweden","2000","Realschule","Städtischer Raum","","","",""
"Schweden","2000","Realschule","Ländlicher Raum","","","",""
"Schweden","2000","(Fach-)Abitur","Städtischer Raum","","","",""
"Schweden","2000","(Fach-)Abitur","Ländlicher Raum","","","",""
"Schweden","2000","AkademikerIn","Städtischer Raum","3","","",""
"Schweden","2000","AkademikerIn","Ländlicher Raum","1","","",""
"Norwegen","2000","(noch) kein Abschluss","Städtischer Raum","","","",""
"Norwegen","2000","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Norwegen","2000","Hauptschule","Städtischer Raum","","","",""
"Norwegen","2000","Hauptschule","Ländlicher Raum","","","",""
"Norwegen","2000","Realschule","Städtischer Raum","","","",""
"Norwegen","2000","Realschule","Ländlicher Raum","","","",""
"Norwegen","2000","(Fach-)Abitur","Städtischer Raum","1","","",""
"Norwegen","2000","(Fach-)Abitur","Ländlicher Raum","","","",""
"Norwegen","2000","AkademikerIn","Städtischer Raum","","","",""
"Norwegen","2000","AkademikerIn","Ländlicher Raum","","","",""
"Finnland","2000","(noch) kein Abschluss","Städtischer Raum","","","",""
"Finnland","2000","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Finnland","2000","Hauptschule","Städtischer Raum","","","",""
"Finnland","2000","Hauptschule","Ländlicher Raum","1","","",""
"Finnland","2000","Realschule","Städtischer Raum","1","","",""
"Finnland","2000","Realschule","Ländlicher Raum","","","",""
"Finnland","2000","(Fach-)Abitur","Städtischer Raum","1","","",""
"Finnland","2000","(Fach-)Abitur","Ländlicher Raum","","","",""
"Finnland","2000","AkademikerIn","Städtischer Raum","2","","",""
"Finnland","2000","AkademikerIn","Ländlicher Raum","","","",""
"USA","2000","(noch) kein Abschluss","Städtischer Raum","","","",""
"USA","2000","(noch) kein Abschluss","Ländlicher Raum","","","",""
"USA","2000","Hauptschule","Städtischer Raum","3","","",""
