"corigin","year","quintil_oecd","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Jamaika","2010","3","Ostdeutschland","","","",""
"Jamaika","2010","4","Westdeutschland","1","","",""
"Jamaika","2010","4","Ostdeutschland","","","",""
"Jamaika","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Jamaika","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Saudi-Arabien","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Saudi-Arabien","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Saudi-Arabien","2010","2","Westdeutschland","","","",""
"Saudi-Arabien","2010","2","Ostdeutschland","","","",""
"Saudi-Arabien","2010","3","Westdeutschland","","","",""
"Saudi-Arabien","2010","3","Ostdeutschland","","","",""
"Saudi-Arabien","2010","4","Westdeutschland","","","",""
"Saudi-Arabien","2010","4","Ostdeutschland","","","",""
"Saudi-Arabien","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Saudi-Arabien","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Aethiopien","2010","1 Einkommensschwächstes Quintil","Westdeutschland","1","","",""
"Aethiopien","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Aethiopien","2010","2","Westdeutschland","","","",""
"Aethiopien","2010","2","Ostdeutschland","","","",""
"Aethiopien","2010","3","Westdeutschland","1","","",""
"Aethiopien","2010","3","Ostdeutschland","","","",""
"Aethiopien","2010","4","Westdeutschland","1","","",""
"Aethiopien","2010","4","Ostdeutschland","","","",""
"Aethiopien","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Aethiopien","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Kolumbien","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Kolumbien","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Kolumbien","2010","2","Westdeutschland","","","",""
"Kolumbien","2010","2","Ostdeutschland","","","",""
"Kolumbien","2010","3","Westdeutschland","1","","",""
"Kolumbien","2010","3","Ostdeutschland","","","",""
"Kolumbien","2010","4","Westdeutschland","","","",""
"Kolumbien","2010","4","Ostdeutschland","","","",""
"Kolumbien","2010","5 Einkommensstärkstes Quintil","Westdeutschland","3","","",""
"Kolumbien","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ghana","2010","1 Einkommensschwächstes Quintil","Westdeutschland","5","","",""
"Ghana","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ghana","2010","2","Westdeutschland","2","","",""
"Ghana","2010","2","Ostdeutschland","","","",""
"Ghana","2010","3","Westdeutschland","2","","",""
"Ghana","2010","3","Ostdeutschland","","","",""
"Ghana","2010","4","Westdeutschland","2","","",""
"Ghana","2010","4","Ostdeutschland","","","",""
"Ghana","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ghana","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Bangla Desh","2010","1 Einkommensschwächstes Quintil","Westdeutschland","1","","",""
"Bangla Desh","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Bangla Desh","2010","2","Westdeutschland","1","","",""
"Bangla Desh","2010","2","Ostdeutschland","","","",""
"Bangla Desh","2010","3","Westdeutschland","","","",""
"Bangla Desh","2010","3","Ostdeutschland","","","",""
"Bangla Desh","2010","4","Westdeutschland","","","",""
"Bangla Desh","2010","4","Ostdeutschland","","","",""
"Bangla Desh","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Bangla Desh","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Venezuela","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Venezuela","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Venezuela","2010","2","Westdeutschland","","","",""
"Venezuela","2010","2","Ostdeutschland","","","",""
"Venezuela","2010","3","Westdeutschland","","","",""
"Venezuela","2010","3","Ostdeutschland","","","",""
"Venezuela","2010","4","Westdeutschland","1","","",""
"Venezuela","2010","4","Ostdeutschland","","","",""
"Venezuela","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Venezuela","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Tunesien","2010","1 Einkommensschwächstes Quintil","Westdeutschland","2","","",""
"Tunesien","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Tunesien","2010","2","Westdeutschland","2","","",""
"Tunesien","2010","2","Ostdeutschland","","","",""
"Tunesien","2010","3","Westdeutschland","2","","",""
"Tunesien","2010","3","Ostdeutschland","","","",""
"Tunesien","2010","4","Westdeutschland","1","","",""
"Tunesien","2010","4","Ostdeutschland","","","",""
"Tunesien","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Tunesien","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Mauritius","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Mauritius","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Mauritius","2010","2","Westdeutschland","","","",""
"Mauritius","2010","2","Ostdeutschland","","","",""
"Mauritius","2010","3","Westdeutschland","","","",""
"Mauritius","2010","3","Ostdeutschland","","","",""
"Mauritius","2010","4","Westdeutschland","1","","",""
"Mauritius","2010","4","Ostdeutschland","","","",""
"Mauritius","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Mauritius","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nigeria","2010","1 Einkommensschwächstes Quintil","Westdeutschland","7","","",""
"Nigeria","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nigeria","2010","2","Westdeutschland","4","","",""
"Nigeria","2010","2","Ostdeutschland","","","",""
"Nigeria","2010","3","Westdeutschland","","","",""
"Nigeria","2010","3","Ostdeutschland","","","",""
"Nigeria","2010","4","Westdeutschland","1","","",""
"Nigeria","2010","4","Ostdeutschland","","","",""
"Nigeria","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nigeria","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Kanada","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Kanada","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Kanada","2010","2","Westdeutschland","","","",""
"Kanada","2010","2","Ostdeutschland","","","",""
"Kanada","2010","3","Westdeutschland","1","","",""
"Kanada","2010","3","Ostdeutschland","","","",""
"Kanada","2010","4","Westdeutschland","1","","",""
"Kanada","2010","4","Ostdeutschland","","","",""
"Kanada","2010","5 Einkommensstärkstes Quintil","Westdeutschland","4","","",""
"Kanada","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Neuseeland","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Neuseeland","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Neuseeland","2010","2","Westdeutschland","","","",""
"Neuseeland","2010","2","Ostdeutschland","","","",""
"Neuseeland","2010","3","Westdeutschland","","","",""
"Neuseeland","2010","3","Ostdeutschland","","","",""
"Neuseeland","2010","4","Westdeutschland","","","",""
"Neuseeland","2010","4","Ostdeutschland","","","",""
"Neuseeland","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Neuseeland","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Tansania","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Tansania","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Tansania","2010","2","Westdeutschland","","","",""
"Tansania","2010","2","Ostdeutschland","","","",""
"Tansania","2010","3","Westdeutschland","","","",""
"Tansania","2010","3","Ostdeutschland","","","",""
"Tansania","2010","4","Westdeutschland","","","",""
"Tansania","2010","4","Ostdeutschland","","","",""
"Tansania","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Tansania","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Zypern","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Zypern","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Zypern","2010","2","Westdeutschland","","","",""
"Zypern","2010","2","Ostdeutschland","","","",""
"Zypern","2010","3","Westdeutschland","","","",""
"Zypern","2010","3","Ostdeutschland","","","",""
"Zypern","2010","4","Westdeutschland","","","",""
"Zypern","2010","4","Ostdeutschland","","","",""
"Zypern","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Zypern","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Kuba","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Kuba","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","1","","",""
"Kuba","2010","2","Westdeutschland","1","","",""
"Kuba","2010","2","Ostdeutschland","","","",""
"Kuba","2010","3","Westdeutschland","","","",""
"Kuba","2010","3","Ostdeutschland","","","",""
"Kuba","2010","4","Westdeutschland","","","",""
"Kuba","2010","4","Ostdeutschland","","","",""
"Kuba","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Kuba","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Irak","2010","1 Einkommensschwächstes Quintil","Westdeutschland","15","","",""
"Irak","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Irak","2010","2","Westdeutschland","6","","",""
"Irak","2010","2","Ostdeutschland","","","",""
"Irak","2010","3","Westdeutschland","","","",""
"Irak","2010","3","Ostdeutschland","","","",""
"Irak","2010","4","Westdeutschland","","","",""
"Irak","2010","4","Ostdeutschland","","","",""
"Irak","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Irak","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Brasilien","2010","1 Einkommensschwächstes Quintil","Westdeutschland","3","","",""
"Brasilien","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Brasilien","2010","2","Westdeutschland","5","","",""
"Brasilien","2010","2","Ostdeutschland","","","",""
"Brasilien","2010","3","Westdeutschland","2","","",""
"Brasilien","2010","3","Ostdeutschland","","","",""
"Brasilien","2010","4","Westdeutschland","4","","",""
"Brasilien","2010","4","Ostdeutschland","","","",""
"Brasilien","2010","5 Einkommensstärkstes Quintil","Westdeutschland","2","","",""
"Brasilien","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Hongkong","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Hongkong","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Hongkong","2010","2","Westdeutschland","","","",""
"Hongkong","2010","2","Ostdeutschland","","","",""
"Hongkong","2010","3","Westdeutschland","","","",""
"Hongkong","2010","3","Ostdeutschland","","","",""
"Hongkong","2010","4","Westdeutschland","","","",""
"Hongkong","2010","4","Ostdeutschland","","","",""
"Hongkong","2010","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Hongkong","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Peru","2010","1 Einkommensschwächstes Quintil","Westdeutschland","4","","",""
"Peru","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Peru","2010","2","Westdeutschland","2","","",""
"Peru","2010","2","Ostdeutschland","","","",""
"Peru","2010","3","Westdeutschland","","","",""
"Peru","2010","3","Ostdeutschland","","","",""
"Peru","2010","4","Westdeutschland","","","",""
"Peru","2010","4","Ostdeutschland","","","",""
"Peru","2010","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Peru","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Sri Lanka","2010","1 Einkommensschwächstes Quintil","Westdeutschland","5","","",""
"Sri Lanka","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","1","","",""
"Sri Lanka","2010","2","Westdeutschland","2","","",""
"Sri Lanka","2010","2","Ostdeutschland","","","",""
"Sri Lanka","2010","3","Westdeutschland","2","","",""
"Sri Lanka","2010","3","Ostdeutschland","","","",""
"Sri Lanka","2010","4","Westdeutschland","","","",""
"Sri Lanka","2010","4","Ostdeutschland","","","",""
"Sri Lanka","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Sri Lanka","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nepal","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nepal","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nepal","2010","2","Westdeutschland","","","",""
"Nepal","2010","2","Ostdeutschland","","","",""
"Nepal","2010","3","Westdeutschland","","","",""
"Nepal","2010","3","Ostdeutschland","","","",""
"Nepal","2010","4","Westdeutschland","","","",""
"Nepal","2010","4","Ostdeutschland","","","",""
"Nepal","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nepal","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Marokko","2010","1 Einkommensschwächstes Quintil","Westdeutschland","6","","",""
"Marokko","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Marokko","2010","2","Westdeutschland","8","","",""
"Marokko","2010","2","Ostdeutschland","","","",""
"Marokko","2010","3","Westdeutschland","3","","",""
"Marokko","2010","3","Ostdeutschland","","","",""
"Marokko","2010","4","Westdeutschland","2","","",""
"Marokko","2010","4","Ostdeutschland","","","",""
"Marokko","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Marokko","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"China","2010","1 Einkommensschwächstes Quintil","Westdeutschland","1","","",""
"China","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"China","2010","2","Westdeutschland","2","","",""
"China","2010","2","Ostdeutschland","","","",""
"China","2010","3","Westdeutschland","1","","",""
"China","2010","3","Ostdeutschland","","","",""
"China","2010","4","Westdeutschland","1","","",""
"China","2010","4","Ostdeutschland","1","","",""
"China","2010","5 Einkommensstärkstes Quintil","Westdeutschland","2","","",""
"China","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","1","","",""
"Irland","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Irland","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Irland","2010","2","Westdeutschland","","","",""
"Irland","2010","2","Ostdeutschland","","","",""
"Irland","2010","3","Westdeutschland","3","","",""
"Irland","2010","3","Ostdeutschland","","","",""
"Irland","2010","4","Westdeutschland","","","",""
"Irland","2010","4","Ostdeutschland","","","",""
"Irland","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Irland","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Moldawien","2010","1 Einkommensschwächstes Quintil","Westdeutschland","1","","",""
"Moldawien","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Moldawien","2010","2","Westdeutschland","1","","",""
"Moldawien","2010","2","Ostdeutschland","","","",""
"Moldawien","2010","3","Westdeutschland","1","","",""
"Moldawien","2010","3","Ostdeutschland","","","",""
"Moldawien","2010","4","Westdeutschland","","","",""
"Moldawien","2010","4","Ostdeutschland","","","",""
"Moldawien","2010","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Moldawien","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Kasachstan","2010","1 Einkommensschwächstes Quintil","Westdeutschland","102","0.0232483810082913","0.0181906080671213","0.0283061539494613"
"Kasachstan","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","10","","",""
"Kasachstan","2010","2","Westdeutschland","115","0.0231115153270655","0.0185228234044926","0.0277002072496384"
"Kasachstan","2010","2","Ostdeutschland","1","","",""
"Kasachstan","2010","3","Westdeutschland","35","0.012583713193276","0.0086953632023772","0.0164720631841749"
"Kasachstan","2010","3","Ostdeutschland","","","",""
"Kasachstan","2010","4","Westdeutschland","19","","",""
"Kasachstan","2010","4","Ostdeutschland","","","",""
"Kasachstan","2010","5 Einkommensstärkstes Quintil","Westdeutschland","3","","",""
"Kasachstan","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
