"corigin","year","migback","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Taiwan","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Taiwan","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Taiwan","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Taiwan","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Taiwan","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Taiwan","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Taiwan","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Taiwan","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Turkmenistan","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Turkmenistan","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Turkmenistan","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Turkmenistan","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Turkmenistan","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Turkmenistan","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Turkmenistan","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Turkmenistan","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Afrika","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Afrika","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Afrika","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Afrika","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Afrika","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Afrika","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Afrika","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Afrika","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Sierra Leone(Westafrika)","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Sierra Leone(Westafrika)","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Sierra Leone(Westafrika)","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Sierra Leone(Westafrika)","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Sierra Leone(Westafrika)","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Sierra Leone(Westafrika)","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Sierra Leone(Westafrika)","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Sierra Leone(Westafrika)","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Senegal","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Senegal","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Senegal","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Senegal","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Senegal","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Senegal","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Senegal","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Senegal","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Malediven","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Malediven","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Malediven","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Malediven","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Malediven","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Malediven","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Malediven","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Malediven","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Serbien","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Serbien","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Serbien","1998","direkter Migrationshintergrund","Städtischer Raum","17","","",""
"Serbien","1998","direkter Migrationshintergrund","Ländlicher Raum","6","","",""
"Serbien","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Serbien","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Serbien","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Serbien","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Gambia","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Gambia","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Gambia","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Gambia","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Gambia","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Gambia","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Gambia","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Gambia","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Honduras","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Honduras","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Honduras","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Honduras","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Honduras","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Honduras","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Honduras","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Honduras","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Montenegro_(168)","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Montenegro_(168)","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Montenegro_(168)","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Montenegro_(168)","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Montenegro_(168)","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Montenegro_(168)","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Montenegro_(168)","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Montenegro_(168)","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Kambodscha","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Kambodscha","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Kambodscha","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Kambodscha","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Kambodscha","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Kambodscha","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Kambodscha","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Kambodscha","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Surinam","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Surinam","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Surinam","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Surinam","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Surinam","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Surinam","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Surinam","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Surinam","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Guyana","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Guyana","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Guyana","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Guyana","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Guyana","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Guyana","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Guyana","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Guyana","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Simbabwe","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Simbabwe","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Simbabwe","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Simbabwe","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Simbabwe","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Simbabwe","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Simbabwe","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Simbabwe","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Madagaskar","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Madagaskar","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Madagaskar","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Madagaskar","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Madagaskar","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Madagaskar","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Madagaskar","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Madagaskar","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Lesotho","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Lesotho","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Lesotho","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Lesotho","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Lesotho","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Lesotho","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Lesotho","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Lesotho","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Ruanda","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Ruanda","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Ruanda","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Ruanda","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Ruanda","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Ruanda","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Ruanda","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Ruanda","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Myanmar","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Myanmar","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Myanmar","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Myanmar","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Myanmar","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Myanmar","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Myanmar","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Myanmar","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Niger","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Niger","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Niger","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Niger","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Niger","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Niger","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Niger","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Niger","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Dschibuti","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Dschibuti","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Dschibuti","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Dschibuti","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Dschibuti","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Dschibuti","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Dschibuti","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Dschibuti","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Katar","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Katar","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Katar","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Katar","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Katar","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Katar","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Katar","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Katar","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Kosovo","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Kosovo","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Kosovo","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
