"pli0092_h","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Nie","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","207","0.364488473993473","0.320265697271134","0.408711250715813"
"Min 1x pro Woche","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","44","0.395995950331571","0.30108565983359","0.490906240829551"
"Min 1x pro Woche","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1427","0.228219464061526","0.217651125737177","0.238787802385874"
"Min 1x pro Woche","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","168","0.140761132293736","0.121709094291893","0.159813170295578"
"Min 1x pro Woche","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","1524","0.413562608562725","0.397403510079751","0.429721707045699"
"Min 1x pro Woche","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","438","0.236063346856275","0.216564143945341","0.255562549767208"
"Min 1x pro Woche","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","912","0.441795269488051","0.419904952861637","0.463685586114464"
"Min 1x pro Woche","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","151","0.379204164450485","0.331295846115684","0.427112482785285"
"Min 1x pro Woche","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","1608","0.516990044663669","0.499362212477269","0.534617876850069"
"Min 1x pro Woche","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","497","0.362148262794446","0.335981580300266","0.388314945288626"
"Min 1x pro Monat","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","344","0.0551065240171843","0.0493603815357224","0.0608526664986462"
"Min 1x pro Monat","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","39","0.0307281254864018","0.0212737260765812","0.0401825248962224"
"Min 1x pro Monat","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","268","0.0809376940019818","0.0719885075025892","0.0898868805013745"
"Min 1x pro Monat","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","132","0.0788601097182459","0.0664845346697022","0.0912356847667896"
"Min 1x pro Monat","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","194","0.0915764093266414","0.0788624515799019","0.104290367073381"
"Min 1x pro Monat","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","37","0.108514903510828","0.0778033547604912","0.139226452261165"
"Min 1x pro Monat","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","288","0.0880865632806894","0.0780886027751256","0.0980845237862532"
"Min 1x pro Monat","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","112","0.0822410187855567","0.0672836861273322","0.0971983514437812"
"Seltener","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","44","0.0999564240593166","0.0723964048236616","0.127516443294972"
"Seltener","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","912","0.155583891756151","0.146456556002617","0.164711227509685"
"Seltener","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","159","0.120792270461971","0.10293938465008","0.138645156273862"
"Seltener","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","665","0.192264187171768","0.179333561614612","0.205194812728924"
"Seltener","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","441","0.239455861866965","0.219860700110419","0.259051023623511"
"Seltener","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","382","0.210074656250631","0.192118035468876","0.228031277032386"
"Seltener","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","101","0.251221844636817","0.208396066461268","0.294047622812367"
"Seltener","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","533","0.179218871848206","0.165689260318739","0.192748483377674"
"Seltener","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","283","0.21452745089163","0.192178737174595","0.236876164608665"
"Nie","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","176","0.4788328822348","0.432931804856187","0.524733959613414"
"Nie","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","31","0.381909471353967","0.28762194024934","0.476197002458595"
"Nie","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","3375","0.561090120165138","0.548593647436204","0.573586592894073"
"Nie","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","914","0.707718471757892","0.682802716488666","0.732634227027118"
"Nie","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","1111","0.313235510263525","0.298016897066332","0.328454123460717"
"Nie","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","811","0.445620681558514","0.42279834612989","0.468443016987138"
"Nie","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","489","0.256553664934677","0.237302426173831","0.275804903695523"
"Nie","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","105","0.26105908740187","0.217690603096997","0.304427571706743"
"Nie","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","658","0.215704520207435","0.201195126833278","0.230213913581593"
"Nie","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","404","0.341083267528367","0.31527308560296","0.366893449453775"
"Nie, sehr selten (1984)","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2008","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","50","0.120802943675576","0.0904892765584515","0.151116610792701"
"Taeglich","2008","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2008","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","329","0.0588410296667253","0.0526852436923832","0.0649968156410674"
"Taeglich","2008","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","55","0.0417895803850713","0.0304723270650694","0.0531068337050731"
"Taeglich","2008","Realschulabschluss","Westdeutschland, alte Bundeslaender","292","0.0894048014591697","0.0797786142846975","0.0990309886336418"
"Taeglich","2008","Realschulabschluss","Ostdeutschland, neue Bundeslaender","84","0.0422992827134364","0.0328531018088285","0.0517454636180442"
"Taeglich","2008","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","192","0.097235367062971","0.0835974330025331","0.110873301123409"
"Taeglich","2008","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","35","0.0995535550582013","0.0687534562997394","0.130353653816663"
"Taeglich","2008","AkademikerInnen","Westdeutschland, alte Bundeslaender","330","0.102675933272864","0.091726316943016","0.113625549602712"
"Taeglich","2008","AkademikerInnen","Ostdeutschland, neue Bundeslaender","96","0.0745921848653603","0.0599981069413964","0.0891862627893242"
"Min 1x pro Woche","2008","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","172","0.289260111545623","0.247085001395015","0.33143522169623"
"Min 1x pro Woche","2008","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","38","0.435651668886176","0.337978830784042","0.533324506988309"
"Min 1x pro Woche","2008","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1266","0.22312705869713","0.212236177898455","0.234017939495806"
"Min 1x pro Woche","2008","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","169","0.137050410397615","0.117600864286023","0.156499956509207"
"Min 1x pro Woche","2008","Realschulabschluss","Westdeutschland, alte Bundeslaender","1294","0.376580593874594","0.360233884969063","0.392927302780126"
"Min 1x pro Woche","2008","Realschulabschluss","Ostdeutschland, neue Bundeslaender","453","0.26638100459206","0.245633696274335","0.287128312909784"
"Min 1x pro Woche","2008","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","749","0.382699413214771","0.360326299395635","0.405072527033906"
"Min 1x pro Woche","2008","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","136","0.395276744027811","0.344981867581126","0.445571620474496"
"Min 1x pro Woche","2008","AkademikerInnen","Westdeutschland, alte Bundeslaender","1365","0.468758354773248","0.450756780709816","0.48675992883668"
"Min 1x pro Woche","2008","AkademikerInnen","Ostdeutschland, neue Bundeslaender","488","0.374686799712446","0.34779954817199","0.401574051252902"
"Min 1x pro Monat","2008","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2008","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","355","0.0666251761125857","0.0601019998599718","0.0731483523651997"
"Min 1x pro Monat","2008","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","46","0.0380911311386488","0.0272654436340131","0.0489168186432845"
"Min 1x pro Monat","2008","Realschulabschluss","Westdeutschland, alte Bundeslaender","279","0.0844174878840031","0.075038064094386","0.0937969116736201"
"Min 1x pro Monat","2008","Realschulabschluss","Ostdeutschland, neue Bundeslaender","128","0.0844637435083132","0.0714126233701273","0.0975148636464992"
"Min 1x pro Monat","2008","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","156","0.0821545368458221","0.0695144590307903","0.0947946146608538"
"Min 1x pro Monat","2008","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","36","0.0832056007923964","0.0547932587269795","0.111617942857813"
"Min 1x pro Monat","2008","AkademikerInnen","Westdeutschland, alte Bundeslaender","301","0.102986631292366","0.0920223593524602","0.113950903232272"
