year,bula_h,pgisced97,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Berlin,Upper Secondary Level,Disabled (> 30%),0.20188,51,341,0.15921,0.24455
2010,Berlin,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.81438,55,55,0.71068,0.91808
2010,Berlin,First Stage of Tertiary Education,Not Disabled (<= 30%),0.66533,43,43,0.52262,0.80804
2010,Berlin,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91060,327,327,0.87962,0.94157
2010,Brandenburg,Lower Secondary Level,Not Disabled (<= 30%),0.83583,51,51,0.73315,0.93851
2010,Brandenburg,Upper Secondary Level,Not Disabled (<= 30%),0.90024,425,475,0.87326,0.92722
2010,Brandenburg,Upper Secondary Level,Disabled (> 30%),0.09754,50,475,0.07083,0.12425
2010,Brandenburg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89665,59,59,0.81830,0.97499
2010,Brandenburg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84121,56,56,0.74462,0.93780
2010,Brandenburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.85451,228,228,0.80864,0.90037
2010,Mecklenburg-Western Pomerania,Lower Secondary Level,Not Disabled (<= 30%),0.79945,31,31,0.65616,0.94273
2010,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Disabled (<= 30%),0.87405,298,298,0.83632,0.91179
2010,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Not Disabled (<= 30%),0.68294,33,33,0.52171,0.84417
2010,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.82939,131,131,0.76472,0.89405
2010,Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.87829,84,84,0.80796,0.94863
2010,Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.89525,841,911,0.87535,0.91514
2010,Saxony,Upper Secondary Level,Disabled (> 30%),0.09095,70,911,0.07227,0.10964
2010,Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.87829,71,71,0.80170,0.95488
2010,Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.91644,124,124,0.86754,0.96535
2010,Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89095,389,422,0.86117,0.92072
2010,Saxony,Second Stage of Tertiary Education,Disabled (> 30%),0.10825,33,422,0.07857,0.13792
2010,Saxony-Anhalt,Lower Secondary Level,Not Disabled (<= 30%),0.90493,61,61,0.83071,0.97915
2010,Saxony-Anhalt,Upper Secondary Level,Not Disabled (<= 30%),0.87395,445,490,0.84453,0.90336
2010,Saxony-Anhalt,Upper Secondary Level,Disabled (> 30%),0.12605,45,490,0.09664,0.15547
2010,Saxony-Anhalt,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96972,42,42,0.91726,1.02217
2010,Saxony-Anhalt,First Stage of Tertiary Education,Not Disabled (<= 30%),0.87249,66,66,0.79140,0.95358
2010,Saxony-Anhalt,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90806,190,190,0.86686,0.94925
2010,Thuringa,Lower Secondary Level,Not Disabled (<= 30%),0.84885,44,44,0.74179,0.95591
2010,Thuringa,Upper Secondary Level,Not Disabled (<= 30%),0.87361,509,573,0.84637,0.90084
2010,Thuringa,Upper Secondary Level,Disabled (> 30%),0.12430,64,573,0.09727,0.15134
2010,Thuringa,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.95221,35,35,0.88051,1.02392
2010,Thuringa,First Stage of Tertiary Education,Not Disabled (<= 30%),0.83046,55,55,0.73038,0.93054
2010,Thuringa,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90105,192,192,0.85870,0.94340
2011,Schleswig-Holstein,Lower Secondary Level,Not Disabled (<= 30%),0.77934,91,91,0.69367,0.86502
2011,Schleswig-Holstein,Upper Secondary Level,Not Disabled (<= 30%),0.88414,442,503,0.85614,0.91214
2011,Schleswig-Holstein,Upper Secondary Level,Disabled (> 30%),0.11586,61,503,0.08786,0.14386
2011,Schleswig-Holstein,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.99195,84,84,0.97271,1.01118
2011,Schleswig-Holstein,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84244,59,59,0.74867,0.93620
2011,Schleswig-Holstein,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92955,150,150,0.88845,0.97064
2011,Hamburg,Upper Secondary Level,Not Disabled (<= 30%),0.80841,156,156,0.74645,0.87037
2011,Hamburg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.86387,41,41,0.75760,0.97015
2011,Hamburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.94378,119,119,0.90221,0.98534
2011,Lower Saxony,Pre-primary Level,Not Disabled (<= 30%),0.52750,49,49,0.38626,0.66874
2011,Lower Saxony,Primary Level,Not Disabled (<= 30%),0.70425,34,34,0.54854,0.85996
2011,Lower Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.82643,287,323,0.78506,0.86779
2011,Lower Saxony,Lower Secondary Level,Disabled (> 30%),0.14086,36,323,0.10286,0.17886
2011,Lower Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.85323,1178,1345,0.83431,0.87215
2011,Lower Saxony,Upper Secondary Level,Disabled (> 30%),0.14580,167,1345,0.12694,0.16467
2011,Lower Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91304,166,166,0.87005,0.95604
2011,Lower Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.87117,133,133,0.81402,0.92832
2011,Lower Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.94946,462,462,0.92946,0.96945
2011,Bremen,Upper Secondary Level,Not Disabled (<= 30%),0.83264,76,76,0.74816,0.91713
2011,North Rhine-Westphalia,Pre-primary Level,Not Disabled (<= 30%),0.57397,130,130,0.48864,0.65931
2011,North Rhine-Westphalia,Primary Level,Not Disabled (<= 30%),0.77280,111,111,0.69450,0.85111
2011,North Rhine-Westphalia,Lower Secondary Level,Not Disabled (<= 30%),0.82864,620,702,0.80074,0.85654
2011,North Rhine-Westphalia,Lower Secondary Level,Disabled (> 30%),0.15087,82,702,0.12437,0.17736
2011,North Rhine-Westphalia,Upper Secondary Level,Not Disabled (<= 30%),0.83365,2225,2585,0.81929,0.84801
2011,North Rhine-Westphalia,Upper Secondary Level,Disabled (> 30%),0.16507,360,2585,0.15075,0.17938
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92200,531,531,0.89917,0.94483
2011,North Rhine-Westphalia,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84912,273,315,0.80953,0.88871
2011,North Rhine-Westphalia,First Stage of Tertiary Education,Disabled (> 30%),0.15088,42,315,0.11129,0.19047
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90599,1063,1146,0.88909,0.92290
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,Disabled (> 30%),0.09401,83,1146,0.07710,0.11091
2011,Hesse,Pre-primary Level,Not Disabled (<= 30%),0.63150,46,46,0.49056,0.77245
2011,Hesse,Primary Level,Not Disabled (<= 30%),0.80727,33,33,0.67060,0.94394
2011,Hesse,Lower Secondary Level,Not Disabled (<= 30%),0.77120,160,160,0.70590,0.83649
2011,Hesse,Upper Secondary Level,Not Disabled (<= 30%),0.83920,711,823,0.81408,0.86431
2011,Hesse,Upper Secondary Level,Disabled (> 30%),0.16064,112,823,0.13554,0.18574
2011,Hesse,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96749,164,164,0.94026,0.99472
2011,Hesse,First Stage of Tertiary Education,Not Disabled (<= 30%),0.85696,104,104,0.78934,0.92457
2011,Hesse,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91648,499,539,0.89310,0.93986
2011,Hesse,Second Stage of Tertiary Education,Disabled (> 30%),0.07475,40,539,0.05252,0.09697
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Disabled (<= 30%),0.88557,224,224,0.84379,0.92735
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Disabled (<= 30%),0.87181,710,797,0.84859,0.89503
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disabled (> 30%),0.12576,87,797,0.10273,0.14880
2011,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.93128,101,101,0.88169,0.98086
2011,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not Disabled (<= 30%),0.91266,104,104,0.85813,0.96718
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89377,232,232,0.85404,0.93351
2011,Baden-Wuerttemberg,Pre-primary Level,Not Disabled (<= 30%),0.61737,67,67,0.50012,0.73463
2011,Baden-Wuerttemberg,Primary Level,Not Disabled (<= 30%),0.83675,34,34,0.71065,0.96285
2011,Baden-Wuerttemberg,Lower Secondary Level,Not Disabled (<= 30%),0.84049,374,423,0.80555,0.87542
2011,Baden-Wuerttemberg,Lower Secondary Level,Disabled (> 30%),0.14236,49,423,0.10902,0.17570
2011,Baden-Wuerttemberg,Upper Secondary Level,Not Disabled (<= 30%),0.87930,1458,1629,0.86347,0.89512
2011,Baden-Wuerttemberg,Upper Secondary Level,Disabled (> 30%),0.11842,171,1629,0.10272,0.13411
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92461,235,235,0.89078,0.95844
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.91265,224,224,0.87560,0.94971
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90496,769,813,0.88478,0.92513
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disabled (> 30%),0.09504,44,813,0.07487,0.11522
2011,Bavaria,Pre-primary Level,Not Disabled (<= 30%),0.50661,59,59,0.37794,0.63528
2011,Bavaria,Primary Level,Not Disabled (<= 30%),0.92185,41,41,0.83868,1.00503
2011,Bavaria,Lower Secondary Level,Not Disabled (<= 30%),0.85593,413,468,0.82408,0.88778
2011,Bavaria,Lower Secondary Level,Disabled (> 30%),0.11846,55,468,0.08916,0.14777
2011,Bavaria,Upper Secondary Level,Not Disabled (<= 30%),0.85023,2079,2345,0.83578,0.86468
2011,Bavaria,Upper Secondary Level,Disabled (> 30%),0.14752,266,2345,0.13316,0.16187
2011,Bavaria,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90401,243,243,0.86690,0.94113
2011,Bavaria,First Stage of Tertiary Education,Not Disabled (<= 30%),0.88633,282,316,0.85128,0.92138
2011,Bavaria,First Stage of Tertiary Education,Disabled (> 30%),0.11367,34,316,0.07862,0.14872
2011,Bavaria,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93401,816,867,0.91747,0.95054
2011,Bavaria,Second Stage of Tertiary Education,Disabled (> 30%),0.06599,51,867,0.04946,0.08253
2011,Berlin,Lower Secondary Level,Not Disabled (<= 30%),0.80532,65,65,0.70831,0.90233
2011,Berlin,Upper Secondary Level,Not Disabled (<= 30%),0.81735,332,390,0.77895,0.85575
2011,Berlin,Upper Secondary Level,Disabled (> 30%),0.17995,58,390,0.14178,0.21813
2011,Berlin,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.72688,59,59,0.61221,0.84155
2011,Berlin,First Stage of Tertiary Education,Not Disabled (<= 30%),0.70086,48,48,0.56995,0.83177
2011,Berlin,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89518,351,382,0.86442,0.92594
2011,Berlin,Second Stage of Tertiary Education,Disabled (> 30%),0.10482,31,382,0.07406,0.13558
2011,Brandenburg,Lower Secondary Level,Not Disabled (<= 30%),0.89214,84,84,0.82540,0.95887
2011,Brandenburg,Upper Secondary Level,Not Disabled (<= 30%),0.89740,515,574,0.87256,0.92225
2011,Brandenburg,Upper Secondary Level,Disabled (> 30%),0.10046,59,574,0.07585,0.12507
2011,Brandenburg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.86906,62,62,0.78441,0.95372
2011,Brandenburg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.87141,65,65,0.78940,0.95342
2011,Brandenburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89573,262,262,0.85865,0.93281
2011,Mecklenburg-Western Pomerania,Lower Secondary Level,Not Disabled (<= 30%),0.81252,32,32,0.67512,0.94991
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Disabled (<= 30%),0.86689,313,346,0.83104,0.90273
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,Disabled (> 30%),0.12998,33,346,0.09450,0.16547
2011,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Not Disabled (<= 30%),0.77350,46,46,0.65121,0.89580
2011,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.79890,137,137,0.73154,0.86627
2011,Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.85155,93,93,0.77890,0.92420
2011,Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.89443,916,1021,0.87557,0.91329
2011,Saxony,Upper Secondary Level,Disabled (> 30%),0.10557,105,1021,0.08671,0.12443
2011,Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89109,77,77,0.82105,0.96113
2011,Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.93601,131,131,0.89394,0.97808
2011,Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88077,402,445,0.85062,0.91091
2011,Saxony,Second Stage of Tertiary Education,Disabled (> 30%),0.11351,43,445,0.08400,0.14301
2011,Saxony-Anhalt,Lower Secondary Level,Not Disabled (<= 30%),0.84600,74,74,0.76320,0.92880
2011,Saxony-Anhalt,Upper Secondary Level,Not Disabled (<= 30%),0.85113,525,596,0.82253,0.87973
2011,Saxony-Anhalt,Upper Secondary Level,Disabled (> 30%),0.14686,71,596,0.11842,0.17530
2011,Saxony-Anhalt,First Stage of Tertiary Education,Not Disabled (<= 30%),0.95736,76,76,0.91164,1.00309
2011,Saxony-Anhalt,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.86716,223,223,0.82252,0.91181
2011,Thuringa,Lower Secondary Level,Not Disabled (<= 30%),0.82220,44,44,0.70792,0.93648
2011,Thuringa,Upper Secondary Level,Not Disabled (<= 30%),0.87517,584,664,0.85001,0.90033
2011,Thuringa,Upper Secondary Level,Disabled (> 30%),0.12483,80,664,0.09967,0.14999
2011,Thuringa,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.99852,41,41,0.98663,1.01042
2011,Thuringa,First Stage of Tertiary Education,Not Disabled (<= 30%),0.79026,65,65,0.69052,0.89001
2011,Thuringa,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88385,217,217,0.84112,0.92658
2012,Schleswig-Holstein,Lower Secondary Level,Not Disabled (<= 30%),0.85827,98,98,0.78886,0.92768
2012,Schleswig-Holstein,Upper Secondary Level,Not Disabled (<= 30%),0.86765,443,504,0.83804,0.89727
2012,Schleswig-Holstein,Upper Secondary Level,Disabled (> 30%),0.12004,61,504,0.09164,0.14845
2012,Schleswig-Holstein,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.87522,77,77,0.80093,0.94952
2012,Schleswig-Holstein,First Stage of Tertiary Education,Not Disabled (<= 30%),0.80575,57,57,0.70213,0.90937
2012,Schleswig-Holstein,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89322,143,143,0.84242,0.94401
2012,Hamburg,Upper Secondary Level,Not Disabled (<= 30%),0.83281,159,159,0.77463,0.89100
2012,Hamburg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89682,41,41,0.80254,0.99109
2012,Hamburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.95458,132,132,0.91892,0.99024
2012,Lower Saxony,Pre-primary Level,Not Disabled (<= 30%),0.44831,45,45,0.30136,0.59526
2012,Lower Saxony,Primary Level,Not Disabled (<= 30%),0.75870,31,31,0.60559,0.91181
2012,Lower Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.83316,284,327,0.79268,0.87363
2012,Lower Saxony,Lower Secondary Level,Disabled (> 30%),0.14971,43,327,0.11097,0.18844
2012,Lower Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.84117,1145,1321,0.82145,0.86089
2012,Lower Saxony,Upper Secondary Level,Disabled (> 30%),0.15833,176,1321,0.13864,0.17802
2012,Lower Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91451,161,161,0.87119,0.95784
2012,Lower Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.88092,128,128,0.82459,0.93725
2012,Lower Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91015,453,453,0.88378,0.93651
2012,Bremen,Upper Secondary Level,Not Disabled (<= 30%),0.84209,73,73,0.75786,0.92632
2012,Bremen,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.99553,58,58,0.97821,1.01285
2012,North Rhine-Westphalia,Pre-primary Level,Not Disabled (<= 30%),0.60093,132,132,0.51707,0.68479
2012,North Rhine-Westphalia,Primary Level,Not Disabled (<= 30%),0.81237,97,97,0.73427,0.89047
2012,North Rhine-Westphalia,Lower Secondary Level,Not Disabled (<= 30%),0.83157,610,701,0.80385,0.85930
2012,North Rhine-Westphalia,Lower Secondary Level,Disabled (> 30%),0.15767,91,701,0.13067,0.18467
2012,North Rhine-Westphalia,Upper Secondary Level,Not Disabled (<= 30%),0.83863,2104,2442,0.82404,0.85323
2012,North Rhine-Westphalia,Upper Secondary Level,Disabled (> 30%),0.15785,338,2442,0.14339,0.17232
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91678,524,557,0.89382,0.93974
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disabled (> 30%),0.08322,33,557,0.06026,0.10618
2012,North Rhine-Westphalia,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84058,261,310,0.79977,0.88140
2012,North Rhine-Westphalia,First Stage of Tertiary Education,Disabled (> 30%),0.15942,49,310,0.11860,0.20023
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90665,1075,1159,0.88989,0.92340
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Disabled (> 30%),0.09328,84,1159,0.07653,0.11004
2012,Hesse,Pre-primary Level,Not Disabled (<= 30%),0.56905,54,54,0.43573,0.70237
2012,Hesse,Lower Secondary Level,Not Disabled (<= 30%),0.73706,153,192,0.67463,0.79950
2012,Hesse,Lower Secondary Level,Disabled (> 30%),0.23202,39,192,0.17215,0.29188
2012,Hesse,Upper Secondary Level,Not Disabled (<= 30%),0.81621,686,814,0.78958,0.84283
2012,Hesse,Upper Secondary Level,Disabled (> 30%),0.18123,128,814,0.15475,0.20770
2012,Hesse,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90438,153,153,0.85763,0.95113
2012,Hesse,First Stage of Tertiary Education,Not Disabled (<= 30%),0.88003,92,92,0.81327,0.94679
2012,Hesse,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93333,478,515,0.91176,0.95489
2012,Hesse,Second Stage of Tertiary Education,Disabled (> 30%),0.06572,37,515,0.04430,0.08714
2012,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Disabled (<= 30%),0.88340,201,201,0.83891,0.92788
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Disabled (<= 30%),0.85690,703,789,0.83245,0.88135
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disabled (> 30%),0.13812,86,789,0.11403,0.16221
2012,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92658,98,98,0.87468,0.97849
2012,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not Disabled (<= 30%),0.91181,95,95,0.85448,0.96914
2012,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90498,238,238,0.86765,0.94231
2012,Baden-Wuerttemberg,Pre-primary Level,Not Disabled (<= 30%),0.55434,64,64,0.43160,0.67708
2012,Baden-Wuerttemberg,Lower Secondary Level,Not Disabled (<= 30%),0.85778,354,399,0.82346,0.89209
2012,Baden-Wuerttemberg,Lower Secondary Level,Disabled (> 30%),0.12286,45,399,0.09061,0.15511
2012,Baden-Wuerttemberg,Upper Secondary Level,Not Disabled (<= 30%),0.87244,1371,1547,0.85581,0.88907
2012,Baden-Wuerttemberg,Upper Secondary Level,Disabled (> 30%),0.12491,176,1547,0.10843,0.14139
2012,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91055,215,215,0.87231,0.94879
2012,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.88627,208,208,0.84302,0.92952
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90307,721,768,0.88213,0.92401
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disabled (> 30%),0.09642,47,768,0.07553,0.11731
2012,Bavaria,Pre-primary Level,Not Disabled (<= 30%),0.37072,49,49,0.23407,0.50736
2012,Bavaria,Primary Level,Not Disabled (<= 30%),0.92902,47,47,0.85481,1.00323
2012,Bavaria,Lower Secondary Level,Not Disabled (<= 30%),0.84735,415,472,0.81487,0.87983
2012,Bavaria,Lower Secondary Level,Disabled (> 30%),0.13689,57,472,0.10585,0.16793
2012,Bavaria,Upper Secondary Level,Not Disabled (<= 30%),0.85419,2021,2293,0.83974,0.86864
2012,Bavaria,Upper Secondary Level,Disabled (> 30%),0.14534,272,2293,0.13091,0.15977
2012,Bavaria,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89801,237,237,0.85940,0.93662
2012,Bavaria,First Stage of Tertiary Education,Not Disabled (<= 30%),0.89316,273,306,0.85849,0.92783
2012,Bavaria,First Stage of Tertiary Education,Disabled (> 30%),0.10684,33,306,0.07217,0.14151
2012,Bavaria,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92735,816,869,0.91008,0.94461
2012,Bavaria,Second Stage of Tertiary Education,Disabled (> 30%),0.07265,53,869,0.05539,0.08992
2012,Berlin,Lower Secondary Level,Not Disabled (<= 30%),0.77685,55,55,0.66580,0.88790
