year,age_gr,pgisced97,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.14891,270,958,0.12636,0.17147
2010,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.71396,406,601,0.67780,0.75012
2010,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.16570,104,601,0.13595,0.19545
2010,30-45 y.,First Stage of Tertiary Education,Not Employed,0.08298,91,601,0.06091,0.10505
2010,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.71556,1302,2273,0.69701,0.73411
2010,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.15271,423,2273,0.13792,0.16750
2010,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03520,83,2273,0.02762,0.04278
2010,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.09550,465,2273,0.08341,0.10758
2010,46-65 y.,Lower Secondary Level,Full-Time Employment,0.24558,114,433,0.20499,0.28616
2010,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.13619,62,433,0.10385,0.16854
2010,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.08246,39,433,0.05652,0.10840
2010,46-65 y.,Lower Secondary Level,Not Employed,0.52701,218,433,0.47993,0.57409
2010,46-65 y.,Upper Secondary Level,Full-Time Employment,0.46908,1627,3575,0.45271,0.48544
2010,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.14883,579,3575,0.13716,0.16050
2010,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06858,249,3575,0.06029,0.07687
2010,46-65 y.,Upper Secondary Level,Not Employed,0.31145,1120,3575,0.29627,0.32663
2010,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.46034,162,384,0.41042,0.51026
2010,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.23837,102,384,0.19570,0.28104
2010,46-65 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.07425,31,384,0.04799,0.10051
2010,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.22452,89,384,0.18273,0.26631
2010,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.59981,360,578,0.55983,0.63978
2010,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.13374,90,578,0.10597,0.16151
2010,46-65 y.,First Stage of Tertiary Education,Not Employed,0.22732,128,578,0.19312,0.26152
2010,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.64232,1204,1883,0.62067,0.66398
2010,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13455,311,1883,0.11913,0.14997
2010,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04731,62,1883,0.03772,0.05690
2010,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.17582,306,1883,0.15862,0.19302
2010,66 and older,Primary Level,Not Employed,0.97697,35,35,0.92655,1.02739
2010,66 and older,Lower Secondary Level,Not Employed,0.97496,593,593,0.96237,0.98755
2010,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.02283,55,2032,0.01633,0.02932
2010,66 and older,Upper Secondary Level,Not Employed,0.95584,1977,2032,0.94690,0.96477
2010,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.99592,93,93,0.98288,1.00895
2010,66 and older,First Stage of Tertiary Education,Not Employed,0.95679,301,301,0.93378,0.97980
2010,66 and older,Second Stage of Tertiary Education,Full-Time Employment,0.02178,31,839,0.01190,0.03167
2010,66 and older,Second Stage of Tertiary Education,Not Employed,0.90861,808,839,0.88910,0.92812
2011,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.16704,145,876,0.14232,0.19175
2011,17-29 y.,Pre-primary Level,Not Employed,0.80977,731,876,0.78376,0.83577
2011,17-29 y.,Primary Level,Not Employed,0.51294,63,63,0.38852,0.63736
2011,17-29 y.,Lower Secondary Level,Full-Time Employment,0.17286,97,833,0.14717,0.19856
2011,17-29 y.,Lower Secondary Level,Vocational Training,0.37987,302,833,0.34689,0.41285
2011,17-29 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.04118,50,833,0.02767,0.05468
2011,17-29 y.,Lower Secondary Level,Not Employed,0.36410,384,833,0.33140,0.39680
2011,17-29 y.,Upper Secondary Level,Full-Time Employment,0.42657,643,1782,0.40360,0.44954
2011,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.07474,154,1782,0.06252,0.08695
2011,17-29 y.,Upper Secondary Level,Vocational Training,0.08848,125,1782,0.07529,0.10167
2011,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.07405,148,1782,0.06188,0.08621
2011,17-29 y.,Upper Secondary Level,Not Employed,0.33595,712,1782,0.31402,0.35789
2011,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.57023,127,211,0.50327,0.63718
2011,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.27763,84,211,0.21706,0.33820
2011,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.62653,38,38,0.47066,0.78240
2011,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.64154,192,306,0.58772,0.69536
2011,17-29 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.07311,39,306,0.04389,0.10232
2011,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.20728,75,306,0.16179,0.25278
2011,30-45 y.,Primary Level,Full-Time Employment,0.35207,35,122,0.26697,0.43718
2011,30-45 y.,Primary Level,Not Employed,0.39544,87,122,0.30832,0.48256
2011,30-45 y.,Lower Secondary Level,Full-Time Employment,0.39958,234,719,0.36375,0.43541
2011,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.17432,111,719,0.14657,0.20207
2011,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.08645,75,719,0.06590,0.10701
2011,30-45 y.,Lower Secondary Level,Not Employed,0.32611,299,719,0.29182,0.36040
2011,30-45 y.,Upper Secondary Level,Full-Time Employment,0.59822,2273,4724,0.58424,0.61220
2011,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.15972,1015,4724,0.14927,0.17017
2011,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06588,358,4724,0.05880,0.07295
2011,30-45 y.,Upper Secondary Level,Not Employed,0.17001,1078,4724,0.15930,0.18073
2011,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.61042,453,1063,0.58109,0.63975
2011,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.18402,265,1063,0.16072,0.20733
2011,30-45 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.05156,81,1063,0.03826,0.06487
2011,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.15252,264,1063,0.13090,0.17415
2011,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.75783,445,631,0.72438,0.79129
2011,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.11076,110,631,0.08626,0.13527
2011,30-45 y.,First Stage of Tertiary Education,Not Employed,0.09471,76,631,0.07184,0.11757
2011,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.70602,1449,2445,0.68795,0.72408
2011,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.16821,562,2445,0.15338,0.18304
2011,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.02438,86,2445,0.01826,0.03049
2011,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.09902,348,2445,0.08718,0.11087
2011,46-65 y.,Primary Level,Not Employed,0.63413,52,52,0.50193,0.76632
2011,46-65 y.,Lower Secondary Level,Full-Time Employment,0.28934,180,628,0.25384,0.32483
2011,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.14085,92,628,0.11362,0.16807
2011,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.07005,46,628,0.05007,0.09003
2011,46-65 y.,Lower Secondary Level,Not Employed,0.49371,310,628,0.45457,0.53284
2011,46-65 y.,Upper Secondary Level,Full-Time Employment,0.47861,2162,4719,0.46436,0.49287
2011,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.14567,745,4719,0.13561,0.15574
2011,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06712,309,4719,0.05998,0.07426
2011,46-65 y.,Upper Secondary Level,Not Employed,0.30743,1503,4719,0.29426,0.32059
2011,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.51772,249,541,0.47558,0.55987
2011,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.24116,151,541,0.20508,0.27724
2011,46-65 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.04269,34,541,0.02564,0.05974
2011,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.19843,107,541,0.16479,0.23206
2011,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.67920,478,727,0.64524,0.71315
2011,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.10413,101,727,0.08191,0.12635
2011,46-65 y.,First Stage of Tertiary Education,Not Employed,0.18336,148,727,0.15521,0.21151
2011,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.65018,1505,2342,0.63086,0.66950
2011,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13562,383,2342,0.12175,0.14949
2011,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04380,79,2342,0.03551,0.05209
2011,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.17040,375,2342,0.15517,0.18563
2011,66 and older,Primary Level,Not Employed,0.97623,58,58,0.93669,1.01578
2011,66 and older,Lower Secondary Level,Not Employed,0.97473,805,805,0.96388,0.98558
2011,66 and older,Upper Secondary Level,Regular Part-Time Employment,0.01117,32,2626,0.00715,0.01519
2011,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.01514,41,2626,0.01047,0.01982
2011,66 and older,Upper Secondary Level,Not Employed,0.96425,2553,2626,0.95714,0.97135
2011,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.97663,120,120,0.94949,1.00378
2011,66 and older,First Stage of Tertiary Education,Not Employed,0.95539,364,364,0.93415,0.97663
2011,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04858,39,1039,0.03551,0.06166
2011,66 and older,Second Stage of Tertiary Education,Not Employed,0.91423,1000,1039,0.89719,0.93126
2012,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.20401,193,895,0.17759,0.23042
2012,17-29 y.,Pre-primary Level,Not Employed,0.77710,702,895,0.74981,0.80438
2012,17-29 y.,Primary Level,Not Employed,0.48417,54,54,0.34962,0.61872
2012,17-29 y.,Lower Secondary Level,Full-Time Employment,0.19774,107,853,0.17100,0.22449
2012,17-29 y.,Lower Secondary Level,Regular Part-Time Employment,0.02937,32,853,0.01803,0.04071
2012,17-29 y.,Lower Secondary Level,Vocational Training,0.34547,299,853,0.31354,0.37740
2012,17-29 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.06356,56,853,0.04717,0.07994
2012,17-29 y.,Lower Secondary Level,Not Employed,0.35274,359,853,0.32066,0.38483
2012,17-29 y.,Upper Secondary Level,Full-Time Employment,0.39777,587,1669,0.37428,0.42126
2012,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.07225,141,1669,0.05983,0.08468
2012,17-29 y.,Upper Secondary Level,Vocational Training,0.08718,146,1669,0.07364,0.10072
2012,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.10149,166,1669,0.08700,0.11598
2012,17-29 y.,Upper Secondary Level,Not Employed,0.34060,629,1669,0.31786,0.36335
2012,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.61018,136,195,0.54155,0.67881
2012,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.18402,59,195,0.12949,0.23855
2012,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.72879,36,36,0.58150,0.87608
2012,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.61001,188,310,0.55563,0.66440
2012,17-29 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.10675,44,310,0.07232,0.14119
2012,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.19280,78,310,0.14882,0.23679
2012,30-45 y.,Primary Level,Full-Time Employment,0.36116,47,125,0.27662,0.44571
2012,30-45 y.,Primary Level,Not Employed,0.43099,78,125,0.34382,0.51815
2012,30-45 y.,Lower Secondary Level,Full-Time Employment,0.40207,232,676,0.36508,0.43906
2012,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.17988,110,676,0.15091,0.20886
2012,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.06718,67,676,0.04830,0.08607
2012,30-45 y.,Lower Secondary Level,Not Employed,0.33554,267,676,0.29992,0.37117
2012,30-45 y.,Upper Secondary Level,Full-Time Employment,0.59048,2086,4314,0.57580,0.60516
2012,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.17135,1012,4314,0.16011,0.18260
2012,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06663,336,4314,0.05919,0.07407
2012,30-45 y.,Upper Secondary Level,Not Employed,0.16501,880,4314,0.15393,0.17609
2012,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.60679,452,993,0.57639,0.63718
2012,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.19068,261,993,0.16623,0.21512
2012,30-45 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.04818,72,993,0.03485,0.06151
2012,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.14760,208,993,0.12553,0.16967
2012,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.77372,407,578,0.73958,0.80787
2012,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.11793,105,578,0.09162,0.14425
2012,30-45 y.,First Stage of Tertiary Education,Not Employed,0.09862,66,578,0.07429,0.12295
2012,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.70040,1348,2261,0.68151,0.71928
2012,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.15951,520,2261,0.14442,0.17461
2012,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.02028,71,2261,0.01447,0.02609
2012,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.11900,322,2261,0.10565,0.13235
2012,46-65 y.,Primary Level,Not Employed,0.61733,47,47,0.47687,0.75779
2012,46-65 y.,Lower Secondary Level,Full-Time Employment,0.30469,182,634,0.26884,0.34055
2012,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.16226,105,634,0.13354,0.19098
2012,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.08781,57,634,0.06576,0.10986
2012,46-65 y.,Lower Secondary Level,Not Employed,0.44085,290,634,0.40217,0.47953
2012,46-65 y.,Upper Secondary Level,Full-Time Employment,0.47950,2198,4847,0.46543,0.49356
2012,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.14989,791,4847,0.13983,0.15994
2012,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06131,327,4847,0.05455,0.06806
2012,46-65 y.,Upper Secondary Level,Not Employed,0.30795,1531,4847,0.29495,0.32095
2012,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.53448,279,602,0.49460,0.57436
2012,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.22069,171,602,0.18753,0.25384
2012,46-65 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.04631,36,602,0.02951,0.06311
2012,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.19853,116,602,0.16664,0.23042
2012,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.66024,492,767,0.62670,0.69378
2012,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.12058,117,767,0.09752,0.14364
2012,46-65 y.,First Stage of Tertiary Education,Not Employed,0.19266,158,767,0.16473,0.22059
2012,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.65683,1560,2398,0.63782,0.67583
2012,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13377,375,2398,0.12014,0.14740
2012,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03690,80,2398,0.02935,0.04445
2012,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.17250,383,2398,0.15738,0.18763
2012,66 and older,Primary Level,Not Employed,0.93897,53,53,0.87391,1.00404
2012,66 and older,Lower Secondary Level,Not Employed,0.97379,782,782,0.96258,0.98499
2012,66 and older,Upper Secondary Level,Regular Part-Time Employment,0.01016,31,2662,0.00635,0.01397
2012,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.02841,70,2662,0.02210,0.03472
2012,66 and older,Upper Secondary Level,Not Employed,0.94977,2561,2662,0.94147,0.95807
2012,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.97224,113,113,0.94181,1.00266
2012,66 and older,First Stage of Tertiary Education,Not Employed,0.93643,350,350,0.91083,0.96202
2012,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04228,51,1090,0.03033,0.05423
2012,66 and older,Second Stage of Tertiary Education,Not Employed,0.92096,1039,1090,0.90493,0.93698
2013,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.20008,213,1053,0.17591,0.22426
2013,17-29 y.,Pre-primary Level,Not Employed,0.78308,840,1053,0.75818,0.80799
2013,17-29 y.,Primary Level,Not Employed,0.38504,65,65,0.26582,0.50426
2013,17-29 y.,Lower Secondary Level,Full-Time Employment,0.16359,151,1232,0.14292,0.18425
2013,17-29 y.,Lower Secondary Level,Regular Part-Time Employment,0.03496,57,1232,0.02470,0.04522
2013,17-29 y.,Lower Secondary Level,Vocational Training,0.37932,450,1232,0.35222,0.40643
2013,17-29 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.05696,78,1232,0.04401,0.06991
2013,17-29 y.,Lower Secondary Level,Not Employed,0.36317,496,1232,0.33630,0.39003
2013,17-29 y.,Upper Secondary Level,Full-Time Employment,0.41245,713,1986,0.39079,0.43411
2013,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.07044,144,1986,0.05918,0.08169
2013,17-29 y.,Upper Secondary Level,Vocational Training,0.09849,201,1986,0.08538,0.11160
2013,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.10275,197,1986,0.08940,0.11611
2013,17-29 y.,Upper Secondary Level,Not Employed,0.31503,731,1986,0.29460,0.33547
2013,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.61218,157,218,0.54735,0.67701
2013,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.18048,61,218,0.12931,0.23166
2013,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.80270,45,45,0.68511,0.92029
2013,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.54569,226,427,0.49841,0.59298
2013,17-29 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.11595,56,427,0.08554,0.14635
