year,bula_h,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Berlin,"Marginal, Irregular Part-Time Employment",0.05204,68,1367,0.04026,0.06381
2020,Berlin,Not Employed,0.33961,492,1367,0.31450,0.36473
2020,Brandenburg,Full-Time Employment,0.35322,457,1144,0.32551,0.38093
2020,Brandenburg,Regular Part-Time Employment,0.07878,120,1144,0.06316,0.09440
2020,Brandenburg,"Marginal, Irregular Part-Time Employment",0.03506,49,1144,0.02439,0.04572
2020,Brandenburg,Not Employed,0.36132,518,1144,0.33348,0.38917
2020,Mecklenburg-Western Pomerania,Full-Time Employment,0.26635,192,518,0.22824,0.30445
2020,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.14070,77,518,0.11072,0.17067
2020,Mecklenburg-Western Pomerania,Not Employed,0.41053,249,518,0.36812,0.45293
2020,Saxony,Full-Time Employment,0.37528,694,1694,0.35222,0.39835
2020,Saxony,Regular Part-Time Employment,0.12133,225,1694,0.10577,0.13688
2020,Saxony,Vocational Training,0.01846,39,1694,0.01205,0.02488
2020,Saxony,"Marginal, Irregular Part-Time Employment",0.03897,71,1694,0.02975,0.04819
2020,Saxony,Not Employed,0.30199,665,1694,0.28012,0.32386
2020,Saxony-Anhalt,Full-Time Employment,0.32404,379,969,0.29456,0.35353
2020,Saxony-Anhalt,Regular Part-Time Employment,0.08644,113,969,0.06874,0.10415
2020,Saxony-Anhalt,"Marginal, Irregular Part-Time Employment",0.03875,37,969,0.02659,0.05091
2020,Saxony-Anhalt,Not Employed,0.38926,440,969,0.35854,0.41998
2020,Thuringa,Full-Time Employment,0.33530,400,934,0.30501,0.36559
2020,Thuringa,Regular Part-Time Employment,0.12317,141,934,0.10208,0.14426
2020,Thuringa,Not Employed,0.34680,393,934,0.31626,0.37734
2021,Schleswig-Holstein,Full-Time Employment,0.33572,313,841,0.30379,0.36766
2021,Schleswig-Holstein,Regular Part-Time Employment,0.12295,135,841,0.10074,0.14515
2021,Schleswig-Holstein,"Marginal, Irregular Part-Time Employment",0.02476,35,841,0.01425,0.03526
2021,Schleswig-Holstein,Not Employed,0.29061,358,841,0.25990,0.32131
2021,Hamburg,Full-Time Employment,0.28870,170,421,0.24537,0.33204
2021,Hamburg,Regular Part-Time Employment,0.13984,71,421,0.10667,0.17300
2021,Hamburg,Not Employed,0.39239,180,421,0.34569,0.43909
2021,Lower Saxony,Full-Time Employment,0.32947,728,1934,0.30852,0.35043
2021,Lower Saxony,Regular Part-Time Employment,0.12395,303,1934,0.10926,0.13864
2021,Lower Saxony,Vocational Training,0.02117,53,1934,0.01475,0.02758
2021,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.03664,80,1934,0.02826,0.04502
2021,Lower Saxony,Not Employed,0.31106,770,1934,0.29043,0.33170
2021,Bremen,Full-Time Employment,0.32906,53,118,0.24392,0.41420
2021,Bremen,Not Employed,0.42659,65,118,0.33697,0.51621
2021,North Rhine-Westphalia,Full-Time Employment,0.33187,1581,4313,0.31782,0.34593
2021,North Rhine-Westphalia,Regular Part-Time Employment,0.11247,658,4313,0.10304,0.12190
2021,North Rhine-Westphalia,Vocational Training,0.01592,102,4313,0.01218,0.01966
2021,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.04381,207,4313,0.03771,0.04992
2021,North Rhine-Westphalia,Not Employed,0.33087,1728,4313,0.31683,0.34492
2021,North Rhine-Westphalia,In short-time work (since 2021),0.00391,37,4313,0.00204,0.00577
2021,Hesse,Full-Time Employment,0.31446,527,1339,0.28958,0.33934
2021,Hesse,Regular Part-Time Employment,0.11480,208,1339,0.09772,0.13188
2021,Hesse,Vocational Training,0.01777,46,1339,0.01069,0.02485
2021,Hesse,"Marginal, Irregular Part-Time Employment",0.05336,64,1339,0.04131,0.06540
2021,Hesse,Not Employed,0.33591,494,1339,0.31060,0.36122
2021,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.33333,395,1009,0.30423,0.36244
2021,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.08441,137,1009,0.06725,0.10157
2021,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.04487,47,1009,0.03209,0.05765
2021,"Rhineland-Palatinate, Saarland",Not Employed,0.35991,430,1009,0.33028,0.38954
2021,Baden-Wuerttemberg,Full-Time Employment,0.35414,942,2192,0.33411,0.37417
2021,Baden-Wuerttemberg,Regular Part-Time Employment,0.11655,358,2192,0.10311,0.12998
2021,Baden-Wuerttemberg,Vocational Training,0.01524,57,2192,0.01011,0.02038
2021,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04366,96,2192,0.03511,0.05222
2021,Baden-Wuerttemberg,Not Employed,0.28771,739,2192,0.26876,0.30667
2021,Bavaria,Full-Time Employment,0.34241,1185,2886,0.32509,0.35972
2021,Bavaria,Regular Part-Time Employment,0.12249,483,2886,0.11053,0.13446
2021,Bavaria,Vocational Training,0.01157,66,2886,0.00767,0.01548
2021,Bavaria,"Marginal, Irregular Part-Time Employment",0.05342,159,2886,0.04521,0.06162
2021,Bavaria,Not Employed,0.29138,993,2886,0.27480,0.30796
2021,Berlin,Full-Time Employment,0.30987,378,920,0.27997,0.33977
2021,Berlin,Regular Part-Time Employment,0.11635,144,920,0.09562,0.13708
2021,Berlin,"Marginal, Irregular Part-Time Employment",0.03507,38,920,0.02318,0.04697
2021,Berlin,Not Employed,0.35098,360,920,0.32012,0.38184
2021,Brandenburg,Full-Time Employment,0.37738,299,670,0.34064,0.41411
2021,Brandenburg,Regular Part-Time Employment,0.09740,92,670,0.07493,0.11987
2021,Brandenburg,Not Employed,0.28876,279,670,0.25442,0.32310
2021,Mecklenburg-Western Pomerania,Full-Time Employment,0.32745,165,395,0.28111,0.37379
2021,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.10254,49,395,0.07258,0.13249
2021,Mecklenburg-Western Pomerania,Not Employed,0.39360,181,395,0.34536,0.44184
2021,Saxony,Full-Time Employment,0.37110,483,1156,0.34324,0.39896
2021,Saxony,Regular Part-Time Employment,0.11779,177,1156,0.09920,0.13638
2021,Saxony,"Marginal, Irregular Part-Time Employment",0.02592,40,1156,0.01675,0.03508
2021,Saxony,Not Employed,0.30255,456,1156,0.27606,0.32904
2021,Saxony-Anhalt,Full-Time Employment,0.33708,241,611,0.29957,0.37459
2021,Saxony-Anhalt,Regular Part-Time Employment,0.07172,68,611,0.05125,0.09220
2021,Saxony-Anhalt,"Marginal, Irregular Part-Time Employment",0.05060,31,611,0.03321,0.06800
2021,Saxony-Anhalt,Not Employed,0.38045,271,611,0.34193,0.41898
2021,Thuringa,Full-Time Employment,0.30996,244,608,0.27317,0.34676
2021,Thuringa,Regular Part-Time Employment,0.13111,85,608,0.10425,0.15796
2021,Thuringa,Not Employed,0.34232,279,608,0.30457,0.38006
