year,age_gr,bula_h,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,46-65 y.,Saxony,Not Employed,0.27797,153,551,0.24053,0.31541
2011,46-65 y.,Saxony-Anhalt,Full-Time Employment,0.52906,191,337,0.47569,0.58243
2011,46-65 y.,Saxony-Anhalt,Regular Part-Time Employment,0.10268,34,337,0.07022,0.13513
2011,46-65 y.,Saxony-Anhalt,Not Employed,0.30800,112,337,0.25864,0.35737
2011,46-65 y.,Thuringa,Full-Time Employment,0.46450,177,348,0.41202,0.51697
2011,46-65 y.,Thuringa,Regular Part-Time Employment,0.12737,46,348,0.09230,0.16245
2011,46-65 y.,Thuringa,Not Employed,0.36818,125,348,0.31743,0.41893
2011,66 and older,Schleswig-Holstein,Not Employed,0.92471,157,157,0.88331,0.96612
2011,66 and older,Hamburg,Not Employed,0.93538,85,85,0.88281,0.98796
2011,66 and older,Lower Saxony,Not Employed,0.95516,487,487,0.93676,0.97356
2011,66 and older,North Rhine-Westphalia,Not Employed,0.95692,952,952,0.94401,0.96982
2011,66 and older,Hesse,Not Employed,0.96048,268,268,0.93711,0.98385
2011,66 and older,"Rhineland-Palatinate, Saarland",Not Employed,0.96240,286,286,0.94032,0.98449
2011,66 and older,Baden-Wuerttemberg,Not Employed,0.95776,545,545,0.94085,0.97466
2011,66 and older,Bavaria,Not Employed,0.94227,752,752,0.92558,0.95895
2011,66 and older,Berlin,Not Employed,0.94195,205,205,0.90986,0.97404
2011,66 and older,Brandenburg,Not Employed,0.98889,242,242,0.97566,1.00212
2011,66 and older,Mecklenburg-Western Pomerania,Not Employed,0.95684,121,121,0.92048,0.99320
2011,66 and older,Saxony,Not Employed,0.98272,347,347,0.96899,0.99645
2011,66 and older,Saxony-Anhalt,Not Employed,0.99284,221,221,0.98169,1.00398
2011,66 and older,Thuringa,Not Employed,0.99436,219,219,0.98442,1.00430
2012,17-29 y.,Schleswig-Holstein,Not Employed,0.40068,99,99,0.30366,0.49770
2012,17-29 y.,Hamburg,Not Employed,0.36154,31,31,0.18961,0.53346
2012,17-29 y.,Lower Saxony,Full-Time Employment,0.29412,98,392,0.24896,0.33929
2012,17-29 y.,Lower Saxony,Vocational Training,0.13685,53,392,0.10278,0.17091
2012,17-29 y.,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.12183,51,392,0.08941,0.15425
2012,17-29 y.,Lower Saxony,Not Employed,0.38240,190,392,0.33423,0.43058
2012,17-29 y.,North Rhine-Westphalia,Full-Time Employment,0.27244,192,961,0.24428,0.30061
2012,17-29 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.07258,63,961,0.05616,0.08899
2012,17-29 y.,North Rhine-Westphalia,Vocational Training,0.12996,103,961,0.10869,0.15123
2012,17-29 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.12910,132,961,0.10789,0.15032
2012,17-29 y.,North Rhine-Westphalia,Not Employed,0.39061,471,961,0.35974,0.42147
2012,17-29 y.,Hesse,Full-Time Employment,0.33631,72,252,0.27786,0.39476
2012,17-29 y.,Hesse,"Marginal, Irregular Part-Time Employment",0.15609,41,252,0.11119,0.20099
2012,17-29 y.,Hesse,Not Employed,0.36952,139,252,0.30981,0.42924
2012,17-29 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.41464,81,256,0.35417,0.47511
2012,17-29 y.,"Rhineland-Palatinate, Saarland",Vocational Training,0.09365,32,256,0.05789,0.12941
2012,17-29 y.,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.11394,32,256,0.07494,0.15294
2012,17-29 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.32497,111,256,0.26749,0.38246
2012,17-29 y.,Baden-Wuerttemberg,Full-Time Employment,0.37271,152,541,0.33193,0.41349
2012,17-29 y.,Baden-Wuerttemberg,Vocational Training,0.12503,79,541,0.09714,0.15293
2012,17-29 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.10465,70,541,0.07883,0.13047
2012,17-29 y.,Baden-Wuerttemberg,Not Employed,0.35579,240,541,0.31541,0.39617
2012,17-29 y.,Bavaria,Full-Time Employment,0.44607,224,708,0.40943,0.48271
2012,17-29 y.,Bavaria,Regular Part-Time Employment,0.06875,41,708,0.05010,0.08740
2012,17-29 y.,Bavaria,Vocational Training,0.13366,116,708,0.10857,0.15874
2012,17-29 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.06473,65,708,0.04659,0.08287
2012,17-29 y.,Bavaria,Not Employed,0.28680,262,708,0.25346,0.32013
2012,17-29 y.,Berlin,Full-Time Employment,0.27284,32,125,0.19444,0.35124
2012,17-29 y.,Berlin,Not Employed,0.47570,93,125,0.38779,0.56360
2012,17-29 y.,Brandenburg,Full-Time Employment,0.40241,38,97,0.30431,0.50051
2012,17-29 y.,Brandenburg,Not Employed,0.40977,59,97,0.31139,0.50815
2012,17-29 y.,Mecklenburg-Western Pomerania,Not Employed,0.34720,42,42,0.20147,0.49293
2012,17-29 y.,Saxony,Full-Time Employment,0.31545,74,248,0.25749,0.37340
2012,17-29 y.,Saxony,Vocational Training,0.10197,31,248,0.06423,0.13971
2012,17-29 y.,Saxony,Not Employed,0.41664,143,248,0.35516,0.47812
2012,17-29 y.,Saxony-Anhalt,Full-Time Employment,0.30146,37,111,0.21570,0.38721
2012,17-29 y.,Saxony-Anhalt,Not Employed,0.46691,74,111,0.37367,0.56014
2012,17-29 y.,Thuringa,Full-Time Employment,0.27603,42,120,0.19571,0.35635
2012,17-29 y.,Thuringa,Not Employed,0.44339,78,120,0.35413,0.53265
2012,30-45 y.,Schleswig-Holstein,Full-Time Employment,0.60108,156,305,0.54604,0.65613
2012,30-45 y.,Schleswig-Holstein,Regular Part-Time Employment,0.19411,82,305,0.14965,0.23857
2012,30-45 y.,Schleswig-Holstein,Not Employed,0.15284,67,305,0.11239,0.19329
2012,30-45 y.,Hamburg,Full-Time Employment,0.67493,85,85,0.57476,0.77510
2012,30-45 y.,Lower Saxony,Full-Time Employment,0.59604,422,854,0.56311,0.62897
2012,30-45 y.,Lower Saxony,Regular Part-Time Employment,0.18085,206,854,0.15502,0.20668
2012,30-45 y.,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.04986,62,854,0.03526,0.06447
2012,30-45 y.,Lower Saxony,Not Employed,0.16711,164,854,0.14208,0.19215
2012,30-45 y.,Bremen,Full-Time Employment,0.67387,32,32,0.50884,0.83890
2012,30-45 y.,North Rhine-Westphalia,Full-Time Employment,0.59267,871,1852,0.57029,0.61505
2012,30-45 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.16289,417,1852,0.14607,0.17971
2012,30-45 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.05981,131,1852,0.04901,0.07062
2012,30-45 y.,North Rhine-Westphalia,Not Employed,0.17875,433,1852,0.16130,0.19621
2012,30-45 y.,Hesse,Full-Time Employment,0.59284,308,641,0.55478,0.63091
2012,30-45 y.,Hesse,Regular Part-Time Employment,0.16759,142,641,0.13866,0.19653
2012,30-45 y.,Hesse,"Marginal, Irregular Part-Time Employment",0.03994,39,641,0.02477,0.05511
2012,30-45 y.,Hesse,Not Employed,0.19506,152,641,0.16436,0.22575
2012,30-45 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.64784,238,445,0.60342,0.69227
2012,30-45 y.,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.12054,103,445,0.09026,0.15083
2012,30-45 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.18175,104,445,0.14588,0.21762
2012,30-45 y.,Baden-Wuerttemberg,Full-Time Employment,0.64540,610,1160,0.61785,0.67294
2012,30-45 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.17311,255,1160,0.15132,0.19489
2012,30-45 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.05203,88,1160,0.03924,0.06481
2012,30-45 y.,Baden-Wuerttemberg,Not Employed,0.12785,207,1160,0.10862,0.14707
2012,30-45 y.,Bavaria,Full-Time Employment,0.61751,735,1473,0.59268,0.64234
2012,30-45 y.,Bavaria,Regular Part-Time Employment,0.18905,379,1473,0.16905,0.20906
2012,30-45 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.04198,99,1473,0.03173,0.05222
2012,30-45 y.,Bavaria,Not Employed,0.14743,260,1473,0.12932,0.16555
2012,30-45 y.,Berlin,Full-Time Employment,0.58612,169,307,0.53093,0.64130
2012,30-45 y.,Berlin,Regular Part-Time Employment,0.16195,71,307,0.12067,0.20322
2012,30-45 y.,Berlin,Not Employed,0.20941,67,307,0.16382,0.25500
2012,30-45 y.,Brandenburg,Full-Time Employment,0.69144,172,283,0.63753,0.74535
2012,30-45 y.,Brandenburg,Regular Part-Time Employment,0.09987,39,283,0.06488,0.13486
2012,30-45 y.,Brandenburg,Not Employed,0.14466,72,283,0.10361,0.18572
2012,30-45 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.67579,96,169,0.60501,0.74657
2012,30-45 y.,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.09457,31,169,0.05032,0.13882
2012,30-45 y.,Mecklenburg-Western Pomerania,Not Employed,0.17203,42,169,0.11496,0.22910
2012,30-45 y.,Saxony,Full-Time Employment,0.63349,326,555,0.59337,0.67362
2012,30-45 y.,Saxony,Regular Part-Time Employment,0.18389,128,555,0.15163,0.21615
2012,30-45 y.,Saxony,Not Employed,0.15425,101,555,0.12417,0.18432
2012,30-45 y.,Saxony-Anhalt,Full-Time Employment,0.66698,180,308,0.61426,0.71970
2012,30-45 y.,Saxony-Anhalt,Regular Part-Time Employment,0.11477,61,308,0.07911,0.15042
2012,30-45 y.,Saxony-Anhalt,Not Employed,0.12331,67,308,0.08653,0.16009
2012,30-45 y.,Thuringa,Full-Time Employment,0.61741,186,304,0.56268,0.67213
2012,30-45 y.,Thuringa,Regular Part-Time Employment,0.17545,63,304,0.13262,0.21828
2012,30-45 y.,Thuringa,Not Employed,0.18375,55,304,0.14014,0.22735
2012,46-65 y.,Schleswig-Holstein,Full-Time Employment,0.45958,131,257,0.39853,0.52063
2012,46-65 y.,Schleswig-Holstein,Regular Part-Time Employment,0.14303,56,257,0.10015,0.18592
2012,46-65 y.,Schleswig-Holstein,Not Employed,0.33220,70,257,0.27450,0.38990
2012,46-65 y.,Hamburg,Full-Time Employment,0.60365,62,62,0.48090,0.72640
2012,46-65 y.,Lower Saxony,Full-Time Employment,0.53478,404,839,0.50101,0.56855
2012,46-65 y.,Lower Saxony,Regular Part-Time Employment,0.16251,145,839,0.13753,0.18749
2012,46-65 y.,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.05294,56,839,0.03778,0.06810
2012,46-65 y.,Lower Saxony,Not Employed,0.24957,234,839,0.22027,0.27887
2012,46-65 y.,North Rhine-Westphalia,Full-Time Employment,0.50132,920,1843,0.47849,0.52415
2012,46-65 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.15229,331,1843,0.13588,0.16870
2012,46-65 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.06529,117,1843,0.05401,0.07657
2012,46-65 y.,North Rhine-Westphalia,Not Employed,0.28040,475,1843,0.25989,0.30091
2012,46-65 y.,Hesse,Full-Time Employment,0.53765,364,705,0.50082,0.57448
2012,46-65 y.,Hesse,Regular Part-Time Employment,0.14405,123,705,0.11811,0.16999
2012,46-65 y.,Hesse,"Marginal, Irregular Part-Time Employment",0.05218,38,705,0.03575,0.06861
2012,46-65 y.,Hesse,Not Employed,0.26612,180,705,0.23347,0.29876
2012,46-65 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.48741,280,551,0.44564,0.52919
2012,46-65 y.,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.16608,107,551,0.13497,0.19718
2012,46-65 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.30995,164,551,0.27130,0.34860
2012,46-65 y.,Baden-Wuerttemberg,Full-Time Employment,0.55314,573,1095,0.52368,0.58260
2012,46-65 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.16113,204,1095,0.13934,0.18291
2012,46-65 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04143,60,1095,0.02962,0.05324
2012,46-65 y.,Baden-Wuerttemberg,Not Employed,0.24081,258,1095,0.21547,0.26615
2012,46-65 y.,Bavaria,Full-Time Employment,0.51510,741,1463,0.48948,0.54072
2012,46-65 y.,Bavaria,Regular Part-Time Employment,0.16178,257,1463,0.14290,0.18065
2012,46-65 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.06591,98,1463,0.05319,0.07863
2012,46-65 y.,Bavaria,Not Employed,0.25527,367,1463,0.23292,0.27762
2012,46-65 y.,Berlin,Full-Time Employment,0.54036,185,333,0.48675,0.59397
2012,46-65 y.,Berlin,Regular Part-Time Employment,0.11163,47,333,0.07776,0.14550
2012,46-65 y.,Berlin,Not Employed,0.30370,101,333,0.25424,0.35317
2012,46-65 y.,Brandenburg,Full-Time Employment,0.50523,208,405,0.45648,0.55398
2012,46-65 y.,Brandenburg,Regular Part-Time Employment,0.13537,57,405,0.10201,0.16873
2012,46-65 y.,Brandenburg,Not Employed,0.32322,140,405,0.27761,0.36883
2012,46-65 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.45717,125,201,0.38812,0.52621
2012,46-65 y.,Mecklenburg-Western Pomerania,Not Employed,0.33142,76,201,0.26619,0.39666
2012,46-65 y.,Saxony,Full-Time Employment,0.54998,334,601,0.51017,0.58978
2012,46-65 y.,Saxony,Regular Part-Time Employment,0.12428,92,601,0.09788,0.15068
2012,46-65 y.,Saxony,Not Employed,0.27164,175,601,0.23605,0.30723
2012,46-65 y.,Saxony-Anhalt,Full-Time Employment,0.45367,187,351,0.40151,0.50583
2012,46-65 y.,Saxony-Anhalt,Regular Part-Time Employment,0.13325,42,351,0.09765,0.16886
2012,46-65 y.,Saxony-Anhalt,Not Employed,0.35653,122,351,0.30635,0.40671
2012,46-65 y.,Thuringa,Full-Time Employment,0.53410,196,365,0.48285,0.58534
2012,46-65 y.,Thuringa,Regular Part-Time Employment,0.10695,47,365,0.07520,0.13870
2012,46-65 y.,Thuringa,Not Employed,0.31934,122,365,0.27145,0.36724
2012,66 and older,Schleswig-Holstein,Not Employed,0.93874,174,174,0.90300,0.97447
2012,66 and older,Hamburg,Not Employed,0.97995,95,95,0.95161,1.00829
2012,66 and older,Lower Saxony,Not Employed,0.94754,489,489,0.92776,0.96732
2012,66 and older,Bremen,Not Employed,0.96999,31,31,0.90893,1.03104
2012,66 and older,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.03561,33,949,0.02381,0.04740
2012,66 and older,North Rhine-Westphalia,Not Employed,0.93089,916,949,0.91474,0.94704
2012,66 and older,Hesse,Not Employed,0.95274,286,286,0.92810,0.97738
2012,66 and older,"Rhineland-Palatinate, Saarland",Not Employed,0.94913,280,280,0.92335,0.97492
2012,66 and older,Baden-Wuerttemberg,Not Employed,0.94928,547,547,0.93087,0.96768
2012,66 and older,Bavaria,"Marginal, Irregular Part-Time Employment",0.03462,31,779,0.02178,0.04747
2012,66 and older,Bavaria,Not Employed,0.93681,748,779,0.91972,0.95391
2012,66 and older,Berlin,Not Employed,0.93865,201,201,0.90539,0.97191
2012,66 and older,Brandenburg,Not Employed,0.99441,245,245,0.98506,1.00377
2012,66 and older,Mecklenburg-Western Pomerania,Not Employed,0.96129,129,129,0.92788,0.99471
2012,66 and older,Saxony,Not Employed,0.97403,357,357,0.95751,0.99055
2012,66 and older,Saxony-Anhalt,Not Employed,0.98473,204,204,0.96786,1.00160
2012,66 and older,Thuringa,Not Employed,0.98264,218,218,0.96527,1.00002
2013,17-29 y.,Schleswig-Holstein,Full-Time Employment,0.25252,36,146,0.18180,0.32324
2013,17-29 y.,Schleswig-Holstein,Not Employed,0.39807,110,146,0.31839,0.47774
2013,17-29 y.,Hamburg,Not Employed,0.36914,39,39,0.21571,0.52258
2013,17-29 y.,Lower Saxony,Full-Time Employment,0.31664,134,550,0.27772,0.35555
2013,17-29 y.,Lower Saxony,Vocational Training,0.16383,89,550,0.13287,0.19479
2013,17-29 y.,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.10358,68,550,0.07809,0.12907
2013,17-29 y.,Lower Saxony,Not Employed,0.33147,259,550,0.29209,0.37084
2013,17-29 y.,Bremen,Not Employed,0.72626,35,35,0.57639,0.87614
2013,17-29 y.,North Rhine-Westphalia,Full-Time Employment,0.26353,254,1239,0.23899,0.28807
2013,17-29 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.05659,71,1239,0.04372,0.06946
2013,17-29 y.,North Rhine-Westphalia,Vocational Training,0.15095,172,1239,0.13101,0.17090
2013,17-29 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.12030,144,1239,0.10218,0.13842
2013,17-29 y.,North Rhine-Westphalia,Not Employed,0.40761,598,1239,0.38024,0.43499
2013,17-29 y.,Hesse,Full-Time Employment,0.30803,88,370,0.26093,0.35514
2013,17-29 y.,Hesse,Vocational Training,0.12222,51,370,0.08880,0.15564
2013,17-29 y.,Hesse,"Marginal, Irregular Part-Time Employment",0.14139,54,370,0.10584,0.17694
2013,17-29 y.,Hesse,Not Employed,0.38347,177,370,0.33386,0.43308
2013,17-29 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.36684,97,332,0.31492,0.41876
2013,17-29 y.,"Rhineland-Palatinate, Saarland",Vocational Training,0.13999,59,332,0.10261,0.17737
2013,17-29 y.,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.10735,40,332,0.07400,0.14070
2013,17-29 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.35475,136,332,0.30321,0.40630
2013,17-29 y.,Baden-Wuerttemberg,Full-Time Employment,0.36565,201,674,0.32927,0.40204
2013,17-29 y.,Baden-Wuerttemberg,Vocational Training,0.14807,119,674,0.12123,0.17490
2013,17-29 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.11477,78,674,0.09069,0.13885
2013,17-29 y.,Baden-Wuerttemberg,Not Employed,0.32513,276,674,0.28974,0.36053
2013,17-29 y.,Bavaria,Full-Time Employment,0.39483,273,914,0.36313,0.42654
2013,17-29 y.,Bavaria,Regular Part-Time Employment,0.07943,46,914,0.06189,0.09697
2013,17-29 y.,Bavaria,Vocational Training,0.10246,128,914,0.08279,0.12213
2013,17-29 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.07665,99,914,0.05939,0.09391
2013,17-29 y.,Bavaria,Not Employed,0.34585,368,914,0.31500,0.37671
2013,17-29 y.,Berlin,Full-Time Employment,0.22052,34,137,0.15084,0.29020
2013,17-29 y.,Berlin,Not Employed,0.42083,103,137,0.33786,0.50381
2013,17-29 y.,Brandenburg,Vocational Training,0.15654,32,103,0.08602,0.22706
2013,17-29 y.,Brandenburg,Not Employed,0.39268,71,103,0.29791,0.48745
2013,17-29 y.,Mecklenburg-Western Pomerania,Not Employed,0.42999,43,43,0.28026,0.57972
2013,17-29 y.,Saxony,Full-Time Employment,0.40759,78,224,0.34309,0.47208
2013,17-29 y.,Saxony,Vocational Training,0.12781,36,224,0.08399,0.17163
2013,17-29 y.,Saxony,Not Employed,0.30070,110,224,0.24051,0.36088
2013,17-29 y.,Saxony-Anhalt,Full-Time Employment,0.26618,34,120,0.18677,0.34559
2013,17-29 y.,Saxony-Anhalt,Not Employed,0.46432,86,120,0.37471,0.55392
2013,17-29 y.,Thuringa,Full-Time Employment,0.38039,43,105,0.28709,0.47370
2013,17-29 y.,Thuringa,Not Employed,0.32889,62,105,0.23860,0.41918
2013,30-45 y.,Schleswig-Holstein,Full-Time Employment,0.51641,169,348,0.46383,0.56899
2013,30-45 y.,Schleswig-Holstein,Regular Part-Time Employment,0.18192,84,348,0.14133,0.22251
2013,30-45 y.,Schleswig-Holstein,Not Employed,0.22814,95,348,0.18398,0.27229
2013,30-45 y.,Hamburg,Full-Time Employment,0.69095,109,188,0.62471,0.75718
2013,30-45 y.,Hamburg,Regular Part-Time Employment,0.10897,35,188,0.06431,0.15363
2013,30-45 y.,Hamburg,Not Employed,0.12153,44,188,0.07470,0.16836
2013,30-45 y.,Lower Saxony,Full-Time Employment,0.55421,453,924,0.52214,0.58627
2013,30-45 y.,Lower Saxony,Regular Part-Time Employment,0.19276,196,924,0.16732,0.21821
2013,30-45 y.,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.06119,75,924,0.04573,0.07665
2013,30-45 y.,Lower Saxony,Not Employed,0.18844,200,924,0.16321,0.21367
2013,30-45 y.,Bremen,Full-Time Employment,0.57306,37,37,0.41148,0.73464
2013,30-45 y.,North Rhine-Westphalia,Full-Time Employment,0.57715,1041,2220,0.55659,0.59770
2013,30-45 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.15796,451,2220,0.14279,0.17314
2013,30-45 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.06222,186,2220,0.05217,0.07227
2013,30-45 y.,North Rhine-Westphalia,Not Employed,0.19077,542,2220,0.17442,0.20712
2013,30-45 y.,Hesse,Full-Time Employment,0.60091,352,747,0.56577,0.63605
2013,30-45 y.,Hesse,Regular Part-Time Employment,0.16628,178,747,0.13956,0.19300
2013,30-45 y.,Hesse,"Marginal, Irregular Part-Time Employment",0.05473,53,747,0.03841,0.07105
2013,30-45 y.,Hesse,Not Employed,0.16564,164,747,0.13896,0.19231
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.61390,290,563,0.57365,0.65415
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.13232,111,563,0.10430,0.16033
2013,30-45 y.,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.07405,48,563,0.05240,0.09569
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.16687,114,563,0.13604,0.19769
2013,30-45 y.,Baden-Wuerttemberg,Full-Time Employment,0.59195,722,1391,0.56611,0.61779
2013,30-45 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.19923,312,1391,0.17823,0.22022
2013,30-45 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04336,95,1391,0.03265,0.05407
2013,30-45 y.,Baden-Wuerttemberg,Not Employed,0.15748,262,1391,0.13833,0.17663
2013,30-45 y.,Bavaria,Full-Time Employment,0.61833,867,1675,0.59506,0.64160
2013,30-45 y.,Bavaria,Regular Part-Time Employment,0.18225,414,1675,0.16376,0.20074
2013,30-45 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.05157,111,1675,0.04097,0.06216
2013,30-45 y.,Bavaria,Not Employed,0.14441,283,1675,0.12757,0.16125
2013,30-45 y.,Berlin,Full-Time Employment,0.53335,180,374,0.48272,0.58398
2013,30-45 y.,Berlin,Regular Part-Time Employment,0.18015,94,374,0.14115,0.21915
2013,30-45 y.,Berlin,Not Employed,0.23367,100,374,0.19073,0.27662
2013,30-45 y.,Brandenburg,Full-Time Employment,0.69640,171,284,0.64283,0.74998
2013,30-45 y.,Brandenburg,Regular Part-Time Employment,0.08965,42,284,0.05637,0.12294
2013,30-45 y.,Brandenburg,Not Employed,0.16937,71,284,0.12567,0.21307
2013,30-45 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.65759,87,163,0.58451,0.73066
2013,30-45 y.,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.15664,41,163,0.10067,0.21262
2013,30-45 y.,Mecklenburg-Western Pomerania,Not Employed,0.13984,35,163,0.08643,0.19325
2013,30-45 y.,Saxony,Full-Time Employment,0.63647,326,558,0.59652,0.67642
2013,30-45 y.,Saxony,Regular Part-Time Employment,0.17921,126,558,0.14736,0.21106
2013,30-45 y.,Saxony,Not Employed,0.16345,106,558,0.13274,0.19416
