"plh0108","year","bula_h","regtyp","n","percent","lowerconfidence_percent","upperconfidence_percent"
"2 Wichtig","2007","Hessen","Laendlicher Raum","","","",""
"2 Wichtig","2007","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"2 Wichtig","2007","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"2 Wichtig","2007","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"2 Wichtig","2007","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"2 Wichtig","2007","Bayern","Staedtischer Raum","","","",""
"2 Wichtig","2007","Bayern","Laendlicher Raum","","","",""
"2 Wichtig","2007","Saarland","Staedtischer Raum","","","",""
"2 Wichtig","2007","Saarland","Laendlicher Raum","","","",""
"2 Wichtig","2007","Berlin","Staedtischer Raum","","","",""
"2 Wichtig","2007","Berlin","Laendlicher Raum","","","",""
"2 Wichtig","2007","Brandenburg","Staedtischer Raum","","","",""
"2 Wichtig","2007","Brandenburg","Laendlicher Raum","","","",""
"2 Wichtig","2007","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"2 Wichtig","2007","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"2 Wichtig","2007","Sachsen","Staedtischer Raum","","","",""
"2 Wichtig","2007","Sachsen","Laendlicher Raum","","","",""
"2 Wichtig","2007","Sachsen-Anhalt","Staedtischer Raum","","","",""
"2 Wichtig","2007","Sachsen-Anhalt","Laendlicher Raum","","","",""
"2 Wichtig","2007","Thueringen","Staedtischer Raum","","","",""
"2 Wichtig","2007","Thueringen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2007","Schleswig-Holstein","Staedtischer Raum","","","",""
"3 Weniger wichtig","2007","Schleswig-Holstein","Laendlicher Raum","","","",""
"3 Weniger wichtig","2007","Hamburg","Staedtischer Raum","","","",""
"3 Weniger wichtig","2007","Hamburg","Laendlicher Raum","","","",""
"3 Weniger wichtig","2007","Niedersachsen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2007","Niedersachsen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2007","Bremen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2007","Bremen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2007","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2007","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2007","Hessen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2007","Hessen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2007","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"3 Weniger wichtig","2007","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"3 Weniger wichtig","2007","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"3 Weniger wichtig","2007","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"3 Weniger wichtig","2007","Bayern","Staedtischer Raum","","","",""
"3 Weniger wichtig","2007","Bayern","Laendlicher Raum","","","",""
"3 Weniger wichtig","2007","Saarland","Staedtischer Raum","","","",""
"3 Weniger wichtig","2007","Saarland","Laendlicher Raum","","","",""
"3 Weniger wichtig","2007","Berlin","Staedtischer Raum","","","",""
"3 Weniger wichtig","2007","Berlin","Laendlicher Raum","","","",""
"3 Weniger wichtig","2007","Brandenburg","Staedtischer Raum","","","",""
"3 Weniger wichtig","2007","Brandenburg","Laendlicher Raum","","","",""
"3 Weniger wichtig","2007","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"3 Weniger wichtig","2007","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"3 Weniger wichtig","2007","Sachsen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2007","Sachsen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2007","Sachsen-Anhalt","Staedtischer Raum","","","",""
"3 Weniger wichtig","2007","Sachsen-Anhalt","Laendlicher Raum","","","",""
"3 Weniger wichtig","2007","Thueringen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2007","Thueringen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2007","Schleswig-Holstein","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2007","Schleswig-Holstein","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2007","Hamburg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2007","Hamburg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2007","Niedersachsen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2007","Niedersachsen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2007","Bremen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2007","Bremen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2007","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2007","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2007","Hessen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2007","Hessen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2007","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2007","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2007","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2007","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2007","Bayern","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2007","Bayern","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2007","Saarland","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2007","Saarland","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2007","Berlin","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2007","Berlin","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2007","Brandenburg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2007","Brandenburg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2007","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2007","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2007","Sachsen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2007","Sachsen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2007","Sachsen-Anhalt","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2007","Sachsen-Anhalt","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2007","Thueringen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2007","Thueringen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2008","Schleswig-Holstein","Staedtischer Raum","32","0.166308965078141","0.117546631846377","0.215071298309905"
"1 Sehr wichtig","2008","Schleswig-Holstein","Laendlicher Raum","62","0.190368657172319","0.14748798992272","0.233249324421917"
"1 Sehr wichtig","2008","Hamburg","Staedtischer Raum","33","0.0924014032989714","0.0582982609516891","0.126504545646254"
"1 Sehr wichtig","2008","Hamburg","Laendlicher Raum","","","",""
"1 Sehr wichtig","2008","Niedersachsen","Staedtischer Raum","193","0.201016218692694","0.173686031974657","0.228346405410732"
"1 Sehr wichtig","2008","Niedersachsen","Laendlicher Raum","267","0.27580046951838","0.246586211191007","0.305014727845753"
"1 Sehr wichtig","2008","Bremen","Staedtischer Raum","31","0.300098437528525","0.223355546438218","0.376841328618832"
"1 Sehr wichtig","2008","Bremen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2008","Nordrhein-Westfalen","Staedtischer Raum","726","0.165287505616578","0.153496248351635","0.177078762881521"
"1 Sehr wichtig","2008","Nordrhein-Westfalen","Laendlicher Raum","21","","",""
"1 Sehr wichtig","2008","Hessen","Staedtischer Raum","163","0.134836863327246","0.114495166068454","0.155178560586038"
"1 Sehr wichtig","2008","Hessen","Laendlicher Raum","52","0.221473381117045","0.16647833954685","0.276468422687239"
"1 Sehr wichtig","2008","Rheinland-Pfalz,Saarland","Staedtischer Raum","248","0.301440610492935","0.270013193519835","0.332868027466035"
"1 Sehr wichtig","2008","Rheinland-Pfalz,Saarland","Laendlicher Raum","86","0.258601947308542","0.206276425623049","0.310927468994036"
"1 Sehr wichtig","2008","Baden-Wuerttemberg","Staedtischer Raum","481","0.202306022670625","0.185217848714068","0.219394196627182"
"1 Sehr wichtig","2008","Baden-Wuerttemberg","Laendlicher Raum","51","0.231443454060347","0.17506810744971","0.287818800670983"
"1 Sehr wichtig","2008","Bayern","Staedtischer Raum","259","0.189156351172213","0.167532061915358","0.210780640429068"
"1 Sehr wichtig","2008","Bayern","Laendlicher Raum","345","0.215071979707701","0.194075398431528","0.236068560983875"
"1 Sehr wichtig","2008","Saarland","Staedtischer Raum","","","",""
"1 Sehr wichtig","2008","Saarland","Laendlicher Raum","","","",""
"1 Sehr wichtig","2008","Berlin","Staedtischer Raum","65","0.0549518215776243","0.0382597744899283","0.0716438686653204"
"1 Sehr wichtig","2008","Berlin","Laendlicher Raum","","","",""
"1 Sehr wichtig","2008","Brandenburg","Staedtischer Raum","6","","",""
"1 Sehr wichtig","2008","Brandenburg","Laendlicher Raum","139","0.148872719240583","0.123380244468675","0.174365194012492"
"1 Sehr wichtig","2008","Mecklenburg-Vorpommern","Staedtischer Raum","4","","",""
"1 Sehr wichtig","2008","Mecklenburg-Vorpommern","Laendlicher Raum","104","0.231793144871824","0.191627518339161","0.271958771404488"
"1 Sehr wichtig","2008","Sachsen","Staedtischer Raum","90","0.0981120466326607","0.0764441742743188","0.119779918991003"
"1 Sehr wichtig","2008","Sachsen","Laendlicher Raum","141","0.186919448284585","0.15791514834385","0.21592374822532"
"1 Sehr wichtig","2008","Sachsen-Anhalt","Staedtischer Raum","24","","",""
"1 Sehr wichtig","2008","Sachsen-Anhalt","Laendlicher Raum","122","0.198946771298845","0.168162351885009","0.229731190712682"
"1 Sehr wichtig","2008","Thueringen","Staedtischer Raum","34","0.0892804997957237","0.054620221831035","0.123940777760412"
"1 Sehr wichtig","2008","Thueringen","Laendlicher Raum","142","0.200005828587007","0.16834060264422","0.231671054529794"
"2 Wichtig","2008","Schleswig-Holstein","Staedtischer Raum","67","0.2561770997132","0.199012257827438","0.313341941598963"
"2 Wichtig","2008","Schleswig-Holstein","Laendlicher Raum","135","0.439060749722466","0.384855621341899","0.493265878103033"
"2 Wichtig","2008","Hamburg","Staedtischer Raum","70","0.206247066751533","0.158599056616291","0.253895076886774"
"2 Wichtig","2008","Hamburg","Laendlicher Raum","","","",""
"2 Wichtig","2008","Niedersachsen","Staedtischer Raum","310","0.332131334218399","0.300012592241277","0.364250076195522"
"2 Wichtig","2008","Niedersachsen","Laendlicher Raum","365","0.388330680893042","0.356472025237868","0.420189336548215"
"2 Wichtig","2008","Bremen","Staedtischer Raum","29","","",""
"2 Wichtig","2008","Bremen","Laendlicher Raum","","","",""
"2 Wichtig","2008","Nordrhein-Westfalen","Staedtischer Raum","1301","0.313096834951121","0.298375108541473","0.327818561360768"
"2 Wichtig","2008","Nordrhein-Westfalen","Laendlicher Raum","43","0.30949760244815","0.219340770165199","0.399654434731101"
"2 Wichtig","2008","Hessen","Staedtischer Raum","414","0.364479945629905","0.335816043564198","0.393143847695612"
"2 Wichtig","2008","Hessen","Laendlicher Raum","88","0.363367662219496","0.299667062889741","0.427068261549252"
"2 Wichtig","2008","Rheinland-Pfalz,Saarland","Staedtischer Raum","305","0.318760511853661","0.286845992740207","0.350675030967115"
"2 Wichtig","2008","Rheinland-Pfalz,Saarland","Laendlicher Raum","112","0.410362361908015","0.351579827010298","0.469144896805731"
"2 Wichtig","2008","Baden-Wuerttemberg","Staedtischer Raum","794","0.368375904307846","0.347857289143852","0.38889451947184"
"2 Wichtig","2008","Baden-Wuerttemberg","Laendlicher Raum","98","0.437935245735121","0.371617922723579","0.504252568746663"
"2 Wichtig","2008","Bayern","Staedtischer Raum","449","0.313357512671326","0.287745234472204","0.338969790870448"
"2 Wichtig","2008","Bayern","Laendlicher Raum","603","0.394248844734725","0.369275650506546","0.419222038962904"
"2 Wichtig","2008","Saarland","Staedtischer Raum","","","",""
"2 Wichtig","2008","Saarland","Laendlicher Raum","","","",""
"2 Wichtig","2008","Berlin","Staedtischer Raum","125","0.151260989786711","0.125016258482779","0.177505721090644"
"2 Wichtig","2008","Berlin","Laendlicher Raum","","","",""
"2 Wichtig","2008","Brandenburg","Staedtischer Raum","9","","",""
"2 Wichtig","2008","Brandenburg","Laendlicher Raum","229","0.313424487207717","0.280203097243182","0.346645877172251"
"2 Wichtig","2008","Mecklenburg-Vorpommern","Staedtischer Raum","11","","",""
"2 Wichtig","2008","Mecklenburg-Vorpommern","Laendlicher Raum","129","0.271775559339234","0.229430476466237","0.31412064221223"
"2 Wichtig","2008","Sachsen","Staedtischer Raum","151","0.164131563811963","0.13715144706875","0.191111680555175"
"2 Wichtig","2008","Sachsen","Laendlicher Raum","200","0.257483859859544","0.22495294249758","0.290014777221508"
"2 Wichtig","2008","Sachsen-Anhalt","Staedtischer Raum","29","","",""
"2 Wichtig","2008","Sachsen-Anhalt","Laendlicher Raum","225","0.309984425832094","0.274320330178113","0.345648521486074"
"2 Wichtig","2008","Thueringen","Staedtischer Raum","69","0.185123345777977","0.137912916408977","0.232333775146977"
"2 Wichtig","2008","Thueringen","Laendlicher Raum","216","0.348624285855971","0.310900744700424","0.386347827011518"
"3 Weniger wichtig","2008","Schleswig-Holstein","Staedtischer Raum","84","0.41428012921465","0.349771752671084","0.478788505758217"
"3 Weniger wichtig","2008","Schleswig-Holstein","Laendlicher Raum","84","0.253964349990983","0.206421378259492","0.301507321722473"
"3 Weniger wichtig","2008","Hamburg","Staedtischer Raum","103","0.396496939968443","0.338890920784485","0.454102959152401"
"3 Weniger wichtig","2008","Hamburg","Laendlicher Raum","","","",""
"3 Weniger wichtig","2008","Niedersachsen","Staedtischer Raum","214","0.280722522039851","0.250078559217187","0.311366484862516"
"3 Weniger wichtig","2008","Niedersachsen","Laendlicher Raum","197","0.240421554927944","0.212487031793312","0.268356078062576"
"3 Weniger wichtig","2008","Bremen","Staedtischer Raum","55","0.338023118387841","0.258812679288772","0.417233557486911"
"3 Weniger wichtig","2008","Bremen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2008","Nordrhein-Westfalen","Staedtischer Raum","1231","0.340203274534626","0.325163339244386","0.355243209824866"
"3 Weniger wichtig","2008","Nordrhein-Westfalen","Laendlicher Raum","24","","",""
"3 Weniger wichtig","2008","Hessen","Staedtischer Raum","351","0.333529747619509","0.305450107658482","0.361609387580536"
"3 Weniger wichtig","2008","Hessen","Laendlicher Raum","58","0.29107044205397","0.230907837645027","0.351233046462913"
"3 Weniger wichtig","2008","Rheinland-Pfalz,Saarland","Staedtischer Raum","184","0.245827545104491","0.216338769179827","0.275316321029155"
"3 Weniger wichtig","2008","Rheinland-Pfalz,Saarland","Laendlicher Raum","56","0.251484748970135","0.199637215072279","0.303332282867991"
"3 Weniger wichtig","2008","Baden-Wuerttemberg","Staedtischer Raum","607","0.292801465231981","0.273444806518302","0.312158123945659"
"3 Weniger wichtig","2008","Baden-Wuerttemberg","Laendlicher Raum","47","0.235706885406659","0.178972680978976","0.292441089834343"
"3 Weniger wichtig","2008","Bayern","Staedtischer Raum","383","0.343291944951893","0.317075077599349","0.369508812304437"
"3 Weniger wichtig","2008","Bayern","Laendlicher Raum","389","0.282851956662675","0.259836173502735","0.305867739822616"
"3 Weniger wichtig","2008","Saarland","Staedtischer Raum","","","",""
"3 Weniger wichtig","2008","Saarland","Laendlicher Raum","","","",""
"3 Weniger wichtig","2008","Berlin","Staedtischer Raum","264","0.392796933622784","0.357024984672309","0.428568882573259"
"3 Weniger wichtig","2008","Berlin","Laendlicher Raum","","","",""
"3 Weniger wichtig","2008","Brandenburg","Staedtischer Raum","29","","",""
"3 Weniger wichtig","2008","Brandenburg","Laendlicher Raum","246","0.333596707898322","0.299830162791737","0.367363253004907"
"3 Weniger wichtig","2008","Mecklenburg-Vorpommern","Staedtischer Raum","23","","",""
"3 Weniger wichtig","2008","Mecklenburg-Vorpommern","Laendlicher Raum","125","0.28972123695199","0.246542519032339","0.332899954871641"
"3 Weniger wichtig","2008","Sachsen","Staedtischer Raum","248","0.354084313768469","0.319248972659256","0.388919654877682"
"3 Weniger wichtig","2008","Sachsen","Laendlicher Raum","210","0.312684338750993","0.278193834761576","0.34717484274041"
"3 Weniger wichtig","2008","Sachsen-Anhalt","Staedtischer Raum","69","0.435466895434675","0.358640513776196","0.512293277093154"
"3 Weniger wichtig","2008","Sachsen-Anhalt","Laendlicher Raum","205","0.280500812611744","0.245857927960091","0.315143697263396"
"3 Weniger wichtig","2008","Thueringen","Staedtischer Raum","89","0.363844117825824","0.305364992299169","0.422323243352479"
"3 Weniger wichtig","2008","Thueringen","Laendlicher Raum","170","0.286119489980005","0.250342455666628","0.321896524293383"
"4 Ganz unwichtig","2008","Schleswig-Holstein","Staedtischer Raum","41","0.163233805994009","0.114835384403845","0.211632227584172"
"4 Ganz unwichtig","2008","Schleswig-Holstein","Laendlicher Raum","41","0.116606243114232","0.0815505773381504","0.151661908890314"
"4 Ganz unwichtig","2008","Hamburg","Staedtischer Raum","71","0.304854589981053","0.250642967493781","0.359066212468325"
"4 Ganz unwichtig","2008","Hamburg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2008","Niedersachsen","Staedtischer Raum","109","0.186129925049055","0.159587309984999","0.212672540113111"
"4 Ganz unwichtig","2008","Niedersachsen","Laendlicher Raum","70","0.0954472946606342","0.0762399647832814","0.114654624537987"
"4 Ganz unwichtig","2008","Bremen","Staedtischer Raum","22","","",""
"4 Ganz unwichtig","2008","Bremen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2008","Nordrhein-Westfalen","Staedtischer Raum","554","0.181412384897675","0.169179251932368","0.193645517862982"
"4 Ganz unwichtig","2008","Nordrhein-Westfalen","Laendlicher Raum","13","","",""
"4 Ganz unwichtig","2008","Hessen","Staedtischer Raum","155","0.167153443423339","0.144931910044736","0.189374976801943"
"4 Ganz unwichtig","2008","Hessen","Laendlicher Raum","21","","",""
"4 Ganz unwichtig","2008","Rheinland-Pfalz,Saarland","Staedtischer Raum","82","0.133971332548913","0.110643294613586","0.15729937048424"
"4 Ganz unwichtig","2008","Rheinland-Pfalz,Saarland","Laendlicher Raum","15","","",""
"4 Ganz unwichtig","2008","Baden-Wuerttemberg","Staedtischer Raum","241","0.136516607789548","0.121911901328113","0.151121314250984"
"4 Ganz unwichtig","2008","Baden-Wuerttemberg","Laendlicher Raum","19","","",""
"4 Ganz unwichtig","2008","Bayern","Staedtischer Raum","169","0.154194191204567","0.134253869675623","0.174134512733512"
"4 Ganz unwichtig","2008","Bayern","Laendlicher Raum","134","0.107827218894898","0.0919771760203277","0.123677261769469"
"4 Ganz unwichtig","2008","Saarland","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2008","Saarland","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2008","Berlin","Staedtischer Raum","262","0.40099025501288","0.365091826864107","0.436888683161654"
"4 Ganz unwichtig","2008","Berlin","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2008","Brandenburg","Staedtischer Raum","24","","",""
