"ple0055","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"9","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"9","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"9","2010","2","Städtischer Raum","","","",""
"9","2010","2","Ländlicher Raum","","","",""
"9","2010","3","Städtischer Raum","","","",""
"9","2010","3","Ländlicher Raum","","","",""
"9","2010","4","Städtischer Raum","","","",""
"9","2010","4","Ländlicher Raum","","","",""
"9","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"9","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"10","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"10","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"10","2010","2","Städtischer Raum","1","","",""
"10","2010","2","Ländlicher Raum","","","",""
"10","2010","3","Städtischer Raum","1","","",""
"10","2010","3","Ländlicher Raum","","","",""
"10","2010","4","Städtischer Raum","","","",""
"10","2010","4","Ländlicher Raum","","","",""
"10","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"10","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"11","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"11","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"11","2010","2","Städtischer Raum","","","",""
"11","2010","2","Ländlicher Raum","","","",""
"11","2010","3","Städtischer Raum","","","",""
"11","2010","3","Ländlicher Raum","","","",""
"11","2010","4","Städtischer Raum","","","",""
"11","2010","4","Ländlicher Raum","","","",""
"11","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"11","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"12","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"12","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"12","2010","2","Städtischer Raum","","","",""
"12","2010","2","Ländlicher Raum","","","",""
"12","2010","3","Städtischer Raum","","","",""
"12","2010","3","Ländlicher Raum","","","",""
"12","2010","4","Städtischer Raum","","","",""
"12","2010","4","Ländlicher Raum","","","",""
"12","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"12","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"13","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"13","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"13","2010","2","Städtischer Raum","","","",""
"13","2010","2","Ländlicher Raum","","","",""
"13","2010","3","Städtischer Raum","","","",""
"13","2010","3","Ländlicher Raum","","","",""
"13","2010","4","Städtischer Raum","1","","",""
"13","2010","4","Ländlicher Raum","","","",""
"13","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"13","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"14","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"14","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"14","2010","2","Städtischer Raum","","","",""
"14","2010","2","Ländlicher Raum","","","",""
"14","2010","3","Städtischer Raum","","","",""
"14","2010","3","Ländlicher Raum","","","",""
"14","2010","4","Städtischer Raum","","","",""
"14","2010","4","Ländlicher Raum","","","",""
"14","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"14","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"15","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"15","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"15","2010","2","Städtischer Raum","","","",""
"15","2010","2","Ländlicher Raum","","","",""
"15","2010","3","Städtischer Raum","1","","",""
"15","2010","3","Ländlicher Raum","","","",""
"15","2010","4","Städtischer Raum","","","",""
"15","2010","4","Ländlicher Raum","","","",""
"15","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"15","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"16","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"16","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"16","2010","2","Städtischer Raum","","","",""
"16","2010","2","Ländlicher Raum","","","",""
"16","2010","3","Städtischer Raum","","","",""
"16","2010","3","Ländlicher Raum","","","",""
"16","2010","4","Städtischer Raum","","","",""
"16","2010","4","Ländlicher Raum","","","",""
"16","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"16","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"17","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"17","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"17","2010","2","Städtischer Raum","","","",""
"17","2010","2","Ländlicher Raum","","","",""
"17","2010","3","Städtischer Raum","","","",""
"17","2010","3","Ländlicher Raum","","","",""
"17","2010","4","Städtischer Raum","","","",""
"17","2010","4","Ländlicher Raum","","","",""
"17","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"17","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"18","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"18","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"18","2010","2","Städtischer Raum","","","",""
"18","2010","2","Ländlicher Raum","","","",""
"18","2010","3","Städtischer Raum","","","",""
"18","2010","3","Ländlicher Raum","","","",""
"18","2010","4","Städtischer Raum","","","",""
"18","2010","4","Ländlicher Raum","","","",""
"18","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"18","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"19","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"19","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"19","2010","2","Städtischer Raum","","","",""
"19","2010","2","Ländlicher Raum","","","",""
"19","2010","3","Städtischer Raum","","","",""
"19","2010","3","Ländlicher Raum","","","",""
"19","2010","4","Städtischer Raum","","","",""
"19","2010","4","Ländlicher Raum","","","",""
"19","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"19","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"20","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"20","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"20","2010","2","Städtischer Raum","1","","",""
"20","2010","2","Ländlicher Raum","","","",""
"20","2010","3","Städtischer Raum","","","",""
"20","2010","3","Ländlicher Raum","","","",""
"20","2010","4","Städtischer Raum","","","",""
"20","2010","4","Ländlicher Raum","","","",""
"20","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"20","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"21","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"21","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"21","2010","2","Städtischer Raum","","","",""
"21","2010","2","Ländlicher Raum","","","",""
"21","2010","3","Städtischer Raum","","","",""
"21","2010","3","Ländlicher Raum","","","",""
"21","2010","4","Städtischer Raum","","","",""
"21","2010","4","Ländlicher Raum","","","",""
"21","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"21","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"22","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"22","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"22","2010","2","Städtischer Raum","","","",""
"22","2010","2","Ländlicher Raum","","","",""
"22","2010","3","Städtischer Raum","","","",""
"22","2010","3","Ländlicher Raum","","","",""
"22","2010","4","Städtischer Raum","","","",""
"22","2010","4","Ländlicher Raum","","","",""
"22","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"22","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"23","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"23","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"23","2010","2","Städtischer Raum","","","",""
"23","2010","2","Ländlicher Raum","","","",""
"23","2010","3","Städtischer Raum","","","",""
"23","2010","3","Ländlicher Raum","","","",""
"23","2010","4","Städtischer Raum","","","",""
"23","2010","4","Ländlicher Raum","","","",""
"23","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"23","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"24","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"24","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"24","2010","2","Städtischer Raum","","","",""
"24","2010","2","Ländlicher Raum","","","",""
"24","2010","3","Städtischer Raum","","","",""
"24","2010","3","Ländlicher Raum","","","",""
"24","2010","4","Städtischer Raum","","","",""
"24","2010","4","Ländlicher Raum","","","",""
"24","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"24","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"25","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"25","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"25","2010","2","Städtischer Raum","","","",""
"25","2010","2","Ländlicher Raum","","","",""
"25","2010","3","Städtischer Raum","","","",""
"25","2010","3","Ländlicher Raum","","","",""
"25","2010","4","Städtischer Raum","","","",""
"25","2010","4","Ländlicher Raum","","","",""
"25","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"25","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"26","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"26","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"26","2010","2","Städtischer Raum","","","",""
"26","2010","2","Ländlicher Raum","","","",""
"26","2010","3","Städtischer Raum","","","",""
"26","2010","3","Ländlicher Raum","","","",""
"26","2010","4","Städtischer Raum","","","",""
"26","2010","4","Ländlicher Raum","","","",""
"26","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"26","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"28","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"28","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"28","2010","2","Städtischer Raum","","","",""
"28","2010","2","Ländlicher Raum","","","",""
"28","2010","3","Städtischer Raum","","","",""
"28","2010","3","Ländlicher Raum","","","",""
"28","2010","4","Städtischer Raum","","","",""
"28","2010","4","Ländlicher Raum","","","",""
"28","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"28","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"30","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"30","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"30","2010","2","Städtischer Raum","","","",""
"30","2010","2","Ländlicher Raum","","","",""
"30","2010","3","Städtischer Raum","","","",""
"30","2010","3","Ländlicher Raum","","","",""
"30","2010","4","Städtischer Raum","","","",""
"30","2010","4","Ländlicher Raum","","","",""
"30","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"30","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"32","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"32","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"32","2010","2","Städtischer Raum","","","",""
"32","2010","2","Ländlicher Raum","","","",""
"32","2010","3","Städtischer Raum","","","",""
"32","2010","3","Ländlicher Raum","","","",""
"32","2010","4","Städtischer Raum","","","",""
"32","2010","4","Ländlicher Raum","","","",""
"32","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"32","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"35","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"35","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"35","2010","2","Städtischer Raum","","","",""
"35","2010","2","Ländlicher Raum","","","",""
"35","2010","3","Städtischer Raum","","","",""
"35","2010","3","Ländlicher Raum","","","",""
"35","2010","4","Städtischer Raum","","","",""
"35","2010","4","Ländlicher Raum","","","",""
"35","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"35","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"36","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"36","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"36","2010","2","Städtischer Raum","","","",""
"36","2010","2","Ländlicher Raum","","","",""
"36","2010","3","Städtischer Raum","","","",""
"36","2010","3","Ländlicher Raum","","","",""
"36","2010","4","Städtischer Raum","","","",""
"36","2010","4","Ländlicher Raum","","","",""
"36","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"36","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"40","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"40","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"40","2010","2","Städtischer Raum","","","",""
"40","2010","2","Ländlicher Raum","","","",""
"40","2010","3","Städtischer Raum","","","",""
"40","2010","3","Ländlicher Raum","","","",""
"40","2010","4","Städtischer Raum","","","",""
"40","2010","4","Ländlicher Raum","","","",""
"40","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"40","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"42","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"42","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"42","2010","2","Städtischer Raum","","","",""
"42","2010","2","Ländlicher Raum","","","",""
"42","2010","3","Städtischer Raum","","","",""
"42","2010","3","Ländlicher Raum","","","",""
"42","2010","4","Städtischer Raum","","","",""
"42","2010","4","Ländlicher Raum","","","",""
"42","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"42","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"45","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"45","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"45","2010","2","Städtischer Raum","","","",""
"45","2010","2","Ländlicher Raum","","","",""
"45","2010","3","Städtischer Raum","","","",""
"45","2010","3","Ländlicher Raum","","","",""
"45","2010","4","Städtischer Raum","","","",""
"45","2010","4","Ländlicher Raum","","","",""
"45","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"45","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"48","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"48","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"48","2010","2","Städtischer Raum","","","",""
"48","2010","2","Ländlicher Raum","","","",""
"48","2010","3","Städtischer Raum","","","",""
"48","2010","3","Ländlicher Raum","","","",""
"48","2010","4","Städtischer Raum","","","",""
"48","2010","4","Ländlicher Raum","","","",""
"48","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"48","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
