"ple0055","year","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"14","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","2004","kein Migrationshintergrund","","","",""
"15","2004","direkter Migrationshintergrund","","","",""
"15","2004","indirekter Migrationshintergrund","","","",""
"15","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","2004","kein Migrationshintergrund","","","",""
"16","2004","direkter Migrationshintergrund","","","",""
"16","2004","indirekter Migrationshintergrund","","","",""
"16","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","2004","kein Migrationshintergrund","","","",""
"17","2004","direkter Migrationshintergrund","","","",""
"17","2004","indirekter Migrationshintergrund","","","",""
"17","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","2004","kein Migrationshintergrund","","","",""
"18","2004","direkter Migrationshintergrund","","","",""
"18","2004","indirekter Migrationshintergrund","","","",""
"18","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","2004","kein Migrationshintergrund","","","",""
"19","2004","direkter Migrationshintergrund","","","",""
"19","2004","indirekter Migrationshintergrund","","","",""
"19","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","2004","kein Migrationshintergrund","","","",""
"20","2004","direkter Migrationshintergrund","","","",""
"20","2004","indirekter Migrationshintergrund","","","",""
"20","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","2004","kein Migrationshintergrund","","","",""
"21","2004","direkter Migrationshintergrund","","","",""
"21","2004","indirekter Migrationshintergrund","","","",""
"21","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","2004","kein Migrationshintergrund","","","",""
"22","2004","direkter Migrationshintergrund","","","",""
"22","2004","indirekter Migrationshintergrund","","","",""
"22","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","2004","kein Migrationshintergrund","","","",""
"23","2004","direkter Migrationshintergrund","","","",""
"23","2004","indirekter Migrationshintergrund","","","",""
"23","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"24","2004","kein Migrationshintergrund","","","",""
"24","2004","direkter Migrationshintergrund","","","",""
"24","2004","indirekter Migrationshintergrund","","","",""
"24","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","2004","kein Migrationshintergrund","","","",""
"25","2004","direkter Migrationshintergrund","","","",""
"25","2004","indirekter Migrationshintergrund","","","",""
"25","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"26","2004","kein Migrationshintergrund","","","",""
"26","2004","direkter Migrationshintergrund","","","",""
"26","2004","indirekter Migrationshintergrund","","","",""
"26","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","2004","kein Migrationshintergrund","","","",""
"27","2004","direkter Migrationshintergrund","","","",""
"27","2004","indirekter Migrationshintergrund","","","",""
"27","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","2004","kein Migrationshintergrund","","","",""
"28","2004","direkter Migrationshintergrund","","","",""
"28","2004","indirekter Migrationshintergrund","","","",""
"28","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","2004","kein Migrationshintergrund","","","",""
"30","2004","direkter Migrationshintergrund","","","",""
"30","2004","indirekter Migrationshintergrund","","","",""
"30","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","2004","kein Migrationshintergrund","","","",""
"31","2004","direkter Migrationshintergrund","","","",""
"31","2004","indirekter Migrationshintergrund","","","",""
"31","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","2004","kein Migrationshintergrund","","","",""
"32","2004","direkter Migrationshintergrund","","","",""
"32","2004","indirekter Migrationshintergrund","","","",""
"32","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"35","2004","kein Migrationshintergrund","","","",""
"35","2004","direkter Migrationshintergrund","","","",""
"35","2004","indirekter Migrationshintergrund","","","",""
"35","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"36","2004","kein Migrationshintergrund","","","",""
"36","2004","direkter Migrationshintergrund","","","",""
"36","2004","indirekter Migrationshintergrund","","","",""
"36","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","2004","kein Migrationshintergrund","","","",""
"40","2004","direkter Migrationshintergrund","","","",""
"40","2004","indirekter Migrationshintergrund","","","",""
"40","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","2004","kein Migrationshintergrund","","","",""
"42","2004","direkter Migrationshintergrund","","","",""
"42","2004","indirekter Migrationshintergrund","","","",""
"42","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","2004","kein Migrationshintergrund","","","",""
"45","2004","direkter Migrationshintergrund","","","",""
"45","2004","indirekter Migrationshintergrund","","","",""
"45","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","2004","kein Migrationshintergrund","","","",""
"48","2004","direkter Migrationshintergrund","","","",""
"48","2004","indirekter Migrationshintergrund","","","",""
"48","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","2004","kein Migrationshintergrund","","","",""
"50","2004","direkter Migrationshintergrund","","","",""
"50","2004","indirekter Migrationshintergrund","","","",""
"50","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","2004","kein Migrationshintergrund","","","",""
"51","2004","direkter Migrationshintergrund","","","",""
"51","2004","indirekter Migrationshintergrund","","","",""
"51","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","2004","kein Migrationshintergrund","","","",""
"64","2004","direkter Migrationshintergrund","","","",""
"64","2004","indirekter Migrationshintergrund","","","",""
"64","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","2004","kein Migrationshintergrund","","","",""
"65","2004","direkter Migrationshintergrund","","","",""
"65","2004","indirekter Migrationshintergrund","","","",""
"65","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","2004","kein Migrationshintergrund","","","",""
"90","2004","direkter Migrationshintergrund","","","",""
"90","2004","indirekter Migrationshintergrund","","","",""
"90","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","2004","kein Migrationshintergrund","","","",""
"98","2004","direkter Migrationshintergrund","","","",""
"98","2004","indirekter Migrationshintergrund","","","",""
"98","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","2004","kein Migrationshintergrund","","","",""
"100","2004","direkter Migrationshintergrund","","","",""
"100","2004","indirekter Migrationshintergrund","","","",""
"100","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","2005","kein Migrationshintergrund","","","",""
"0","2005","direkter Migrationshintergrund","","","",""
"0","2005","indirekter Migrationshintergrund","","","",""
"0","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","2005","kein Migrationshintergrund","1457","0.754384645293606","0.735135626994501","0.77363366359271"
"1","2005","direkter Migrationshintergrund","191","0.724915542654479","0.669671180655137","0.780159904653822"
"1","2005","indirekter Migrationshintergrund","51","0.824212913312967","0.730220887971926","0.918204938654008"
"1","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","2005","kein Migrationshintergrund","331","0.161640911138531","0.145179195627955","0.178102626649108"
"2","2005","direkter Migrationshintergrund","41","0.18492185473695","0.136892696536796","0.232951012937104"
"2","2005","indirekter Migrationshintergrund","7","","",""
"2","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","2005","kein Migrationshintergrund","77","0.0447367522566733","0.0354923641641289","0.0539811403492177"
"3","2005","direkter Migrationshintergrund","14","","",""
"3","2005","indirekter Migrationshintergrund","3","","",""
"3","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","2005","kein Migrationshintergrund","30","0.0219386057715838","0.0153881430551767","0.0284890684879908"
"4","2005","direkter Migrationshintergrund","2","","",""
"4","2005","indirekter Migrationshintergrund","1","","",""
"4","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","2005","kein Migrationshintergrund","11","","",""
"5","2005","direkter Migrationshintergrund","2","","",""
"5","2005","indirekter Migrationshintergrund","","","",""
"5","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","2005","kein Migrationshintergrund","4","","",""
"6","2005","direkter Migrationshintergrund","1","","",""
"6","2005","indirekter Migrationshintergrund","","","",""
"6","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","2005","kein Migrationshintergrund","5","","",""
"7","2005","direkter Migrationshintergrund","","","",""
"7","2005","indirekter Migrationshintergrund","","","",""
"7","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","2005","kein Migrationshintergrund","1","","",""
"8","2005","direkter Migrationshintergrund","","","",""
"8","2005","indirekter Migrationshintergrund","","","",""
"8","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","2005","kein Migrationshintergrund","3","","",""
"9","2005","direkter Migrationshintergrund","","","",""
"9","2005","indirekter Migrationshintergrund","","","",""
"9","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","2005","kein Migrationshintergrund","1","","",""
"10","2005","direkter Migrationshintergrund","","","",""
"10","2005","indirekter Migrationshintergrund","","","",""
"10","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","2005","kein Migrationshintergrund","1","","",""
"11","2005","direkter Migrationshintergrund","","","",""
"11","2005","indirekter Migrationshintergrund","","","",""
"11","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","2005","kein Migrationshintergrund","","","",""
"12","2005","direkter Migrationshintergrund","","","",""
"12","2005","indirekter Migrationshintergrund","","","",""
"12","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","2005","kein Migrationshintergrund","","","",""
"13","2005","direkter Migrationshintergrund","","","",""
"13","2005","indirekter Migrationshintergrund","","","",""
"13","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","2005","kein Migrationshintergrund","","","",""
"14","2005","direkter Migrationshintergrund","","","",""
"14","2005","indirekter Migrationshintergrund","","","",""
"14","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","2005","kein Migrationshintergrund","","","",""
"15","2005","direkter Migrationshintergrund","","","",""
"15","2005","indirekter Migrationshintergrund","1","","",""
"15","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","2005","kein Migrationshintergrund","","","",""
"16","2005","direkter Migrationshintergrund","","","",""
"16","2005","indirekter Migrationshintergrund","","","",""
"16","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","2005","kein Migrationshintergrund","","","",""
"17","2005","direkter Migrationshintergrund","","","",""
"17","2005","indirekter Migrationshintergrund","","","",""
"17","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","2005","kein Migrationshintergrund","","","",""
"18","2005","direkter Migrationshintergrund","","","",""
"18","2005","indirekter Migrationshintergrund","","","",""
"18","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","2005","kein Migrationshintergrund","","","",""
"19","2005","direkter Migrationshintergrund","","","",""
"19","2005","indirekter Migrationshintergrund","","","",""
"19","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","2005","kein Migrationshintergrund","","","",""
"20","2005","direkter Migrationshintergrund","","","",""
"20","2005","indirekter Migrationshintergrund","","","",""
"20","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","2005","kein Migrationshintergrund","","","",""
"21","2005","direkter Migrationshintergrund","","","",""
