"ple0055","year","age_gr","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"11","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","2006","30-45","kein Migrationshintergrund","","","",""
"11","2006","30-45","direkter Migrationshintergrund","","","",""
"11","2006","30-45","indirekter Migrationshintergrund","","","",""
"11","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","2006","46-65","kein Migrationshintergrund","","","",""
"11","2006","46-65","direkter Migrationshintergrund","","","",""
"11","2006","46-65","indirekter Migrationshintergrund","","","",""
"11","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","2006","66","kein Migrationshintergrund","","","",""
"11","2006","66","direkter Migrationshintergrund","","","",""
"11","2006","66","indirekter Migrationshintergrund","","","",""
"11","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","2006","17-29","kein Migrationshintergrund","","","",""
"12","2006","17-29","direkter Migrationshintergrund","","","",""
"12","2006","17-29","indirekter Migrationshintergrund","","","",""
"12","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","2006","30-45","kein Migrationshintergrund","","","",""
"12","2006","30-45","direkter Migrationshintergrund","1","","",""
"12","2006","30-45","indirekter Migrationshintergrund","","","",""
"12","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","2006","46-65","kein Migrationshintergrund","1","","",""
"12","2006","46-65","direkter Migrationshintergrund","","","",""
"12","2006","46-65","indirekter Migrationshintergrund","","","",""
"12","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","2006","66","kein Migrationshintergrund","","","",""
"12","2006","66","direkter Migrationshintergrund","","","",""
"12","2006","66","indirekter Migrationshintergrund","","","",""
"12","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","2006","17-29","kein Migrationshintergrund","","","",""
"13","2006","17-29","direkter Migrationshintergrund","","","",""
"13","2006","17-29","indirekter Migrationshintergrund","","","",""
"13","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","2006","30-45","kein Migrationshintergrund","","","",""
"13","2006","30-45","direkter Migrationshintergrund","","","",""
"13","2006","30-45","indirekter Migrationshintergrund","","","",""
"13","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","2006","46-65","kein Migrationshintergrund","","","",""
"13","2006","46-65","direkter Migrationshintergrund","","","",""
"13","2006","46-65","indirekter Migrationshintergrund","","","",""
"13","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","2006","66","kein Migrationshintergrund","","","",""
"13","2006","66","direkter Migrationshintergrund","","","",""
"13","2006","66","indirekter Migrationshintergrund","","","",""
"13","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","2006","17-29","kein Migrationshintergrund","","","",""
"14","2006","17-29","direkter Migrationshintergrund","","","",""
"14","2006","17-29","indirekter Migrationshintergrund","","","",""
"14","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","2006","30-45","kein Migrationshintergrund","","","",""
"14","2006","30-45","direkter Migrationshintergrund","","","",""
"14","2006","30-45","indirekter Migrationshintergrund","","","",""
"14","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","2006","46-65","kein Migrationshintergrund","","","",""
"14","2006","46-65","direkter Migrationshintergrund","","","",""
"14","2006","46-65","indirekter Migrationshintergrund","","","",""
"14","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","2006","66","kein Migrationshintergrund","","","",""
"14","2006","66","direkter Migrationshintergrund","","","",""
"14","2006","66","indirekter Migrationshintergrund","","","",""
"14","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","2006","17-29","kein Migrationshintergrund","","","",""
"15","2006","17-29","direkter Migrationshintergrund","","","",""
"15","2006","17-29","indirekter Migrationshintergrund","","","",""
"15","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","2006","30-45","kein Migrationshintergrund","1","","",""
"15","2006","30-45","direkter Migrationshintergrund","","","",""
"15","2006","30-45","indirekter Migrationshintergrund","","","",""
"15","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","2006","46-65","kein Migrationshintergrund","1","","",""
"15","2006","46-65","direkter Migrationshintergrund","","","",""
"15","2006","46-65","indirekter Migrationshintergrund","","","",""
"15","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","2006","66","kein Migrationshintergrund","","","",""
"15","2006","66","direkter Migrationshintergrund","","","",""
"15","2006","66","indirekter Migrationshintergrund","","","",""
"15","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","2006","17-29","kein Migrationshintergrund","","","",""
"16","2006","17-29","direkter Migrationshintergrund","","","",""
"16","2006","17-29","indirekter Migrationshintergrund","","","",""
"16","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","2006","30-45","kein Migrationshintergrund","","","",""
"16","2006","30-45","direkter Migrationshintergrund","","","",""
"16","2006","30-45","indirekter Migrationshintergrund","","","",""
"16","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","2006","46-65","kein Migrationshintergrund","","","",""
"16","2006","46-65","direkter Migrationshintergrund","","","",""
"16","2006","46-65","indirekter Migrationshintergrund","","","",""
"16","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","2006","66","kein Migrationshintergrund","","","",""
"16","2006","66","direkter Migrationshintergrund","","","",""
"16","2006","66","indirekter Migrationshintergrund","","","",""
"16","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","2006","17-29","kein Migrationshintergrund","","","",""
"17","2006","17-29","direkter Migrationshintergrund","","","",""
"17","2006","17-29","indirekter Migrationshintergrund","","","",""
"17","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","2006","30-45","kein Migrationshintergrund","","","",""
"17","2006","30-45","direkter Migrationshintergrund","","","",""
"17","2006","30-45","indirekter Migrationshintergrund","","","",""
"17","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","2006","46-65","kein Migrationshintergrund","","","",""
"17","2006","46-65","direkter Migrationshintergrund","","","",""
"17","2006","46-65","indirekter Migrationshintergrund","","","",""
"17","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","2006","66","kein Migrationshintergrund","","","",""
"17","2006","66","direkter Migrationshintergrund","","","",""
"17","2006","66","indirekter Migrationshintergrund","","","",""
"17","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","2006","17-29","kein Migrationshintergrund","","","",""
"18","2006","17-29","direkter Migrationshintergrund","","","",""
"18","2006","17-29","indirekter Migrationshintergrund","","","",""
"18","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","2006","30-45","kein Migrationshintergrund","","","",""
"18","2006","30-45","direkter Migrationshintergrund","","","",""
"18","2006","30-45","indirekter Migrationshintergrund","","","",""
"18","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","2006","46-65","kein Migrationshintergrund","","","",""
"18","2006","46-65","direkter Migrationshintergrund","","","",""
"18","2006","46-65","indirekter Migrationshintergrund","","","",""
"18","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","2006","66","kein Migrationshintergrund","","","",""
"18","2006","66","direkter Migrationshintergrund","","","",""
"18","2006","66","indirekter Migrationshintergrund","","","",""
"18","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","2006","17-29","kein Migrationshintergrund","1","","",""
"19","2006","17-29","direkter Migrationshintergrund","","","",""
"19","2006","17-29","indirekter Migrationshintergrund","","","",""
"19","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","2006","30-45","kein Migrationshintergrund","","","",""
"19","2006","30-45","direkter Migrationshintergrund","","","",""
"19","2006","30-45","indirekter Migrationshintergrund","","","",""
"19","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","2006","46-65","kein Migrationshintergrund","","","",""
"19","2006","46-65","direkter Migrationshintergrund","","","",""
"19","2006","46-65","indirekter Migrationshintergrund","","","",""
"19","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","2006","66","kein Migrationshintergrund","","","",""
"19","2006","66","direkter Migrationshintergrund","","","",""
"19","2006","66","indirekter Migrationshintergrund","","","",""
"19","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","2006","17-29","kein Migrationshintergrund","","","",""
"20","2006","17-29","direkter Migrationshintergrund","","","",""
"20","2006","17-29","indirekter Migrationshintergrund","","","",""
"20","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","2006","30-45","kein Migrationshintergrund","","","",""
"20","2006","30-45","direkter Migrationshintergrund","","","",""
"20","2006","30-45","indirekter Migrationshintergrund","","","",""
"20","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","2006","46-65","kein Migrationshintergrund","","","",""
"20","2006","46-65","direkter Migrationshintergrund","","","",""
"20","2006","46-65","indirekter Migrationshintergrund","","","",""
"20","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","2006","66","kein Migrationshintergrund","","","",""
"20","2006","66","direkter Migrationshintergrund","","","",""
"20","2006","66","indirekter Migrationshintergrund","","","",""
"20","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","2006","17-29","kein Migrationshintergrund","","","",""
"21","2006","17-29","direkter Migrationshintergrund","","","",""
"21","2006","17-29","indirekter Migrationshintergrund","","","",""
"21","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","2006","30-45","kein Migrationshintergrund","","","",""
"21","2006","30-45","direkter Migrationshintergrund","","","",""
"21","2006","30-45","indirekter Migrationshintergrund","","","",""
"21","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","2006","46-65","kein Migrationshintergrund","","","",""
"21","2006","46-65","direkter Migrationshintergrund","","","",""
"21","2006","46-65","indirekter Migrationshintergrund","","","",""
"21","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","2006","66","kein Migrationshintergrund","","","",""
"21","2006","66","direkter Migrationshintergrund","","","",""
"21","2006","66","indirekter Migrationshintergrund","","","",""
"21","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","2006","17-29","kein Migrationshintergrund","","","",""
"22","2006","17-29","direkter Migrationshintergrund","","","",""
"22","2006","17-29","indirekter Migrationshintergrund","","","",""
"22","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","2006","30-45","kein Migrationshintergrund","","","",""
"22","2006","30-45","direkter Migrationshintergrund","","","",""
"22","2006","30-45","indirekter Migrationshintergrund","","","",""
"22","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","2006","46-65","kein Migrationshintergrund","","","",""
"22","2006","46-65","direkter Migrationshintergrund","","","",""
"22","2006","46-65","indirekter Migrationshintergrund","","","",""
"22","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","2006","66","kein Migrationshintergrund","","","",""
"22","2006","66","direkter Migrationshintergrund","","","",""
"22","2006","66","indirekter Migrationshintergrund","","","",""
"22","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","2006","17-29","kein Migrationshintergrund","","","",""
"23","2006","17-29","direkter Migrationshintergrund","","","",""
"23","2006","17-29","indirekter Migrationshintergrund","","","",""
"23","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","2006","30-45","kein Migrationshintergrund","","","",""
"23","2006","30-45","direkter Migrationshintergrund","","","",""
"23","2006","30-45","indirekter Migrationshintergrund","","","",""
"23","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
