"ple0055","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"26","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"26","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"27","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"27","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"27","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"27","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"27","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"27","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"28","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"28","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"28","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"28","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"28","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"28","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"30","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"30","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"30","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"30","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"30","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"30","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"31","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"31","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"31","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"31","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"31","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"31","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"32","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"32","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"32","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"32","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"32","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"32","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"35","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"35","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"35","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"35","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"35","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"35","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"36","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"36","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"36","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"36","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"36","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"36","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"40","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"40","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"40","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"40","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"40","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"40","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"42","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"42","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"42","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"42","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"42","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"42","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"45","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"45","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"45","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"45","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"45","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"45","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"48","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"48","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"48","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"48","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"48","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"48","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"50","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"50","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"50","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"50","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"50","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"50","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"51","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"51","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"51","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"51","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"51","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"51","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"64","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"64","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"64","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"64","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"64","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"64","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"65","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"65","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"65","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"65","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"65","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"65","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"90","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"90","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"90","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"90","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"90","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"90","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"98","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"98","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"98","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"98","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"98","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"98","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"100","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"100","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"100","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"100","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"100","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"100","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"0","2009","kein Migrationshintergrund","Westdeutschland","","","",""
"0","2009","kein Migrationshintergrund","Ostdeutschland","","","",""
"0","2009","direkter Migrationshintergrund","Westdeutschland","","","",""
"0","2009","direkter Migrationshintergrund","Ostdeutschland","","","",""
"0","2009","indirekter Migrationshintergrund","Westdeutschland","","","",""
"0","2009","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"1","2009","kein Migrationshintergrund","Westdeutschland","1027","0.715246852743372","0.69169924306988","0.738794462416865"
"1","2009","kein Migrationshintergrund","Ostdeutschland","432","0.758766294294412","0.723857633048347","0.793674955540476"
"1","2009","direkter Migrationshintergrund","Westdeutschland","130","0.685293806076848","0.617638813277503","0.752948798876194"
"1","2009","direkter Migrationshintergrund","Ostdeutschland","","","",""
"1","2009","indirekter Migrationshintergrund","Westdeutschland","48","0.890737980319593","0.81045126479076","0.971024695848426"
"1","2009","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"2","2009","kein Migrationshintergrund","Westdeutschland","258","0.199445620494648","0.178596283205656","0.22029495778364"
"2","2009","kein Migrationshintergrund","Ostdeutschland","97","0.161702499153613","0.131661274281286","0.19174372402594"
"2","2009","direkter Migrationshintergrund","Westdeutschland","38","0.25907319537283","0.195245715443081","0.32290067530258"
"2","2009","direkter Migrationshintergrund","Ostdeutschland","","","",""
"2","2009","indirekter Migrationshintergrund","Westdeutschland","","","",""
"2","2009","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"3","2009","kein Migrationshintergrund","Westdeutschland","80","0.0467808133201386","0.0357625066490151","0.0577991199912621"
"3","2009","kein Migrationshintergrund","Ostdeutschland","","","",""
"3","2009","direkter Migrationshintergrund","Westdeutschland","","","",""
"3","2009","direkter Migrationshintergrund","Ostdeutschland","","","",""
"3","2009","indirekter Migrationshintergrund","Westdeutschland","","","",""
"3","2009","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"4","2009","kein Migrationshintergrund","Westdeutschland","","","",""
"4","2009","kein Migrationshintergrund","Ostdeutschland","","","",""
"4","2009","direkter Migrationshintergrund","Westdeutschland","","","",""
"4","2009","direkter Migrationshintergrund","Ostdeutschland","","","",""
"4","2009","indirekter Migrationshintergrund","Westdeutschland","","","",""
"4","2009","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"5","2009","kein Migrationshintergrund","Westdeutschland","","","",""
"5","2009","kein Migrationshintergrund","Ostdeutschland","","","",""
"5","2009","direkter Migrationshintergrund","Westdeutschland","","","",""
"5","2009","direkter Migrationshintergrund","Ostdeutschland","","","",""
"5","2009","indirekter Migrationshintergrund","Westdeutschland","","","",""
"5","2009","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"6","2009","kein Migrationshintergrund","Westdeutschland","","","",""
"6","2009","kein Migrationshintergrund","Ostdeutschland","","","",""
"6","2009","direkter Migrationshintergrund","Westdeutschland","","","",""
"6","2009","direkter Migrationshintergrund","Ostdeutschland","","","",""
"6","2009","indirekter Migrationshintergrund","Westdeutschland","","","",""
"6","2009","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"7","2009","kein Migrationshintergrund","Westdeutschland","","","",""
"7","2009","kein Migrationshintergrund","Ostdeutschland","","","",""
"7","2009","direkter Migrationshintergrund","Westdeutschland","","","",""
"7","2009","direkter Migrationshintergrund","Ostdeutschland","","","",""
"7","2009","indirekter Migrationshintergrund","Westdeutschland","","","",""
"7","2009","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"8","2009","kein Migrationshintergrund","Westdeutschland","","","",""
"8","2009","kein Migrationshintergrund","Ostdeutschland","","","",""
"8","2009","direkter Migrationshintergrund","Westdeutschland","","","",""
"8","2009","direkter Migrationshintergrund","Ostdeutschland","","","",""
"8","2009","indirekter Migrationshintergrund","Westdeutschland","","","",""
"8","2009","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"9","2009","kein Migrationshintergrund","Westdeutschland","","","",""
"9","2009","kein Migrationshintergrund","Ostdeutschland","","","",""
"9","2009","direkter Migrationshintergrund","Westdeutschland","","","",""
"9","2009","direkter Migrationshintergrund","Ostdeutschland","","","",""
"9","2009","indirekter Migrationshintergrund","Westdeutschland","","","",""
"9","2009","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"10","2009","kein Migrationshintergrund","Westdeutschland","","","",""
"10","2009","kein Migrationshintergrund","Ostdeutschland","","","",""
"10","2009","direkter Migrationshintergrund","Westdeutschland","","","",""
"10","2009","direkter Migrationshintergrund","Ostdeutschland","","","",""
"10","2009","indirekter Migrationshintergrund","Westdeutschland","","","",""
"10","2009","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"11","2009","kein Migrationshintergrund","Westdeutschland","","","",""
