"ple0055","year","migback","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"25","2001","kein Migrationshintergrund","maennlich","","","",""
"25","2001","kein Migrationshintergrund","weiblich","","","",""
"25","2001","direkter Migrationshintergrund","maennlich","","","",""
"25","2001","direkter Migrationshintergrund","weiblich","","","",""
"25","2001","indirekter Migrationshintergrund","maennlich","","","",""
"25","2001","indirekter Migrationshintergrund","weiblich","","","",""
"25","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"25","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"26","2001","kein Migrationshintergrund","maennlich","","","",""
"26","2001","kein Migrationshintergrund","weiblich","","","",""
"26","2001","direkter Migrationshintergrund","maennlich","","","",""
"26","2001","direkter Migrationshintergrund","weiblich","","","",""
"26","2001","indirekter Migrationshintergrund","maennlich","","","",""
"26","2001","indirekter Migrationshintergrund","weiblich","","","",""
"26","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"26","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"27","2001","kein Migrationshintergrund","maennlich","","","",""
"27","2001","kein Migrationshintergrund","weiblich","","","",""
"27","2001","direkter Migrationshintergrund","maennlich","","","",""
"27","2001","direkter Migrationshintergrund","weiblich","","","",""
"27","2001","indirekter Migrationshintergrund","maennlich","","","",""
"27","2001","indirekter Migrationshintergrund","weiblich","","","",""
"27","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"27","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"28","2001","kein Migrationshintergrund","maennlich","","","",""
"28","2001","kein Migrationshintergrund","weiblich","","","",""
"28","2001","direkter Migrationshintergrund","maennlich","","","",""
"28","2001","direkter Migrationshintergrund","weiblich","","","",""
"28","2001","indirekter Migrationshintergrund","maennlich","","","",""
"28","2001","indirekter Migrationshintergrund","weiblich","","","",""
"28","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"28","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"30","2001","kein Migrationshintergrund","maennlich","","","",""
"30","2001","kein Migrationshintergrund","weiblich","","","",""
"30","2001","direkter Migrationshintergrund","maennlich","","","",""
"30","2001","direkter Migrationshintergrund","weiblich","","","",""
"30","2001","indirekter Migrationshintergrund","maennlich","","","",""
"30","2001","indirekter Migrationshintergrund","weiblich","","","",""
"30","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"30","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"31","2001","kein Migrationshintergrund","maennlich","","","",""
"31","2001","kein Migrationshintergrund","weiblich","","","",""
"31","2001","direkter Migrationshintergrund","maennlich","","","",""
"31","2001","direkter Migrationshintergrund","weiblich","","","",""
"31","2001","indirekter Migrationshintergrund","maennlich","","","",""
"31","2001","indirekter Migrationshintergrund","weiblich","","","",""
"31","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"31","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"32","2001","kein Migrationshintergrund","maennlich","","","",""
"32","2001","kein Migrationshintergrund","weiblich","","","",""
"32","2001","direkter Migrationshintergrund","maennlich","","","",""
"32","2001","direkter Migrationshintergrund","weiblich","","","",""
"32","2001","indirekter Migrationshintergrund","maennlich","","","",""
"32","2001","indirekter Migrationshintergrund","weiblich","","","",""
"32","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"32","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"35","2001","kein Migrationshintergrund","maennlich","","","",""
"35","2001","kein Migrationshintergrund","weiblich","","","",""
"35","2001","direkter Migrationshintergrund","maennlich","","","",""
"35","2001","direkter Migrationshintergrund","weiblich","","","",""
"35","2001","indirekter Migrationshintergrund","maennlich","","","",""
"35","2001","indirekter Migrationshintergrund","weiblich","","","",""
"35","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"35","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"36","2001","kein Migrationshintergrund","maennlich","","","",""
"36","2001","kein Migrationshintergrund","weiblich","","","",""
"36","2001","direkter Migrationshintergrund","maennlich","","","",""
"36","2001","direkter Migrationshintergrund","weiblich","","","",""
"36","2001","indirekter Migrationshintergrund","maennlich","","","",""
"36","2001","indirekter Migrationshintergrund","weiblich","","","",""
"36","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"36","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"40","2001","kein Migrationshintergrund","maennlich","","","",""
"40","2001","kein Migrationshintergrund","weiblich","","","",""
"40","2001","direkter Migrationshintergrund","maennlich","","","",""
"40","2001","direkter Migrationshintergrund","weiblich","","","",""
"40","2001","indirekter Migrationshintergrund","maennlich","","","",""
"40","2001","indirekter Migrationshintergrund","weiblich","","","",""
"40","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"40","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"42","2001","kein Migrationshintergrund","maennlich","","","",""
"42","2001","kein Migrationshintergrund","weiblich","","","",""
"42","2001","direkter Migrationshintergrund","maennlich","","","",""
"42","2001","direkter Migrationshintergrund","weiblich","","","",""
"42","2001","indirekter Migrationshintergrund","maennlich","","","",""
"42","2001","indirekter Migrationshintergrund","weiblich","","","",""
"42","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"42","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"45","2001","kein Migrationshintergrund","maennlich","","","",""
"45","2001","kein Migrationshintergrund","weiblich","","","",""
"45","2001","direkter Migrationshintergrund","maennlich","","","",""
"45","2001","direkter Migrationshintergrund","weiblich","","","",""
"45","2001","indirekter Migrationshintergrund","maennlich","","","",""
"45","2001","indirekter Migrationshintergrund","weiblich","","","",""
"45","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"45","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"48","2001","kein Migrationshintergrund","maennlich","","","",""
"48","2001","kein Migrationshintergrund","weiblich","","","",""
"48","2001","direkter Migrationshintergrund","maennlich","","","",""
"48","2001","direkter Migrationshintergrund","weiblich","","","",""
"48","2001","indirekter Migrationshintergrund","maennlich","","","",""
"48","2001","indirekter Migrationshintergrund","weiblich","","","",""
"48","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"48","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"50","2001","kein Migrationshintergrund","maennlich","","","",""
"50","2001","kein Migrationshintergrund","weiblich","","","",""
"50","2001","direkter Migrationshintergrund","maennlich","","","",""
"50","2001","direkter Migrationshintergrund","weiblich","","","",""
"50","2001","indirekter Migrationshintergrund","maennlich","","","",""
"50","2001","indirekter Migrationshintergrund","weiblich","","","",""
"50","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"50","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"51","2001","kein Migrationshintergrund","maennlich","","","",""
"51","2001","kein Migrationshintergrund","weiblich","","","",""
"51","2001","direkter Migrationshintergrund","maennlich","","","",""
"51","2001","direkter Migrationshintergrund","weiblich","","","",""
"51","2001","indirekter Migrationshintergrund","maennlich","","","",""
"51","2001","indirekter Migrationshintergrund","weiblich","","","",""
"51","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"51","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"64","2001","kein Migrationshintergrund","maennlich","","","",""
"64","2001","kein Migrationshintergrund","weiblich","","","",""
"64","2001","direkter Migrationshintergrund","maennlich","","","",""
"64","2001","direkter Migrationshintergrund","weiblich","","","",""
"64","2001","indirekter Migrationshintergrund","maennlich","","","",""
"64","2001","indirekter Migrationshintergrund","weiblich","","","",""
"64","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"64","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"65","2001","kein Migrationshintergrund","maennlich","","","",""
"65","2001","kein Migrationshintergrund","weiblich","","","",""
"65","2001","direkter Migrationshintergrund","maennlich","","","",""
"65","2001","direkter Migrationshintergrund","weiblich","","","",""
"65","2001","indirekter Migrationshintergrund","maennlich","","","",""
"65","2001","indirekter Migrationshintergrund","weiblich","","","",""
"65","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"65","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"90","2001","kein Migrationshintergrund","maennlich","","","",""
"90","2001","kein Migrationshintergrund","weiblich","","","",""
"90","2001","direkter Migrationshintergrund","maennlich","","","",""
"90","2001","direkter Migrationshintergrund","weiblich","","","",""
"90","2001","indirekter Migrationshintergrund","maennlich","","","",""
"90","2001","indirekter Migrationshintergrund","weiblich","","","",""
"90","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"90","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"98","2001","kein Migrationshintergrund","maennlich","","","",""
"98","2001","kein Migrationshintergrund","weiblich","","","",""
"98","2001","direkter Migrationshintergrund","maennlich","","","",""
"98","2001","direkter Migrationshintergrund","weiblich","","","",""
"98","2001","indirekter Migrationshintergrund","maennlich","","","",""
"98","2001","indirekter Migrationshintergrund","weiblich","","","",""
"98","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"98","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"100","2001","kein Migrationshintergrund","maennlich","","","",""
"100","2001","kein Migrationshintergrund","weiblich","","","",""
"100","2001","direkter Migrationshintergrund","maennlich","","","",""
"100","2001","direkter Migrationshintergrund","weiblich","","","",""
"100","2001","indirekter Migrationshintergrund","maennlich","","","",""
"100","2001","indirekter Migrationshintergrund","weiblich","","","",""
"100","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"100","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"0","2002","kein Migrationshintergrund","maennlich","","","",""
"0","2002","kein Migrationshintergrund","weiblich","","","",""
"0","2002","direkter Migrationshintergrund","maennlich","","","",""
"0","2002","direkter Migrationshintergrund","weiblich","","","",""
"0","2002","indirekter Migrationshintergrund","maennlich","","","",""
"0","2002","indirekter Migrationshintergrund","weiblich","","","",""
"0","2002","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"0","2002","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"1","2002","kein Migrationshintergrund","maennlich","771","0.741575239975688","0.714643789691625","0.768506690259751"
"1","2002","kein Migrationshintergrund","weiblich","982","0.769972398871115","0.746604663612998","0.793340134129232"
"1","2002","direkter Migrationshintergrund","maennlich","117","0.835031877155727","0.773986123106614","0.89607763120484"
"1","2002","direkter Migrationshintergrund","weiblich","146","0.76408989569035","0.701893234010827","0.826286557369873"
"1","2002","indirekter Migrationshintergrund","maennlich","22","","",""
"1","2002","indirekter Migrationshintergrund","weiblich","41","0.762875816425895","0.6504718608982","0.87527977195359"
"1","2002","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
