year,age_gr,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.15781,559,3659,0.14599,0.16962
2010,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.04279,129,3659,0.03623,0.04935
2010,66 and older,No migration background,(3a) Lower Tertiary Education,0.08249,365,3659,0.07358,0.09141
2010,66 and older,No migration background,(3b) Higher Tertiary Education,0.09196,477,3659,0.08259,0.10132
2010,66 and older,Direct migration background,(1b) General Elementary School,0.31128,91,216,0.24939,0.37317
2010,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.28730,92,216,0.22682,0.34779
2010,66 and older,Direct migration background,(3b) Higher Tertiary Education,0.08093,33,216,0.04447,0.11739
2011,17-29 y.,No migration background,(0) No qualification (yet),0.12974,682,3243,0.11817,0.14131
2011,17-29 y.,No migration background,(1a) Inadequately completed,0.00696,45,3243,0.00410,0.00982
2011,17-29 y.,No migration background,(1b) General Elementary School,0.06828,290,3243,0.05960,0.07696
2011,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.07019,255,3243,0.06139,0.07898
2011,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.26333,918,3243,0.24817,0.27850
2011,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.18033,538,3243,0.16709,0.19356
2011,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.08213,240,3243,0.07267,0.09158
2011,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.04088,105,3243,0.03407,0.04770
2011,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.05386,170,3243,0.04609,0.06163
2011,17-29 y.,Direct migration background,(0) No qualification (yet),0.08294,40,355,0.05421,0.11167
2011,17-29 y.,Direct migration background,(1b) General Elementary School,0.11416,80,355,0.08103,0.14728
2011,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.12301,59,355,0.08880,0.15723
2011,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.17978,79,355,0.13978,0.21979
2011,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.12859,65,355,0.09372,0.16346
2011,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.07299,32,355,0.04589,0.10009
2011,17-29 y.,Indirect migration background,(0) No qualification (yet),0.19096,172,481,0.15580,0.22612
2011,17-29 y.,Indirect migration background,(1b) General Elementary School,0.09076,80,481,0.06506,0.11646
2011,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.10297,42,481,0.07578,0.13016
2011,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.17644,107,481,0.14234,0.21054
2011,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.17873,80,481,0.14446,0.21301
2011,30-45 y.,No migration background,(1a) Inadequately completed,0.00901,69,7724,0.00690,0.01112
2011,30-45 y.,No migration background,(1b) General Elementary School,0.03061,252,7724,0.02676,0.03445
2011,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.16230,1242,7724,0.15408,0.17052
2011,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.36414,3012,7724,0.35341,0.37487
2011,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01819,132,7724,0.01521,0.02117
2011,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.14088,1028,7724,0.13312,0.14864
2011,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.10350,740,7724,0.09671,0.11029
2011,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.15995,1249,7724,0.15177,0.16812
2011,30-45 y.,Direct migration background,(1a) Inadequately completed,0.04408,88,1442,0.03348,0.05468
2011,30-45 y.,Direct migration background,(1b) General Elementary School,0.15020,251,1442,0.13175,0.16864
2011,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.21828,303,1442,0.19695,0.23960
2011,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.09445,163,1442,0.07935,0.10955
2011,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.08045,115,1442,0.06641,0.09450
2011,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.13555,204,1442,0.11787,0.15322
2011,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.02764,41,1442,0.01918,0.03610
2011,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.22158,277,1442,0.20014,0.24302
2011,30-45 y.,Indirect migration background,(1b) General Elementary School,0.09835,57,562,0.07371,0.12299
2011,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.22301,109,562,0.18856,0.25745
2011,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.29832,188,562,0.26046,0.33618
2011,30-45 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.06238,66,562,0.04237,0.08239
2011,30-45 y.,Indirect migration background,(3a) Lower Tertiary Education,0.07699,46,562,0.05493,0.09905
2011,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.13714,96,562,0.10867,0.16560
2011,46-65 y.,No migration background,(1a) Inadequately completed,0.00684,54,8001,0.00504,0.00865
2011,46-65 y.,No migration background,(1b) General Elementary School,0.05327,354,8001,0.04835,0.05819
2011,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.31908,2200,8001,0.30886,0.32929
2011,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.33861,2658,8001,0.32824,0.34898
2011,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.00715,62,8001,0.00531,0.00900
2011,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.06218,561,8001,0.05689,0.06747
2011,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.09000,838,8001,0.08373,0.09628
2011,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.11820,1274,8001,0.11113,0.12528
2011,46-65 y.,Direct migration background,(1a) Inadequately completed,0.06975,57,905,0.05315,0.08636
2011,46-65 y.,Direct migration background,(1b) General Elementary School,0.19451,177,905,0.16871,0.22032
2011,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.27202,246,905,0.24301,0.30103
2011,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.03454,37,905,0.02264,0.04644
2011,46-65 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.07579,61,905,0.05854,0.09305
2011,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.14932,147,905,0.12609,0.17256
2011,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.16731,180,905,0.14298,0.19164
2011,46-65 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.37062,35,67,0.25410,0.48714
2011,46-65 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.22721,32,67,0.12612,0.32830
2011,66 and older,No migration background,(1a) Inadequately completed,0.00912,32,4665,0.00639,0.01185
2011,66 and older,No migration background,(1b) General Elementary School,0.15466,654,4665,0.14428,0.16503
2011,66 and older,No migration background,(1c) Basic Vocational Qualification,0.45156,2057,4665,0.43727,0.46584
2011,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.15977,734,4665,0.14925,0.17028
2011,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.04057,167,4665,0.03491,0.04623
2011,66 and older,No migration background,(3a) Lower Tertiary Education,0.07887,433,4665,0.07114,0.08661
2011,66 and older,No migration background,(3b) Higher Tertiary Education,0.09459,588,4665,0.08619,0.10299
2011,66 and older,Direct migration background,(1a) Inadequately completed,0.10724,42,358,0.07515,0.13934
2011,66 and older,Direct migration background,(1b) General Elementary School,0.29952,110,358,0.25201,0.34704
2011,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.28509,125,358,0.23825,0.33192
2011,66 and older,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.06043,31,358,0.03571,0.08514
2011,66 and older,Direct migration background,(3b) Higher Tertiary Education,0.09529,50,358,0.06484,0.12575
2012,17-29 y.,No migration background,(0) No qualification (yet),0.12423,702,3147,0.11271,0.13576
2012,17-29 y.,No migration background,(1a) Inadequately completed,0.00650,43,3147,0.00369,0.00931
2012,17-29 y.,No migration background,(1b) General Elementary School,0.07450,286,3147,0.06533,0.08368
2012,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.07897,250,3147,0.06955,0.08840
2012,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.26064,845,3147,0.24530,0.27598
2012,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.16850,530,3147,0.15542,0.18158
2012,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.07758,211,3147,0.06823,0.08693
2012,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.04573,112,3147,0.03843,0.05303
2012,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.05874,168,3147,0.05053,0.06696
2012,17-29 y.,Direct migration background,(0) No qualification (yet),0.05859,36,293,0.03165,0.08553
2012,17-29 y.,Direct migration background,(1b) General Elementary School,0.16424,75,293,0.12174,0.20674
2012,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.09942,49,293,0.06510,0.13374
2012,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.15468,77,293,0.11320,0.19615
2012,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.14507,56,293,0.10467,0.18546
2012,17-29 y.,Indirect migration background,(0) No qualification (yet),0.20193,171,460,0.16520,0.23865
2012,17-29 y.,Indirect migration background,(1b) General Elementary School,0.07682,67,460,0.05246,0.10119
2012,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.05744,33,460,0.03615,0.07872
2012,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.21088,112,460,0.17356,0.24820
2012,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.16410,77,460,0.13021,0.19798
2012,30-45 y.,No migration background,(1a) Inadequately completed,0.01123,77,7054,0.00877,0.01368
2012,30-45 y.,No migration background,(1b) General Elementary School,0.03140,242,7054,0.02733,0.03547
2012,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.14849,1086,7054,0.14019,0.15679
2012,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.36478,2768,7054,0.35354,0.37601
2012,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.02026,117,7054,0.01697,0.02355
2012,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.14149,943,7054,0.13335,0.14962
2012,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.10240,667,7054,0.09533,0.10948
2012,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.16808,1154,7054,0.15936,0.17681
2012,30-45 y.,Direct migration background,(1a) Inadequately completed,0.04332,82,1380,0.03257,0.05406
2012,30-45 y.,Direct migration background,(1b) General Elementary School,0.16413,238,1380,0.14458,0.18368
2012,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.21555,283,1380,0.19385,0.23726
2012,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.09421,155,1380,0.07879,0.10963
2012,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.08246,109,1380,0.06795,0.09698
2012,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.13361,204,1380,0.11565,0.15157
2012,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.02921,43,1380,0.02032,0.03810
2012,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.22678,266,1380,0.20468,0.24889
2012,30-45 y.,Indirect migration background,(1b) General Elementary School,0.09377,60,540,0.06916,0.11839
2012,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.25998,112,540,0.22295,0.29701
2012,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.27231,167,540,0.23473,0.30989
2012,30-45 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.08036,66,540,0.05741,0.10332
2012,30-45 y.,Indirect migration background,(3a) Lower Tertiary Education,0.08098,46,540,0.05795,0.10401
2012,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.15570,89,540,0.12509,0.18631
2012,46-65 y.,No migration background,(1a) Inadequately completed,0.00776,62,8273,0.00587,0.00966
2012,46-65 y.,No migration background,(1b) General Elementary School,0.05158,344,8273,0.04682,0.05635
2012,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.31258,2211,8273,0.30259,0.32257
2012,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.33758,2789,8273,0.32739,0.34777
2012,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.00702,68,8273,0.00522,0.00882
2012,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.06794,632,8273,0.06252,0.07337
2012,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.09203,872,8273,0.08580,0.09826
2012,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.11884,1295,8273,0.11187,0.12581
2012,46-65 y.,Direct migration background,(1a) Inadequately completed,0.05511,42,890,0.04011,0.07011
2012,46-65 y.,Direct migration background,(1b) General Elementary School,0.19662,176,890,0.17050,0.22275
2012,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.28337,239,890,0.25375,0.31300
2012,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.04022,45,890,0.02730,0.05313
2012,46-65 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.07489,63,890,0.05759,0.09219
2012,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.14003,148,890,0.11722,0.16284
2012,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.16889,177,890,0.14426,0.19352
2012,46-65 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.38722,41,78,0.27841,0.49602
2012,46-65 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.20731,37,78,0.11677,0.29786
2012,66 and older,No migration background,(1a) Inadequately completed,0.01036,38,4726,0.00747,0.01324
2012,66 and older,No migration background,(1b) General Elementary School,0.14765,642,4726,0.13754,0.15777
2012,66 and older,No migration background,(1c) Basic Vocational Qualification,0.44472,2044,4726,0.43055,0.45889
2012,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.16569,775,4726,0.15509,0.17629
