year,age_gr,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.33680,1184,4028,0.32220,0.35140
2009,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.24830,1009,4028,0.23496,0.26164
2009,46-65 y.,Urban regions,(2c_gen) General Maturity Certificate,0.01470,50,4028,0.01098,0.01842
2009,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07835,313,4028,0.07005,0.08665
2009,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.07903,392,4028,0.07070,0.08736
2009,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.14176,782,4028,0.13099,0.15254
2009,46-65 y.,Rural regions,(1b) General Elementary School,0.07072,105,2264,0.06016,0.08129
2009,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.33211,654,2264,0.31270,0.35151
2009,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.35056,828,2264,0.33090,0.37022
2009,46-65 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04295,92,2264,0.03460,0.05131
2009,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.09161,276,2264,0.07973,0.10350
2009,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.09021,309,2264,0.07840,0.10201
2009,66 and older,Urban regions,(1a) Inadequately completed,0.01650,38,2678,0.01168,0.02133
2009,66 and older,Urban regions,(1b) General Elementary School,0.16619,384,2678,0.15209,0.18029
2009,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.43202,1132,2678,0.41326,0.45079
2009,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.15350,399,2678,0.13984,0.16716
2009,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04735,116,2678,0.03931,0.05540
2009,66 and older,Urban regions,(3a) Lower Tertiary Education,0.07873,234,2678,0.06853,0.08893
2009,66 and older,Urban regions,(3b) Higher Tertiary Education,0.09717,375,2678,0.08595,0.10839
2009,66 and older,Rural regions,(1b) General Elementary School,0.17816,236,1439,0.15838,0.19794
2009,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.49225,739,1439,0.46641,0.51809
2009,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.11998,159,1439,0.10319,0.13678
2009,66 and older,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03302,33,1439,0.02378,0.04226
2009,66 and older,Rural regions,(3a) Lower Tertiary Education,0.07566,143,1439,0.06199,0.08933
2009,66 and older,Rural regions,(3b) Higher Tertiary Education,0.07795,129,1439,0.06409,0.09180
2010,17-29 y.,Urban regions,(0) No qualification (yet),0.13694,479,2544,0.12357,0.15030
2010,17-29 y.,Urban regions,(1a) Inadequately completed,0.00885,53,2544,0.00521,0.01249
2010,17-29 y.,Urban regions,(1b) General Elementary School,0.08436,287,2544,0.07355,0.09516
2010,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.06216,210,2544,0.05278,0.07155
2010,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.22899,673,2544,0.21266,0.24533
2010,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.17516,409,2544,0.16038,0.18993
2010,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07547,192,2544,0.06521,0.08574
2010,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.03972,86,2544,0.03213,0.04731
2010,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.05562,155,2544,0.04672,0.06453
2010,17-29 y.,Rural regions,(0) No qualification (yet),0.11656,230,1313,0.09919,0.13392
2010,17-29 y.,Rural regions,(1b) General Elementary School,0.09328,152,1313,0.07755,0.10902
2010,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.11161,167,1313,0.09457,0.12865
2010,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.29241,429,1313,0.26779,0.31702
2010,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.13473,154,1313,0.11625,0.15320
2010,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05335,100,1313,0.04119,0.06551
2010,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.04283,36,1313,0.03187,0.05378
2010,17-29 y.,Rural regions,(3b) Higher Tertiary Education,0.03052,45,1313,0.02121,0.03983
2010,30-45 y.,Urban regions,(1a) Inadequately completed,0.01546,112,5933,0.01232,0.01860
2010,30-45 y.,Urban regions,(1b) General Elementary School,0.06563,393,5933,0.05933,0.07194
2010,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.17922,953,5933,0.16945,0.18898
2010,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.26769,1653,5933,0.25642,0.27895
2010,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.03746,193,5933,0.03263,0.04229
2010,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.14317,871,5933,0.13426,0.15209
2010,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.09304,518,5933,0.08564,0.10043
2010,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.19265,1240,5933,0.18261,0.20268
2010,30-45 y.,Rural regions,(1a) Inadequately completed,0.01382,47,3089,0.00970,0.01794
2010,30-45 y.,Rural regions,(1b) General Elementary School,0.05587,127,3089,0.04777,0.06397
2010,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.19440,630,3089,0.18044,0.20836
2010,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.45191,1410,3089,0.43435,0.46946
2010,30-45 y.,Rural regions,(2c_gen) General Maturity Certificate,0.01047,44,3089,0.00688,0.01406
2010,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.10561,315,3089,0.09477,0.11645
2010,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.07192,226,3089,0.06281,0.08103
2010,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.09226,290,3089,0.08205,0.10247
2010,46-65 y.,Urban regions,(1a) Inadequately completed,0.01726,52,4451,0.01343,0.02109
2010,46-65 y.,Urban regions,(1b) General Elementary School,0.08065,268,4451,0.07265,0.08865
2010,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.33085,1243,4451,0.31702,0.34467
2010,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.25282,1142,4451,0.24005,0.26559
2010,46-65 y.,Urban regions,(2c_gen) General Maturity Certificate,0.01716,71,4451,0.01334,0.02097
2010,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08071,394,4451,0.07270,0.08871
2010,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.07821,423,4451,0.07032,0.08610
2010,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.14141,858,4451,0.13118,0.15165
2010,46-65 y.,Rural regions,(1b) General Elementary School,0.06555,113,2451,0.05575,0.07535
2010,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.31967,673,2451,0.30120,0.33813
2010,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.36372,934,2451,0.34468,0.38277
2010,46-65 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04977,129,2451,0.04116,0.05838
2010,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.08790,289,2451,0.07669,0.09911
2010,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.09056,313,2451,0.07920,0.10192
2010,66 and older,Urban regions,(1a) Inadequately completed,0.01593,34,2597,0.01111,0.02074
2010,66 and older,Urban regions,(1b) General Elementary School,0.16435,357,2597,0.15009,0.17860
2010,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.42277,1056,2597,0.40377,0.44177
2010,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.15965,412,2597,0.14556,0.17374
2010,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04909,117,2597,0.04078,0.05741
2010,66 and older,Urban regions,(3a) Lower Tertiary Education,0.08171,241,2597,0.07117,0.09225
2010,66 and older,Urban regions,(3b) Higher Tertiary Education,0.09705,380,2597,0.08566,0.10843
2010,66 and older,Rural regions,(1b) General Elementary School,0.17316,214,1381,0.15320,0.19312
2010,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.48301,689,1381,0.45665,0.50938
2010,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.12346,168,1381,0.10610,0.14081
2010,66 and older,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03521,34,1381,0.02548,0.04493
2010,66 and older,Rural regions,(3a) Lower Tertiary Education,0.07993,145,1381,0.06562,0.09424
2010,66 and older,Rural regions,(3b) Higher Tertiary Education,0.07830,131,1381,0.06413,0.09248
2011,17-29 y.,Urban regions,(0) No qualification (yet),0.14732,610,2686,0.13391,0.16072
2011,17-29 y.,Urban regions,(1a) Inadequately completed,0.00920,45,2686,0.00559,0.01281
2011,17-29 y.,Urban regions,(1b) General Elementary School,0.07119,276,2686,0.06147,0.08092
2011,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.07221,200,2686,0.06242,0.08200
2011,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.21407,620,2686,0.19856,0.22959
2011,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.17905,489,2686,0.16455,0.19355
2011,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08565,197,2686,0.07507,0.09624
2011,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.03848,88,2686,0.03120,0.04576
2011,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.06533,161,2686,0.05598,0.07468
2011,17-29 y.,Rural regions,(0) No qualification (yet),0.10243,284,1473,0.08694,0.11792
2011,17-29 y.,Rural regions,(1b) General Elementary School,0.08639,174,1473,0.07204,0.10074
2011,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.09674,156,1473,0.08163,0.11184
2011,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.30470,484,1473,0.28118,0.32821
2011,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.16546,194,1473,0.14648,0.18445
2011,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05757,99,1473,0.04567,0.06947
2011,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.03310,33,1473,0.02396,0.04224
2011,17-29 y.,Rural regions,(3b) Higher Tertiary Education,0.02971,49,1473,0.02103,0.03838
2011,30-45 y.,Urban regions,(1a) Inadequately completed,0.01706,111,6346,0.01387,0.02024
2011,30-45 y.,Urban regions,(1b) General Elementary School,0.05738,417,6346,0.05166,0.06310
2011,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.16749,976,6346,0.15830,0.17667
2011,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.26449,1829,6346,0.25364,0.27534
2011,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.03746,219,6346,0.03279,0.04214
2011,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.14547,930,6346,0.13680,0.15415
2011,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.09675,574,6346,0.08948,0.10403
2011,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.19950,1290,6346,0.18966,0.20933
2011,30-45 y.,Rural regions,(1a) Inadequately completed,0.01416,54,3415,0.01020,0.01813
2011,30-45 y.,Rural regions,(1b) General Elementary School,0.04696,143,3415,0.03986,0.05405
2011,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.19310,678,3415,0.17986,0.20634
2011,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.43688,1534,3415,0.42025,0.45352
2011,30-45 y.,Rural regions,(2c_gen) General Maturity Certificate,0.01578,53,3415,0.01160,0.01996
2011,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.11101,368,3415,0.10047,0.12155
2011,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.07267,253,3415,0.06396,0.08138
2011,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.09635,332,3415,0.08645,0.10625
2011,46-65 y.,Urban regions,(1a) Inadequately completed,0.01844,76,5663,0.01494,0.02194
2011,46-65 y.,Urban regions,(1b) General Elementary School,0.07748,355,5663,0.07051,0.08444
2011,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.31406,1534,5663,0.30197,0.32615
2011,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.25754,1470,5663,0.24615,0.26893
2011,46-65 y.,Urban regions,(2c_gen) General Maturity Certificate,0.02113,100,5663,0.01738,0.02487
2011,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08590,532,5663,0.07860,0.09320
2011,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.07520,520,5663,0.06833,0.08207
2011,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.14532,1076,5663,0.13614,0.15450
2011,46-65 y.,Rural regions,(1a) Inadequately completed,0.01063,36,3362,0.00716,0.01409
2011,46-65 y.,Rural regions,(1b) General Elementary School,0.06676,186,3362,0.05832,0.07520
2011,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.31119,947,3362,0.29554,0.32684
2011,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.36266,1257,3362,0.34641,0.37892
2011,46-65 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05481,190,3362,0.04711,0.06251
2011,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.08940,352,3362,0.07975,0.09905
2011,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.08741,394,3362,0.07786,0.09696
2011,66 and older,Urban regions,(1a) Inadequately completed,0.01981,49,3273,0.01503,0.02458
2011,66 and older,Urban regions,(1b) General Elementary School,0.16616,475,3273,0.15341,0.17892
2011,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.41773,1327,3273,0.40083,0.43463
2011,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.16030,525,3273,0.14772,0.17287
2011,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04786,150,3273,0.04054,0.05517
2011,66 and older,Urban regions,(3a) Lower Tertiary Education,0.07404,278,3273,0.06507,0.08301
2011,66 and older,Urban regions,(3b) Higher Tertiary Education,0.10109,469,3273,0.09076,0.11142
2011,66 and older,Rural regions,(1b) General Elementary School,0.17453,289,1777,0.15688,0.19218
2011,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.47187,858,1777,0.44865,0.49508
2011,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.13131,239,1777,0.11561,0.14702
2011,66 and older,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03134,48,1777,0.02323,0.03944
2011,66 and older,Rural regions,(3a) Lower Tertiary Education,0.07697,173,1777,0.06457,0.08937
2011,66 and older,Rural regions,(3b) Higher Tertiary Education,0.08151,170,1777,0.06878,0.09423
2012,17-29 y.,Urban regions,(0) No qualification (yet),0.13531,617,2613,0.12220,0.14843
2012,17-29 y.,Urban regions,(1a) Inadequately completed,0.00807,42,2613,0.00464,0.01150
2012,17-29 y.,Urban regions,(1b) General Elementary School,0.07566,261,2613,0.06552,0.08581
2012,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.06816,186,2613,0.05849,0.07782
2012,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.22069,593,2613,0.20478,0.23659
2012,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.17866,478,2613,0.16397,0.19335
2012,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07881,177,2613,0.06848,0.08915
2012,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.05206,102,2613,0.04354,0.06058
2012,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.06824,157,2613,0.05857,0.07791
2012,17-29 y.,Rural regions,(0) No qualification (yet),0.11105,292,1397,0.09456,0.12753
2012,17-29 y.,Rural regions,(1b) General Elementary School,0.10458,167,1397,0.08852,0.12063
2012,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.09988,146,1397,0.08415,0.11561
2012,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.28691,441,1397,0.26318,0.31063
2012,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.13677,185,1397,0.11874,0.15479
2012,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07125,87,1397,0.05776,0.08474
2012,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.02649,32,1397,0.01807,0.03492
2012,17-29 y.,Rural regions,(3b) Higher Tertiary Education,0.03345,47,1397,0.02402,0.04289
2012,30-45 y.,Urban regions,(1a) Inadequately completed,0.01651,112,5795,0.01322,0.01979
2012,30-45 y.,Urban regions,(1b) General Elementary School,0.06248,400,5795,0.05625,0.06871
2012,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.15613,853,5795,0.14678,0.16547
2012,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.26110,1665,5795,0.24979,0.27241
2012,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.03807,192,5795,0.03314,0.04300
2012,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.14619,848,5795,0.13709,0.15528
2012,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.09675,532,5795,0.08913,0.10436
2012,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.21093,1193,5795,0.20043,0.22144
2012,30-45 y.,Rural regions,(1a) Inadequately completed,0.01771,53,3205,0.01315,0.02228
2012,30-45 y.,Rural regions,(1b) General Elementary School,0.05093,140,3205,0.04332,0.05854
2012,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.19485,628,3205,0.18113,0.20856
2012,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.42824,1425,3205,0.41110,0.44537
2012,30-45 y.,Rural regions,(2c_gen) General Maturity Certificate,0.01807,54,3205,0.01346,0.02269
2012,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.11234,365,3205,0.10140,0.12327
2012,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.06718,224,3205,0.05852,0.07585
2012,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.09895,316,3205,0.08861,0.10929
2012,46-65 y.,Urban regions,(1a) Inadequately completed,0.01805,69,5755,0.01461,0.02149
2012,46-65 y.,Urban regions,(1b) General Elementary School,0.07420,338,5755,0.06743,0.08097
2012,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.30687,1519,5755,0.29495,0.31879
2012,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.25907,1538,5755,0.24775,0.27039
2012,46-65 y.,Urban regions,(2c_gen) General Maturity Certificate,0.01984,104,5755,0.01624,0.02344
2012,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08959,583,5755,0.08221,0.09697
2012,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.07827,535,5755,0.07133,0.08521
2012,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.14835,1069,5755,0.13916,0.15753
2012,46-65 y.,Rural regions,(1a) Inadequately completed,0.00778,36,3576,0.00490,0.01067
2012,46-65 y.,Rural regions,(1b) General Elementary School,0.06870,193,3576,0.06041,0.07699
2012,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.31398,972,3576,0.29876,0.32919
