"pli0083","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2009","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2009","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2009","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2009","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2009","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2009","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2009","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2009","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2009","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2009","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2009","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2009","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2009","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2009","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2009","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2009","Realschule","kein Migrationshintergrund","","","",""
"Nie","2009","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2009","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2009","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2009","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2009","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2009","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2009","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Täglich","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Täglich","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Täglich","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2010","Hauptschule","kein Migrationshintergrund","","","",""
"Täglich","2010","Hauptschule","direkter Migrationshintergrund","","","",""
"Täglich","2010","Hauptschule","indirekter Migrationshintergrund","","","",""
"Täglich","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2010","Realschule","kein Migrationshintergrund","","","",""
"Täglich","2010","Realschule","direkter Migrationshintergrund","","","",""
"Täglich","2010","Realschule","indirekter Migrationshintergrund","","","",""
"Täglich","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2010","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Täglich","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Täglich","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Täglich","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2010","AkademikerIn","kein Migrationshintergrund","","","",""
"Täglich","2010","AkademikerIn","direkter Migrationshintergrund","","","",""
"Täglich","2010","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Täglich","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2010","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2010","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2010","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2010","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2010","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2010","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2010","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2010","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2010","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2010","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2010","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2010","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2010","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2010","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2010","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2010","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2010","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2010","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2010","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2010","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2010","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2010","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2010","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2010","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2010","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2010","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2010","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2010","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2010","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2010","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2010","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2010","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2010","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2010","Realschule","kein Migrationshintergrund","","","",""
"Nie","2010","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2010","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2010","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2010","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2010","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2010","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2011","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Täglich","2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Täglich","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Täglich","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2011","Hauptschule","kein Migrationshintergrund","","","",""
"Täglich","2011","Hauptschule","direkter Migrationshintergrund","","","",""
"Täglich","2011","Hauptschule","indirekter Migrationshintergrund","","","",""
"Täglich","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2011","Realschule","kein Migrationshintergrund","","","",""
"Täglich","2011","Realschule","direkter Migrationshintergrund","","","",""
"Täglich","2011","Realschule","indirekter Migrationshintergrund","","","",""
"Täglich","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2011","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Täglich","2011","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Täglich","2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Täglich","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2011","AkademikerIn","kein Migrationshintergrund","","","",""
"Täglich","2011","AkademikerIn","direkter Migrationshintergrund","","","",""
"Täglich","2011","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Täglich","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2011","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2011","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2011","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2011","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2011","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2011","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2011","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2011","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2011","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2011","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2011","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2011","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2011","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
