"m11104","year","bula_h","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Mehrmals im Jahr","2007","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2007","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","150","","",""
"Mehrmals im Jahr","2007","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","25","","",""
"Mehrmals im Jahr","2007","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","12","","",""
"Mehrmals im Jahr","2007","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2007","Baden-Wuerttemberg","kein Migrationshintergrund","304","0.167971310696136","0.150777312564007","0.185165308828264"
"Mehrmals im Jahr","2007","Baden-Wuerttemberg","direkter Migrationshintergrund","64","0.127865370478847","0.0975131931526463","0.158217547805049"
"Mehrmals im Jahr","2007","Baden-Wuerttemberg","indirekter Migrationshintergrund","26","","",""
"Mehrmals im Jahr","2007","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2007","Bayern","kein Migrationshintergrund","461","0.190559654707744","0.175121143012194","0.205998166403295"
"Mehrmals im Jahr","2007","Bayern","direkter Migrationshintergrund","68","0.197339581857716","0.154399373600916","0.240279790114516"
"Mehrmals im Jahr","2007","Bayern","indirekter Migrationshintergrund","31","0.225166976912908","0.149481671179236","0.30085228264658"
"Mehrmals im Jahr","2007","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2007","Saarland","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2007","Saarland","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2007","Saarland","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2007","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2007","Berlin","kein Migrationshintergrund","138","","",""
"Mehrmals im Jahr","2007","Berlin","direkter Migrationshintergrund","19","","",""
"Mehrmals im Jahr","2007","Berlin","indirekter Migrationshintergrund","5","0.322941638614103","0.146564909609991","0.499318367618216"
"Mehrmals im Jahr","2007","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2007","Brandenburg","kein Migrationshintergrund","202","","",""
"Mehrmals im Jahr","2007","Brandenburg","direkter Migrationshintergrund","1","","",""
"Mehrmals im Jahr","2007","Brandenburg","indirekter Migrationshintergrund","2","","",""
"Mehrmals im Jahr","2007","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2007","Mecklenburg-Vorpommern","kein Migrationshintergrund","88","0.172414938598763","0.139003043268722","0.205826833928804"
"Mehrmals im Jahr","2007","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2007","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","1","","",""
"Mehrmals im Jahr","2007","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2007","Sachsen","kein Migrationshintergrund","284","","",""
"Mehrmals im Jahr","2007","Sachsen","direkter Migrationshintergrund","5","0.395116005724289","0.214037278515228","0.57619473293335"
"Mehrmals im Jahr","2007","Sachsen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2007","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2007","Sachsen-Anhalt","kein Migrationshintergrund","174","","",""
"Mehrmals im Jahr","2007","Sachsen-Anhalt","direkter Migrationshintergrund","1","","",""
"Mehrmals im Jahr","2007","Sachsen-Anhalt","indirekter Migrationshintergrund","3","","",""
"Mehrmals im Jahr","2007","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2007","Thueringen","kein Migrationshintergrund","190","","",""
"Mehrmals im Jahr","2007","Thueringen","direkter Migrationshintergrund","7","0.465772996689242","0.221352191109843","0.71019380226864"
"Mehrmals im Jahr","2007","Thueringen","indirekter Migrationshintergrund","1","","",""
"Mehrmals im Jahr","2007","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2007","Schleswig-Holstein","kein Migrationshintergrund","33","0.0655440009671261","0.0448985461623708","0.0861894557718814"
"Mindestens einmal im Monat","2007","Schleswig-Holstein","direkter Migrationshintergrund","6","0.142876232147829","0.0458777692294034","0.239874695066254"
"Mindestens einmal im Monat","2007","Schleswig-Holstein","indirekter Migrationshintergrund","1","","",""
"Mindestens einmal im Monat","2007","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2007","Hamburg","kein Migrationshintergrund","17","","",""
"Mindestens einmal im Monat","2007","Hamburg","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2007","Hamburg","indirekter Migrationshintergrund","1","","",""
"Mindestens einmal im Monat","2007","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2007","Niedersachsen","kein Migrationshintergrund","96","0.0640793991996246","0.0520572351060278","0.0761015632932213"
"Mindestens einmal im Monat","2007","Niedersachsen","direkter Migrationshintergrund","6","0.0382863347911828","0.00977495358766579","0.0667977159946997"
"Mindestens einmal im Monat","2007","Niedersachsen","indirekter Migrationshintergrund","7","0.16201538544795","0.0628166107211713","0.261214160174729"
"Mindestens einmal im Monat","2007","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2007","Bremen","kein Migrationshintergrund","11","","",""
"Mindestens einmal im Monat","2007","Bremen","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2007","Bremen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2007","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2007","Nordrhein-Westfalen","kein Migrationshintergrund","233","","",""
"Mindestens einmal im Monat","2007","Nordrhein-Westfalen","direkter Migrationshintergrund","14","","",""
"Mindestens einmal im Monat","2007","Nordrhein-Westfalen","indirekter Migrationshintergrund","21","","",""
"Mindestens einmal im Monat","2007","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2007","Hessen","kein Migrationshintergrund","87","0.086308946034584","0.0698627041778204","0.102755187891348"
"Mindestens einmal im Monat","2007","Hessen","direkter Migrationshintergrund","13","","",""
"Mindestens einmal im Monat","2007","Hessen","indirekter Migrationshintergrund","7","0.0795518812154378","0.0174776220280295","0.141626140402846"
"Mindestens einmal im Monat","2007","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2007","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","62","0.08184784400797","0.0645518556014812","0.0991438324144587"
"Mindestens einmal im Monat","2007","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","14","","",""
"Mindestens einmal im Monat","2007","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","4","0.0319849709636844","-0.0177934943177432","0.0817634362451121"
"Mindestens einmal im Monat","2007","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2007","Baden-Wuerttemberg","kein Migrationshintergrund","153","","",""
"Mindestens einmal im Monat","2007","Baden-Wuerttemberg","direkter Migrationshintergrund","24","","",""
"Mindestens einmal im Monat","2007","Baden-Wuerttemberg","indirekter Migrationshintergrund","29","","",""
"Mindestens einmal im Monat","2007","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2007","Bayern","kein Migrationshintergrund","239","","",""
"Mindestens einmal im Monat","2007","Bayern","direkter Migrationshintergrund","21","","",""
"Mindestens einmal im Monat","2007","Bayern","indirekter Migrationshintergrund","15","","",""
"Mindestens einmal im Monat","2007","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2007","Saarland","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2007","Saarland","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2007","Saarland","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2007","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2007","Berlin","kein Migrationshintergrund","57","0.0687780734557849","0.0495142306025828","0.0880419163089871"
"Mindestens einmal im Monat","2007","Berlin","direkter Migrationshintergrund","5","0.0908791959988022","0.0169055319868192","0.164852860010785"
"Mindestens einmal im Monat","2007","Berlin","indirekter Migrationshintergrund","6","0.246922536775649","0.0842679182390312","0.409577155312266"
"Mindestens einmal im Monat","2007","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2007","Brandenburg","kein Migrationshintergrund","60","0.0756367590449207","0.0576481810349231","0.0936253370549183"
"Mindestens einmal im Monat","2007","Brandenburg","direkter Migrationshintergrund","3","","",""
"Mindestens einmal im Monat","2007","Brandenburg","indirekter Migrationshintergrund","2","","",""
"Mindestens einmal im Monat","2007","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2007","Mecklenburg-Vorpommern","kein Migrationshintergrund","25","","",""
"Mindestens einmal im Monat","2007","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2007","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2007","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2007","Sachsen","kein Migrationshintergrund","109","","",""
"Mindestens einmal im Monat","2007","Sachsen","direkter Migrationshintergrund","1","","",""
"Mindestens einmal im Monat","2007","Sachsen","indirekter Migrationshintergrund","1","","",""
"Mindestens einmal im Monat","2007","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2007","Sachsen-Anhalt","kein Migrationshintergrund","49","0.0686442214725532","0.0515858853998612","0.0857025575452453"
"Mindestens einmal im Monat","2007","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2007","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2007","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2007","Thueringen","kein Migrationshintergrund","62","0.0685243852486421","0.0518981240078568","0.0851506464894274"
"Mindestens einmal im Monat","2007","Thueringen","direkter Migrationshintergrund","2","","",""
"Mindestens einmal im Monat","2007","Thueringen","indirekter Migrationshintergrund","2","","",""
"Mindestens einmal im Monat","2007","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2007","Schleswig-Holstein","kein Migrationshintergrund","224","","",""
"Mindestens einmal die Woche","2007","Schleswig-Holstein","direkter Migrationshintergrund","8","0.122972534411784","0.0319447970376226","0.214000271785946"
"Mindestens einmal die Woche","2007","Schleswig-Holstein","indirekter Migrationshintergrund","5","0.707449290088786","0.392202020877466","1.02269655930011"
"Mindestens einmal die Woche","2007","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2007","Hamburg","kein Migrationshintergrund","114","","",""
"Mindestens einmal die Woche","2007","Hamburg","direkter Migrationshintergrund","2","","",""
"Mindestens einmal die Woche","2007","Hamburg","indirekter Migrationshintergrund","4","0.318022944705692","0.0137656879584525","0.622280201452931"
"Mindestens einmal die Woche","2007","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2007","Niedersachsen","kein Migrationshintergrund","631","0.364625486729356","0.340996650162637","0.388254323296075"
"Mindestens einmal die Woche","2007","Niedersachsen","direkter Migrationshintergrund","60","0.355795543968966","0.284660176148094","0.426930911789837"
"Mindestens einmal die Woche","2007","Niedersachsen","indirekter Migrationshintergrund","18","","",""
"Mindestens einmal die Woche","2007","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2007","Bremen","kein Migrationshintergrund","46","0.302727062484575","0.223444027983013","0.382010096986136"
"Mindestens einmal die Woche","2007","Bremen","direkter Migrationshintergrund","4","0.307918719335892","0.0467302109298885","0.569107227741896"
"Mindestens einmal die Woche","2007","Bremen","indirekter Migrationshintergrund","2","","",""
"Mindestens einmal die Woche","2007","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2007","Nordrhein-Westfalen","kein Migrationshintergrund","1323","","",""
"Mindestens einmal die Woche","2007","Nordrhein-Westfalen","direkter Migrationshintergrund","108","","",""
"Mindestens einmal die Woche","2007","Nordrhein-Westfalen","indirekter Migrationshintergrund","84","0.403206342927106","0.338089157411172","0.46832352844304"
"Mindestens einmal die Woche","2007","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2007","Hessen","kein Migrationshintergrund","517","0.424574035388739","0.395626571376582","0.453521499400897"
"Mindestens einmal die Woche","2007","Hessen","direkter Migrationshintergrund","43","0.19766313300171","0.141479392692501","0.253846873310919"
"Mindestens einmal die Woche","2007","Hessen","indirekter Migrationshintergrund","32","0.444289799975115","0.330305767675118","0.558273832275112"
"Mindestens einmal die Woche","2007","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2007","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","337","0.31873229558164","0.289331683598348","0.348132907564932"
"Mindestens einmal die Woche","2007","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","27","","",""
"Mindestens einmal die Woche","2007","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","18","","",""
"Mindestens einmal die Woche","2007","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2007","Baden-Wuerttemberg","kein Migrationshintergrund","735","0.382247995989621","0.359898390626406","0.404597601352836"
"Mindestens einmal die Woche","2007","Baden-Wuerttemberg","direkter Migrationshintergrund","96","0.226740742266509","0.188682479464611","0.264799005068406"
"Mindestens einmal die Woche","2007","Baden-Wuerttemberg","indirekter Migrationshintergrund","77","0.387831428207971","0.318180616679031","0.457482239736911"
