"pli0093_h","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2007","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2007","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2007","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","kein Migrationshintergrund","106","0.225762457007785","0.182024599283033","0.269500314732538"
"Min 1x pro Woche","2007","(noch) kein Abschluss","direkter Migrationshintergrund","4","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","9","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","Hauptschule","kein Migrationshintergrund","385","0.0628752453047966","0.05673731885055","0.0690131717590432"
"Min 1x pro Woche","2007","Hauptschule","direkter Migrationshintergrund","33","0.0328960530152086","0.0219176899849918","0.0438744160454254"
"Min 1x pro Woche","2007","Hauptschule","indirekter Migrationshintergrund","12","","",""
"Min 1x pro Woche","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","Realschule","kein Migrationshintergrund","472","0.0850006915227768","0.0772582009259906","0.092743182119563"
"Min 1x pro Woche","2007","Realschule","direkter Migrationshintergrund","14","","",""
"Min 1x pro Woche","2007","Realschule","indirekter Migrationshintergrund","9","","",""
"Min 1x pro Woche","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","kein Migrationshintergrund","299","0.169788657584152","0.152629107567378","0.186948207600925"
"Min 1x pro Woche","2007","(Fach-)Abitur","direkter Migrationshintergrund","29","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","indirekter Migrationshintergrund","21","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","AkademikerIn","kein Migrationshintergrund","632","0.160605063076405","0.149135993894666","0.172074132258144"
"Min 1x pro Woche","2007","AkademikerIn","direkter Migrationshintergrund","59","0.170712952586561","0.130600850778902","0.210825054394219"
"Min 1x pro Woche","2007","AkademikerIn","indirekter Migrationshintergrund","10","","",""
"Min 1x pro Woche","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","kein Migrationshintergrund","37","0.0879824344825036","0.0583481721113283","0.117616696853679"
"Min 1x pro Monat","2007","(noch) kein Abschluss","direkter Migrationshintergrund","3","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","6","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","Hauptschule","kein Migrationshintergrund","298","0.04392076331797","0.0387391498602452","0.0491023767756949"
"Min 1x pro Monat","2007","Hauptschule","direkter Migrationshintergrund","21","","",""
"Min 1x pro Monat","2007","Hauptschule","indirekter Migrationshintergrund","16","","",""
"Min 1x pro Monat","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","Realschule","kein Migrationshintergrund","348","0.0670919777607869","0.0601463135219481","0.0740376419996256"
"Min 1x pro Monat","2007","Realschule","direkter Migrationshintergrund","14","","",""
"Min 1x pro Monat","2007","Realschule","indirekter Migrationshintergrund","18","","",""
"Min 1x pro Monat","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","kein Migrationshintergrund","221","0.109871923529037","0.095578810102076","0.124165036955998"
"Min 1x pro Monat","2007","(Fach-)Abitur","direkter Migrationshintergrund","29","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","indirekter Migrationshintergrund","12","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","AkademikerIn","kein Migrationshintergrund","513","0.127611103512458","0.117188776862544","0.138033430162372"
"Min 1x pro Monat","2007","AkademikerIn","direkter Migrationshintergrund","30","0.100481691009997","0.0684309398586008","0.132532442161393"
"Min 1x pro Monat","2007","AkademikerIn","indirekter Migrationshintergrund","8","","",""
"Min 1x pro Monat","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","(noch) kein Abschluss","kein Migrationshintergrund","69","0.18490237427447","0.144288858104058","0.225515890444883"
"Seltener","2007","(noch) kein Abschluss","direkter Migrationshintergrund","17","","",""
"Seltener","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","15","","",""
"Seltener","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","Hauptschule","kein Migrationshintergrund","1210","0.197274001073835","0.187211597766586","0.207336404381085"
"Seltener","2007","Hauptschule","direkter Migrationshintergrund","141","0.141450133373134","0.120000811977785","0.162899454768483"
"Seltener","2007","Hauptschule","indirekter Migrationshintergrund","58","0.268384751986532","0.21160931892368","0.325160185049384"
"Seltener","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","Realschule","kein Migrationshintergrund","1472","0.290212375798554","0.277612065223375","0.302812686373732"
"Seltener","2007","Realschule","direkter Migrationshintergrund","56","0.287309922641289","0.220646573822093","0.353973271460485"
"Seltener","2007","Realschule","indirekter Migrationshintergrund","47","0.27395675671833","0.210541530991749","0.337371982444911"
"Seltener","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","(Fach-)Abitur","kein Migrationshintergrund","576","0.308245561064218","0.287140742674951","0.329350379453485"
"Seltener","2007","(Fach-)Abitur","direkter Migrationshintergrund","72","0.194274453135081","0.153961125932994","0.234587780337168"
"Seltener","2007","(Fach-)Abitur","indirekter Migrationshintergrund","35","0.253444958725535","0.180606532746116","0.326283384704954"
"Seltener","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","AkademikerIn","kein Migrationshintergrund","1316","0.329559322071236","0.314876404445763","0.344242239696709"
"Seltener","2007","AkademikerIn","direkter Migrationshintergrund","91","0.271701802954461","0.224278628866082","0.31912497704284"
"Seltener","2007","AkademikerIn","indirekter Migrationshintergrund","33","0.455307970483394","0.349439469266137","0.561176471700652"
"Seltener","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","(noch) kein Abschluss","kein Migrationshintergrund","139","0.501352734235241","0.4490453566083","0.553660111862181"
"Nie","2007","(noch) kein Abschluss","direkter Migrationshintergrund","122","0.836396240848489","0.776393051036776","0.896399430660202"
"Nie","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","23","","",""
"Nie","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","Hauptschule","kein Migrationshintergrund","4115","0.695929990303398","0.684298035684225","0.707561944922571"
"Nie","2007","Hauptschule","direkter Migrationshintergrund","819","0.806681703616891","0.782375524355778","0.830987882878003"
"Nie","2007","Hauptschule","indirekter Migrationshintergrund","148","0.6220250644022","0.559898747793027","0.684151381011372"
"Nie","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","Realschule","kein Migrationshintergrund","2692","0.557694954917883","0.543906411892271","0.571483497943494"
"Nie","2007","Realschule","direkter Migrationshintergrund","93","0.574554730516411","0.501718240377901","0.647391220654922"
"Nie","2007","Realschule","indirekter Migrationshintergrund","116","0.568468059768456","0.498042420537619","0.638893698999293"
"Nie","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","(Fach-)Abitur","kein Migrationshintergrund","743","0.412093857822593","0.389597651010502","0.434590064634684"
"Nie","2007","(Fach-)Abitur","direkter Migrationshintergrund","240","0.672659518197148","0.62484665697369","0.720472379420607"
"Nie","2007","(Fach-)Abitur","indirekter Migrationshintergrund","69","0.557760701782352","0.47459573287907","0.640925670685634"
"Nie","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","AkademikerIn","kein Migrationshintergrund","1476","0.382224511339901","0.367045622268206","0.397403400411597"
"Nie","2007","AkademikerIn","direkter Migrationshintergrund","158","0.457103553448982","0.403996092415092","0.510211014482871"
"Nie","2007","AkademikerIn","indirekter Migrationshintergrund","34","0.363016632239676","0.260789556861566","0.465243707617785"
"Nie","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2008","(noch) kein Abschluss","kein Migrationshintergrund","44","0.104842403378901","0.0734141754889399","0.136270631268861"
"Taeglich","2008","(noch) kein Abschluss","direkter Migrationshintergrund","2","","",""
"Taeglich","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","9","","",""
"Taeglich","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2008","Hauptschule","kein Migrationshintergrund","75","0.0140416093102277","0.0109681205458794","0.017115098074576"
"Taeglich","2008","Hauptschule","direkter Migrationshintergrund","9","","",""
"Taeglich","2008","Hauptschule","indirekter Migrationshintergrund","2","","",""
"Taeglich","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2008","Realschule","kein Migrationshintergrund","77","0.0166026925077185","0.0129685598540008","0.0202368251614362"
"Taeglich","2008","Realschule","direkter Migrationshintergrund","3","","",""
"Taeglich","2008","Realschule","indirekter Migrationshintergrund","4","","",""
"Taeglich","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2008","(Fach-)Abitur","kein Migrationshintergrund","83","0.04820805185954","0.0380375098077967","0.0583785939112832"
"Taeglich","2008","(Fach-)Abitur","direkter Migrationshintergrund","8","","",""
"Taeglich","2008","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Taeglich","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2008","AkademikerIn","kein Migrationshintergrund","168","0.0450418788652865","0.0384338346615311","0.0516499230690419"
"Taeglich","2008","AkademikerIn","direkter Migrationshintergrund","20","","",""
"Taeglich","2008","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Taeglich","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","kein Migrationshintergrund","92","0.228622045005489","0.185540197124149","0.271703892886829"
"Min 1x pro Woche","2008","(noch) kein Abschluss","direkter Migrationshintergrund","2","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","6","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","Hauptschule","kein Migrationshintergrund","350","0.0618820150182239","0.0555883322579992","0.0681756977784486"
"Min 1x pro Woche","2008","Hauptschule","direkter Migrationshintergrund","31","0.0369694995772422","0.0247033584706382","0.0492356406838462"
"Min 1x pro Woche","2008","Hauptschule","indirekter Migrationshintergrund","13","","",""
"Min 1x pro Woche","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","Realschule","kein Migrationshintergrund","485","0.0967141928554608","0.0883078963307316","0.10512048938019"
"Min 1x pro Woche","2008","Realschule","direkter Migrationshintergrund","20","","",""
"Min 1x pro Woche","2008","Realschule","indirekter Migrationshintergrund","21","","",""
"Min 1x pro Woche","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","kein Migrationshintergrund","287","0.173650907816906","0.155664948696029","0.191636866937782"
"Min 1x pro Woche","2008","(Fach-)Abitur","direkter Migrationshintergrund","29","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","indirekter Migrationshintergrund","21","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","AkademikerIn","kein Migrationshintergrund","610","0.162418689209215","0.150666899352459","0.17417047906597"
"Min 1x pro Woche","2008","AkademikerIn","direkter Migrationshintergrund","46","0.140869432574562","0.102329239099685","0.179409626049439"
"Min 1x pro Woche","2008","AkademikerIn","indirekter Migrationshintergrund","12","","",""
"Min 1x pro Woche","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
