year,bula_h,pgisced97,plh0034,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2013,Bavaria,Lower Secondary Level,Very concerned,0.2226148409893993,44486,0.21874903929383616,0.22648064268496243
2013,Bavaria,Lower Secondary Level,Not concerned at all,0.21908127208480566,44486,0.21523756805834365,0.22292497611126766
2013,Bavaria,Upper Secondary Level,Somewhat concerned,0.521117608836907,44486,0.5164753783345102,0.5257598393393039
2013,Bavaria,Upper Secondary Level,Very concerned,0.3378817413905133,44486,0.3334863805299784,0.3422771022510482
2013,Bavaria,Upper Secondary Level,Not concerned at all,0.1410006497725796,44486,0.1377665652403744,0.14423473430478478
2013,Bavaria,Post-secondary Non-tertiary Level,Somewhat concerned,0.5414012738853503,44486,0.5367708531817782,0.5460316945889224
2013,Bavaria,Post-secondary Non-tertiary Level,Very concerned,0.27388535031847133,44486,0.2697412391831632,0.2780294614537795
2013,Bavaria,Post-secondary Non-tertiary Level,Not concerned at all,0.18471337579617833,44486,0.1811071848062133,0.18831956678614337
2013,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.5069124423963134,44486,0.5022665099556023,0.5115583748370245
2013,Bavaria,First Stage of Tertiary Education,Very concerned,0.37327188940092165,44486,0.36877723170457677,0.37776654709726654
2013,Bavaria,First Stage of Tertiary Education,Not concerned at all,0.11981566820276497,44486,0.11679788514264308,0.12283345126288686
2013,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.5629032258064516,44486,0.5582937656853078,0.5675126859275954
2013,Bavaria,Second Stage of Tertiary Education,Very concerned,0.29516129032258065,44486,0.29092272416276355,0.29939985648239775
2013,Bavaria,Second Stage of Tertiary Education,Not concerned at all,0.14193548387096774,44486,0.13869246216610148,0.145178505575834
2013,Berlin,Pre-primary Level,Somewhat concerned,0.8571428571428571,44486,0.8538910709868878,0.8603946432988264
2013,Berlin,Pre-primary Level,Not concerned at all,0.14285714285714285,44486,0.13960535670117347,0.14610892901311223
2013,Berlin,Primary Level,Somewhat concerned,0.7142857142857143,44486,0.7100876764098819,0.7184837521615467
2013,Berlin,Primary Level,Very concerned,0.14285714285714285,44486,0.13960535670117347,0.14610892901311223
2013,Berlin,Primary Level,Not concerned at all,0.14285714285714285,44486,0.13960535670117347,0.14610892901311223
2013,Berlin,Lower Secondary Level,Very concerned,0.3488372093023256,44486,0.3444082612928476,0.3532661573118036
2013,Berlin,Lower Secondary Level,Somewhat concerned,0.32558139534883723,44486,0.3212268887420787,0.32993590195559575
2013,Berlin,Lower Secondary Level,Not concerned at all,0.32558139534883723,44486,0.3212268887420787,0.32993590195559575
2013,Berlin,Upper Secondary Level,Somewhat concerned,0.42902208201892744,44486,0.42442275942302155,0.43362140461483334
2013,Berlin,Upper Secondary Level,Very concerned,0.3943217665615142,44486,0.389780356150368,0.3988631769726604
2013,Berlin,Upper Secondary Level,Not concerned at all,0.17665615141955837,44486,0.1731121050329852,0.18020019780613156
2013,Berlin,Post-secondary Non-tertiary Level,Somewhat concerned,0.45161290322580644,44486,0.4469883351452377,0.45623747130637515
2013,Berlin,Post-secondary Non-tertiary Level,Very concerned,0.3548387096774194,44486,0.350392458029291,0.35928496132554777
2013,Berlin,Post-secondary Non-tertiary Level,Not concerned at all,0.1935483870967742,44486,0.18987701563035714,0.19721975856319124
2013,Berlin,First Stage of Tertiary Education,Somewhat concerned,0.5892857142857143,44486,0.5847140192357262,0.5938574093357024
2013,Berlin,First Stage of Tertiary Education,Very concerned,0.375,44486,0.37050116531145827,0.37949883468854173
2013,Berlin,First Stage of Tertiary Education,Not concerned at all,0.03571428571428571,44486,0.03398976568289485,0.037438805745676575
2013,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.5152542372881356,44486,0.5106100236515808,0.5198984509246903
2013,Berlin,Second Stage of Tertiary Education,Very concerned,0.3593220338983051,44486,0.35486335485061943,0.36378071294599074
2013,Berlin,Second Stage of Tertiary Education,Not concerned at all,0.12542372881355932,44486,0.12234598057352325,0.12850147705359538
2013,Brandenburg,Pre-primary Level,Not concerned at all,0.42857142857142855,44486,0.42397270848771956,0.43317014865513753
2013,Brandenburg,Pre-primary Level,Somewhat concerned,0.2857142857142857,44486,0.2815162478384533,0.2899123235901181
2013,Brandenburg,Pre-primary Level,Very concerned,0.2857142857142857,44486,0.2815162478384533,0.2899123235901181
2013,Brandenburg,Primary Level,Somewhat concerned,0.8,44486,0.7962828988104401,0.80371710118956
2013,Brandenburg,Primary Level,Not concerned at all,0.2,44486,0.19628289881044006,0.20371710118955996
2013,Brandenburg,Lower Secondary Level,Somewhat concerned,0.5263157894736842,44486,0.5216758528740799,0.5309557260732884
2013,Brandenburg,Lower Secondary Level,Not concerned at all,0.3157894736842105,44486,0.311469927786561,0.32010901958186
2013,Brandenburg,Lower Secondary Level,Very concerned,0.15789473684210525,44486,0.15450620625410919,0.16128326743010132
2013,Brandenburg,Upper Secondary Level,Somewhat concerned,0.5549872122762148,44486,0.5503690187699829,0.5596054057824468
2013,Brandenburg,Upper Secondary Level,Not concerned at all,0.22506393861892582,44486,0.22118305798155558,0.22894481925629606
2013,Brandenburg,Upper Secondary Level,Very concerned,0.21994884910485935,44486,0.21609968186829154,0.22379801634142715
2013,Brandenburg,Post-secondary Non-tertiary Level,Somewhat concerned,0.53125,44486,0.5266127073467375,0.5358872926532625
2013,Brandenburg,Post-secondary Non-tertiary Level,Very concerned,0.3125,44486,0.3081926937158756,0.3168073062841244
2013,Brandenburg,Post-secondary Non-tertiary Level,Not concerned at all,0.15625,44486,0.1528758739835937,0.1596241260164063
2013,Brandenburg,First Stage of Tertiary Education,Somewhat concerned,0.5161290322580645,44486,0.5114850738698924,0.5207729906462366
2013,Brandenburg,First Stage of Tertiary Education,Very concerned,0.3548387096774194,44486,0.350392458029291,0.35928496132554777
2013,Brandenburg,First Stage of Tertiary Education,Not concerned at all,0.12903225806451613,44486,0.12591699607232618,0.13214752005670607
2013,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.463302752293578,44486,0.45866890714403424,0.4679365974431217
2013,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.44036697247706424,44486,0.4357537602880071,0.4449801846661214
2013,Brandenburg,Second Stage of Tertiary Education,Not concerned at all,0.0963302752293578,44486,0.09358850750648826,0.09907204295222735
2013,Mecklenburg-Western Pomerania,Pre-primary Level,Somewhat concerned,0.6666666666666666,44486,0.6622860209041759,0.6710473124291574
2013,Mecklenburg-Western Pomerania,Pre-primary Level,Not concerned at all,0.3333333333333333,44486,0.3289526875708426,0.337713979095824
2013,Mecklenburg-Western Pomerania,Primary Level,Not concerned at all,0.6666666666666666,44486,0.6622860209041759,0.6710473124291574
2013,Mecklenburg-Western Pomerania,Primary Level,Somewhat concerned,0.3333333333333333,44486,0.3289526875708426,0.337713979095824
2013,Mecklenburg-Western Pomerania,Lower Secondary Level,Somewhat concerned,0.5,44486,0.49535362351305007,0.50464637648695
2013,Mecklenburg-Western Pomerania,Lower Secondary Level,Not concerned at all,0.375,44486,0.37050116531145827,0.37949883468854173
2013,Mecklenburg-Western Pomerania,Lower Secondary Level,Very concerned,0.125,44486,0.12192671082948812,0.1280732891705119
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.4345991561181435,44486,0.42999269872965595,0.439205613506631
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.3291139240506329,44486,0.32474733913572246,0.3334805089655433
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,Not concerned at all,0.23628691983122363,44486,0.23233935430618485,0.2402344853562624
2013,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,Somewhat concerned,0.5454545454545454,44486,0.5408274087044289,0.5500816822046619
2013,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,Not concerned at all,0.2727272727272727,44486,0.2685886358014935,0.2768659096530519
2013,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,Very concerned,0.18181818181818182,44486,0.1782340171034167,0.18540234653294696
2013,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Somewhat concerned,0.4791666666666667,44486,0.47452432524473054,0.48380900808860283
2013,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Very concerned,0.3958333333333333,44486,0.3912889081835422,0.40037775848312446
2013,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Not concerned at all,0.125,44486,0.12192671082948812,0.1280732891705119
2013,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.5041322314049587,44486,0.49948601359760125,0.5087784492123161
2013,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very concerned,0.4132231404958678,44486,0.4086472755415731,0.41779900545016246
2013,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not concerned at all,0.08264462809917356,44486,0.08008592136770312,0.08520333483064399
2013,Saxony,Pre-primary Level,Very concerned,0.3333333333333333,44486,0.3289526875708426,0.337713979095824
2013,Saxony,Pre-primary Level,Somewhat concerned,0.3333333333333333,44486,0.3289526875708426,0.337713979095824
2013,Saxony,Pre-primary Level,Not concerned at all,0.3333333333333333,44486,0.3289526875708426,0.337713979095824
2013,Saxony,Primary Level,Very concerned,0.3333333333333333,44486,0.3289526875708426,0.337713979095824
2013,Saxony,Primary Level,Somewhat concerned,0.3333333333333333,44486,0.3289526875708426,0.337713979095824
2013,Saxony,Primary Level,Not concerned at all,0.3333333333333333,44486,0.3289526875708426,0.337713979095824
2013,Saxony,Lower Secondary Level,Somewhat concerned,0.5833333333333334,44486,0.578751944333481,0.5879147223331858
2013,Saxony,Lower Secondary Level,Not concerned at all,0.23333333333333334,44486,0.22940293944421428,0.2372637272224524
2013,Saxony,Lower Secondary Level,Very concerned,0.18333333333333332,44486,0.17973759959688004,0.1869290670697866
2013,Saxony,Upper Secondary Level,Somewhat concerned,0.47464788732394364,44486,0.4700074874083463,0.479288287239541
2013,Saxony,Upper Secondary Level,Very concerned,0.3183098591549296,44486,0.3139811047721012,0.32263861353775797
2013,Saxony,Upper Secondary Level,Not concerned at all,0.20704225352112676,44486,0.2032769593786518,0.2108075476636017
2013,Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,0.7017543859649122,44486,0.6975030640323928,0.7060057078974317
2013,Saxony,Post-secondary Non-tertiary Level,Not concerned at all,0.21052631578947367,44486,0.20673782342017538,0.21431480815877196
2013,Saxony,Post-secondary Non-tertiary Level,Very concerned,0.08771929824561403,44486,0.08509050632747898,0.09034809016374908
2013,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.5130434782608696,44486,0.5083986830406605,0.5176882734810787
2013,Saxony,First Stage of Tertiary Education,Very concerned,0.3565217391304348,44486,0.3520707724779808,0.36097270578288876
2013,Saxony,First Stage of Tertiary Education,Not concerned at all,0.13043478260869565,44486,0.1273051584775362,0.1335644067398551
2013,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.5027624309392266,44486,0.4981161253660452,0.5074087365124079
2013,Saxony,Second Stage of Tertiary Education,Very concerned,0.35082872928176795,44486,0.346393954046388,0.3552635045171479
2013,Saxony,Second Stage of Tertiary Education,Not concerned at all,0.1464088397790055,44486,0.14312370647845693,0.1496939730795541
2013,Saxony-Anhalt,Pre-primary Level,Somewhat concerned,0.7142857142857143,44486,0.7100876764098819,0.7184837521615467
2013,Saxony-Anhalt,Pre-primary Level,Not concerned at all,0.14285714285714285,44486,0.13960535670117347,0.14610892901311223
2013,Saxony-Anhalt,Pre-primary Level,Very concerned,0.14285714285714285,44486,0.13960535670117347,0.14610892901311223
2013,Saxony-Anhalt,Primary Level,Not concerned at all,0.7272727272727273,44486,0.7231340903469481,0.7314113641985065
2013,Saxony-Anhalt,Primary Level,Somewhat concerned,0.2727272727272727,44486,0.2685886358014935,0.2768659096530519
2013,Saxony-Anhalt,Lower Secondary Level,Not concerned at all,0.4,44486,0.39544749938164286,0.4045525006183572
2013,Saxony-Anhalt,Lower Secondary Level,Somewhat concerned,0.38,44486,0.37548942367920984,0.38451057632079017
2013,Saxony-Anhalt,Lower Secondary Level,Very concerned,0.22,44486,0.21615051143081299,0.22384948856918702
2013,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.5088161209068011,44486,0.5041704667458167,0.5134617750677855
2013,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.28211586901763225,44486,0.2779338565119449,0.2862978815233196
2013,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.20906801007556675,44486,0.20528917658194848,0.212846843569185
2013,Saxony-Anhalt,Post-secondary Non-tertiary Level,Very concerned,0.4482758620689655,44486,0.44365441416032875,0.4528973099776023
2013,Saxony-Anhalt,Post-secondary Non-tertiary Level,Somewhat concerned,0.3448275862068966,44486,0.34041062896436663,0.3492445434494265
2013,Saxony-Anhalt,Post-secondary Non-tertiary Level,Not concerned at all,0.20689655172413793,44486,0.20313223690079005,0.2106608665474858
2013,Saxony-Anhalt,First Stage of Tertiary Education,Somewhat concerned,0.5,44486,0.49535362351305007,0.50464637648695
2013,Saxony-Anhalt,First Stage of Tertiary Education,Very concerned,0.45161290322580644,44486,0.4469883351452377,0.45623747130637515
2013,Saxony-Anhalt,First Stage of Tertiary Education,Not concerned at all,0.04838709677419355,44486,0.04639303165712634,0.05038116189126075
2013,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.4635416666666667,44486,0.4589076586627656,0.46817567467056775
2013,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.4166666666666667,44486,0.41208527766681435,0.421248055666519
2013,Saxony-Anhalt,Second Stage of Tertiary Education,Not concerned at all,0.11979166666666667,44486,0.11677414474240817,0.12280918859092517
2013,Thuringa,Pre-primary Level,Somewhat concerned,1.0,44486,1.0,1.0
2013,Thuringa,Primary Level,Somewhat concerned,0.4,44486,0.39544749938164286,0.4045525006183572
2013,Thuringa,Primary Level,Very concerned,0.4,44486,0.39544749938164286,0.4045525006183572
2013,Thuringa,Primary Level,Not concerned at all,0.2,44486,0.19628289881044006,0.20371710118955996
2013,Thuringa,Lower Secondary Level,Somewhat concerned,0.45,44486,0.4453769137674172,0.4546230862325828
2013,Thuringa,Lower Secondary Level,Not concerned at all,0.4,44486,0.39544749938164286,0.4045525006183572
2013,Thuringa,Lower Secondary Level,Very concerned,0.15,44486,0.14668182348663825,0.15331817651336174
2013,Thuringa,Upper Secondary Level,Somewhat concerned,0.42016806722689076,44486,0.4155812970639879,0.42475483738979364
2013,Thuringa,Upper Secondary Level,Very concerned,0.32563025210084034,44486,0.3212755765286061,0.3299849276730746
2013,Thuringa,Upper Secondary Level,Not concerned at all,0.2542016806722689,44486,0.25015550903396305,0.25824785231057473
2013,Thuringa,Post-secondary Non-tertiary Level,Somewhat concerned,0.48148148148148145,44486,0.47683829290330265,0.48612467005966026
2013,Thuringa,Post-secondary Non-tertiary Level,Not concerned at all,0.37037037037037035,44486,0.36588286388604424,0.37485787685469646
2013,Thuringa,Post-secondary Non-tertiary Level,Very concerned,0.14814814814814814,44486,0.144846927581438,0.15144936871485828
2013,Thuringa,First Stage of Tertiary Education,Somewhat concerned,0.6,44486,0.5954474993816429,0.6045525006183571
2013,Thuringa,First Stage of Tertiary Education,Very concerned,0.23333333333333334,44486,0.22940293944421428,0.2372637272224524
2013,Thuringa,First Stage of Tertiary Education,Not concerned at all,0.16666666666666666,44486,0.16320346210870773,0.17012987122462558
