"pgfamstd","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2002","17-34","Realschule","604","0.273254718855394","0.254062155314248","0.292447282396541"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2002","17-34","(Fach-)Abitur","273","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2002","17-34","AkademikerIn","217","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2002","35-65","(noch) kein Abschluss","139","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2002","35-65","Hauptschule","3999","0.728633020873532","0.716500357032191","0.740765684714872"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2002","35-65","Realschule","2681","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2002","35-65","(Fach-)Abitur","798","0.682288016369934","0.653895845499577","0.71068018724029"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2002","35-65","AkademikerIn","2698","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2002","66 +","(noch) kein Abschluss","46","0.623115146380053","0.507933805306412","0.738296487453693"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2002","66 +","Hauptschule","1468","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2002","66 +","Realschule","250","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2002","66 +","(Fach-)Abitur","88","0.448643473054568","0.368243415309202","0.529043530799935"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2002","66 +","AkademikerIn","415","0.687737822581688","0.648615479710643","0.726860165452734"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2002","17-34","(noch) kein Abschluss","5","0.0205200034415618","0.00973673165530059","0.0313032752278229"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2002","17-34","Hauptschule","29","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2002","17-34","Realschule","33","0.0187664206991376","0.0129220875209643","0.0246107538773109"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2002","17-34","(Fach-)Abitur","12","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2002","17-34","AkademikerIn","5","0.00671366076176193","0.000301255004285287","0.0131260665192386"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2002","35-65","(noch) kein Abschluss","2","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2002","35-65","Hauptschule","137","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2002","35-65","Realschule","102","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2002","35-65","(Fach-)Abitur","21","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2002","35-65","AkademikerIn","69","0.0293568299502476","0.0236685433196823","0.0350451165808129"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2002","66 +","(noch) kein Abschluss","2","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2002","66 +","Hauptschule","29","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2002","66 +","Realschule","5","0.016507614035683","0.00427814173851698","0.028737086332849"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2002","66 +","(Fach-)Abitur","1","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2002","66 +","AkademikerIn","8","0.0130003003996302","0.00343741585317738","0.022563184946083"
"Ledig","2002","17-34","(noch) kein Abschluss","632","0.925719029562284","0.905773644208391","0.945664414916176"
"Ledig","2002","17-34","Hauptschule","732","0.573562315754541","0.547141656259953","0.599982975249128"
"Ledig","2002","17-34","Realschule","1357","","",""
"Ledig","2002","17-34","(Fach-)Abitur","978","0.736714169458853","0.712511248066458","0.760917090851247"
"Ledig","2002","17-34","AkademikerIn","391","0.63571971804229","0.597931645468606","0.673507790615974"
"Ledig","2002","35-65","(noch) kein Abschluss","15","","",""
"Ledig","2002","35-65","Hauptschule","314","0.0813212182296766","0.0738634819618627","0.0887789544974906"
"Ledig","2002","35-65","Realschule","265","","",""
"Ledig","2002","35-65","(Fach-)Abitur","124","","",""
"Ledig","2002","35-65","AkademikerIn","301","0.151344065494337","0.139267439507235","0.163420691481439"
"Ledig","2002","66 +","(noch) kein Abschluss","1","","",""
"Ledig","2002","66 +","Hauptschule","65","0.0371157658558111","0.0294903005662515","0.0447412311453707"
"Ledig","2002","66 +","Realschule","19","","",""
"Ledig","2002","66 +","(Fach-)Abitur","4","0.0512136528200479","0.0155794938191791","0.0868478118209167"
"Ledig","2002","66 +","AkademikerIn","24","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","17-34","(noch) kein Abschluss","1","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","17-34","Hauptschule","43","0.0392992478973836","0.028918903901061","0.0496795918937063"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","17-34","Realschule","73","0.0410963521230672","0.0325467252018657","0.0496459790442686"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","17-34","(Fach-)Abitur","9","0.00902325896628889","0.00382667466583073","0.0142198432667471"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","17-34","AkademikerIn","10","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","35-65","(noch) kein Abschluss","12","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","35-65","Hauptschule","455","0.108495472755808","0.10000971118563","0.116981234325987"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","35-65","Realschule","358","0.130042376724341","0.118864101447095","0.141220652001587"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","35-65","(Fach-)Abitur","76","0.0949714604047345","0.0770931848886144","0.112849735920855"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","35-65","AkademikerIn","265","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","66 +","(noch) kein Abschluss","2","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","66 +","Hauptschule","73","0.0367352003747164","0.0291474305313754","0.0443229702180574"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","66 +","Realschule","25","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","66 +","(Fach-)Abitur","11","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","66 +","AkademikerIn","25","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","17-34","(noch) kein Abschluss","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","17-34","Hauptschule","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","17-34","Realschule","4","0.000784537884519922","-0.00042131568833921","0.00199039145737905"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","17-34","(Fach-)Abitur","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","17-34","AkademikerIn","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","35-65","(noch) kein Abschluss","8","0.0397682643314039","0.0108981766307036","0.0686383520321042"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","35-65","Hauptschule","255","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","35-65","Realschule","72","0.0252490605057054","0.020035279987626","0.0304628410237848"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","35-65","(Fach-)Abitur","14","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","35-65","AkademikerIn","50","0.0174964804977193","0.0130783402480357","0.0219146207474029"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","66 +","(noch) kein Abschluss","17","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","66 +","Hauptschule","726","0.363768955164153","0.344363656015241","0.383174254313065"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","66 +","Realschule","118","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","66 +","(Fach-)Abitur","43","0.401814058771394","0.322560259880828","0.48106785766196"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","66 +","AkademikerIn","67","0.15775261063053","0.126980178485312","0.188525042775748"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","17-34","(noch) kein Abschluss","26","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","17-34","Hauptschule","480","0.351701916261886","0.325283853697464","0.378119978826309"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","17-34","Realschule","510","0.249414989748529","0.229887857581575","0.268942121915482"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","17-34","(Fach-)Abitur","250","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","17-34","AkademikerIn","192","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","35-65","(noch) kein Abschluss","125","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","35-65","Hauptschule","3648","0.723302301071718","0.710578709981486","0.73602589216195"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","35-65","Realschule","2606","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","35-65","(Fach-)Abitur","772","0.669770309044357","0.640780622604051","0.698759995484662"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","35-65","AkademikerIn","2520","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","66 +","(noch) kein Abschluss","40","0.593429534779849","0.474018653197854","0.712840416361844"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","66 +","Hauptschule","1490","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","66 +","Realschule","252","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","66 +","(Fach-)Abitur","96","0.504644914782601","0.425421485191988","0.583868344373214"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","66 +","AkademikerIn","441","0.694959525821647","0.657095009553519","0.732824042089775"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","17-34","(noch) kein Abschluss","1","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","17-34","Hauptschule","31","0.0214971352535872","0.013473012326759","0.0295212581804154"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","17-34","Realschule","28","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","17-34","(Fach-)Abitur","10","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","17-34","AkademikerIn","6","0.00850748467728172","0.000914277648586019","0.0161006917059774"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","35-65","(noch) kein Abschluss","2","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","35-65","Hauptschule","137","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","35-65","Realschule","106","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","35-65","(Fach-)Abitur","25","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","35-65","AkademikerIn","80","0.0339704061650654","0.027704649518014","0.0402361628121167"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","66 +","(noch) kein Abschluss","2","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","66 +","Hauptschule","32","0.0116928796236107","0.00738938984780744","0.015996369399414"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","66 +","Realschule","4","0.0143566091086694","0.00287017229154144","0.0258430459257974"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","66 +","(Fach-)Abitur","1","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","66 +","AkademikerIn","8","0.0112203352345279","0.00255816723235507","0.0198825032367007"
"Ledig","2003","17-34","(noch) kein Abschluss","636","0.927323645868023","0.907636983502881","0.947010308233165"
"Ledig","2003","17-34","Hauptschule","707","0.597105850493057","0.569969754191106","0.624241946795008"
"Ledig","2003","17-34","Realschule","1286","","",""
"Ledig","2003","17-34","(Fach-)Abitur","966","0.736892178052806","0.712404018506926","0.761380337598686"
"Ledig","2003","17-34","AkademikerIn","359","0.649679498280222","0.610237192891599","0.689121803668846"
"Ledig","2003","35-65","(noch) kein Abschluss","16","","",""
"Ledig","2003","35-65","Hauptschule","295","","",""
"Ledig","2003","35-65","Realschule","294","","",""
"Ledig","2003","35-65","(Fach-)Abitur","131","","",""
"Ledig","2003","35-65","AkademikerIn","310","0.166440207295599","0.153556957091997","0.179323457499202"
"Ledig","2003","66 +","(noch) kein Abschluss","3","","",""
"Ledig","2003","66 +","Hauptschule","62","0.0349492445743295","0.0275972014129399","0.0423012877357192"
"Ledig","2003","66 +","Realschule","18","","",""
"Ledig","2003","66 +","(Fach-)Abitur","3","","",""
"Ledig","2003","66 +","AkademikerIn","23","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","17-34","(noch) kein Abschluss","5","0.0113253091562296","0.0033009270420896","0.0193496912703696"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","17-34","Hauptschule","37","0.0296950979914696","0.0203038626879352","0.0390863332950039"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","17-34","Realschule","59","0.0374873900908175","0.0289145827558812","0.0460601974257539"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","17-34","(Fach-)Abitur","16","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","17-34","AkademikerIn","5","0.00824928700256583","0.000771219163047872","0.0157273548420838"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","35-65","(noch) kein Abschluss","14","","",""
