"pgfamstd","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ledig","2006","(noch) kein Abschluss","Ostdeutschland","155","","",""
"Ledig","2006","Hauptschule","Westdeutschland","811","0.146707103145531","0.138235115267283","0.15517909102378"
"Ledig","2006","Hauptschule","Ostdeutschland","204","","",""
"Ledig","2006","Realschule","Westdeutschland","949","0.282954650326908","0.26862939601646","0.297279904637357"
"Ledig","2006","Realschule","Ostdeutschland","579","0.327932929294614","0.307144116154038","0.34872174243519"
"Ledig","2006","(Fach-)Abitur","Westdeutschland","812","0.414051251482956","0.392687521096028","0.435414981869884"
"Ledig","2006","(Fach-)Abitur","Ostdeutschland","282","","",""
"Ledig","2006","AkademikerIn","Westdeutschland","612","0.264221087136262","0.249031913480456","0.279410260792068"
"Ledig","2006","AkademikerIn","Ostdeutschland","174","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","(noch) kein Abschluss","Westdeutschland","13","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","Hauptschule","Westdeutschland","489","0.0870812391524991","0.0803299135146309","0.0938325647903673"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","Hauptschule","Ostdeutschland","107","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","Realschule","Westdeutschland","318","0.100264815088932","0.0907126407215563","0.109816989456308"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","Realschule","Ostdeutschland","198","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","(Fach-)Abitur","Westdeutschland","107","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","(Fach-)Abitur","Ostdeutschland","18","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","AkademikerIn","Westdeutschland","207","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","AkademikerIn","Ostdeutschland","118","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","(noch) kein Abschluss","Westdeutschland","25","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","(noch) kein Abschluss","Ostdeutschland","5","0.0527301954501991","0.0193298925750681","0.0861304983253301"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","Hauptschule","Westdeutschland","740","0.134295869642959","0.126131422863662","0.142460316422255"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","Hauptschule","Ostdeutschland","234","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","Realschule","Westdeutschland","160","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","Realschule","Ostdeutschland","56","0.0287296938667764","0.0213325097582939","0.0361268779752589"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","(Fach-)Abitur","Westdeutschland","44","0.0342928596221055","0.0263998107064438","0.0421859085377672"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","(Fach-)Abitur","Ostdeutschland","12","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","AkademikerIn","Westdeutschland","93","0.0345088908230891","0.0282208351090834","0.0407969465370948"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","AkademikerIn","Ostdeutschland","62","0.067434339329291","0.0539519810504826","0.0809166976080994"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","(noch) kein Abschluss","Westdeutschland","140","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","(noch) kein Abschluss","Ostdeutschland","7","0.0737551398222115","0.0345801324667872","0.112930147177636"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","Hauptschule","Westdeutschland","4018","0.59978261236522","0.58743692383779","0.61212830089265"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","Hauptschule","Ostdeutschland","750","0.517029369744863","0.489502983089246","0.544555756400479"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","Realschule","Westdeutschland","2169","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","Realschule","Ostdeutschland","1026","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","(Fach-)Abitur","Westdeutschland","974","0.449141736211247","0.427160224708151","0.471123247714343"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","(Fach-)Abitur","Ostdeutschland","96","0.209004126949689","0.168753782881755","0.249254471017624"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","AkademikerIn","Westdeutschland","2135","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","AkademikerIn","Ostdeutschland","902","0.616968109856111","0.590481292430365","0.643454927281857"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","(noch) kein Abschluss","Westdeutschland","4","0.00546466084577184","-0.000117500771366448","0.0110468224629101"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","(noch) kein Abschluss","Ostdeutschland","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","Hauptschule","Westdeutschland","162","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","Hauptschule","Ostdeutschland","15","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","Realschule","Westdeutschland","79","0.0243390808036885","0.0192919161674645","0.0293862454399125"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","Realschule","Ostdeutschland","28","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","(Fach-)Abitur","Westdeutschland","52","0.0322001540910003","0.0243988418528801","0.0400014663291205"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","(Fach-)Abitur","Ostdeutschland","3","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","AkademikerIn","Westdeutschland","85","0.0263854698013634","0.0207268865103702","0.0320440530923566"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","AkademikerIn","Ostdeutschland","27","","",""
"Ledig","2007","(noch) kein Abschluss","Westdeutschland","498","0.663400269714267","0.627619029188098","0.699181510240436"
"Ledig","2007","(noch) kein Abschluss","Ostdeutschland","159","","",""
"Ledig","2007","Hauptschule","Westdeutschland","736","0.146752611488154","0.13783598023623","0.155669242740078"
"Ledig","2007","Hauptschule","Ostdeutschland","183","","",""
"Ledig","2007","Realschule","Westdeutschland","871","0.285744970497034","0.2709483722683","0.300541568725768"
"Ledig","2007","Realschule","Ostdeutschland","542","0.328559430836168","0.307051624650891","0.350067237021445"
"Ledig","2007","(Fach-)Abitur","Westdeutschland","795","0.417759881585267","0.39596470760981","0.439555055560723"
"Ledig","2007","(Fach-)Abitur","Ostdeutschland","263","","",""
"Ledig","2007","AkademikerIn","Westdeutschland","570","0.26957724429822","0.253911157227291","0.285243331369149"
"Ledig","2007","AkademikerIn","Ostdeutschland","186","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","(noch) kein Abschluss","Westdeutschland","12","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","Hauptschule","Westdeutschland","461","0.0901731960059923","0.082955667652819","0.0973907243591655"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","Hauptschule","Ostdeutschland","99","0.086076718675751","0.0706267017336641","0.101526735617838"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","Realschule","Westdeutschland","310","0.101221205424539","0.0913423167443441","0.111100094104735"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","Realschule","Ostdeutschland","187","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","(Fach-)Abitur","Westdeutschland","100","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","(Fach-)Abitur","Ostdeutschland","20","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","AkademikerIn","Westdeutschland","199","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","AkademikerIn","Ostdeutschland","120","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","(noch) kein Abschluss","Westdeutschland","16","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","(noch) kein Abschluss","Ostdeutschland","4","0.0468922690611108","0.0152059598418773","0.0785785782803443"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","Hauptschule","Westdeutschland","673","0.134148838432254","0.125560967991294","0.142736708873214"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","Hauptschule","Ostdeutschland","219","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","Realschule","Westdeutschland","152","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","Realschule","Ostdeutschland","49","0.0289151762699948","0.0212419701959625","0.0365883823440271"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","(Fach-)Abitur","Westdeutschland","46","0.037263295448714","0.0288930092862438","0.0456335816111843"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","(Fach-)Abitur","Ostdeutschland","10","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","AkademikerIn","Westdeutschland","93","0.0359134362350749","0.0293441487271288","0.0424827237430209"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","AkademikerIn","Ostdeutschland","59","0.057271989965288","0.0446116521249285","0.0699323278056475"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","(noch) kein Abschluss","Westdeutschland","119","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","(noch) kein Abschluss","Ostdeutschland","6","0.0645413280368974","0.0223029078456481","0.106779748228147"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","Hauptschule","Westdeutschland","3686","0.589494489293344","0.576623043642684","0.602365934944004"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","Hauptschule","Ostdeutschland","715","0.521086345209245","0.492727181500993","0.549445508917497"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","Realschule","Westdeutschland","2057","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","Realschule","Ostdeutschland","979","0.492245167889604","0.468801832440936","0.515688503338272"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","(Fach-)Abitur","Westdeutschland","910","0.448075423082803","0.425152800365675","0.47099804579993"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","(Fach-)Abitur","Ostdeutschland","95","0.225304599541144","0.182385765332065","0.268223433750222"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","AkademikerIn","Westdeutschland","2024","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","AkademikerIn","Ostdeutschland","852","0.603431175752131","0.576170513756818","0.630691837747443"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","(noch) kein Abschluss","Westdeutschland","6","0.00656645730588404","0.000177957621165872","0.0129549569906022"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","(noch) kein Abschluss","Ostdeutschland","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","Hauptschule","Westdeutschland","154","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","Hauptschule","Ostdeutschland","11","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","Realschule","Westdeutschland","71","0.0238804267248342","0.0187348525672104","0.029026000882458"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","Realschule","Ostdeutschland","22","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","(Fach-)Abitur","Westdeutschland","52","0.027150889717042","0.0196594782085082","0.0346423012255758"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","(Fach-)Abitur","Ostdeutschland","3","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","AkademikerIn","Westdeutschland","83","0.0310176599167805","0.0247531196830164","0.0372822001505447"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","AkademikerIn","Ostdeutschland","21","","",""
"Ledig","2008","(noch) kein Abschluss","Westdeutschland","463","0.676609539254768","0.63960997867823","0.713609099831305"
"Ledig","2008","(noch) kein Abschluss","Ostdeutschland","120","","",""
"Ledig","2008","Hauptschule","Westdeutschland","675","0.149676473224978","0.140341849313673","0.159011097136283"
"Ledig","2008","Hauptschule","Ostdeutschland","166","","",""
"Ledig","2008","Realschule","Westdeutschland","806","0.288946162307938","0.273669763166189","0.304222561449687"
"Ledig","2008","Realschule","Ostdeutschland","512","0.330218275862704","0.308165216940626","0.352271334784781"
"Ledig","2008","(Fach-)Abitur","Westdeutschland","719","0.426673647649955","0.403875595626918","0.449471699672993"
"Ledig","2008","(Fach-)Abitur","Ostdeutschland","238","","",""
"Ledig","2008","AkademikerIn","Westdeutschland","549","0.271110780490699","0.255047623128661","0.287173937852737"
"Ledig","2008","AkademikerIn","Ostdeutschland","184","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","(noch) kein Abschluss","Westdeutschland","13","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","Hauptschule","Westdeutschland","440","0.0936555232454356","0.0860322532738631","0.101278793217008"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","Hauptschule","Ostdeutschland","96","0.0954892704856675","0.0788055036199286","0.112173037351406"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","Realschule","Westdeutschland","301","0.102511116354657","0.092288517712066","0.112733714997247"
