"pgfamstd","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","(Fach-)Abitur","kein Migrationshintergrund","687","0.364904131832639","0.341337888158407","0.388470375506872"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","(Fach-)Abitur","direkter Migrationshintergrund","205","0.655054882844338","0.600810980177456","0.70929878551122"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","(Fach-)Abitur","indirekter Migrationshintergrund","32","0.269201877925052","0.184363726795978","0.354040029054127"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","AkademikerIn","kein Migrationshintergrund","2455","0.557193120118956","0.541069973197439","0.573316267040473"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","AkademikerIn","direkter Migrationshintergrund","218","0.756538958886646","0.707313808518448","0.805764109254844"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","AkademikerIn","indirekter Migrationshintergrund","40","0.364139579441058","0.263027438935949","0.465251719946167"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","Hauptschule","kein Migrationshintergrund","106","0.0223736288522234","0.018360799214909","0.0263864584895377"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","Hauptschule","direkter Migrationshintergrund","30","0.0316773259644968","0.0193388386724291","0.0440158132565645"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","Realschule","kein Migrationshintergrund","100","0.0255506642443735","0.0209414587049475","0.0301598697837994"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","Realschule","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","Realschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","(Fach-)Abitur","kein Migrationshintergrund","31","0.0119865471448549","0.00665921459447759","0.0173138796952321"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","AkademikerIn","kein Migrationshintergrund","82","0.0288527318071691","0.0234192805584714","0.0342861830558668"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","AkademikerIn","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ledig","2009","(noch) kein Abschluss","kein Migrationshintergrund","418","0.855188703545343","0.823168705628267","0.887208701462419"
"Ledig","2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ledig","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","88","0.949271310780642","0.904184512820053","0.99435810874123"
"Ledig","2009","Hauptschule","kein Migrationshintergrund","598","0.145270739806666","0.135709825767678","0.154831653845655"
"Ledig","2009","Hauptschule","direkter Migrationshintergrund","46","0.0952446788003663","0.0745640592857984","0.115925298314934"
"Ledig","2009","Hauptschule","indirekter Migrationshintergrund","106","0.512001286223556","0.445030396449219","0.578972175997892"
"Ledig","2009","Realschule","kein Migrationshintergrund","1089","0.278786169504798","0.265687928373298","0.291884410636298"
"Ledig","2009","Realschule","direkter Migrationshintergrund","","","",""
"Ledig","2009","Realschule","indirekter Migrationshintergrund","96","0.635455130284845","0.5639410747543","0.70696918581539"
"Ledig","2009","(Fach-)Abitur","kein Migrationshintergrund","776","0.534068653083878","0.5096489241531","0.558488382014655"
"Ledig","2009","(Fach-)Abitur","direkter Migrationshintergrund","50","0.148911690403325","0.10828711897105","0.1895362618356"
"Ledig","2009","(Fach-)Abitur","indirekter Migrationshintergrund","67","0.67880662931778","0.589494639454924","0.768118619180636"
"Ledig","2009","AkademikerIn","kein Migrationshintergrund","672","0.273156345422603","0.258693094948942","0.287619595896264"
"Ledig","2009","AkademikerIn","direkter Migrationshintergrund","35","0.120493127620022","0.0831545798489836","0.15783167539106"
"Ledig","2009","AkademikerIn","indirekter Migrationshintergrund","43","0.623527810354544","0.521719593970981","0.725336026738107"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","Hauptschule","kein Migrationshintergrund","450","0.100234579763716","0.0920862332424488","0.108382926284984"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","Hauptschule","direkter Migrationshintergrund","48","0.07446104677699","0.0559666772785431","0.0929554162754369"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","Hauptschule","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","Realschule","kein Migrationshintergrund","448","0.112395084919573","0.103168757665207","0.121621412173939"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","Realschule","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","Realschule","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","(Fach-)Abitur","kein Migrationshintergrund","76","0.0552660461189866","0.0440802914612588","0.0664518007767144"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","AkademikerIn","kein Migrationshintergrund","289","0.0953373757571818","0.085804703109916","0.104870048404448"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","AkademikerIn","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2009","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2009","Hauptschule","kein Migrationshintergrund","759","0.169672267364166","0.159488082898352","0.17985645182998"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2009","Hauptschule","direkter Migrationshintergrund","62","0.0822037590151625","0.0628530631714572","0.101554454858868"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2009","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2009","Realschule","kein Migrationshintergrund","186","0.0551950834894731","0.0485244571301223","0.061865709848824"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2009","Realschule","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2009","Realschule","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2009","(Fach-)Abitur","kein Migrationshintergrund","33","0.0337746218196415","0.0249312925162829","0.0426179511230001"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2009","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2009","AkademikerIn","kein Migrationshintergrund","148","0.0454604268940905","0.0386987645034928","0.0522220892846881"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2009","AkademikerIn","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2009","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2010","(noch) kein Abschluss","kein Migrationshintergrund","62","0.100480670569454","0.077733187871077","0.123228153267832"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2010","(noch) kein Abschluss","direkter Migrationshintergrund","158","0.60502426505222","0.542523438006056","0.667525092098383"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2010","Hauptschule","kein Migrationshintergrund","3713","0.556665349081948","0.54400642075132","0.569324277412577"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2010","Hauptschule","direkter Migrationshintergrund","972","0.732382664055783","0.707790906717827","0.756974421393738"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2010","Hauptschule","indirekter Migrationshintergrund","155","0.31801519697651","0.267692787455341","0.368337606497678"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2010","Realschule","kein Migrationshintergrund","3684","0.511771754318922","0.499375322159868","0.524168186477976"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2010","Realschule","direkter Migrationshintergrund","193","0.621482974590854","0.561718217656515","0.681247731525193"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2010","Realschule","indirekter Migrationshintergrund","166","0.29933766106864","0.248439397747484","0.350235924389797"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2010","(Fach-)Abitur","kein Migrationshintergrund","1151","0.367828626726976","0.348125735606368","0.387531517847584"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2010","(Fach-)Abitur","direkter Migrationshintergrund","419","0.691334572082492","0.65341191181083","0.729257232354154"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2010","(Fach-)Abitur","indirekter Migrationshintergrund","87","0.227880074885001","0.167106035516425","0.288654114253577"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2010","AkademikerIn","kein Migrationshintergrund","3219","0.558271452099999","0.544012021635388","0.572530882564609"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2010","AkademikerIn","direkter Migrationshintergrund","429","0.751253665512476","0.714826858461178","0.787680472563774"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2010","AkademikerIn","indirekter Migrationshintergrund","99","0.402776545184908","0.32771341325266","0.477839677117157"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2010","Hauptschule","kein Migrationshintergrund","130","0.0229417128579859","0.0191266019777355","0.0267568237382362"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2010","Hauptschule","direkter Migrationshintergrund","35","0.0333241308681041","0.0233544037874756","0.0432938579487326"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2010","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2010","Realschule","kein Migrationshintergrund","166","0.0250101390539228","0.0211375162009038","0.0288827619069418"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2010","Realschule","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2010","Realschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2010","(Fach-)Abitur","kein Migrationshintergrund","61","0.017529879965745","0.0121677303406271","0.0228920295908629"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
