"pgfamstd","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ledig","2007","Realschule","maennlich","723","0.354255504191987","0.334631892982694","0.37387911540128"
"Ledig","2007","Realschule","weiblich","690","0.252944313332398","0.237717973963067","0.26817065270173"
"Ledig","2007","(Fach-)Abitur","maennlich","505","0.491900965657934","0.461647622798085","0.522154308517784"
"Ledig","2007","(Fach-)Abitur","weiblich","553","0.414150816402237","0.387477033101265","0.440824599703208"
"Ledig","2007","AkademikerIn","maennlich","355","0.229553901775586","0.212735874247032","0.24637192930414"
"Ledig","2007","AkademikerIn","weiblich","401","0.273182006482174","0.253525180302513","0.292838832661835"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","(noch) kein Abschluss","maennlich","2","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","(noch) kein Abschluss","weiblich","11","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","Hauptschule","maennlich","242","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","Hauptschule","weiblich","318","0.0985087035410954","0.0889810101244184","0.108036396957772"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","Realschule","maennlich","189","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","Realschule","weiblich","308","0.11936838661164","0.108011785938364","0.130724987284916"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","(Fach-)Abitur","maennlich","54","0.0543016974613926","0.0405883539629611","0.0680150409598242"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","(Fach-)Abitur","weiblich","66","0.0737626527351416","0.0596082401433208","0.0879170653269624"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","AkademikerIn","maennlich","137","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","AkademikerIn","weiblich","182","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","(noch) kein Abschluss","maennlich","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","(noch) kein Abschluss","weiblich","20","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","Hauptschule","maennlich","186","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","Hauptschule","weiblich","706","0.22462903228941","0.211285911606944","0.237972152971876"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","Realschule","maennlich","39","0.0175062257658814","0.012125368933499","0.0228870825982637"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","Realschule","weiblich","162","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","(Fach-)Abitur","maennlich","9","0.0153511823731416","0.00791119935307524","0.022791165393208"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","(Fach-)Abitur","weiblich","47","0.0564202411419314","0.043925731393315","0.0689147508905479"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","AkademikerIn","maennlich","63","0.0313526964708863","0.0243835133610592","0.0383218795807135"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","AkademikerIn","weiblich","89","0.0533333987928136","0.043421139024135","0.0632456585614921"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","(noch) kein Abschluss","maennlich","55","0.214352117508436","0.171961015976463","0.25674321904041"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","(noch) kein Abschluss","weiblich","70","0.227570424865225","0.185636082562446","0.269504767168003"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","Hauptschule","maennlich","2280","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","Hauptschule","weiblich","2121","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","Realschule","maennlich","1236","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","Realschule","weiblich","1800","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","(Fach-)Abitur","maennlich","440","0.41408634829277","0.383024893477542","0.445147803107997"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","(Fach-)Abitur","weiblich","565","0.426025520827855","0.398116889643386","0.453934152012324"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","AkademikerIn","maennlich","1687","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","AkademikerIn","weiblich","1189","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","(noch) kein Abschluss","maennlich","3","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","(noch) kein Abschluss","weiblich","3","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","Hauptschule","maennlich","71","0.0225514725590902","0.0174836311176465","0.027619314000534"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","Hauptschule","weiblich","94","0.0279838641897619","0.0225246175611096","0.0334431108184142"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","Realschule","maennlich","35","0.0201850027806167","0.0142638661383471","0.0261061394228863"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","Realschule","weiblich","58","0.022374846289984","0.0170485934624054","0.0277010991175627"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","(Fach-)Abitur","maennlich","22","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","(Fach-)Abitur","weiblich","33","0.024605696196377","0.0158622554059256","0.0333491369868283"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","AkademikerIn","maennlich","58","0.0309026306354253","0.0238086269325134","0.0379966343383372"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","AkademikerIn","weiblich","46","0.0260300057227125","0.0188573050977297","0.0332027063476953"
"Ledig","2008","(noch) kein Abschluss","maennlich","299","","",""
"Ledig","2008","(noch) kein Abschluss","weiblich","284","","",""
"Ledig","2008","Hauptschule","maennlich","532","0.204572740345621","0.19080341270667","0.218342067984571"
"Ledig","2008","Hauptschule","weiblich","309","0.105784461780016","0.0956038428537057","0.115965080706326"
"Ledig","2008","Realschule","maennlich","678","0.35855300992059","0.338361178697399","0.378744841143781"
"Ledig","2008","Realschule","weiblich","640","0.254481671487139","0.238795643672958","0.27016769930132"
"Ledig","2008","(Fach-)Abitur","maennlich","452","0.494052355511576","0.462524182570363","0.525580528452789"
"Ledig","2008","(Fach-)Abitur","weiblich","505","0.422669944498038","0.394790301765016","0.45054958723106"
"Ledig","2008","AkademikerIn","maennlich","346","0.229566732836442","0.212326942954554","0.246806522718329"
"Ledig","2008","AkademikerIn","weiblich","387","0.284230600579023","0.263911954568852","0.304549246589195"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","(noch) kein Abschluss","maennlich","3","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","(noch) kein Abschluss","weiblich","11","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","Hauptschule","maennlich","229","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","Hauptschule","weiblich","307","0.101690706884492","0.0916861993751113","0.111695214393873"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","Realschule","maennlich","186","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","Realschule","weiblich","303","0.122429984281268","0.110625681277347","0.13423428728519"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","(Fach-)Abitur","maennlich","44","0.052706342388698","0.0386156192395424","0.0667970655378536"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","(Fach-)Abitur","weiblich","62","0.075455308869895","0.0605485477389991","0.0903620700007909"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","AkademikerIn","maennlich","131","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","AkademikerIn","weiblich","179","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","(noch) kein Abschluss","maennlich","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","(noch) kein Abschluss","weiblich","16","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","Hauptschule","maennlich","185","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","Hauptschule","weiblich","675","0.2294686477941","0.21554993829719","0.243387357291009"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","Realschule","maennlich","32","0.0136742918980589","0.00878460292593937","0.0185639808701784"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","Realschule","weiblich","161","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","(Fach-)Abitur","maennlich","8","0.0156026906220157","0.00778741164449589","0.0234179695995354"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","(Fach-)Abitur","weiblich","41","0.0512435296078352","0.0387992050179589","0.0636878541977116"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","AkademikerIn","maennlich","64","0.0333775105728895","0.026014330923554","0.0407406902222251"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","AkademikerIn","weiblich","92","0.0559650716143647","0.0456106618552656","0.0663194813734637"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","(noch) kein Abschluss","maennlich","56","0.228343484573662","0.184429700851313","0.272257268296012"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","(noch) kein Abschluss","weiblich","60","0.225193275061089","0.179710182612878","0.270676367509301"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","Hauptschule","maennlich","2061","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","Hauptschule","weiblich","1914","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","Realschule","maennlich","1158","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","Realschule","weiblich","1686","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","(Fach-)Abitur","maennlich","400","0.399163883932165","0.366935397048655","0.431392370815674"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","(Fach-)Abitur","weiblich","524","0.422139626034104","0.393162486543501","0.451116765524706"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","AkademikerIn","maennlich","1576","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","AkademikerIn","weiblich","1137","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","(noch) kein Abschluss","maennlich","2","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","(noch) kein Abschluss","weiblich","3","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","Hauptschule","maennlich","70","0.0274882685617082","0.0216511625067119","0.0333253746167046"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","Hauptschule","weiblich","72","0.0208216793903656","0.0158682563271482","0.025775102453583"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","Realschule","maennlich","42","0.0243174549101029","0.0176085921988387","0.0310263176213672"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","Realschule","weiblich","67","0.0286878086892618","0.0224959862755567","0.0348796311029669"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","(Fach-)Abitur","maennlich","21","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","(Fach-)Abitur","weiblich","25","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","AkademikerIn","maennlich","51","0.0278966301741532","0.0209870316357943","0.0348062287125121"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","AkademikerIn","weiblich","47","0.030436686721139","0.0225938676255608","0.0382795058167173"
"Ledig","2009","(noch) kein Abschluss","maennlich","291","","",""
"Ledig","2009","(noch) kein Abschluss","weiblich","236","","",""
"Ledig","2009","Hauptschule","maennlich","486","0.205203311651815","0.190785588760458","0.219621034543171"
"Ledig","2009","Hauptschule","weiblich","264","","",""
"Ledig","2009","Realschule","maennlich","618","0.353284145829092","0.332465407563632","0.374102884094552"
"Ledig","2009","Realschule","weiblich","595","0.250021709851928","0.233959563065419","0.266083856638437"
"Ledig","2009","(Fach-)Abitur","maennlich","420","0.519289102105686","0.486409021822311","0.552169182389061"
"Ledig","2009","(Fach-)Abitur","weiblich","473","0.433006979480354","0.403936493069447","0.462077465891261"
"Ledig","2009","AkademikerIn","maennlich","354","0.242047391280553","0.224075575961668","0.260019206599437"
"Ledig","2009","AkademikerIn","weiblich","396","0.29861557550496","0.277721665956517","0.319509485053404"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","(noch) kein Abschluss","maennlich","2","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","(noch) kein Abschluss","weiblich","11","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","Hauptschule","maennlich","225","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","Hauptschule","weiblich","290","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","Realschule","maennlich","175","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","Realschule","weiblich","286","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","(Fach-)Abitur","maennlich","39","0.0447924761210424","0.031179982669979","0.0584049695721058"
