year,bula_h,pgisced97,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Thuringa,Second Stage of Tertiary Education,Full Time,0.47479,93,182,0.40204,0.54754
2008,Thuringa,Second Stage of Tertiary Education,Part Time,0.19663,39,182,0.13872,0.25453
2008,Thuringa,Second Stage of Tertiary Education,Not Working,0.32858,50,182,0.26016,0.39701
2009,Schleswig-Holstein,Upper Secondary Level,Full Time,0.38701,89,277,0.32955,0.44448
2009,Schleswig-Holstein,Upper Secondary Level,Part Time,0.22149,67,277,0.17250,0.27048
2009,Schleswig-Holstein,Upper Secondary Level,Not Working,0.39150,121,277,0.33391,0.44908
2009,Schleswig-Holstein,Second Stage of Tertiary Education,Full Time,0.43899,37,37,0.27687,0.60110
2009,Hamburg,Upper Secondary Level,Full Time,0.39351,35,97,0.29578,0.49124
2009,Hamburg,Upper Secondary Level,Not Working,0.49664,62,97,0.39662,0.59666
2009,Hamburg,Second Stage of Tertiary Education,Full Time,0.58699,47,47,0.44470,0.72928
2009,Lower Saxony,Pre-primary Level,Not Working,0.99817,43,43,0.98525,1.01109
2009,Lower Saxony,Lower Secondary Level,Part Time,0.16900,34,163,0.11129,0.22670
2009,Lower Saxony,Lower Secondary Level,Not Working,0.71469,129,163,0.64515,0.78423
2009,Lower Saxony,Upper Secondary Level,Full Time,0.35440,303,866,0.32252,0.38627
2009,Lower Saxony,Upper Secondary Level,Part Time,0.26782,237,866,0.23830,0.29733
2009,Lower Saxony,Upper Secondary Level,Not Working,0.37779,326,866,0.34548,0.41010
2009,Lower Saxony,Post-secondary Non-tertiary Level,Full Time,0.49889,45,45,0.35115,0.64663
2009,Lower Saxony,First Stage of Tertiary Education,Full Time,0.50587,50,81,0.39631,0.61543
2009,Lower Saxony,First Stage of Tertiary Education,Part Time,0.18295,31,81,0.09823,0.26767
2009,Lower Saxony,Second Stage of Tertiary Education,Full Time,0.55819,156,306,0.50246,0.61393
2009,Lower Saxony,Second Stage of Tertiary Education,Part Time,0.22513,73,306,0.17826,0.27201
2009,Lower Saxony,Second Stage of Tertiary Education,Not Working,0.21667,77,306,0.17044,0.26291
2009,North Rhine-Westphalia,Pre-primary Level,Not Working,0.88770,118,118,0.83049,0.94491
2009,North Rhine-Westphalia,Primary Level,Not Working,0.65046,36,36,0.49249,0.80843
2009,North Rhine-Westphalia,Lower Secondary Level,Full Time,0.21850,86,416,0.17875,0.25826
2009,North Rhine-Westphalia,Lower Secondary Level,Part Time,0.18248,86,416,0.14532,0.21964
2009,North Rhine-Westphalia,Lower Secondary Level,Not Working,0.59902,244,416,0.55186,0.64617
2009,North Rhine-Westphalia,Upper Secondary Level,Full Time,0.34636,591,1756,0.32410,0.36862
2009,North Rhine-Westphalia,Upper Secondary Level,Part Time,0.24931,446,1756,0.22907,0.26955
2009,North Rhine-Westphalia,Upper Secondary Level,Not Working,0.40433,719,1756,0.38137,0.42729
2009,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Full Time,0.47189,129,271,0.41235,0.53144
2009,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Part Time,0.29954,80,271,0.24491,0.35418
2009,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Working,0.22856,62,271,0.17848,0.27865
2009,North Rhine-Westphalia,First Stage of Tertiary Education,Full Time,0.49763,126,253,0.43590,0.55936
2009,North Rhine-Westphalia,First Stage of Tertiary Education,Part Time,0.22257,59,253,0.17121,0.27393
2009,North Rhine-Westphalia,First Stage of Tertiary Education,Not Working,0.27980,68,253,0.22438,0.33523
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,Full Time,0.55747,395,741,0.52168,0.59326
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,Part Time,0.21698,169,741,0.18728,0.24668
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Working,0.22555,177,741,0.19544,0.25567
2009,Hesse,Lower Secondary Level,Not Working,0.60153,72,72,0.48765,0.71542
2009,Hesse,Upper Secondary Level,Full Time,0.36332,209,573,0.32390,0.40273
2009,Hesse,Upper Secondary Level,Part Time,0.26992,153,573,0.23354,0.30630
2009,Hesse,Upper Secondary Level,Not Working,0.36677,211,573,0.32727,0.40626
2009,Hesse,Post-secondary Non-tertiary Level,Full Time,0.39258,34,34,0.22596,0.55919
2009,Hesse,First Stage of Tertiary Education,Full Time,0.54705,36,36,0.38213,0.71196
2009,Hesse,Second Stage of Tertiary Education,Full Time,0.59220,182,318,0.53810,0.64630
2009,Hesse,Second Stage of Tertiary Education,Part Time,0.26689,74,318,0.21820,0.31559
2009,Hesse,Second Stage of Tertiary Education,Not Working,0.14091,62,318,0.10261,0.17921
2009,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Full Time,0.22735,35,168,0.16378,0.29091
2009,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Part Time,0.19301,34,168,0.13315,0.25287
2009,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Working,0.57964,99,168,0.50478,0.65451
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full Time,0.35492,189,518,0.31367,0.39616
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Part Time,0.28964,131,518,0.25054,0.32874
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Working,0.35545,198,518,0.31419,0.39671
2009,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Full Time,0.53118,44,44,0.38202,0.68034
2009,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Full Time,0.48429,80,165,0.40780,0.56078
2009,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Part Time,0.28116,43,165,0.21235,0.34997
2009,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Working,0.23455,42,165,0.16970,0.29940
2009,Baden-Wuerttemberg,Pre-primary Level,Not Working,0.93764,53,53,0.87192,1.00337
2009,Baden-Wuerttemberg,Lower Secondary Level,Full Time,0.23845,68,282,0.18862,0.28827
2009,Baden-Wuerttemberg,Lower Secondary Level,Part Time,0.23281,62,282,0.18340,0.28223
2009,Baden-Wuerttemberg,Lower Secondary Level,Not Working,0.52874,152,282,0.47037,0.58710
2009,Baden-Wuerttemberg,Upper Secondary Level,Full Time,0.42565,425,1005,0.39507,0.45624
2009,Baden-Wuerttemberg,Upper Secondary Level,Part Time,0.23258,247,1005,0.20645,0.25872
2009,Baden-Wuerttemberg,Upper Secondary Level,Not Working,0.34176,333,1005,0.31242,0.37110
2009,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Full Time,0.48468,58,90,0.38084,0.58851
2009,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Working,0.27259,32,90,0.18007,0.36510
2009,Baden-Wuerttemberg,First Stage of Tertiary Education,Full Time,0.53002,80,154,0.45094,0.60911
2009,Baden-Wuerttemberg,First Stage of Tertiary Education,Part Time,0.28042,42,154,0.20924,0.35160
2009,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Working,0.18955,32,154,0.12745,0.25166
2009,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full Time,0.50485,222,443,0.45824,0.55146
2009,Baden-Wuerttemberg,Second Stage of Tertiary Education,Part Time,0.20907,95,443,0.17116,0.24698
2009,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Working,0.28607,126,443,0.24394,0.32820
2009,Bavaria,Pre-primary Level,Not Working,0.81894,71,71,0.72873,0.90915
2009,Bavaria,Lower Secondary Level,Full Time,0.23901,66,283,0.18923,0.28879
2009,Bavaria,Lower Secondary Level,Part Time,0.24534,61,283,0.19512,0.29556
2009,Bavaria,Lower Secondary Level,Not Working,0.51565,156,283,0.45732,0.57398
2009,Bavaria,Upper Secondary Level,Full Time,0.42164,549,1365,0.39544,0.44785
2009,Bavaria,Upper Secondary Level,Part Time,0.23654,356,1365,0.21399,0.25909
2009,Bavaria,Upper Secondary Level,Not Working,0.34182,460,1365,0.31665,0.36699
2009,Bavaria,Post-secondary Non-tertiary Level,Full Time,0.46695,59,130,0.38085,0.55304
2009,Bavaria,Post-secondary Non-tertiary Level,Part Time,0.26777,40,130,0.19136,0.34418
2009,Bavaria,Post-secondary Non-tertiary Level,Not Working,0.26528,31,130,0.18910,0.34147
2009,Bavaria,First Stage of Tertiary Education,Full Time,0.41559,80,203,0.34763,0.48355
2009,Bavaria,First Stage of Tertiary Education,Part Time,0.28794,58,203,0.22550,0.35039
2009,Bavaria,First Stage of Tertiary Education,Not Working,0.29647,65,203,0.23349,0.35945
2009,Bavaria,Second Stage of Tertiary Education,Full Time,0.51806,269,531,0.47552,0.56060
2009,Bavaria,Second Stage of Tertiary Education,Part Time,0.24412,128,531,0.20755,0.28069
2009,Bavaria,Second Stage of Tertiary Education,Not Working,0.23782,134,531,0.20157,0.27406
2009,Berlin,Upper Secondary Level,Full Time,0.34190,94,268,0.28500,0.39880
2009,Berlin,Upper Secondary Level,Part Time,0.30466,71,268,0.24945,0.35987
2009,Berlin,Upper Secondary Level,Not Working,0.35344,103,268,0.29610,0.41078
2009,Berlin,Second Stage of Tertiary Education,Full Time,0.53549,124,247,0.47317,0.59782
2009,Berlin,Second Stage of Tertiary Education,Part Time,0.21303,55,247,0.16187,0.26420
2009,Berlin,Second Stage of Tertiary Education,Not Working,0.25147,68,247,0.19726,0.30569
2009,Brandenburg,Lower Secondary Level,Not Working,0.78931,38,38,0.65790,0.92071
2009,Brandenburg,Upper Secondary Level,Full Time,0.38199,138,383,0.33327,0.43072
2009,Brandenburg,Upper Secondary Level,Part Time,0.17559,71,383,0.13743,0.21374
2009,Brandenburg,Upper Secondary Level,Not Working,0.44242,174,383,0.39262,0.49223
2009,Brandenburg,First Stage of Tertiary Education,Full Time,0.62496,31,31,0.45171,0.79820
2009,Brandenburg,Second Stage of Tertiary Education,Full Time,0.37609,98,238,0.31442,0.43776
2009,Brandenburg,Second Stage of Tertiary Education,Part Time,0.18302,44,238,0.13379,0.23225
2009,Brandenburg,Second Stage of Tertiary Education,Not Working,0.44090,96,238,0.37769,0.50411
2009,Mecklenburg-Western Pomerania,Upper Secondary Level,Full Time,0.42530,99,239,0.36249,0.48811
2009,Mecklenburg-Western Pomerania,Upper Secondary Level,Part Time,0.22140,51,239,0.16865,0.27415
2009,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Working,0.35331,89,239,0.29258,0.41403
2009,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Full Time,0.44704,66,118,0.35695,0.53714
2009,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Working,0.41401,52,118,0.32476,0.50326
2009,Saxony,Lower Secondary Level,Not Working,0.57082,45,45,0.42457,0.71707
2009,Saxony,Upper Secondary Level,Full Time,0.41686,303,750,0.38155,0.45217
2009,Saxony,Upper Secondary Level,Part Time,0.17538,148,750,0.14814,0.20261
2009,Saxony,Upper Secondary Level,Not Working,0.40777,299,750,0.37257,0.44296
2009,Saxony,First Stage of Tertiary Education,Full Time,0.49656,50,92,0.39384,0.59929
2009,Saxony,First Stage of Tertiary Education,Not Working,0.35027,42,92,0.25225,0.44829
2009,Saxony,Second Stage of Tertiary Education,Full Time,0.44033,171,344,0.38780,0.49287
2009,Saxony,Second Stage of Tertiary Education,Part Time,0.19864,65,344,0.15642,0.24086
2009,Saxony,Second Stage of Tertiary Education,Not Working,0.36102,108,344,0.31019,0.41185
2009,Saxony-Anhalt,Upper Secondary Level,Full Time,0.31658,150,398,0.27082,0.36233
2009,Saxony-Anhalt,Upper Secondary Level,Part Time,0.22496,76,398,0.18388,0.26603
2009,Saxony-Anhalt,Upper Secondary Level,Not Working,0.45846,172,398,0.40945,0.50748
2009,Saxony-Anhalt,First Stage of Tertiary Education,Full Time,0.39205,33,33,0.22289,0.56120
2009,Saxony-Anhalt,Second Stage of Tertiary Education,Full Time,0.42535,102,198,0.35631,0.49439
2009,Saxony-Anhalt,Second Stage of Tertiary Education,Part Time,0.17956,42,198,0.12596,0.23316
2009,Saxony-Anhalt,Second Stage of Tertiary Education,Not Working,0.39509,54,198,0.32682,0.46335
2009,Thuringa,Upper Secondary Level,Full Time,0.36885,162,491,0.32613,0.41157
2009,Thuringa,Upper Secondary Level,Part Time,0.22733,103,491,0.19022,0.26443
2009,Thuringa,Upper Secondary Level,Not Working,0.40382,226,491,0.36038,0.44727
2009,Thuringa,Second Stage of Tertiary Education,Full Time,0.44197,90,178,0.36881,0.51513
2009,Thuringa,Second Stage of Tertiary Education,Part Time,0.23943,32,178,0.17656,0.30230
2009,Thuringa,Second Stage of Tertiary Education,Not Working,0.31860,56,178,0.24996,0.38724
2010,Schleswig-Holstein,Lower Secondary Level,Not Working,0.51545,43,43,0.36431,0.66660
2010,Schleswig-Holstein,Upper Secondary Level,Full Time,0.36317,115,369,0.31404,0.41231
2010,Schleswig-Holstein,Upper Secondary Level,Part Time,0.20621,108,369,0.16488,0.24755
2010,Schleswig-Holstein,Upper Secondary Level,Not Working,0.43061,146,369,0.38002,0.48120
2010,Schleswig-Holstein,Second Stage of Tertiary Education,Full Time,0.38433,63,129,0.30006,0.46860
2010,Schleswig-Holstein,Second Stage of Tertiary Education,Part Time,0.25873,33,129,0.18286,0.33460
2010,Schleswig-Holstein,Second Stage of Tertiary Education,Not Working,0.35694,33,129,0.27394,0.43994
2010,Hamburg,Upper Secondary Level,Full Time,0.31228,48,163,0.24092,0.38365
2010,Hamburg,Upper Secondary Level,Part Time,0.15597,42,163,0.10009,0.21184
2010,Hamburg,Upper Secondary Level,Not Working,0.53175,73,163,0.45491,0.60859
2010,Hamburg,Second Stage of Tertiary Education,Full Time,0.63033,70,70,0.51643,0.74423
2010,Lower Saxony,Pre-primary Level,Not Working,0.90771,70,70,0.83942,0.97600
2010,Lower Saxony,Lower Secondary Level,Full Time,0.09091,42,270,0.05655,0.12526
2010,Lower Saxony,Lower Secondary Level,Part Time,0.19753,57,270,0.14995,0.24510
2010,Lower Saxony,Lower Secondary Level,Not Working,0.71157,171,270,0.65743,0.76571
2010,Lower Saxony,Upper Secondary Level,Full Time,0.34968,383,1107,0.32157,0.37778
2010,Lower Saxony,Upper Secondary Level,Part Time,0.26752,338,1107,0.24143,0.29361
2010,Lower Saxony,Upper Secondary Level,Not Working,0.38280,386,1107,0.35416,0.41145
2010,Lower Saxony,Post-secondary Non-tertiary Level,Full Time,0.52238,61,159,0.44450,0.60027
2010,Lower Saxony,Post-secondary Non-tertiary Level,Part Time,0.23049,57,159,0.16482,0.29616
2010,Lower Saxony,Post-secondary Non-tertiary Level,Not Working,0.24713,41,159,0.17987,0.31439
2010,Lower Saxony,First Stage of Tertiary Education,Full Time,0.51419,73,107,0.41904,0.60934
2010,Lower Saxony,First Stage of Tertiary Education,Part Time,0.18042,34,107,0.10721,0.25362
2010,Lower Saxony,Second Stage of Tertiary Education,Full Time,0.47427,201,421,0.42651,0.52202
2010,Lower Saxony,Second Stage of Tertiary Education,Part Time,0.27977,118,421,0.23684,0.32270
2010,Lower Saxony,Second Stage of Tertiary Education,Not Working,0.24596,102,421,0.20477,0.28714
2010,Bremen,Upper Secondary Level,Not Working,0.47739,31,31,0.29865,0.65613
2010,North Rhine-Westphalia,Pre-primary Level,Not Working,0.85607,168,168,0.80283,0.90931
2010,North Rhine-Westphalia,Primary Level,Not Working,0.75204,79,79,0.65620,0.84787
2010,North Rhine-Westphalia,Lower Secondary Level,Full Time,0.21578,135,643,0.18396,0.24760
2010,North Rhine-Westphalia,Lower Secondary Level,Part Time,0.16990,143,643,0.14085,0.19895
2010,North Rhine-Westphalia,Lower Secondary Level,Not Working,0.61433,365,643,0.57667,0.65198
2010,North Rhine-Westphalia,Upper Secondary Level,Full Time,0.33816,780,2247,0.31859,0.35772
2010,North Rhine-Westphalia,Upper Secondary Level,Part Time,0.24847,611,2247,0.23060,0.26634
2010,North Rhine-Westphalia,Upper Secondary Level,Not Working,0.41337,856,2247,0.39301,0.43374
2010,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Full Time,0.48360,206,495,0.43954,0.52767
2010,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Part Time,0.31843,173,495,0.27734,0.35951
2010,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Working,0.19797,116,495,0.16283,0.23311
2010,North Rhine-Westphalia,First Stage of Tertiary Education,Full Time,0.56476,163,298,0.50837,0.62114
2010,North Rhine-Westphalia,First Stage of Tertiary Education,Part Time,0.19548,65,298,0.15038,0.24058
2010,North Rhine-Westphalia,First Stage of Tertiary Education,Not Working,0.23976,70,298,0.19121,0.28832
2010,North Rhine-Westphalia,Second Stage of Tertiary Education,Full Time,0.55005,529,1000,0.51920,0.58090
2010,North Rhine-Westphalia,Second Stage of Tertiary Education,Part Time,0.21937,247,1000,0.19371,0.24503
2010,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Working,0.23057,224,1000,0.20446,0.25669
2010,Hesse,Pre-primary Level,Not Working,0.74860,47,47,0.62324,0.87397
2010,Hesse,Lower Secondary Level,Full Time,0.17335,33,167,0.11577,0.23094
2010,Hesse,Lower Secondary Level,Part Time,0.26502,43,167,0.19788,0.33216
2010,Hesse,Lower Secondary Level,Not Working,0.56162,91,167,0.48614,0.63711
2010,Hesse,Upper Secondary Level,Full Time,0.35243,266,729,0.31773,0.38713
2010,Hesse,Upper Secondary Level,Part Time,0.26744,211,729,0.23528,0.29959
2010,Hesse,Upper Secondary Level,Not Working,0.38013,252,729,0.34487,0.41540
2010,Hesse,Post-secondary Non-tertiary Level,Full Time,0.47216,50,143,0.39005,0.55428
2010,Hesse,Post-secondary Non-tertiary Level,Part Time,0.26215,55,143,0.18981,0.33448
2010,Hesse,Post-secondary Non-tertiary Level,Not Working,0.26569,38,143,0.19304,0.33834
2010,Hesse,First Stage of Tertiary Education,Full Time,0.46860,47,47,0.32440,0.61281
2010,Hesse,Second Stage of Tertiary Education,Full Time,0.57834,255,471,0.53369,0.62298
2010,Hesse,Second Stage of Tertiary Education,Part Time,0.26228,131,471,0.22252,0.30205
2010,Hesse,Second Stage of Tertiary Education,Not Working,0.15938,85,471,0.12629,0.19247
2010,"Rhineland-Palatinate, Saarland",Pre-primary Level,Not Working,0.94261,32,32,0.86074,1.02449
2010,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Full Time,0.23467,47,206,0.17666,0.29269
2010,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Part Time,0.24847,49,206,0.18931,0.30762
2010,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Working,0.51686,110,206,0.44845,0.58527
2010,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full Time,0.39786,258,672,0.36083,0.43490
2010,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Part Time,0.24360,188,672,0.21112,0.27608
2010,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Working,0.35853,226,672,0.32225,0.39482
2010,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Full Time,0.68578,47,47,0.55163,0.81993
2010,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Full Time,0.50774,51,51,0.36916,0.64631
2010,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Full Time,0.53873,111,223,0.47316,0.60431
2010,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Part Time,0.22092,55,223,0.16635,0.27550
2010,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Working,0.24034,57,223,0.18413,0.29655
2010,Baden-Wuerttemberg,Pre-primary Level,Not Working,0.89542,81,81,0.82836,0.96248
2010,Baden-Wuerttemberg,Lower Secondary Level,Full Time,0.28024,95,350,0.23312,0.32736
2010,Baden-Wuerttemberg,Lower Secondary Level,Part Time,0.23853,87,350,0.19382,0.28324
2010,Baden-Wuerttemberg,Lower Secondary Level,Not Working,0.48123,168,350,0.42881,0.53365
2010,Baden-Wuerttemberg,Upper Secondary Level,Full Time,0.41634,528,1361,0.39014,0.44254
2010,Baden-Wuerttemberg,Upper Secondary Level,Part Time,0.23585,391,1361,0.21329,0.25842
2010,Baden-Wuerttemberg,Upper Secondary Level,Not Working,0.34781,442,1361,0.32249,0.37312
2010,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Full Time,0.48689,76,194,0.41637,0.55740
2010,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Part Time,0.27047,70,194,0.20780,0.33314
2010,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Working,0.24265,48,194,0.18217,0.30313
