year,pgisced97,quintil_oecd,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Upper Secondary Level,4th Quintile,Not Working,0.28632,595,1985,0.26642,0.30621
2009,Upper Secondary Level,5th Quintile,Full Time,0.53458,846,1734,0.51109,0.55806
2009,Upper Secondary Level,5th Quintile,Part Time,0.22116,390,1734,0.20162,0.24070
2009,Upper Secondary Level,5th Quintile,Not Working,0.24426,498,1734,0.22403,0.26449
2009,Post-secondary Non-tertiary Level,1st Quintile,Full Time,0.31777,33,114,0.23192,0.40362
2009,Post-secondary Non-tertiary Level,1st Quintile,Part Time,0.25439,32,114,0.17408,0.33469
2009,Post-secondary Non-tertiary Level,1st Quintile,Not Working,0.42784,49,114,0.33662,0.51907
2009,Post-secondary Non-tertiary Level,2nd Quintile,Full Time,0.32383,48,148,0.24819,0.39948
2009,Post-secondary Non-tertiary Level,2nd Quintile,Part Time,0.35570,49,148,0.27831,0.43309
2009,Post-secondary Non-tertiary Level,2nd Quintile,Not Working,0.32046,51,148,0.24502,0.39590
2009,Post-secondary Non-tertiary Level,3rd Quintile,Full Time,0.46034,91,194,0.39002,0.53066
2009,Post-secondary Non-tertiary Level,3rd Quintile,Part Time,0.31031,61,194,0.24504,0.37557
2009,Post-secondary Non-tertiary Level,3rd Quintile,Not Working,0.22936,42,194,0.17004,0.28867
2009,Post-secondary Non-tertiary Level,4th Quintile,Full Time,0.53596,120,229,0.47122,0.60069
2009,Post-secondary Non-tertiary Level,4th Quintile,Part Time,0.27440,71,229,0.21648,0.33232
2009,Post-secondary Non-tertiary Level,4th Quintile,Not Working,0.18965,38,229,0.13876,0.24053
2009,Post-secondary Non-tertiary Level,5th Quintile,Full Time,0.61443,183,310,0.56016,0.66870
2009,Post-secondary Non-tertiary Level,5th Quintile,Part Time,0.19763,67,310,0.15323,0.24203
2009,Post-secondary Non-tertiary Level,5th Quintile,Not Working,0.18794,60,310,0.14438,0.23150
2009,First Stage of Tertiary Education,1st Quintile,Not Working,0.64377,71,71,0.53159,0.75596
2009,First Stage of Tertiary Education,2nd Quintile,Full Time,0.34976,65,209,0.28495,0.41457
2009,First Stage of Tertiary Education,2nd Quintile,Part Time,0.19695,44,209,0.14290,0.25100
2009,First Stage of Tertiary Education,2nd Quintile,Not Working,0.45329,100,209,0.38564,0.52095
2009,First Stage of Tertiary Education,3rd Quintile,Full Time,0.44301,122,287,0.38544,0.50058
2009,First Stage of Tertiary Education,3rd Quintile,Part Time,0.21525,66,287,0.16762,0.26288
2009,First Stage of Tertiary Education,3rd Quintile,Not Working,0.34174,99,287,0.28677,0.39671
2009,First Stage of Tertiary Education,4th Quintile,Full Time,0.51962,171,345,0.46682,0.57242
2009,First Stage of Tertiary Education,4th Quintile,Part Time,0.24820,92,345,0.20255,0.29385
2009,First Stage of Tertiary Education,4th Quintile,Not Working,0.23218,82,345,0.18756,0.27680
2009,First Stage of Tertiary Education,5th Quintile,Full Time,0.63156,225,370,0.58234,0.68078
2009,First Stage of Tertiary Education,5th Quintile,Part Time,0.20122,77,370,0.16031,0.24212
2009,First Stage of Tertiary Education,5th Quintile,Not Working,0.16722,68,370,0.12915,0.20530
2009,Second Stage of Tertiary Education,1st Quintile,Full Time,0.13627,35,217,0.09052,0.18203
2009,Second Stage of Tertiary Education,1st Quintile,Part Time,0.44272,91,217,0.37648,0.50896
2009,Second Stage of Tertiary Education,1st Quintile,Not Working,0.42100,91,217,0.35516,0.48685
2009,Second Stage of Tertiary Education,2nd Quintile,Full Time,0.29811,91,318,0.24776,0.34847
2009,Second Stage of Tertiary Education,2nd Quintile,Part Time,0.31915,98,318,0.26783,0.37046
2009,Second Stage of Tertiary Education,2nd Quintile,Not Working,0.38274,129,318,0.32923,0.43625
2009,Second Stage of Tertiary Education,3rd Quintile,Full Time,0.39903,217,546,0.35792,0.44015
2009,Second Stage of Tertiary Education,3rd Quintile,Part Time,0.26486,127,546,0.22781,0.30190
2009,Second Stage of Tertiary Education,3rd Quintile,Not Working,0.33611,202,546,0.29645,0.37577
2009,Second Stage of Tertiary Education,4th Quintile,Full Time,0.54402,434,816,0.50983,0.57822
2009,Second Stage of Tertiary Education,4th Quintile,Part Time,0.22771,192,816,0.19892,0.25650
2009,Second Stage of Tertiary Education,4th Quintile,Not Working,0.22826,190,816,0.19945,0.25708
2009,Second Stage of Tertiary Education,5th Quintile,Full Time,0.64606,1273,2138,0.62578,0.66633
2009,Second Stage of Tertiary Education,5th Quintile,Part Time,0.15406,380,2138,0.13875,0.16937
2009,Second Stage of Tertiary Education,5th Quintile,Not Working,0.19988,485,2138,0.18293,0.21684
2010,No answer / don't know,1st Quintile,Part Time,0.33440,32,75,0.22690,0.44189
2010,No answer / don't know,1st Quintile,Not Working,0.46676,43,75,0.35309,0.58043
2010,Pre-primary Level,1st Quintile,Not Working,0.97393,70,70,0.93634,1.01153
2010,Pre-primary Level,2nd Quintile,Not Working,0.87630,52,52,0.78594,0.96666
2010,Pre-primary Level,3rd Quintile,Not Working,0.80975,82,82,0.72427,0.89522
2010,Pre-primary Level,4th Quintile,Not Working,0.79161,72,72,0.69714,0.88609
2010,Pre-primary Level,5th Quintile,Not Working,0.87020,91,91,0.80076,0.93963
2010,Primary Level,1st Quintile,Not Working,0.81107,66,66,0.71590,0.90623
2010,Lower Secondary Level,1st Quintile,Full Time,0.08929,48,548,0.06539,0.11319
2010,Lower Secondary Level,1st Quintile,Part Time,0.16084,123,548,0.13005,0.19163
2010,Lower Secondary Level,1st Quintile,Not Working,0.74986,377,548,0.71357,0.78616
2010,Lower Secondary Level,2nd Quintile,Full Time,0.20967,89,451,0.17206,0.24728
2010,Lower Secondary Level,2nd Quintile,Part Time,0.20776,86,451,0.17028,0.24525
2010,Lower Secondary Level,2nd Quintile,Not Working,0.58257,276,451,0.53701,0.62814
2010,Lower Secondary Level,3rd Quintile,Full Time,0.28855,84,313,0.23827,0.33882
2010,Lower Secondary Level,3rd Quintile,Part Time,0.24117,69,313,0.19370,0.28864
2010,Lower Secondary Level,3rd Quintile,Not Working,0.47028,160,313,0.41490,0.52566
2010,Lower Secondary Level,4th Quintile,Full Time,0.36786,74,223,0.30442,0.43129
2010,Lower Secondary Level,4th Quintile,Part Time,0.13872,34,223,0.09325,0.18419
2010,Lower Secondary Level,4th Quintile,Not Working,0.49343,115,223,0.42766,0.55920
2010,Lower Secondary Level,5th Quintile,Full Time,0.41227,49,91,0.31057,0.51396
2010,Lower Secondary Level,5th Quintile,Not Working,0.36750,42,91,0.26789,0.46710
2010,Upper Secondary Level,1st Quintile,Full Time,0.16602,235,1422,0.14667,0.18537
2010,Upper Secondary Level,1st Quintile,Part Time,0.26389,406,1422,0.24097,0.28681
2010,Upper Secondary Level,1st Quintile,Not Working,0.57009,781,1422,0.54435,0.59583
2010,Upper Secondary Level,2nd Quintile,Full Time,0.27692,533,1790,0.25619,0.29766
2010,Upper Secondary Level,2nd Quintile,Part Time,0.23175,410,1790,0.21219,0.25130
2010,Upper Secondary Level,2nd Quintile,Not Working,0.49133,847,1790,0.46816,0.51450
2010,Upper Secondary Level,3rd Quintile,Full Time,0.43422,730,1811,0.41139,0.45706
2010,Upper Secondary Level,3rd Quintile,Part Time,0.20440,425,1811,0.18583,0.22298
2010,Upper Secondary Level,3rd Quintile,Not Working,0.36137,656,1811,0.33924,0.38350
2010,Upper Secondary Level,4th Quintile,Full Time,0.46576,800,1747,0.44236,0.48915
2010,Upper Secondary Level,4th Quintile,Part Time,0.22626,432,1747,0.20663,0.24589
2010,Upper Secondary Level,4th Quintile,Not Working,0.30798,515,1747,0.28633,0.32964
2010,Upper Secondary Level,5th Quintile,Full Time,0.53638,717,1526,0.51135,0.56141
2010,Upper Secondary Level,5th Quintile,Part Time,0.22102,357,1526,0.20019,0.24184
2010,Upper Secondary Level,5th Quintile,Not Working,0.24261,452,1526,0.22109,0.26412
2010,Post-secondary Non-tertiary Level,1st Quintile,Part Time,0.27201,32,79,0.17326,0.37077
2010,Post-secondary Non-tertiary Level,1st Quintile,Not Working,0.53345,47,79,0.42274,0.64416
2010,Post-secondary Non-tertiary Level,2nd Quintile,Full Time,0.50835,67,153,0.42887,0.58783
2010,Post-secondary Non-tertiary Level,2nd Quintile,Part Time,0.25912,48,153,0.18946,0.32878
2010,Post-secondary Non-tertiary Level,2nd Quintile,Not Working,0.23253,38,153,0.16537,0.29969
2010,Post-secondary Non-tertiary Level,3rd Quintile,Full Time,0.51602,78,157,0.43759,0.59444
2010,Post-secondary Non-tertiary Level,3rd Quintile,Part Time,0.27645,47,157,0.20626,0.34663
2010,Post-secondary Non-tertiary Level,3rd Quintile,Not Working,0.20754,32,157,0.14390,0.27118
2010,Post-secondary Non-tertiary Level,4th Quintile,Full Time,0.53132,122,245,0.46870,0.59393
2010,Post-secondary Non-tertiary Level,4th Quintile,Part Time,0.30494,77,245,0.24717,0.36270
2010,Post-secondary Non-tertiary Level,4th Quintile,Not Working,0.16375,46,245,0.11732,0.21018
2010,Post-secondary Non-tertiary Level,5th Quintile,Full Time,0.63197,165,287,0.57608,0.68787
2010,Post-secondary Non-tertiary Level,5th Quintile,Part Time,0.14523,64,287,0.10440,0.18607
2010,Post-secondary Non-tertiary Level,5th Quintile,Not Working,0.22279,58,287,0.17457,0.27102
2010,First Stage of Tertiary Education,1st Quintile,Not Working,0.66093,59,59,0.53910,0.78277
2010,First Stage of Tertiary Education,2nd Quintile,Full Time,0.36665,63,202,0.30003,0.43328
2010,First Stage of Tertiary Education,2nd Quintile,Part Time,0.14392,40,202,0.09540,0.19245
2010,First Stage of Tertiary Education,2nd Quintile,Not Working,0.48942,99,202,0.42031,0.55853
2010,First Stage of Tertiary Education,3rd Quintile,Full Time,0.36919,115,266,0.31109,0.42730
2010,First Stage of Tertiary Education,3rd Quintile,Part Time,0.26389,54,266,0.21082,0.31696
2010,First Stage of Tertiary Education,3rd Quintile,Not Working,0.36692,97,266,0.30889,0.42495
2010,First Stage of Tertiary Education,4th Quintile,Full Time,0.54378,171,336,0.49044,0.59712
2010,First Stage of Tertiary Education,4th Quintile,Part Time,0.21339,87,336,0.16952,0.25726
2010,First Stage of Tertiary Education,4th Quintile,Not Working,0.24283,78,336,0.19691,0.28874
2010,First Stage of Tertiary Education,5th Quintile,Full Time,0.70315,214,344,0.65480,0.75150
2010,First Stage of Tertiary Education,5th Quintile,Part Time,0.14679,65,344,0.10933,0.18424
2010,First Stage of Tertiary Education,5th Quintile,Not Working,0.15006,65,344,0.11227,0.18786
2010,Second Stage of Tertiary Education,1st Quintile,Full Time,0.18869,41,197,0.13391,0.24347
2010,Second Stage of Tertiary Education,1st Quintile,Part Time,0.39320,77,197,0.32481,0.46158
2010,Second Stage of Tertiary Education,1st Quintile,Not Working,0.41811,79,197,0.34906,0.48717
2010,Second Stage of Tertiary Education,2nd Quintile,Full Time,0.27178,87,315,0.22257,0.32099
2010,Second Stage of Tertiary Education,2nd Quintile,Part Time,0.25290,78,315,0.20483,0.30098
2010,Second Stage of Tertiary Education,2nd Quintile,Not Working,0.47531,150,315,0.42008,0.53055
2010,Second Stage of Tertiary Education,3rd Quintile,Full Time,0.41777,226,536,0.37598,0.45956
2010,Second Stage of Tertiary Education,3rd Quintile,Part Time,0.25041,126,536,0.21369,0.28712
2010,Second Stage of Tertiary Education,3rd Quintile,Not Working,0.33182,184,536,0.29192,0.37172
2010,Second Stage of Tertiary Education,4th Quintile,Full Time,0.52537,415,798,0.49070,0.56004
2010,Second Stage of Tertiary Education,4th Quintile,Part Time,0.19378,164,798,0.16634,0.22122
2010,Second Stage of Tertiary Education,4th Quintile,Not Working,0.28085,219,798,0.24965,0.31205
2010,Second Stage of Tertiary Education,5th Quintile,Full Time,0.63601,1172,1985,0.61483,0.65718
2010,Second Stage of Tertiary Education,5th Quintile,Part Time,0.16091,367,1985,0.14475,0.17708
2010,Second Stage of Tertiary Education,5th Quintile,Not Working,0.20308,446,1985,0.18538,0.22078
2011,No answer / don't know,1st Quintile,Full Time,0.30269,50,198,0.23854,0.36685
2011,No answer / don't know,1st Quintile,Part Time,0.26225,56,198,0.20083,0.32367
2011,No answer / don't know,1st Quintile,Not Working,0.43506,92,198,0.36583,0.50429
2011,No answer / don't know,2nd Quintile,Full Time,0.37560,57,94,0.27717,0.47402
2011,No answer / don't know,2nd Quintile,Not Working,0.33845,37,94,0.24228,0.43463
2011,No answer / don't know,3rd Quintile,Full Time,0.30213,39,71,0.19456,0.40970
2011,No answer / don't know,3rd Quintile,Part Time,0.47368,32,71,0.35671,0.59065
2011,No answer / don't know,4th Quintile,Full Time,0.43819,32,32,0.26352,0.61285
2011,Pre-primary Level,1st Quintile,Not Working,0.96099,168,168,0.93162,0.99036
2011,Pre-primary Level,2nd Quintile,Not Working,0.92181,118,118,0.87316,0.97046
2011,Pre-primary Level,3rd Quintile,Not Working,0.87962,101,101,0.81584,0.94340
2011,Pre-primary Level,4th Quintile,Not Working,0.79750,107,107,0.72099,0.87400
2011,Pre-primary Level,5th Quintile,Not Working,0.90009,90,90,0.83778,0.96239
2011,Primary Level,1st Quintile,Part Time,0.17193,33,153,0.11195,0.23192
2011,Primary Level,1st Quintile,Not Working,0.73858,120,153,0.66872,0.80843
2011,Primary Level,2nd Quintile,Not Working,0.68498,32,32,0.52146,0.84851
2011,Lower Secondary Level,1st Quintile,Full Time,0.10676,137,924,0.08684,0.12668
2011,Lower Secondary Level,1st Quintile,Part Time,0.17294,214,924,0.14854,0.19734
2011,Lower Secondary Level,1st Quintile,Not Working,0.72030,573,924,0.69134,0.74926
2011,Lower Secondary Level,2nd Quintile,Full Time,0.24327,130,549,0.20734,0.27919
2011,Lower Secondary Level,2nd Quintile,Part Time,0.19134,131,549,0.15840,0.22427
2011,Lower Secondary Level,2nd Quintile,Not Working,0.56540,288,549,0.52389,0.60690
2011,Lower Secondary Level,3rd Quintile,Full Time,0.26131,105,378,0.21696,0.30566
2011,Lower Secondary Level,3rd Quintile,Part Time,0.22409,93,378,0.18200,0.26618
2011,Lower Secondary Level,3rd Quintile,Not Working,0.51460,180,378,0.46414,0.56505
2011,Lower Secondary Level,4th Quintile,Full Time,0.34907,72,219,0.28579,0.41234
2011,Lower Secondary Level,4th Quintile,Part Time,0.23368,53,219,0.17751,0.28986
2011,Lower Secondary Level,4th Quintile,Not Working,0.41725,94,219,0.35179,0.48271
2011,Lower Secondary Level,5th Quintile,Full Time,0.48974,48,95,0.38868,0.59080
2011,Lower Secondary Level,5th Quintile,Not Working,0.35944,47,95,0.26243,0.45644
2011,Upper Secondary Level,1st Quintile,Full Time,0.16615,473,2472,0.15148,0.18083
2011,Upper Secondary Level,1st Quintile,Part Time,0.27409,804,2472,0.25650,0.29168
2011,Upper Secondary Level,1st Quintile,Not Working,0.55975,1195,2472,0.54018,0.57933
2011,Upper Secondary Level,2nd Quintile,Full Time,0.28820,807,2471,0.27034,0.30607
2011,Upper Secondary Level,2nd Quintile,Part Time,0.25689,757,2471,0.23966,0.27413
2011,Upper Secondary Level,2nd Quintile,Not Working,0.45490,907,2471,0.43526,0.47454
2011,Upper Secondary Level,3rd Quintile,Full Time,0.42649,912,2235,0.40598,0.44700
2011,Upper Secondary Level,3rd Quintile,Part Time,0.22946,619,2235,0.21203,0.24690
2011,Upper Secondary Level,3rd Quintile,Not Working,0.34405,704,2235,0.32435,0.36375
2011,Upper Secondary Level,4th Quintile,Full Time,0.48653,893,1917,0.46414,0.50891
2011,Upper Secondary Level,4th Quintile,Part Time,0.23041,514,1917,0.21155,0.24926
2011,Upper Secondary Level,4th Quintile,Not Working,0.28307,510,1917,0.26290,0.30324
2011,Upper Secondary Level,5th Quintile,Full Time,0.53040,707,1532,0.50540,0.55540
2011,Upper Secondary Level,5th Quintile,Part Time,0.21953,383,1532,0.19879,0.24026
2011,Upper Secondary Level,5th Quintile,Not Working,0.25007,442,1532,0.22838,0.27177
2011,Post-secondary Non-tertiary Level,1st Quintile,Full Time,0.18824,49,274,0.14187,0.23461
2011,Post-secondary Non-tertiary Level,1st Quintile,Part Time,0.33489,120,274,0.27891,0.39088
2011,Post-secondary Non-tertiary Level,1st Quintile,Not Working,0.47687,105,274,0.41762,0.53611
2011,Post-secondary Non-tertiary Level,2nd Quintile,Full Time,0.51308,111,306,0.45699,0.56918
2011,Post-secondary Non-tertiary Level,2nd Quintile,Part Time,0.32219,128,306,0.26974,0.37464
2011,Post-secondary Non-tertiary Level,2nd Quintile,Not Working,0.16473,67,306,0.12310,0.20636
2011,Post-secondary Non-tertiary Level,3rd Quintile,Full Time,0.53521,141,308,0.47942,0.59100
2011,Post-secondary Non-tertiary Level,3rd Quintile,Part Time,0.27547,113,308,0.22550,0.32545
2011,Post-secondary Non-tertiary Level,3rd Quintile,Not Working,0.18932,54,308,0.14549,0.23314
2011,Post-secondary Non-tertiary Level,4th Quintile,Full Time,0.58285,156,332,0.52973,0.63597
2011,Post-secondary Non-tertiary Level,4th Quintile,Part Time,0.24736,113,332,0.20088,0.29385
2011,Post-secondary Non-tertiary Level,4th Quintile,Not Working,0.16979,63,332,0.12934,0.21023
2011,Post-secondary Non-tertiary Level,5th Quintile,Full Time,0.62779,174,323,0.57500,0.68059
2011,Post-secondary Non-tertiary Level,5th Quintile,Part Time,0.19578,91,323,0.15244,0.23912
2011,Post-secondary Non-tertiary Level,5th Quintile,Not Working,0.17643,58,323,0.13479,0.21806
2011,First Stage of Tertiary Education,1st Quintile,Full Time,0.15286,44,159,0.09675,0.20897
2011,First Stage of Tertiary Education,1st Quintile,Part Time,0.15390,42,159,0.09763,0.21017
2011,First Stage of Tertiary Education,1st Quintile,Not Working,0.69324,73,159,0.62134,0.76515
2011,First Stage of Tertiary Education,2nd Quintile,Full Time,0.39887,113,278,0.34121,0.45654
2011,First Stage of Tertiary Education,2nd Quintile,Part Time,0.19814,67,278,0.15120,0.24508
2011,First Stage of Tertiary Education,2nd Quintile,Not Working,0.40299,98,278,0.34522,0.46075
2011,First Stage of Tertiary Education,3rd Quintile,Full Time,0.35665,139,308,0.30307,0.41023
2011,First Stage of Tertiary Education,3rd Quintile,Part Time,0.25004,73,308,0.20160,0.29848
2011,First Stage of Tertiary Education,3rd Quintile,Not Working,0.39331,96,308,0.33866,0.44795
2011,First Stage of Tertiary Education,4th Quintile,Full Time,0.59375,210,388,0.54482,0.64268
2011,First Stage of Tertiary Education,4th Quintile,Part Time,0.20512,96,388,0.16489,0.24535
2011,First Stage of Tertiary Education,4th Quintile,Not Working,0.20113,82,388,0.16119,0.24107
2011,First Stage of Tertiary Education,5th Quintile,Full Time,0.63407,206,351,0.58361,0.68454
2011,First Stage of Tertiary Education,5th Quintile,Part Time,0.20237,83,351,0.16028,0.24446
2011,First Stage of Tertiary Education,5th Quintile,Not Working,0.16356,62,351,0.12481,0.20231
2011,Second Stage of Tertiary Education,1st Quintile,Full Time,0.13773,59,341,0.10110,0.17436
2011,Second Stage of Tertiary Education,1st Quintile,Part Time,0.41439,145,341,0.36202,0.46675
2011,Second Stage of Tertiary Education,1st Quintile,Not Working,0.44788,137,341,0.39502,0.50074
2011,Second Stage of Tertiary Education,2nd Quintile,Full Time,0.30734,149,499,0.26681,0.34786
2011,Second Stage of Tertiary Education,2nd Quintile,Part Time,0.29040,158,499,0.25053,0.33027
2011,Second Stage of Tertiary Education,2nd Quintile,Not Working,0.40227,192,499,0.35920,0.44534
2011,Second Stage of Tertiary Education,3rd Quintile,Full Time,0.38036,307,740,0.34536,0.41537
2011,Second Stage of Tertiary Education,3rd Quintile,Part Time,0.22752,196,740,0.19730,0.25775
