year,bula_h,quintil_oecd,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,"Rhineland-Palatinate, Saarland",1st Quintile,Not Working,0.56177,119,171,0.48718,0.63635
2005,"Rhineland-Palatinate, Saarland",2nd Quintile,Full Time,0.31408,60,209,0.25101,0.37716
2005,"Rhineland-Palatinate, Saarland",2nd Quintile,Part Time,0.22748,51,209,0.17051,0.28446
2005,"Rhineland-Palatinate, Saarland",2nd Quintile,Not Working,0.45843,98,209,0.39072,0.52615
2005,"Rhineland-Palatinate, Saarland",3rd Quintile,Full Time,0.41061,87,235,0.34758,0.47364
2005,"Rhineland-Palatinate, Saarland",3rd Quintile,Part Time,0.24111,71,235,0.18630,0.29591
2005,"Rhineland-Palatinate, Saarland",3rd Quintile,Not Working,0.34829,77,235,0.28724,0.40933
2005,"Rhineland-Palatinate, Saarland",4th Quintile,Full Time,0.42758,116,270,0.36846,0.48670
2005,"Rhineland-Palatinate, Saarland",4th Quintile,Part Time,0.19172,54,270,0.14468,0.23876
2005,"Rhineland-Palatinate, Saarland",4th Quintile,Not Working,0.38070,100,270,0.32267,0.43873
2005,"Rhineland-Palatinate, Saarland",5th Quintile,Full Time,0.50706,157,326,0.45270,0.56142
2005,"Rhineland-Palatinate, Saarland",5th Quintile,Part Time,0.19023,72,326,0.14756,0.23290
2005,"Rhineland-Palatinate, Saarland",5th Quintile,Not Working,0.30271,97,326,0.25276,0.35266
2005,Baden-Wuerttemberg,1st Quintile,Full Time,0.19281,57,323,0.14972,0.23590
2005,Baden-Wuerttemberg,1st Quintile,Part Time,0.21886,67,323,0.17370,0.26403
2005,Baden-Wuerttemberg,1st Quintile,Not Working,0.58832,199,323,0.53457,0.64208
2005,Baden-Wuerttemberg,2nd Quintile,Full Time,0.32685,127,380,0.27963,0.37408
2005,Baden-Wuerttemberg,2nd Quintile,Part Time,0.21246,90,380,0.17128,0.25364
2005,Baden-Wuerttemberg,2nd Quintile,Not Working,0.46069,163,380,0.41051,0.51087
2005,Baden-Wuerttemberg,3rd Quintile,Full Time,0.36529,163,448,0.32065,0.40993
2005,Baden-Wuerttemberg,3rd Quintile,Part Time,0.25224,111,448,0.21198,0.29250
2005,Baden-Wuerttemberg,3rd Quintile,Not Working,0.38247,174,448,0.33742,0.42752
2005,Baden-Wuerttemberg,4th Quintile,Full Time,0.44204,250,549,0.40045,0.48362
2005,Baden-Wuerttemberg,4th Quintile,Part Time,0.23873,130,549,0.20303,0.27442
2005,Baden-Wuerttemberg,4th Quintile,Not Working,0.31924,169,549,0.28021,0.35827
2005,Baden-Wuerttemberg,5th Quintile,Full Time,0.54021,440,819,0.50606,0.57437
2005,Baden-Wuerttemberg,5th Quintile,Part Time,0.19431,175,819,0.16720,0.22143
2005,Baden-Wuerttemberg,5th Quintile,Not Working,0.26547,204,819,0.23521,0.29573
2005,Bavaria,1st Quintile,Full Time,0.13692,46,298,0.09783,0.17602
2005,Bavaria,1st Quintile,Part Time,0.26157,76,298,0.21159,0.31155
2005,Bavaria,1st Quintile,Not Working,0.60151,176,298,0.54583,0.65719
2005,Bavaria,2nd Quintile,Full Time,0.31620,136,436,0.27250,0.35989
2005,Bavaria,2nd Quintile,Part Time,0.20866,103,436,0.17047,0.24684
2005,Bavaria,2nd Quintile,Not Working,0.47515,197,436,0.42822,0.52208
2005,Bavaria,3rd Quintile,Full Time,0.42966,198,482,0.38542,0.47390
2005,Bavaria,3rd Quintile,Part Time,0.25125,124,482,0.21249,0.29002
2005,Bavaria,3rd Quintile,Not Working,0.31908,160,482,0.27742,0.36074
2005,Bavaria,4th Quintile,Full Time,0.47344,291,634,0.43455,0.51234
2005,Bavaria,4th Quintile,Part Time,0.22099,162,634,0.18866,0.25331
2005,Bavaria,4th Quintile,Not Working,0.30557,181,634,0.26969,0.34146
2005,Bavaria,5th Quintile,Full Time,0.54321,532,1049,0.51305,0.57337
2005,Bavaria,5th Quintile,Part Time,0.20830,266,1049,0.18371,0.23289
2005,Bavaria,5th Quintile,Not Working,0.24849,251,1049,0.22233,0.27466
2005,Berlin,1st Quintile,Part Time,0.29529,50,142,0.21999,0.37058
2005,Berlin,1st Quintile,Not Working,0.51520,92,142,0.43271,0.59769
2005,Berlin,2nd Quintile,Full Time,0.39596,40,84,0.29075,0.50118
2005,Berlin,2nd Quintile,Not Working,0.37802,44,84,0.27371,0.48234
2005,Berlin,3rd Quintile,Full Time,0.37397,47,96,0.27667,0.47127
2005,Berlin,3rd Quintile,Not Working,0.37766,49,96,0.28017,0.47515
2005,Berlin,4th Quintile,Full Time,0.46950,68,153,0.39016,0.54884
2005,Berlin,4th Quintile,Part Time,0.25568,36,153,0.18633,0.32503
2005,Berlin,4th Quintile,Not Working,0.27482,49,153,0.20385,0.34579
2005,Berlin,5th Quintile,Full Time,0.55867,116,197,0.48916,0.62819
2005,Berlin,5th Quintile,Part Time,0.17593,32,197,0.12262,0.22923
2005,Berlin,5th Quintile,Not Working,0.26540,49,197,0.20358,0.32722
2005,Brandenburg,1st Quintile,Part Time,0.28835,42,134,0.21136,0.36534
2005,Brandenburg,1st Quintile,Not Working,0.60917,92,134,0.52624,0.69210
2005,Brandenburg,2nd Quintile,Full Time,0.25006,51,214,0.19190,0.30822
2005,Brandenburg,2nd Quintile,Part Time,0.21175,47,214,0.15688,0.26662
2005,Brandenburg,2nd Quintile,Not Working,0.53819,116,214,0.47124,0.60514
2005,Brandenburg,3rd Quintile,Full Time,0.42033,64,147,0.34026,0.50040
2005,Brandenburg,3rd Quintile,Not Working,0.44236,83,147,0.36180,0.52293
2005,Brandenburg,4th Quintile,Full Time,0.38565,87,205,0.31886,0.45245
2005,Brandenburg,4th Quintile,Part Time,0.18590,45,205,0.13252,0.23929
2005,Brandenburg,4th Quintile,Not Working,0.42844,73,205,0.36054,0.49635
2005,Brandenburg,5th Quintile,Full Time,0.70527,94,94,0.61261,0.79794
2005,Mecklenburg-Western Pomerania,1st Quintile,Not Working,0.52767,60,60,0.40028,0.65505
2005,Mecklenburg-Western Pomerania,2nd Quintile,Full Time,0.31934,45,123,0.23661,0.40207
2005,Mecklenburg-Western Pomerania,2nd Quintile,Not Working,0.57219,78,123,0.48439,0.65998
2005,Mecklenburg-Western Pomerania,3rd Quintile,Full Time,0.24766,31,68,0.14430,0.35103
2005,Mecklenburg-Western Pomerania,3rd Quintile,Not Working,0.49520,37,68,0.37548,0.61492
2005,Mecklenburg-Western Pomerania,4th Quintile,Full Time,0.55574,41,41,0.40176,0.70973
2005,Mecklenburg-Western Pomerania,5th Quintile,Full Time,0.60254,55,55,0.47201,0.73306
2005,Saxony,1st Quintile,Full Time,0.20035,71,312,0.15587,0.24484
2005,Saxony,1st Quintile,Part Time,0.18697,63,312,0.14363,0.23030
2005,Saxony,1st Quintile,Not Working,0.61268,178,312,0.55854,0.66682
2005,Saxony,2nd Quintile,Full Time,0.28817,109,367,0.24177,0.33457
2005,Saxony,2nd Quintile,Part Time,0.18595,73,367,0.14609,0.22581
2005,Saxony,2nd Quintile,Not Working,0.52588,185,367,0.47472,0.57704
2005,Saxony,3rd Quintile,Full Time,0.40430,148,343,0.35229,0.45631
2005,Saxony,3rd Quintile,Part Time,0.15508,58,343,0.11672,0.19345
2005,Saxony,3rd Quintile,Not Working,0.44062,137,343,0.38800,0.49323
2005,Saxony,4th Quintile,Full Time,0.49685,153,296,0.43979,0.55390
2005,Saxony,4th Quintile,Part Time,0.14388,52,296,0.10383,0.18393
2005,Saxony,4th Quintile,Not Working,0.35928,91,296,0.30453,0.41403
2005,Saxony,5th Quintile,Full Time,0.74089,151,185,0.67758,0.80420
2005,Saxony,5th Quintile,Part Time,0.15322,34,185,0.10118,0.20527
2005,Saxony-Anhalt,1st Quintile,Part Time,0.27323,43,148,0.20119,0.34527
2005,Saxony-Anhalt,1st Quintile,Not Working,0.61308,105,148,0.53434,0.69181
2005,Saxony-Anhalt,2nd Quintile,Full Time,0.25863,59,216,0.20010,0.31716
2005,Saxony-Anhalt,2nd Quintile,Part Time,0.14767,33,216,0.10025,0.19509
2005,Saxony-Anhalt,2nd Quintile,Not Working,0.59370,124,216,0.52805,0.65935
2005,Saxony-Anhalt,3rd Quintile,Full Time,0.31051,77,218,0.24895,0.37208
2005,Saxony-Anhalt,3rd Quintile,Part Time,0.20425,49,218,0.15061,0.25790
2005,Saxony-Anhalt,3rd Quintile,Not Working,0.48523,92,218,0.41874,0.55173
2005,Saxony-Anhalt,4th Quintile,Full Time,0.49878,89,170,0.42340,0.57417
2005,Saxony-Anhalt,4th Quintile,Part Time,0.19569,36,170,0.13588,0.25551
2005,Saxony-Anhalt,4th Quintile,Not Working,0.30552,45,170,0.23608,0.37497
2005,Saxony-Anhalt,5th Quintile,Full Time,0.58194,76,76,0.47031,0.69357
2005,Thuringa,1st Quintile,Full Time,0.16430,35,199,0.11268,0.21591
2005,Thuringa,1st Quintile,Part Time,0.25355,48,199,0.19295,0.31415
2005,Thuringa,1st Quintile,Not Working,0.58215,116,199,0.51346,0.65085
2005,Thuringa,2nd Quintile,Full Time,0.25293,64,222,0.19562,0.31024
2005,Thuringa,2nd Quintile,Part Time,0.28111,54,222,0.22184,0.34038
2005,Thuringa,2nd Quintile,Not Working,0.46597,104,222,0.40020,0.53173
2005,Thuringa,3rd Quintile,Full Time,0.38200,70,197,0.31398,0.45002
2005,Thuringa,3rd Quintile,Part Time,0.19613,41,197,0.14054,0.25172
2005,Thuringa,3rd Quintile,Not Working,0.42186,86,197,0.35272,0.49100
2005,Thuringa,4th Quintile,Full Time,0.54369,88,135,0.45935,0.62802
2005,Thuringa,4th Quintile,Not Working,0.35259,47,135,0.27169,0.43348
2005,Thuringa,5th Quintile,Full Time,0.68300,77,77,0.57838,0.78761
2006,Schleswig-Holstein,1st Quintile,Not Working,0.62927,49,49,0.49263,0.76591
2006,Schleswig-Holstein,2nd Quintile,Not Working,0.39481,38,38,0.23730,0.55231
2006,Schleswig-Holstein,3rd Quintile,Not Working,0.48068,47,47,0.33629,0.62506
2006,Schleswig-Holstein,4th Quintile,Full Time,0.41962,63,148,0.33984,0.49939
2006,Schleswig-Holstein,4th Quintile,Part Time,0.24893,37,148,0.17903,0.31883
2006,Schleswig-Holstein,4th Quintile,Not Working,0.33146,48,148,0.25536,0.40755
2006,Schleswig-Holstein,5th Quintile,Full Time,0.53618,90,187,0.46452,0.60785
2006,Schleswig-Holstein,5th Quintile,Part Time,0.20864,44,187,0.15025,0.26704
2006,Schleswig-Holstein,5th Quintile,Not Working,0.25517,53,187,0.19252,0.31782
2006,Hamburg,1st Quintile,Not Working,0.79301,31,31,0.64803,0.93799
2006,Hamburg,4th Quintile,Full Time,0.56900,31,31,0.39179,0.74621
2006,Hamburg,5th Quintile,Full Time,0.55507,46,80,0.44548,0.66466
2006,Hamburg,5th Quintile,Not Working,0.31187,34,80,0.20971,0.41403
2006,Lower Saxony,1st Quintile,Part Time,0.22521,55,184,0.16468,0.28573
2006,Lower Saxony,1st Quintile,Not Working,0.64430,129,184,0.57494,0.71366
2006,Lower Saxony,2nd Quintile,Full Time,0.24512,72,281,0.19474,0.29551
2006,Lower Saxony,2nd Quintile,Part Time,0.25459,75,281,0.20357,0.30562
2006,Lower Saxony,2nd Quintile,Not Working,0.50029,134,281,0.44172,0.55885
2006,Lower Saxony,3rd Quintile,Full Time,0.37620,110,297,0.32101,0.43139
2006,Lower Saxony,3rd Quintile,Part Time,0.25468,75,297,0.20504,0.30431
2006,Lower Saxony,3rd Quintile,Not Working,0.36912,112,297,0.31415,0.42410
2006,Lower Saxony,4th Quintile,Full Time,0.38605,156,392,0.33780,0.43431
2006,Lower Saxony,4th Quintile,Part Time,0.23064,100,392,0.18889,0.27240
2006,Lower Saxony,4th Quintile,Not Working,0.38330,136,392,0.33511,0.43150
2006,Lower Saxony,5th Quintile,Full Time,0.50361,246,524,0.46076,0.54646
2006,Lower Saxony,5th Quintile,Part Time,0.16960,114,524,0.13744,0.20177
2006,Lower Saxony,5th Quintile,Not Working,0.32679,164,524,0.28659,0.36698
2006,North Rhine-Westphalia,1st Quintile,Full Time,0.15638,101,645,0.12833,0.18444
2006,North Rhine-Westphalia,1st Quintile,Part Time,0.22864,164,645,0.19620,0.26107
2006,North Rhine-Westphalia,1st Quintile,Not Working,0.61498,380,645,0.57740,0.65256
2006,North Rhine-Westphalia,2nd Quintile,Full Time,0.22654,142,634,0.19394,0.25915
2006,North Rhine-Westphalia,2nd Quintile,Part Time,0.21127,139,634,0.17947,0.24308
2006,North Rhine-Westphalia,2nd Quintile,Not Working,0.56218,353,634,0.52353,0.60083
2006,North Rhine-Westphalia,3rd Quintile,Full Time,0.40637,261,689,0.36967,0.44307
2006,North Rhine-Westphalia,3rd Quintile,Part Time,0.25216,181,689,0.21972,0.28461
2006,North Rhine-Westphalia,3rd Quintile,Not Working,0.34147,247,689,0.30603,0.37690
2006,North Rhine-Westphalia,4th Quintile,Full Time,0.44872,346,800,0.41424,0.48321
2006,North Rhine-Westphalia,4th Quintile,Part Time,0.20306,184,800,0.17517,0.23095
2006,North Rhine-Westphalia,4th Quintile,Not Working,0.34822,270,800,0.31518,0.38125
2006,North Rhine-Westphalia,5th Quintile,Full Time,0.55569,664,1317,0.52885,0.58254
2006,North Rhine-Westphalia,5th Quintile,Part Time,0.17561,272,1317,0.15506,0.19617
2006,North Rhine-Westphalia,5th Quintile,Not Working,0.26870,381,1317,0.24475,0.29265
2006,Hesse,1st Quintile,Part Time,0.27635,50,150,0.20455,0.34816
2006,Hesse,1st Quintile,Not Working,0.59392,100,150,0.51507,0.67278
2006,Hesse,2nd Quintile,Full Time,0.26757,41,167,0.20022,0.33491
2006,Hesse,2nd Quintile,Part Time,0.23782,44,167,0.17305,0.30258
2006,Hesse,2nd Quintile,Not Working,0.49462,82,167,0.41856,0.57068
2006,Hesse,3rd Quintile,Full Time,0.35214,84,234,0.29081,0.41347
2006,Hesse,3rd Quintile,Part Time,0.29613,60,234,0.23751,0.35476
2006,Hesse,3rd Quintile,Not Working,0.35173,90,234,0.29041,0.41304
2006,Hesse,4th Quintile,Full Time,0.49789,119,248,0.43553,0.56024
2006,Hesse,4th Quintile,Part Time,0.20378,58,248,0.15355,0.25402
2006,Hesse,4th Quintile,Not Working,0.29833,71,248,0.24127,0.35539
2006,Hesse,5th Quintile,Full Time,0.59417,278,481,0.55024,0.63810
2006,Hesse,5th Quintile,Part Time,0.21391,97,481,0.17722,0.25059
2006,Hesse,5th Quintile,Not Working,0.19192,106,481,0.15669,0.22715
2006,"Rhineland-Palatinate, Saarland",1st Quintile,Full Time,0.19556,31,181,0.13762,0.25350
2006,"Rhineland-Palatinate, Saarland",1st Quintile,Part Time,0.30488,50,181,0.23763,0.37214
2006,"Rhineland-Palatinate, Saarland",1st Quintile,Not Working,0.49956,100,181,0.42651,0.57260
2006,"Rhineland-Palatinate, Saarland",2nd Quintile,Full Time,0.33938,65,214,0.27579,0.40297
2006,"Rhineland-Palatinate, Saarland",2nd Quintile,Part Time,0.27939,58,214,0.21913,0.33965
2006,"Rhineland-Palatinate, Saarland",2nd Quintile,Not Working,0.38123,91,214,0.31600,0.44646
2006,"Rhineland-Palatinate, Saarland",3rd Quintile,Full Time,0.40489,85,224,0.34046,0.46932
2006,"Rhineland-Palatinate, Saarland",3rd Quintile,Part Time,0.20115,54,224,0.14854,0.25376
2006,"Rhineland-Palatinate, Saarland",3rd Quintile,Not Working,0.39396,85,224,0.32983,0.45809
2006,"Rhineland-Palatinate, Saarland",4th Quintile,Full Time,0.39616,97,247,0.33504,0.45728
2006,"Rhineland-Palatinate, Saarland",4th Quintile,Part Time,0.24253,59,247,0.18897,0.29609
2006,"Rhineland-Palatinate, Saarland",4th Quintile,Not Working,0.36131,91,247,0.30128,0.42134
2006,"Rhineland-Palatinate, Saarland",5th Quintile,Full Time,0.57257,165,313,0.51768,0.62746
2006,"Rhineland-Palatinate, Saarland",5th Quintile,Part Time,0.16754,59,313,0.12610,0.20898
2006,"Rhineland-Palatinate, Saarland",5th Quintile,Not Working,0.25989,89,313,0.21123,0.30856
2006,Baden-Wuerttemberg,1st Quintile,Full Time,0.13395,40,296,0.09508,0.17282
2006,Baden-Wuerttemberg,1st Quintile,Part Time,0.24106,68,296,0.19225,0.28987
2006,Baden-Wuerttemberg,1st Quintile,Not Working,0.62499,188,296,0.56975,0.68024
2006,Baden-Wuerttemberg,2nd Quintile,Full Time,0.29526,110,366,0.24846,0.34205
2006,Baden-Wuerttemberg,2nd Quintile,Part Time,0.24407,91,366,0.20000,0.28813
2006,Baden-Wuerttemberg,2nd Quintile,Not Working,0.46068,165,366,0.40954,0.51181
2006,Baden-Wuerttemberg,3rd Quintile,Full Time,0.38486,152,400,0.33712,0.43261
2006,Baden-Wuerttemberg,3rd Quintile,Part Time,0.20160,85,400,0.16223,0.24097
2006,Baden-Wuerttemberg,3rd Quintile,Not Working,0.41354,163,400,0.36521,0.46186
2006,Baden-Wuerttemberg,4th Quintile,Full Time,0.47516,250,545,0.43319,0.51713
2006,Baden-Wuerttemberg,4th Quintile,Part Time,0.24270,127,545,0.20668,0.27873
2006,Baden-Wuerttemberg,4th Quintile,Not Working,0.28214,168,545,0.24432,0.31995
2006,Baden-Wuerttemberg,5th Quintile,Full Time,0.56473,423,814,0.53065,0.59881
2006,Baden-Wuerttemberg,5th Quintile,Part Time,0.15474,166,814,0.12988,0.17961
2006,Baden-Wuerttemberg,5th Quintile,Not Working,0.28052,225,814,0.24964,0.31141
2006,Bavaria,1st Quintile,Full Time,0.15801,50,335,0.11889,0.19713
2006,Bavaria,1st Quintile,Part Time,0.31491,102,335,0.26510,0.36473
2006,Bavaria,1st Quintile,Not Working,0.52707,183,335,0.47353,0.58062
2006,Bavaria,2nd Quintile,Full Time,0.34517,125,377,0.29711,0.39322
2006,Bavaria,2nd Quintile,Part Time,0.20403,86,377,0.16330,0.24476
2006,Bavaria,2nd Quintile,Not Working,0.45080,166,377,0.40051,0.50110
2006,Bavaria,3rd Quintile,Full Time,0.40444,186,492,0.36103,0.44786
2006,Bavaria,3rd Quintile,Part Time,0.21414,123,492,0.17785,0.25042
2006,Bavaria,3rd Quintile,Not Working,0.38142,183,492,0.33845,0.42438
2006,Bavaria,4th Quintile,Full Time,0.44474,261,596,0.40481,0.48467
2006,Bavaria,4th Quintile,Part Time,0.24179,148,596,0.20738,0.27619
2006,Bavaria,4th Quintile,Not Working,0.31348,187,596,0.27620,0.35075
2006,Bavaria,5th Quintile,Full Time,0.53045,470,948,0.49866,0.56224
2006,Bavaria,5th Quintile,Part Time,0.21031,241,948,0.18436,0.23627
2006,Bavaria,5th Quintile,Not Working,0.25924,237,948,0.23133,0.28715
2006,Berlin,1st Quintile,Part Time,0.32518,44,119,0.24066,0.40970
2006,Berlin,1st Quintile,Not Working,0.51818,75,119,0.42803,0.60834
2006,Berlin,2nd Quintile,Full Time,0.29841,33,90,0.20335,0.39347
2006,Berlin,2nd Quintile,Not Working,0.47488,57,90,0.37113,0.57863
2006,Berlin,3rd Quintile,Full Time,0.41093,46,86,0.30633,0.51553
2006,Berlin,3rd Quintile,Not Working,0.36187,40,86,0.25972,0.46403
2006,Berlin,4th Quintile,Full Time,0.48525,68,117,0.39430,0.57620
2006,Berlin,4th Quintile,Not Working,0.34441,49,117,0.25793,0.43088
2006,Berlin,5th Quintile,Full Time,0.55822,117,200,0.48922,0.62721
2006,Berlin,5th Quintile,Part Time,0.21816,37,200,0.16078,0.27554
2006,Berlin,5th Quintile,Not Working,0.22362,46,200,0.16573,0.28152
2006,Brandenburg,1st Quintile,Part Time,0.26551,41,118,0.18549,0.34553
2006,Brandenburg,1st Quintile,Not Working,0.51406,77,118,0.42350,0.60463
2006,Brandenburg,2nd Quintile,Full Time,0.27743,60,203,0.21569,0.33918
2006,Brandenburg,2nd Quintile,Part Time,0.22649,44,203,0.16877,0.28421
2006,Brandenburg,2nd Quintile,Not Working,0.49608,99,203,0.42712,0.56503
2006,Brandenburg,3rd Quintile,Full Time,0.32368,63,176,0.25436,0.39300
2006,Brandenburg,3rd Quintile,Not Working,0.51290,113,176,0.43885,0.58696
2006,Brandenburg,4th Quintile,Full Time,0.46274,70,151,0.38295,0.54253
2006,Brandenburg,4th Quintile,Part Time,0.19911,36,151,0.13520,0.26302
2006,Brandenburg,4th Quintile,Not Working,0.33815,45,151,0.26244,0.41386
2006,Brandenburg,5th Quintile,Full Time,0.60481,82,82,0.49834,0.71128
2006,Mecklenburg-Western Pomerania,1st Quintile,Not Working,0.54648,66,66,0.42545,0.66751
2006,Mecklenburg-Western Pomerania,2nd Quintile,Not Working,0.64268,76,76,0.53423,0.75114
2006,Mecklenburg-Western Pomerania,3rd Quintile,Full Time,0.38743,32,32,0.21594,0.55893
2006,Mecklenburg-Western Pomerania,4th Quintile,Full Time,0.50221,34,34,0.33161,0.67280
2006,Mecklenburg-Western Pomerania,5th Quintile,Full Time,0.72892,69,69,0.62327,0.83458
2006,Saxony,1st Quintile,Full Time,0.18813,59,320,0.14524,0.23102
2006,Saxony,1st Quintile,Part Time,0.23479,74,320,0.18827,0.28130
2006,Saxony,1st Quintile,Not Working,0.57708,187,320,0.52287,0.63129
2006,Saxony,2nd Quintile,Full Time,0.27981,97,329,0.23123,0.32839
2006,Saxony,2nd Quintile,Part Time,0.17306,61,329,0.13212,0.21400
2006,Saxony,2nd Quintile,Not Working,0.54713,171,329,0.49326,0.60100
2006,Saxony,3rd Quintile,Full Time,0.41628,153,355,0.36493,0.46763
2006,Saxony,3rd Quintile,Part Time,0.13968,60,355,0.10357,0.17579
2006,Saxony,3rd Quintile,Not Working,0.44404,142,355,0.39228,0.49580
2006,Saxony,4th Quintile,Full Time,0.50367,137,265,0.44336,0.56399
2006,Saxony,4th Quintile,Part Time,0.14386,46,265,0.10153,0.18620
2006,Saxony,4th Quintile,Not Working,0.35246,82,265,0.29484,0.41009
2006,Saxony,5th Quintile,Full Time,0.71610,138,173,0.64871,0.78348
2006,Saxony,5th Quintile,Part Time,0.16620,35,173,0.11057,0.22184
2006,Saxony-Anhalt,1st Quintile,Part Time,0.32964,46,127,0.24756,0.41172
2006,Saxony-Anhalt,1st Quintile,Not Working,0.54285,81,127,0.45587,0.62984
2006,Saxony-Anhalt,2nd Quintile,Full Time,0.25695,55,199,0.19609,0.31782
2006,Saxony-Anhalt,2nd Quintile,Part Time,0.13749,32,199,0.08952,0.18545
2006,Saxony-Anhalt,2nd Quintile,Not Working,0.60556,112,199,0.53748,0.67363
2006,Saxony-Anhalt,3rd Quintile,Full Time,0.28589,79,228,0.22711,0.34466
2006,Saxony-Anhalt,3rd Quintile,Part Time,0.24203,50,228,0.18631,0.29775
2006,Saxony-Anhalt,3rd Quintile,Not Working,0.47208,99,228,0.40714,0.53703
2006,Saxony-Anhalt,4th Quintile,Full Time,0.51904,80,129,0.43248,0.60560
2006,Saxony-Anhalt,4th Quintile,Not Working,0.34817,49,129,0.26564,0.43070
2006,Saxony-Anhalt,5th Quintile,Full Time,0.62218,84,84,0.51788,0.72649
2006,Thuringa,1st Quintile,Part Time,0.27163,56,159,0.20227,0.34099
2006,Thuringa,1st Quintile,Not Working,0.57887,103,159,0.50188,0.65585
2006,Thuringa,2nd Quintile,Full Time,0.33393,64,202,0.26873,0.39913
2006,Thuringa,2nd Quintile,Part Time,0.13934,32,202,0.09146,0.18721
2006,Thuringa,2nd Quintile,Not Working,0.52674,106,202,0.45771,0.59576
2006,Thuringa,3rd Quintile,Full Time,0.35537,62,166,0.28234,0.42840
2006,Thuringa,3rd Quintile,Part Time,0.21157,35,166,0.14925,0.27389
2006,Thuringa,3rd Quintile,Not Working,0.43306,69,166,0.35745,0.50867
2006,Thuringa,4th Quintile,Full Time,0.47629,94,185,0.40412,0.54845
2006,Thuringa,4th Quintile,Part Time,0.21531,33,185,0.15591,0.27470
2006,Thuringa,4th Quintile,Not Working,0.30841,58,185,0.24167,0.37514
2006,Thuringa,5th Quintile,Full Time,0.67035,67,67,0.55694,0.78377
2007,Schleswig-Holstein,1st Quintile,Part Time,0.22796,34,96,0.14360,0.31232
2007,Schleswig-Holstein,1st Quintile,Not Working,0.55919,62,96,0.45935,0.65903
2007,Schleswig-Holstein,2nd Quintile,Not Working,0.45526,43,43,0.30465,0.60587
2007,Schleswig-Holstein,3rd Quintile,Full Time,0.34647,46,114,0.25874,0.43421
2007,Schleswig-Holstein,3rd Quintile,Not Working,0.48463,68,114,0.39249,0.57678
2007,Schleswig-Holstein,4th Quintile,Full Time,0.37858,34,79,0.27093,0.48622
2007,Schleswig-Holstein,4th Quintile,Not Working,0.44319,45,79,0.33295,0.55344
