"pli0096_h","year","age_gr","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Woche","2011","17-29","3","81","0.120226223856689","0.0965199087912563","0.143932538922121"
"Min 1x pro Woche","2011","17-29","4","86","0.141062945325479","0.115512970935146","0.166612919715812"
"Min 1x pro Woche","2011","17-29","5 Einkommensstärkstes Quintil","61","0.132532313021336","0.103417314570436","0.161647311472237"
"Min 1x pro Woche","2011","30-45","1 Einkommensschwächstes Quintil","118","0.0543553952235076","0.043861342308758","0.0648494481382572"
"Min 1x pro Woche","2011","30-45","2","235","0.0778032491981664","0.066853875801493","0.0887526225948397"
"Min 1x pro Woche","2011","30-45","3","200","0.0956237339105221","0.0822268958138442","0.1090205720072"
"Min 1x pro Woche","2011","30-45","4","257","0.114239974520545","0.100412384681964","0.128067564359126"
"Min 1x pro Woche","2011","30-45","5 Einkommensstärkstes Quintil","233","0.101029916282503","0.0876125022648005","0.114447330300205"
"Min 1x pro Woche","2011","46-65","1 Einkommensschwächstes Quintil","120","0.0642200647718813","0.0519923112174676","0.076447818326295"
"Min 1x pro Woche","2011","46-65","2","190","0.102423274667553","0.0874395822459538","0.117406967089153"
"Min 1x pro Woche","2011","46-65","3","179","0.106234099688521","0.0904928920581093","0.121975307318934"
"Min 1x pro Woche","2011","46-65","4","280","0.130681134201245","0.116000947559838","0.145361320842651"
"Min 1x pro Woche","2011","46-65","5 Einkommensstärkstes Quintil","398","0.141196270897133","0.127499496405985","0.15489304538828"
"Min 1x pro Woche","2011","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2011","66","2","","","",""
"Min 1x pro Woche","2011","66","3","","","",""
"Min 1x pro Woche","2011","66","4","","","",""
"Min 1x pro Woche","2011","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2011","17-29","1 Einkommensschwächstes Quintil","67","0.0691346291714807","0.0549862767780066","0.0832829815649549"
"Min 1x pro Monat","2011","17-29","2","66","0.0629759308844979","0.0476888383259122","0.0782630234430836"
"Min 1x pro Monat","2011","17-29","3","73","0.10420442391404","0.0819341028825269","0.126474744945553"
"Min 1x pro Monat","2011","17-29","4","66","0.0826068558143789","0.0624004478354347","0.102813263793323"
"Min 1x pro Monat","2011","17-29","5 Einkommensstärkstes Quintil","47","0.0878593160174992","0.0635510460037988","0.1121675860312"
"Min 1x pro Monat","2011","30-45","1 Einkommensschwächstes Quintil","122","0.0619057202066885","0.0507513108057246","0.0730601296076524"
"Min 1x pro Monat","2011","30-45","2","211","0.0757524230704814","0.0649363146932266","0.0865685314477362"
"Min 1x pro Monat","2011","30-45","3","206","0.090751354271873","0.0776651778663233","0.103837530677423"
"Min 1x pro Monat","2011","30-45","4","235","0.0995993350321809","0.0865818968281802","0.112616773236182"
"Min 1x pro Monat","2011","30-45","5 Einkommensstärkstes Quintil","193","0.0817127214642937","0.0695170609630145","0.093908381965573"
"Min 1x pro Monat","2011","46-65","1 Einkommensschwächstes Quintil","112","0.0651718501842353","0.0528600840023434","0.0774836163661271"
"Min 1x pro Monat","2011","46-65","2","137","0.0633480862441075","0.0513104950083561","0.0753856774798589"
"Min 1x pro Monat","2011","46-65","3","167","0.0923416648651787","0.0775521395094315","0.107131190220926"
"Min 1x pro Monat","2011","46-65","4","233","0.110711758317751","0.0970453709516393","0.124378145683863"
"Min 1x pro Monat","2011","46-65","5 Einkommensstärkstes Quintil","273","0.101101584584376","0.0892440603787826","0.112959108789969"
"Min 1x pro Monat","2011","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2011","66","2","","","",""
"Min 1x pro Monat","2011","66","3","","","",""
"Min 1x pro Monat","2011","66","4","","","",""
"Min 1x pro Monat","2011","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2011","17-29","1 Einkommensschwächstes Quintil","142","0.151823017409715","0.131809350715224","0.171836684104206"
"Seltener","2011","17-29","2","120","0.139433579348454","0.11763450212431","0.161232656572598"
"Seltener","2011","17-29","3","97","0.162593761401209","0.135697062737362","0.189490460065056"
"Seltener","2011","17-29","4","132","0.188743483829338","0.160021237091834","0.217465730566841"
"Seltener","2011","17-29","5 Einkommensstärkstes Quintil","97","0.140725098486355","0.110865698715082","0.170584498257629"
"Seltener","2011","30-45","1 Einkommensschwächstes Quintil","153","0.106242611374931","0.091979405948147","0.120505816801715"
"Seltener","2011","30-45","2","272","0.127187041832475","0.113567558539091","0.14080652512586"
"Seltener","2011","30-45","3","278","0.155858102461505","0.139334021962557","0.172382182960453"
"Seltener","2011","30-45","4","295","0.149021640882806","0.133541912707245","0.164501369058366"
"Seltener","2011","30-45","5 Einkommensstärkstes Quintil","312","0.175607589988663","0.158667729145887","0.192547450831439"
"Seltener","2011","46-65","1 Einkommensschwächstes Quintil","158","0.105976817036515","0.0906234274853325","0.121330206587698"
"Seltener","2011","46-65","2","182","0.117996147067121","0.102053777073168","0.133938517061075"
"Seltener","2011","46-65","3","186","0.125747016943389","0.108809037827605","0.142684996059174"
"Seltener","2011","46-65","4","291","0.150973253302119","0.135379657597681","0.166566849006557"
"Seltener","2011","46-65","5 Einkommensstärkstes Quintil","422","0.178535769380157","0.16347258889767","0.193598949862643"
"Seltener","2011","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2011","66","2","","","",""
"Seltener","2011","66","3","","","",""
"Seltener","2011","66","4","","","",""
"Seltener","2011","66","5 Einkommensstärkstes Quintil","","","",""
"Nie","2011","17-29","1 Einkommensschwächstes Quintil","943","0.696159494022146","0.670509231007215","0.721809757037076"
"Nie","2011","17-29","2","690","0.713603125966443","0.685153619780331","0.742052632152556"
"Nie","2011","17-29","3","472","0.612975590828062","0.577472209996185","0.648478971659939"
"Nie","2011","17-29","4","429","0.587586715030805","0.551453580878545","0.623719849183064"
"Nie","2011","17-29","5 Einkommensstärkstes Quintil","316","0.638883272474809","0.597638986340805","0.680127558608814"
"Nie","2011","30-45","1 Einkommensschwächstes Quintil","1400","0.777496273194873","0.758244277805087","0.796748268584659"
"Nie","2011","30-45","2","1581","0.719257285898877","0.700888731134615","0.737625840663139"
"Nie","2011","30-45","3","1167","0.6577668093561","0.63615247215907","0.679381146553129"
"Nie","2011","30-45","4","1246","0.637139049564469","0.616238070499246","0.658040028629691"
"Nie","2011","30-45","5 Einkommensstärkstes Quintil","1200","0.641649772264541","0.620300942739825","0.662998601789256"
"Nie","2011","46-65","1 Einkommensschwächstes Quintil","1154","0.764631268007368","0.743470820226565","0.785791715788172"
"Nie","2011","46-65","2","1064","0.716232492021218","0.693953677783597","0.738511306258839"
"Nie","2011","46-65","3","940","0.67567721850291","0.651763200483154","0.699591236522667"
"Nie","2011","46-65","4","1221","0.607633854178885","0.586367045566138","0.628900662791632"
"Nie","2011","46-65","5 Einkommensstärkstes Quintil","1390","0.579166375138335","0.559747833184994","0.598584917091675"
"Nie","2011","66","1 Einkommensschwächstes Quintil","","","",""
"Nie","2011","66","2","","","",""
"Nie","2011","66","3","","","",""
"Nie","2011","66","4","","","",""
"Nie","2011","66","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2012","17-29","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2012","17-29","2","","","",""
"Täglich","2012","17-29","3","","","",""
"Täglich","2012","17-29","4","","","",""
"Täglich","2012","17-29","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2012","30-45","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2012","30-45","2","","","",""
"Täglich","2012","30-45","3","","","",""
"Täglich","2012","30-45","4","","","",""
"Täglich","2012","30-45","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2012","46-65","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2012","46-65","2","","","",""
"Täglich","2012","46-65","3","","","",""
"Täglich","2012","46-65","4","","","",""
"Täglich","2012","46-65","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2012","66","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2012","66","2","","","",""
"Täglich","2012","66","3","","","",""
"Täglich","2012","66","4","","","",""
"Täglich","2012","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2012","17-29","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2012","17-29","2","","","",""
"Min 1x pro Woche","2012","17-29","3","","","",""
"Min 1x pro Woche","2012","17-29","4","","","",""
"Min 1x pro Woche","2012","17-29","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2012","30-45","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2012","30-45","2","","","",""
"Min 1x pro Woche","2012","30-45","3","","","",""
"Min 1x pro Woche","2012","30-45","4","","","",""
"Min 1x pro Woche","2012","30-45","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2012","46-65","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2012","46-65","2","","","",""
"Min 1x pro Woche","2012","46-65","3","","","",""
"Min 1x pro Woche","2012","46-65","4","","","",""
"Min 1x pro Woche","2012","46-65","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2012","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2012","66","2","","","",""
"Min 1x pro Woche","2012","66","3","","","",""
"Min 1x pro Woche","2012","66","4","","","",""
"Min 1x pro Woche","2012","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2012","17-29","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2012","17-29","2","","","",""
"Min 1x pro Monat","2012","17-29","3","","","",""
"Min 1x pro Monat","2012","17-29","4","","","",""
"Min 1x pro Monat","2012","17-29","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2012","30-45","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2012","30-45","2","","","",""
"Min 1x pro Monat","2012","30-45","3","","","",""
"Min 1x pro Monat","2012","30-45","4","","","",""
"Min 1x pro Monat","2012","30-45","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2012","46-65","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2012","46-65","2","","","",""
"Min 1x pro Monat","2012","46-65","3","","","",""
"Min 1x pro Monat","2012","46-65","4","","","",""
"Min 1x pro Monat","2012","46-65","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2012","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2012","66","2","","","",""
"Min 1x pro Monat","2012","66","3","","","",""
"Min 1x pro Monat","2012","66","4","","","",""
"Min 1x pro Monat","2012","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2012","17-29","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2012","17-29","2","","","",""
"Seltener","2012","17-29","3","","","",""
"Seltener","2012","17-29","4","","","",""
"Seltener","2012","17-29","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2012","30-45","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2012","30-45","2","","","",""
"Seltener","2012","30-45","3","","","",""
"Seltener","2012","30-45","4","","","",""
"Seltener","2012","30-45","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2012","46-65","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2012","46-65","2","","","",""
"Seltener","2012","46-65","3","","","",""
"Seltener","2012","46-65","4","","","",""
"Seltener","2012","46-65","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2012","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2012","66","2","","","",""
"Seltener","2012","66","3","","","",""
"Seltener","2012","66","4","","","",""
"Seltener","2012","66","5 Einkommensstärkstes Quintil","","","",""
"Nie","2012","17-29","1 Einkommensschwächstes Quintil","","","",""
"Nie","2012","17-29","2","","","",""
"Nie","2012","17-29","3","","","",""
"Nie","2012","17-29","4","","","",""
"Nie","2012","17-29","5 Einkommensstärkstes Quintil","","","",""
"Nie","2012","30-45","1 Einkommensschwächstes Quintil","","","",""
"Nie","2012","30-45","2","","","",""
"Nie","2012","30-45","3","","","",""
"Nie","2012","30-45","4","","","",""
"Nie","2012","30-45","5 Einkommensstärkstes Quintil","","","",""
"Nie","2012","46-65","1 Einkommensschwächstes Quintil","","","",""
"Nie","2012","46-65","2","","","",""
"Nie","2012","46-65","3","","","",""
"Nie","2012","46-65","4","","","",""
"Nie","2012","46-65","5 Einkommensstärkstes Quintil","","","",""
"Nie","2012","66","1 Einkommensschwächstes Quintil","","","",""
"Nie","2012","66","2","","","",""
"Nie","2012","66","3","","","",""
"Nie","2012","66","4","","","",""
"Nie","2012","66","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2013","17-29","1 Einkommensschwächstes Quintil","8","","",""
"Täglich","2013","17-29","2","7","","",""
"Täglich","2013","17-29","3","2","","",""
"Täglich","2013","17-29","4","13","","",""
"Täglich","2013","17-29","5 Einkommensstärkstes Quintil","8","","",""
"Täglich","2013","30-45","1 Einkommensschwächstes Quintil","13","","",""
"Täglich","2013","30-45","2","11","","",""
"Täglich","2013","30-45","3","28","","",""
"Täglich","2013","30-45","4","31","0.0167958953256115","0.0108593298833501","0.022732460767873"
"Täglich","2013","30-45","5 Einkommensstärkstes Quintil","32","0.0232215867684038","0.016386364434068","0.0300568091027396"
"Täglich","2013","46-65","1 Einkommensschwächstes Quintil","29","","",""
"Täglich","2013","46-65","2","21","","",""
"Täglich","2013","46-65","3","24","","",""
"Täglich","2013","46-65","4","35","0.0118488666834193","0.00721429242179637","0.0164834409450422"
"Täglich","2013","46-65","5 Einkommensstärkstes Quintil","66","0.0194259373779369","0.0141947704045187","0.0246571043513551"
"Täglich","2013","66","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2013","66","2","","","",""
"Täglich","2013","66","3","","","",""
"Täglich","2013","66","4","","","",""
"Täglich","2013","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2013","17-29","1 Einkommensschwächstes Quintil","71","0.124034278540354","0.102354440855696","0.145714116225011"
"Min 1x pro Woche","2013","17-29","2","56","0.0788795527639482","0.0599143425156034","0.0978447630122929"
"Min 1x pro Woche","2013","17-29","3","78","0.131952826991165","0.106113190676921","0.157792463305408"
"Min 1x pro Woche","2013","17-29","4","77","0.127761918205439","0.10261573991246","0.152908096498419"
"Min 1x pro Woche","2013","17-29","5 Einkommensstärkstes Quintil","60","0.124402422855684","0.0970428771370007","0.151761968574368"
"Min 1x pro Woche","2013","30-45","1 Einkommensschwächstes Quintil","62","0.0417722857341839","0.0300865145150508","0.053458056953317"
"Min 1x pro Woche","2013","30-45","2","134","0.0969524714722547","0.0827098289404516","0.111195114004058"
"Min 1x pro Woche","2013","30-45","3","136","0.0834692992621831","0.0695828088136529","0.0973557897107133"
"Min 1x pro Woche","2013","30-45","4","200","0.0880761696081296","0.0749837375020416","0.101168601714218"
"Min 1x pro Woche","2013","30-45","5 Einkommensstärkstes Quintil","181","0.0857226207762867","0.073017014875282","0.0984282266772914"
"Min 1x pro Woche","2013","46-65","1 Einkommensschwächstes Quintil","89","0.0547778680919636","0.0422336366574862","0.0673220995264411"
"Min 1x pro Woche","2013","46-65","2","163","0.0914855844113449","0.0768323043053615","0.106138864517328"
