"plj0589","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Nie","2017","Realschule","Sachsen-Anhalt","204","0.51725870263105","0.466204051674258","0.568313353587842"
"Nie","2017","Realschule","Thueringen","205","0.5114294190439","0.462008783585377","0.560850054502424"
"Nie","2017","(Fach-)Abitur","Schleswig-Holstein","96","0.551912674111493","0.476262390468111","0.627562957754876"
"Nie","2017","(Fach-)Abitur","Hamburg","56","0.704504301101165","0.608629192016565","0.800379410185765"
"Nie","2017","(Fach-)Abitur","Niedersachsen","257","0.571375687484258","0.526918304520943","0.615833070447573"
"Nie","2017","(Fach-)Abitur","Bremen","","","",""
"Nie","2017","(Fach-)Abitur","Nordrhein-Westfalen","738","0.596133707189527","0.568889152534299","0.623378261844755"
"Nie","2017","(Fach-)Abitur","Hessen","196","0.552227358529395","0.499293204253082","0.605161512805708"
"Nie","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","131","0.500815583339182","0.440039761035894","0.56159140564247"
"Nie","2017","(Fach-)Abitur","Baden-Wuerttemberg","289","0.5655044949571","0.522056097417301","0.608952892496899"
"Nie","2017","(Fach-)Abitur","Bayern","342","0.622567487935336","0.58358516267601","0.661549813194662"
"Nie","2017","(Fach-)Abitur","Berlin","98","0.558273065818417","0.482501476411139","0.634044655225695"
"Nie","2017","(Fach-)Abitur","Brandenburg","62","0.492626196978905","0.408291948690302","0.576960445267507"
"Nie","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nie","2017","(Fach-)Abitur","Sachsen","103","0.591340209397016","0.515873754646782","0.66680666414725"
"Nie","2017","(Fach-)Abitur","Sachsen-Anhalt","58","0.59145612266588","0.493632702465009","0.689279542866751"
"Nie","2017","(Fach-)Abitur","Thueringen","60","0.695023840326767","0.608193998506569","0.781853682146965"
"Nie","2017","AkademikerIn","Schleswig-Holstein","142","0.631452626909775","0.567118966451941","0.69578628736761"
"Nie","2017","AkademikerIn","Hamburg","138","0.861393737867092","0.811602318352909","0.911185157381275"
"Nie","2017","AkademikerIn","Niedersachsen","377","0.697041074675118","0.660362665081732","0.733719484268503"
"Nie","2017","AkademikerIn","Bremen","35","0.765369058676276","0.655357389223316","0.875380728129237"
"Nie","2017","AkademikerIn","Nordrhein-Westfalen","834","0.651675775021649","0.625726762530228","0.67762478751307"
"Nie","2017","AkademikerIn","Hessen","327","0.604924963130044","0.563383401082151","0.646466525177936"
"Nie","2017","AkademikerIn","Rheinland-Pfalz,Saarland","179","0.595318013076832","0.53968354431122","0.650952481842443"
"Nie","2017","AkademikerIn","Baden-Wuerttemberg","600","0.715708581631022","0.685956474670611","0.745460688591434"
"Nie","2017","AkademikerIn","Bayern","684","0.652318490190532","0.623595028839676","0.681041951541388"
"Nie","2017","AkademikerIn","Berlin","235","0.598089052678781","0.550339597142502","0.645838508215059"
"Nie","2017","AkademikerIn","Brandenburg","147","0.583435784427882","0.522568303018173","0.644303265837591"
"Nie","2017","AkademikerIn","Mecklenburg-Vorpommern","92","0.692625513222132","0.616194921133114","0.76905610531115"
"Nie","2017","AkademikerIn","Sachsen","276","0.632202140828681","0.587349379467137","0.677054902190226"
"Nie","2017","AkademikerIn","Sachsen-Anhalt","134","0.636659066909223","0.5725186404386","0.700799493379847"
"Nie","2017","AkademikerIn","Thueringen","153","0.646006542830056","0.584604021259894","0.707409064400218"
"Sehr oft","2018","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Sehr oft","2018","(noch) kein Abschluss","Hamburg","","","",""
"Sehr oft","2018","(noch) kein Abschluss","Niedersachsen","","","",""
"Sehr oft","2018","(noch) kein Abschluss","Bremen","","","",""
"Sehr oft","2018","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Sehr oft","2018","(noch) kein Abschluss","Hessen","","","",""
"Sehr oft","2018","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2018","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Sehr oft","2018","(noch) kein Abschluss","Bayern","","","",""
"Sehr oft","2018","(noch) kein Abschluss","Berlin","","","",""
"Sehr oft","2018","(noch) kein Abschluss","Brandenburg","","","",""
"Sehr oft","2018","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2018","(noch) kein Abschluss","Sachsen","","","",""
"Sehr oft","2018","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Sehr oft","2018","(noch) kein Abschluss","Thueringen","","","",""
"Sehr oft","2018","Hauptschule","Schleswig-Holstein","","","",""
"Sehr oft","2018","Hauptschule","Hamburg","","","",""
"Sehr oft","2018","Hauptschule","Niedersachsen","","","",""
"Sehr oft","2018","Hauptschule","Bremen","","","",""
"Sehr oft","2018","Hauptschule","Nordrhein-Westfalen","","","",""
"Sehr oft","2018","Hauptschule","Hessen","","","",""
"Sehr oft","2018","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2018","Hauptschule","Baden-Wuerttemberg","","","",""
"Sehr oft","2018","Hauptschule","Bayern","","","",""
"Sehr oft","2018","Hauptschule","Berlin","","","",""
"Sehr oft","2018","Hauptschule","Brandenburg","","","",""
"Sehr oft","2018","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2018","Hauptschule","Sachsen","","","",""
"Sehr oft","2018","Hauptschule","Sachsen-Anhalt","","","",""
"Sehr oft","2018","Hauptschule","Thueringen","","","",""
"Sehr oft","2018","Realschule","Schleswig-Holstein","","","",""
"Sehr oft","2018","Realschule","Hamburg","","","",""
"Sehr oft","2018","Realschule","Niedersachsen","","","",""
"Sehr oft","2018","Realschule","Bremen","","","",""
"Sehr oft","2018","Realschule","Nordrhein-Westfalen","","","",""
"Sehr oft","2018","Realschule","Hessen","","","",""
"Sehr oft","2018","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2018","Realschule","Baden-Wuerttemberg","","","",""
"Sehr oft","2018","Realschule","Bayern","","","",""
"Sehr oft","2018","Realschule","Berlin","","","",""
"Sehr oft","2018","Realschule","Brandenburg","","","",""
"Sehr oft","2018","Realschule","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2018","Realschule","Sachsen","","","",""
"Sehr oft","2018","Realschule","Sachsen-Anhalt","","","",""
"Sehr oft","2018","Realschule","Thueringen","","","",""
"Sehr oft","2018","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Sehr oft","2018","(Fach-)Abitur","Hamburg","","","",""
"Sehr oft","2018","(Fach-)Abitur","Niedersachsen","","","",""
"Sehr oft","2018","(Fach-)Abitur","Bremen","","","",""
"Sehr oft","2018","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Sehr oft","2018","(Fach-)Abitur","Hessen","","","",""
"Sehr oft","2018","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2018","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Sehr oft","2018","(Fach-)Abitur","Bayern","","","",""
"Sehr oft","2018","(Fach-)Abitur","Berlin","","","",""
"Sehr oft","2018","(Fach-)Abitur","Brandenburg","","","",""
"Sehr oft","2018","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2018","(Fach-)Abitur","Sachsen","","","",""
"Sehr oft","2018","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Sehr oft","2018","(Fach-)Abitur","Thueringen","","","",""
"Sehr oft","2018","AkademikerIn","Schleswig-Holstein","","","",""
"Sehr oft","2018","AkademikerIn","Hamburg","","","",""
"Sehr oft","2018","AkademikerIn","Niedersachsen","","","",""
"Sehr oft","2018","AkademikerIn","Bremen","","","",""
"Sehr oft","2018","AkademikerIn","Nordrhein-Westfalen","","","",""
"Sehr oft","2018","AkademikerIn","Hessen","","","",""
"Sehr oft","2018","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2018","AkademikerIn","Baden-Wuerttemberg","","","",""
"Sehr oft","2018","AkademikerIn","Bayern","","","",""
"Sehr oft","2018","AkademikerIn","Berlin","","","",""
"Sehr oft","2018","AkademikerIn","Brandenburg","","","",""
"Sehr oft","2018","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2018","AkademikerIn","Sachsen","","","",""
"Sehr oft","2018","AkademikerIn","Sachsen-Anhalt","","","",""
"Sehr oft","2018","AkademikerIn","Thueringen","","","",""
"Oft","2018","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Oft","2018","(noch) kein Abschluss","Hamburg","","","",""
"Oft","2018","(noch) kein Abschluss","Niedersachsen","","","",""
"Oft","2018","(noch) kein Abschluss","Bremen","","","",""
"Oft","2018","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Oft","2018","(noch) kein Abschluss","Hessen","","","",""
"Oft","2018","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Oft","2018","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Oft","2018","(noch) kein Abschluss","Bayern","","","",""
"Oft","2018","(noch) kein Abschluss","Berlin","","","",""
"Oft","2018","(noch) kein Abschluss","Brandenburg","","","",""
"Oft","2018","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Oft","2018","(noch) kein Abschluss","Sachsen","","","",""
"Oft","2018","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Oft","2018","(noch) kein Abschluss","Thueringen","","","",""
"Oft","2018","Hauptschule","Schleswig-Holstein","","","",""
"Oft","2018","Hauptschule","Hamburg","","","",""
"Oft","2018","Hauptschule","Niedersachsen","","","",""
"Oft","2018","Hauptschule","Bremen","","","",""
"Oft","2018","Hauptschule","Nordrhein-Westfalen","","","",""
"Oft","2018","Hauptschule","Hessen","","","",""
"Oft","2018","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Oft","2018","Hauptschule","Baden-Wuerttemberg","","","",""
"Oft","2018","Hauptschule","Bayern","","","",""
"Oft","2018","Hauptschule","Berlin","","","",""
"Oft","2018","Hauptschule","Brandenburg","","","",""
"Oft","2018","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Oft","2018","Hauptschule","Sachsen","","","",""
"Oft","2018","Hauptschule","Sachsen-Anhalt","","","",""
"Oft","2018","Hauptschule","Thueringen","","","",""
"Oft","2018","Realschule","Schleswig-Holstein","","","",""
"Oft","2018","Realschule","Hamburg","","","",""
"Oft","2018","Realschule","Niedersachsen","","","",""
"Oft","2018","Realschule","Bremen","","","",""
"Oft","2018","Realschule","Nordrhein-Westfalen","","","",""
"Oft","2018","Realschule","Hessen","","","",""
"Oft","2018","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Oft","2018","Realschule","Baden-Wuerttemberg","","","",""
"Oft","2018","Realschule","Bayern","","","",""
"Oft","2018","Realschule","Berlin","","","",""
"Oft","2018","Realschule","Brandenburg","","","",""
"Oft","2018","Realschule","Mecklenburg-Vorpommern","","","",""
"Oft","2018","Realschule","Sachsen","","","",""
"Oft","2018","Realschule","Sachsen-Anhalt","","","",""
"Oft","2018","Realschule","Thueringen","","","",""
"Oft","2018","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Oft","2018","(Fach-)Abitur","Hamburg","","","",""
"Oft","2018","(Fach-)Abitur","Niedersachsen","","","",""
"Oft","2018","(Fach-)Abitur","Bremen","","","",""
"Oft","2018","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Oft","2018","(Fach-)Abitur","Hessen","","","",""
"Oft","2018","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Oft","2018","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Oft","2018","(Fach-)Abitur","Bayern","","","",""
"Oft","2018","(Fach-)Abitur","Berlin","","","",""
"Oft","2018","(Fach-)Abitur","Brandenburg","","","",""
"Oft","2018","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Oft","2018","(Fach-)Abitur","Sachsen","","","",""
"Oft","2018","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Oft","2018","(Fach-)Abitur","Thueringen","","","",""
"Oft","2018","AkademikerIn","Schleswig-Holstein","","","",""
"Oft","2018","AkademikerIn","Hamburg","","","",""
"Oft","2018","AkademikerIn","Niedersachsen","","","",""
"Oft","2018","AkademikerIn","Bremen","","","",""
"Oft","2018","AkademikerIn","Nordrhein-Westfalen","","","",""
"Oft","2018","AkademikerIn","Hessen","","","",""
"Oft","2018","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Oft","2018","AkademikerIn","Baden-Wuerttemberg","","","",""
"Oft","2018","AkademikerIn","Bayern","","","",""
"Oft","2018","AkademikerIn","Berlin","","","",""
"Oft","2018","AkademikerIn","Brandenburg","","","",""
"Oft","2018","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Oft","2018","AkademikerIn","Sachsen","","","",""
"Oft","2018","AkademikerIn","Sachsen-Anhalt","","","",""
"Oft","2018","AkademikerIn","Thueringen","","","",""
"Manchmal","2018","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Manchmal","2018","(noch) kein Abschluss","Hamburg","","","",""
"Manchmal","2018","(noch) kein Abschluss","Niedersachsen","","","",""
"Manchmal","2018","(noch) kein Abschluss","Bremen","","","",""
"Manchmal","2018","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Manchmal","2018","(noch) kein Abschluss","Hessen","","","",""
"Manchmal","2018","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2018","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Manchmal","2018","(noch) kein Abschluss","Bayern","","","",""
"Manchmal","2018","(noch) kein Abschluss","Berlin","","","",""
"Manchmal","2018","(noch) kein Abschluss","Brandenburg","","","",""
"Manchmal","2018","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Manchmal","2018","(noch) kein Abschluss","Sachsen","","","",""
"Manchmal","2018","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Manchmal","2018","(noch) kein Abschluss","Thueringen","","","",""
"Manchmal","2018","Hauptschule","Schleswig-Holstein","","","",""
"Manchmal","2018","Hauptschule","Hamburg","","","",""
"Manchmal","2018","Hauptschule","Niedersachsen","","","",""
"Manchmal","2018","Hauptschule","Bremen","","","",""
"Manchmal","2018","Hauptschule","Nordrhein-Westfalen","","","",""
"Manchmal","2018","Hauptschule","Hessen","","","",""
"Manchmal","2018","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2018","Hauptschule","Baden-Wuerttemberg","","","",""
"Manchmal","2018","Hauptschule","Bayern","","","",""
"Manchmal","2018","Hauptschule","Berlin","","","",""
"Manchmal","2018","Hauptschule","Brandenburg","","","",""
"Manchmal","2018","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Manchmal","2018","Hauptschule","Sachsen","","","",""
"Manchmal","2018","Hauptschule","Sachsen-Anhalt","","","",""
"Manchmal","2018","Hauptschule","Thueringen","","","",""
"Manchmal","2018","Realschule","Schleswig-Holstein","","","",""
"Manchmal","2018","Realschule","Hamburg","","","",""
"Manchmal","2018","Realschule","Niedersachsen","","","",""
"Manchmal","2018","Realschule","Bremen","","","",""
"Manchmal","2018","Realschule","Nordrhein-Westfalen","","","",""
"Manchmal","2018","Realschule","Hessen","","","",""
"Manchmal","2018","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2018","Realschule","Baden-Wuerttemberg","","","",""
"Manchmal","2018","Realschule","Bayern","","","",""
"Manchmal","2018","Realschule","Berlin","","","",""
"Manchmal","2018","Realschule","Brandenburg","","","",""
"Manchmal","2018","Realschule","Mecklenburg-Vorpommern","","","",""
"Manchmal","2018","Realschule","Sachsen","","","",""
"Manchmal","2018","Realschule","Sachsen-Anhalt","","","",""
"Manchmal","2018","Realschule","Thueringen","","","",""
"Manchmal","2018","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Manchmal","2018","(Fach-)Abitur","Hamburg","","","",""
"Manchmal","2018","(Fach-)Abitur","Niedersachsen","","","",""
"Manchmal","2018","(Fach-)Abitur","Bremen","","","",""
"Manchmal","2018","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Manchmal","2018","(Fach-)Abitur","Hessen","","","",""
"Manchmal","2018","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2018","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Manchmal","2018","(Fach-)Abitur","Bayern","","","",""
"Manchmal","2018","(Fach-)Abitur","Berlin","","","",""
"Manchmal","2018","(Fach-)Abitur","Brandenburg","","","",""
"Manchmal","2018","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Manchmal","2018","(Fach-)Abitur","Sachsen","","","",""
"Manchmal","2018","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Manchmal","2018","(Fach-)Abitur","Thueringen","","","",""
"Manchmal","2018","AkademikerIn","Schleswig-Holstein","","","",""
"Manchmal","2018","AkademikerIn","Hamburg","","","",""
"Manchmal","2018","AkademikerIn","Niedersachsen","","","",""
"Manchmal","2018","AkademikerIn","Bremen","","","",""
"Manchmal","2018","AkademikerIn","Nordrhein-Westfalen","","","",""
"Manchmal","2018","AkademikerIn","Hessen","","","",""
"Manchmal","2018","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2018","AkademikerIn","Baden-Wuerttemberg","","","",""
"Manchmal","2018","AkademikerIn","Bayern","","","",""
"Manchmal","2018","AkademikerIn","Berlin","","","",""
"Manchmal","2018","AkademikerIn","Brandenburg","","","",""
"Manchmal","2018","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Manchmal","2018","AkademikerIn","Sachsen","","","",""
"Manchmal","2018","AkademikerIn","Sachsen-Anhalt","","","",""
"Manchmal","2018","AkademikerIn","Thueringen","","","",""
"Selten","2018","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Selten","2018","(noch) kein Abschluss","Hamburg","","","",""
"Selten","2018","(noch) kein Abschluss","Niedersachsen","","","",""
"Selten","2018","(noch) kein Abschluss","Bremen","","","",""
