year,pgisced97,quintil_oecd,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Second Stage of Tertiary Education,4th Quintile,Divorced,0.06869,53,800,0.05115,0.08623
2009,Second Stage of Tertiary Education,4th Quintile,Widowed,0.03973,32,800,0.02619,0.05327
2009,Second Stage of Tertiary Education,5th Quintile,Married,0.60580,1549,2138,0.58509,0.62652
2009,Second Stage of Tertiary Education,5th Quintile,"Married, living apart",0.02724,41,2138,0.02034,0.03414
2009,Second Stage of Tertiary Education,5th Quintile,Single,0.25639,342,2138,0.23788,0.27490
2009,Second Stage of Tertiary Education,5th Quintile,Divorced,0.07710,139,2138,0.06579,0.08841
2009,Second Stage of Tertiary Education,5th Quintile,Widowed,0.03346,67,2138,0.02584,0.04109
2010,No answer / don't know,1st Quintile,Single,0.88872,86,86,0.82186,0.95557
2010,No answer / don't know,2nd Quintile,Single,0.98526,53,53,0.95251,1.01801
2010,No answer / don't know,3rd Quintile,Single,0.97421,46,46,0.92790,1.02052
2010,No answer / don't know,4th Quintile,Single,0.93321,47,47,0.86106,1.00536
2010,No answer / don't know,5th Quintile,Single,0.86539,32,32,0.74524,0.98554
2010,Primary Level,1st Quintile,Married,0.53601,50,50,0.39637,0.67564
2010,Lower Secondary Level,1st Quintile,Married,0.35091,219,529,0.31020,0.39162
2010,Lower Secondary Level,1st Quintile,Single,0.26760,146,529,0.22984,0.30536
2010,Lower Secondary Level,1st Quintile,Divorced,0.13239,77,529,0.10348,0.16130
2010,Lower Secondary Level,1st Quintile,Widowed,0.22654,87,529,0.19084,0.26225
2010,Lower Secondary Level,2nd Quintile,Married,0.42091,222,431,0.37424,0.46757
2010,Lower Secondary Level,2nd Quintile,Single,0.29083,114,431,0.24791,0.33376
2010,Lower Secondary Level,2nd Quintile,Widowed,0.22164,95,431,0.18238,0.26090
2010,Lower Secondary Level,3rd Quintile,Married,0.41728,128,287,0.36013,0.47443
2010,Lower Secondary Level,3rd Quintile,Single,0.29566,92,287,0.24277,0.34855
2010,Lower Secondary Level,3rd Quintile,Widowed,0.21177,67,287,0.16442,0.25912
2010,Lower Secondary Level,4th Quintile,Married,0.42520,107,211,0.35834,0.49207
2010,Lower Secondary Level,4th Quintile,Single,0.32616,73,211,0.26276,0.38957
2010,Lower Secondary Level,4th Quintile,Widowed,0.17500,31,211,0.12361,0.22639
2010,Lower Secondary Level,5th Quintile,Married,0.38543,46,98,0.28857,0.48229
2010,Lower Secondary Level,5th Quintile,Single,0.46823,52,98,0.36892,0.56753
2010,Upper Secondary Level,1st Quintile,Married,0.34926,626,1422,0.32447,0.37405
2010,Upper Secondary Level,1st Quintile,"Married, living apart",0.03402,42,1422,0.02460,0.04345
2010,Upper Secondary Level,1st Quintile,Single,0.32084,390,1422,0.29657,0.34511
2010,Upper Secondary Level,1st Quintile,Divorced,0.16733,236,1422,0.14792,0.18674
2010,Upper Secondary Level,1st Quintile,Widowed,0.12854,128,1422,0.11114,0.14595
2010,Upper Secondary Level,2nd Quintile,Married,0.56795,1147,1790,0.54500,0.59091
2010,Upper Secondary Level,2nd Quintile,"Married, living apart",0.01857,32,1790,0.01232,0.02483
2010,Upper Secondary Level,2nd Quintile,Single,0.21750,331,1790,0.19838,0.23662
2010,Upper Secondary Level,2nd Quintile,Divorced,0.08428,125,1790,0.07141,0.09716
2010,Upper Secondary Level,2nd Quintile,Widowed,0.11169,155,1790,0.09709,0.12629
2010,Upper Secondary Level,3rd Quintile,Married,0.54328,1106,1811,0.52033,0.56622
2010,Upper Secondary Level,3rd Quintile,"Married, living apart",0.02670,42,1811,0.01927,0.03412
2010,Upper Secondary Level,3rd Quintile,Single,0.22860,363,1811,0.20925,0.24794
2010,Upper Secondary Level,3rd Quintile,Divorced,0.09731,144,1811,0.08366,0.11096
2010,Upper Secondary Level,3rd Quintile,Widowed,0.10412,156,1811,0.09005,0.11819
2010,Upper Secondary Level,4th Quintile,Married,0.55867,1094,1747,0.53538,0.58196
2010,Upper Secondary Level,4th Quintile,"Married, living apart",0.02515,41,1747,0.01780,0.03249
2010,Upper Secondary Level,4th Quintile,Single,0.23721,348,1747,0.21725,0.25716
2010,Upper Secondary Level,4th Quintile,Divorced,0.09343,143,1747,0.07978,0.10708
2010,Upper Secondary Level,4th Quintile,Widowed,0.08555,121,1747,0.07243,0.09866
2010,Upper Secondary Level,5th Quintile,Married,0.60396,1022,1500,0.57920,0.62872
2010,Upper Secondary Level,5th Quintile,Single,0.23684,299,1500,0.21532,0.25836
2010,Upper Secondary Level,5th Quintile,Divorced,0.08666,104,1500,0.07242,0.10090
2010,Upper Secondary Level,5th Quintile,Widowed,0.05732,75,1500,0.04555,0.06909
2010,Post-secondary Non-tertiary Level,1st Quintile,Married,0.30298,40,75,0.19828,0.40769
2010,Post-secondary Non-tertiary Level,1st Quintile,Single,0.49061,35,75,0.37671,0.60452
2010,Post-secondary Non-tertiary Level,2nd Quintile,Married,0.54530,92,136,0.46130,0.62930
2010,Post-secondary Non-tertiary Level,2nd Quintile,Single,0.29892,44,136,0.22170,0.37614
2010,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.44740,87,141,0.36503,0.52977
2010,Post-secondary Non-tertiary Level,3rd Quintile,Single,0.46765,54,141,0.38500,0.55030
2010,Post-secondary Non-tertiary Level,4th Quintile,Married,0.47247,144,220,0.40635,0.53860
2010,Post-secondary Non-tertiary Level,4th Quintile,Single,0.40498,76,220,0.33997,0.47000
2010,Post-secondary Non-tertiary Level,5th Quintile,Married,0.59313,175,254,0.53260,0.65366
2010,Post-secondary Non-tertiary Level,5th Quintile,Single,0.27473,79,254,0.21973,0.32974
2010,First Stage of Tertiary Education,1st Quintile,Married,0.48390,57,57,0.35301,0.61479
2010,First Stage of Tertiary Education,2nd Quintile,Married,0.59900,143,143,0.51839,0.67961
2010,First Stage of Tertiary Education,3rd Quintile,Married,0.68802,208,208,0.62491,0.75114
2010,First Stage of Tertiary Education,4th Quintile,Married,0.66929,244,315,0.61725,0.72133
2010,First Stage of Tertiary Education,4th Quintile,Single,0.15007,38,315,0.11057,0.18957
2010,First Stage of Tertiary Education,4th Quintile,Divorced,0.11772,33,315,0.08207,0.15336
2010,First Stage of Tertiary Education,5th Quintile,Married,0.57586,241,293,0.51917,0.63254
2010,First Stage of Tertiary Education,5th Quintile,Single,0.21276,52,293,0.16582,0.25970
2010,Second Stage of Tertiary Education,1st Quintile,Married,0.34129,74,178,0.27144,0.41114
2010,Second Stage of Tertiary Education,1st Quintile,Single,0.40759,65,178,0.33519,0.47998
2010,Second Stage of Tertiary Education,1st Quintile,Divorced,0.15269,39,178,0.09970,0.20569
2010,Second Stage of Tertiary Education,2nd Quintile,Married,0.47793,184,279,0.41922,0.53665
2010,Second Stage of Tertiary Education,2nd Quintile,Single,0.22679,61,279,0.17756,0.27601
2010,Second Stage of Tertiary Education,2nd Quintile,Divorced,0.14744,34,279,0.10576,0.18912
2010,Second Stage of Tertiary Education,3rd Quintile,Married,0.54769,342,526,0.50512,0.59027
2010,Second Stage of Tertiary Education,3rd Quintile,Single,0.29517,112,526,0.25616,0.33419
2010,Second Stage of Tertiary Education,3rd Quintile,Divorced,0.06997,36,526,0.04815,0.09179
2010,Second Stage of Tertiary Education,3rd Quintile,Widowed,0.07498,36,526,0.05245,0.09751
2010,Second Stage of Tertiary Education,4th Quintile,Married,0.60921,537,751,0.57429,0.64413
2010,Second Stage of Tertiary Education,4th Quintile,Single,0.25781,160,751,0.22651,0.28912
2010,Second Stage of Tertiary Education,4th Quintile,Divorced,0.07042,54,751,0.05211,0.08873
2010,Second Stage of Tertiary Education,5th Quintile,Married,0.58561,1427,1985,0.56393,0.60728
2010,Second Stage of Tertiary Education,5th Quintile,"Married, living apart",0.03187,41,1985,0.02414,0.03959
2010,Second Stage of Tertiary Education,5th Quintile,Single,0.26137,319,1985,0.24203,0.28070
2010,Second Stage of Tertiary Education,5th Quintile,Divorced,0.09054,139,1985,0.07792,0.10317
2010,Second Stage of Tertiary Education,5th Quintile,Widowed,0.03062,59,1985,0.02303,0.03820
2011,No answer / don't know,1st Quintile,Married,0.10718,46,191,0.06320,0.15117
2011,No answer / don't know,1st Quintile,Single,0.85541,145,191,0.80541,0.90542
2011,No answer / don't know,2nd Quintile,Married,0.27868,43,115,0.19638,0.36098
2011,No answer / don't know,2nd Quintile,Single,0.68475,72,115,0.59946,0.77004
2011,No answer / don't know,3rd Quintile,Single,0.88991,74,74,0.81810,0.96171
2011,No answer / don't know,4th Quintile,Single,0.86321,48,48,0.76497,0.96145
2011,No answer / don't know,5th Quintile,Single,0.86324,42,42,0.75807,0.96841
2011,Primary Level,1st Quintile,Married,0.58158,99,154,0.50342,0.65975
2011,Primary Level,1st Quintile,Single,0.28021,55,154,0.20904,0.35137
2011,Primary Level,2nd Quintile,Married,0.44910,37,37,0.28662,0.61159
2011,Lower Secondary Level,1st Quintile,Married,0.36829,404,924,0.33717,0.39940
2011,Lower Secondary Level,1st Quintile,"Married, living apart",0.03525,39,924,0.02335,0.04715
2011,Lower Secondary Level,1st Quintile,Single,0.26313,276,924,0.23472,0.29154
2011,Lower Secondary Level,1st Quintile,Divorced,0.12948,122,924,0.10782,0.15114
2011,Lower Secondary Level,1st Quintile,Widowed,0.20385,83,924,0.17786,0.22984
2011,Lower Secondary Level,2nd Quintile,Married,0.42819,248,509,0.38516,0.47122
2011,Lower Secondary Level,2nd Quintile,Single,0.30812,175,509,0.26797,0.34827
2011,Lower Secondary Level,2nd Quintile,Widowed,0.21699,86,509,0.18114,0.25283
2011,Lower Secondary Level,3rd Quintile,Married,0.38934,161,351,0.33825,0.44042
2011,Lower Secondary Level,3rd Quintile,Single,0.34543,134,351,0.29562,0.39525
2011,Lower Secondary Level,3rd Quintile,Widowed,0.18723,56,351,0.14636,0.22810
2011,Lower Secondary Level,4th Quintile,Married,0.52941,114,180,0.45629,0.60254
2011,Lower Secondary Level,4th Quintile,Single,0.24908,66,180,0.18573,0.31244
2011,Lower Secondary Level,5th Quintile,Married,0.37402,47,93,0.27514,0.47290
2011,Lower Secondary Level,5th Quintile,Single,0.40993,46,93,0.30943,0.51043
2011,Upper Secondary Level,1st Quintile,Married,0.39211,1228,2472,0.37286,0.41136
2011,Upper Secondary Level,1st Quintile,"Married, living apart",0.03183,90,2472,0.02491,0.03876
2011,Upper Secondary Level,1st Quintile,Single,0.29412,614,2472,0.27616,0.31209
2011,Upper Secondary Level,1st Quintile,Divorced,0.15731,387,2472,0.14295,0.17166
2011,Upper Secondary Level,1st Quintile,Widowed,0.12462,153,2472,0.11160,0.13765
2011,Upper Secondary Level,2nd Quintile,Married,0.57342,1607,2471,0.55391,0.59292
2011,Upper Secondary Level,2nd Quintile,"Married, living apart",0.02393,59,2471,0.01790,0.02995
2011,Upper Secondary Level,2nd Quintile,Single,0.20016,427,2471,0.18438,0.21593
2011,Upper Secondary Level,2nd Quintile,Divorced,0.09409,225,2471,0.08257,0.10560
2011,Upper Secondary Level,2nd Quintile,Widowed,0.10842,153,2471,0.09616,0.12068
2011,Upper Secondary Level,3rd Quintile,Married,0.56983,1438,2235,0.54930,0.59036
2011,Upper Secondary Level,3rd Quintile,"Married, living apart",0.01696,43,2235,0.01161,0.02232
2011,Upper Secondary Level,3rd Quintile,Single,0.22201,403,2235,0.20478,0.23925
2011,Upper Secondary Level,3rd Quintile,Divorced,0.10211,198,2235,0.08955,0.11467
2011,Upper Secondary Level,3rd Quintile,Widowed,0.08908,153,2235,0.07727,0.10089
2011,Upper Secondary Level,4th Quintile,Married,0.57000,1250,1916,0.54783,0.59217
2011,Upper Secondary Level,4th Quintile,"Married, living apart",0.01667,34,1916,0.01093,0.02240
2011,Upper Secondary Level,4th Quintile,Single,0.25818,387,1916,0.23858,0.27778
2011,Upper Secondary Level,4th Quintile,Divorced,0.08633,148,1916,0.07375,0.09890
2011,Upper Secondary Level,4th Quintile,Widowed,0.06883,97,1916,0.05749,0.08017
2011,Upper Secondary Level,5th Quintile,Married,0.60558,1042,1504,0.58087,0.63028
2011,Upper Secondary Level,5th Quintile,Single,0.22976,273,1504,0.20850,0.25103
2011,Upper Secondary Level,5th Quintile,Divorced,0.08284,107,1504,0.06890,0.09677
2011,Upper Secondary Level,5th Quintile,Widowed,0.06484,82,1504,0.05239,0.07729
2011,Post-secondary Non-tertiary Level,1st Quintile,Married,0.31788,133,251,0.26016,0.37561
2011,Post-secondary Non-tertiary Level,1st Quintile,Single,0.46182,82,251,0.40002,0.52362
2011,Post-secondary Non-tertiary Level,1st Quintile,Divorced,0.11149,36,251,0.07247,0.15050
2011,Post-secondary Non-tertiary Level,2nd Quintile,Married,0.53996,196,289,0.48240,0.59753
2011,Post-secondary Non-tertiary Level,2nd Quintile,Single,0.34028,61,289,0.28556,0.39500
2011,Post-secondary Non-tertiary Level,2nd Quintile,Divorced,0.09332,32,289,0.05973,0.12692
2011,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.50293,185,267,0.44284,0.56302
2011,Post-secondary Non-tertiary Level,3rd Quintile,Single,0.37167,82,267,0.31359,0.42974
2011,Post-secondary Non-tertiary Level,4th Quintile,Married,0.54816,218,299,0.49166,0.60467
2011,Post-secondary Non-tertiary Level,4th Quintile,Single,0.32605,81,299,0.27283,0.37928
2011,Post-secondary Non-tertiary Level,5th Quintile,Married,0.58535,215,296,0.52913,0.64157
2011,Post-secondary Non-tertiary Level,5th Quintile,Single,0.31262,81,296,0.25973,0.36552
2011,First Stage of Tertiary Education,1st Quintile,Married,0.46466,101,101,0.36690,0.56241
2011,First Stage of Tertiary Education,2nd Quintile,Married,0.66733,210,246,0.60833,0.72633
2011,First Stage of Tertiary Education,2nd Quintile,Single,0.20448,36,246,0.15398,0.25499
2011,First Stage of Tertiary Education,3rd Quintile,Married,0.67950,231,265,0.62321,0.73580
2011,First Stage of Tertiary Education,3rd Quintile,Single,0.14942,34,265,0.10641,0.19242
2011,First Stage of Tertiary Education,4th Quintile,Married,0.68956,290,374,0.64260,0.73651
2011,First Stage of Tertiary Education,4th Quintile,Single,0.17395,52,374,0.13548,0.21242
2011,First Stage of Tertiary Education,4th Quintile,Divorced,0.08986,32,374,0.06084,0.11888
2011,First Stage of Tertiary Education,5th Quintile,Married,0.61228,255,297,0.55677,0.66778
2011,First Stage of Tertiary Education,5th Quintile,Single,0.19089,42,297,0.14612,0.23566
2011,Second Stage of Tertiary Education,1st Quintile,Married,0.31480,168,313,0.26327,0.36634
2011,Second Stage of Tertiary Education,1st Quintile,Single,0.42448,99,313,0.36964,0.47933
2011,Second Stage of Tertiary Education,1st Quintile,Divorced,0.12908,46,313,0.09188,0.16629
2011,Second Stage of Tertiary Education,2nd Quintile,Married,0.54575,320,464,0.50040,0.59110
2011,Second Stage of Tertiary Education,2nd Quintile,Single,0.24117,80,464,0.20221,0.28014
2011,Second Stage of Tertiary Education,2nd Quintile,Divorced,0.13340,64,464,0.10243,0.16437
2011,Second Stage of Tertiary Education,3rd Quintile,Married,0.52496,483,718,0.48840,0.56151
2011,Second Stage of Tertiary Education,3rd Quintile,Single,0.22447,119,718,0.19393,0.25501
2011,Second Stage of Tertiary Education,3rd Quintile,Divorced,0.11897,70,718,0.09528,0.14267
2011,Second Stage of Tertiary Education,3rd Quintile,Widowed,0.09808,46,718,0.07631,0.11985
2011,Second Stage of Tertiary Education,4th Quintile,Married,0.61768,797,1090,0.58882,0.64654
2011,Second Stage of Tertiary Education,4th Quintile,Single,0.25526,202,1090,0.22937,0.28116
2011,Second Stage of Tertiary Education,4th Quintile,Divorced,0.06175,55,1090,0.04745,0.07604
2011,Second Stage of Tertiary Education,4th Quintile,Widowed,0.03900,36,1090,0.02750,0.05050
2011,Second Stage of Tertiary Education,5th Quintile,Married,0.60225,1685,2273,0.58212,0.62237
2011,Second Stage of Tertiary Education,5th Quintile,"Married, living apart",0.02901,48,2273,0.02211,0.03592
2011,Second Stage of Tertiary Education,5th Quintile,Single,0.24892,338,2273,0.23114,0.26670
2011,Second Stage of Tertiary Education,5th Quintile,Divorced,0.08972,147,2273,0.07797,0.10147
2011,Second Stage of Tertiary Education,5th Quintile,Widowed,0.03010,55,2273,0.02307,0.03712
2012,No answer / don't know,1st Quintile,Single,0.78908,133,133,0.71949,0.85868
2012,No answer / don't know,2nd Quintile,Single,0.63609,63,63,0.51633,0.75585
2012,No answer / don't know,3rd Quintile,Single,0.96150,71,71,0.91643,1.00657
2012,No answer / don't know,4th Quintile,Single,0.88275,49,49,0.79173,0.97376
2012,No answer / don't know,5th Quintile,Single,0.87099,39,39,0.76441,0.97757
2012,Primary Level,1st Quintile,Married,0.44771,118,197,0.37809,0.51732
2012,Primary Level,1st Quintile,Single,0.34321,79,197,0.27674,0.40968
2012,Primary Level,2nd Quintile,Married,0.59225,32,32,0.41925,0.76524
2012,Lower Secondary Level,1st Quintile,Married,0.36873,476,1128,0.34056,0.39689
2012,Lower Secondary Level,1st Quintile,"Married, living apart",0.03698,46,1128,0.02597,0.04800
2012,Lower Secondary Level,1st Quintile,Single,0.30721,359,1128,0.28027,0.33414
2012,Lower Secondary Level,1st Quintile,Divorced,0.13883,165,1128,0.11865,0.15902
2012,Lower Secondary Level,1st Quintile,Widowed,0.14825,82,1128,0.12750,0.16899
2012,Lower Secondary Level,2nd Quintile,Married,0.47284,332,654,0.43455,0.51113
2012,Lower Secondary Level,2nd Quintile,Single,0.25028,181,654,0.21705,0.28350
2012,Lower Secondary Level,2nd Quintile,Divorced,0.05371,40,654,0.03642,0.07100
2012,Lower Secondary Level,2nd Quintile,Widowed,0.21047,101,654,0.17921,0.24174
2012,Lower Secondary Level,3rd Quintile,Married,0.48602,218,458,0.44020,0.53185
2012,Lower Secondary Level,3rd Quintile,Single,0.29746,142,458,0.25555,0.33938
2012,Lower Secondary Level,3rd Quintile,Divorced,0.04696,32,458,0.02756,0.06636
2012,Lower Secondary Level,3rd Quintile,Widowed,0.15791,66,458,0.12448,0.19135
2012,Lower Secondary Level,4th Quintile,Married,0.40959,122,267,0.35049,0.46869
2012,Lower Secondary Level,4th Quintile,Single,0.31346,102,267,0.25771,0.36921
2012,Lower Secondary Level,4th Quintile,Widowed,0.18914,43,267,0.14208,0.23620
2012,Lower Secondary Level,5th Quintile,Married,0.53518,72,114,0.44322,0.62715
2012,Lower Secondary Level,5th Quintile,Single,0.32195,42,114,0.23580,0.40810
2012,Upper Secondary Level,1st Quintile,Married,0.38710,1319,2845,0.36919,0.40500
2012,Upper Secondary Level,1st Quintile,"Married, living apart",0.02897,108,2845,0.02281,0.03513
2012,Upper Secondary Level,1st Quintile,Single,0.30914,753,2845,0.29215,0.32612
2012,Upper Secondary Level,1st Quintile,Divorced,0.16496,495,2845,0.15132,0.17860
2012,Upper Secondary Level,1st Quintile,Widowed,0.10983,170,2845,0.09834,0.12133
2012,Upper Secondary Level,2nd Quintile,Married,0.56086,1840,2889,0.54275,0.57896
2012,Upper Secondary Level,2nd Quintile,"Married, living apart",0.02136,71,2889,0.01609,0.02664
2012,Upper Secondary Level,2nd Quintile,Single,0.21344,485,2889,0.19849,0.22838
2012,Upper Secondary Level,2nd Quintile,Divorced,0.09904,290,2889,0.08815,0.10993
2012,Upper Secondary Level,2nd Quintile,Widowed,0.10530,203,2889,0.09411,0.11650
2012,Upper Secondary Level,3rd Quintile,Married,0.61114,1716,2571,0.59229,0.62999
2012,Upper Secondary Level,3rd Quintile,"Married, living apart",0.01515,58,2571,0.01043,0.01987
2012,Upper Secondary Level,3rd Quintile,Single,0.21103,433,2571,0.19526,0.22681
