year,bula_h,migback,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,North Rhine-Westphalia,Direct migration background,Widowed,0.04105,40,1731,0.03170,0.05040
2013,North Rhine-Westphalia,Indirect migration background,Married,0.28822,246,593,0.25174,0.32471
2013,North Rhine-Westphalia,Indirect migration background,Single,0.64972,347,593,0.61129,0.68815
2013,Hesse,No migration background,Married,0.49089,831,1424,0.46492,0.51687
2013,Hesse,No migration background,"Married, living apart",0.03436,51,1424,0.02489,0.04382
2013,Hesse,No migration background,Single,0.26641,302,1424,0.24344,0.28938
2013,Hesse,No migration background,Divorced,0.12120,160,1424,0.10424,0.13816
2013,Hesse,No migration background,Widowed,0.08713,80,1424,0.07248,0.10179
2013,Hesse,Direct migration background,Married,0.57203,418,581,0.53176,0.61229
2013,Hesse,Direct migration background,Single,0.23592,113,581,0.20137,0.27048
2013,Hesse,Direct migration background,Divorced,0.09656,50,581,0.07253,0.12060
2013,Hesse,Indirect migration background,Married,0.30906,74,195,0.24403,0.37408
2013,Hesse,Indirect migration background,Single,0.61642,121,195,0.54800,0.68485
2013,"Rhineland-Palatinate, Saarland",No migration background,Married,0.50765,731,1206,0.47943,0.53588
2013,"Rhineland-Palatinate, Saarland",No migration background,Single,0.28626,266,1206,0.26074,0.31178
2013,"Rhineland-Palatinate, Saarland",No migration background,Divorced,0.08596,120,1206,0.07013,0.10179
2013,"Rhineland-Palatinate, Saarland",No migration background,Widowed,0.10533,89,1206,0.08800,0.12267
2013,"Rhineland-Palatinate, Saarland",Direct migration background,Married,0.62427,296,389,0.57608,0.67247
2013,"Rhineland-Palatinate, Saarland",Direct migration background,Single,0.20910,93,389,0.16863,0.24956
2013,"Rhineland-Palatinate, Saarland",Indirect migration background,Married,0.23803,37,111,0.15844,0.31761
2013,"Rhineland-Palatinate, Saarland",Indirect migration background,Single,0.70573,74,111,0.62057,0.79089
2013,Baden-Wuerttemberg,No migration background,Married,0.50632,1476,2448,0.48651,0.52613
2013,Baden-Wuerttemberg,No migration background,"Married, living apart",0.01967,54,2448,0.01417,0.02517
2013,Baden-Wuerttemberg,No migration background,Single,0.28956,563,2448,0.27159,0.30753
2013,Baden-Wuerttemberg,No migration background,Divorced,0.08980,212,2448,0.07847,0.10113
2013,Baden-Wuerttemberg,No migration background,Widowed,0.09465,143,2448,0.08305,0.10625
2013,Baden-Wuerttemberg,Direct migration background,Married,0.69223,738,948,0.66283,0.72163
2013,Baden-Wuerttemberg,Direct migration background,Single,0.15546,134,948,0.13239,0.17854
2013,Baden-Wuerttemberg,Direct migration background,Divorced,0.08529,76,948,0.06750,0.10308
2013,Baden-Wuerttemberg,Indirect migration background,Married,0.30347,144,372,0.25668,0.35025
2013,Baden-Wuerttemberg,Indirect migration background,Single,0.64949,228,372,0.60094,0.69804
2013,Bavaria,No migration background,Married,0.51694,2044,3522,0.50043,0.53344
2013,Bavaria,No migration background,"Married, living apart",0.02553,92,3522,0.02032,0.03075
2013,Bavaria,No migration background,Single,0.26883,852,3522,0.25418,0.28347
2013,Bavaria,No migration background,Divorced,0.10501,351,3522,0.09489,0.11514
2013,Bavaria,No migration background,Widowed,0.08369,183,3522,0.07454,0.09284
2013,Bavaria,Direct migration background,Married,0.62483,765,1098,0.59618,0.65348
2013,Bavaria,Direct migration background,"Married, living apart",0.03549,31,1098,0.02454,0.04644
2013,Bavaria,Direct migration background,Single,0.14307,164,1098,0.12235,0.16379
2013,Bavaria,Direct migration background,Divorced,0.13756,99,1098,0.11718,0.15794
2013,Bavaria,Direct migration background,Widowed,0.05905,39,1098,0.04510,0.07300
2013,Bavaria,Indirect migration background,Married,0.28966,138,332,0.24080,0.33853
2013,Bavaria,Indirect migration background,Single,0.64472,194,332,0.59316,0.69628
2013,Berlin,No migration background,Married,0.41275,423,898,0.38053,0.44497
2013,Berlin,No migration background,"Married, living apart",0.03470,37,898,0.02272,0.04668
2013,Berlin,No migration background,Single,0.35711,282,898,0.32576,0.38847
2013,Berlin,No migration background,Divorced,0.12597,109,898,0.10425,0.14768
2013,Berlin,No migration background,Widowed,0.06946,47,898,0.05282,0.08610
2013,Berlin,Direct migration background,Married,0.36756,107,168,0.29443,0.44068
2013,Berlin,Direct migration background,Single,0.36240,61,168,0.28950,0.43531
2013,Berlin,Indirect migration background,Single,0.60069,39,39,0.44497,0.75641
2013,Brandenburg,No migration background,Married,0.50388,549,981,0.47257,0.53518
2013,Brandenburg,No migration background,Single,0.27934,257,981,0.25125,0.30743
2013,Brandenburg,No migration background,Divorced,0.10134,103,981,0.08244,0.12023
2013,Brandenburg,No migration background,Widowed,0.09721,72,981,0.07866,0.11575
2013,Brandenburg,Direct migration background,Married,0.67110,86,86,0.57122,0.77098
2013,Mecklenburg-Western Pomerania,No migration background,Married,0.52478,314,562,0.48345,0.56610
2013,Mecklenburg-Western Pomerania,No migration background,Single,0.24694,138,562,0.21125,0.28262
2013,Mecklenburg-Western Pomerania,No migration background,Divorced,0.12513,70,562,0.09775,0.15250
2013,Mecklenburg-Western Pomerania,No migration background,Widowed,0.08518,40,562,0.06208,0.10828
2013,Saxony,No migration background,Married,0.49330,945,1654,0.46920,0.51740
2013,Saxony,No migration background,Single,0.30759,460,1654,0.28534,0.32984
2013,Saxony,No migration background,Divorced,0.10750,151,1654,0.09256,0.12243
2013,Saxony,No migration background,Widowed,0.07711,98,1654,0.06425,0.08997
2013,Saxony,Direct migration background,Married,0.65180,62,62,0.53225,0.77136
2013,Saxony-Anhalt,No migration background,Married,0.51416,540,943,0.48224,0.54607
2013,Saxony-Anhalt,No migration background,Single,0.27731,253,943,0.24873,0.30590
2013,Saxony-Anhalt,No migration background,Divorced,0.08232,82,943,0.06477,0.09987
2013,Saxony-Anhalt,No migration background,Widowed,0.10235,68,943,0.08300,0.12171
2013,Saxony-Anhalt,Direct migration background,Married,0.69570,69,69,0.58634,0.80507
2013,Thuringa,No migration background,Married,0.51667,569,969,0.48519,0.54815
2013,Thuringa,No migration background,Single,0.25769,241,969,0.23014,0.28524
2013,Thuringa,No migration background,Divorced,0.10754,85,969,0.08803,0.12706
2013,Thuringa,No migration background,Widowed,0.09795,74,969,0.07922,0.11667
2013,Thuringa,Direct migration background,Married,0.63659,35,35,0.47491,0.79827
2014,Schleswig-Holstein,No migration background,Married,0.49924,386,686,0.46179,0.53668
2014,Schleswig-Holstein,No migration background,Single,0.24789,172,686,0.21555,0.28022
2014,Schleswig-Holstein,No migration background,Divorced,0.13001,85,686,0.10482,0.15519
2014,Schleswig-Holstein,No migration background,Widowed,0.09254,43,686,0.07084,0.11424
2014,Schleswig-Holstein,Direct migration background,Married,0.70761,126,172,0.63943,0.77578
2014,Schleswig-Holstein,Direct migration background,Single,0.18243,46,172,0.12455,0.24032
2014,Hamburg,No migration background,Married,0.43724,155,280,0.37903,0.49544
2014,Hamburg,No migration background,Single,0.36238,92,280,0.30598,0.41879
2014,Hamburg,No migration background,Divorced,0.11269,33,280,0.07559,0.14980
2014,Hamburg,Direct migration background,Married,0.64945,84,84,0.54680,0.75210
2014,Lower Saxony,No migration background,Married,0.51960,1184,2036,0.49790,0.54131
2014,Lower Saxony,No migration background,"Married, living apart",0.01995,53,2036,0.01387,0.02602
2014,Lower Saxony,No migration background,Single,0.28172,481,2036,0.26218,0.30127
2014,Lower Saxony,No migration background,Divorced,0.08007,184,2036,0.06827,0.09186
2014,Lower Saxony,No migration background,Widowed,0.09866,134,2036,0.08570,0.11162
2014,Lower Saxony,Direct migration background,Married,0.59803,339,477,0.55398,0.64208
2014,Lower Saxony,Direct migration background,Single,0.24205,101,477,0.20357,0.28053
2014,Lower Saxony,Direct migration background,Divorced,0.06097,37,477,0.03948,0.08247
2014,Lower Saxony,Indirect migration background,Married,0.23738,36,120,0.16093,0.31383
2014,Lower Saxony,Indirect migration background,Single,0.74861,84,120,0.67066,0.82655
2014,Bremen,No migration background,Married,0.32700,57,105,0.23683,0.41716
2014,Bremen,No migration background,Single,0.43035,48,105,0.33519,0.52551
2014,Bremen,Direct migration background,Married,0.61805,43,43,0.47111,0.76499
2014,North Rhine-Westphalia,No migration background,Married,0.53105,2241,3827,0.51524,0.54687
2014,North Rhine-Westphalia,No migration background,"Married, living apart",0.03230,115,3827,0.02670,0.03790
2014,North Rhine-Westphalia,No migration background,Single,0.25721,872,3827,0.24336,0.27106
2014,North Rhine-Westphalia,No migration background,Divorced,0.09669,380,3827,0.08733,0.10606
2014,North Rhine-Westphalia,No migration background,Widowed,0.08275,219,3827,0.07402,0.09148
2014,North Rhine-Westphalia,Direct migration background,Married,0.63996,1009,1410,0.61490,0.66503
2014,North Rhine-Westphalia,Direct migration background,"Married, living apart",0.04861,47,1410,0.03739,0.05984
2014,North Rhine-Westphalia,Direct migration background,Single,0.18818,219,1410,0.16777,0.20859
2014,North Rhine-Westphalia,Direct migration background,Divorced,0.07920,98,1410,0.06510,0.09330
2014,North Rhine-Westphalia,Direct migration background,Widowed,0.04405,37,1410,0.03333,0.05476
2014,North Rhine-Westphalia,Indirect migration background,Married,0.23803,189,493,0.20040,0.27567
2014,North Rhine-Westphalia,Indirect migration background,Single,0.69891,304,493,0.65838,0.73945
2014,Hesse,No migration background,Married,0.51794,756,1283,0.49059,0.54529
2014,Hesse,No migration background,"Married, living apart",0.03797,47,1283,0.02751,0.04843
2014,Hesse,No migration background,Single,0.23832,266,1283,0.21500,0.26165
2014,Hesse,No migration background,Divorced,0.11638,138,1283,0.09883,0.13393
2014,Hesse,No migration background,Widowed,0.08938,76,1283,0.07377,0.10500
2014,Hesse,Direct migration background,Married,0.58859,329,454,0.54327,0.63391
2014,Hesse,Direct migration background,Single,0.25773,88,454,0.21745,0.29801
2014,Hesse,Direct migration background,Divorced,0.09224,37,454,0.06560,0.11889
2014,Hesse,Indirect migration background,Married,0.30770,62,170,0.23811,0.37728
2014,Hesse,Indirect migration background,Single,0.64594,108,170,0.57383,0.71804
2014,"Rhineland-Palatinate, Saarland",No migration background,Married,0.47853,644,1107,0.44909,0.50797
2014,"Rhineland-Palatinate, Saarland",No migration background,"Married, living apart",0.02185,32,1107,0.01323,0.03046
2014,"Rhineland-Palatinate, Saarland",No migration background,Single,0.28273,232,1107,0.25619,0.30927
2014,"Rhineland-Palatinate, Saarland",No migration background,Divorced,0.10000,110,1107,0.08232,0.11768
2014,"Rhineland-Palatinate, Saarland",No migration background,Widowed,0.11690,89,1107,0.09796,0.13583
2014,"Rhineland-Palatinate, Saarland",Direct migration background,Married,0.64488,258,341,0.59402,0.69575
2014,"Rhineland-Palatinate, Saarland",Direct migration background,Single,0.21056,83,341,0.16722,0.25390
2014,"Rhineland-Palatinate, Saarland",Indirect migration background,Married,0.17900,34,118,0.10953,0.24846
2014,"Rhineland-Palatinate, Saarland",Indirect migration background,Single,0.76403,84,118,0.68709,0.84097
2014,Baden-Wuerttemberg,No migration background,Married,0.52160,1328,2201,0.50072,0.54247
2014,Baden-Wuerttemberg,No migration background,"Married, living apart",0.01340,36,2201,0.00860,0.01821
2014,Baden-Wuerttemberg,No migration background,Single,0.28463,527,2201,0.26577,0.30349
2014,Baden-Wuerttemberg,No migration background,Divorced,0.08493,177,2201,0.07329,0.09658
2014,Baden-Wuerttemberg,No migration background,Widowed,0.09543,133,2201,0.08316,0.10771
2014,Baden-Wuerttemberg,Direct migration background,Married,0.70696,570,730,0.67392,0.74000
2014,Baden-Wuerttemberg,Direct migration background,Single,0.15295,105,730,0.12682,0.17908
2014,Baden-Wuerttemberg,Direct migration background,Divorced,0.07072,55,730,0.05211,0.08933
2014,Baden-Wuerttemberg,Indirect migration background,Married,0.26984,122,302,0.21969,0.31998
2014,Baden-Wuerttemberg,Indirect migration background,Single,0.65454,180,302,0.60082,0.70826
2014,Bavaria,No migration background,Married,0.50430,1889,3258,0.48713,0.52147
2014,Bavaria,No migration background,"Married, living apart",0.01884,74,3258,0.01417,0.02351
2014,Bavaria,No migration background,Single,0.28244,792,3258,0.26698,0.29790
2014,Bavaria,No migration background,Divorced,0.11228,330,3258,0.10144,0.12312
2014,Bavaria,No migration background,Widowed,0.08214,173,3258,0.07271,0.09157
2014,Bavaria,Direct migration background,Married,0.61145,641,934,0.58017,0.64273
2014,Bavaria,Direct migration background,"Married, living apart",0.04416,33,934,0.03097,0.05734
2014,Bavaria,Direct migration background,Single,0.15783,139,934,0.13444,0.18122
2014,Bavaria,Direct migration background,Divorced,0.12267,80,934,0.10162,0.14372
2014,Bavaria,Direct migration background,Widowed,0.06389,41,934,0.04820,0.07958
2014,Bavaria,Indirect migration background,Married,0.28945,113,268,0.23505,0.34385
2014,Bavaria,Indirect migration background,Single,0.62006,155,268,0.56184,0.67828
2014,Berlin,No migration background,Married,0.39115,380,778,0.35684,0.42547
2014,Berlin,No migration background,Single,0.37553,260,778,0.34148,0.40958
2014,Berlin,No migration background,Divorced,0.13541,98,778,0.11135,0.15947
2014,Berlin,No migration background,Widowed,0.06477,40,778,0.04747,0.08208
2014,Berlin,Direct migration background,Married,0.32431,67,111,0.23683,0.41179
2014,Berlin,Direct migration background,Single,0.39604,44,111,0.30464,0.48744
2014,Berlin,Indirect migration background,Single,0.55002,34,34,0.38028,0.71976
2014,Brandenburg,No migration background,Married,0.51951,510,901,0.48686,0.55215
2014,Brandenburg,No migration background,Single,0.26991,229,901,0.24091,0.29891
2014,Brandenburg,No migration background,Divorced,0.08661,88,901,0.06824,0.10499
2014,Brandenburg,No migration background,Widowed,0.10283,74,901,0.08298,0.12267
2014,Brandenburg,Direct migration background,Married,0.58668,69,69,0.46964,0.70372
2014,Mecklenburg-Western Pomerania,No migration background,Married,0.49979,288,522,0.45686,0.54273
2014,Mecklenburg-Western Pomerania,No migration background,Single,0.26097,132,522,0.22326,0.29868
2014,Mecklenburg-Western Pomerania,No migration background,Divorced,0.13773,64,522,0.10814,0.16732
2014,Mecklenburg-Western Pomerania,No migration background,Widowed,0.08725,38,522,0.06301,0.11148
2014,Saxony,No migration background,Married,0.50758,880,1498,0.48226,0.53291
2014,Saxony,No migration background,Single,0.29429,393,1498,0.27120,0.31738
2014,Saxony,No migration background,Divorced,0.10560,134,1498,0.09003,0.12117
2014,Saxony,No migration background,Widowed,0.07417,91,1498,0.06089,0.08744
2014,Saxony,Direct migration background,Married,0.55214,52,52,0.41566,0.68862
2014,Saxony-Anhalt,No migration background,Married,0.48746,489,871,0.45425,0.52067
2014,Saxony-Anhalt,No migration background,Single,0.28622,235,871,0.25618,0.31625
2014,Saxony-Anhalt,No migration background,Divorced,0.08340,77,871,0.06503,0.10178
2014,Saxony-Anhalt,No migration background,Widowed,0.11683,70,871,0.09549,0.13818
2014,Saxony-Anhalt,Direct migration background,Married,0.62788,47,47,0.48819,0.76757
2014,Thuringa,No migration background,Married,0.51118,546,930,0.47903,0.54332
2014,Thuringa,No migration background,Single,0.26641,235,930,0.23798,0.29484
2014,Thuringa,No migration background,Divorced,0.10725,79,930,0.08735,0.12715
2014,Thuringa,No migration background,Widowed,0.10171,70,930,0.08227,0.12114
2014,Thuringa,Direct migration background,Married,0.56520,32,32,0.39069,0.73971
2015,Schleswig-Holstein,No migration background,Married,0.49750,371,675,0.45975,0.53525
2015,Schleswig-Holstein,No migration background,Single,0.25746,172,675,0.22445,0.29047
2015,Schleswig-Holstein,No migration background,Divorced,0.13541,86,675,0.10958,0.16124
