year,bula_h,sex,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,"Rhineland-Palatinate, Saarland",male,Single,0.29393,155,691,0.25993,0.32792
2011,"Rhineland-Palatinate, Saarland",male,Divorced,0.05960,45,691,0.04193,0.07726
2011,"Rhineland-Palatinate, Saarland",female,Married,0.44604,504,875,0.41309,0.47900
2011,"Rhineland-Palatinate, Saarland",female,Single,0.27505,187,875,0.24544,0.30465
2011,"Rhineland-Palatinate, Saarland",female,Divorced,0.10174,97,875,0.08170,0.12178
2011,"Rhineland-Palatinate, Saarland",female,Widowed,0.15400,87,875,0.13007,0.17792
2011,Baden-Wuerttemberg,male,Married,0.54444,1096,1628,0.52024,0.56864
2011,Baden-Wuerttemberg,male,Single,0.33148,417,1628,0.30861,0.35436
2011,Baden-Wuerttemberg,male,Divorced,0.07398,74,1628,0.06126,0.08670
2011,Baden-Wuerttemberg,male,Widowed,0.03083,41,1628,0.02243,0.03923
2011,Baden-Wuerttemberg,female,Married,0.48200,1132,1957,0.45986,0.50414
2011,Baden-Wuerttemberg,female,"Married, living apart",0.02423,54,1957,0.01742,0.03105
2011,Baden-Wuerttemberg,female,Single,0.26551,420,1957,0.24594,0.28508
2011,Baden-Wuerttemberg,female,Divorced,0.09669,202,1957,0.08359,0.10979
2011,Baden-Wuerttemberg,female,Widowed,0.13157,149,1957,0.11659,0.14655
2011,Bavaria,male,Married,0.55389,1342,2035,0.53229,0.57549
2011,Bavaria,male,"Married, living apart",0.03020,37,2035,0.02276,0.03764
2011,Bavaria,male,Single,0.29502,463,2035,0.27520,0.31484
2011,Bavaria,male,Divorced,0.08610,133,2035,0.07391,0.09829
2011,Bavaria,male,Widowed,0.03479,60,2035,0.02683,0.04276
2011,Bavaria,female,Married,0.49179,1408,2487,0.47214,0.51144
2011,Bavaria,female,"Married, living apart",0.02299,74,2487,0.01709,0.02888
2011,Bavaria,female,Single,0.26435,554,2487,0.24701,0.28168
2011,Bavaria,female,Divorced,0.11283,292,2487,0.10039,0.12527
2011,Bavaria,female,Widowed,0.10805,159,2487,0.09584,0.12025
2011,Berlin,male,Married,0.43791,239,417,0.39024,0.48559
2011,Berlin,male,Single,0.39897,142,417,0.35191,0.44603
2011,Berlin,male,Divorced,0.10016,36,417,0.07131,0.12901
2011,Berlin,female,Married,0.41091,259,580,0.37084,0.45099
2011,Berlin,female,"Married, living apart",0.03203,31,580,0.01769,0.04637
2011,Berlin,female,Single,0.30227,170,580,0.26486,0.33967
2011,Berlin,female,Divorced,0.15818,85,580,0.12845,0.18790
2011,Berlin,female,Widowed,0.09661,35,580,0.07255,0.12068
2011,Brandenburg,male,Married,0.48768,306,495,0.44360,0.53175
2011,Brandenburg,male,Single,0.34109,141,495,0.29929,0.38290
2011,Brandenburg,male,Divorced,0.10766,48,495,0.08033,0.13500
2011,Brandenburg,female,Married,0.44382,300,616,0.40455,0.48309
2011,Brandenburg,female,Single,0.25851,175,616,0.22391,0.29311
2011,Brandenburg,female,Divorced,0.13495,86,616,0.10794,0.16195
2011,Brandenburg,female,Widowed,0.14239,55,616,0.11477,0.17001
2011,Mecklenburg-Western Pomerania,male,Married,0.53379,167,284,0.47567,0.59192
2011,Mecklenburg-Western Pomerania,male,Single,0.27468,80,284,0.22268,0.32669
2011,Mecklenburg-Western Pomerania,male,Divorced,0.14041,37,284,0.09993,0.18089
2011,Mecklenburg-Western Pomerania,female,Married,0.50276,177,353,0.45053,0.55499
2011,Mecklenburg-Western Pomerania,female,Single,0.20445,98,353,0.16232,0.24658
2011,Mecklenburg-Western Pomerania,female,Divorced,0.15233,44,353,0.11479,0.18987
2011,Mecklenburg-Western Pomerania,female,Widowed,0.12328,34,353,0.08894,0.15763
2011,Saxony,male,Married,0.49420,529,848,0.46053,0.52787
2011,Saxony,male,Single,0.36929,260,848,0.33679,0.40179
2011,Saxony,male,Divorced,0.09345,59,848,0.07384,0.11305
2011,Saxony,female,Married,0.50579,537,957,0.47410,0.53748
2011,Saxony,female,Single,0.24236,247,957,0.21520,0.26953
2011,Saxony,female,Divorced,0.11738,103,957,0.09698,0.13778
2011,Saxony,female,Widowed,0.11537,70,957,0.09512,0.13562
2011,Saxony-Anhalt,male,Married,0.55933,310,462,0.51401,0.60465
2011,Saxony-Anhalt,male,Single,0.33659,152,462,0.29345,0.37973
2011,Saxony-Anhalt,female,Married,0.47534,310,599,0.43531,0.51536
2011,Saxony-Anhalt,female,Single,0.24686,169,599,0.21230,0.28142
2011,Saxony-Anhalt,female,Divorced,0.10200,61,599,0.07774,0.12625
2011,Saxony-Anhalt,female,Widowed,0.15467,59,599,0.12569,0.18366
2011,Thuringa,male,Married,0.46940,301,489,0.42512,0.51368
2011,Thuringa,male,Single,0.36740,145,489,0.32463,0.41017
2011,Thuringa,male,Divorced,0.12194,43,489,0.09291,0.15097
2011,Thuringa,female,Married,0.45473,311,592,0.41458,0.49487
2011,Thuringa,female,Single,0.25821,156,592,0.22292,0.29349
2011,Thuringa,female,Divorced,0.11957,67,592,0.09341,0.14573
2011,Thuringa,female,Widowed,0.14409,58,592,0.11578,0.17241
2012,Schleswig-Holstein,male,Married,0.56934,279,426,0.52227,0.61642
2012,Schleswig-Holstein,male,Single,0.27580,115,426,0.23331,0.31829
2012,Schleswig-Holstein,male,Divorced,0.09591,32,426,0.06791,0.12390
2012,Schleswig-Holstein,female,Married,0.48971,288,536,0.44735,0.53207
2012,Schleswig-Holstein,female,Single,0.25212,128,536,0.21532,0.28891
2012,Schleswig-Holstein,female,Divorced,0.11480,69,536,0.08778,0.14181
2012,Schleswig-Holstein,female,Widowed,0.12373,51,536,0.09582,0.15163
2012,Hamburg,male,Married,0.51130,111,174,0.43681,0.58579
2012,Hamburg,male,Single,0.34724,63,174,0.27629,0.41818
2012,Hamburg,female,Married,0.39441,110,218,0.32939,0.45944
2012,Hamburg,female,Single,0.33608,77,218,0.27323,0.39893
2012,Hamburg,female,Divorced,0.10025,31,218,0.06029,0.14022
2012,Lower Saxony,male,Married,0.57940,784,1178,0.55119,0.60760
2012,Lower Saxony,male,Single,0.30803,289,1178,0.28165,0.33441
2012,Lower Saxony,male,Divorced,0.06474,65,1178,0.05068,0.07879
2012,Lower Saxony,male,Widowed,0.04048,40,1178,0.02922,0.05174
2012,Lower Saxony,female,Married,0.51670,805,1426,0.49076,0.54265
2012,Lower Saxony,female,"Married, living apart",0.02730,43,1426,0.01884,0.03576
2012,Lower Saxony,female,Single,0.23439,298,1426,0.21239,0.25638
2012,Lower Saxony,female,Divorced,0.08763,161,1426,0.07295,0.10231
2012,Lower Saxony,female,Widowed,0.13398,119,1426,0.11629,0.15167
2012,Bremen,male,Married,0.39388,45,78,0.28475,0.50302
2012,Bremen,male,Single,0.44255,33,78,0.33161,0.55350
2012,Bremen,female,Married,0.40133,51,87,0.29773,0.50493
2012,Bremen,female,Single,0.39322,36,87,0.28998,0.49646
2012,North Rhine-Westphalia,male,Married,0.56278,1700,2575,0.54362,0.58195
2012,North Rhine-Westphalia,male,"Married, living apart",0.02794,67,2575,0.02157,0.03430
2012,North Rhine-Westphalia,male,Single,0.30122,601,2575,0.28349,0.31894
2012,North Rhine-Westphalia,male,Divorced,0.07804,149,2575,0.06767,0.08840
2012,North Rhine-Westphalia,male,Widowed,0.03003,58,2575,0.02344,0.03662
2012,North Rhine-Westphalia,female,Married,0.53394,1757,3084,0.51633,0.55155
2012,North Rhine-Westphalia,female,"Married, living apart",0.02307,103,3084,0.01777,0.02837
2012,North Rhine-Westphalia,female,Single,0.23551,663,3084,0.22054,0.25049
2012,North Rhine-Westphalia,female,Divorced,0.09425,344,3084,0.08394,0.10457
2012,North Rhine-Westphalia,female,Widowed,0.11322,217,3084,0.10204,0.12441
2012,Hesse,male,Married,0.54690,572,832,0.51306,0.58075
2012,Hesse,male,Single,0.30997,204,832,0.27852,0.34141
2012,Hesse,male,Divorced,0.07577,56,832,0.05778,0.09377
2012,Hesse,female,Married,0.49772,592,1064,0.46766,0.52777
2012,Hesse,female,"Married, living apart",0.02974,40,1064,0.01952,0.03995
2012,Hesse,female,Single,0.23996,223,1064,0.21429,0.26564
2012,Hesse,female,Divorced,0.11889,138,1064,0.09943,0.13835
2012,Hesse,female,Widowed,0.11369,71,1064,0.09461,0.13278
2012,"Rhineland-Palatinate, Saarland",male,Married,0.56260,467,674,0.52513,0.60008
2012,"Rhineland-Palatinate, Saarland",male,Single,0.29793,164,674,0.26338,0.33249
2012,"Rhineland-Palatinate, Saarland",male,Divorced,0.05807,43,674,0.04040,0.07574
2012,"Rhineland-Palatinate, Saarland",female,Married,0.44971,482,854,0.41632,0.48309
2012,"Rhineland-Palatinate, Saarland",female,Single,0.29596,194,854,0.26533,0.32660
2012,"Rhineland-Palatinate, Saarland",female,Divorced,0.09484,100,854,0.07518,0.11451
2012,"Rhineland-Palatinate, Saarland",female,Widowed,0.13662,78,854,0.11357,0.15966
2012,Baden-Wuerttemberg,male,Married,0.55635,1030,1544,0.53156,0.58114
2012,Baden-Wuerttemberg,male,Single,0.32730,403,1544,0.30389,0.35071
2012,Baden-Wuerttemberg,male,Divorced,0.07102,74,1544,0.05820,0.08383
2012,Baden-Wuerttemberg,male,Widowed,0.02843,37,1544,0.02014,0.03672
2012,Baden-Wuerttemberg,female,Married,0.50485,1063,1840,0.48200,0.52770
2012,Baden-Wuerttemberg,female,"Married, living apart",0.02772,52,1840,0.02022,0.03522
2012,Baden-Wuerttemberg,female,Single,0.25319,384,1840,0.23332,0.27307
2012,Baden-Wuerttemberg,female,Divorced,0.09436,202,1840,0.08100,0.10772
2012,Baden-Wuerttemberg,female,Widowed,0.11988,139,1840,0.10503,0.13473
2012,Bavaria,male,Married,0.55942,1312,2014,0.53773,0.58111
2012,Bavaria,male,"Married, living apart",0.02597,36,2014,0.01902,0.03292
2012,Bavaria,male,Single,0.28491,467,2014,0.26519,0.30463
2012,Bavaria,male,Divorced,0.09585,140,2014,0.08299,0.10871
2012,Bavaria,male,Widowed,0.03386,59,2014,0.02595,0.04176
2012,Bavaria,female,Married,0.50156,1375,2437,0.48171,0.52142
2012,Bavaria,female,"Married, living apart",0.02306,65,2437,0.01710,0.02902
2012,Bavaria,female,Single,0.25271,540,2437,0.23545,0.26996
2012,Bavaria,female,Divorced,0.11503,292,2437,0.10236,0.12770
2012,Bavaria,female,Widowed,0.10765,165,2437,0.09534,0.11995
2012,Berlin,male,Married,0.41872,242,435,0.37230,0.46513
2012,Berlin,male,Single,0.41514,149,435,0.36878,0.46150
2012,Berlin,male,Divorced,0.10757,44,435,0.07842,0.13672
2012,Berlin,female,Married,0.40905,264,561,0.36833,0.44977
2012,Berlin,female,Single,0.32265,179,561,0.28393,0.36137
2012,Berlin,female,Divorced,0.14413,84,561,0.11504,0.17322
2012,Berlin,female,Widowed,0.09368,34,561,0.06955,0.11782
2012,Brandenburg,male,Married,0.52621,303,475,0.48126,0.57116
2012,Brandenburg,male,Single,0.32617,131,475,0.28397,0.36838
2012,Brandenburg,male,Divorced,0.07936,41,475,0.05502,0.10369
2012,Brandenburg,female,Married,0.48103,305,592,0.44075,0.52132
2012,Brandenburg,female,Single,0.23230,153,592,0.19825,0.26634
2012,Brandenburg,female,Divorced,0.12653,82,592,0.09973,0.15333
2012,Brandenburg,female,Widowed,0.14300,52,592,0.11477,0.17122
2012,Mecklenburg-Western Pomerania,male,Married,0.55348,172,272,0.49429,0.61267
2012,Mecklenburg-Western Pomerania,male,Single,0.26028,69,272,0.20804,0.31252
2012,Mecklenburg-Western Pomerania,male,Divorced,0.12365,31,272,0.08446,0.16285
2012,Mecklenburg-Western Pomerania,female,Married,0.53200,184,315,0.47681,0.58720
2012,Mecklenburg-Western Pomerania,female,Single,0.20272,87,315,0.15826,0.24719
2012,Mecklenburg-Western Pomerania,female,Divorced,0.14360,44,315,0.10481,0.18239
2012,Saxony,male,Married,0.49798,527,857,0.46448,0.53147
2012,Saxony,male,Single,0.36571,266,857,0.33345,0.39798
2012,Saxony,male,Divorced,0.09311,64,857,0.07364,0.11258
2012,Saxony,female,Married,0.50511,533,956,0.47340,0.53682
2012,Saxony,female,Single,0.24283,246,956,0.21563,0.27003
2012,Saxony,female,Divorced,0.10935,97,956,0.08956,0.12915
2012,Saxony,female,Widowed,0.12408,80,956,0.10317,0.14499
2012,Saxony-Anhalt,male,Married,0.53141,287,424,0.48386,0.57897
2012,Saxony-Anhalt,male,Single,0.34123,137,424,0.29605,0.38641
2012,Saxony-Anhalt,female,Married,0.47156,288,561,0.43021,0.51291
2012,Saxony-Anhalt,female,Single,0.23639,151,561,0.20120,0.27158
2012,Saxony-Anhalt,female,Divorced,0.10957,65,561,0.08370,0.13544
2012,Saxony-Anhalt,female,Widowed,0.15303,57,561,0.12321,0.18285
2012,Thuringa,male,Married,0.50528,307,476,0.46032,0.55025
2012,Thuringa,male,Single,0.35585,134,476,0.31279,0.39890
2012,Thuringa,male,Divorced,0.09958,35,476,0.07265,0.12651
2012,Thuringa,female,Married,0.46358,315,586,0.42317,0.50399
2012,Thuringa,female,Single,0.25767,152,586,0.22223,0.29311
2012,Thuringa,female,Divorced,0.11296,61,586,0.08731,0.13861
2012,Thuringa,female,Widowed,0.14080,58,586,0.11262,0.16899
2013,Schleswig-Holstein,male,Married,0.55789,298,470,0.51294,0.60283
2013,Schleswig-Holstein,male,Single,0.24449,130,470,0.20559,0.28338
2013,Schleswig-Holstein,male,Divorced,0.13765,42,470,0.10647,0.16883
2013,Schleswig-Holstein,female,Married,0.44735,303,588,0.40713,0.48758
2013,Schleswig-Holstein,female,Single,0.28221,164,588,0.24580,0.31862
2013,Schleswig-Holstein,female,Divorced,0.11728,75,588,0.09125,0.14331
2013,Schleswig-Holstein,female,Widowed,0.12758,46,588,0.10059,0.15457
2013,Hamburg,male,Married,0.48259,149,231,0.41801,0.54717
2013,Hamburg,male,Single,0.38467,82,231,0.32179,0.44755
2013,Hamburg,female,Married,0.42813,158,292,0.37128,0.48499
2013,Hamburg,female,Single,0.33031,96,292,0.27627,0.38435
2013,Hamburg,female,Divorced,0.11810,38,292,0.08102,0.15518
2013,Lower Saxony,male,Married,0.55540,853,1339,0.52877,0.58202
2013,Lower Saxony,male,Single,0.32728,376,1339,0.30214,0.35242
2013,Lower Saxony,male,Divorced,0.06064,71,1339,0.04785,0.07343
2013,Lower Saxony,male,Widowed,0.04059,39,1339,0.03002,0.05117
2013,Lower Saxony,female,Married,0.50281,881,1597,0.47828,0.52734
2013,Lower Saxony,female,"Married, living apart",0.02817,58,1597,0.02005,0.03628
2013,Lower Saxony,female,Single,0.25241,365,1597,0.23110,0.27372
2013,Lower Saxony,female,Divorced,0.08644,177,1597,0.07266,0.10023
2013,Lower Saxony,female,Widowed,0.13016,116,1597,0.11365,0.14667
2013,Bremen,male,Married,0.40027,58,97,0.30226,0.49828
2013,Bremen,male,Single,0.43412,39,97,0.33497,0.53326
2013,Bremen,female,Married,0.38089,65,107,0.28844,0.47333
2013,Bremen,female,Single,0.38490,42,107,0.29227,0.47753
2013,North Rhine-Westphalia,male,Married,0.56761,1942,2996,0.54986,0.58535
2013,North Rhine-Westphalia,male,"Married, living apart",0.02719,69,2996,0.02136,0.03301
2013,North Rhine-Westphalia,male,Single,0.29770,756,2996,0.28133,0.31408
2013,North Rhine-Westphalia,male,Divorced,0.07579,171,2996,0.06631,0.08527
2013,North Rhine-Westphalia,male,Widowed,0.03172,58,2996,0.02544,0.03799
2013,North Rhine-Westphalia,female,Married,0.52783,2028,3524,0.51135,0.54432
2013,North Rhine-Westphalia,female,"Married, living apart",0.02464,118,3524,0.01952,0.02976
2013,North Rhine-Westphalia,female,Single,0.24138,793,3524,0.22725,0.25552
2013,North Rhine-Westphalia,female,Divorced,0.09461,371,3524,0.08494,0.10427
2013,North Rhine-Westphalia,female,Widowed,0.11154,214,3524,0.10114,0.12193
2013,Hesse,male,Married,0.52022,645,1008,0.48936,0.55108
2013,Hesse,male,"Married, living apart",0.04195,37,1008,0.02957,0.05433
2013,Hesse,male,Single,0.31177,262,1008,0.28316,0.34038
2013,Hesse,male,Divorced,0.09527,64,1008,0.07714,0.11340
2013,Hesse,female,Married,0.47162,678,1220,0.44360,0.49965
2013,Hesse,female,"Married, living apart",0.02632,39,1220,0.01733,0.03530
2013,Hesse,female,Single,0.25028,274,1220,0.22597,0.27460
2013,Hesse,female,Divorced,0.12809,154,1220,0.10933,0.14685
2013,Hesse,female,Widowed,0.12369,75,1220,0.10521,0.14217
2013,"Rhineland-Palatinate, Saarland",male,Married,0.55975,524,777,0.52482,0.59468
2013,"Rhineland-Palatinate, Saarland",male,Single,0.31139,210,777,0.27881,0.34397
2013,"Rhineland-Palatinate, Saarland",male,Divorced,0.05330,43,777,0.03749,0.06910
2013,"Rhineland-Palatinate, Saarland",female,Married,0.46476,540,952,0.43306,0.49646
2013,"Rhineland-Palatinate, Saarland",female,Single,0.28956,223,952,0.26074,0.31839
2013,"Rhineland-Palatinate, Saarland",female,Divorced,0.10641,108,952,0.08681,0.12600
2013,"Rhineland-Palatinate, Saarland",female,Widowed,0.12526,81,952,0.10422,0.14630
2013,Baden-Wuerttemberg,male,Married,0.55414,1149,1743,0.53080,0.57748
2013,Baden-Wuerttemberg,male,Single,0.34010,474,1743,0.31786,0.36235
2013,Baden-Wuerttemberg,male,Divorced,0.06844,86,1743,0.05659,0.08030
2013,Baden-Wuerttemberg,male,Widowed,0.02752,34,1743,0.01984,0.03521
2013,Baden-Wuerttemberg,female,Married,0.50697,1209,2076,0.48546,0.52849
2013,Baden-Wuerttemberg,female,"Married, living apart",0.02926,58,2076,0.02201,0.03651
2013,Baden-Wuerttemberg,female,Single,0.23810,451,2076,0.21977,0.25642
2013,Baden-Wuerttemberg,female,Divorced,0.09913,222,2076,0.08627,0.11198
2013,Baden-Wuerttemberg,female,Widowed,0.12654,136,2076,0.11224,0.14085
2013,Bavaria,male,Married,0.54831,1428,2255,0.52777,0.56886
2013,Bavaria,male,"Married, living apart",0.02663,50,2255,0.01999,0.03328
2013,Bavaria,male,Single,0.29759,573,2255,0.27872,0.31647
2013,Bavaria,male,Divorced,0.09668,148,2255,0.08448,0.10888
2013,Bavaria,male,Widowed,0.03079,56,2255,0.02365,0.03792
2013,Bavaria,female,Married,0.49487,1519,2722,0.47608,0.51365
2013,Bavaria,female,"Married, living apart",0.02756,78,2722,0.02141,0.03371
2013,Bavaria,female,Single,0.24684,637,2722,0.23064,0.26304
2013,Bavaria,female,Divorced,0.11497,321,2722,0.10298,0.12695
2013,Bavaria,female,Widowed,0.11577,167,2722,0.10374,0.12779
2013,Berlin,male,Married,0.40201,261,487,0.35842,0.44560
2013,Berlin,male,Single,0.41695,180,487,0.37311,0.46078
2013,Berlin,male,Divorced,0.10339,46,487,0.07632,0.13046
2013,Berlin,female,Married,0.40671,292,656,0.36909,0.44432
2013,Berlin,female,"Married, living apart",0.03548,34,656,0.02131,0.04964
2013,Berlin,female,Single,0.32326,202,656,0.28744,0.35908
2013,Berlin,female,Divorced,0.13361,87,656,0.10755,0.15966
2013,Berlin,female,Widowed,0.10095,41,656,0.07788,0.12402
2013,Brandenburg,male,Married,0.53020,314,486,0.48578,0.57461
2013,Brandenburg,male,Single,0.32370,138,486,0.28206,0.36534
2013,Brandenburg,male,Divorced,0.08122,34,486,0.05691,0.10554
2013,Brandenburg,female,Married,0.49480,325,610,0.45509,0.53451
2013,Brandenburg,female,Single,0.22750,156,610,0.19420,0.26079
2013,Brandenburg,female,Divorced,0.10959,72,610,0.08478,0.13440
2013,Brandenburg,female,Widowed,0.14834,57,610,0.12011,0.17657
2013,Mecklenburg-Western Pomerania,male,Married,0.52141,162,226,0.45614,0.58668
2013,Mecklenburg-Western Pomerania,male,Single,0.27899,64,226,0.22038,0.33759
2013,Mecklenburg-Western Pomerania,female,Married,0.52116,173,334,0.46750,0.57481
2013,Mecklenburg-Western Pomerania,female,Single,0.23503,88,334,0.18949,0.28057
2013,Mecklenburg-Western Pomerania,female,Divorced,0.11389,42,334,0.07977,0.14801
2013,Mecklenburg-Western Pomerania,female,Widowed,0.11795,31,334,0.08330,0.15259
2013,Saxony,male,Married,0.49173,503,824,0.45757,0.52589
2013,Saxony,male,Single,0.35719,256,824,0.32445,0.38992
2013,Saxony,male,Divorced,0.10433,65,824,0.08345,0.12522
2013,Saxony,female,Married,0.49690,514,927,0.46470,0.52910
2013,Saxony,female,Single,0.25799,238,927,0.22981,0.28617
2013,Saxony,female,Divorced,0.10875,97,927,0.08869,0.12880
2013,Saxony,female,Widowed,0.12188,78,927,0.10081,0.14295
2013,Saxony-Anhalt,male,Married,0.54735,306,443,0.50095,0.59375
2013,Saxony-Anhalt,male,Single,0.32452,137,443,0.28087,0.36817
2013,Saxony-Anhalt,female,Married,0.48425,306,580,0.44355,0.52496
2013,Saxony-Anhalt,female,Single,0.23139,156,580,0.19704,0.26574
2013,Saxony-Anhalt,female,Divorced,0.10449,66,580,0.07958,0.12941
2013,Saxony-Anhalt,female,Widowed,0.15474,52,580,0.12528,0.18420
2013,Thuringa,male,Married,0.54576,298,451,0.49976,0.59177
2013,Thuringa,male,Single,0.29617,122,451,0.25399,0.33836
2013,Thuringa,male,Divorced,0.10501,31,451,0.07668,0.13334
2013,Thuringa,female,Married,0.49459,310,567,0.45340,0.53578
2013,Thuringa,female,Single,0.22360,140,567,0.18927,0.25792
2013,Thuringa,female,Divorced,0.11226,58,567,0.08625,0.13827
2013,Thuringa,female,Widowed,0.14584,59,567,0.11676,0.17491
2014,Schleswig-Holstein,male,Married,0.60461,266,404,0.55687,0.65235
2014,Schleswig-Holstein,male,Single,0.24006,105,404,0.19836,0.28176
2014,Schleswig-Holstein,male,Divorced,0.10115,33,404,0.07171,0.13059
2014,Schleswig-Holstein,female,Married,0.43976,263,510,0.39663,0.48288
2014,Schleswig-Holstein,female,Single,0.26582,143,510,0.22744,0.30420
2014,Schleswig-Holstein,female,Divorced,0.12963,61,510,0.10045,0.15882
2014,Schleswig-Holstein,female,Widowed,0.13656,43,510,0.10672,0.16639
2014,Hamburg,male,Married,0.48511,122,185,0.41289,0.55732
2014,Hamburg,male,Single,0.37098,63,185,0.30118,0.44078
2014,Hamburg,female,Married,0.42854,125,199,0.35961,0.49747
2014,Hamburg,female,Single,0.32992,74,199,0.26443,0.39541
2014,Lower Saxony,male,Married,0.54337,770,1221,0.51541,0.57132
2014,Lower Saxony,male,Single,0.32463,345,1221,0.29835,0.35090
2014,Lower Saxony,male,Divorced,0.06348,65,1221,0.04980,0.07716
2014,Lower Saxony,male,Widowed,0.04633,41,1221,0.03454,0.05813
2014,Lower Saxony,female,Married,0.50169,789,1414,0.47562,0.52776
2014,Lower Saxony,female,"Married, living apart",0.02730,42,1414,0.01881,0.03580
