year,bula_h,pgisced97,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Saxony-Anhalt,Upper Secondary Level,Married,0.54706,225,335,0.49368,0.60045
2009,Saxony-Anhalt,Upper Secondary Level,Single,0.26796,110,335,0.22046,0.31546
2009,Saxony-Anhalt,First Stage of Tertiary Education,Married,0.75209,52,52,0.63358,0.87060
2009,Saxony-Anhalt,Second Stage of Tertiary Education,Married,0.64248,139,139,0.56251,0.72244
2009,Thuringa,Upper Secondary Level,Married,0.47431,276,483,0.42973,0.51888
2009,Thuringa,Upper Secondary Level,Single,0.29134,114,483,0.25078,0.33191
2009,Thuringa,Upper Secondary Level,Divorced,0.12605,49,483,0.09642,0.15568
2009,Thuringa,Upper Secondary Level,Widowed,0.09074,44,483,0.06510,0.11638
2009,Thuringa,First Stage of Tertiary Education,Married,0.62021,35,35,0.45708,0.78335
2009,Thuringa,Second Stage of Tertiary Education,Married,0.51472,120,120,0.42492,0.60452
2010,Schleswig-Holstein,Lower Secondary Level,Married,0.46104,33,68,0.34168,0.58040
2010,Schleswig-Holstein,Lower Secondary Level,Single,0.37647,35,68,0.26046,0.49249
2010,Schleswig-Holstein,Upper Secondary Level,Married,0.49000,217,334,0.43630,0.54369
2010,Schleswig-Holstein,Upper Secondary Level,Single,0.25467,68,334,0.20787,0.30146
2010,Schleswig-Holstein,Upper Secondary Level,Divorced,0.11536,49,334,0.08105,0.14967
2010,Schleswig-Holstein,Post-secondary Non-tertiary Level,Married,0.65496,44,44,0.51287,0.79705
2010,Schleswig-Holstein,First Stage of Tertiary Education,Married,0.74637,45,45,0.61781,0.87493
2010,Schleswig-Holstein,Second Stage of Tertiary Education,Married,0.64056,96,96,0.54407,0.73705
2010,Hamburg,Upper Secondary Level,Married,0.35701,84,127,0.27335,0.44067
2010,Hamburg,Upper Secondary Level,Single,0.31943,43,127,0.23802,0.40085
2010,Hamburg,Second Stage of Tertiary Education,Married,0.48791,73,106,0.39230,0.58352
2010,Hamburg,Second Stage of Tertiary Education,Single,0.42551,33,106,0.33094,0.52008
2010,Lower Saxony,Lower Secondary Level,Married,0.42432,118,233,0.36072,0.48792
2010,Lower Saxony,Lower Secondary Level,Single,0.23663,77,233,0.18194,0.29132
2010,Lower Saxony,Lower Secondary Level,Widowed,0.25412,38,233,0.19810,0.31014
2010,Lower Saxony,Upper Secondary Level,Married,0.59571,716,1083,0.56647,0.62495
2010,Lower Saxony,Upper Secondary Level,Single,0.22329,195,1083,0.19847,0.24810
2010,Lower Saxony,Upper Secondary Level,Divorced,0.07619,102,1083,0.06038,0.09200
2010,Lower Saxony,Upper Secondary Level,Widowed,0.08218,70,1083,0.06581,0.09854
2010,Lower Saxony,Post-secondary Non-tertiary Level,Married,0.56969,115,115,0.47880,0.66058
2010,Lower Saxony,First Stage of Tertiary Education,Married,0.61415,98,98,0.51727,0.71102
2010,Lower Saxony,Second Stage of Tertiary Education,Married,0.55769,297,364,0.50660,0.60878
2010,Lower Saxony,Second Stage of Tertiary Education,Single,0.26703,67,364,0.22152,0.31254
2010,Bremen,Upper Secondary Level,Married,0.43249,38,38,0.27285,0.59212
2010,Bremen,Second Stage of Tertiary Education,Married,0.46718,31,31,0.28864,0.64571
2010,North Rhine-Westphalia,Pre-primary Level,Single,0.99960,186,186,0.99672,1.00248
2010,North Rhine-Westphalia,Primary Level,Married,0.64284,79,79,0.53650,0.74918
2010,North Rhine-Westphalia,Lower Secondary Level,Married,0.44982,359,626,0.41081,0.48882
2010,North Rhine-Westphalia,Lower Secondary Level,Single,0.25810,149,626,0.22379,0.29241
2010,North Rhine-Westphalia,Lower Secondary Level,Divorced,0.09075,58,626,0.06823,0.11327
2010,North Rhine-Westphalia,Lower Secondary Level,Widowed,0.16803,60,626,0.13871,0.19734
2010,North Rhine-Westphalia,Upper Secondary Level,Married,0.58515,1494,2245,0.56476,0.60553
2010,North Rhine-Westphalia,Upper Secondary Level,"Married, living apart",0.01879,51,2245,0.01317,0.02441
2010,North Rhine-Westphalia,Upper Secondary Level,Single,0.18041,336,2245,0.16450,0.19632
2010,North Rhine-Westphalia,Upper Secondary Level,Divorced,0.10352,219,2245,0.09092,0.11613
2010,North Rhine-Westphalia,Upper Secondary Level,Widowed,0.11191,145,2245,0.09886,0.12495
2010,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Married,0.57275,322,462,0.52759,0.61790
2010,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Single,0.29515,95,462,0.25351,0.33678
2010,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Divorced,0.05880,45,462,0.03732,0.08027
2010,North Rhine-Westphalia,First Stage of Tertiary Education,Married,0.62254,221,256,0.56304,0.68204
2010,North Rhine-Westphalia,First Stage of Tertiary Education,Single,0.15806,35,256,0.11328,0.20283
2010,North Rhine-Westphalia,Second Stage of Tertiary Education,Married,0.62460,735,953,0.59384,0.65536
2010,North Rhine-Westphalia,Second Stage of Tertiary Education,Single,0.25412,165,953,0.22646,0.28178
2010,North Rhine-Westphalia,Second Stage of Tertiary Education,Divorced,0.06341,53,953,0.04793,0.07889
2010,Hesse,Lower Secondary Level,Married,0.43524,85,129,0.34935,0.52114
2010,Hesse,Lower Secondary Level,Single,0.26092,44,129,0.18484,0.33700
2010,Hesse,Upper Secondary Level,Married,0.57667,494,707,0.54022,0.61311
2010,Hesse,Upper Secondary Level,Single,0.23230,124,707,0.20114,0.26345
2010,Hesse,Upper Secondary Level,Divorced,0.08512,56,707,0.06454,0.10571
2010,Hesse,Upper Secondary Level,Widowed,0.07057,33,707,0.05168,0.08946
2010,Hesse,Post-secondary Non-tertiary Level,Married,0.49857,90,123,0.40984,0.58729
2010,Hesse,Post-secondary Non-tertiary Level,Single,0.36909,33,123,0.28346,0.45472
2010,Hesse,First Stage of Tertiary Education,Married,0.71806,63,63,0.60606,0.83006
2010,Hesse,Second Stage of Tertiary Education,Married,0.61112,329,440,0.56551,0.65672
2010,Hesse,Second Stage of Tertiary Education,Single,0.24308,75,440,0.20296,0.28321
2010,Hesse,Second Stage of Tertiary Education,Divorced,0.06828,36,440,0.04468,0.09187
2010,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Married,0.29454,89,188,0.22920,0.35987
2010,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Single,0.36955,62,188,0.30036,0.43873
2010,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Widowed,0.29499,37,188,0.22963,0.36035
2010,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Married,0.53238,435,656,0.49416,0.57059
2010,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Single,0.23616,111,656,0.20363,0.26869
2010,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Divorced,0.11115,67,656,0.08708,0.13522
2010,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Widowed,0.09722,43,656,0.07453,0.11991
2010,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Married,0.55252,60,60,0.42564,0.67940
2010,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Married,0.58972,71,71,0.47449,0.70496
2010,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Married,0.64061,170,170,0.56827,0.71296
2010,Baden-Wuerttemberg,Lower Secondary Level,Married,0.37525,162,322,0.32229,0.42822
2010,Baden-Wuerttemberg,Lower Secondary Level,Single,0.32758,105,322,0.27623,0.37892
2010,Baden-Wuerttemberg,Lower Secondary Level,Widowed,0.22438,55,322,0.17874,0.27002
2010,Baden-Wuerttemberg,Upper Secondary Level,Married,0.53255,880,1333,0.50575,0.55934
2010,Baden-Wuerttemberg,Upper Secondary Level,Single,0.26786,269,1333,0.24407,0.29164
2010,Baden-Wuerttemberg,Upper Secondary Level,Divorced,0.09254,114,1333,0.07698,0.10810
2010,Baden-Wuerttemberg,Upper Secondary Level,Widowed,0.08744,70,1333,0.07227,0.10261
2010,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Married,0.61001,128,169,0.53625,0.68376
2010,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Single,0.25762,41,169,0.19148,0.32375
2010,Baden-Wuerttemberg,First Stage of Tertiary Education,Married,0.59895,144,178,0.52674,0.67115
2010,Baden-Wuerttemberg,First Stage of Tertiary Education,Single,0.21624,34,178,0.15559,0.27689
2010,Baden-Wuerttemberg,Second Stage of Tertiary Education,Married,0.56443,486,639,0.52596,0.60291
2010,Baden-Wuerttemberg,Second Stage of Tertiary Education,Single,0.28292,114,639,0.24797,0.31787
2010,Baden-Wuerttemberg,Second Stage of Tertiary Education,Divorced,0.08745,39,639,0.06553,0.10938
2010,Bavaria,Lower Secondary Level,Married,0.47911,178,358,0.42729,0.53093
2010,Bavaria,Lower Secondary Level,Single,0.26644,112,358,0.22058,0.31230
2010,Bavaria,Lower Secondary Level,Divorced,0.11714,35,358,0.08378,0.15050
2010,Bavaria,Lower Secondary Level,Widowed,0.11023,33,358,0.07774,0.14271
2010,Bavaria,Upper Secondary Level,Married,0.54590,1225,1903,0.52353,0.56828
2010,Bavaria,Upper Secondary Level,"Married, living apart",0.02442,48,1903,0.01748,0.03135
2010,Bavaria,Upper Secondary Level,Single,0.24124,356,1903,0.22201,0.26047
2010,Bavaria,Upper Secondary Level,Divorced,0.10684,186,1903,0.09296,0.12073
2010,Bavaria,Upper Secondary Level,Widowed,0.08159,88,1903,0.06929,0.09390
2010,Bavaria,Post-secondary Non-tertiary Level,Married,0.57041,136,186,0.49908,0.64174
2010,Bavaria,Post-secondary Non-tertiary Level,Single,0.28003,50,186,0.21533,0.34473
2010,Bavaria,First Stage of Tertiary Education,Married,0.61364,196,196,0.54530,0.68198
2010,Bavaria,Second Stage of Tertiary Education,Married,0.51646,481,672,0.47865,0.55428
2010,Bavaria,Second Stage of Tertiary Education,Single,0.32448,139,672,0.28906,0.35991
2010,Bavaria,Second Stage of Tertiary Education,Divorced,0.10287,52,672,0.07988,0.12585
2010,Berlin,Upper Secondary Level,Married,0.38926,150,301,0.33409,0.44444
2010,Berlin,Upper Secondary Level,Single,0.33378,103,301,0.28042,0.38715
2010,Berlin,Upper Secondary Level,Divorced,0.15473,48,301,0.11381,0.19565
2010,Berlin,First Stage of Tertiary Education,Married,0.53361,36,36,0.36833,0.69888
2010,Berlin,Second Stage of Tertiary Education,Married,0.44802,202,321,0.39353,0.50251
2010,Berlin,Second Stage of Tertiary Education,Single,0.32172,86,321,0.27054,0.37290
2010,Berlin,Second Stage of Tertiary Education,Divorced,0.13504,33,321,0.09759,0.17248
2010,Brandenburg,Upper Secondary Level,Married,0.48367,249,466,0.43824,0.52909
2010,Brandenburg,Upper Secondary Level,Single,0.23211,126,466,0.19374,0.27048
2010,Brandenburg,Upper Secondary Level,Divorced,0.13665,57,466,0.10543,0.16787
2010,Brandenburg,Upper Secondary Level,Widowed,0.10787,34,466,0.07967,0.13606
2010,Brandenburg,Post-secondary Non-tertiary Level,Single,0.66297,35,35,0.50407,0.82186
2010,Brandenburg,First Stage of Tertiary Education,Married,0.49484,41,41,0.33990,0.64978
2010,Brandenburg,Second Stage of Tertiary Education,Married,0.68730,182,215,0.62519,0.74942
2010,Brandenburg,Second Stage of Tertiary Education,Single,0.13915,33,215,0.09278,0.18552
2010,Mecklenburg-Western Pomerania,Upper Secondary Level,Married,0.52781,160,294,0.47065,0.58498
2010,Mecklenburg-Western Pomerania,Upper Secondary Level,Single,0.21340,92,294,0.16648,0.26031
2010,Mecklenburg-Western Pomerania,Upper Secondary Level,Divorced,0.14909,42,294,0.10830,0.18987
2010,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Married,0.74321,32,32,0.58942,0.89699
2010,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Married,0.69716,107,107,0.60969,0.78463
2010,Saxony,Lower Secondary Level,Single,0.59710,54,54,0.46505,0.72915
2010,Saxony,Upper Secondary Level,Married,0.49351,519,905,0.46092,0.52610
2010,Saxony,Upper Secondary Level,Single,0.30214,257,905,0.27220,0.33207
2010,Saxony,Upper Secondary Level,Divorced,0.12060,85,905,0.09937,0.14183
2010,Saxony,Upper Secondary Level,Widowed,0.07069,44,905,0.05399,0.08740
2010,Saxony,Post-secondary Non-tertiary Level,Married,0.45217,39,71,0.33558,0.56877
2010,Saxony,Post-secondary Non-tertiary Level,Single,0.37169,32,71,0.25848,0.48490
2010,Saxony,First Stage of Tertiary Education,Married,0.71807,99,99,0.62898,0.80715
2010,Saxony,Second Stage of Tertiary Education,Married,0.60521,276,397,0.55706,0.65335
2010,Saxony,Second Stage of Tertiary Education,Single,0.18484,80,397,0.14661,0.22308
2010,Saxony,Second Stage of Tertiary Education,Divorced,0.11092,41,397,0.07999,0.14185
2010,Saxony-Anhalt,Lower Secondary Level,Single,0.52091,34,34,0.35046,0.69135
2010,Saxony-Anhalt,Upper Secondary Level,Married,0.49441,264,454,0.44837,0.54046
2010,Saxony-Anhalt,Upper Secondary Level,Single,0.31476,148,454,0.27199,0.35753
2010,Saxony-Anhalt,Upper Secondary Level,Divorced,0.09181,42,454,0.06522,0.11841
2010,Saxony-Anhalt,First Stage of Tertiary Education,Married,0.69062,55,55,0.56733,0.81391
2010,Saxony-Anhalt,Second Stage of Tertiary Education,Married,0.64436,143,143,0.56562,0.72309
2010,Thuringa,Upper Secondary Level,Married,0.46348,313,565,0.42232,0.50463
2010,Thuringa,Upper Secondary Level,Single,0.30409,157,565,0.26613,0.34206
2010,Thuringa,Upper Secondary Level,Divorced,0.12267,55,565,0.09559,0.14974
2010,Thuringa,Upper Secondary Level,Widowed,0.09213,40,565,0.06826,0.11600
2010,Thuringa,First Stage of Tertiary Education,Married,0.61967,41,41,0.46923,0.77012
2010,Thuringa,Second Stage of Tertiary Education,Married,0.51828,143,176,0.44425,0.59232
2010,Thuringa,Second Stage of Tertiary Education,Single,0.23837,33,176,0.17524,0.30150
2011,Schleswig-Holstein,Lower Secondary Level,Married,0.46595,47,94,0.36457,0.56734
2011,Schleswig-Holstein,Lower Secondary Level,Single,0.39209,47,94,0.29286,0.49132
2011,Schleswig-Holstein,Upper Secondary Level,Married,0.51317,304,496,0.46914,0.55720
2011,Schleswig-Holstein,Upper Secondary Level,Single,0.25451,93,496,0.21614,0.29288
2011,Schleswig-Holstein,Upper Secondary Level,Divorced,0.11334,64,496,0.08542,0.14127
2011,Schleswig-Holstein,Upper Secondary Level,Widowed,0.09990,35,496,0.07348,0.12632
2011,Schleswig-Holstein,Post-secondary Non-tertiary Level,Married,0.61627,56,56,0.48775,0.74479
2011,Schleswig-Holstein,First Stage of Tertiary Education,Married,0.59603,46,46,0.45266,0.73940
2011,Schleswig-Holstein,Second Stage of Tertiary Education,Married,0.53922,116,116,0.44811,0.63032
2011,Hamburg,Upper Secondary Level,Married,0.42841,91,140,0.34615,0.51068
2011,Hamburg,Upper Secondary Level,Single,0.27374,49,140,0.19961,0.34786
2011,Hamburg,Second Stage of Tertiary Education,Married,0.48710,79,114,0.39494,0.57926
2011,Hamburg,Second Stage of Tertiary Education,Single,0.43427,35,114,0.34288,0.52566
2011,Lower Saxony,Lower Secondary Level,Married,0.44127,162,304,0.38536,0.49718
2011,Lower Saxony,Lower Secondary Level,Single,0.27487,103,304,0.22460,0.32514
2011,Lower Saxony,Lower Secondary Level,Widowed,0.21903,39,304,0.17246,0.26560
2011,Lower Saxony,Upper Secondary Level,Married,0.59167,882,1345,0.56539,0.61795
2011,Lower Saxony,Upper Secondary Level,"Married, living apart",0.01728,31,1345,0.01031,0.02424
2011,Lower Saxony,Upper Secondary Level,Single,0.22892,223,1345,0.20646,0.25138
2011,Lower Saxony,Upper Secondary Level,Divorced,0.07993,123,1345,0.06543,0.09443
2011,Lower Saxony,Upper Secondary Level,Widowed,0.08195,86,1345,0.06728,0.09661
2011,Lower Saxony,Post-secondary Non-tertiary Level,Married,0.54787,123,158,0.47002,0.62573
2011,Lower Saxony,Post-secondary Non-tertiary Level,Single,0.33767,35,158,0.26369,0.41165
2011,Lower Saxony,First Stage of Tertiary Education,Married,0.63803,108,108,0.54697,0.72908
2011,Lower Saxony,Second Stage of Tertiary Education,Married,0.55587,338,450,0.50992,0.60183
2011,Lower Saxony,Second Stage of Tertiary Education,Single,0.27282,80,450,0.23162,0.31402
2011,Lower Saxony,Second Stage of Tertiary Education,Divorced,0.08376,32,450,0.05813,0.10938
2011,Bremen,Upper Secondary Level,Married,0.44922,45,45,0.30224,0.59619
2011,North Rhine-Westphalia,Primary Level,Married,0.53211,82,82,0.42344,0.64077
2011,North Rhine-Westphalia,Lower Secondary Level,Married,0.45601,379,699,0.41906,0.49296
2011,North Rhine-Westphalia,Lower Secondary Level,Single,0.25529,175,699,0.22294,0.28764
2011,North Rhine-Westphalia,Lower Secondary Level,Divorced,0.09915,75,699,0.07698,0.12132
2011,North Rhine-Westphalia,Lower Secondary Level,Widowed,0.16193,70,699,0.13460,0.18926
2011,North Rhine-Westphalia,Upper Secondary Level,Married,0.58929,1709,2590,0.57034,0.60824
2011,North Rhine-Westphalia,Upper Secondary Level,"Married, living apart",0.01918,66,2590,0.01390,0.02447
2011,North Rhine-Westphalia,Upper Secondary Level,Single,0.19793,398,2590,0.18258,0.21328
2011,North Rhine-Westphalia,Upper Secondary Level,Divorced,0.09337,248,2590,0.08216,0.10457
2011,North Rhine-Westphalia,Upper Secondary Level,Widowed,0.10022,169,2590,0.08866,0.11179
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Married,0.51266,348,554,0.47099,0.55432
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Married, living apart",0.05024,32,554,0.03203,0.06844
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Single,0.36922,122,554,0.32900,0.40944
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Divorced,0.05365,52,554,0.03487,0.07243
2011,North Rhine-Westphalia,First Stage of Tertiary Education,Married,0.66538,240,271,0.60909,0.72166
2011,North Rhine-Westphalia,First Stage of Tertiary Education,Single,0.13175,31,271,0.09140,0.17209
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,Married,0.61060,813,1116,0.58198,0.63923
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,Single,0.25219,194,1116,0.22670,0.27768
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,Divorced,0.06724,70,1116,0.05254,0.08194
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,Widowed,0.04367,39,1116,0.03168,0.05567
2011,Hesse,Lower Secondary Level,Married,0.47201,99,149,0.39158,0.55244
2011,Hesse,Lower Secondary Level,Single,0.23696,50,149,0.16845,0.30546
2011,Hesse,Upper Secondary Level,Married,0.54806,532,824,0.51406,0.58207
2011,Hesse,Upper Secondary Level,"Married, living apart",0.03574,31,824,0.02306,0.04842
2011,Hesse,Upper Secondary Level,Single,0.22541,129,824,0.19686,0.25396
2011,Hesse,Upper Secondary Level,Divorced,0.10831,87,824,0.08708,0.12954
2011,Hesse,Upper Secondary Level,Widowed,0.08248,45,824,0.06368,0.10127
2011,Hesse,Post-secondary Non-tertiary Level,Married,0.46566,106,144,0.38390,0.54742
2011,Hesse,Post-secondary Non-tertiary Level,Single,0.36378,38,144,0.28493,0.44264
2011,Hesse,First Stage of Tertiary Education,Married,0.71880,85,85,0.62265,0.81494
2011,Hesse,Second Stage of Tertiary Education,Married,0.53798,363,511,0.49471,0.58125
2011,Hesse,Second Stage of Tertiary Education,Single,0.31773,102,511,0.27732,0.35814
2011,Hesse,Second Stage of Tertiary Education,Divorced,0.08171,46,511,0.05794,0.10549
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Married,0.40032,125,220,0.33543,0.46522
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Single,0.28149,61,220,0.22192,0.34105
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Widowed,0.23864,34,220,0.18219,0.29510
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Married,0.52765,504,781,0.49261,0.56268
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Single,0.25124,136,781,0.22080,0.28167
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Divorced,0.09833,82,781,0.07743,0.11922
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Widowed,0.10062,59,781,0.07950,0.12173
2011,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Married,0.57484,73,73,0.46065,0.68903
2011,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Married,0.61000,82,82,0.50378,0.71622
