"hlf0001_h","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Altersheim/Seniorenwohnheim","2010","(Ehe-)Paar ohne Kind(er)","2","2","","",""
"Altersheim/Seniorenwohnheim","2010","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Altersheim/Seniorenwohnheim","2010","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Altersheim/Seniorenwohnheim","2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2010","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2010","Alleinerziehende","2","","","",""
"Altersheim/Seniorenwohnheim","2010","Alleinerziehende","3","","","",""
"Altersheim/Seniorenwohnheim","2010","Alleinerziehende","4","","","",""
"Altersheim/Seniorenwohnheim","2010","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2010","Paar mit Kind(ern)","2","","","",""
"Altersheim/Seniorenwohnheim","2010","Paar mit Kind(ern)","3","","","",""
"Altersheim/Seniorenwohnheim","2010","Paar mit Kind(ern)","4","","","",""
"Altersheim/Seniorenwohnheim","2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2010","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2010","Sonstige","2","","","",""
"Altersheim/Seniorenwohnheim","2010","Sonstige","3","","","",""
"Altersheim/Seniorenwohnheim","2010","Sonstige","4","","","",""
"Altersheim/Seniorenwohnheim","2010","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2011","1-Pers.- Haushalt","2","469","0.698836948225246","0.66375738477212","0.733916511678371"
"Hauptmieter","2011","1-Pers.- Haushalt","3","438","0.648570746072178","0.611953208693218","0.685188283451139"
"Hauptmieter","2011","1-Pers.- Haushalt","4","506","0.603442911122557","0.570183195398127","0.636702626846986"
"Hauptmieter","2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2011","(Ehe-)Paar ohne Kind(er)","2","584","0.470036141211071","0.44186767564816","0.498204606773981"
"Hauptmieter","2011","(Ehe-)Paar ohne Kind(er)","3","790","0.47293118006571","0.449239753403522","0.496622606727897"
"Hauptmieter","2011","(Ehe-)Paar ohne Kind(er)","4","888","0.390757535634296","0.370190627401631","0.411324443866962"
"Hauptmieter","2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2011","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2011","Alleinerziehende","2","1354","","",""
"Hauptmieter","2011","Alleinerziehende","3","607","0.627968236849622","0.597102156065335","0.65883431763391"
"Hauptmieter","2011","Alleinerziehende","4","398","0.554064714967007","0.517189331498026","0.590940098435989"
"Hauptmieter","2011","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2011","Paar mit Kind(ern)","2","2790","","",""
"Hauptmieter","2011","Paar mit Kind(ern)","3","1992","","",""
"Hauptmieter","2011","Paar mit Kind(ern)","4","1614","","",""
"Hauptmieter","2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2011","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2011","Sonstige","2","87","0.471818642940475","0.399883467119493","0.543753818761458"
"Hauptmieter","2011","Sonstige","3","54","0.286701321579125","0.214332247082646","0.359070396075605"
"Hauptmieter","2011","Sonstige","4","12","","",""
"Hauptmieter","2011","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2011","1-Pers.- Haushalt","2","20","","",""
"Untermieter","2011","1-Pers.- Haushalt","3","21","","",""
"Untermieter","2011","1-Pers.- Haushalt","4","21","","",""
"Untermieter","2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2011","(Ehe-)Paar ohne Kind(er)","2","8","0.00409718850810544","0.00049201733922469","0.0077023596769862"
"Untermieter","2011","(Ehe-)Paar ohne Kind(er)","3","24","","",""
"Untermieter","2011","(Ehe-)Paar ohne Kind(er)","4","32","0.0151186667868362","0.00997504594991712","0.0202622876237552"
"Untermieter","2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2011","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2011","Alleinerziehende","2","11","","",""
"Untermieter","2011","Alleinerziehende","3","5","0.0025466361945494","-0.000671855501122874","0.00576512789022167"
"Untermieter","2011","Alleinerziehende","4","3","","",""
"Untermieter","2011","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2011","Paar mit Kind(ern)","2","47","0.00846573075747657","0.00606526603124893","0.0108661954837042"
"Untermieter","2011","Paar mit Kind(ern)","3","35","0.0036837995304297","0.00205186507187099","0.0053157339889884"
"Untermieter","2011","Paar mit Kind(ern)","4","38","0.00726647870218443","0.00501816492726415","0.00951479247710471"
"Untermieter","2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2011","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2011","Sonstige","2","4","0.0310125189230916","0.00603266864301175","0.0559923692031714"
"Untermieter","2011","Sonstige","3","7","0.0191561342913115","-0.00277981018217818","0.0410920787648012"
"Untermieter","2011","Sonstige","4","6","0.0575124535685374","0.0163677163146752","0.0986571908223996"
"Untermieter","2011","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2011","1-Pers.- Haushalt","2","168","","",""
"Eigentuemer","2011","1-Pers.- Haushalt","3","194","","",""
"Eigentuemer","2011","1-Pers.- Haushalt","4","304","0.361178734572926","0.328520075620527","0.393837393525326"
"Eigentuemer","2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2011","(Ehe-)Paar ohne Kind(er)","2","612","0.524653270101525","0.496468409937471","0.552838130265578"
"Eigentuemer","2011","(Ehe-)Paar ohne Kind(er)","3","892","0.513545502683016","0.489827989307812","0.53726301605822"
"Eigentuemer","2011","(Ehe-)Paar ohne Kind(er)","4","1242","","",""
"Eigentuemer","2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2011","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2011","Alleinerziehende","2","260","","",""
"Eigentuemer","2011","Alleinerziehende","3","330","0.369485126955828","0.338662561184254","0.400307692727402"
"Eigentuemer","2011","Alleinerziehende","4","297","","",""
"Eigentuemer","2011","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2011","Paar mit Kind(ern)","2","2759","","",""
"Eigentuemer","2011","Paar mit Kind(ern)","3","3267","0.650967544076364","0.63812743547109","0.663807652681638"
"Eigentuemer","2011","Paar mit Kind(ern)","4","3830","0.72038859309455","0.708507964169994","0.732269222019106"
"Eigentuemer","2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2011","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2011","Sonstige","2","94","0.497168838136433","0.42512028416078","0.569217392112087"
"Eigentuemer","2011","Sonstige","3","89","0.694142544129563","0.620405397321402","0.767879690937724"
"Eigentuemer","2011","Sonstige","4","105","","",""
"Eigentuemer","2011","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2011","1-Pers.- Haushalt","2","","","",""
"Altersheim/Seniorenwohnheim","2011","1-Pers.- Haushalt","3","","","",""
"Altersheim/Seniorenwohnheim","2011","1-Pers.- Haushalt","4","","","",""
"Altersheim/Seniorenwohnheim","2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2011","(Ehe-)Paar ohne Kind(er)","2","2","","",""
"Altersheim/Seniorenwohnheim","2011","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Altersheim/Seniorenwohnheim","2011","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Altersheim/Seniorenwohnheim","2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2011","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2011","Alleinerziehende","2","","","",""
"Altersheim/Seniorenwohnheim","2011","Alleinerziehende","3","","","",""
"Altersheim/Seniorenwohnheim","2011","Alleinerziehende","4","","","",""
"Altersheim/Seniorenwohnheim","2011","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2011","Paar mit Kind(ern)","2","","","",""
"Altersheim/Seniorenwohnheim","2011","Paar mit Kind(ern)","3","","","",""
"Altersheim/Seniorenwohnheim","2011","Paar mit Kind(ern)","4","","","",""
"Altersheim/Seniorenwohnheim","2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2011","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2011","Sonstige","2","","","",""
"Altersheim/Seniorenwohnheim","2011","Sonstige","3","","","",""
"Altersheim/Seniorenwohnheim","2011","Sonstige","4","","","",""
"Altersheim/Seniorenwohnheim","2011","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2012","1-Pers.- Haushalt","2","458","0.719912713699511","0.684708495680757","0.755116931718265"
"Hauptmieter","2012","1-Pers.- Haushalt","3","456","0.640253682454265","0.604234809060175","0.676272555848356"
"Hauptmieter","2012","1-Pers.- Haushalt","4","574","0.623144783344837","0.59152007202739","0.654769494662284"
"Hauptmieter","2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2012","(Ehe-)Paar ohne Kind(er)","2","512","0.439054498256665","0.41017024700292","0.467938749510409"
"Hauptmieter","2012","(Ehe-)Paar ohne Kind(er)","3","796","0.442267734272382","0.41898505851574","0.465550410029023"
"Hauptmieter","2012","(Ehe-)Paar ohne Kind(er)","4","946","0.41584769059682","0.395473510838539","0.4362218703551"
"Hauptmieter","2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2012","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2012","Alleinerziehende","2","1437","","",""
"Hauptmieter","2012","Alleinerziehende","3","610","0.663013804606103","0.631748103360388","0.694279505851819"
"Hauptmieter","2012","Alleinerziehende","4","416","0.590653054761272","0.555032182121761","0.626273927400782"
"Hauptmieter","2012","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2012","Paar mit Kind(ern)","2","2550","","",""
"Hauptmieter","2012","Paar mit Kind(ern)","3","2114","","",""
"Hauptmieter","2012","Paar mit Kind(ern)","4","1520","","",""
"Hauptmieter","2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2012","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2012","Sonstige","2","59","0.272527003670429","0.202655675134215","0.342398332206642"
"Hauptmieter","2012","Sonstige","3","62","0.517277190778784","0.439112819440221","0.595441562117347"
"Hauptmieter","2012","Sonstige","4","34","0.234197143190938","0.164541997256055","0.303852289125821"
"Hauptmieter","2012","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2012","1-Pers.- Haushalt","2","27","","",""
"Untermieter","2012","1-Pers.- Haushalt","3","20","","",""
"Untermieter","2012","1-Pers.- Haushalt","4","23","","",""
"Untermieter","2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2012","(Ehe-)Paar ohne Kind(er)","2","28","","",""
"Untermieter","2012","(Ehe-)Paar ohne Kind(er)","3","20","","",""
"Untermieter","2012","(Ehe-)Paar ohne Kind(er)","4","28","","",""
"Untermieter","2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2012","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2012","Alleinerziehende","2","8","0.00331848894688858","0.000591065645345201","0.00604591224843197"
"Untermieter","2012","Alleinerziehende","3","2","","",""
"Untermieter","2012","Alleinerziehende","4","6","0.0255383296983109","0.0141103048566805","0.0369663545399412"
"Untermieter","2012","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2012","Paar mit Kind(ern)","2","14","","",""
"Untermieter","2012","Paar mit Kind(ern)","3","25","","",""
"Untermieter","2012","Paar mit Kind(ern)","4","29","","",""
"Untermieter","2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2012","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2012","Sonstige","2","3","","",""
"Untermieter","2012","Sonstige","3","7","0.012007076451054","-0.00502995086575625","0.0290441037678642"
"Untermieter","2012","Sonstige","4","5","0.0486255042309779","0.0132492594617283","0.0840017490002276"
"Untermieter","2012","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2012","1-Pers.- Haushalt","2","139","","",""
"Eigentuemer","2012","1-Pers.- Haushalt","3","206","","",""
"Eigentuemer","2012","1-Pers.- Haushalt","4","305","0.344678649906118","0.31366312236229","0.375694177449946"
"Eigentuemer","2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2012","(Ehe-)Paar ohne Kind(er)","2","594","0.531901227266293","0.502859274739138","0.560943179793449"
"Eigentuemer","2012","(Ehe-)Paar ohne Kind(er)","3","932","0.540561381007662","0.517199186603359","0.563923575411965"
"Eigentuemer","2012","(Ehe-)Paar ohne Kind(er)","4","1274","","",""
"Eigentuemer","2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2012","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2012","Alleinerziehende","2","263","","",""
"Eigentuemer","2012","Alleinerziehende","3","266","","",""
"Eigentuemer","2012","Alleinerziehende","4","310","0.383808615540418","0.348579014823276","0.41903821625756"
"Eigentuemer","2012","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2012","Paar mit Kind(ern)","2","2384","","",""
"Eigentuemer","2012","Paar mit Kind(ern)","3","3238","0.635730973776358","0.622868459171793","0.648593488380923"
"Eigentuemer","2012","Paar mit Kind(ern)","4","3748","0.716540140570055","0.704403481550997","0.728676799589113"
"Eigentuemer","2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2012","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2012","Sonstige","2","94","0.715380368018498","0.644571650736319","0.786189085300678"
"Eigentuemer","2012","Sonstige","3","88","0.470715732770162","0.392638913182564","0.548792552357759"
"Eigentuemer","2012","Sonstige","4","103","","",""
"Eigentuemer","2012","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2012","1-Pers.- Haushalt","2","1","","",""
"Altersheim/Seniorenwohnheim","2012","1-Pers.- Haushalt","3","","","",""
"Altersheim/Seniorenwohnheim","2012","1-Pers.- Haushalt","4","","","",""
"Altersheim/Seniorenwohnheim","2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2012","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Altersheim/Seniorenwohnheim","2012","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Altersheim/Seniorenwohnheim","2012","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Altersheim/Seniorenwohnheim","2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2012","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2012","Alleinerziehende","2","","","",""
"Altersheim/Seniorenwohnheim","2012","Alleinerziehende","3","","","",""
"Altersheim/Seniorenwohnheim","2012","Alleinerziehende","4","","","",""
"Altersheim/Seniorenwohnheim","2012","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2012","Paar mit Kind(ern)","2","","","",""
