"plh0112","year","bildungsniveau","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"2 Wichtig","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"2 Wichtig","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"2 Wichtig","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"2 Wichtig","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"2 Wichtig","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2007","Hauptschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2007","Realschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","Realschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","Realschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2007","Hauptschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2007","Realschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","Realschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","Realschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2008","(noch) kein Abschluss","kein Migrationshintergrund","52","0.10008277904497","0.0692099990644076","0.130955559025533"
"1 Sehr wichtig","2008","(noch) kein Abschluss","direkter Migrationshintergrund","2","","",""
"1 Sehr wichtig","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","12","","",""
"1 Sehr wichtig","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2008","Hauptschule","kein Migrationshintergrund","260","0.0492322126036955","0.0435793095143028","0.0548851156930883"
"1 Sehr wichtig","2008","Hauptschule","direkter Migrationshintergrund","51","0.0632083160648919","0.0473720397399322","0.0790445923898517"
"1 Sehr wichtig","2008","Hauptschule","indirekter Migrationshintergrund","22","","",""
"1 Sehr wichtig","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2008","Realschule","kein Migrationshintergrund","332","0.0756375317046174","0.068118785913059","0.0831562774961757"
"1 Sehr wichtig","2008","Realschule","direkter Migrationshintergrund","10","","",""
"1 Sehr wichtig","2008","Realschule","indirekter Migrationshintergrund","23","","",""
"1 Sehr wichtig","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2008","(Fach-)Abitur","kein Migrationshintergrund","198","0.115469278345999","0.100286264094226","0.130652292597773"
"1 Sehr wichtig","2008","(Fach-)Abitur","direkter Migrationshintergrund","35","0.0992765406490549","0.0674911401979751","0.131061941100135"
"1 Sehr wichtig","2008","(Fach-)Abitur","indirekter Migrationshintergrund","21","","",""
"1 Sehr wichtig","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2008","AkademikerIn","kein Migrationshintergrund","408","0.12528546677998","0.114741987295843","0.135828946264117"
"1 Sehr wichtig","2008","AkademikerIn","direkter Migrationshintergrund","43","0.103387891928932","0.0694953311223543","0.13728045273551"
"1 Sehr wichtig","2008","AkademikerIn","indirekter Migrationshintergrund","14","","",""
"1 Sehr wichtig","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2008","(noch) kein Abschluss","kein Migrationshintergrund","155","0.445326940500626","0.394199647466482","0.496454233534771"
"2 Wichtig","2008","(noch) kein Abschluss","direkter Migrationshintergrund","34","0.329830350038931","0.245358443538085","0.414302256539778"
"2 Wichtig","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","22","","",""
"2 Wichtig","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2008","Hauptschule","kein Migrationshintergrund","1552","0.26384716773611","0.252332011218407","0.275362324253812"
"2 Wichtig","2008","Hauptschule","direkter Migrationshintergrund","224","0.255726359589822","0.227334194301408","0.284118524878236"
"2 Wichtig","2008","Hauptschule","indirekter Migrationshintergrund","75","0.349815383175815","0.288314705975456","0.411316060376173"
"2 Wichtig","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2008","Realschule","kein Migrationshintergrund","1544","0.32092494941482","0.3076505095676","0.334199389262039"
"2 Wichtig","2008","Realschule","direkter Migrationshintergrund","69","0.375908805923019","0.301779242210289","0.450038369635749"
"2 Wichtig","2008","Realschule","indirekter Migrationshintergrund","82","0.366354985022676","0.297298995668496","0.435410974376856"
"2 Wichtig","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2008","(Fach-)Abitur","kein Migrationshintergrund","663","0.37487708836779","0.351878802360628","0.397875374374952"
"2 Wichtig","2008","(Fach-)Abitur","direkter Migrationshintergrund","131","0.422512261993731","0.370007381445642","0.475017142541819"
"2 Wichtig","2008","(Fach-)Abitur","indirekter Migrationshintergrund","58","0.571300839739425","0.484544377876295","0.658057301602554"
"2 Wichtig","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2008","AkademikerIn","kein Migrationshintergrund","1574","0.389962905122482","0.374428658021927","0.405497152223037"
"2 Wichtig","2008","AkademikerIn","direkter Migrationshintergrund","127","0.429008685756106","0.373913324176944","0.484104047335268"
"2 Wichtig","2008","AkademikerIn","indirekter Migrationshintergrund","47","0.459158406989584","0.353219633626347","0.565097180352822"
"2 Wichtig","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2008","(noch) kein Abschluss","kein Migrationshintergrund","115","0.323319226868041","0.275201792486394","0.371436661249689"
"3 Weniger wichtig","2008","(noch) kein Abschluss","direkter Migrationshintergrund","38","0.266411311457355","0.186982648206051","0.34583997470866"
"3 Weniger wichtig","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","21","","",""
"3 Weniger wichtig","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2008","Hauptschule","kein Migrationshintergrund","2563","0.453603193632359","0.440595456215466","0.466610931049251"
"3 Weniger wichtig","2008","Hauptschule","direkter Migrationshintergrund","405","0.436298842766514","0.404024237360624","0.468573448172403"
"3 Weniger wichtig","2008","Hauptschule","indirekter Migrationshintergrund","102","0.448270542767109","0.384138468400293","0.512402617133926"
"3 Weniger wichtig","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2008","Realschule","kein Migrationshintergrund","2323","0.482307714566771","0.468099041329687","0.496516387803855"
"3 Weniger wichtig","2008","Realschule","direkter Migrationshintergrund","69","0.410670648763668","0.335378093764427","0.48596320376291"
"3 Weniger wichtig","2008","Realschule","indirekter Migrationshintergrund","70","0.451879893300522","0.380549164171484","0.523210622429559"
"3 Weniger wichtig","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2008","(Fach-)Abitur","kein Migrationshintergrund","708","0.419123978878111","0.395682700532322","0.442565257223901"
"3 Weniger wichtig","2008","(Fach-)Abitur","direkter Migrationshintergrund","132","0.37710711224717","0.325590454417065","0.428623770077275"
"3 Weniger wichtig","2008","(Fach-)Abitur","indirekter Migrationshintergrund","42","0.261704061803427","0.184646802982257","0.338761320624598"
"3 Weniger wichtig","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2008","AkademikerIn","kein Migrationshintergrund","1581","0.409163363967604","0.393503697166019","0.42482303076919"
"3 Weniger wichtig","2008","AkademikerIn","direkter Migrationshintergrund","118","0.388932149129226","0.334663515942259","0.443200782316194"
"3 Weniger wichtig","2008","AkademikerIn","indirekter Migrationshintergrund","21","","",""
"3 Weniger wichtig","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2008","(noch) kein Abschluss","kein Migrationshintergrund","41","0.131271053586362","0.0965317258177359","0.166010381354988"
"4 Ganz unwichtig","2008","(noch) kein Abschluss","direkter Migrationshintergrund","45","0.396263517226967","0.308383453032659","0.484143581421275"
"4 Ganz unwichtig","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","5","","",""
"4 Ganz unwichtig","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2008","Hauptschule","kein Migrationshintergrund","1252","0.233317426027836","0.222266694759419","0.244368157296253"
"4 Ganz unwichtig","2008","Hauptschule","direkter Migrationshintergrund","227","0.244766481578773","0.216785622243183","0.272747340914363"
"4 Ganz unwichtig","2008","Hauptschule","indirekter Migrationshintergrund","32","0.129205510577024","0.0859500983328902","0.172460922821157"
"4 Ganz unwichtig","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2008","Realschule","kein Migrationshintergrund","552","0.121129804313792","0.111852037516072","0.130407571111512"
"4 Ganz unwichtig","2008","Realschule","direkter Migrationshintergrund","16","","",""
"4 Ganz unwichtig","2008","Realschule","indirekter Migrationshintergrund","12","","",""
"4 Ganz unwichtig","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2008","(Fach-)Abitur","kein Migrationshintergrund","133","0.0905296544080993","0.0768977034241087","0.10416160539209"
"4 Ganz unwichtig","2008","(Fach-)Abitur","direkter Migrationshintergrund","42","0.101104085110045","0.0690600139369898","0.133148156283099"
"4 Ganz unwichtig","2008","(Fach-)Abitur","indirekter Migrationshintergrund","4","","",""
"4 Ganz unwichtig","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2008","AkademikerIn","kein Migrationshintergrund","224","0.0755882641299336","0.0671692672289446","0.0840072610309226"
"4 Ganz unwichtig","2008","AkademikerIn","direkter Migrationshintergrund","22","","",""
"4 Ganz unwichtig","2008","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"4 Ganz unwichtig","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2009","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2009","Hauptschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","Hauptschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","Hauptschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2009","Realschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","Realschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","Realschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2009","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2009","AkademikerIn","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","AkademikerIn","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","AkademikerIn","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2009","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"2 Wichtig","2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"2 Wichtig","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2009","Hauptschule","kein Migrationshintergrund","","","",""
"2 Wichtig","2009","Hauptschule","direkter Migrationshintergrund","","","",""
