year,bula_h,hhtyp,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Mecklenburg-Western Pomerania,Couple with children,Yes,0.73057,88,88,0.63735,0.82380
2010,Saxony,Single-person household,Yes,0.58379,119,192,0.51389,0.65370
2010,Saxony,Single-person household,No,0.41621,73,192,0.34630,0.48611
2010,Saxony,Couple without children,Yes,0.68927,176,257,0.63257,0.74596
2010,Saxony,Couple without children,No,0.31073,81,257,0.25404,0.36743
2010,Saxony,Single parent,Yes,0.67978,51,91,0.58339,0.77617
2010,Saxony,Single parent,No,0.32022,40,91,0.22383,0.41661
2010,Saxony,Couple with children,Yes,0.62401,247,386,0.57562,0.67239
2010,Saxony,Couple with children,No,0.37599,139,386,0.32761,0.42438
2010,Saxony-Anhalt,Single-person household,Yes,0.58253,63,118,0.49318,0.67189
2010,Saxony-Anhalt,Single-person household,No,0.41747,55,118,0.32811,0.50682
2010,Saxony-Anhalt,Couple without children,Yes,0.64482,96,150,0.56797,0.72166
2010,Saxony-Anhalt,Couple without children,No,0.35518,54,150,0.27834,0.43203
2010,Saxony-Anhalt,Single parent,Yes,0.57445,44,75,0.46179,0.68710
2010,Saxony-Anhalt,Single parent,No,0.42555,31,75,0.31290,0.53821
2010,Saxony-Anhalt,Couple with children,Yes,0.61635,115,184,0.54589,0.68680
2010,Saxony-Anhalt,Couple with children,No,0.38365,69,184,0.31320,0.45411
2010,Thuringa,Single-person household,Yes,0.44217,56,116,0.35140,0.53294
2010,Thuringa,Single-person household,No,0.55783,60,116,0.46706,0.64860
2010,Thuringa,Couple without children,Yes,0.72306,108,152,0.65168,0.79443
2010,Thuringa,Couple without children,No,0.27694,44,152,0.20557,0.34832
2010,Thuringa,Single parent,Yes,0.65677,40,40,0.50776,0.80578
2010,Thuringa,Couple with children,Yes,0.72007,140,194,0.65673,0.78341
2010,Thuringa,Couple with children,No,0.27993,54,194,0.21659,0.34327
2011,Schleswig-Holstein,Single-person household,Yes,0.68635,80,121,0.60334,0.76937
2011,Schleswig-Holstein,Single-person household,No,0.31365,41,121,0.23063,0.39666
2011,Schleswig-Holstein,Couple without children,Yes,0.93415,149,149,0.89419,0.97411
2011,Schleswig-Holstein,Single parent,Yes,0.73192,77,77,0.63233,0.83151
2011,Schleswig-Holstein,Couple with children,Yes,0.90480,194,194,0.86339,0.94620
2011,Hamburg,Single-person household,Yes,0.80975,60,60,0.70960,0.90991
2011,Hamburg,Couple without children,Yes,0.95204,63,63,0.89885,1.00523
2011,Hamburg,Single parent,Yes,0.94232,36,36,0.86508,1.01956
2011,Hamburg,Couple with children,Yes,0.94143,81,81,0.88997,0.99289
2011,Lower Saxony,Single-person household,Yes,0.78177,221,276,0.73295,0.83059
2011,Lower Saxony,Single-person household,No,0.21823,55,276,0.16941,0.26705
2011,Lower Saxony,Couple without children,Yes,0.90764,388,428,0.88018,0.93510
2011,Lower Saxony,Couple without children,No,0.09236,40,428,0.06490,0.11982
2011,Lower Saxony,Single parent,Yes,0.81183,167,213,0.75922,0.86445
2011,Lower Saxony,Single parent,No,0.18817,46,213,0.13555,0.24078
2011,Lower Saxony,Couple with children,Yes,0.92218,523,577,0.90030,0.94406
2011,Lower Saxony,Couple with children,No,0.07782,54,577,0.05594,0.09970
2011,Bremen,Couple with children,Yes,0.94594,35,35,0.86993,1.02195
2011,North Rhine-Westphalia,Single-person household,Yes,0.76674,477,638,0.73389,0.79958
2011,North Rhine-Westphalia,Single-person household,No,0.23326,161,638,0.20042,0.26611
2011,North Rhine-Westphalia,Couple without children,Yes,0.86874,738,847,0.84599,0.89150
2011,North Rhine-Westphalia,Couple without children,No,0.13126,109,847,0.10850,0.15401
2011,North Rhine-Westphalia,Single parent,Yes,0.82496,371,456,0.79005,0.85988
2011,North Rhine-Westphalia,Single parent,No,0.17504,85,456,0.14012,0.20995
2011,North Rhine-Westphalia,Couple with children,Yes,0.90678,1159,1304,0.89099,0.92257
2011,North Rhine-Westphalia,Couple with children,No,0.09322,145,1304,0.07743,0.10901
2011,Hesse,Single-person household,Yes,0.74562,175,234,0.68970,0.80154
2011,Hesse,Single-person household,No,0.25438,59,234,0.19846,0.31030
2011,Hesse,Couple without children,Yes,0.86000,240,283,0.81950,0.90050
2011,Hesse,Couple without children,No,0.14000,43,283,0.09950,0.18050
2011,Hesse,Single parent,Yes,0.76320,130,130,0.68984,0.83656
2011,Hesse,Couple with children,Yes,0.91342,418,472,0.88802,0.93881
2011,Hesse,Couple with children,No,0.08658,54,472,0.06119,0.11198
2011,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.75024,171,225,0.69355,0.80693
2011,"Rhineland-Palatinate, Saarland",Single-person household,No,0.24976,54,225,0.19307,0.30645
2011,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.93568,216,216,0.90289,0.96847
2011,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.67179,84,116,0.58596,0.75761
2011,"Rhineland-Palatinate, Saarland",Single parent,No,0.32821,32,116,0.24239,0.41404
2011,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.86750,306,354,0.83213,0.90287
2011,"Rhineland-Palatinate, Saarland",Couple with children,No,0.13250,48,354,0.09713,0.16787
2011,Baden-Wuerttemberg,Single-person household,Yes,0.78404,312,398,0.74356,0.82452
2011,Baden-Wuerttemberg,Single-person household,No,0.21596,86,398,0.17548,0.25644
2011,Baden-Wuerttemberg,Couple without children,Yes,0.89968,436,486,0.87294,0.92641
2011,Baden-Wuerttemberg,Couple without children,No,0.10032,50,486,0.07359,0.12706
2011,Baden-Wuerttemberg,Single parent,Yes,0.81960,204,251,0.77194,0.86727
2011,Baden-Wuerttemberg,Single parent,No,0.18040,47,251,0.13273,0.22806
2011,Baden-Wuerttemberg,Couple with children,Yes,0.90517,753,836,0.88530,0.92504
2011,Baden-Wuerttemberg,Couple with children,No,0.09483,83,836,0.07496,0.11470
2011,Bavaria,Single-person household,Yes,0.74660,394,515,0.70899,0.78420
2011,Bavaria,Single-person household,No,0.25340,121,515,0.21580,0.29101
2011,Bavaria,Couple without children,Yes,0.87283,583,655,0.84730,0.89837
2011,Bavaria,Couple without children,No,0.12717,72,655,0.10163,0.15270
2011,Bavaria,Single parent,Yes,0.84455,291,351,0.80659,0.88251
2011,Bavaria,Single parent,No,0.15545,60,351,0.11749,0.19341
2011,Bavaria,Couple with children,Yes,0.92594,940,1017,0.90984,0.94204
2011,Bavaria,Couple with children,No,0.07406,77,1017,0.05796,0.09016
2011,Berlin,Single-person household,Yes,0.69310,153,213,0.63102,0.75519
2011,Berlin,Single-person household,No,0.30690,60,213,0.24481,0.36898
2011,Berlin,Couple without children,Yes,0.85203,145,145,0.79403,0.91002
2011,Berlin,Single parent,Yes,0.80096,96,96,0.72067,0.88125
2011,Berlin,Couple with children,Yes,0.89933,149,149,0.85086,0.94781
2011,Brandenburg,Single-person household,Yes,0.61318,98,157,0.53675,0.68960
2011,Brandenburg,Single-person household,No,0.38682,59,157,0.31040,0.46325
2011,Brandenburg,Couple without children,Yes,0.72633,152,206,0.66530,0.78737
2011,Brandenburg,Couple without children,No,0.27367,54,206,0.21263,0.33470
2011,Brandenburg,Single parent,Yes,0.66035,73,106,0.56976,0.75093
2011,Brandenburg,Single parent,No,0.33965,33,106,0.24907,0.43024
2011,Brandenburg,Couple with children,Yes,0.72034,140,201,0.65814,0.78255
2011,Brandenburg,Couple with children,No,0.27966,61,201,0.21745,0.34186
2011,Mecklenburg-Western Pomerania,Single-person household,Yes,0.57456,60,99,0.47667,0.67245
2011,Mecklenburg-Western Pomerania,Single-person household,No,0.42544,39,99,0.32755,0.52333
2011,Mecklenburg-Western Pomerania,Couple without children,Yes,0.74723,95,95,0.65937,0.83509
2011,Mecklenburg-Western Pomerania,Single parent,Yes,0.62720,54,54,0.49702,0.75738
2011,Mecklenburg-Western Pomerania,Couple with children,Yes,0.81547,83,83,0.73151,0.89944
2011,Saxony,Single-person household,Yes,0.57261,138,235,0.50922,0.63599
2011,Saxony,Single-person household,No,0.42739,97,235,0.36401,0.49078
2011,Saxony,Couple without children,Yes,0.67237,209,306,0.61970,0.72505
2011,Saxony,Couple without children,No,0.32763,97,306,0.27495,0.38030
2011,Saxony,Single parent,Yes,0.60629,77,127,0.52098,0.69160
2011,Saxony,Single parent,No,0.39371,50,127,0.30840,0.47902
2011,Saxony,Couple with children,Yes,0.66792,246,377,0.62031,0.71552
2011,Saxony,Couple with children,No,0.33208,131,377,0.28448,0.37969
2011,Saxony-Anhalt,Single-person household,Yes,0.53265,76,154,0.45359,0.61171
2011,Saxony-Anhalt,Single-person household,No,0.46735,78,154,0.38829,0.54641
2011,Saxony-Anhalt,Couple without children,Yes,0.69033,124,185,0.62352,0.75714
2011,Saxony-Anhalt,Couple without children,No,0.30967,61,185,0.24286,0.37648
2011,Saxony-Anhalt,Single parent,Yes,0.60104,54,90,0.49930,0.70277
2011,Saxony-Anhalt,Single parent,No,0.39896,36,90,0.29723,0.50070
2011,Saxony-Anhalt,Couple with children,Yes,0.64955,138,215,0.58562,0.71347
2011,Saxony-Anhalt,Couple with children,No,0.35045,77,215,0.28653,0.41438
2011,Thuringa,Single-person household,Yes,0.45765,71,164,0.38117,0.53414
2011,Thuringa,Single-person household,No,0.54235,93,164,0.46586,0.61883
2011,Thuringa,Couple without children,Yes,0.69780,135,193,0.63285,0.76276
2011,Thuringa,Couple without children,No,0.30220,58,193,0.23724,0.36715
2011,Thuringa,Single parent,Yes,0.72206,50,50,0.59662,0.84749
2011,Thuringa,Couple with children,Yes,0.72363,146,205,0.66227,0.78500
2011,Thuringa,Couple with children,No,0.27637,59,205,0.21500,0.33773
2012,Schleswig-Holstein,Single-person household,Yes,0.72077,92,138,0.64565,0.79589
2012,Schleswig-Holstein,Single-person household,No,0.27923,46,138,0.20411,0.35435
2012,Schleswig-Holstein,Couple without children,Yes,0.95196,152,152,0.91785,0.98607
2012,Schleswig-Holstein,Single parent,Yes,0.82171,74,74,0.73391,0.90951
2012,Schleswig-Holstein,Couple with children,Yes,0.87993,186,186,0.83310,0.92677
2012,Hamburg,Single-person household,Yes,0.79486,63,63,0.69434,0.89537
2012,Hamburg,Couple without children,Yes,0.94171,65,65,0.88430,0.99911
2012,Hamburg,Single parent,Yes,0.90982,38,38,0.81752,1.00211
2012,Hamburg,Couple with children,Yes,0.91068,77,77,0.84655,0.97480
2012,Lower Saxony,Single-person household,Yes,0.80638,232,292,0.76098,0.85178
2012,Lower Saxony,Single-person household,No,0.19362,60,292,0.14822,0.23902
2012,Lower Saxony,Couple without children,Yes,0.90223,378,422,0.87386,0.93060
2012,Lower Saxony,Couple without children,No,0.09777,44,422,0.06940,0.12614
2012,Lower Saxony,Single parent,Yes,0.78011,155,193,0.72153,0.83870
2012,Lower Saxony,Single parent,No,0.21989,38,193,0.16130,0.27847
2012,Lower Saxony,Couple with children,Yes,0.93835,501,548,0.91820,0.95851
2012,Lower Saxony,Couple with children,No,0.06165,47,548,0.04149,0.08180
2012,North Rhine-Westphalia,Single-person household,Yes,0.75170,482,656,0.71862,0.78479
2012,North Rhine-Westphalia,Single-person household,No,0.24830,174,656,0.21521,0.28138
2012,North Rhine-Westphalia,Couple without children,Yes,0.87364,754,854,0.85134,0.89594
2012,North Rhine-Westphalia,Couple without children,No,0.12636,100,854,0.10406,0.14866
2012,North Rhine-Westphalia,Single parent,Yes,0.78295,343,437,0.74426,0.82165
2012,North Rhine-Westphalia,Single parent,No,0.21705,94,437,0.17835,0.25574
2012,North Rhine-Westphalia,Couple with children,Yes,0.91892,1095,1218,0.90359,0.93426
2012,North Rhine-Westphalia,Couple with children,No,0.08108,123,1218,0.06574,0.09641
2012,Hesse,Single-person household,Yes,0.73259,179,240,0.67647,0.78870
2012,Hesse,Single-person household,No,0.26741,61,240,0.21130,0.32353
2012,Hesse,Couple without children,Yes,0.86745,260,299,0.82895,0.90595
2012,Hesse,Couple without children,No,0.13255,39,299,0.09405,0.17105
2012,Hesse,Single parent,Yes,0.73147,122,155,0.66147,0.80147
2012,Hesse,Single parent,No,0.26853,33,155,0.19853,0.33853
2012,Hesse,Couple with children,Yes,0.91167,381,431,0.88484,0.93849
2012,Hesse,Couple with children,No,0.08833,50,431,0.06151,0.11516
2012,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.73374,168,232,0.67674,0.79074
2012,"Rhineland-Palatinate, Saarland",Single-person household,No,0.26626,64,232,0.20926,0.32326
2012,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.88900,216,216,0.84701,0.93099
2012,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.70756,74,112,0.62294,0.79219
2012,"Rhineland-Palatinate, Saarland",Single parent,No,0.29244,38,112,0.20781,0.37706
2012,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.85947,282,328,0.82180,0.89714
2012,"Rhineland-Palatinate, Saarland",Couple with children,No,0.14053,46,328,0.10286,0.17820
2012,Baden-Wuerttemberg,Single-person household,Yes,0.78498,305,392,0.74426,0.82570
2012,Baden-Wuerttemberg,Single-person household,No,0.21502,87,392,0.17430,0.25574
2012,Baden-Wuerttemberg,Couple without children,Yes,0.90138,450,492,0.87500,0.92775
2012,Baden-Wuerttemberg,Couple without children,No,0.09862,42,492,0.07225,0.12500
2012,Baden-Wuerttemberg,Single parent,Yes,0.76213,185,230,0.70699,0.81728
2012,Baden-Wuerttemberg,Single parent,No,0.23787,45,230,0.18272,0.29301
2012,Baden-Wuerttemberg,Couple with children,Yes,0.91798,700,770,0.89858,0.93737
2012,Baden-Wuerttemberg,Couple with children,No,0.08202,70,770,0.06263,0.10142
2012,Bavaria,Single-person household,Yes,0.74723,415,541,0.71058,0.78389
2012,Bavaria,Single-person household,No,0.25277,126,541,0.21611,0.28942
2012,Bavaria,Couple without children,Yes,0.91181,590,652,0.89003,0.93360
2012,Bavaria,Couple without children,No,0.08819,62,652,0.06640,0.10997
2012,Bavaria,Single parent,Yes,0.80739,265,328,0.76465,0.85013
2012,Bavaria,Single parent,No,0.19261,63,328,0.14987,0.23535
2012,Bavaria,Couple with children,Yes,0.92667,911,973,0.91028,0.94306
2012,Bavaria,Couple with children,No,0.07333,62,973,0.05694,0.08972
2012,Berlin,Single-person household,Yes,0.70703,171,234,0.64859,0.76547
2012,Berlin,Single-person household,No,0.29297,63,234,0.23453,0.35141
2012,Berlin,Couple without children,Yes,0.83964,155,155,0.78169,0.89760
2012,Berlin,Single parent,Yes,0.73973,87,87,0.64699,0.83247
2012,Berlin,Couple with children,Yes,0.92159,152,152,0.87871,0.96446
2012,Brandenburg,Single-person household,Yes,0.62666,101,158,0.55100,0.70232
2012,Brandenburg,Single-person household,No,0.37334,57,158,0.29768,0.44900
2012,Brandenburg,Couple without children,Yes,0.75135,167,225,0.69474,0.80795
2012,Brandenburg,Couple without children,No,0.24865,58,225,0.19205,0.30526
2012,Brandenburg,Single parent,Yes,0.63793,66,66,0.52109,0.75477
2012,Brandenburg,Couple with children,Yes,0.74100,129,182,0.67718,0.80482
2012,Brandenburg,Couple with children,No,0.25900,53,182,0.19518,0.32282
2012,Mecklenburg-Western Pomerania,Single-person household,Yes,0.53442,59,104,0.43808,0.63075
2012,Mecklenburg-Western Pomerania,Single-person household,No,0.46558,45,104,0.36925,0.56192
2012,Mecklenburg-Western Pomerania,Couple without children,Yes,0.81319,102,102,0.73717,0.88920
2012,Mecklenburg-Western Pomerania,Single parent,Yes,0.82212,54,54,0.71917,0.92508
2012,Mecklenburg-Western Pomerania,Couple with children,Yes,0.77389,74,74,0.67793,0.86985
2012,Saxony,Single-person household,Yes,0.61549,170,265,0.55681,0.67418
2012,Saxony,Single-person household,No,0.38451,95,265,0.32582,0.44319
2012,Saxony,Couple without children,Yes,0.69901,220,319,0.64859,0.74942
2012,Saxony,Couple without children,No,0.30099,99,319,0.25058,0.35141
2012,Saxony,Single parent,Yes,0.70487,80,123,0.62394,0.78581
2012,Saxony,Single parent,No,0.29513,43,123,0.21419,0.37606
2012,Saxony,Couple with children,Yes,0.69103,241,358,0.64310,0.73897
2012,Saxony,Couple with children,No,0.30897,117,358,0.26103,0.35690
2012,Saxony-Anhalt,Single-person household,Yes,0.57052,88,156,0.49259,0.64844
2012,Saxony-Anhalt,Single-person household,No,0.42948,68,156,0.35156,0.50741
2012,Saxony-Anhalt,Couple without children,Yes,0.64476,122,179,0.57445,0.71506
2012,Saxony-Anhalt,Couple without children,No,0.35524,57,179,0.28494,0.42555
2012,Saxony-Anhalt,Single parent,Yes,0.65464,65,98,0.56002,0.74927
2012,Saxony-Anhalt,Single parent,No,0.34536,33,98,0.25073,0.43998
2012,Saxony-Anhalt,Couple with children,Yes,0.70174,118,179,0.63453,0.76895
2012,Saxony-Anhalt,Couple with children,No,0.29826,61,179,0.23105,0.36547
2012,Thuringa,Single-person household,Yes,0.47491,75,163,0.39802,0.55181
2012,Thuringa,Single-person household,No,0.52509,88,163,0.44819,0.60198
2012,Thuringa,Couple without children,Yes,0.72932,138,192,0.66631,0.79233
2012,Thuringa,Couple without children,No,0.27068,54,192,0.20767,0.33369
2012,Thuringa,Single parent,Yes,0.73388,49,49,0.60886,0.85890
2012,Thuringa,Couple with children,Yes,0.74169,140,199,0.68072,0.80266
2012,Thuringa,Couple with children,No,0.25831,59,199,0.19734,0.31928
2013,Schleswig-Holstein,Single-person household,Yes,0.69616,97,154,0.62328,0.76903
2013,Schleswig-Holstein,Single-person household,No,0.30384,57,154,0.23097,0.37672
2013,Schleswig-Holstein,Couple without children,Yes,0.96231,142,142,0.93087,0.99375
2013,Schleswig-Holstein,Single parent,Yes,0.78656,69,69,0.68917,0.88394
2013,Schleswig-Holstein,Couple with children,Yes,0.90836,208,208,0.86906,0.94767
2013,Hamburg,Single-person household,Yes,0.81300,64,64,0.71672,0.90929
2013,Hamburg,Couple without children,Yes,0.96852,83,83,0.93073,1.00631
2013,Hamburg,Couple with children,Yes,0.95058,112,112,0.91026,0.99090
2013,Lower Saxony,Single-person household,Yes,0.80937,242,302,0.76500,0.85375
2013,Lower Saxony,Single-person household,No,0.19063,60,302,0.14625,0.23500
2013,Lower Saxony,Couple without children,Yes,0.90533,406,451,0.87828,0.93238
2013,Lower Saxony,Couple without children,No,0.09467,45,451,0.06762,0.12172
2013,Lower Saxony,Single parent,Yes,0.75429,174,221,0.69741,0.81118
2013,Lower Saxony,Single parent,No,0.24571,47,221,0.18882,0.30259
2013,Lower Saxony,Couple with children,Yes,0.92350,560,611,0.90241,0.94460
2013,Lower Saxony,Couple with children,No,0.07650,51,611,0.05540,0.09759
2013,Bremen,Couple with children,Yes,0.91910,50,50,0.84275,0.99545
2013,North Rhine-Westphalia,Single-person household,Yes,0.74481,502,709,0.71270,0.77693
2013,North Rhine-Westphalia,Single-person household,No,0.25519,207,709,0.22307,0.28730
2013,North Rhine-Westphalia,Couple without children,Yes,0.89730,802,900,0.87745,0.91714
2013,North Rhine-Westphalia,Couple without children,No,0.10270,98,900,0.08286,0.12255
2013,North Rhine-Westphalia,Single parent,Yes,0.80137,383,477,0.76553,0.83721
2013,North Rhine-Westphalia,Single parent,No,0.19863,94,477,0.16279,0.23447
2013,North Rhine-Westphalia,Couple with children,Yes,0.91396,1322,1474,0.89963,0.92828
2013,North Rhine-Westphalia,Couple with children,No,0.08604,152,1474,0.07172,0.10037
2013,North Rhine-Westphalia,Other Combinations,Yes,0.71292,55,55,0.59225,0.83358
2013,Hesse,Single-person household,Yes,0.74074,200,272,0.68857,0.79292
2013,Hesse,Single-person household,No,0.25926,72,272,0.20708,0.31143
2013,Hesse,Couple without children,Yes,0.86693,276,327,0.83006,0.90380
2013,Hesse,Couple without children,No,0.13307,51,327,0.09620,0.16994
