year,age_gr,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,66 and older,3rd Quintile,Not employed: Pensioner,0.97045,920,920,0.95950,0.98140
2007,66 and older,4th Quintile,Not employed: Pensioner,0.94953,768,768,0.93403,0.96502
2007,66 and older,5th Quintile,Self-employed,0.07149,67,822,0.05386,0.08911
2007,66 and older,5th Quintile,Not employed: Pensioner,0.87196,755,822,0.84910,0.89481
2008,17-29 y.,1st Quintile,Blue-collar worker,0.13737,109,830,0.11394,0.16080
2008,17-29 y.,1st Quintile,White-collar worker,0.16921,136,830,0.14369,0.19474
2008,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.35017,327,830,0.31770,0.38264
2008,17-29 y.,1st Quintile,Not employed: registered unemployed,0.16746,138,830,0.14204,0.19288
2008,17-29 y.,1st Quintile,Not employed: no further information,0.14624,120,830,0.12219,0.17030
2008,17-29 y.,2nd Quintile,Blue-collar worker,0.21071,121,594,0.17789,0.24354
2008,17-29 y.,2nd Quintile,White-collar worker,0.21323,122,594,0.18026,0.24620
2008,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.33020,216,594,0.29235,0.36805
2008,17-29 y.,2nd Quintile,Not employed: registered unemployed,0.04803,35,594,0.03082,0.06524
2008,17-29 y.,2nd Quintile,Not employed: no further information,0.16315,100,594,0.13341,0.19289
2008,17-29 y.,3rd Quintile,Blue-collar worker,0.17379,97,646,0.14455,0.20303
2008,17-29 y.,3rd Quintile,White-collar worker,0.25620,158,646,0.22251,0.28989
2008,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.35597,287,646,0.31902,0.39293
2008,17-29 y.,3rd Quintile,Not employed: registered unemployed,0.04426,31,646,0.02839,0.06014
2008,17-29 y.,3rd Quintile,Not employed: no further information,0.09592,73,646,0.07320,0.11865
2008,17-29 y.,4th Quintile,Blue-collar worker,0.19378,109,594,0.16197,0.22559
2008,17-29 y.,4th Quintile,White-collar worker,0.31041,195,594,0.27317,0.34765
2008,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.32251,233,594,0.28488,0.36013
2008,17-29 y.,4th Quintile,Not employed: no further information,0.07942,57,594,0.05765,0.10118
2008,17-29 y.,5th Quintile,Blue-collar worker,0.13690,66,546,0.10804,0.16575
2008,17-29 y.,5th Quintile,White-collar worker,0.30324,160,546,0.26465,0.34183
2008,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.37311,265,546,0.33251,0.41372
2008,17-29 y.,5th Quintile,Not employed: no further information,0.08404,55,546,0.06074,0.10733
2008,30-45 y.,1st Quintile,Self-employed,0.06103,36,686,0.04310,0.07895
2008,30-45 y.,1st Quintile,Blue-collar worker,0.30113,220,686,0.26678,0.33549
2008,30-45 y.,1st Quintile,White-collar worker,0.23703,163,686,0.20519,0.26888
2008,30-45 y.,1st Quintile,Not employed: registered unemployed,0.22975,176,686,0.19825,0.26126
2008,30-45 y.,1st Quintile,Not employed: no further information,0.11035,91,686,0.08689,0.13381
2008,30-45 y.,2nd Quintile,Self-employed,0.03960,46,881,0.02672,0.05249
2008,30-45 y.,2nd Quintile,Blue-collar worker,0.41671,353,881,0.38414,0.44929
2008,30-45 y.,2nd Quintile,White-collar worker,0.33578,325,881,0.30458,0.36699
2008,30-45 y.,2nd Quintile,Not employed: registered unemployed,0.06564,58,881,0.04928,0.08200
2008,30-45 y.,2nd Quintile,Not employed: no further information,0.09725,99,881,0.07768,0.11683
2008,30-45 y.,3rd Quintile,Self-employed,0.07791,84,1048,0.06167,0.09414
2008,30-45 y.,3rd Quintile,Blue-collar worker,0.32143,326,1048,0.29314,0.34972
2008,30-45 y.,3rd Quintile,Civil servant,0.04300,48,1048,0.03072,0.05529
2008,30-45 y.,3rd Quintile,White-collar worker,0.44313,501,1048,0.41304,0.47322
2008,30-45 y.,3rd Quintile,Not employed: no further information,0.07902,89,1048,0.06268,0.09536
2008,30-45 y.,4th Quintile,Self-employed,0.07993,101,1098,0.06388,0.09597
2008,30-45 y.,4th Quintile,Blue-collar worker,0.22592,229,1098,0.20117,0.25067
2008,30-45 y.,4th Quintile,Civil servant,0.07749,97,1098,0.06167,0.09331
2008,30-45 y.,4th Quintile,White-collar worker,0.50858,575,1098,0.47900,0.53817
2008,30-45 y.,4th Quintile,Not employed: no further information,0.07790,96,1098,0.06204,0.09376
2008,30-45 y.,5th Quintile,Self-employed,0.12428,185,1275,0.10616,0.14239
2008,30-45 y.,5th Quintile,Blue-collar worker,0.06732,79,1275,0.05356,0.08108
2008,30-45 y.,5th Quintile,Civil servant,0.09577,116,1275,0.07961,0.11193
2008,30-45 y.,5th Quintile,White-collar worker,0.64004,822,1275,0.61368,0.66640
2008,30-45 y.,5th Quintile,Not employed: no further information,0.05482,73,1275,0.04232,0.06732
2008,46-65 y.,1st Quintile,Blue-collar worker,0.20241,166,777,0.17414,0.23069
2008,46-65 y.,1st Quintile,White-collar worker,0.11951,101,777,0.09669,0.14233
2008,46-65 y.,1st Quintile,Not employed: Pensioner,0.21924,184,777,0.19013,0.24835
2008,46-65 y.,1st Quintile,Not employed: registered unemployed,0.30349,228,777,0.27114,0.33584
2008,46-65 y.,1st Quintile,Not employed: no further information,0.12261,98,777,0.09953,0.14568
2008,46-65 y.,2nd Quintile,Self-employed,0.04684,40,819,0.03236,0.06132
2008,46-65 y.,2nd Quintile,Blue-collar worker,0.31543,241,819,0.28359,0.34728
2008,46-65 y.,2nd Quintile,White-collar worker,0.21015,191,819,0.18223,0.23806
2008,46-65 y.,2nd Quintile,Not employed: Pensioner,0.21895,190,819,0.19061,0.24728
2008,46-65 y.,2nd Quintile,Not employed: registered unemployed,0.09622,76,819,0.07601,0.11643
2008,46-65 y.,2nd Quintile,Not employed: no further information,0.10187,81,819,0.08114,0.12259
2008,46-65 y.,3rd Quintile,Self-employed,0.04609,58,1073,0.03354,0.05864
2008,46-65 y.,3rd Quintile,Blue-collar worker,0.30281,312,1073,0.27530,0.33032
2008,46-65 y.,3rd Quintile,White-collar worker,0.32155,364,1073,0.29359,0.34951
2008,46-65 y.,3rd Quintile,Not employed: Pensioner,0.18651,206,1073,0.16320,0.20983
2008,46-65 y.,3rd Quintile,Not employed: registered unemployed,0.04835,52,1073,0.03551,0.06119
2008,46-65 y.,3rd Quintile,Not employed: no further information,0.07260,81,1073,0.05707,0.08813
2008,46-65 y.,4th Quintile,Self-employed,0.05978,107,1483,0.04771,0.07185
2008,46-65 y.,4th Quintile,Blue-collar worker,0.25768,331,1483,0.23541,0.27994
2008,46-65 y.,4th Quintile,Civil servant,0.05138,85,1483,0.04014,0.06262
2008,46-65 y.,4th Quintile,White-collar worker,0.37415,583,1483,0.34951,0.39879
2008,46-65 y.,4th Quintile,Not employed: Pensioner,0.17073,224,1483,0.15157,0.18988
2008,46-65 y.,4th Quintile,Not employed: registered unemployed,0.02540,52,1483,0.01739,0.03341
2008,46-65 y.,4th Quintile,Not employed: no further information,0.06057,101,1483,0.04842,0.07271
2008,46-65 y.,5th Quintile,Self-employed,0.15732,372,2464,0.14294,0.17170
2008,46-65 y.,5th Quintile,Blue-collar worker,0.07126,147,2464,0.06110,0.08142
2008,46-65 y.,5th Quintile,Civil servant,0.11773,346,2464,0.10500,0.13045
2008,46-65 y.,5th Quintile,White-collar worker,0.47239,1115,2464,0.45267,0.49210
2008,46-65 y.,5th Quintile,Not employed: Pensioner,0.10255,296,2464,0.09057,0.11453
2008,46-65 y.,5th Quintile,Not employed: registered unemployed,0.01543,33,2464,0.01056,0.02030
2008,46-65 y.,5th Quintile,Not employed: no further information,0.06062,155,2464,0.05120,0.07005
2008,66 and older,1st Quintile,Not employed: Pensioner,0.95392,683,683,0.93819,0.96966
2008,66 and older,2nd Quintile,Not employed: Pensioner,0.94937,993,993,0.93573,0.96302
2008,66 and older,3rd Quintile,Not employed: Pensioner,0.96468,904,904,0.95264,0.97672
2008,66 and older,4th Quintile,Not employed: Pensioner,0.94609,670,670,0.92897,0.96320
2008,66 and older,5th Quintile,Self-employed,0.07922,75,848,0.06103,0.09741
2008,66 and older,5th Quintile,Not employed: Pensioner,0.86520,773,848,0.84220,0.88820
2009,17-29 y.,1st Quintile,Blue-collar worker,0.14558,99,727,0.11993,0.17124
2009,17-29 y.,1st Quintile,White-collar worker,0.14991,111,727,0.12394,0.17588
2009,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.38384,316,727,0.34846,0.41922
2009,17-29 y.,1st Quintile,Not employed: registered unemployed,0.16214,124,727,0.13533,0.18895
2009,17-29 y.,1st Quintile,Not employed: no further information,0.09913,77,727,0.07739,0.12087
2009,17-29 y.,2nd Quintile,Blue-collar worker,0.15636,77,523,0.12520,0.18751
2009,17-29 y.,2nd Quintile,White-collar worker,0.22794,108,523,0.19196,0.26393
2009,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.31992,193,523,0.27991,0.35994
2009,17-29 y.,2nd Quintile,Not employed: registered unemployed,0.07822,51,523,0.05518,0.10125
2009,17-29 y.,2nd Quintile,Not employed: no further information,0.15241,94,523,0.12158,0.18325
2009,17-29 y.,3rd Quintile,Blue-collar worker,0.17319,87,561,0.14185,0.20453
2009,17-29 y.,3rd Quintile,White-collar worker,0.26942,145,561,0.23267,0.30616
2009,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.36434,239,561,0.32448,0.40420
2009,17-29 y.,3rd Quintile,Not employed: registered unemployed,0.04931,31,561,0.03138,0.06725
2009,17-29 y.,3rd Quintile,Not employed: no further information,0.08239,59,561,0.05962,0.10517
2009,17-29 y.,4th Quintile,Blue-collar worker,0.17109,95,567,0.14006,0.20211
2009,17-29 y.,4th Quintile,White-collar worker,0.32746,185,567,0.28879,0.36612
2009,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.34597,237,567,0.30678,0.38516
2009,17-29 y.,4th Quintile,Not employed: no further information,0.05314,50,567,0.03466,0.07162
2009,17-29 y.,5th Quintile,Blue-collar worker,0.09138,48,491,0.06587,0.11690
2009,17-29 y.,5th Quintile,White-collar worker,0.34889,161,491,0.30669,0.39109
2009,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.36926,231,491,0.32653,0.41199
2009,17-29 y.,5th Quintile,Not employed: no further information,0.08003,51,491,0.05600,0.10405
2009,30-45 y.,1st Quintile,Blue-collar worker,0.29699,193,598,0.26033,0.33364
2009,30-45 y.,1st Quintile,White-collar worker,0.22658,163,598,0.19300,0.26016
2009,30-45 y.,1st Quintile,Not employed: registered unemployed,0.23211,155,598,0.19824,0.26598
2009,30-45 y.,1st Quintile,Not employed: no further information,0.11651,87,598,0.09077,0.14225
2009,30-45 y.,2nd Quintile,Self-employed,0.06477,60,801,0.04772,0.08183
2009,30-45 y.,2nd Quintile,Blue-collar worker,0.38100,301,801,0.34735,0.41466
2009,30-45 y.,2nd Quintile,White-collar worker,0.32027,297,801,0.28793,0.35260
2009,30-45 y.,2nd Quintile,Not employed: registered unemployed,0.05068,46,801,0.03548,0.06588
2009,30-45 y.,2nd Quintile,Not employed: no further information,0.10944,97,801,0.08781,0.13108
2009,30-45 y.,3rd Quintile,Self-employed,0.06125,69,928,0.04581,0.07668
2009,30-45 y.,3rd Quintile,Blue-collar worker,0.32838,285,928,0.29815,0.35861
2009,30-45 y.,3rd Quintile,Civil servant,0.03644,36,928,0.02438,0.04850
2009,30-45 y.,3rd Quintile,White-collar worker,0.43696,450,928,0.40503,0.46889
2009,30-45 y.,3rd Quintile,Not employed: no further information,0.08903,88,928,0.07069,0.10736
2009,30-45 y.,4th Quintile,Self-employed,0.07428,85,1031,0.05827,0.09030
2009,30-45 y.,4th Quintile,Blue-collar worker,0.21069,214,1031,0.18578,0.23559
2009,30-45 y.,4th Quintile,Civil servant,0.08389,100,1031,0.06696,0.10082
2009,30-45 y.,4th Quintile,White-collar worker,0.52491,538,1031,0.49441,0.55541
2009,30-45 y.,4th Quintile,Not employed: registered unemployed,0.04466,32,1031,0.03205,0.05728
2009,30-45 y.,4th Quintile,Not employed: no further information,0.04822,62,1031,0.03514,0.06130
2009,30-45 y.,5th Quintile,Self-employed,0.13965,174,1136,0.11948,0.15981
2009,30-45 y.,5th Quintile,Blue-collar worker,0.07393,75,1136,0.05871,0.08915
2009,30-45 y.,5th Quintile,Civil servant,0.08309,94,1136,0.06703,0.09914
2009,30-45 y.,5th Quintile,White-collar worker,0.63833,724,1136,0.61038,0.66629
2009,30-45 y.,5th Quintile,Not employed: no further information,0.04866,69,1136,0.03614,0.06118
2009,46-65 y.,1st Quintile,Blue-collar worker,0.22507,167,755,0.19526,0.25488
2009,46-65 y.,1st Quintile,White-collar worker,0.10356,89,755,0.08181,0.12531
2009,46-65 y.,1st Quintile,Not employed: Pensioner,0.23314,193,755,0.20296,0.26332
2009,46-65 y.,1st Quintile,Not employed: registered unemployed,0.26411,205,755,0.23264,0.29558
2009,46-65 y.,1st Quintile,Not employed: no further information,0.13775,101,755,0.11315,0.16235
2009,46-65 y.,2nd Quintile,Self-employed,0.03748,34,779,0.02413,0.05082
2009,46-65 y.,2nd Quintile,Blue-collar worker,0.29329,228,779,0.26130,0.32529
2009,46-65 y.,2nd Quintile,White-collar worker,0.22459,191,779,0.19527,0.25392
2009,46-65 y.,2nd Quintile,Not employed: Pensioner,0.21276,170,779,0.18400,0.24151
2009,46-65 y.,2nd Quintile,Not employed: registered unemployed,0.10906,73,779,0.08716,0.13097
2009,46-65 y.,2nd Quintile,Not employed: no further information,0.11560,83,779,0.09313,0.13807
2009,46-65 y.,3rd Quintile,Self-employed,0.06110,59,1049,0.04660,0.07561
2009,46-65 y.,3rd Quintile,Blue-collar worker,0.32465,313,1049,0.29630,0.35300
2009,46-65 y.,3rd Quintile,Civil servant,0.02845,42,1049,0.01839,0.03852
2009,46-65 y.,3rd Quintile,White-collar worker,0.31631,348,1049,0.28815,0.34446
2009,46-65 y.,3rd Quintile,Not employed: Pensioner,0.14038,166,1049,0.11934,0.16141
2009,46-65 y.,3rd Quintile,Not employed: registered unemployed,0.05216,50,1049,0.03870,0.06563
2009,46-65 y.,3rd Quintile,Not employed: no further information,0.06898,71,1049,0.05364,0.08432
2009,46-65 y.,4th Quintile,Self-employed,0.07130,106,1404,0.05783,0.08476
2009,46-65 y.,4th Quintile,Blue-collar worker,0.25263,310,1404,0.22990,0.27537
2009,46-65 y.,4th Quintile,Civil servant,0.04492,71,1404,0.03408,0.05576
2009,46-65 y.,4th Quintile,White-collar worker,0.39459,588,1404,0.36902,0.42017
2009,46-65 y.,4th Quintile,Not employed: Pensioner,0.15758,202,1404,0.13852,0.17665
2009,46-65 y.,4th Quintile,Not employed: registered unemployed,0.02530,36,1404,0.01708,0.03351
2009,46-65 y.,4th Quintile,Not employed: no further information,0.05238,91,1404,0.04072,0.06404
2009,46-65 y.,5th Quintile,Self-employed,0.14944,340,2287,0.13482,0.16405
2009,46-65 y.,5th Quintile,Blue-collar worker,0.07776,138,2287,0.06678,0.08874
2009,46-65 y.,5th Quintile,Civil servant,0.11827,321,2287,0.10503,0.13151
2009,46-65 y.,5th Quintile,White-collar worker,0.48930,1066,2287,0.46881,0.50979
2009,46-65 y.,5th Quintile,Not employed: Pensioner,0.09167,257,2287,0.07985,0.10350
2009,46-65 y.,5th Quintile,Not employed: registered unemployed,0.01658,38,2287,0.01134,0.02181
2009,46-65 y.,5th Quintile,Not employed: no further information,0.05258,127,2287,0.04343,0.06173
2009,66 and older,1st Quintile,Not employed: Pensioner,0.95590,696,696,0.94063,0.97116
2009,66 and older,2nd Quintile,Not employed: Pensioner,0.95933,1005,1005,0.94712,0.97155
2009,66 and older,3rd Quintile,Not employed: Pensioner,0.96264,820,820,0.94965,0.97562
2009,66 and older,4th Quintile,Not employed: Pensioner,0.91317,642,642,0.89137,0.93497
2009,66 and older,5th Quintile,Self-employed,0.09140,79,783,0.07121,0.11160
2009,66 and older,5th Quintile,Not employed: Pensioner,0.84362,704,783,0.81816,0.86908
2010,17-29 y.,1st Quintile,Blue-collar worker,0.13687,77,615,0.10969,0.16406
2010,17-29 y.,1st Quintile,White-collar worker,0.17184,98,615,0.14200,0.20168
2010,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.44748,268,615,0.40815,0.48681
2010,17-29 y.,1st Quintile,Not employed: registered unemployed,0.13464,109,615,0.10764,0.16164
2010,17-29 y.,1st Quintile,Not employed: no further information,0.04207,63,615,0.02619,0.05794
2010,17-29 y.,2nd Quintile,Blue-collar worker,0.12657,73,447,0.09571,0.15743
2010,17-29 y.,2nd Quintile,White-collar worker,0.23263,107,447,0.19342,0.27185
2010,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.43540,207,447,0.38938,0.48141
2010,17-29 y.,2nd Quintile,Not employed: no further information,0.07557,60,447,0.05104,0.10009
2010,17-29 y.,3rd Quintile,Blue-collar worker,0.17726,81,485,0.14324,0.21128
2010,17-29 y.,3rd Quintile,White-collar worker,0.25785,131,485,0.21888,0.29683
2010,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.37009,206,485,0.32707,0.41310
2010,17-29 y.,3rd Quintile,Not employed: no further information,0.07918,67,485,0.05513,0.10324
2010,17-29 y.,4th Quintile,Blue-collar worker,0.13761,68,472,0.10650,0.16872
2010,17-29 y.,4th Quintile,White-collar worker,0.32286,155,472,0.28064,0.36509
2010,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.36942,203,472,0.32583,0.41301
2010,17-29 y.,4th Quintile,Not employed: no further information,0.06100,46,472,0.03939,0.08262
2010,17-29 y.,5th Quintile,Blue-collar worker,0.09519,46,440,0.06774,0.12265
2010,17-29 y.,5th Quintile,White-collar worker,0.38318,137,440,0.33770,0.42866
2010,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.38745,215,440,0.34188,0.43302
2010,17-29 y.,5th Quintile,Not employed: no further information,0.05166,42,440,0.03095,0.07237
2010,30-45 y.,1st Quintile,Blue-collar worker,0.30375,173,540,0.26493,0.34258
2010,30-45 y.,1st Quintile,White-collar worker,0.19508,144,540,0.16162,0.22853
2010,30-45 y.,1st Quintile,Not employed: registered unemployed,0.25467,141,540,0.21789,0.29145
2010,30-45 y.,1st Quintile,Not employed: no further information,0.09476,82,540,0.07003,0.11949
2010,30-45 y.,2nd Quintile,Self-employed,0.03105,41,703,0.01822,0.04388
2010,30-45 y.,2nd Quintile,Blue-collar worker,0.40477,256,703,0.36846,0.44108
2010,30-45 y.,2nd Quintile,White-collar worker,0.34735,265,703,0.31213,0.38257
2010,30-45 y.,2nd Quintile,Not employed: registered unemployed,0.08798,51,703,0.06703,0.10894
2010,30-45 y.,2nd Quintile,Not employed: no further information,0.07369,90,703,0.05436,0.09302
2010,30-45 y.,3rd Quintile,Self-employed,0.05199,52,820,0.03679,0.06720
2010,30-45 y.,3rd Quintile,Blue-collar worker,0.29833,227,820,0.26700,0.32967
2010,30-45 y.,3rd Quintile,Civil servant,0.04549,40,820,0.03122,0.05976
2010,30-45 y.,3rd Quintile,White-collar worker,0.50374,439,820,0.46949,0.53798
2010,30-45 y.,3rd Quintile,Not employed: no further information,0.03104,62,820,0.01916,0.04292
2010,30-45 y.,4th Quintile,Self-employed,0.10503,86,891,0.08489,0.12517
2010,30-45 y.,4th Quintile,Blue-collar worker,0.20174,151,891,0.17538,0.22811
2010,30-45 y.,4th Quintile,Civil servant,0.07181,77,891,0.05485,0.08878
2010,30-45 y.,4th Quintile,White-collar worker,0.55038,515,891,0.51770,0.58307
2010,30-45 y.,4th Quintile,Not employed: no further information,0.02913,62,891,0.01808,0.04018
2010,30-45 y.,5th Quintile,Self-employed,0.11122,123,954,0.09126,0.13119
2010,30-45 y.,5th Quintile,Blue-collar worker,0.08352,56,954,0.06596,0.10109
2010,30-45 y.,5th Quintile,Civil servant,0.11702,91,954,0.09661,0.13743
2010,30-45 y.,5th Quintile,White-collar worker,0.65096,627,954,0.62070,0.68123
2010,30-45 y.,5th Quintile,Not employed: no further information,0.01887,57,954,0.01023,0.02751
2010,46-65 y.,1st Quintile,Blue-collar worker,0.23488,173,696,0.20336,0.26640
2010,46-65 y.,1st Quintile,White-collar worker,0.10420,95,696,0.08149,0.12691
2010,46-65 y.,1st Quintile,Not employed: Pensioner,0.21293,153,696,0.18250,0.24337
2010,46-65 y.,1st Quintile,Not employed: registered unemployed,0.28283,187,696,0.24935,0.31632
2010,46-65 y.,1st Quintile,Not employed: no further information,0.12046,88,696,0.09626,0.14466
2010,46-65 y.,2nd Quintile,Self-employed,0.02935,35,814,0.01775,0.04096
2010,46-65 y.,2nd Quintile,Blue-collar worker,0.32842,253,814,0.29614,0.36070
2010,46-65 y.,2nd Quintile,White-collar worker,0.25308,221,814,0.22319,0.28297
2010,46-65 y.,2nd Quintile,Not employed: Pensioner,0.20883,168,814,0.18089,0.23677
2010,46-65 y.,2nd Quintile,Not employed: registered unemployed,0.06766,57,814,0.05039,0.08492
2010,46-65 y.,2nd Quintile,Not employed: no further information,0.09379,80,814,0.07375,0.11383
2010,46-65 y.,3rd Quintile,Self-employed,0.05954,66,948,0.04447,0.07461
2010,46-65 y.,3rd Quintile,Blue-collar worker,0.33066,260,948,0.30070,0.36062
