year,age_gr,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.56293,280,472,0.51813,0.60773
2009,17-29 y.,Pre-primary Level,Not employed: no further information,0.36462,192,472,0.32115,0.40809
2009,17-29 y.,Lower Secondary Level,Blue-collar worker,0.17525,62,496,0.14176,0.20875
2009,17-29 y.,Lower Secondary Level,White-collar worker,0.05266,31,496,0.03298,0.07234
2009,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.49361,292,496,0.44956,0.53765
2009,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.14019,65,496,0.10961,0.17078
2009,17-29 y.,Lower Secondary Level,Not employed: no further information,0.08944,46,496,0.06430,0.11458
2009,17-29 y.,Upper Secondary Level,Blue-collar worker,0.22517,269,1212,0.20165,0.24870
2009,17-29 y.,Upper Secondary Level,White-collar worker,0.31007,377,1212,0.28402,0.33612
2009,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.27673,377,1212,0.25153,0.30192
2009,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.02499,39,1212,0.01620,0.03379
2009,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.07900,99,1212,0.06381,0.09419
2009,17-29 y.,Upper Secondary Level,Not employed: no further information,0.03224,51,1212,0.02229,0.04219
2009,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.62835,105,143,0.54887,0.70784
2009,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.16030,38,143,0.09995,0.22064
2009,17-29 y.,Second Stage of Tertiary Education,Civil servant,0.13311,33,207,0.08672,0.17949
2009,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.62119,142,207,0.55495,0.68743
2009,17-29 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.08134,32,207,0.04401,0.11867
2009,30-45 y.,Lower Secondary Level,Blue-collar worker,0.45497,128,257,0.39397,0.51598
2009,30-45 y.,Lower Secondary Level,White-collar worker,0.15725,45,257,0.11266,0.20184
2009,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.11967,31,257,0.07991,0.15944
2009,30-45 y.,Lower Secondary Level,Not employed: no further information,0.19704,53,257,0.14832,0.24577
2009,30-45 y.,Upper Secondary Level,Self-employed,0.06381,162,2275,0.05377,0.07386
2009,30-45 y.,Upper Secondary Level,Blue-collar worker,0.35561,771,2275,0.33593,0.37528
2009,30-45 y.,Upper Secondary Level,Civil servant,0.02901,66,2275,0.02211,0.03590
2009,30-45 y.,Upper Secondary Level,White-collar worker,0.36160,905,2275,0.34185,0.38135
2009,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.08062,178,2275,0.06943,0.09181
2009,30-45 y.,Upper Secondary Level,Not employed: no further information,0.07850,193,2275,0.06744,0.08955
2009,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.11944,55,378,0.08670,0.15218
2009,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.63971,270,378,0.59125,0.68817
2009,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.10280,53,378,0.07214,0.13345
2009,30-45 y.,First Stage of Tertiary Education,Self-employed,0.13418,63,367,0.09926,0.16910
2009,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.17144,63,367,0.13283,0.21005
2009,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.51441,241,367,0.46320,0.56561
2009,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.12491,152,1086,0.10524,0.14458
2009,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.12124,151,1086,0.10182,0.14066
2009,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.62571,709,1086,0.59692,0.65451
2009,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.05334,74,1086,0.03997,0.06671
2009,46-65 y.,Lower Secondary Level,Blue-collar worker,0.35618,138,381,0.30803,0.40433
2009,46-65 y.,Lower Secondary Level,White-collar worker,0.07435,37,381,0.04797,0.10073
2009,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.24930,96,381,0.20580,0.29280
2009,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.14173,43,381,0.10666,0.17680
2009,46-65 y.,Lower Secondary Level,Not employed: no further information,0.15953,67,381,0.12271,0.19634
2009,46-65 y.,Upper Secondary Level,Self-employed,0.05130,193,3282,0.04375,0.05885
2009,46-65 y.,Upper Secondary Level,Blue-collar worker,0.27013,844,3282,0.25494,0.28533
2009,46-65 y.,Upper Secondary Level,Civil servant,0.02727,99,3282,0.02170,0.03285
2009,46-65 y.,Upper Secondary Level,White-collar worker,0.31343,1049,3282,0.29756,0.32931
2009,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.17189,570,3282,0.15898,0.18480
2009,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.08262,253,3282,0.07320,0.09204
2009,46-65 y.,Upper Secondary Level,Not employed: no further information,0.07747,274,3282,0.06832,0.08661
2009,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.21825,44,181,0.15790,0.27859
2009,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.46968,137,181,0.39677,0.54259
2009,46-65 y.,First Stage of Tertiary Education,Self-employed,0.11046,71,464,0.08191,0.13901
2009,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.16125,70,464,0.12775,0.19474
2009,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.43730,246,464,0.39212,0.48249
2009,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.13388,77,464,0.10286,0.16490
2009,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.16951,260,1755,0.15195,0.18707
2009,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.03749,41,1755,0.02860,0.04638
2009,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.14899,313,1755,0.13232,0.16565
2009,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.45092,813,1755,0.42764,0.47421
2009,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.09418,203,1755,0.08051,0.10785
2009,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.05267,62,1755,0.04222,0.06313
2009,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.04381,63,1755,0.03423,0.05338
2009,66 and older,Primary Level,Not employed: Pensioner,0.95319,38,38,0.88513,1.02125
2009,66 and older,Lower Secondary Level,Not employed: Pensioner,0.96699,627,627,0.95299,0.98099
2009,66 and older,Upper Secondary Level,Self-employed,0.01945,39,2139,0.01359,0.02530
2009,66 and older,Upper Secondary Level,Blue-collar worker,0.01556,34,2139,0.01031,0.02081
2009,66 and older,Upper Secondary Level,Not employed: Pensioner,0.93634,2033,2139,0.92599,0.94669
2009,66 and older,Upper Secondary Level,Not employed: no further information,0.01299,33,2139,0.00819,0.01779
2009,66 and older,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.97285,91,91,0.93927,1.00643
2009,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.94326,299,299,0.91699,0.96953
2009,66 and older,Second Stage of Tertiary Education,Self-employed,0.06220,62,837,0.04583,0.07858
2009,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.87862,775,837,0.85649,0.90076
2010,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.61623,366,662,0.57916,0.65330
2010,17-29 y.,Pre-primary Level,Not employed: no further information,0.32455,296,662,0.28886,0.36024
2010,17-29 y.,Primary Level,Not employed: registered unemployed,0.43997,43,43,0.28984,0.59009
2010,17-29 y.,Lower Secondary Level,Blue-collar worker,0.10634,79,783,0.08473,0.12795
2010,17-29 y.,Lower Secondary Level,White-collar worker,0.09514,48,783,0.07458,0.11571
2010,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.53437,356,783,0.49941,0.56933
2010,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.15670,173,783,0.13122,0.18218
2010,17-29 y.,Lower Secondary Level,Not employed: no further information,0.08180,127,783,0.06259,0.10100
2010,17-29 y.,Upper Secondary Level,Blue-collar worker,0.21425,307,1659,0.19450,0.23400
2010,17-29 y.,Upper Secondary Level,White-collar worker,0.29104,467,1659,0.26917,0.31290
2010,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.30992,422,1659,0.28766,0.33218
2010,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.02726,33,1659,0.01942,0.03510
2010,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.06792,194,1659,0.05581,0.08003
2010,17-29 y.,Upper Secondary Level,Not employed: no further information,0.04151,236,1659,0.03191,0.05111
2010,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.57864,126,212,0.51201,0.64527
2010,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.20797,51,212,0.15320,0.26273
2010,17-29 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.02981,35,212,0.00686,0.05276
2010,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.55800,166,251,0.49644,0.61957
2010,17-29 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.12703,47,251,0.08575,0.16831
2010,17-29 y.,Second Stage of Tertiary Education,Not employed: no further information,0.05310,38,251,0.02530,0.08089
2010,30-45 y.,Primary Level,Blue-collar worker,0.28002,39,135,0.20400,0.35605
2010,30-45 y.,Primary Level,Not employed: registered unemployed,0.31699,42,135,0.23821,0.39578
2010,30-45 y.,Primary Level,Not employed: no further information,0.22391,54,135,0.15333,0.29449
2010,30-45 y.,Lower Secondary Level,Blue-collar worker,0.41480,232,621,0.37602,0.45358
2010,30-45 y.,Lower Secondary Level,White-collar worker,0.19430,113,621,0.16315,0.22544
2010,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.18774,139,621,0.15700,0.21848
2010,30-45 y.,Lower Secondary Level,Not employed: no further information,0.15227,137,621,0.12399,0.18055
2010,30-45 y.,Upper Secondary Level,Self-employed,0.06229,264,4364,0.05512,0.06946
2010,30-45 y.,Upper Secondary Level,Blue-collar worker,0.33084,1166,4364,0.31688,0.34480
2010,30-45 y.,Upper Secondary Level,Civil servant,0.03300,92,4364,0.02770,0.03830
2010,30-45 y.,Upper Secondary Level,White-collar worker,0.39201,1667,4364,0.37752,0.40649
2010,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01645,59,4364,0.01267,0.02022
2010,30-45 y.,Upper Secondary Level,Not employed: Pensioner,0.00930,36,4364,0.00645,0.01215
2010,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.08308,425,4364,0.07489,0.09127
2010,30-45 y.,Upper Secondary Level,Not employed: no further information,0.06937,655,4364,0.06183,0.07691
2010,30-45 y.,Post-secondary Non-tertiary Level,Self-employed,0.06194,59,922,0.04637,0.07750
2010,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.08510,78,922,0.06708,0.10313
2010,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.69302,544,922,0.66324,0.72281
2010,30-45 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.03326,44,922,0.02168,0.04484
2010,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.08671,197,922,0.06854,0.10489
2010,30-45 y.,First Stage of Tertiary Education,Self-employed,0.11575,95,601,0.09015,0.14135
2010,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.14490,82,601,0.11673,0.17306
2010,30-45 y.,First Stage of Tertiary Education,Civil servant,0.06290,32,601,0.04348,0.08233
2010,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.58588,328,601,0.54647,0.62530
2010,30-45 y.,First Stage of Tertiary Education,Not employed: no further information,0.03596,64,601,0.02106,0.05086
2010,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.11713,262,2243,0.10382,0.13044
2010,30-45 y.,Second Stage of Tertiary Education,Blue-collar worker,0.03022,47,2243,0.02313,0.03730
2010,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.13897,275,2243,0.12465,0.15329
2010,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.61294,1214,2243,0.59278,0.63311
2010,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02844,65,2243,0.02156,0.03532
2010,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06210,380,2243,0.05211,0.07209
2010,46-65 y.,Lower Secondary Level,Blue-collar worker,0.34695,145,422,0.30148,0.39242
2010,46-65 y.,Lower Secondary Level,White-collar worker,0.10621,60,422,0.07678,0.13564
2010,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.24744,97,422,0.20621,0.28866
2010,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.12432,52,422,0.09280,0.15584
2010,46-65 y.,Lower Secondary Level,Not employed: no further information,0.15497,68,422,0.12040,0.18954
2010,46-65 y.,Upper Secondary Level,Self-employed,0.05555,236,3565,0.04803,0.06307
2010,46-65 y.,Upper Secondary Level,Blue-collar worker,0.28477,927,3565,0.26996,0.29959
2010,46-65 y.,Upper Secondary Level,Civil servant,0.02908,106,3565,0.02356,0.03459
2010,46-65 y.,Upper Secondary Level,White-collar worker,0.31410,1176,3565,0.29886,0.32933
2010,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.15234,523,3565,0.14055,0.16414
2010,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.08637,312,3565,0.07715,0.09560
2010,46-65 y.,Upper Secondary Level,Not employed: no further information,0.07330,285,3565,0.06475,0.08186
2010,46-65 y.,Post-secondary Non-tertiary Level,Self-employed,0.07685,39,331,0.04811,0.10558
2010,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.18382,49,331,0.14203,0.22561
2010,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.49823,204,331,0.44428,0.55218
2010,46-65 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.10788,39,331,0.07441,0.14135
2010,46-65 y.,First Stage of Tertiary Education,Self-employed,0.11535,83,602,0.08981,0.14088
2010,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.11709,63,602,0.09139,0.14280
2010,46-65 y.,First Stage of Tertiary Education,Civil servant,0.03755,35,602,0.02235,0.05275
2010,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.49392,293,602,0.45395,0.53390
2010,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.10892,65,602,0.08401,0.13383
2010,46-65 y.,First Stage of Tertiary Education,Not employed: registered unemployed,0.07451,31,602,0.05351,0.09550
2010,46-65 y.,First Stage of Tertiary Education,Not employed: no further information,0.04389,32,602,0.02751,0.06027
2010,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.17317,301,1875,0.15604,0.19030
2010,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.03072,42,1875,0.02291,0.03854
2010,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.14147,322,1875,0.12569,0.15725
2010,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.47464,906,1875,0.45203,0.49725
2010,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.09254,175,1875,0.07942,0.10566
2010,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04110,58,1875,0.03211,0.05009
2010,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.04191,71,1875,0.03283,0.05098
2010,66 and older,Primary Level,Not employed: Pensioner,0.94173,33,33,0.86056,1.02289
2010,66 and older,Lower Secondary Level,Not employed: Pensioner,0.95887,581,581,0.94271,0.97503
2010,66 and older,Upper Secondary Level,Blue-collar worker,0.01598,32,2043,0.01054,0.02141
2010,66 and older,Upper Secondary Level,White-collar worker,0.01528,34,2043,0.00996,0.02060
2010,66 and older,Upper Secondary Level,Not employed: Pensioner,0.94195,1946,2043,0.93181,0.95210
2010,66 and older,Upper Secondary Level,Not employed: no further information,0.01385,31,2043,0.00878,0.01892
2010,66 and older,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.95898,89,89,0.91754,1.00042
2010,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.94652,300,300,0.92102,0.97203
2010,66 and older,Second Stage of Tertiary Education,Self-employed,0.04462,51,875,0.03093,0.05831
2010,66 and older,Second Stage of Tertiary Education,White-collar worker,0.03995,31,875,0.02697,0.05294
2010,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.89186,793,875,0.87127,0.91245
2011,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.49213,417,838,0.45826,0.52600
2011,17-29 y.,Pre-primary Level,Not employed: no further information,0.42662,421,838,0.39312,0.46013
2011,17-29 y.,Primary Level,Not employed: registered unemployed,0.35677,42,42,0.21014,0.50341
2011,17-29 y.,Lower Secondary Level,Blue-collar worker,0.13450,82,832,0.11131,0.15770
2011,17-29 y.,Lower Secondary Level,White-collar worker,0.10214,70,832,0.08155,0.12273
2011,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.52274,415,832,0.48878,0.55670
2011,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.13572,143,832,0.11243,0.15901
2011,17-29 y.,Lower Secondary Level,Not employed: no further information,0.07440,122,832,0.05656,0.09224
2011,17-29 y.,Upper Secondary Level,Blue-collar worker,0.20795,338,1684,0.18856,0.22734
2011,17-29 y.,Upper Secondary Level,White-collar worker,0.31404,518,1684,0.29186,0.33621
2011,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.30582,506,1684,0.28381,0.32783
2011,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.05311,155,1684,0.04240,0.06383
2011,17-29 y.,Upper Secondary Level,Not employed: no further information,0.05743,167,1684,0.04631,0.06854
2011,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.58945,153,210,0.52275,0.65614
2011,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.22119,57,210,0.16492,0.27746
2011,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.66425,36,36,0.50780,0.82071
