year,age_gr,bula_h,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,30-45 y.,Thuringa,Blue-collar worker,0.26905,66,190,0.20583,0.33228
2005,30-45 y.,Thuringa,White-collar worker,0.25433,75,190,0.19225,0.31642
2005,30-45 y.,Thuringa,Not employed: registered unemployed,0.25957,49,190,0.19707,0.32208
2005,46-65 y.,Schleswig-Holstein,Blue-collar worker,0.15237,31,165,0.09737,0.20738
2005,46-65 y.,Schleswig-Holstein,White-collar worker,0.30831,90,165,0.23763,0.37899
2005,46-65 y.,Schleswig-Holstein,Not employed: Pensioner,0.20731,44,165,0.14527,0.26935
2005,46-65 y.,Hamburg,White-collar worker,0.34283,37,37,0.18778,0.49789
2005,46-65 y.,Lower Saxony,Self-employed,0.07157,57,530,0.04960,0.09354
2005,46-65 y.,Lower Saxony,Blue-collar worker,0.17483,86,530,0.14246,0.20719
2005,46-65 y.,Lower Saxony,Civil servant,0.06496,59,530,0.04396,0.08596
2005,46-65 y.,Lower Saxony,White-collar worker,0.27676,157,530,0.23863,0.31488
2005,46-65 y.,Lower Saxony,Not employed: Pensioner,0.22093,113,530,0.18558,0.25629
2005,46-65 y.,Lower Saxony,Not employed: no further information,0.13130,58,530,0.10252,0.16008
2005,46-65 y.,North Rhine-Westphalia,Self-employed,0.05254,111,1484,0.04119,0.06390
2005,46-65 y.,North Rhine-Westphalia,Blue-collar worker,0.20357,228,1484,0.18307,0.22406
2005,46-65 y.,North Rhine-Westphalia,Civil servant,0.05840,135,1484,0.04646,0.07033
2005,46-65 y.,North Rhine-Westphalia,White-collar worker,0.29443,465,1484,0.27123,0.31762
2005,46-65 y.,North Rhine-Westphalia,Not employed: Pensioner,0.17795,256,1484,0.15848,0.19742
2005,46-65 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.09541,104,1484,0.08046,0.11036
2005,46-65 y.,North Rhine-Westphalia,Not employed: no further information,0.11294,185,1484,0.09683,0.12904
2005,46-65 y.,Hesse,Self-employed,0.10516,52,450,0.07679,0.13354
2005,46-65 y.,Hesse,Blue-collar worker,0.14085,58,450,0.10867,0.17303
2005,46-65 y.,Hesse,Civil servant,0.08124,55,450,0.05597,0.10651
2005,46-65 y.,Hesse,White-collar worker,0.35956,167,450,0.31518,0.40395
2005,46-65 y.,Hesse,Not employed: Pensioner,0.15963,77,450,0.12575,0.19351
2005,46-65 y.,Hesse,Not employed: no further information,0.08634,41,450,0.06036,0.11232
2005,46-65 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.26629,80,335,0.21889,0.31370
2005,46-65 y.,"Rhineland-Palatinate, Saarland",Civil servant,0.06443,43,335,0.03810,0.09077
2005,46-65 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.23745,97,335,0.19182,0.28309
2005,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.16643,67,335,0.12648,0.20637
2005,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.12527,48,335,0.08977,0.16077
2005,46-65 y.,Baden-Wuerttemberg,Self-employed,0.07323,73,808,0.05526,0.09121
2005,46-65 y.,Baden-Wuerttemberg,Blue-collar worker,0.22788,145,808,0.19894,0.25682
2005,46-65 y.,Baden-Wuerttemberg,Civil servant,0.05116,65,808,0.03596,0.06636
2005,46-65 y.,Baden-Wuerttemberg,White-collar worker,0.30169,247,808,0.27002,0.33336
2005,46-65 y.,Baden-Wuerttemberg,Not employed: Pensioner,0.17818,145,808,0.15178,0.20458
2005,46-65 y.,Baden-Wuerttemberg,Not employed: registered unemployed,0.06544,42,808,0.04838,0.08250
2005,46-65 y.,Baden-Wuerttemberg,Not employed: no further information,0.09892,91,808,0.07832,0.11952
2005,46-65 y.,Bavaria,Self-employed,0.08975,99,968,0.07173,0.10776
2005,46-65 y.,Bavaria,Blue-collar worker,0.18884,158,968,0.16417,0.21351
2005,46-65 y.,Bavaria,Civil servant,0.04494,73,968,0.03188,0.05800
2005,46-65 y.,Bavaria,White-collar worker,0.30743,320,968,0.27835,0.33651
2005,46-65 y.,Bavaria,Not employed: Pensioner,0.20017,168,968,0.17495,0.22539
2005,46-65 y.,Bavaria,Not employed: registered unemployed,0.05466,41,968,0.04034,0.06899
2005,46-65 y.,Bavaria,Not employed: no further information,0.11220,109,968,0.09230,0.13209
2005,46-65 y.,Berlin,White-collar worker,0.35878,95,146,0.28071,0.43685
2005,46-65 y.,Berlin,Not employed: Pensioner,0.22138,51,146,0.15380,0.28896
2005,46-65 y.,Brandenburg,Self-employed,0.10772,33,304,0.07281,0.14263
2005,46-65 y.,Brandenburg,Blue-collar worker,0.20373,54,304,0.15838,0.24908
2005,46-65 y.,Brandenburg,White-collar worker,0.27194,95,304,0.22184,0.32204
2005,46-65 y.,Brandenburg,Not employed: Pensioner,0.24182,77,304,0.19361,0.29003
2005,46-65 y.,Brandenburg,Not employed: registered unemployed,0.13964,45,304,0.10061,0.17866
2005,46-65 y.,Mecklenburg-Western Pomerania,Blue-collar worker,0.24993,34,127,0.17433,0.32554
2005,46-65 y.,Mecklenburg-Western Pomerania,White-collar worker,0.25131,53,127,0.17557,0.32705
2005,46-65 y.,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.20721,40,127,0.13644,0.27798
2005,46-65 y.,Saxony,Self-employed,0.07862,43,496,0.05491,0.10233
2005,46-65 y.,Saxony,Blue-collar worker,0.19371,100,496,0.15889,0.22852
2005,46-65 y.,Saxony,White-collar worker,0.27541,165,496,0.23606,0.31476
2005,46-65 y.,Saxony,Not employed: Pensioner,0.25324,121,496,0.21493,0.29155
2005,46-65 y.,Saxony,Not employed: registered unemployed,0.15221,67,496,0.12057,0.18386
2005,46-65 y.,Saxony-Anhalt,Blue-collar worker,0.19512,67,310,0.15093,0.23930
2005,46-65 y.,Saxony-Anhalt,White-collar worker,0.25960,109,310,0.21071,0.30848
2005,46-65 y.,Saxony-Anhalt,Not employed: Pensioner,0.32397,92,310,0.27179,0.37616
2005,46-65 y.,Saxony-Anhalt,Not employed: registered unemployed,0.15512,42,310,0.11476,0.19549
2005,46-65 y.,Thuringa,Blue-collar worker,0.14072,50,257,0.09813,0.18332
2005,46-65 y.,Thuringa,White-collar worker,0.24566,80,257,0.19293,0.29840
2005,46-65 y.,Thuringa,Not employed: Pensioner,0.30797,80,257,0.25141,0.36452
2005,46-65 y.,Thuringa,Not employed: registered unemployed,0.20737,47,257,0.15770,0.25703
2005,66 and older,Schleswig-Holstein,Not employed: Pensioner,0.93234,115,115,0.88623,0.97845
2005,66 and older,Hamburg,Not employed: Pensioner,0.96589,41,41,0.90963,1.02214
2005,66 and older,Lower Saxony,Not employed: Pensioner,0.95915,342,342,0.93814,0.98016
2005,66 and older,North Rhine-Westphalia,Not employed: Pensioner,0.92043,748,748,0.90102,0.93983
2005,66 and older,Hesse,Not employed: Pensioner,0.92237,204,204,0.88557,0.95918
2005,66 and older,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.92870,250,250,0.89674,0.96066
2005,66 and older,Baden-Wuerttemberg,Not employed: Pensioner,0.95943,368,368,0.93924,0.97961
2005,66 and older,Bavaria,Not employed: Pensioner,0.94679,462,462,0.92630,0.96728
2005,66 and older,Berlin,Not employed: Pensioner,0.97680,111,111,0.94866,1.00493
2005,66 and older,Brandenburg,Not employed: Pensioner,0.96682,173,173,0.94006,0.99359
2005,66 and older,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.96075,93,93,0.92107,1.00043
2005,66 and older,Saxony,Not employed: Pensioner,0.98109,274,274,0.96493,0.99725
2005,66 and older,Saxony-Anhalt,Not employed: Pensioner,0.98328,172,172,0.96406,1.00250
2005,66 and older,Thuringa,Not employed: Pensioner,0.98982,164,164,0.97441,1.00523
2006,17-29 y.,Schleswig-Holstein,Apprentice/ Trainee/ Intern,0.32200,41,41,0.17720,0.46680
2006,17-29 y.,Lower Saxony,Blue-collar worker,0.14206,41,315,0.10344,0.18067
2006,17-29 y.,Lower Saxony,White-collar worker,0.19714,77,315,0.15314,0.24115
2006,17-29 y.,Lower Saxony,Apprentice/ Trainee/ Intern,0.28654,109,315,0.23653,0.33655
2006,17-29 y.,Lower Saxony,Not employed: registered unemployed,0.11013,32,315,0.07550,0.14475
2006,17-29 y.,Lower Saxony,Not employed: no further information,0.17132,56,315,0.12964,0.21300
2006,17-29 y.,North Rhine-Westphalia,Blue-collar worker,0.12939,83,697,0.10445,0.15432
2006,17-29 y.,North Rhine-Westphalia,White-collar worker,0.18499,146,697,0.15615,0.21384
2006,17-29 y.,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.37801,282,697,0.34198,0.41403
2006,17-29 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.10300,65,697,0.08042,0.12558
2006,17-29 y.,North Rhine-Westphalia,Not employed: no further information,0.13748,121,697,0.11190,0.16307
2006,17-29 y.,Hesse,White-collar worker,0.24383,61,184,0.18162,0.30604
2006,17-29 y.,Hesse,Apprentice/ Trainee/ Intern,0.32677,91,184,0.25881,0.39473
2006,17-29 y.,Hesse,Not employed: no further information,0.11762,32,184,0.07095,0.16430
2006,17-29 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.18653,42,196,0.13185,0.24120
2006,17-29 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.20688,50,196,0.15003,0.26374
2006,17-29 y.,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.30171,67,196,0.23729,0.36614
2006,17-29 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.13555,37,196,0.08750,0.18359
2006,17-29 y.,Baden-Wuerttemberg,Blue-collar worker,0.15770,78,488,0.12533,0.19007
2006,17-29 y.,Baden-Wuerttemberg,White-collar worker,0.23950,120,488,0.20159,0.27740
2006,17-29 y.,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.39533,229,488,0.35190,0.43875
2006,17-29 y.,Baden-Wuerttemberg,Not employed: no further information,0.10407,61,488,0.07695,0.13119
2006,17-29 y.,Bavaria,Blue-collar worker,0.16201,81,517,0.13022,0.19381
2006,17-29 y.,Bavaria,White-collar worker,0.30444,152,517,0.26473,0.34414
2006,17-29 y.,Bavaria,Apprentice/ Trainee/ Intern,0.29277,198,517,0.25351,0.33203
2006,17-29 y.,Bavaria,Not employed: registered unemployed,0.07300,32,517,0.05056,0.09545
2006,17-29 y.,Bavaria,Not employed: no further information,0.08480,54,517,0.06077,0.10884
2006,17-29 y.,Berlin,White-collar worker,0.20043,34,96,0.11993,0.28093
2006,17-29 y.,Berlin,Apprentice/ Trainee/ Intern,0.34611,62,96,0.25044,0.44177
2006,17-29 y.,Brandenburg,White-collar worker,0.19095,38,97,0.11232,0.26957
2006,17-29 y.,Brandenburg,Apprentice/ Trainee/ Intern,0.28707,59,97,0.19657,0.37756
2006,17-29 y.,Mecklenburg-Western Pomerania,Apprentice/ Trainee/ Intern,0.36668,38,38,0.21140,0.52196
2006,17-29 y.,Saxony,Blue-collar worker,0.13291,41,294,0.09404,0.17179
2006,17-29 y.,Saxony,White-collar worker,0.10612,39,294,0.07086,0.14139
2006,17-29 y.,Saxony,Apprentice/ Trainee/ Intern,0.37559,136,294,0.32013,0.43104
2006,17-29 y.,Saxony,Not employed: registered unemployed,0.13960,45,294,0.09992,0.17928
2006,17-29 y.,Saxony,Not employed: no further information,0.13303,33,294,0.09414,0.17191
2006,17-29 y.,Saxony-Anhalt,White-collar worker,0.20958,38,107,0.13210,0.28706
2006,17-29 y.,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.32933,69,107,0.23986,0.41880
2006,17-29 y.,Thuringa,White-collar worker,0.20922,36,108,0.13215,0.28629
2006,17-29 y.,Thuringa,Apprentice/ Trainee/ Intern,0.38593,72,108,0.29369,0.47817
2006,30-45 y.,Schleswig-Holstein,Blue-collar worker,0.25004,36,103,0.16600,0.33408
2006,30-45 y.,Schleswig-Holstein,White-collar worker,0.37761,67,103,0.28353,0.47169
2006,30-45 y.,Hamburg,White-collar worker,0.53284,34,34,0.36262,0.70307
2006,30-45 y.,Lower Saxony,Self-employed,0.05941,41,542,0.03949,0.07933
2006,30-45 y.,Lower Saxony,Blue-collar worker,0.26254,137,542,0.22546,0.29961
2006,30-45 y.,Lower Saxony,White-collar worker,0.42148,251,542,0.37987,0.46309
2006,30-45 y.,Lower Saxony,Not employed: registered unemployed,0.09181,50,542,0.06748,0.11614
2006,30-45 y.,Lower Saxony,Not employed: no further information,0.09715,63,542,0.07219,0.12211
2006,30-45 y.,North Rhine-Westphalia,Self-employed,0.06668,110,1322,0.05323,0.08014
2006,30-45 y.,North Rhine-Westphalia,Blue-collar worker,0.23840,291,1322,0.21542,0.26138
2006,30-45 y.,North Rhine-Westphalia,Civil servant,0.04313,73,1322,0.03218,0.05409
2006,30-45 y.,North Rhine-Westphalia,White-collar worker,0.44755,598,1322,0.42073,0.47436
2006,30-45 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.07351,86,1322,0.05944,0.08758
2006,30-45 y.,North Rhine-Westphalia,Not employed: no further information,0.11107,164,1322,0.09412,0.12801
2006,30-45 y.,Hesse,Self-employed,0.08405,43,415,0.05732,0.11078
2006,30-45 y.,Hesse,Blue-collar worker,0.21030,90,415,0.17105,0.24956
2006,30-45 y.,Hesse,White-collar worker,0.48284,231,415,0.43470,0.53097
2006,30-45 y.,Hesse,Not employed: no further information,0.11840,51,415,0.08728,0.14952
2006,30-45 y.,"Rhineland-Palatinate, Saarland",Self-employed,0.09808,40,323,0.06559,0.13056
2006,30-45 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.29306,96,323,0.24335,0.34278
2006,30-45 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.36617,149,323,0.31355,0.41879
2006,30-45 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.08774,38,323,0.05684,0.11864
2006,30-45 y.,Baden-Wuerttemberg,Self-employed,0.08230,79,838,0.06368,0.10091
2006,30-45 y.,Baden-Wuerttemberg,Blue-collar worker,0.27239,220,838,0.24223,0.30255
2006,30-45 y.,Baden-Wuerttemberg,Civil servant,0.03496,31,838,0.02252,0.04740
2006,30-45 y.,Baden-Wuerttemberg,White-collar worker,0.41927,362,838,0.38584,0.45270
2006,30-45 y.,Baden-Wuerttemberg,Not employed: registered unemployed,0.04383,32,838,0.02996,0.05770
2006,30-45 y.,Baden-Wuerttemberg,Not employed: no further information,0.12374,114,838,0.10143,0.14605
2006,30-45 y.,Bavaria,Self-employed,0.07290,75,942,0.05629,0.08951
2006,30-45 y.,Bavaria,Blue-collar worker,0.24790,212,942,0.22031,0.27549
2006,30-45 y.,Bavaria,Civil servant,0.04968,56,942,0.03580,0.06357
2006,30-45 y.,Bavaria,White-collar worker,0.43631,436,942,0.40463,0.46800
2006,30-45 y.,Bavaria,Not employed: registered unemployed,0.06184,43,942,0.04645,0.07723
2006,30-45 y.,Bavaria,Not employed: no further information,0.12195,120,942,0.10104,0.14286
2006,30-45 y.,Berlin,White-collar worker,0.37365,77,77,0.26489,0.48242
2006,30-45 y.,Brandenburg,Blue-collar worker,0.21380,52,144,0.14660,0.28100
2006,30-45 y.,Brandenburg,White-collar worker,0.38912,92,144,0.30921,0.46903
2006,30-45 y.,Mecklenburg-Western Pomerania,White-collar worker,0.33103,57,92,0.23434,0.42772
2006,30-45 y.,Mecklenburg-Western Pomerania,Not employed: registered unemployed,0.22608,35,92,0.14014,0.31203
2006,30-45 y.,Saxony,Self-employed,0.09748,38,360,0.06679,0.12816
2006,30-45 y.,Saxony,Blue-collar worker,0.26307,100,360,0.21753,0.30862
2006,30-45 y.,Saxony,White-collar worker,0.39875,178,360,0.34810,0.44940
2006,30-45 y.,Saxony,Not employed: registered unemployed,0.12383,44,360,0.08976,0.15790
2006,30-45 y.,Saxony-Anhalt,Blue-collar worker,0.20749,43,167,0.14580,0.26918
2006,30-45 y.,Saxony-Anhalt,White-collar worker,0.40142,93,167,0.32685,0.47599
2006,30-45 y.,Saxony-Anhalt,Not employed: registered unemployed,0.15193,31,167,0.09732,0.20653
2006,30-45 y.,Thuringa,Self-employed,0.11796,32,229,0.07609,0.15983
2006,30-45 y.,Thuringa,Blue-collar worker,0.32047,76,229,0.25989,0.38104
2006,30-45 y.,Thuringa,White-collar worker,0.30575,82,229,0.24594,0.36555
2006,30-45 y.,Thuringa,Not employed: registered unemployed,0.14979,39,229,0.10346,0.19611
2006,46-65 y.,Schleswig-Holstein,Blue-collar worker,0.12690,33,165,0.07596,0.17785
2006,46-65 y.,Schleswig-Holstein,White-collar worker,0.28307,83,165,0.21412,0.35201
2006,46-65 y.,Schleswig-Holstein,Not employed: Pensioner,0.23677,49,165,0.17171,0.30183
2006,46-65 y.,Hamburg,White-collar worker,0.34165,37,37,0.18672,0.49657
2006,46-65 y.,Lower Saxony,Self-employed,0.09315,70,598,0.06984,0.11646
2006,46-65 y.,Lower Saxony,Blue-collar worker,0.18247,97,598,0.15149,0.21346
2006,46-65 y.,Lower Saxony,Civil servant,0.07828,70,598,0.05673,0.09982
2006,46-65 y.,Lower Saxony,White-collar worker,0.28764,184,598,0.25133,0.32395
2006,46-65 y.,Lower Saxony,Not employed: Pensioner,0.19618,115,598,0.16432,0.22803
2006,46-65 y.,Lower Saxony,Not employed: no further information,0.09778,62,598,0.07395,0.12160
2006,46-65 y.,North Rhine-Westphalia,Self-employed,0.06943,138,1570,0.05685,0.08201
2006,46-65 y.,North Rhine-Westphalia,Blue-collar worker,0.19847,242,1570,0.17873,0.21821
2006,46-65 y.,North Rhine-Westphalia,Civil servant,0.05989,137,1570,0.04815,0.07163
2006,46-65 y.,North Rhine-Westphalia,White-collar worker,0.28853,483,1570,0.26611,0.31095
2006,46-65 y.,North Rhine-Westphalia,Not employed: Pensioner,0.16713,262,1570,0.14867,0.18560
2006,46-65 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.08994,111,1570,0.07578,0.10410
2006,46-65 y.,North Rhine-Westphalia,Not employed: no further information,0.12064,197,1570,0.10453,0.13676
2006,46-65 y.,Hesse,Self-employed,0.08306,49,493,0.05868,0.10745
2006,46-65 y.,Hesse,Blue-collar worker,0.16411,62,493,0.13139,0.19684
2006,46-65 y.,Hesse,Civil servant,0.06642,50,493,0.04441,0.08842
2006,46-65 y.,Hesse,White-collar worker,0.34641,192,493,0.30436,0.38845
2006,46-65 y.,Hesse,Not employed: Pensioner,0.16752,87,493,0.13452,0.20052
2006,46-65 y.,Hesse,Not employed: no further information,0.10292,53,493,0.07607,0.12976
2006,46-65 y.,"Rhineland-Palatinate, Saarland",Self-employed,0.07142,31,406,0.04634,0.09651
2006,46-65 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.21778,80,406,0.17758,0.25798
2006,46-65 y.,"Rhineland-Palatinate, Saarland",Civil servant,0.06560,46,406,0.04149,0.08971
2006,46-65 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.31580,135,406,0.27053,0.36107
2006,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.14835,71,406,0.11374,0.18297
2006,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.10331,43,406,0.07367,0.13295
2006,46-65 y.,Baden-Wuerttemberg,Self-employed,0.07735,81,861,0.05949,0.09520
2006,46-65 y.,Baden-Wuerttemberg,Blue-collar worker,0.22413,150,861,0.19626,0.25200
2006,46-65 y.,Baden-Wuerttemberg,Civil servant,0.05309,73,861,0.03810,0.06808
2006,46-65 y.,Baden-Wuerttemberg,White-collar worker,0.30102,264,861,0.27037,0.33168
2006,46-65 y.,Baden-Wuerttemberg,Not employed: Pensioner,0.17326,152,861,0.14796,0.19856
2006,46-65 y.,Baden-Wuerttemberg,Not employed: registered unemployed,0.06396,45,861,0.04761,0.08032
2006,46-65 y.,Baden-Wuerttemberg,Not employed: no further information,0.10548,96,861,0.08495,0.12601
2006,46-65 y.,Bavaria,Self-employed,0.08287,106,1081,0.06643,0.09932
2006,46-65 y.,Bavaria,Blue-collar worker,0.19518,175,1081,0.17154,0.21882
2006,46-65 y.,Bavaria,Civil servant,0.04350,70,1081,0.03133,0.05567
2006,46-65 y.,Bavaria,White-collar worker,0.30166,349,1081,0.27429,0.32903
2006,46-65 y.,Bavaria,Not employed: Pensioner,0.19224,199,1081,0.16873,0.21574
2006,46-65 y.,Bavaria,Not employed: registered unemployed,0.07669,57,1081,0.06082,0.09256
2006,46-65 y.,Bavaria,Not employed: no further information,0.10696,125,1081,0.08853,0.12539
2006,46-65 y.,Berlin,Self-employed,0.14024,42,276,0.09920,0.18128
2006,46-65 y.,Berlin,Blue-collar worker,0.14393,34,276,0.10244,0.18542
2006,46-65 y.,Berlin,White-collar worker,0.34831,119,276,0.29200,0.40462
2006,46-65 y.,Berlin,Not employed: Pensioner,0.14832,48,276,0.10631,0.19033
2006,46-65 y.,Berlin,Not employed: registered unemployed,0.11902,33,276,0.08075,0.15730
2006,46-65 y.,Brandenburg,Self-employed,0.11208,34,317,0.07729,0.14686
2006,46-65 y.,Brandenburg,Blue-collar worker,0.20098,53,317,0.15679,0.24516
2006,46-65 y.,Brandenburg,White-collar worker,0.26398,101,317,0.21538,0.31259
2006,46-65 y.,Brandenburg,Not employed: Pensioner,0.20524,78,317,0.16071,0.24977
2006,46-65 y.,Brandenburg,Not employed: registered unemployed,0.17832,51,317,0.13611,0.22052
2006,46-65 y.,Mecklenburg-Western Pomerania,Blue-collar worker,0.19382,33,146,0.12948,0.25816
2006,46-65 y.,Mecklenburg-Western Pomerania,White-collar worker,0.29590,65,146,0.22160,0.37020
2006,46-65 y.,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.22462,48,146,0.15669,0.29255
2006,46-65 y.,Saxony,Self-employed,0.11547,61,545,0.08861,0.14233
2006,46-65 y.,Saxony,Blue-collar worker,0.19251,108,545,0.15938,0.22564
2006,46-65 y.,Saxony,White-collar worker,0.26822,179,545,0.23099,0.30545
2006,46-65 y.,Saxony,Not employed: Pensioner,0.24297,131,545,0.20693,0.27901
2006,46-65 y.,Saxony,Not employed: registered unemployed,0.15193,66,545,0.12176,0.18209
2006,46-65 y.,Saxony-Anhalt,Blue-collar worker,0.17247,60,301,0.12972,0.21522
2006,46-65 y.,Saxony-Anhalt,White-collar worker,0.28414,111,301,0.23310,0.33517
2006,46-65 y.,Saxony-Anhalt,Not employed: Pensioner,0.28711,76,301,0.23591,0.33830
2006,46-65 y.,Saxony-Anhalt,Not employed: registered unemployed,0.19189,54,301,0.14733,0.23645
2006,46-65 y.,Thuringa,Blue-collar worker,0.18172,62,279,0.13639,0.22705
2006,46-65 y.,Thuringa,White-collar worker,0.25620,94,279,0.20489,0.30752
2006,46-65 y.,Thuringa,Not employed: Pensioner,0.25189,74,279,0.20086,0.30292
2006,46-65 y.,Thuringa,Not employed: registered unemployed,0.19731,49,279,0.15053,0.24409
2006,66 and older,Schleswig-Holstein,Not employed: Pensioner,0.95147,134,134,0.91495,0.98799
