year,age_gr,migback,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,66 and older,Direct migration background,Not employed: Pensioner,0.90848,293,293,0.87541,0.94156
2011,17-29 y.,No migration background,Self-employed,0.01419,55,3572,0.01031,0.01807
2011,17-29 y.,No migration background,Blue-collar worker,0.13936,419,3572,0.12800,0.15072
2011,17-29 y.,No migration background,Civil servant,0.02310,79,3572,0.01818,0.02803
2011,17-29 y.,No migration background,White-collar worker,0.28552,822,3572,0.27071,0.30034
2011,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.34845,1278,3572,0.33283,0.36408
2011,17-29 y.,No migration background,Not employed: Military/Community Service,0.01225,36,3572,0.00864,0.01586
2011,17-29 y.,No migration background,Not employed: registered unemployed,0.06676,319,3572,0.05858,0.07495
2011,17-29 y.,No migration background,Not employed: no further information,0.09963,564,3572,0.08981,0.10946
2011,17-29 y.,Direct migration background,Blue-collar worker,0.18124,73,449,0.14557,0.21691
2011,17-29 y.,Direct migration background,White-collar worker,0.23318,101,449,0.19403,0.27234
2011,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.30102,110,449,0.25854,0.34349
2011,17-29 y.,Direct migration background,Not employed: registered unemployed,0.08310,48,449,0.05754,0.10866
2011,17-29 y.,Direct migration background,Not employed: no further information,0.16626,117,449,0.13178,0.20074
2011,17-29 y.,Indirect migration background,Blue-collar worker,0.13371,68,612,0.10672,0.16070
2011,17-29 y.,Indirect migration background,White-collar worker,0.23143,99,612,0.19799,0.26488
2011,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.39868,260,612,0.35985,0.43750
2011,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.05083,45,612,0.03342,0.06825
2011,17-29 y.,Indirect migration background,Not employed: no further information,0.14122,140,612,0.11360,0.16883
2011,30-45 y.,No migration background,Self-employed,0.08715,634,7793,0.08089,0.09341
2011,30-45 y.,No migration background,Blue-collar worker,0.18480,1220,7793,0.17619,0.19342
2011,30-45 y.,No migration background,Civil servant,0.06762,474,7793,0.06204,0.07319
2011,30-45 y.,No migration background,White-collar worker,0.51517,3902,7793,0.50407,0.52626
2011,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01329,118,7793,0.01075,0.01583
2011,30-45 y.,No migration background,Not employed: Pensioner,0.00827,54,7793,0.00626,0.01028
2011,30-45 y.,No migration background,Not employed: registered unemployed,0.05178,525,7793,0.04686,0.05670
2011,30-45 y.,No migration background,Not employed: no further information,0.06411,866,7793,0.05867,0.06955
2011,30-45 y.,Direct migration background,Self-employed,0.06610,88,1460,0.05335,0.07885
2011,30-45 y.,Direct migration background,Blue-collar worker,0.28587,416,1460,0.26269,0.30906
2011,30-45 y.,Direct migration background,White-collar worker,0.34069,446,1460,0.31637,0.36500
2011,30-45 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.02930,32,1460,0.02065,0.03796
2011,30-45 y.,Direct migration background,Not employed: registered unemployed,0.07838,160,1460,0.06459,0.09218
2011,30-45 y.,Direct migration background,Not employed: no further information,0.16530,318,1460,0.14624,0.18436
2011,30-45 y.,Indirect migration background,Self-employed,0.04359,37,574,0.02687,0.06031
2011,30-45 y.,Indirect migration background,Blue-collar worker,0.23588,113,574,0.20112,0.27065
2011,30-45 y.,Indirect migration background,White-collar worker,0.49210,294,574,0.45116,0.53303
2011,30-45 y.,Indirect migration background,Not employed: registered unemployed,0.08420,40,574,0.06146,0.10693
2011,30-45 y.,Indirect migration background,Not employed: no further information,0.08818,90,574,0.06496,0.11140
2011,46-65 y.,No migration background,Self-employed,0.09104,782,8008,0.08474,0.09734
2011,46-65 y.,No migration background,Blue-collar worker,0.19211,1304,8008,0.18348,0.20074
2011,46-65 y.,No migration background,Civil servant,0.05551,553,8008,0.05049,0.06052
2011,46-65 y.,No migration background,White-collar worker,0.38538,3242,8008,0.37472,0.39604
2011,46-65 y.,No migration background,Not employed: Pensioner,0.15068,1136,8008,0.14285,0.15852
2011,46-65 y.,No migration background,Not employed: registered unemployed,0.05842,482,8008,0.05328,0.06355
2011,46-65 y.,No migration background,Not employed: no further information,0.05945,509,8008,0.05427,0.06463
2011,46-65 y.,Direct migration background,Self-employed,0.05653,68,932,0.04169,0.07136
2011,46-65 y.,Direct migration background,Blue-collar worker,0.33190,294,932,0.30165,0.36215
2011,46-65 y.,Direct migration background,White-collar worker,0.21874,226,932,0.19219,0.24530
2011,46-65 y.,Direct migration background,Not employed: Pensioner,0.12959,113,932,0.10801,0.15116
2011,46-65 y.,Direct migration background,Not employed: registered unemployed,0.10247,106,932,0.08299,0.12195
2011,46-65 y.,Direct migration background,Not employed: no further information,0.14373,125,932,0.12120,0.16627
2011,46-65 y.,Indirect migration background,White-collar worker,0.40449,50,50,0.26707,0.54192
2011,66 and older,No migration background,Self-employed,0.01682,95,4706,0.01314,0.02049
2011,66 and older,No migration background,Blue-collar worker,0.00950,41,4706,0.00673,0.01227
2011,66 and older,No migration background,White-collar worker,0.01436,65,4706,0.01096,0.01776
2011,66 and older,No migration background,Not employed: Pensioner,0.94571,4446,4706,0.93923,0.95218
2011,66 and older,No migration background,Not employed: no further information,0.01134,59,4706,0.00832,0.01437
2011,66 and older,Direct migration background,Not employed: Pensioner,0.91690,391,391,0.88951,0.94430
2012,17-29 y.,No migration background,Self-employed,0.00966,49,3476,0.00641,0.01292
2012,17-29 y.,No migration background,Blue-collar worker,0.14417,428,3476,0.13249,0.15585
2012,17-29 y.,No migration background,Civil servant,0.02970,75,3476,0.02406,0.03535
2012,17-29 y.,No migration background,White-collar worker,0.28619,775,3476,0.27116,0.30121
2012,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.34198,1285,3476,0.32621,0.35775
2012,17-29 y.,No migration background,Not employed: Military/Community Service,0.01279,48,3476,0.00906,0.01653
2012,17-29 y.,No migration background,Not employed: registered unemployed,0.06604,271,3476,0.05779,0.07430
2012,17-29 y.,No migration background,Not employed: no further information,0.09934,545,3476,0.08939,0.10928
2012,17-29 y.,Direct migration background,Blue-collar worker,0.17906,57,394,0.14115,0.21696
2012,17-29 y.,Direct migration background,White-collar worker,0.28083,104,394,0.23640,0.32527
2012,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.25540,102,394,0.21229,0.29852
2012,17-29 y.,Direct migration background,Not employed: registered unemployed,0.09530,45,394,0.06627,0.12433
2012,17-29 y.,Direct migration background,Not employed: no further information,0.14386,86,394,0.10916,0.17855
2012,17-29 y.,Indirect migration background,Blue-collar worker,0.11268,67,575,0.08681,0.13855
2012,17-29 y.,Indirect migration background,White-collar worker,0.25166,95,575,0.21615,0.28716
2012,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.35895,236,575,0.31970,0.39819
2012,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.05039,42,575,0.03249,0.06828
2012,17-29 y.,Indirect migration background,Not employed: no further information,0.15920,135,575,0.12927,0.18913
2012,30-45 y.,No migration background,Self-employed,0.08787,557,7091,0.08128,0.09446
2012,30-45 y.,No migration background,Blue-collar worker,0.16263,1079,7091,0.15404,0.17122
2012,30-45 y.,No migration background,Civil servant,0.07054,443,7091,0.06458,0.07651
2012,30-45 y.,No migration background,White-collar worker,0.53089,3686,7091,0.51928,0.54251
2012,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01454,105,7091,0.01176,0.01733
2012,30-45 y.,No migration background,Not employed: Pensioner,0.01107,54,7091,0.00863,0.01350
2012,30-45 y.,No migration background,Not employed: registered unemployed,0.05192,449,7091,0.04675,0.05708
2012,30-45 y.,No migration background,Not employed: no further information,0.06856,718,7091,0.06268,0.07444
2012,30-45 y.,Direct migration background,Self-employed,0.07563,78,1367,0.06161,0.08965
2012,30-45 y.,Direct migration background,Blue-collar worker,0.31812,405,1367,0.29342,0.34282
2012,30-45 y.,Direct migration background,White-collar worker,0.35059,471,1367,0.32528,0.37589
2012,30-45 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.02494,31,1367,0.01667,0.03321
2012,30-45 y.,Direct migration background,Not employed: registered unemployed,0.07326,129,1367,0.05944,0.08708
2012,30-45 y.,Direct migration background,Not employed: no further information,0.13316,253,1367,0.11514,0.15117
2012,30-45 y.,Indirect migration background,Self-employed,0.04874,34,541,0.03058,0.06690
2012,30-45 y.,Indirect migration background,Blue-collar worker,0.21963,106,541,0.18472,0.25455
2012,30-45 y.,Indirect migration background,White-collar worker,0.47565,279,541,0.43353,0.51777
2012,30-45 y.,Indirect migration background,Not employed: registered unemployed,0.09794,40,541,0.07287,0.12301
2012,30-45 y.,Indirect migration background,Not employed: no further information,0.10671,82,541,0.08067,0.13275
2012,46-65 y.,No migration background,Self-employed,0.09024,772,8270,0.08407,0.09642
2012,46-65 y.,No migration background,Blue-collar worker,0.18524,1267,8270,0.17687,0.19362
2012,46-65 y.,No migration background,Civil servant,0.05715,563,8270,0.05215,0.06215
2012,46-65 y.,No migration background,White-collar worker,0.39699,3488,8270,0.38644,0.40753
2012,46-65 y.,No migration background,Not employed: Pensioner,0.14927,1157,8270,0.14159,0.15695
2012,46-65 y.,No migration background,Not employed: registered unemployed,0.06401,525,8270,0.05873,0.06928
2012,46-65 y.,No migration background,Not employed: no further information,0.05352,498,8270,0.04867,0.05837
2012,46-65 y.,Direct migration background,Self-employed,0.05951,70,920,0.04421,0.07480
2012,46-65 y.,Direct migration background,Blue-collar worker,0.32733,291,920,0.29699,0.35767
2012,46-65 y.,Direct migration background,White-collar worker,0.26164,258,920,0.23322,0.29005
2012,46-65 y.,Direct migration background,Not employed: Pensioner,0.12504,98,920,0.10365,0.14642
2012,46-65 y.,Direct migration background,Not employed: registered unemployed,0.09801,101,920,0.07878,0.11723
2012,46-65 y.,Direct migration background,Not employed: no further information,0.11734,102,920,0.09653,0.13815
2012,46-65 y.,Indirect migration background,White-collar worker,0.40025,64,64,0.27927,0.52124
2012,66 and older,No migration background,Self-employed,0.02270,118,4771,0.01847,0.02692
2012,66 and older,No migration background,Blue-collar worker,0.01043,49,4771,0.00755,0.01331
2012,66 and older,No migration background,White-collar worker,0.01771,90,4771,0.01396,0.02145
2012,66 and older,No migration background,Not employed: Pensioner,0.93611,4460,4771,0.92917,0.94305
2012,66 and older,No migration background,Not employed: no further information,0.01079,54,4771,0.00786,0.01373
2012,66 and older,Direct migration background,Not employed: Pensioner,0.92587,388,388,0.89977,0.95197
2013,17-29 y.,No migration background,Self-employed,0.01215,40,3301,0.00841,0.01589
2013,17-29 y.,No migration background,Blue-collar worker,0.10937,315,3301,0.09872,0.12001
2013,17-29 y.,No migration background,Civil servant,0.02528,70,3301,0.01992,0.03064
2013,17-29 y.,No migration background,White-collar worker,0.30474,804,3301,0.28903,0.32044
2013,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.37401,1300,3301,0.35750,0.39051
2013,17-29 y.,No migration background,Not employed: registered unemployed,0.05572,224,3301,0.04790,0.06355
2013,17-29 y.,No migration background,Not employed: no further information,0.10611,548,3301,0.09560,0.11661
2013,17-29 y.,Direct migration background,Blue-collar worker,0.15631,160,1067,0.13451,0.17811
2013,17-29 y.,Direct migration background,White-collar worker,0.35126,275,1067,0.32260,0.37991
2013,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.21146,287,1067,0.18695,0.23598
2013,17-29 y.,Direct migration background,Not employed: registered unemployed,0.09691,123,1067,0.07915,0.11467
2013,17-29 y.,Direct migration background,Not employed: no further information,0.13808,222,1067,0.11737,0.15879
2013,17-29 y.,Indirect migration background,Blue-collar worker,0.11145,106,1068,0.09257,0.13033
2013,17-29 y.,Indirect migration background,White-collar worker,0.24390,213,1068,0.21813,0.26967
2013,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.34553,430,1068,0.31700,0.37406
2013,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.08074,95,1068,0.06439,0.09709
2013,17-29 y.,Indirect migration background,Not employed: no further information,0.17634,224,1068,0.15347,0.19921
2013,30-45 y.,No migration background,Self-employed,0.08579,484,6442,0.07895,0.09263
2013,30-45 y.,No migration background,Blue-collar worker,0.15477,913,6442,0.14594,0.16361
2013,30-45 y.,No migration background,Civil servant,0.06982,411,6442,0.06360,0.07604
2013,30-45 y.,No migration background,White-collar worker,0.54120,3503,6442,0.52903,0.55337
2013,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01487,99,6442,0.01192,0.01783
2013,30-45 y.,No migration background,Not employed: Pensioner,0.01215,48,6442,0.00947,0.01483
2013,30-45 y.,No migration background,Not employed: registered unemployed,0.05804,441,6442,0.05233,0.06375
2013,30-45 y.,No migration background,Not employed: no further information,0.06102,543,6442,0.05518,0.06687
2013,30-45 y.,Direct migration background,Self-employed,0.06626,167,2985,0.05734,0.07519
2013,30-45 y.,Direct migration background,Blue-collar worker,0.28930,837,2985,0.27303,0.30557
2013,30-45 y.,Direct migration background,White-collar worker,0.36907,1097,2985,0.35176,0.38639
2013,30-45 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.02868,75,2985,0.02269,0.03466
2013,30-45 y.,Direct migration background,Not employed: registered unemployed,0.10244,344,2985,0.09156,0.11332
2013,30-45 y.,Direct migration background,Not employed: no further information,0.13164,465,2985,0.11951,0.14377
2013,30-45 y.,Indirect migration background,Self-employed,0.07323,71,817,0.05535,0.09110
2013,30-45 y.,Indirect migration background,Blue-collar worker,0.14545,129,817,0.12126,0.16964
2013,30-45 y.,Indirect migration background,White-collar worker,0.49189,426,817,0.45758,0.52619
