"hlf0071_h","year","bula_h","quintil","n","percent","lower_confidence","upper_confidence"
"Gerade richtig","2005","Berlin","2","153","0.719935750294906","0.660465229608089","0.779406270981724"
"Gerade richtig","2005","Berlin","3","198","0.819546839712876","0.772066156803379","0.867027522622373"
"Gerade richtig","2005","Berlin","4","147","0.673601306329397","0.612196870123057","0.735005742535738"
"Gerade richtig","2005","Berlin","5","181","0.6858511088923","0.6293208600646","0.74238135772"
"Gerade richtig","2005","Brandenburg","1","","","",""
"Gerade richtig","2005","Brandenburg","2","203","0.706449830883616","0.653764589658058","0.759135072109175"
"Gerade richtig","2005","Brandenburg","3","264","0.778657888499965","0.734464875692939","0.82285090130699"
"Gerade richtig","2005","Brandenburg","4","238","0.803237919511323","0.759125223787148","0.847350615235497"
"Gerade richtig","2005","Brandenburg","5","112","0.715752097022881","0.64356951538083","0.787934678664933"
"Gerade richtig","2005","Mecklenburg-Vorpommern","1","","","",""
"Gerade richtig","2005","Mecklenburg-Vorpommern","2","152","0.889247776608537","0.843274104258284","0.93522144895879"
"Gerade richtig","2005","Mecklenburg-Vorpommern","3","172","0.778209288168161","0.721885114316796","0.834533462019527"
"Gerade richtig","2005","Mecklenburg-Vorpommern","4","101","0.701401382458032","0.626654333695803","0.77614843122026"
"Gerade richtig","2005","Mecklenburg-Vorpommern","5","48","0.629509140700158","0.524981551528662","0.734036729871653"
"Gerade richtig","2005","Sachsen","1","","","",""
"Gerade richtig","2005","Sachsen","2","350","0.671525479651042","0.629683954966092","0.713367004335992"
"Gerade richtig","2005","Sachsen","3","480","0.785265048548357","0.752994050151603","0.81753604694511"
"Gerade richtig","2005","Sachsen","4","386","0.813614471230491","0.779169742226926","0.848059200234055"
"Gerade richtig","2005","Sachsen","5","183","0.799770672999679","0.749764097032831","0.849777248966527"
"Gerade richtig","2005","Sachsen-Anhalt","1","","","",""
"Gerade richtig","2005","Sachsen-Anhalt","2","192","0.754373076824617","0.70302818028008","0.805717973369154"
"Gerade richtig","2005","Sachsen-Anhalt","3","290","0.796230880292027","0.754091977252707","0.838369783331347"
"Gerade richtig","2005","Sachsen-Anhalt","4","223","0.708883210352084","0.657391956341134","0.760374464363035"
"Gerade richtig","2005","Sachsen-Anhalt","5","126","0.799693682113096","0.738625460183368","0.860761904042823"
"Gerade richtig","2005","Thüringen","1","","","",""
"Gerade richtig","2005","Thüringen","2","250","0.759274261596894","0.714356400079351","0.804192123114437"
"Gerade richtig","2005","Thüringen","3","301","0.795452047143051","0.755367418825956","0.835536675460145"
"Gerade richtig","2005","Thüringen","4","180","0.738527682888118","0.682463133385858","0.794592232390379"
"Gerade richtig","2005","Thüringen","5","92","0.759176894647304","0.685103256905546","0.833250532389062"
"Etwas zu gross","2005","Schleswig-Holstein","1","","","",""
"Etwas zu gross","2005","Schleswig-Holstein","2","","","",""
"Etwas zu gross","2005","Schleswig-Holstein","3","","","",""
"Etwas zu gross","2005","Schleswig-Holstein","4","","","",""
"Etwas zu gross","2005","Schleswig-Holstein","5","","","",""
"Etwas zu gross","2005","Hamburg","1","","","",""
"Etwas zu gross","2005","Hamburg","2","","","",""
"Etwas zu gross","2005","Hamburg","3","","","",""
"Etwas zu gross","2005","Hamburg","4","","","",""
"Etwas zu gross","2005","Hamburg","5","","","",""
"Etwas zu gross","2005","Niedersachsen","1","","","",""
"Etwas zu gross","2005","Niedersachsen","2","33","0.100721316046689","0.0690554624807049","0.132387169612673"
"Etwas zu gross","2005","Niedersachsen","3","82","0.121284190077001","0.0975209637648452","0.145047416389157"
"Etwas zu gross","2005","Niedersachsen","4","86","0.152092471465256","0.124570006909082","0.179614936021429"
"Etwas zu gross","2005","Niedersachsen","5","97","0.173778574272606","0.143976353175351","0.203580795369861"
"Etwas zu gross","2005","Bremen","1","","","",""
"Etwas zu gross","2005","Bremen","2","","","",""
"Etwas zu gross","2005","Bremen","3","","","",""
"Etwas zu gross","2005","Bremen","4","","","",""
"Etwas zu gross","2005","Bremen","5","","","",""
"Etwas zu gross","2005","Nordrhein-Westfalen","1","","","",""
"Etwas zu gross","2005","Nordrhein-Westfalen","2","43","0.0409563487480943","0.0283001745672264","0.0536125229289623"
"Etwas zu gross","2005","Nordrhein-Westfalen","3","115","0.0828320273362661","0.0688649389915389","0.0967991156809933"
"Etwas zu gross","2005","Nordrhein-Westfalen","4","111","0.0788150614860885","0.0650220489950541","0.0926080739771229"
"Etwas zu gross","2005","Nordrhein-Westfalen","5","215","0.129178970128236","0.113383428939853","0.14497451131662"
"Etwas zu gross","2005","Hessen","1","","","",""
"Etwas zu gross","2005","Hessen","2","","","",""
"Etwas zu gross","2005","Hessen","3","35","0.0666113926882686","0.044234776834611","0.0889880085419261"
"Etwas zu gross","2005","Hessen","4","33","0.0974320273029821","0.0702438045208191","0.124620250085145"
"Etwas zu gross","2005","Hessen","5","97","0.186482296824879","0.155133342924455","0.217831250725304"
"Etwas zu gross","2005","Rheinland-Pfalz,Saarland","1","","","",""
"Etwas zu gross","2005","Rheinland-Pfalz,Saarland","2","","","",""
"Etwas zu gross","2005","Rheinland-Pfalz,Saarland","3","","","",""
"Etwas zu gross","2005","Rheinland-Pfalz,Saarland","4","","","",""
"Etwas zu gross","2005","Rheinland-Pfalz,Saarland","5","48","0.151877453767874","0.113329446490065","0.190425461045682"
"Etwas zu gross","2005","Baden-Württemberg","1","","","",""
"Etwas zu gross","2005","Baden-Württemberg","2","","","",""
"Etwas zu gross","2005","Baden-Württemberg","3","59","0.0959598375677798","0.0770402412851455","0.114879433850414"
"Etwas zu gross","2005","Baden-Württemberg","4","79","0.108681252559411","0.0892641979135894","0.128098307205232"
"Etwas zu gross","2005","Baden-Württemberg","5","125","0.112280064227997","0.0925037179499007","0.132056410506092"
"Etwas zu gross","2005","Bayern","1","","","",""
"Etwas zu gross","2005","Bayern","2","40","0.0506359219402766","0.0323949759367877","0.0688768679437655"
"Etwas zu gross","2005","Bayern","3","72","0.0785710999397608","0.0622182386616019","0.0949239612179197"
"Etwas zu gross","2005","Bayern","4","110","0.111563224369465","0.0928302381179716","0.130296210620958"
"Etwas zu gross","2005","Bayern","5","142","0.134598703959708","0.114924444989044","0.154272962930372"
"Etwas zu gross","2005","Saarland","1","","","",""
"Etwas zu gross","2005","Saarland","2","","","",""
"Etwas zu gross","2005","Saarland","3","","","",""
"Etwas zu gross","2005","Saarland","4","","","",""
"Etwas zu gross","2005","Saarland","5","","","",""
"Etwas zu gross","2005","Berlin","1","","","",""
"Etwas zu gross","2005","Berlin","2","","","",""
"Etwas zu gross","2005","Berlin","3","","","",""
"Etwas zu gross","2005","Berlin","4","","","",""
"Etwas zu gross","2005","Berlin","5","","","",""
"Etwas zu gross","2005","Brandenburg","1","","","",""
"Etwas zu gross","2005","Brandenburg","2","","","",""
"Etwas zu gross","2005","Brandenburg","3","","","",""
"Etwas zu gross","2005","Brandenburg","4","","","",""
"Etwas zu gross","2005","Brandenburg","5","","","",""
"Etwas zu gross","2005","Mecklenburg-Vorpommern","1","","","",""
"Etwas zu gross","2005","Mecklenburg-Vorpommern","2","","","",""
"Etwas zu gross","2005","Mecklenburg-Vorpommern","3","","","",""
"Etwas zu gross","2005","Mecklenburg-Vorpommern","4","","","",""
"Etwas zu gross","2005","Mecklenburg-Vorpommern","5","","","",""
"Etwas zu gross","2005","Sachsen","1","","","",""
"Etwas zu gross","2005","Sachsen","2","","","",""
"Etwas zu gross","2005","Sachsen","3","57","0.0663559172229977","0.0467952618503078","0.0859165725956877"
"Etwas zu gross","2005","Sachsen","4","35","0.0698988126396707","0.0473456556175169","0.0924519696618244"
"Etwas zu gross","2005","Sachsen","5","33","0.0571216194457223","0.0281209093346387","0.0861223295568059"
"Etwas zu gross","2005","Sachsen-Anhalt","1","","","",""
"Etwas zu gross","2005","Sachsen-Anhalt","2","","","",""
"Etwas zu gross","2005","Sachsen-Anhalt","3","32","0.112840097061512","0.0797401567457434","0.14594003737728"
"Etwas zu gross","2005","Sachsen-Anhalt","4","43","0.160494495378826","0.118888650864087","0.202100339893566"
"Etwas zu gross","2005","Sachsen-Anhalt","5","","","",""
"Etwas zu gross","2005","Thüringen","1","","","",""
"Etwas zu gross","2005","Thüringen","2","","","",""
"Etwas zu gross","2005","Thüringen","3","","","",""
"Etwas zu gross","2005","Thüringen","4","","","",""
"Etwas zu gross","2005","Thüringen","5","","","",""
"Viel zu gross","2005","Schleswig-Holstein","1","","","",""
"Viel zu gross","2005","Schleswig-Holstein","2","","","",""
"Viel zu gross","2005","Schleswig-Holstein","3","","","",""
"Viel zu gross","2005","Schleswig-Holstein","4","","","",""
"Viel zu gross","2005","Schleswig-Holstein","5","","","",""
"Viel zu gross","2005","Hamburg","1","","","",""
"Viel zu gross","2005","Hamburg","2","","","",""
"Viel zu gross","2005","Hamburg","3","","","",""
"Viel zu gross","2005","Hamburg","4","","","",""
"Viel zu gross","2005","Hamburg","5","","","",""
"Viel zu gross","2005","Niedersachsen","1","","","",""
"Viel zu gross","2005","Niedersachsen","2","","","",""
"Viel zu gross","2005","Niedersachsen","3","","","",""
"Viel zu gross","2005","Niedersachsen","4","","","",""
"Viel zu gross","2005","Niedersachsen","5","","","",""
"Viel zu gross","2005","Bremen","1","","","",""
"Viel zu gross","2005","Bremen","2","","","",""
"Viel zu gross","2005","Bremen","3","","","",""
"Viel zu gross","2005","Bremen","4","","","",""
"Viel zu gross","2005","Bremen","5","","","",""
"Viel zu gross","2005","Nordrhein-Westfalen","1","","","",""
"Viel zu gross","2005","Nordrhein-Westfalen","2","","","",""
"Viel zu gross","2005","Nordrhein-Westfalen","3","","","",""
"Viel zu gross","2005","Nordrhein-Westfalen","4","","","",""
"Viel zu gross","2005","Nordrhein-Westfalen","5","34","0.0142950943877883","0.00870471708844116","0.0198854716871354"
"Viel zu gross","2005","Hessen","1","","","",""
"Viel zu gross","2005","Hessen","2","","","",""
"Viel zu gross","2005","Hessen","3","","","",""
"Viel zu gross","2005","Hessen","4","","","",""
"Viel zu gross","2005","Hessen","5","","","",""
"Viel zu gross","2005","Rheinland-Pfalz,Saarland","1","","","",""
"Viel zu gross","2005","Rheinland-Pfalz,Saarland","2","","","",""
"Viel zu gross","2005","Rheinland-Pfalz,Saarland","3","","","",""
"Viel zu gross","2005","Rheinland-Pfalz,Saarland","4","","","",""
"Viel zu gross","2005","Rheinland-Pfalz,Saarland","5","","","",""
"Viel zu gross","2005","Baden-Württemberg","1","","","",""
"Viel zu gross","2005","Baden-Württemberg","2","","","",""
"Viel zu gross","2005","Baden-Württemberg","3","","","",""
"Viel zu gross","2005","Baden-Württemberg","4","","","",""
"Viel zu gross","2005","Baden-Württemberg","5","","","",""
"Viel zu gross","2005","Bayern","1","","","",""
"Viel zu gross","2005","Bayern","2","","","",""
"Viel zu gross","2005","Bayern","3","","","",""
"Viel zu gross","2005","Bayern","4","","","",""
"Viel zu gross","2005","Bayern","5","","","",""
"Viel zu gross","2005","Saarland","1","","","",""
"Viel zu gross","2005","Saarland","2","","","",""
"Viel zu gross","2005","Saarland","3","","","",""
"Viel zu gross","2005","Saarland","4","","","",""
"Viel zu gross","2005","Saarland","5","","","",""
"Viel zu gross","2005","Berlin","1","","","",""
"Viel zu gross","2005","Berlin","2","","","",""
"Viel zu gross","2005","Berlin","3","","","",""
"Viel zu gross","2005","Berlin","4","","","",""
"Viel zu gross","2005","Berlin","5","","","",""
"Viel zu gross","2005","Brandenburg","1","","","",""
"Viel zu gross","2005","Brandenburg","2","","","",""
"Viel zu gross","2005","Brandenburg","3","","","",""
"Viel zu gross","2005","Brandenburg","4","","","",""
"Viel zu gross","2005","Brandenburg","5","","","",""
"Viel zu gross","2005","Mecklenburg-Vorpommern","1","","","",""
"Viel zu gross","2005","Mecklenburg-Vorpommern","2","","","",""
"Viel zu gross","2005","Mecklenburg-Vorpommern","3","","","",""
"Viel zu gross","2005","Mecklenburg-Vorpommern","4","","","",""
"Viel zu gross","2005","Mecklenburg-Vorpommern","5","","","",""
"Viel zu gross","2005","Sachsen","1","","","",""
"Viel zu gross","2005","Sachsen","2","","","",""
"Viel zu gross","2005","Sachsen","3","","","",""
"Viel zu gross","2005","Sachsen","4","","","",""
"Viel zu gross","2005","Sachsen","5","","","",""
"Viel zu gross","2005","Sachsen-Anhalt","1","","","",""
"Viel zu gross","2005","Sachsen-Anhalt","2","","","",""
"Viel zu gross","2005","Sachsen-Anhalt","3","","","",""
"Viel zu gross","2005","Sachsen-Anhalt","4","","","",""
"Viel zu gross","2005","Sachsen-Anhalt","5","","","",""
"Viel zu gross","2005","Thüringen","1","","","",""
"Viel zu gross","2005","Thüringen","2","","","",""
"Viel zu gross","2005","Thüringen","3","","","",""
"Viel zu gross","2005","Thüringen","4","","","",""
"Viel zu gross","2005","Thüringen","5","","","",""
"Viel zu klein","2006","Schleswig-Holstein","1","","","",""
"Viel zu klein","2006","Schleswig-Holstein","2","","","",""
"Viel zu klein","2006","Schleswig-Holstein","3","","","",""
"Viel zu klein","2006","Schleswig-Holstein","4","","","",""
"Viel zu klein","2006","Schleswig-Holstein","5","","","",""
"Viel zu klein","2006","Hamburg","1","","","",""
"Viel zu klein","2006","Hamburg","2","","","",""
"Viel zu klein","2006","Hamburg","3","","","",""
"Viel zu klein","2006","Hamburg","4","","","",""
"Viel zu klein","2006","Hamburg","5","","","",""
"Viel zu klein","2006","Niedersachsen","1","","","",""
"Viel zu klein","2006","Niedersachsen","2","","","",""
"Viel zu klein","2006","Niedersachsen","3","","","",""
"Viel zu klein","2006","Niedersachsen","4","","","",""
"Viel zu klein","2006","Niedersachsen","5","","","",""
"Viel zu klein","2006","Bremen","1","","","",""
"Viel zu klein","2006","Bremen","2","","","",""
"Viel zu klein","2006","Bremen","3","","","",""
"Viel zu klein","2006","Bremen","4","","","",""
"Viel zu klein","2006","Bremen","5","","","",""
"Viel zu klein","2006","Nordrhein-Westfalen","1","","","",""
"Viel zu klein","2006","Nordrhein-Westfalen","2","","","",""
"Viel zu klein","2006","Nordrhein-Westfalen","3","38","0.0307501078371996","0.0225889579355518","0.0389112577388475"
"Viel zu klein","2006","Nordrhein-Westfalen","4","","","",""
"Viel zu klein","2006","Nordrhein-Westfalen","5","","","",""
"Viel zu klein","2006","Hessen","1","","","",""
"Viel zu klein","2006","Hessen","2","","","",""
"Viel zu klein","2006","Hessen","3","","","",""
"Viel zu klein","2006","Hessen","4","","","",""
"Viel zu klein","2006","Hessen","5","","","",""
"Viel zu klein","2006","Rheinland-Pfalz,Saarland","1","","","",""
"Viel zu klein","2006","Rheinland-Pfalz,Saarland","2","","","",""
"Viel zu klein","2006","Rheinland-Pfalz,Saarland","3","","","",""
"Viel zu klein","2006","Rheinland-Pfalz,Saarland","4","","","",""
"Viel zu klein","2006","Rheinland-Pfalz,Saarland","5","","","",""
"Viel zu klein","2006","Baden-Württemberg","1","","","",""
"Viel zu klein","2006","Baden-Württemberg","2","31","0.0937591810001975","0.0663034598536219","0.121214902146773"
"Viel zu klein","2006","Baden-Württemberg","3","41","0.0479834711160523","0.0347826352619946","0.0611843069701099"
"Viel zu klein","2006","Baden-Württemberg","4","","","",""
"Viel zu klein","2006","Baden-Württemberg","5","","","",""
"Viel zu klein","2006","Bayern","1","","","",""
"Viel zu klein","2006","Bayern","2","30","0.0568629330317109","0.0386342924591358","0.075091573604286"
"Viel zu klein","2006","Bayern","3","","","",""
"Viel zu klein","2006","Bayern","4","","","",""
"Viel zu klein","2006","Bayern","5","","","",""
"Viel zu klein","2006","Saarland","1","","","",""
"Viel zu klein","2006","Saarland","2","","","",""
"Viel zu klein","2006","Saarland","3","","","",""
"Viel zu klein","2006","Saarland","4","","","",""
"Viel zu klein","2006","Saarland","5","","","",""
"Viel zu klein","2006","Berlin","1","","","",""
"Viel zu klein","2006","Berlin","2","","","",""
"Viel zu klein","2006","Berlin","3","","","",""
"Viel zu klein","2006","Berlin","4","","","",""
"Viel zu klein","2006","Berlin","5","","","",""
"Viel zu klein","2006","Brandenburg","1","","","",""
"Viel zu klein","2006","Brandenburg","2","","","",""
"Viel zu klein","2006","Brandenburg","3","","","",""
"Viel zu klein","2006","Brandenburg","4","","","",""
"Viel zu klein","2006","Brandenburg","5","","","",""
