"hlf0071_h","year","bula_h","hhtyp","n","percent","lower_confidence","upper_confidence"
"Etwas zu gross","2002","Saarland","Alleinerziehende","","","",""
"Etwas zu gross","2002","Saarland","Paar mit Kind(ern)","","","",""
"Etwas zu gross","2002","Saarland","Sonstige","","","",""
"Etwas zu gross","2002","Berlin","1-Pers.-HH","","","",""
"Etwas zu gross","2002","Berlin","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","2002","Berlin","Alleinerziehende","","","",""
"Etwas zu gross","2002","Berlin","Paar mit Kind(ern)","","","",""
"Etwas zu gross","2002","Berlin","Sonstige","","","",""
"Etwas zu gross","2002","Brandenburg","1-Pers.-HH","","","",""
"Etwas zu gross","2002","Brandenburg","(Ehe-)Paar ohne Kind(er)","36","0.0881234907059051","0.0586767689960078","0.117570212415802"
"Etwas zu gross","2002","Brandenburg","Alleinerziehende","","","",""
"Etwas zu gross","2002","Brandenburg","Paar mit Kind(ern)","","","",""
"Etwas zu gross","2002","Brandenburg","Sonstige","","","",""
"Etwas zu gross","2002","Mecklenburg-Vorpommern","1-Pers.-HH","","","",""
"Etwas zu gross","2002","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","2002","Mecklenburg-Vorpommern","Alleinerziehende","","","",""
"Etwas zu gross","2002","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","",""
"Etwas zu gross","2002","Mecklenburg-Vorpommern","Sonstige","","","",""
"Etwas zu gross","2002","Sachsen","1-Pers.-HH","","","",""
"Etwas zu gross","2002","Sachsen","(Ehe-)Paar ohne Kind(er)","72","0.125468762954917","0.0984640451629672","0.152473480746867"
"Etwas zu gross","2002","Sachsen","Alleinerziehende","","","",""
"Etwas zu gross","2002","Sachsen","Paar mit Kind(ern)","73","0.0721992787002281","0.0568484949353029","0.0875500624651534"
"Etwas zu gross","2002","Sachsen","Sonstige","","","",""
"Etwas zu gross","2002","Sachsen-Anhalt","1-Pers.-HH","","","",""
"Etwas zu gross","2002","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","38","0.117952336132961","0.0840634129423966","0.151841259323526"
"Etwas zu gross","2002","Sachsen-Anhalt","Alleinerziehende","","","",""
"Etwas zu gross","2002","Sachsen-Anhalt","Paar mit Kind(ern)","39","0.0664329107843403","0.0466050351432443","0.0862607864254363"
"Etwas zu gross","2002","Sachsen-Anhalt","Sonstige","","","",""
"Etwas zu gross","2002","Thüringen","1-Pers.-HH","","","",""
"Etwas zu gross","2002","Thüringen","(Ehe-)Paar ohne Kind(er)","38","0.115086153705628","0.0782296715842989","0.151942635826956"
"Etwas zu gross","2002","Thüringen","Alleinerziehende","","","",""
"Etwas zu gross","2002","Thüringen","Paar mit Kind(ern)","34","0.0466484706509544","0.0307512946681782","0.0625456466337307"
"Etwas zu gross","2002","Thüringen","Sonstige","","","",""
"Viel zu gross","2002","Schleswig-Holstein","1-Pers.-HH","","","",""
"Viel zu gross","2002","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2002","Schleswig-Holstein","Alleinerziehende","","","",""
"Viel zu gross","2002","Schleswig-Holstein","Paar mit Kind(ern)","","","",""
"Viel zu gross","2002","Schleswig-Holstein","Sonstige","","","",""
"Viel zu gross","2002","Hamburg","1-Pers.-HH","","","",""
"Viel zu gross","2002","Hamburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2002","Hamburg","Alleinerziehende","","","",""
"Viel zu gross","2002","Hamburg","Paar mit Kind(ern)","","","",""
"Viel zu gross","2002","Hamburg","Sonstige","","","",""
"Viel zu gross","2002","Niedersachsen","1-Pers.-HH","","","",""
"Viel zu gross","2002","Niedersachsen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2002","Niedersachsen","Alleinerziehende","","","",""
"Viel zu gross","2002","Niedersachsen","Paar mit Kind(ern)","","","",""
"Viel zu gross","2002","Niedersachsen","Sonstige","","","",""
"Viel zu gross","2002","Bremen","1-Pers.-HH","","","",""
"Viel zu gross","2002","Bremen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2002","Bremen","Alleinerziehende","","","",""
"Viel zu gross","2002","Bremen","Paar mit Kind(ern)","","","",""
"Viel zu gross","2002","Bremen","Sonstige","","","",""
"Viel zu gross","2002","Nordrhein-Westfalen","1-Pers.-HH","","","",""
"Viel zu gross","2002","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","32","0.0177322964283328","0.0114952167612803","0.0239693760953853"
"Viel zu gross","2002","Nordrhein-Westfalen","Alleinerziehende","","","",""
"Viel zu gross","2002","Nordrhein-Westfalen","Paar mit Kind(ern)","","","",""
"Viel zu gross","2002","Nordrhein-Westfalen","Sonstige","","","",""
"Viel zu gross","2002","Hessen","1-Pers.-HH","","","",""
"Viel zu gross","2002","Hessen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2002","Hessen","Alleinerziehende","","","",""
"Viel zu gross","2002","Hessen","Paar mit Kind(ern)","","","",""
"Viel zu gross","2002","Hessen","Sonstige","","","",""
"Viel zu gross","2002","Rheinland-Pfalz,Saarland","1-Pers.-HH","","","",""
"Viel zu gross","2002","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2002","Rheinland-Pfalz,Saarland","Alleinerziehende","","","",""
"Viel zu gross","2002","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","","","",""
"Viel zu gross","2002","Rheinland-Pfalz,Saarland","Sonstige","","","",""
"Viel zu gross","2002","Baden-Württemberg","1-Pers.-HH","","","",""
"Viel zu gross","2002","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2002","Baden-Württemberg","Alleinerziehende","","","",""
"Viel zu gross","2002","Baden-Württemberg","Paar mit Kind(ern)","","","",""
"Viel zu gross","2002","Baden-Württemberg","Sonstige","","","",""
"Viel zu gross","2002","Bayern","1-Pers.-HH","","","",""
"Viel zu gross","2002","Bayern","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2002","Bayern","Alleinerziehende","","","",""
"Viel zu gross","2002","Bayern","Paar mit Kind(ern)","","","",""
"Viel zu gross","2002","Bayern","Sonstige","","","",""
"Viel zu gross","2002","Saarland","1-Pers.-HH","","","",""
"Viel zu gross","2002","Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2002","Saarland","Alleinerziehende","","","",""
"Viel zu gross","2002","Saarland","Paar mit Kind(ern)","","","",""
"Viel zu gross","2002","Saarland","Sonstige","","","",""
"Viel zu gross","2002","Berlin","1-Pers.-HH","","","",""
"Viel zu gross","2002","Berlin","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2002","Berlin","Alleinerziehende","","","",""
"Viel zu gross","2002","Berlin","Paar mit Kind(ern)","","","",""
"Viel zu gross","2002","Berlin","Sonstige","","","",""
"Viel zu gross","2002","Brandenburg","1-Pers.-HH","","","",""
"Viel zu gross","2002","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2002","Brandenburg","Alleinerziehende","","","",""
"Viel zu gross","2002","Brandenburg","Paar mit Kind(ern)","","","",""
"Viel zu gross","2002","Brandenburg","Sonstige","","","",""
"Viel zu gross","2002","Mecklenburg-Vorpommern","1-Pers.-HH","","","",""
"Viel zu gross","2002","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2002","Mecklenburg-Vorpommern","Alleinerziehende","","","",""
"Viel zu gross","2002","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","",""
"Viel zu gross","2002","Mecklenburg-Vorpommern","Sonstige","","","",""
"Viel zu gross","2002","Sachsen","1-Pers.-HH","","","",""
"Viel zu gross","2002","Sachsen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2002","Sachsen","Alleinerziehende","","","",""
"Viel zu gross","2002","Sachsen","Paar mit Kind(ern)","","","",""
"Viel zu gross","2002","Sachsen","Sonstige","","","",""
"Viel zu gross","2002","Sachsen-Anhalt","1-Pers.-HH","","","",""
"Viel zu gross","2002","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2002","Sachsen-Anhalt","Alleinerziehende","","","",""
"Viel zu gross","2002","Sachsen-Anhalt","Paar mit Kind(ern)","","","",""
"Viel zu gross","2002","Sachsen-Anhalt","Sonstige","","","",""
"Viel zu gross","2002","Thüringen","1-Pers.-HH","","","",""
"Viel zu gross","2002","Thüringen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2002","Thüringen","Alleinerziehende","","","",""
"Viel zu gross","2002","Thüringen","Paar mit Kind(ern)","","","",""
"Viel zu gross","2002","Thüringen","Sonstige","","","",""
"Viel zu klein","2003","Schleswig-Holstein","1-Pers.-HH","","","",""
"Viel zu klein","2003","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2003","Schleswig-Holstein","Alleinerziehende","","","",""
"Viel zu klein","2003","Schleswig-Holstein","Paar mit Kind(ern)","","","",""
"Viel zu klein","2003","Schleswig-Holstein","Sonstige","","","",""
"Viel zu klein","2003","Hamburg","1-Pers.-HH","","","",""
"Viel zu klein","2003","Hamburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2003","Hamburg","Alleinerziehende","","","",""
"Viel zu klein","2003","Hamburg","Paar mit Kind(ern)","","","",""
"Viel zu klein","2003","Hamburg","Sonstige","","","",""
"Viel zu klein","2003","Niedersachsen","1-Pers.-HH","","","",""
"Viel zu klein","2003","Niedersachsen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2003","Niedersachsen","Alleinerziehende","","","",""
"Viel zu klein","2003","Niedersachsen","Paar mit Kind(ern)","41","0.0228014322718322","0.0150457838067079","0.0305570807369565"
"Viel zu klein","2003","Niedersachsen","Sonstige","","","",""
"Viel zu klein","2003","Bremen","1-Pers.-HH","","","",""
"Viel zu klein","2003","Bremen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2003","Bremen","Alleinerziehende","","","",""
"Viel zu klein","2003","Bremen","Paar mit Kind(ern)","","","",""
"Viel zu klein","2003","Bremen","Sonstige","","","",""
"Viel zu klein","2003","Nordrhein-Westfalen","1-Pers.-HH","","","",""
"Viel zu klein","2003","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2003","Nordrhein-Westfalen","Alleinerziehende","","","",""
"Viel zu klein","2003","Nordrhein-Westfalen","Paar mit Kind(ern)","92","0.0290035460659606","0.0232630817544464","0.0347440103774748"
"Viel zu klein","2003","Nordrhein-Westfalen","Sonstige","","","",""
"Viel zu klein","2003","Hessen","1-Pers.-HH","","","",""
"Viel zu klein","2003","Hessen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2003","Hessen","Alleinerziehende","","","",""
"Viel zu klein","2003","Hessen","Paar mit Kind(ern)","46","0.0377292765369929","0.026509968141","0.0489485849329857"
"Viel zu klein","2003","Hessen","Sonstige","","","",""
"Viel zu klein","2003","Rheinland-Pfalz,Saarland","1-Pers.-HH","","","",""
"Viel zu klein","2003","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2003","Rheinland-Pfalz,Saarland","Alleinerziehende","","","",""
"Viel zu klein","2003","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","","","",""
"Viel zu klein","2003","Rheinland-Pfalz,Saarland","Sonstige","","","",""
"Viel zu klein","2003","Baden-Württemberg","1-Pers.-HH","","","",""
"Viel zu klein","2003","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2003","Baden-Württemberg","Alleinerziehende","","","",""
"Viel zu klein","2003","Baden-Württemberg","Paar mit Kind(ern)","74","0.0361715902298911","0.0283318235328742","0.0440113569269081"
"Viel zu klein","2003","Baden-Württemberg","Sonstige","","","",""
"Viel zu klein","2003","Bayern","1-Pers.-HH","","","",""
"Viel zu klein","2003","Bayern","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2003","Bayern","Alleinerziehende","","","",""
"Viel zu klein","2003","Bayern","Paar mit Kind(ern)","61","0.0291343995964324","0.0223273445829548","0.0359414546099101"
"Viel zu klein","2003","Bayern","Sonstige","","","",""
"Viel zu klein","2003","Saarland","1-Pers.-HH","","","",""
"Viel zu klein","2003","Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2003","Saarland","Alleinerziehende","","","",""
"Viel zu klein","2003","Saarland","Paar mit Kind(ern)","","","",""
"Viel zu klein","2003","Saarland","Sonstige","","","",""
"Viel zu klein","2003","Berlin","1-Pers.-HH","","","",""
"Viel zu klein","2003","Berlin","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2003","Berlin","Alleinerziehende","","","",""
"Viel zu klein","2003","Berlin","Paar mit Kind(ern)","","","",""
"Viel zu klein","2003","Berlin","Sonstige","","","",""
"Viel zu klein","2003","Brandenburg","1-Pers.-HH","","","",""
"Viel zu klein","2003","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2003","Brandenburg","Alleinerziehende","","","",""
"Viel zu klein","2003","Brandenburg","Paar mit Kind(ern)","","","",""
"Viel zu klein","2003","Brandenburg","Sonstige","","","",""
"Viel zu klein","2003","Mecklenburg-Vorpommern","1-Pers.-HH","","","",""
"Viel zu klein","2003","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2003","Mecklenburg-Vorpommern","Alleinerziehende","","","",""
"Viel zu klein","2003","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","",""
"Viel zu klein","2003","Mecklenburg-Vorpommern","Sonstige","","","",""
"Viel zu klein","2003","Sachsen","1-Pers.-HH","","","",""
"Viel zu klein","2003","Sachsen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2003","Sachsen","Alleinerziehende","","","",""
"Viel zu klein","2003","Sachsen","Paar mit Kind(ern)","","","",""
"Viel zu klein","2003","Sachsen","Sonstige","","","",""
"Viel zu klein","2003","Sachsen-Anhalt","1-Pers.-HH","","","",""
"Viel zu klein","2003","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2003","Sachsen-Anhalt","Alleinerziehende","","","",""
"Viel zu klein","2003","Sachsen-Anhalt","Paar mit Kind(ern)","","","",""
"Viel zu klein","2003","Sachsen-Anhalt","Sonstige","","","",""
"Viel zu klein","2003","Thüringen","1-Pers.-HH","","","",""
"Viel zu klein","2003","Thüringen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2003","Thüringen","Alleinerziehende","","","",""
"Viel zu klein","2003","Thüringen","Paar mit Kind(ern)","","","",""
"Viel zu klein","2003","Thüringen","Sonstige","","","",""
"Etwas zu klein","2003","Schleswig-Holstein","1-Pers.-HH","","","",""
"Etwas zu klein","2003","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","2003","Schleswig-Holstein","Alleinerziehende","","","",""
"Etwas zu klein","2003","Schleswig-Holstein","Paar mit Kind(ern)","75","0.213246172727662","0.175359630083006","0.251132715372318"
"Etwas zu klein","2003","Schleswig-Holstein","Sonstige","","","",""
"Etwas zu klein","2003","Hamburg","1-Pers.-HH","","","",""
"Etwas zu klein","2003","Hamburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","2003","Hamburg","Alleinerziehende","","","",""
"Etwas zu klein","2003","Hamburg","Paar mit Kind(ern)","70","0.344916448950261","0.276787358944568","0.413045538955955"
"Etwas zu klein","2003","Hamburg","Sonstige","","","",""
"Etwas zu klein","2003","Niedersachsen","1-Pers.-HH","","","",""
"Etwas zu klein","2003","Niedersachsen","(Ehe-)Paar ohne Kind(er)","34","0.0571013147960951","0.0388954478105226","0.0753071817816676"
"Etwas zu klein","2003","Niedersachsen","Alleinerziehende","","","",""
"Etwas zu klein","2003","Niedersachsen","Paar mit Kind(ern)","271","0.24486635628696","0.22252435305199","0.26720835952193"
"Etwas zu klein","2003","Niedersachsen","Sonstige","","","",""
"Etwas zu klein","2003","Bremen","1-Pers.-HH","","","",""
"Etwas zu klein","2003","Bremen","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","2003","Bremen","Alleinerziehende","","","",""
"Etwas zu klein","2003","Bremen","Paar mit Kind(ern)","","","",""
"Etwas zu klein","2003","Bremen","Sonstige","","","",""
"Etwas zu klein","2003","Nordrhein-Westfalen","1-Pers.-HH","65","0.101902519654797","0.0780514394000575","0.125753599909537"
"Etwas zu klein","2003","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","156","0.0957130507029932","0.0814918621224851","0.109934239283501"
"Etwas zu klein","2003","Nordrhein-Westfalen","Alleinerziehende","72","0.215630674777742","0.171325988498808","0.259935361056675"
"Etwas zu klein","2003","Nordrhein-Westfalen","Paar mit Kind(ern)","648","0.216604608806739","0.202513764953983","0.230695452659496"
"Etwas zu klein","2003","Nordrhein-Westfalen","Sonstige","40","0.0971043460511112","0.0544365370808092","0.139772155021413"
"Etwas zu klein","2003","Hessen","1-Pers.-HH","","","",""
"Etwas zu klein","2003","Hessen","(Ehe-)Paar ohne Kind(er)","82","0.12797907092939","0.100506022362455","0.155452119496324"
"Etwas zu klein","2003","Hessen","Alleinerziehende","","","",""
"Etwas zu klein","2003","Hessen","Paar mit Kind(ern)","296","0.296953118518408","0.270049276806832","0.323856960229984"
"Etwas zu klein","2003","Hessen","Sonstige","","","",""
"Etwas zu klein","2003","Rheinland-Pfalz,Saarland","1-Pers.-HH","","","",""
"Etwas zu klein","2003","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","2003","Rheinland-Pfalz,Saarland","Alleinerziehende","","","",""
"Etwas zu klein","2003","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","120","0.125360608390392","0.101896047274743","0.148825169506042"
"Etwas zu klein","2003","Rheinland-Pfalz,Saarland","Sonstige","","","",""
"Etwas zu klein","2003","Baden-Württemberg","1-Pers.-HH","34","0.131376117401995","0.0939521335825566","0.168800101221434"
"Etwas zu klein","2003","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","86","0.0786170577760943","0.0604380354763852","0.0967960800758034"
"Etwas zu klein","2003","Baden-Württemberg","Alleinerziehende","59","0.282263530733115","0.222099246701313","0.342427814764916"
"Etwas zu klein","2003","Baden-Württemberg","Paar mit Kind(ern)","461","0.250452580354756","0.23226052420274","0.268644636506771"
"Etwas zu klein","2003","Baden-Württemberg","Sonstige","","","",""
"Etwas zu klein","2003","Bayern","1-Pers.-HH","41","0.113018564393139","0.0813921552805922","0.144644973505686"
"Etwas zu klein","2003","Bayern","(Ehe-)Paar ohne Kind(er)","118","0.129179203040989","0.108716220252036","0.149642185829942"
