"pli0082","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Täglich","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2007","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","Realschule","kein Migrationshintergrund","","","",""
"Nie","2007","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Täglich","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Täglich","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Täglich","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2008","Hauptschule","kein Migrationshintergrund","5","","",""
"Täglich","2008","Hauptschule","direkter Migrationshintergrund","","","",""
"Täglich","2008","Hauptschule","indirekter Migrationshintergrund","1","","",""
"Täglich","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2008","Realschule","kein Migrationshintergrund","3","","",""
"Täglich","2008","Realschule","direkter Migrationshintergrund","","","",""
"Täglich","2008","Realschule","indirekter Migrationshintergrund","","","",""
"Täglich","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2008","(Fach-)Abitur","kein Migrationshintergrund","1","","",""
"Täglich","2008","(Fach-)Abitur","direkter Migrationshintergrund","1","","",""
"Täglich","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Täglich","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2008","AkademikerIn","kein Migrationshintergrund","1","","",""
"Täglich","2008","AkademikerIn","direkter Migrationshintergrund","1","","",""
"Täglich","2008","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Täglich","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","kein Migrationshintergrund","4","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","Hauptschule","kein Migrationshintergrund","128","0.024124426219739","0.020118279496448","0.0281305729430299"
"Min 1x pro Woche","2008","Hauptschule","direkter Migrationshintergrund","9","","",""
"Min 1x pro Woche","2008","Hauptschule","indirekter Migrationshintergrund","4","","",""
"Min 1x pro Woche","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","Realschule","kein Migrationshintergrund","124","0.0272534278987122","0.0226221252980595","0.0318847304993648"
"Min 1x pro Woche","2008","Realschule","direkter Migrationshintergrund","7","","",""
"Min 1x pro Woche","2008","Realschule","indirekter Migrationshintergrund","3","","",""
"Min 1x pro Woche","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","kein Migrationshintergrund","40","0.0196624046626641","0.0130626198698619","0.0262621894554663"
"Min 1x pro Woche","2008","(Fach-)Abitur","direkter Migrationshintergrund","7","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","AkademikerIn","kein Migrationshintergrund","192","0.0523315236599651","0.0452379073635766","0.0594251399563535"
"Min 1x pro Woche","2008","AkademikerIn","direkter Migrationshintergrund","10","","",""
"Min 1x pro Woche","2008","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Min 1x pro Woche","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","kein Migrationshintergrund","76","0.254099102558265","0.209313656001208","0.298884549115322"
"Min 1x pro Monat","2008","(noch) kein Abschluss","direkter Migrationshintergrund","8","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","9","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2008","Hauptschule","kein Migrationshintergrund","947","0.158813339620243","0.149270210311137","0.16835646892935"
"Min 1x pro Monat","2008","Hauptschule","direkter Migrationshintergrund","84","0.0852925111341934","0.0671943641179953","0.103390658150392"
"Min 1x pro Monat","2008","Hauptschule","indirekter Migrationshintergrund","31","0.102274651879531","0.0631997541448351","0.141349549614227"
"Min 1x pro Monat","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2008","Realschule","kein Migrationshintergrund","989","0.202628160330949","0.191194821252619","0.214061499409279"
"Min 1x pro Monat","2008","Realschule","direkter Migrationshintergrund","33","0.128843274980188","0.0774112867620814","0.180275263198294"
"Min 1x pro Monat","2008","Realschule","indirekter Migrationshintergrund","35","0.176494328756583","0.121705717353726","0.231282940159439"
"Min 1x pro Monat","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2008","(Fach-)Abitur","kein Migrationshintergrund","402","0.247675682210677","0.227156130701392","0.268195233719962"
"Min 1x pro Monat","2008","(Fach-)Abitur","direkter Migrationshintergrund","65","0.202104600031931","0.159230578625587","0.244978621438274"
"Min 1x pro Monat","2008","(Fach-)Abitur","indirekter Migrationshintergrund","22","","",""
"Min 1x pro Monat","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2008","AkademikerIn","kein Migrationshintergrund","1279","0.313434187885412","0.298657671633122","0.328210704137703"
"Min 1x pro Monat","2008","AkademikerIn","direkter Migrationshintergrund","82","0.259724906735016","0.211070278069573","0.308379535400458"
"Min 1x pro Monat","2008","AkademikerIn","indirekter Migrationshintergrund","36","0.342142562664107","0.240686525618135","0.44359859971008"
"Min 1x pro Monat","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2008","(noch) kein Abschluss","kein Migrationshintergrund","228","0.564122654825519","0.513111671244867","0.615133638406172"
"Seltener","2008","(noch) kein Abschluss","direkter Migrationshintergrund","54","0.469928077063917","0.37987673600992","0.559979418117914"
"Seltener","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","37","0.612939432642612","0.489694034747183","0.736184830538041"
"Seltener","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2008","Hauptschule","kein Migrationshintergrund","3235","0.563706393943594","0.550757966264029","0.57665482162316"
"Seltener","2008","Hauptschule","direkter Migrationshintergrund","551","0.598498527798702","0.566736175519085","0.630260880078319"
"Seltener","2008","Hauptschule","indirekter Migrationshintergrund","143","0.684612454327665","0.624690389714462","0.744534518940869"
"Seltener","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2008","Realschule","kein Migrationshintergrund","3047","0.631330478338444","0.617607773202975","0.645053183473913"
"Seltener","2008","Realschule","direkter Migrationshintergrund","102","0.688114985410456","0.616996573385543","0.759233397435368"
"Seltener","2008","Realschule","indirekter Migrationshintergrund","116","0.592565202217358","0.521951537666745","0.66317886676797"
"Seltener","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2008","(Fach-)Abitur","kein Migrationshintergrund","1097","0.636785816873382","0.613924474870749","0.659647158876016"
"Seltener","2008","(Fach-)Abitur","direkter Migrationshintergrund","217","0.588543016937332","0.536003694843825","0.64108233903084"
"Seltener","2008","(Fach-)Abitur","indirekter Migrationshintergrund","87","0.649139092553309","0.564799420402439","0.733478764704179"
"Seltener","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2008","AkademikerIn","kein Migrationshintergrund","2141","0.578271041269176","0.562540624828767","0.594001457709585"
