"beruf","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Sonstige Nichterwerbspersonen","2006","indirekter Migrationshintergrund","maennlich","35","0.0998257763008281","0.0707741083609466","0.12887744424071"
"Sonstige Nichterwerbspersonen","2006","indirekter Migrationshintergrund","weiblich","96","0.198543492927731","0.161646350794364","0.235440635061098"
"Beamte","2006","kein Migrationshintergrund","maennlich","538","0.0489768790631202","0.0445509068935913","0.0534028512326491"
"Beamte","2006","kein Migrationshintergrund","weiblich","370","0.0244176961520782","0.0213849038073807","0.0274504884967756"
"Beamte","2006","direkter Migrationshintergrund","maennlich","","","",""
"Beamte","2006","direkter Migrationshintergrund","weiblich","","","",""
"Beamte","2006","indirekter Migrationshintergrund","maennlich","","","",""
"Beamte","2006","indirekter Migrationshintergrund","weiblich","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","kein Migrationshintergrund","maennlich","855","0.115247450021635","0.108495133291979","0.121999766751292"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","kein Migrationshintergrund","weiblich","1486","0.162154100613597","0.154682935616682","0.169625265610513"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","direkter Migrationshintergrund","maennlich","234","0.241570507226584","0.214907443186614","0.268233571266554"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","direkter Migrationshintergrund","weiblich","307","0.287301438998572","0.261227703647053","0.313375174350091"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","indirekter Migrationshintergrund","maennlich","61","0.156754923084153","0.121258624427862","0.192251221740445"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","indirekter Migrationshintergrund","weiblich","102","0.259602269046191","0.218591056255793","0.300613481836589"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","kein Migrationshintergrund","maennlich","2760","0.334639255958412","0.324661261427859","0.344617250488966"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","kein Migrationshintergrund","weiblich","2237","0.21821972047107","0.209847673838484","0.226591767103656"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","direkter Migrationshintergrund","maennlich","254","0.232190326820344","0.205888897839339","0.258491755801348"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","direkter Migrationshintergrund","weiblich","149","0.106818964343268","0.0890207947901345","0.124617133896401"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","indirekter Migrationshintergrund","maennlich","126","0.311064244140366","0.265867205823464","0.356261282457268"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","indirekter Migrationshintergrund","weiblich","94","0.194453609731527","0.157430822290937","0.231476397172117"
"Selbstständige/ManagerInnen","2007","kein Migrationshintergrund","maennlich","926","0.0919368722780651","0.0858270424470904","0.0980467021090398"
"Selbstständige/ManagerInnen","2007","kein Migrationshintergrund","weiblich","471","0.0409132536646805","0.0368980901195248","0.0449284172098362"
"Selbstständige/ManagerInnen","2007","direkter Migrationshintergrund","maennlich","66","0.0571644709241268","0.0427030303342532","0.0716259115140003"
"Selbstständige/ManagerInnen","2007","direkter Migrationshintergrund","weiblich","30","0.0156797438337154","0.00852129204538804","0.0228381956220428"
"Selbstständige/ManagerInnen","2007","indirekter Migrationshintergrund","maennlich","","","",""
"Selbstständige/ManagerInnen","2007","indirekter Migrationshintergrund","weiblich","","","",""
"In Ausbildung","2007","kein Migrationshintergrund","maennlich","582","0.0616404127683969","0.0565547957890035","0.0667260297477903"
"In Ausbildung","2007","kein Migrationshintergrund","weiblich","605","0.0548256870422585","0.0502115522000422","0.0594398218844748"
"In Ausbildung","2007","direkter Migrationshintergrund","maennlich","36","0.0471451946828228","0.0339425001665192","0.0603478891991264"
"In Ausbildung","2007","direkter Migrationshintergrund","weiblich","62","0.0614199262318268","0.0475851632968733","0.0752546891667802"
"In Ausbildung","2007","indirekter Migrationshintergrund","maennlich","97","0.220362983485473","0.179895041827642","0.260830925143305"
"In Ausbildung","2007","indirekter Migrationshintergrund","weiblich","92","0.197633777828816","0.160383223845499","0.234884331812134"
"In Rente oder Pension","2007","kein Migrationshintergrund","maennlich","2292","0.265715224846986","0.256374798228106","0.275055651465867"
"In Rente oder Pension","2007","kein Migrationshintergrund","weiblich","2634","0.332987099278783","0.323434465981397","0.342539732576169"
"In Rente oder Pension","2007","direkter Migrationshintergrund","maennlich","250","0.243788252022928","0.217042267408987","0.270534236636869"
"In Rente oder Pension","2007","direkter Migrationshintergrund","weiblich","240","0.215805649840009","0.19210148430761","0.239509815372409"
"In Rente oder Pension","2007","indirekter Migrationshintergrund","maennlich","","","",""
"In Rente oder Pension","2007","indirekter Migrationshintergrund","weiblich","","","",""
"Arbeitslose","2007","kein Migrationshintergrund","maennlich","417","0.0537087095854436","0.0489415354955443","0.0584758836753428"
"Arbeitslose","2007","kein Migrationshintergrund","weiblich","503","0.0570917374856389","0.0523888603112505","0.0617946146600273"
"Arbeitslose","2007","direkter Migrationshintergrund","maennlich","99","0.115779853341754","0.0958489403039513","0.135710766379557"
"Arbeitslose","2007","direkter Migrationshintergrund","weiblich","89","0.0911301387886399","0.0745471320024996","0.10771314557478"
"Arbeitslose","2007","indirekter Migrationshintergrund","maennlich","33","0.113969814853965","0.0829446035429168","0.144995026165012"
"Arbeitslose","2007","indirekter Migrationshintergrund","weiblich","","","",""
"Sonstige Nichterwerbspersonen","2007","kein Migrationshintergrund","maennlich","254","0.0268077719244353","0.0233922592012539","0.0302232846476168"
"Sonstige Nichterwerbspersonen","2007","kein Migrationshintergrund","weiblich","1047","0.104035831867706","0.0978474218798905","0.110224241855521"
"Sonstige Nichterwerbspersonen","2007","direkter Migrationshintergrund","maennlich","36","0.0491961225448365","0.0357238331533819","0.0626684119362911"
"Sonstige Nichterwerbspersonen","2007","direkter Migrationshintergrund","weiblich","272","0.218825645551592","0.195002203498932","0.242649087604253"
"Sonstige Nichterwerbspersonen","2007","indirekter Migrationshintergrund","maennlich","46","0.101454066891629","0.0719759022724111","0.130932231510847"
"Sonstige Nichterwerbspersonen","2007","indirekter Migrationshintergrund","weiblich","92","0.190450589370149","0.153719934464944","0.227181244275353"
"Beamte","2007","kein Migrationshintergrund","maennlich","505","0.0503043026166254","0.0456823974206875","0.0549262078125633"
"Beamte","2007","kein Migrationshintergrund","weiblich","367","0.0297725695762662","0.0263275854948491","0.0332175536576833"
"Beamte","2007","direkter Migrationshintergrund","maennlich","","","",""
"Beamte","2007","direkter Migrationshintergrund","weiblich","","","",""
"Beamte","2007","indirekter Migrationshintergrund","maennlich","","","",""
"Beamte","2007","indirekter Migrationshintergrund","weiblich","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","kein Migrationshintergrund","maennlich","798","0.117933523672023","0.110904470712699","0.124962576631348"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","kein Migrationshintergrund","weiblich","1370","0.165475092742687","0.157717572797303","0.173232612688071"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","direkter Migrationshintergrund","maennlich","226","0.276311705665246","0.246850408035515","0.305773003294977"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","direkter Migrationshintergrund","weiblich","296","0.305807456010256","0.277696717861278","0.333918194159233"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","indirekter Migrationshintergrund","maennlich","61","0.155297055199143","0.119669464691692","0.190924645706594"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","indirekter Migrationshintergrund","weiblich","98","0.242216282917563","0.201580516465506","0.282852049369619"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","kein Migrationshintergrund","maennlich","2642","0.338136659705323","0.327826679957396","0.348446639453251"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","kein Migrationshintergrund","weiblich","2236","0.231813164900168","0.223003905248714","0.240622424551622"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","direkter Migrationshintergrund","maennlich","225","0.23195719456142","0.20414898087296","0.25976540824988"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","direkter Migrationshintergrund","weiblich","135","0.114755887883259","0.0953100234127678","0.134201752353751"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","indirekter Migrationshintergrund","maennlich","137","0.373050539024663","0.32547837142895","0.420622706620376"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","indirekter Migrationshintergrund","weiblich","93","0.24237327027754","0.201728548117908","0.283017992437173"
"Selbstständige/ManagerInnen","2008","kein Migrationshintergrund","maennlich","851","0.0926424407109878","0.0863238278850442","0.0989610535369314"
"Selbstständige/ManagerInnen","2008","kein Migrationshintergrund","weiblich","444","0.0406871599892381","0.0365629027089036","0.0448114172695725"
"Selbstständige/ManagerInnen","2008","direkter Migrationshintergrund","maennlich","53","0.0442629034838946","0.0307120819177007","0.0578137250500886"
"Selbstständige/ManagerInnen","2008","direkter Migrationshintergrund","weiblich","40","0.0316438308306244","0.020963853490044","0.0423238081712048"
"Selbstständige/ManagerInnen","2008","indirekter Migrationshintergrund","maennlich","","","",""
"Selbstständige/ManagerInnen","2008","indirekter Migrationshintergrund","weiblich","","","",""
"In Ausbildung","2008","kein Migrationshintergrund","maennlich","551","0.0631086300891801","0.0578093543798272","0.0684079057985329"
"In Ausbildung","2008","kein Migrationshintergrund","weiblich","586","0.059314494095542","0.0543834421880961","0.0642455460029879"
"In Ausbildung","2008","direkter Migrationshintergrund","maennlich","35","0.047768323584649","0.0337169827630045","0.0618196644062936"
"In Ausbildung","2008","direkter Migrationshintergrund","weiblich","46","0.0544556651579478","0.0406113739966823","0.0682999563192133"
"In Ausbildung","2008","indirekter Migrationshintergrund","maennlich","100","0.224389859801171","0.183352804415458","0.265426915186883"
"In Ausbildung","2008","indirekter Migrationshintergrund","weiblich","93","0.167023293244531","0.131644818675545","0.202401767813517"
"In Rente oder Pension","2008","kein Migrationshintergrund","maennlich","2233","0.266371442546545","0.256737379916456","0.276005505176633"
"In Rente oder Pension","2008","kein Migrationshintergrund","weiblich","2523","0.332766492176785","0.322929877688939","0.34260310666463"
"In Rente oder Pension","2008","direkter Migrationshintergrund","maennlich","230","0.236594022035534","0.20859414542547","0.264593898645597"
"In Rente oder Pension","2008","direkter Migrationshintergrund","weiblich","222","0.212305455154292","0.187355616700244","0.23725529360834"
"In Rente oder Pension","2008","indirekter Migrationshintergrund","maennlich","","","",""
"In Rente oder Pension","2008","indirekter Migrationshintergrund","weiblich","","","",""
"Arbeitslose","2008","kein Migrationshintergrund","maennlich","362","0.0495762703572098","0.0448455957038267","0.054306945010593"
"Arbeitslose","2008","kein Migrationshintergrund","weiblich","404","0.0468770112298229","0.042464443727799","0.0512895787318469"
"Arbeitslose","2008","direkter Migrationshintergrund","maennlich","74","0.0933789040763409","0.0742092731205212","0.112548535032161"
"Arbeitslose","2008","direkter Migrationshintergrund","weiblich","67","0.0779423361242242","0.0615864532227432","0.0942982190257053"
"Arbeitslose","2008","indirekter Migrationshintergrund","maennlich","","","",""
"Arbeitslose","2008","indirekter Migrationshintergrund","weiblich","","","",""
"Sonstige Nichterwerbspersonen","2008","kein Migrationshintergrund","maennlich","198","0.0226820403433625","0.0194372509115665","0.0259268297751586"
"Sonstige Nichterwerbspersonen","2008","kein Migrationshintergrund","weiblich","913","0.096257640408108","0.0901005311844559","0.10241474963176"
"Sonstige Nichterwerbspersonen","2008","direkter Migrationshintergrund","maennlich","31","0.0553015079691555","0.040242666765238","0.070360349173073"
"Sonstige Nichterwerbspersonen","2008","direkter Migrationshintergrund","weiblich","218","0.198590468066666","0.174250797608879","0.222930138524452"
"Sonstige Nichterwerbspersonen","2008","indirekter Migrationshintergrund","maennlich","39","0.10630357040008","0.0759840885722113","0.136623052227948"
"Sonstige Nichterwerbspersonen","2008","indirekter Migrationshintergrund","weiblich","89","0.223219187034336","0.183723546696298","0.262714827372373"
"Beamte","2008","kein Migrationshintergrund","maennlich","453","0.0495489925753684","0.0448195516858855","0.0542784334648512"
"Beamte","2008","kein Migrationshintergrund","weiblich","339","0.0268089444576493","0.0234370354651527","0.030180853450146"
