"beruf","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Selbstständige/ManagerInnen","2000","AkademikerIn","Niedersachsen","30","0.144564183403866","0.0996983067337346","0.189430060073998"
"Selbstständige/ManagerInnen","2000","AkademikerIn","Bremen","","","",""
"Selbstständige/ManagerInnen","2000","AkademikerIn","Nordrhein-Westfalen","102","0.154725482837243","0.127702475237192","0.181748490437295"
"Selbstständige/ManagerInnen","2000","AkademikerIn","Hessen","45","0.184442484834356","0.138094620160275","0.230790349508437"
"Selbstständige/ManagerInnen","2000","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Selbstständige/ManagerInnen","2000","AkademikerIn","Baden-Württemberg","62","0.153031603892983","0.118098097682837","0.187965110103129"
"Selbstständige/ManagerInnen","2000","AkademikerIn","Bayern","67","0.143864083230457","0.111965663792955","0.175762502667958"
"Selbstständige/ManagerInnen","2000","AkademikerIn","Saarland","","","",""
"Selbstständige/ManagerInnen","2000","AkademikerIn","Berlin","31","0.141984208070154","0.0969741302923354","0.186994285847972"
"Selbstständige/ManagerInnen","2000","AkademikerIn","Brandenburg","","","",""
"Selbstständige/ManagerInnen","2000","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Selbstständige/ManagerInnen","2000","AkademikerIn","Sachsen","44","0.13406440100777","0.0993938559486652","0.168734946066874"
"Selbstständige/ManagerInnen","2000","AkademikerIn","Sachsen-Anhalt","","","",""
"Selbstständige/ManagerInnen","2000","AkademikerIn","Thüringen","","","",""
"In Ausbildung","2000","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"In Ausbildung","2000","(noch) kein Abschluss","Hamburg","","","",""
"In Ausbildung","2000","(noch) kein Abschluss","Niedersachsen","35","0.545623831739926","0.426399436638966","0.664848226840886"
"In Ausbildung","2000","(noch) kein Abschluss","Bremen","","","",""
"In Ausbildung","2000","(noch) kein Abschluss","Nordrhein-Westfalen","100","0.374998678174622","0.316710498795634","0.433286857553611"
"In Ausbildung","2000","(noch) kein Abschluss","Hessen","","","",""
"In Ausbildung","2000","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"In Ausbildung","2000","(noch) kein Abschluss","Baden-Württemberg","52","0.313900883906856","0.240605363990564","0.387196403823147"
"In Ausbildung","2000","(noch) kein Abschluss","Bayern","37","0.41392403267854","0.312167074979842","0.515680990377237"
"In Ausbildung","2000","(noch) kein Abschluss","Saarland","","","",""
"In Ausbildung","2000","(noch) kein Abschluss","Berlin","","","",""
"In Ausbildung","2000","(noch) kein Abschluss","Brandenburg","","","",""
"In Ausbildung","2000","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"In Ausbildung","2000","(noch) kein Abschluss","Sachsen","36","0.819520832732854","0.704571249367878","0.93447041609783"
"In Ausbildung","2000","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"In Ausbildung","2000","(noch) kein Abschluss","Thüringen","","","",""
"In Ausbildung","2000","Hauptschule","Schleswig-Holstein","","","",""
"In Ausbildung","2000","Hauptschule","Hamburg","","","",""
"In Ausbildung","2000","Hauptschule","Niedersachsen","","","",""
"In Ausbildung","2000","Hauptschule","Bremen","","","",""
"In Ausbildung","2000","Hauptschule","Nordrhein-Westfalen","60","0.0195946816179538","0.0141164453151691","0.0250729179207385"
"In Ausbildung","2000","Hauptschule","Hessen","","","",""
"In Ausbildung","2000","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"In Ausbildung","2000","Hauptschule","Baden-Württemberg","56","0.033495061370474","0.0243346196321982","0.0426555031087498"
"In Ausbildung","2000","Hauptschule","Bayern","60","0.0343845551940315","0.0258692743049109","0.0428998360831521"
"In Ausbildung","2000","Hauptschule","Saarland","","","",""
"In Ausbildung","2000","Hauptschule","Berlin","","","",""
"In Ausbildung","2000","Hauptschule","Brandenburg","","","",""
"In Ausbildung","2000","Hauptschule","Mecklenburg-Vorpommern","","","",""
"In Ausbildung","2000","Hauptschule","Sachsen","","","",""
"In Ausbildung","2000","Hauptschule","Sachsen-Anhalt","","","",""
"In Ausbildung","2000","Hauptschule","Thüringen","","","",""
"In Ausbildung","2000","Realschule","Schleswig-Holstein","","","",""
"In Ausbildung","2000","Realschule","Hamburg","","","",""
"In Ausbildung","2000","Realschule","Niedersachsen","58","0.094641230862783","0.0702662796662159","0.11901618205935"
"In Ausbildung","2000","Realschule","Bremen","","","",""
"In Ausbildung","2000","Realschule","Nordrhein-Westfalen","87","0.0744404434445185","0.0584181227967989","0.0904627640922382"
"In Ausbildung","2000","Realschule","Hessen","46","0.0901727331551796","0.0619261036223406","0.118419362688019"
"In Ausbildung","2000","Realschule","Rheinland-Pfalz,Saarland","","","",""
"In Ausbildung","2000","Realschule","Baden-Württemberg","59","0.0879132854250273","0.0649864241500728","0.110840146699982"
"In Ausbildung","2000","Realschule","Bayern","59","0.0748513996927532","0.0561178878502868","0.0935849115352197"
"In Ausbildung","2000","Realschule","Saarland","","","",""
"In Ausbildung","2000","Realschule","Berlin","","","",""
"In Ausbildung","2000","Realschule","Brandenburg","32","0.0832246836901686","0.0551552175020458","0.111294149878291"
"In Ausbildung","2000","Realschule","Mecklenburg-Vorpommern","","","",""
"In Ausbildung","2000","Realschule","Sachsen","60","0.0712358465484893","0.0524737438166514","0.0899979492803273"
"In Ausbildung","2000","Realschule","Sachsen-Anhalt","34","0.085147423308138","0.0562763998514575","0.114018446764819"
"In Ausbildung","2000","Realschule","Thüringen","34","0.0643571552903049","0.0412707297667412","0.0874435808138686"
"In Ausbildung","2000","(Fach-)Abitur","Schleswig-Holstein","","","",""
"In Ausbildung","2000","(Fach-)Abitur","Hamburg","","","",""
"In Ausbildung","2000","(Fach-)Abitur","Niedersachsen","","","",""
"In Ausbildung","2000","(Fach-)Abitur","Bremen","","","",""
"In Ausbildung","2000","(Fach-)Abitur","Nordrhein-Westfalen","99","0.128518827819461","0.103120942584767","0.153916713054154"
"In Ausbildung","2000","(Fach-)Abitur","Hessen","43","0.210190504882804","0.152558304835384","0.267822704930224"
"In Ausbildung","2000","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"In Ausbildung","2000","(Fach-)Abitur","Baden-Württemberg","76","0.212927381808476","0.16779089959551","0.258063864021442"
"In Ausbildung","2000","(Fach-)Abitur","Bayern","69","0.244101735956234","0.193697957112657","0.29450551479981"
"In Ausbildung","2000","(Fach-)Abitur","Saarland","","","",""
"In Ausbildung","2000","(Fach-)Abitur","Berlin","","","",""
"In Ausbildung","2000","(Fach-)Abitur","Brandenburg","","","",""
"In Ausbildung","2000","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"In Ausbildung","2000","(Fach-)Abitur","Sachsen","41","0.293241290963227","0.20738258096262","0.379100000963834"
"In Ausbildung","2000","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"In Ausbildung","2000","(Fach-)Abitur","Thüringen","","","",""
"In Ausbildung","2000","AkademikerIn","Schleswig-Holstein","","","",""
"In Ausbildung","2000","AkademikerIn","Hamburg","","","",""
"In Ausbildung","2000","AkademikerIn","Niedersachsen","","","",""
"In Ausbildung","2000","AkademikerIn","Bremen","","","",""
"In Ausbildung","2000","AkademikerIn","Nordrhein-Westfalen","","","",""
"In Ausbildung","2000","AkademikerIn","Hessen","","","",""
"In Ausbildung","2000","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"In Ausbildung","2000","AkademikerIn","Baden-Württemberg","","","",""
"In Ausbildung","2000","AkademikerIn","Bayern","","","",""
"In Ausbildung","2000","AkademikerIn","Saarland","","","",""
"In Ausbildung","2000","AkademikerIn","Berlin","","","",""
"In Ausbildung","2000","AkademikerIn","Brandenburg","","","",""
"In Ausbildung","2000","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"In Ausbildung","2000","AkademikerIn","Sachsen","","","",""
"In Ausbildung","2000","AkademikerIn","Sachsen-Anhalt","","","",""
"In Ausbildung","2000","AkademikerIn","Thüringen","","","",""
"In Rente oder Pension","2000","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"In Rente oder Pension","2000","(noch) kein Abschluss","Hamburg","","","",""
"In Rente oder Pension","2000","(noch) kein Abschluss","Niedersachsen","","","",""
"In Rente oder Pension","2000","(noch) kein Abschluss","Bremen","","","",""
"In Rente oder Pension","2000","(noch) kein Abschluss","Nordrhein-Westfalen","37","0.134660948987903","0.0935612027038032","0.175760695272003"
"In Rente oder Pension","2000","(noch) kein Abschluss","Hessen","","","",""
"In Rente oder Pension","2000","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"In Rente oder Pension","2000","(noch) kein Abschluss","Baden-Württemberg","","","",""
"In Rente oder Pension","2000","(noch) kein Abschluss","Bayern","","","",""
"In Rente oder Pension","2000","(noch) kein Abschluss","Saarland","","","",""
"In Rente oder Pension","2000","(noch) kein Abschluss","Berlin","","","",""
"In Rente oder Pension","2000","(noch) kein Abschluss","Brandenburg","","","",""
"In Rente oder Pension","2000","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"In Rente oder Pension","2000","(noch) kein Abschluss","Sachsen","","","",""
"In Rente oder Pension","2000","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"In Rente oder Pension","2000","(noch) kein Abschluss","Thüringen","","","",""
"In Rente oder Pension","2000","Hauptschule","Schleswig-Holstein","117","0.349016619559901","0.298424962306156","0.399608276813647"
"In Rente oder Pension","2000","Hauptschule","Hamburg","45","0.444155939345908","0.351722135967769","0.536589742724046"
"In Rente oder Pension","2000","Hauptschule","Niedersachsen","325","0.383742202668006","0.352899856952092","0.414584548383921"
"In Rente oder Pension","2000","Hauptschule","Bremen","38","0.522227775970678","0.416038890978297","0.62841666096306"
"In Rente oder Pension","2000","Hauptschule","Nordrhein-Westfalen","783","0.36883062325391","0.349760422162063","0.387900824345756"
"In Rente oder Pension","2000","Hauptschule","Hessen","234","0.37006135090941","0.335132358855293","0.404990342963527"
"In Rente oder Pension","2000","Hauptschule","Rheinland-Pfalz,Saarland","189","0.34703176003684","0.310238078508639","0.383825441565041"
"In Rente oder Pension","2000","Hauptschule","Baden-Württemberg","389","0.336995243137785","0.312929781516591","0.361060704758978"
"In Rente oder Pension","2000","Hauptschule","Bayern","488","0.327287144125928","0.305359372057339","0.349214916194517"
"In Rente oder Pension","2000","Hauptschule","Saarland","63","0.358525926758231","0.291727638525266","0.425324214991196"
"In Rente oder Pension","2000","Hauptschule","Berlin","71","0.416288084114032","0.346562245543777","0.486013922684286"
"In Rente oder Pension","2000","Hauptschule","Brandenburg","185","0.696688263500953","0.643962786161334","0.749413740840571"
"In Rente oder Pension","2000","Hauptschule","Mecklenburg-Vorpommern","86","0.632227286776226","0.556069537536856","0.708385036015597"
"In Rente oder Pension","2000","Hauptschule","Sachsen","300","0.631064021174137","0.589907055847317","0.672220986500957"
"In Rente oder Pension","2000","Hauptschule","Sachsen-Anhalt","206","0.643468340986722","0.594397874065277","0.692538807908166"
"In Rente oder Pension","2000","Hauptschule","Thüringen","208","0.631340909692268","0.581779706792183","0.680902112592354"
"In Rente oder Pension","2000","Realschule","Schleswig-Holstein","","","",""
"In Rente oder Pension","2000","Realschule","Hamburg","","","",""
"In Rente oder Pension","2000","Realschule","Niedersachsen","65","0.161431019601391","0.1307933237699","0.192068715432881"
"In Rente oder Pension","2000","Realschule","Bremen","","","",""
"In Rente oder Pension","2000","Realschule","Nordrhein-Westfalen","108","0.137173726350078","0.11617389015024","0.158173562549916"
"In Rente oder Pension","2000","Realschule","Hessen","46","0.180208789481047","0.142304430477269","0.218113148484825"
"In Rente oder Pension","2000","Realschule","Rheinland-Pfalz,Saarland","","","",""
"In Rente oder Pension","2000","Realschule","Baden-Württemberg","53","0.136361781367165","0.108576708345204","0.164146854389125"
"In Rente oder Pension","2000","Realschule","Bayern","88","0.169271439509078","0.14257613354255","0.195966745475606"
"In Rente oder Pension","2000","Realschule","Saarland","","","",""
"In Rente oder Pension","2000","Realschule","Berlin","46","0.212238992419625","0.1618544106153","0.262623574223951"
"In Rente oder Pension","2000","Realschule","Brandenburg","","","",""
"In Rente oder Pension","2000","Realschule","Mecklenburg-Vorpommern","","","",""
"In Rente oder Pension","2000","Realschule","Sachsen","41","0.0757219396400738","0.056424855992988","0.0950190232871596"
"In Rente oder Pension","2000","Realschule","Sachsen-Anhalt","","","",""
"In Rente oder Pension","2000","Realschule","Thüringen","","","",""
"In Rente oder Pension","2000","(Fach-)Abitur","Schleswig-Holstein","","","",""
"In Rente oder Pension","2000","(Fach-)Abitur","Hamburg","","","",""
"In Rente oder Pension","2000","(Fach-)Abitur","Niedersachsen","","","",""
"In Rente oder Pension","2000","(Fach-)Abitur","Bremen","","","",""
"In Rente oder Pension","2000","(Fach-)Abitur","Nordrhein-Westfalen","48","0.101162606439652","0.0782784058919329","0.124046806987371"
"In Rente oder Pension","2000","(Fach-)Abitur","Hessen","","","",""
"In Rente oder Pension","2000","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"In Rente oder Pension","2000","(Fach-)Abitur","Baden-Württemberg","","","",""
"In Rente oder Pension","2000","(Fach-)Abitur","Bayern","37","0.179205025273693","0.134202340284936","0.224207710262451"
"In Rente oder Pension","2000","(Fach-)Abitur","Saarland","","","",""
"In Rente oder Pension","2000","(Fach-)Abitur","Berlin","","","",""
"In Rente oder Pension","2000","(Fach-)Abitur","Brandenburg","","","",""
"In Rente oder Pension","2000","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"In Rente oder Pension","2000","(Fach-)Abitur","Sachsen","","","",""
"In Rente oder Pension","2000","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"In Rente oder Pension","2000","(Fach-)Abitur","Thüringen","","","",""
"In Rente oder Pension","2000","AkademikerIn","Schleswig-Holstein","","","",""
"In Rente oder Pension","2000","AkademikerIn","Hamburg","","","",""
"In Rente oder Pension","2000","AkademikerIn","Niedersachsen","","","",""
"In Rente oder Pension","2000","AkademikerIn","Bremen","","","",""
"In Rente oder Pension","2000","AkademikerIn","Nordrhein-Westfalen","87","0.139581538197614","0.113686132340767","0.165476944054461"
"In Rente oder Pension","2000","AkademikerIn","Hessen","","","",""
"In Rente oder Pension","2000","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"In Rente oder Pension","2000","AkademikerIn","Baden-Württemberg","59","0.159707487941592","0.124161065685843","0.195253910197341"
"In Rente oder Pension","2000","AkademikerIn","Bayern","65","0.165239875815619","0.131483182972666","0.198996568658571"
"In Rente oder Pension","2000","AkademikerIn","Saarland","","","",""
"In Rente oder Pension","2000","AkademikerIn","Berlin","49","0.241227111044991","0.186056084917889","0.296398137172094"
"In Rente oder Pension","2000","AkademikerIn","Brandenburg","61","0.27885710207602","0.224660540143992","0.333053664008048"
"In Rente oder Pension","2000","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"In Rente oder Pension","2000","AkademikerIn","Sachsen","78","0.285368402461947","0.239416321272173","0.33132048365172"
"In Rente oder Pension","2000","AkademikerIn","Sachsen-Anhalt","41","0.252960213157971","0.197022839186614","0.308897587129329"
"In Rente oder Pension","2000","AkademikerIn","Thüringen","35","0.264704501941622","0.199152632119653","0.330256371763592"
"Arbeitslose","2000","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Arbeitslose","2000","(noch) kein Abschluss","Hamburg","","","",""
"Arbeitslose","2000","(noch) kein Abschluss","Niedersachsen","","","",""
"Arbeitslose","2000","(noch) kein Abschluss","Bremen","","","",""
"Arbeitslose","2000","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Arbeitslose","2000","(noch) kein Abschluss","Hessen","","","",""
"Arbeitslose","2000","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Arbeitslose","2000","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Arbeitslose","2000","(noch) kein Abschluss","Bayern","","","",""
"Arbeitslose","2000","(noch) kein Abschluss","Saarland","","","",""
"Arbeitslose","2000","(noch) kein Abschluss","Berlin","","","",""
"Arbeitslose","2000","(noch) kein Abschluss","Brandenburg","","","",""
"Arbeitslose","2000","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Arbeitslose","2000","(noch) kein Abschluss","Sachsen","","","",""
"Arbeitslose","2000","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
