"beruf","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Selbstständige/ManagerInnen","2007","(Fach-)Abitur","kein Migrationshintergrund","156","0.0692765898078762","0.0577430711614671","0.0808101084542852"
"Selbstständige/ManagerInnen","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2007","AkademikerInnen","kein Migrationshintergrund","617","0.141919678801555","0.131056259339328","0.152783098263782"
"Selbstständige/ManagerInnen","2007","AkademikerInnen","direkter Migrationshintergrund","48","0.0948004004519347","0.0639784146438914","0.125622386259978"
"Selbstständige/ManagerInnen","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"In Ausbildung","2007","(noch) kein Abschluss","kein Migrationshintergrund","252","0.344836464163623","0.306319539095881","0.383353389231365"
"In Ausbildung","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"In Ausbildung","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","43","0.373509923721382","0.278699462002317","0.468320385440447"
"In Ausbildung","2007","Hauptschulabschluss","kein Migrationshintergrund","101","0.0155629326956782","0.0124656524251643","0.018660212966192"
"In Ausbildung","2007","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"In Ausbildung","2007","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"In Ausbildung","2007","Realschulabschluss","kein Migrationshintergrund","257","0.0507221964381618","0.0446767885095991","0.0567676043667246"
"In Ausbildung","2007","Realschulabschluss","direkter Migrationshintergrund","","","",""
"In Ausbildung","2007","Realschulabschluss","indirekter Migrationshintergrund","34","0.178544043229027","0.124791921741319","0.232296164716734"
"In Ausbildung","2007","(Fach-)Abitur","kein Migrationshintergrund","395","0.189384358234389","0.171587727230864","0.207180989237914"
"In Ausbildung","2007","(Fach-)Abitur","direkter Migrationshintergrund","36","0.0835707102192406","0.0555609762360835","0.111580444202398"
"In Ausbildung","2007","(Fach-)Abitur","indirekter Migrationshintergrund","53","0.32419216991223","0.246657321259301","0.401727018565159"
"In Ausbildung","2007","AkademikerInnen","kein Migrationshintergrund","","","",""
"In Ausbildung","2007","AkademikerInnen","direkter Migrationshintergrund","","","",""
"In Ausbildung","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"In Rente oder Pension","2007","(noch) kein Abschluss","direkter Migrationshintergrund","52","0.33977732836639","0.265690555088072","0.413864101644708"
"In Rente oder Pension","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2007","Hauptschulabschluss","kein Migrationshintergrund","2961","0.486074862423924","0.473568174335516","0.498581550512332"
"In Rente oder Pension","2007","Hauptschulabschluss","direkter Migrationshintergrund","295","0.289213265360867","0.2615644395963","0.316862091125433"
"In Rente oder Pension","2007","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2007","Realschulabschluss","kein Migrationshintergrund","788","0.173097264783165","0.162674036745456","0.183520492820875"
"In Rente oder Pension","2007","Realschulabschluss","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","2007","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2007","(Fach-)Abitur","kein Migrationshintergrund","194","0.133709345013415","0.118250716949139","0.149167973077691"
"In Rente oder Pension","2007","(Fach-)Abitur","direkter Migrationshintergrund","46","0.119979455171764","0.0870918457911681","0.152867064552361"
"In Rente oder Pension","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2007","AkademikerInnen","kein Migrationshintergrund","941","0.242880365227364","0.229531027321304","0.256229703133425"
"In Rente oder Pension","2007","AkademikerInnen","direkter Migrationshintergrund","61","0.186080508513255","0.145133279240454","0.227027737786056"
"In Rente oder Pension","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Arbeitslose","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Arbeitslose","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2007","Hauptschulabschluss","kein Migrationshintergrund","360","0.0606321414443591","0.0546602746881605","0.0666040082005577"
"Arbeitslose","2007","Hauptschulabschluss","direkter Migrationshintergrund","97","0.0924163797712517","0.0747553618655024","0.110077397677001"
"Arbeitslose","2007","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2007","Realschulabschluss","kein Migrationshintergrund","369","0.0771171729774164","0.0697673182536285","0.0844670277012042"
"Arbeitslose","2007","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Arbeitslose","2007","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2007","(Fach-)Abitur","kein Migrationshintergrund","51","0.0294256988311911","0.0217496798586083","0.037101717803774"
"Arbeitslose","2007","(Fach-)Abitur","direkter Migrationshintergrund","32","0.0991322434438786","0.068886069454339","0.129378417433418"
"Arbeitslose","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2007","AkademikerInnen","kein Migrationshintergrund","100","0.0271308972265662","0.0220733429562002","0.0321884514969322"
"Arbeitslose","2007","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Arbeitslose","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2007","(noch) kein Abschluss","kein Migrationshintergrund","235","0.405842785518955","0.366050419702757","0.445635151335154"
"Sonstige Nichterwerbspersonen","2007","(noch) kein Abschluss","direkter Migrationshintergrund","43","0.233427142664698","0.167258738480011","0.299595546849385"
"Sonstige Nichterwerbspersonen","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","46","0.344947263393705","0.251780163792116","0.438114362995294"
"Sonstige Nichterwerbspersonen","2007","Hauptschulabschluss","kein Migrationshintergrund","387","0.0569474012202234","0.0511484998715338","0.062746302568913"
"Sonstige Nichterwerbspersonen","2007","Hauptschulabschluss","direkter Migrationshintergrund","142","0.130316182332901","0.10978670941926","0.150845655246543"
"Sonstige Nichterwerbspersonen","2007","Hauptschulabschluss","indirekter Migrationshintergrund","32","0.129912462569519","0.0877272677109333","0.172097657428104"
"Sonstige Nichterwerbspersonen","2007","Realschulabschluss","kein Migrationshintergrund","346","0.0603538398997089","0.0537929228453126","0.0669147569541052"
"Sonstige Nichterwerbspersonen","2007","Realschulabschluss","direkter Migrationshintergrund","31","0.208199746194582","0.14904947777389","0.267350014615273"
"Sonstige Nichterwerbspersonen","2007","Realschulabschluss","indirekter Migrationshintergrund","31","0.159145979261897","0.107802071047623","0.210489887476171"
"Sonstige Nichterwerbspersonen","2007","(Fach-)Abitur","kein Migrationshintergrund","155","0.07029373095101","0.0586822014526218","0.0819052604493982"
"Sonstige Nichterwerbspersonen","2007","(Fach-)Abitur","direkter Migrationshintergrund","50","0.113751090897532","0.0816153661312612","0.145886815663802"
"Sonstige Nichterwerbspersonen","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2007","AkademikerInnen","kein Migrationshintergrund","151","0.0380390472551004","0.0320841426942674","0.0439939518159333"
"Sonstige Nichterwerbspersonen","2007","AkademikerInnen","direkter Migrationshintergrund","36","0.119729099617553","0.0855711821709742","0.153887017064132"
"Sonstige Nichterwerbspersonen","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Beamte","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beamte","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beamte","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beamte","2007","Hauptschulabschluss","kein Migrationshintergrund","53","0.00646691774287047","0.00446115000170231","0.00847268548403863"
"Beamte","2007","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Beamte","2007","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Beamte","2007","Realschulabschluss","kein Migrationshintergrund","177","0.0370139878798579","0.0318125567686133","0.0422154189911024"
"Beamte","2007","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Beamte","2007","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Beamte","2007","(Fach-)Abitur","kein Migrationshintergrund","70","0.0387625915507589","0.029995006507218","0.0475301765942999"
"Beamte","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beamte","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beamte","2007","AkademikerInnen","kein Migrationshintergrund","565","0.124207454003043","0.113940166570903","0.134474741435183"
"Beamte","2007","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Beamte","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","(noch) kein Abschluss","kein Migrationshintergrund","42","0.0977431777893251","0.0720952199533444","0.123391135625306"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","Hauptschulabschluss","kein Migrationshintergrund","919","0.173852870387978","0.164036700840085","0.18366903993587"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","Hauptschulabschluss","direkter Migrationshintergrund","304","0.346882554548184","0.316109032318412","0.377656076777956"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","Hauptschulabschluss","indirekter Migrationshintergrund","78","0.333781701647473","0.273745465300114","0.393817937994832"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","Realschulabschluss","kein Migrationshintergrund","830","0.176888100890439","0.166092384529308","0.18768381725157"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","Realschulabschluss","direkter Migrationshintergrund","36","0.216827418536835","0.154140072466775","0.279514764606895"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","(Fach-)Abitur","kein Migrationshintergrund","208","0.137929477607497","0.121609634772015","0.154249320442979"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","(Fach-)Abitur","direkter Migrationshintergrund","95","0.312999562072293","0.26378186675593","0.362217257388657"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","AkademikerInnen","kein Migrationshintergrund","113","0.0292499485670805","0.0238944341495601","0.0346054629846009"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","AkademikerInnen","direkter Migrationshintergrund","46","0.161470719040436","0.120771200393577","0.202170237687296"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","Hauptschulabschluss","kein Migrationshintergrund","997","0.180979740140934","0.171007683840684","0.190951796441184"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","Hauptschulabschluss","direkter Migrationshintergrund","135","0.129395467830627","0.107695438057182","0.151095497604072"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","Hauptschulabschluss","indirekter Migrationshintergrund","66","0.290232015321527","0.232448390815914","0.348015639827141"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","Realschulabschluss","kein Migrationshintergrund","1831","0.367759389881589","0.354116832309747","0.381401947453431"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","Realschulabschluss","direkter Migrationshintergrund","45","0.260356872350322","0.193600968100289","0.327112776600355"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","Realschulabschluss","indirekter Migrationshintergrund","72","0.402845137853105","0.333469014849057","0.472221260857153"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","(Fach-)Abitur","kein Migrationshintergrund","580","0.336957376933702","0.314586951834907","0.359327802032496"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","(Fach-)Abitur","direkter Migrationshintergrund","83","0.223613384072155","0.179389302891852","0.267837465252457"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","AkademikerInnen","kein Migrationshintergrund","1407","0.3930439951439","0.377520692760797","0.408567297527003"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","AkademikerInnen","direkter Migrationshintergrund","89","0.271124940162757","0.221955581163118","0.320294299162397"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","AkademikerInnen","indirekter Migrationshintergrund","56","0.771971719132267","0.683298205562597","0.860645232701937"
