"beruf","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Sonstige Nichterwerbspersonen","2003","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Hamburg","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Hamburg","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Hamburg","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Niedersachsen","kein Migrationshintergrund","144","0.0778259370349884","0.0648878543544484","0.0907640197155284"
"Sonstige Nichterwerbspersonen","2003","Niedersachsen","direkter Migrationshintergrund","36","0.144999647838135","0.0970340856752153","0.192965210001054"
"Sonstige Nichterwerbspersonen","2003","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Bremen","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Bremen","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Bremen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Nordrhein-Westfalen","kein Migrationshintergrund","383","0.0875581202876344","0.0784909887511873","0.0966252518240815"
"Sonstige Nichterwerbspersonen","2003","Nordrhein-Westfalen","direkter Migrationshintergrund","109","0.158217438069559","0.131448809509213","0.184986066629905"
"Sonstige Nichterwerbspersonen","2003","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Hessen","kein Migrationshintergrund","88","0.0849409407622545","0.0690607638752467","0.100821117649262"
"Sonstige Nichterwerbspersonen","2003","Hessen","direkter Migrationshintergrund","41","0.174840191011268","0.127756797575411","0.221923584447125"
"Sonstige Nichterwerbspersonen","2003","Hessen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","103","0.109414504746677","0.088539491134009","0.130289518359345"
"Sonstige Nichterwerbspersonen","2003","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Baden-Wuerttemberg","kein Migrationshintergrund","162","0.0775523974026055","0.0655479765752175","0.0895568182299935"
"Sonstige Nichterwerbspersonen","2003","Baden-Wuerttemberg","direkter Migrationshintergrund","87","0.130950269405108","0.103821482058514","0.158079056751702"
"Sonstige Nichterwerbspersonen","2003","Baden-Wuerttemberg","indirekter Migrationshintergrund","30","0.100938290803083","0.0582160393900522","0.143660542216114"
"Sonstige Nichterwerbspersonen","2003","Bayern","kein Migrationshintergrund","232","0.0821892143354521","0.0716482998404505","0.0927301288304537"
"Sonstige Nichterwerbspersonen","2003","Bayern","direkter Migrationshintergrund","52","0.122818634475951","0.0906125094918009","0.155024759460101"
"Sonstige Nichterwerbspersonen","2003","Bayern","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Saarland","kein Migrationshintergrund","33","0.130265084094128","0.0886243195220859","0.171905848666171"
"Sonstige Nichterwerbspersonen","2003","Saarland","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Saarland","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Berlin","kein Migrationshintergrund","31","0.0410125771060767","0.0265567172904943","0.0554684369216591"
"Sonstige Nichterwerbspersonen","2003","Berlin","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Berlin","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Brandenburg","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Brandenburg","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Brandenburg","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Sachsen","kein Migrationshintergrund","52","0.0292424600085955","0.0209347393339977","0.0375501806831933"
"Sonstige Nichterwerbspersonen","2003","Sachsen","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Sachsen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Thueringen","kein Migrationshintergrund","33","0.0300424413654042","0.0190948487015554","0.0409900340292529"
"Sonstige Nichterwerbspersonen","2003","Thueringen","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2003","Thueringen","indirekter Migrationshintergrund","","","",""
"Beamte","2003","Schleswig-Holstein","kein Migrationshintergrund","30","0.0337103802489779","0.0192206452120046","0.0482001152859511"
"Beamte","2003","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Beamte","2003","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Beamte","2003","Hamburg","kein Migrationshintergrund","","","",""
"Beamte","2003","Hamburg","direkter Migrationshintergrund","","","",""
"Beamte","2003","Hamburg","indirekter Migrationshintergrund","","","",""
"Beamte","2003","Niedersachsen","kein Migrationshintergrund","106","0.0472991104708487","0.0370471702905323","0.0575510506511651"
"Beamte","2003","Niedersachsen","direkter Migrationshintergrund","","","",""
"Beamte","2003","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Beamte","2003","Bremen","kein Migrationshintergrund","","","",""
"Beamte","2003","Bremen","direkter Migrationshintergrund","","","",""
"Beamte","2003","Bremen","indirekter Migrationshintergrund","","","",""
"Beamte","2003","Nordrhein-Westfalen","kein Migrationshintergrund","235","0.0387988278566275","0.0326039101064363","0.0449937456068188"
"Beamte","2003","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"Beamte","2003","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Beamte","2003","Hessen","kein Migrationshintergrund","82","0.0522981111164024","0.0396171808400007","0.0649790413928041"
"Beamte","2003","Hessen","direkter Migrationshintergrund","","","",""
"Beamte","2003","Hessen","indirekter Migrationshintergrund","","","",""
"Beamte","2003","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","43","0.0284163774702173","0.0173047938622128","0.0395279610782217"
"Beamte","2003","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Beamte","2003","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Beamte","2003","Baden-Wuerttemberg","kein Migrationshintergrund","104","0.0378951141071667","0.0293252178593505","0.0464650103549828"
"Beamte","2003","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"Beamte","2003","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Beamte","2003","Bayern","kein Migrationshintergrund","168","0.0412221006639984","0.0335922091221122","0.0488519922058846"
"Beamte","2003","Bayern","direkter Migrationshintergrund","","","",""
"Beamte","2003","Bayern","indirekter Migrationshintergrund","","","",""
"Beamte","2003","Saarland","kein Migrationshintergrund","","","",""
"Beamte","2003","Saarland","direkter Migrationshintergrund","","","",""
"Beamte","2003","Saarland","indirekter Migrationshintergrund","","","",""
"Beamte","2003","Berlin","kein Migrationshintergrund","44","0.046542001008548","0.0311869150747473","0.0618970869423486"
"Beamte","2003","Berlin","direkter Migrationshintergrund","","","",""
"Beamte","2003","Berlin","indirekter Migrationshintergrund","","","",""
"Beamte","2003","Brandenburg","kein Migrationshintergrund","30","0.0310291613460977","0.0198850103179992","0.0421733123741962"
"Beamte","2003","Brandenburg","direkter Migrationshintergrund","","","",""
"Beamte","2003","Brandenburg","indirekter Migrationshintergrund","","","",""
"Beamte","2003","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Beamte","2003","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Beamte","2003","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Beamte","2003","Sachsen","kein Migrationshintergrund","","","",""
"Beamte","2003","Sachsen","direkter Migrationshintergrund","","","",""
"Beamte","2003","Sachsen","indirekter Migrationshintergrund","","","",""
"Beamte","2003","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Beamte","2003","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Beamte","2003","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Beamte","2003","Thueringen","kein Migrationshintergrund","","","",""
"Beamte","2003","Thueringen","direkter Migrationshintergrund","","","",""
"Beamte","2003","Thueringen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Schleswig-Holstein","kein Migrationshintergrund","85","0.135547070119534","0.108088579026994","0.163005561212075"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Hamburg","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Hamburg","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Hamburg","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Niedersachsen","kein Migrationshintergrund","219","0.145636958530005","0.128486393395066","0.162787523664945"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Niedersachsen","direkter Migrationshintergrund","72","0.351177635160027","0.285834872656727","0.416520397663327"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Bremen","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Bremen","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Bremen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Nordrhein-Westfalen","kein Migrationshintergrund","463","0.139264551751384","0.12799855584133","0.150530547661438"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Nordrhein-Westfalen","direkter Migrationshintergrund","173","0.24781017557933","0.21543135435461","0.28018899680405"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Nordrhein-Westfalen","indirekter Migrationshintergrund","37","0.14645498829118","0.100050396355217","0.192859580227143"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Hessen","kein Migrationshintergrund","124","0.121420920926437","0.10239428239126","0.140447559461614"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Hessen","direkter Migrationshintergrund","76","0.300210343975408","0.242101032992687","0.358319654958129"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Hessen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","94","0.120501882816942","0.0984340682644619","0.142569697369421"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","49","0.340762960851852","0.265165604400071","0.416360317303634"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Baden-Wuerttemberg","kein Migrationshintergrund","243","0.139047805850754","0.123255729998325","0.154839881703184"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Baden-Wuerttemberg","direkter Migrationshintergrund","168","0.290663277404306","0.253321479151114","0.328005075657498"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Baden-Wuerttemberg","indirekter Migrationshintergrund","43","0.197181436085565","0.141762624084552","0.252600248086578"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Bayern","kein Migrationshintergrund","366","0.156337471381692","0.142213814623346","0.170461128140039"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Bayern","direkter Migrationshintergrund","91","0.261452609140923","0.217270955480139","0.305634262801707"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Bayern","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Saarland","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Saarland","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Saarland","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Berlin","kein Migrationshintergrund","73","0.0986201594853852","0.0767047262054857","0.120535592765285"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Berlin","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Berlin","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Brandenburg","kein Migrationshintergrund","122","0.13105402481502","0.108933221148346","0.153174828481693"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Brandenburg","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Brandenburg","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Mecklenburg-Vorpommern","kein Migrationshintergrund","76","0.172120652008826","0.138866528358196","0.205374775659457"
