"beruf","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"In Rente oder Pension","2007","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"In Rente oder Pension","2007","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Arbeitslose","2007","kein Migrationshintergrund","Staedtischer Raum","461","0.0475598974875975","0.0436118945368842","0.0515079004383109"
"Arbeitslose","2007","kein Migrationshintergrund","Laendlicher Raum","457","0.0709019344410833","0.064748434786493","0.0770554340956736"
"Arbeitslose","2007","direkter Migrationshintergrund","Staedtischer Raum","151","0.103465339998252","0.0890802526247836","0.117850427371721"
"Arbeitslose","2007","direkter Migrationshintergrund","Laendlicher Raum","37","0.0980068884814812","0.0691920394742573","0.126821737488705"
"Arbeitslose","2007","indirekter Migrationshintergrund","Staedtischer Raum","50","0.0930723065629973","0.0717467734754986","0.114397839650496"
"Arbeitslose","2007","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","2007","kein Migrationshintergrund","Staedtischer Raum","854","0.0689102181902535","0.0642115392596862","0.0736088971208207"
"Sonstige Nichterwerbspersonen","2007","kein Migrationshintergrund","Laendlicher Raum","444","0.0639522776855693","0.0580863140791001","0.0698182412920384"
"Sonstige Nichterwerbspersonen","2007","direkter Migrationshintergrund","Staedtischer Raum","256","0.144328661438919","0.127730449642942","0.160926873234897"
"Sonstige Nichterwerbspersonen","2007","direkter Migrationshintergrund","Laendlicher Raum","51","0.115797979216901","0.084787200009664","0.146808758424139"
"Sonstige Nichterwerbspersonen","2007","indirekter Migrationshintergrund","Staedtischer Raum","115","0.14071316452521","0.115189691441824","0.166236637608596"
"Sonstige Nichterwerbspersonen","2007","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","2007","kein Migrationshintergrund","Staedtischer Raum","615","0.0434295785405371","0.0396487284473289","0.0472104286337452"
"Beamte","2007","kein Migrationshintergrund","Laendlicher Raum","255","0.0342425282514349","0.0298826003230353","0.0386024561798344"
"Beamte","2007","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2007","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","2007","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2007","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","2008","kein Migrationshintergrund","Staedtischer Raum","1240","0.127718426122926","0.12134329629164","0.134093555954212"
"Angestellte, einfache Tätigkeiten","2008","kein Migrationshintergrund","Laendlicher Raum","921","0.166011164394451","0.15680402750604","0.175218301282861"
"Angestellte, einfache Tätigkeiten","2008","direkter Migrationshintergrund","Staedtischer Raum","422","0.295349029944053","0.272630659146375","0.318067400741731"
"Angestellte, einfache Tätigkeiten","2008","direkter Migrationshintergrund","Laendlicher Raum","98","0.298719289462354","0.251307738975843","0.346130839948866"
"Angestellte, einfache Tätigkeiten","2008","indirekter Migrationshintergrund","Staedtischer Raum","135","0.207600822028143","0.177403528791471","0.237798115264815"
"Angestellte, einfache Tätigkeiten","2008","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","2008","kein Migrationshintergrund","Staedtischer Raum","3140","0.300179090677067","0.291424868160854","0.30893331319328"
"Angestellte, qualifizierte Tätigkeiten","2008","kein Migrationshintergrund","Laendlicher Raum","1732","0.25993091759299","0.24907813921664","0.27078369596934"
"Angestellte, qualifizierte Tätigkeiten","2008","direkter Migrationshintergrund","Staedtischer Raum","300","0.179310594868289","0.160207014436408","0.19841417530017"
"Angestellte, qualifizierte Tätigkeiten","2008","direkter Migrationshintergrund","Laendlicher Raum","59","0.134631099453266","0.0992737325116264","0.169988466394905"
"Angestellte, qualifizierte Tätigkeiten","2008","indirekter Migrationshintergrund","Staedtischer Raum","203","0.31141952144166","0.276942340882711","0.345896702000609"
"Angestellte, qualifizierte Tätigkeiten","2008","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2008","kein Migrationshintergrund","Staedtischer Raum","835","0.0646963245468899","0.0599979240876047","0.0693947250061751"
"Selbstständige/ManagerInnen","2008","kein Migrationshintergrund","Laendlicher Raum","459","0.0682444870546495","0.0620048316419043","0.0744841424673948"
"Selbstständige/ManagerInnen","2008","direkter Migrationshintergrund","Staedtischer Raum","83","0.0423242481644981","0.0322982815555785","0.0523502147734178"
"Selbstständige/ManagerInnen","2008","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2008","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","2008","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","2008","kein Migrationshintergrund","Staedtischer Raum","689","0.0607046638361653","0.0561438114364688","0.0652655162358617"
"In Ausbildung","2008","kein Migrationshintergrund","Laendlicher Raum","433","0.0628500584841512","0.0568447790835173","0.0688553378847851"
"In Ausbildung","2008","direkter Migrationshintergrund","Staedtischer Raum","66","0.0469512014372765","0.0364169590696144","0.0574854438049385"
"In Ausbildung","2008","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","2008","indirekter Migrationshintergrund","Staedtischer Raum","154","0.1967492184837","0.167151137094593","0.226347299872806"
"In Ausbildung","2008","indirekter Migrationshintergrund","Laendlicher Raum","38","0.182489473447217","0.114778560364809","0.250200386529626"
"In Rente oder Pension","2008","kein Migrationshintergrund","Staedtischer Raum","2963","0.299634546838975","0.290884866123116","0.308384227554833"
"In Rente oder Pension","2008","kein Migrationshintergrund","Laendlicher Raum","1731","0.291236996925049","0.2799948404507","0.302479153399397"
"In Rente oder Pension","2008","direkter Migrationshintergrund","Staedtischer Raum","346","0.22337246166944","0.202630797878021","0.24411412546086"
"In Rente oder Pension","2008","direkter Migrationshintergrund","Laendlicher Raum","99","0.239278634534992","0.195083816967308","0.283473452102676"
"In Rente oder Pension","2008","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"In Rente oder Pension","2008","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Arbeitslose","2008","kein Migrationshintergrund","Staedtischer Raum","364","0.042658139402574","0.0387983075600213","0.0465179712451268"
"Arbeitslose","2008","kein Migrationshintergrund","Laendlicher Raum","400","0.0621649626719634","0.0561903205088327","0.0681396048350942"
"Arbeitslose","2008","direkter Migrationshintergrund","Staedtischer Raum","107","0.0755520575054229","0.0623911220203763","0.0887129929904694"
"Arbeitslose","2008","direkter Migrationshintergrund","Laendlicher Raum","34","0.106068168807029","0.0741710604131422","0.137965277200917"
"Arbeitslose","2008","indirekter Migrationshintergrund","Staedtischer Raum","50","0.0817057919116575","0.0613119608163353","0.10209962300698"
"Arbeitslose","2008","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","2008","kein Migrationshintergrund","Staedtischer Raum","738","0.061693719316325","0.0570982836167898","0.0662891550158601"
"Sonstige Nichterwerbspersonen","2008","kein Migrationshintergrund","Laendlicher Raum","371","0.0590077748069651","0.0531770375711815","0.0648385120427487"
"Sonstige Nichterwerbspersonen","2008","direkter Migrationshintergrund","Staedtischer Raum","211","0.132063330726469","0.115203332528752","0.148923328924186"
"Sonstige Nichterwerbspersonen","2008","direkter Migrationshintergrund","Laendlicher Raum","38","0.10969812062552","0.0773257267089535","0.142070514542086"
"Sonstige Nichterwerbspersonen","2008","indirekter Migrationshintergrund","Staedtischer Raum","101","0.142645956500134","0.116608934702266","0.168682978298002"
"Sonstige Nichterwerbspersonen","2008","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","2008","kein Migrationshintergrund","Staedtischer Raum","561","0.0427150892590773","0.038852796666158","0.0465773818519967"
"Beamte","2008","kein Migrationshintergrund","Laendlicher Raum","227","0.0305536380697819","0.0262950151087903","0.0348122610307735"
"Beamte","2008","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2008","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","2008","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2008","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","2009","kein Migrationshintergrund","Staedtischer Raum","1169","0.1251094878401","0.118567922440394","0.131651053239806"
"Angestellte, einfache Tätigkeiten","2009","kein Migrationshintergrund","Laendlicher Raum","884","0.162235000839639","0.152886351595366","0.171583650083913"
"Angestellte, einfache Tätigkeiten","2009","direkter Migrationshintergrund","Staedtischer Raum","351","0.279225969346769","0.255170029398519","0.303281909295018"
"Angestellte, einfache Tätigkeiten","2009","direkter Migrationshintergrund","Laendlicher Raum","88","0.315807931472683","0.265193295217875","0.366422567727491"
"Angestellte, einfache Tätigkeiten","2009","indirekter Migrationshintergrund","Staedtischer Raum","117","0.202246030251105","0.170679460667033","0.233812599835176"
"Angestellte, einfache Tätigkeiten","2009","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","2009","kein Migrationshintergrund","Staedtischer Raum","2872","0.294926965524898","0.285910548195626","0.30394338285417"
"Angestellte, qualifizierte Tätigkeiten","2009","kein Migrationshintergrund","Laendlicher Raum","1687","0.272149102523288","0.260863099921774","0.283435105124803"
"Angestellte, qualifizierte Tätigkeiten","2009","direkter Migrationshintergrund","Staedtischer Raum","256","0.185781279156142","0.164925982196747","0.206636576115536"
"Angestellte, qualifizierte Tätigkeiten","2009","direkter Migrationshintergrund","Laendlicher Raum","46","0.115355249690681","0.0805713139557083","0.150139185425653"
"Angestellte, qualifizierte Tätigkeiten","2009","indirekter Migrationshintergrund","Staedtischer Raum","184","0.330276193106761","0.293315559948962","0.36723682626456"
"Angestellte, qualifizierte Tätigkeiten","2009","indirekter Migrationshintergrund","Laendlicher Raum","30","0.291796757055712","0.212422073938116","0.371171440173308"
"Selbstständige/ManagerInnen","2009","kein Migrationshintergrund","Staedtischer Raum","792","0.0676104344259203","0.0626460514609338","0.0725748173909067"
"Selbstständige/ManagerInnen","2009","kein Migrationshintergrund","Laendlicher Raum","412","0.0664452076807436","0.0601295698161222","0.0727608455453651"
"Selbstständige/ManagerInnen","2009","direkter Migrationshintergrund","Staedtischer Raum","88","0.0564406026211974","0.0440661697178013","0.0688150355245934"
"Selbstständige/ManagerInnen","2009","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2009","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","2009","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","2009","kein Migrationshintergrund","Staedtischer Raum","645","0.0634127743698282","0.0585941596459296","0.0682313890937268"
"In Ausbildung","2009","kein Migrationshintergrund","Laendlicher Raum","383","0.0594182736912233","0.0534234865743123","0.0654130608081344"
"In Ausbildung","2009","direkter Migrationshintergrund","Staedtischer Raum","52","0.0453696849333373","0.0342101690557019","0.0565292008109728"
"In Ausbildung","2009","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","2009","indirekter Migrationshintergrund","Staedtischer Raum","142","0.222021950693719","0.189360570920696","0.254683330466742"
"In Ausbildung","2009","indirekter Migrationshintergrund","Laendlicher Raum","37","0.269218135987499","0.191770377047718","0.34666589492728"
"In Rente oder Pension","2009","kein Migrationshintergrund","Staedtischer Raum","2798","0.298300265845143","0.289254149119517","0.307346382570769"
"In Rente oder Pension","2009","kein Migrationshintergrund","Laendlicher Raum","1677","0.287818663295278","0.276337913506371","0.299299413084186"
"In Rente oder Pension","2009","direkter Migrationshintergrund","Staedtischer Raum","313","0.225354165285346","0.202949975041905","0.247758355528787"
"In Rente oder Pension","2009","direkter Migrationshintergrund","Laendlicher Raum","86","0.229114807098818","0.183353647973206","0.274875966224429"
"In Rente oder Pension","2009","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"In Rente oder Pension","2009","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Arbeitslose","2009","kein Migrationshintergrund","Staedtischer Raum","343","0.0415800218346698","0.0376329048643476","0.045527138804992"
"Arbeitslose","2009","kein Migrationshintergrund","Laendlicher Raum","367","0.0638971456769491","0.0576953422621115","0.0700989490917868"
"Arbeitslose","2009","direkter Migrationshintergrund","Staedtischer Raum","104","0.0896054838290226","0.0742901321743251","0.10492083548372"
"Arbeitslose","2009","direkter Migrationshintergrund","Laendlicher Raum","33","0.114359909484818","0.0797068869327676","0.149012932036869"
"Arbeitslose","2009","indirekter Migrationshintergrund","Staedtischer Raum","49","0.0903622059143655","0.0678312011704314","0.1128932106583"
"Arbeitslose","2009","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","2009","kein Migrationshintergrund","Staedtischer Raum","697","0.0656413066830339","0.0607445882161997","0.0705380251498681"
